EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,LiveBallTurnoverPct,OffFTReboundPct,AtRimFGM,AtRimFGA,OffThreePtRebounds,OffTwoPtRebounds,SelfOReb,DeadBallTurnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,DefFTReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PenaltyTurnovers,3SecondViolations,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PtsPutbacks,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,NonShootingFoulsDrawn,Travels,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,Blocked3s,BlockedArc3,SecondChanceArc3PctAssisted,HeaveAttempts,DefensiveGoaltends,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3
120,1610612759,Steven Smith,Steven Smith,120,SAS,1164.0,19,4.0,33,33,5.0,12.0,1.0,66,1.0,3.0,4.0,6.0,1.0,1.0,5.0,9.0,1.0,4.0,14.0,28,1.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.2,0.2,0.5555555555555556,1.0,0.5,0.5,0.5454545454545454,0.5,0.1,0.2222222222222222,0.3333333333333333,0.1666666666666666,32.35294117647059,0.1176470588235294,0.1666666666666666,0.1304347826086956,0.1666666666666666,0.125,0.3333333333333333,0.3,0.3333333333333333,0.5,1.0,0.6,0.6666666666666666,0.8,0.1,0.5,0.1,0.392445,0.4097,0.423575,0.0909090909090909,0.1,0.1428571428571428,15.166666666666666,24.3,0.1515151515151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,625.0,10,-5.0,18,20,5.0,13.0,,38,,,,,,,,,,,,21,,,,,,,,,,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,964.0,16,-4.0,27,30,5.0,13.0,1.0,57,1.0,4.0,,1.0,,,1.0,5.0,,,2.0,30,,,1.0,,,2.0,,,,1.0,,1.0,,,2.0,,3.0,3.0,4.0,1.0,,,,,,,,5.0,1.0,1.0,0.2,,0.2,,0.2,,,,,,21.428571428571427,0.1875,,0.1428571428571428,0.25,0.25,,0.8,0.25,0.25,1.0,0.2,,,,,,0.3499,,0.3562,,,,10.46,,0.1851851851851851,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,2143.0,36,-13.0,66,67,14.0,17.0,7.0,133,2.0,6.0,2.0,3.0,1.0,1.0,6.0,11.0,1.0,3.0,15.0,70,,,1.0,1.0,,4.0,8.0,1.0,,1.0,,1.0,,1.0,2.0,2.0,5.0,7.0,10.0,8.0,5.0,,3.0,2.0,1.0,2.0,,14.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.5,,0.5357142857142857,,0.0833333333333333,,,,24.324324324324326,0.1785714285714285,0.3333333333333333,0.2058823529411764,0.1428571428571428,0.2,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.25,0.6666666666666666,0.6666666666666666,0.0833333333333333,0.5,0.25,0.4072291666666667,,0.340925,0.2142857142857142,0.2307692307692307,,9.4,25.9,0.2121212121212121,,,,3.0,1.0,1.0,4.0,,2.0,0.25,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0833333333333333,0.1428571428571428,0.0967741935483871,0.0833333333333333,0.0909090909090909,0.5,0.1818181818181818,0.1666666666666666,1.0,0.1666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
924,1610612759,Anthony Goldwire,Anthony Goldwire,924,SAS,3127.0,52,-26.0,99,99,25.0,38.0,12.0,198,,1.0,2.0,6.0,6.0,1.0,3.0,10.0,8.0,,12.0,104,1.0,1.0,4.0,3.0,2.0,4.0,2.0,6.0,1.0,2.0,1.0,3.0,,1.0,7.0,,3.0,3.0,3.0,5.0,2.0,,1.0,,,,2.0,25.0,0.6666666666666666,0.6666666666666666,0.3,0.25,0.3333333333333333,0.1428571428571428,0.3157894736842105,0.1428571428571428,0.4444444444444444,0.1,,,18.75,0.0697674418604651,,0.0588235294117647,,0.1111111111111111,,0.0555555555555555,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.6111111111111112,0.4859249999999999,0.5394,0.4763785714285714,0.0526315789473684,0.0909090909090909,0.1666666666666666,12.46,24.55,0.2525252525252525,1.0,,,,2.0,,2.0,,,1.0,,1.0,3.0,,,,,2.0,,,,,,,,,,,,,0.0714285714285714,,,0.1666666666666666,0.3333333333333333,0.5,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.25,0.25,1.0,0.5,0.5,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.5,0.1428571428571428,0.2857142857142857,0.3333333333333333,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,1946.0,32,-13.0,64,61,11.0,21.0,7.0,125,,2.0,1.0,3.0,,,4.0,8.0,,,8.0,61,,,1.0,,,4.0,4.0,,1.0,,,,,,,,8.0,9.0,9.0,3.0,,,,1.0,,1.0,,11.0,0.5,0.5,0.5,,0.5,,0.5,,,0.125,0.5,,16.901408450704228,0.2857142857142857,,0.25,0.5714285714285714,0.25,,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,,,0.375,0.4214249999999999,,0.2898,,,,8.925,,0.171875,,,,,1.0,,4.0,1.0,,0.25,,3.0,3.0,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,0.1111111111111111,,,0.375,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,1741.0,29,-24.0,58,57,19.0,22.0,11.0,115,,,,,3.0,3.0,4.0,5.0,5.0,3.0,17.0,67,,,,4.0,8.0,,8.0,3.0,,2.0,,2.0,,,4.0,,3.0,3.0,4.0,5.0,3.0,,2.0,,,,8.0,19.0,,,0.8,,0.7,0.75,0.7727272727272727,0.8,0.5,,,,20.0,0.15,,0.12,,0.1111111111111111,,,,,,,,,0.3,0.75,1.0,0.6263,0.69495,0.4826625,0.1818181818181818,0.3333333333333333,0.4705882352941176,0.94,24.8,0.3275862068965517,1.0,1.0,,1.0,2.0,1.0,3.0,,1.0,0.6666666666666666,,4.0,5.0,,1.0,,1.0,4.0,,1.0,,,,1.0,0.0454545454545454,,0.0333333333333333,,0.1,,0.25,,,0.5,0.8,0.8,,,2.0,1.0,1.0,,2.0,,1.0,2.0,6.0,1.0,,1.0,,1.0,1.0,1.0,0.4,0.4,,,0.5,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.25,0.3333333333333333,0.1176470588235294,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,1491.0,25,-12.0,48,48,20.0,20.0,8.0,96,,3.0,,3.0,1.0,,2.0,8.0,1.0,,7.0,52,3.0,2.0,5.0,,4.0,,4.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,6.0,2.0,,,,,,,4.0,20.0,,,0.25,0.4,0.3888888888888889,0.4,0.3888888888888889,0.4,0.1111111111111111,,,,19.29824561403509,0.0555555555555555,,0.0555555555555555,,,,0.3333333333333333,,,,0.3333333333333333,,,0.1111111111111111,,0.3333333333333333,0.4725111111111111,0.5430333333333334,0.47476,,,0.5714285714285714,9.675,25.0,0.4166666666666667,,,,5.0,2.0,1.0,2.0,,,1.0,,2.0,2.0,,5.0,,,2.0,,,,,,,0.2272727272727272,,0.1851851851851851,0.1428571428571428,0.2307692307692307,,0.125,,,0.2222222222222222,1.0,1.0,,2.0,,,1.0,,1.0,1.0,,2.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,,0.4,,1.0,0.2857142857142857,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,0.5,0.3333333333333333,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,52.0,1,-2.0,2,2,,,1.0,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,59.0,1,-3.0,2,2,2.0,2.0,1.0,4,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
