EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,90927.0,1515,-8.0,2830,2814,868,617,357,5644,86.0,138,12.0,28.0,21.0,38.0,30.0,101.0,107.0,217.0,5.0,12.0,2.0,2.0,16.0,51.0,5.0,5.0,18.0,223,456,21.0,63.0,89,598,2932,27.0,61.0,5.0,9.0,63.0,52.0,112,7.0,20.0,42.0,167,258.0,188.0,54.0,9.0,18.0,1.0,50.0,16.0,34.0,138.0,9.0,147.0,5.0,4.0,60.0,16.0,62.0,303.0,5.0,49.0,37,115.0,4.0,156,54.0,210,11.0,60.0,39.0,21.0,63.0,4.0,43.0,26.0,6.0,20.0,2.0,89.0,8.0,23.0,41.0,99.0,3.0,11.0,127,18.0,59.0,1.0,12.0,13.0,3.0,2.0,4.0,1.0,1.0,8.0,16.0,10.0,167,868,12.0,0.57847533632287,0.602803738317757,0.8571428571428571,0.3333333333333333,0.35,0.3387096774193548,0.48903508771929827,0.4426229508196721,0.4642857142857143,0.4903660886319846,0.4090909090909091,0.4734848484848485,0.5218150087260035,0.4375,0.5284810126582279,0.12138728323699421,0.07456140350877193,0.13768115942028986,0.09900990099009901,0.02304147465437788,20.375500153893505,0.7078651685393258,0.05970149253731343,0.10931558935361217,0.04100418410041841,0.12171052631578948,0.032679738562091505,0.11209439528023599,0.040059347181008904,0.05078125,0.047619047619047616,0.03264604810996564,0.028037383177570093,0.043478260869565216,0.06787330316742081,0.1008174386920981,0.13577586206896552,0.11267605633802817,0.14285714285714285,0.046413502109704644,0.625,0.2658959537572254,0.6231884057971014,0.7226890756302521,0.45348837209302323,0.19460500963391136,0.297029702970297,0.32967032967032966,0.4,0.41811175337186895,0.4930875576036866,0.5047169811320755,0.7289719626168224,0.023121387283236993,0.4166666666666667,0.4166666666666667,1.0,0.09826589595375723,0.3137254901960784,0.3137254901960784,0.8125,0.42424242424242425,0.42857142857142855,0.16666666666666666,0.07575757575757576,0.2878787878787879,0.5526315789473685,0.015151515151515152,1.0,0.13636363636363635,0.2777777777777778,0.3872832369942196,0.32,0.48521129343629343,0.49930431034482753,0.4850690839694657,0.10695187165775401,0.11871227364185111,0.015625,0.10535117056856187,0.2792642140468227,11.042763157894742,25.4968253968254,0.3067137809187279,,,,,,,,,,,,,,,,,,,,,,,True
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,90158.0,1503,2.0,2760,2747,826,736,346,5507,30.0,57,1.0,3.0,9.0,19.0,27.0,66.0,86.0,184.0,9.0,28.0,4.0,10.0,35.0,105.0,10.0,4.0,28.0,143,307,44.0,133.0,68,486,2869,4.0,14.0,13.0,3.0,23.0,43.0,89,8.0,38.0,42.0,152,96.0,190.0,117.0,15.0,,,105.0,35.0,17.0,179.0,23.0,202.0,14.0,9.0,41.0,23.0,115.0,427.0,3.0,11.0,25,66.0,6.0,97,16.0,113,5.0,41.0,15.0,26.0,41.0,3.0,30.0,15.0,6.0,11.0,2.0,56.0,6.0,20.0,39.0,113.0,3.0,2.0,80,2.0,16.0,,19.0,1.0,,,,,1.0,,1.0,1.0,152,826,14.0,0.3356643356643357,0.3356643356643357,0.8863636363636364,0.3308270676691729,0.21052631578947367,0.3308270676691729,0.46579804560260585,0.2857142857142857,0.48314606741573035,0.475,0.37037037037037035,0.4330708661417323,0.5021141649048626,0.39655172413793105,0.49324324324324326,0.30227272727272725,0.05537459283387622,0.12280701754385964,0.09090909090909091,0.021739130434782608,16.756414317389925,0.7321428571428571,0.07317073170731707,0.0641399416909621,0.009838998211091235,0.08710801393728224,0.014018691588785047,0.06914893617021277,0.010510510510510511,0.01762114537444934,0.010135135135135136,0.0067226890756302525,0.019736842105263157,,0.04721030042918455,0.05555555555555555,0.07838983050847458,0.09268292682926829,0.07317073170731707,0.021929824561403508,1.0,0.12954545454545455,0.5263157894736842,0.6,0.3333333333333333,0.15,0.4090909090909091,0.45,0.1111111111111111,0.41818181818181815,0.4673913043478261,0.4777777777777778,0.4069767441860465,0.06363636363636363,0.32142857142857145,0.3333333333333333,0.8888888888888888,0.23863636363636365,0.3333333333333333,0.33980582524271846,0.8857142857142857,0.1111111111111111,0.3333333333333333,,0.37037037037037035,0.14960629921259844,0.47368421052631576,0.07874015748031496,0.4,0.2204724409448819,0.14285714285714285,0.4318181818181818,0.3333333333333333,0.46416138952164004,0.463062,0.44711111111111085,0.03524229074889868,0.04984423676012461,,0.047325102880658436,0.31275720164609055,13.142996742671013,25.056390977443606,0.29927536231884055,3.0,4.0,4.0,3.0,2.0,1.0,12.0,1.0,0.3076923076923077,0.022556390977443608,0.03571428571428571,0.01904761904761905,0.02631578947368421,0.1111111111111111,0.4,1.0,,,,,,,True
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,11005.0,183,-27.0,328,332,50,45,46,660,16.0,35,7.0,18.0,2.0,6.0,1.0,4.0,,,,,,,,,,,,17,39,,,9,43,372,8.0,20.0,,5.0,21.0,3.0,8,,,1.0,7,22.0,12.0,,,10.0,,,,6.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,3.0,21.0,1,21.0,6.0,28,27.0,55,2.0,,,,3.0,1.0,1.0,5.0,1.0,2.0,1.0,8.0,2.0,2.0,21.0,29.0,1.0,2.0,17,3.0,10.0,,,10.0,,,6.0,,,4.0,10.0,9.0,7,50,2.0,0.6470588235294118,0.9166666666666666,,,,,0.4358974358974359,0.4,0.375,0.4358974358974359,0.4,0.375,0.4673913043478261,0.45652173913043476,0.3888888888888889,,0.15384615384615385,0.17142857142857143,,,14.173228346456693,0.375,0.5454545454545454,0.16030534351145037,0.13548387096774195,0.03333333333333333,0.15,0.13664596273291926,0.13714285714285715,0.21052631578947367,0.1,0.11494252873563218,0.16666666666666666,,0.18181818181818182,0.12121212121212122,0.16923076923076924,0.038461538461538464,,0.125,0.9,0.8974358974358975,0.45714285714285713,0.5517241379310345,0.625,0.10256410256410256,0.25,0.25,1.0,,,,,,,,,,,,,0.9,0.3888888888888889,0.2857142857142857,,0.75,0.3333333333333333,,,,,0.8974358974358975,,0.5607948717948719,0.564445,0.5022125,0.21739130434782608,0.21739130434782608,,0.4883720930232558,0.16279069767441862,1.1923076923076923,,0.1524390243902439,,,,,3.0,,,,,,,,0.3,,,,1.0,,,,,,True
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,117439.0,1957,29.0,3606,3583,912,785,439,7189,70.0,114,26.0,45.0,27.0,41.0,22.0,55.0,129.0,273.0,,3.0,,,2.0,11.0,3.0,1.0,7.0,221,442,2.0,14.0,102,550,3735,41.0,69.0,3.0,22.0,107.0,58.0,110,1.0,7.0,54.0,173,352.0,90.0,6.0,,42.0,1.0,10.0,2.0,20.0,179.0,31.0,210.0,22.0,9.0,48.0,31.0,100.0,451.0,12.0,89.0,61,250.0,29.0,340,104.0,444,6.0,72.0,46.0,26.0,37.0,15.0,21.0,39.0,1.0,16.0,1.0,76.0,7.0,13.0,58.0,183.0,21.0,17.0,121,9.0,42.0,,22.0,35.0,2.0,2.0,13.0,,3.0,19.0,37.0,19.0,173,912,24.0,0.7963800904977375,0.88,1.0,0.14285714285714285,0.14285714285714285,0.15384615384615385,0.5,0.5942028985507246,0.5272727272727272,0.49122807017543857,0.5902777777777778,0.5085470085470085,0.5362035225048923,0.6524390243902439,0.5850340136054422,0.03070175438596491,0.04524886877828054,0.10526315789473684,0.14545454545454545,,14.282238442822385,0.4868421052631579,0.31521739130434784,0.18063583815028902,0.059372915276851235,0.15404040404040403,0.05357142857142857,0.1747191011235955,0.05861868833430064,0.059375,0.06426735218508997,0.056962025316455694,0.025974025974025976,0.11428571428571428,0.1513157894736842,0.17057569296375266,0.20294599018003273,0.15636363636363637,0.1487603305785124,0.028846153846153848,0.5135135135135135,0.25,0.6140350877192983,0.6862745098039216,0.6428571428571429,0.1206140350877193,0.4,0.46808510638297873,0.6363636363636364,0.5986842105263158,0.4725274725274725,0.4725274725274725,0.9069767441860465,0.006578947368421052,,,,0.02412280701754386,0.18181818181818182,0.18181818181818182,1.0,0.625,0.5777777777777777,0.23076923076923078,0.041666666666666664,0.3504273504273504,0.6585365853658537,,,0.05982905982905983,0.14285714285714285,0.2807017543859649,0.2,0.44609417582417554,0.5075022388059703,0.440417672413793,0.08588957055214724,0.08842105263157894,,0.19454545454545455,0.3145454545454546,12.193438914027148,26.96428571428571,0.2529118136439268,,1.0,1.0,,3.0,,2.0,4.0,0.3333333333333333,,,,0.03333333333333333,,0.3333333333333333,1.0,,2.0,,,,,True
893,1610612764,Michael Jordan,Michael Jordan,893,WAS,181759.0,3029,6.0,5579,5554,1624,1365,697,11133,137.0,228,20.0,29.0,39.0,75.0,131.0,333.0,395.0,911.0,3.0,7.0,1.0,3.0,13.0,48.0,5.0,7.0,20.0,663,1472,16.0,55.0,266,1640,5775,51.0,107.0,6.0,37.0,142.0,167.0,378,8.0,23.0,134.0,492,674.0,652.0,42.0,6.0,18.0,1.0,47.0,13.0,49.0,259.0,52.0,311.0,39.0,13.0,97.0,37.0,125.0,674.0,7.0,58.0,105,298.0,23.0,426,71.0,497,15.0,123.0,65.0,58.0,113.0,22.0,72.0,60.0,9.0,41.0,11.0,173.0,12.0,55.0,83.0,171.0,4.0,15.0,324,24.0,133.0,,38.0,37.0,2.0,2.0,14.0,,9.0,14.0,39.0,20.0,492,1624,19.0,0.5082956259426847,0.5152905198776758,0.875,0.2909090909090909,0.34782608695652173,0.2962962962962963,0.45040760869565216,0.4766355140186916,0.4417989417989418,0.449901768172888,0.4646017699115044,0.4463840399002494,0.4883512544802867,0.5461538461538461,0.5135983263598326,0.03601833660772757,0.03328804347826087,0.05701754385964912,0.07207207207207207,0.013172338090010977,28.90453834115806,0.653179190751445,0.1564625850340136,0.14129919393077287,0.025272331154684097,0.17706576728499157,0.01856763925729443,0.14914877868245743,0.024326347305389222,0.029411764705882353,0.026729559748427674,0.02282333051563821,0.019011406844106463,0.017543859649122806,0.1222707423580786,0.1349095966620306,0.1555793991416309,0.18028846153846154,0.1694915254237288,0.01918158567774936,0.5128205128205128,0.14931237721021612,0.6008771929824561,0.6372093023255814,0.4744525547445255,0.2180746561886051,0.3933933933933934,0.42394822006472493,0.3511450381679389,0.5965946299934513,0.433589462129528,0.43937708565072303,0.5721518987341773,0.0045841519318926,0.42857142857142855,0.42857142857142855,1.0,0.03143418467583497,0.2708333333333333,0.2826086956521739,0.8461538461538461,0.25663716814159293,0.6896551724137931,0.45,0.04424778761061947,0.18703241895261846,0.52,0.007481296758104738,0.3333333333333333,0.04987531172069826,0.35,0.1853307138179437,0.2765957446808511,0.4233720617202888,0.43487980769230766,0.42360276381909545,0.0812958435207824,0.08412397216951296,,0.08658536585365853,0.3,13.347894021739123,26.256363636363634,0.29109159347553326,1.0,1.0,1.0,2.0,6.0,,5.0,1.0,0.16666666666666666,0.03636363636363636,,0.041666666666666664,0.03529411764705882,0.008849557522123894,0.2,1.0,,1.0,,,,,True
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,18248.0,304,-22.0,571,565,179,143,79,1136,24.0,37,12.0,20.0,7.0,11.0,8.0,25.0,1.0,3.0,,,,,,,,,,33,65,,,30,96,582,12.0,25.0,,8.0,32.0,9.0,20,,,15.0,33,38.0,28.0,,,22.0,,,,10.0,1.0,,1.0,,,,,1.0,2.0,6.0,37.0,11,43.0,2.0,56,43.0,99,3.0,7.0,4.0,3.0,10.0,,3.0,10.0,1.0,7.0,2.0,20.0,3.0,7.0,18.0,37.0,4.0,7.0,51,3.0,21.0,,6.0,14.0,,,3.0,,,11.0,14.0,11.0,33,179,1.0,0.5757575757575758,0.8636363636363636,,,,,0.5076923076923077,0.48,0.45,0.5076923076923077,0.48,0.45,0.5393258426966292,0.48484848484848486,0.55,,0.15384615384615385,0.16216216216216217,0.16,,16.317365269461078,0.5,0.18181818181818182,0.19724770642201836,0.14859437751004015,0.1896551724137931,0.15,0.1956521739130435,0.14878892733564014,0.16666666666666666,0.125,0.15702479338842976,0.2,,0.21739130434782608,0.1728395061728395,0.2087912087912088,0.12195121951219512,0.35294117647058826,0.13636363636363635,0.7857142857142857,0.5692307692307692,0.6486486486486487,0.7741935483870968,0.5,0.38461538461538464,0.32,0.38095238095238093,0.75,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8,0.6,,,0.55,0.6363636363636364,,,,,0.5692307692307692,,0.4953200000000001,0.540681818181818,0.468485,0.25301204819277107,0.25301204819277107,,0.3333333333333333,0.34375,4.178461538461539,,0.3134851138353765,,,,,,,,1.0,,,,,,,,,,,,,,,True
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,64274.0,1071,-52.0,1961,1949,676,552,238,3910,66.0,114,16.0,36.0,26.0,48.0,37.0,123.0,19.0,39.0,,,,,,,,,,122,276,,,79,323,2036,23.0,49.0,,12.0,58.0,41.0,92,,,32.0,114,148.0,96.0,,,30.0,,,,22.0,29.0,4.0,33.0,2.0,2.0,9.0,2.0,18.0,70.0,9.0,65.0,29,137.0,12.0,178,77.0,255,3.0,33.0,22.0,11.0,29.0,6.0,10.0,31.0,8.0,19.0,5.0,60.0,9.0,19.0,59.0,104.0,4.0,8.0,124,12.0,53.0,,15.0,44.0,,,17.0,,2.0,25.0,44.0,25.0,114,676,5.0,0.6065573770491803,0.6915887850467289,,,,,0.4420289855072464,0.46938775510204084,0.44565217391304346,0.4420289855072464,0.46938775510204084,0.44565217391304346,0.4864457831325301,0.48333333333333334,0.4789915966386555,,0.07971014492753623,0.08771929824561403,0.08130081300813008,0.05128205128205128,17.54700089525515,0.48333333333333334,0.25,0.18242343541944075,0.08024691358024691,0.14427860696517414,0.07894736842105263,0.17436974789915966,0.08008658008658008,0.08982035928143713,0.076,0.07888040712468193,0.07058823529411765,0.10344827586206896,0.13609467455621302,0.17391304347826086,0.2127659574468085,0.1702127659574468,0.08333333333333333,0.023076923076923078,0.5681818181818182,0.41304347826086957,0.5789473684210527,0.6346153846153846,0.6515151515151515,0.44565217391304346,0.3008130081300813,0.3274336283185841,0.5135135135135135,0.14130434782608695,0.48717948717948717,0.5135135135135135,0.631578947368421,,,,,,,,,0.7346938775510204,0.4444444444444444,0.0625,,0.5217391304347826,0.5416666666666666,,,,,0.41304347826086957,,0.46718514492753627,0.5191666666666667,0.4890532608695653,0.167192429022082,0.167192429022082,,0.17956656346749225,0.35294117647058826,6.57391304347826,,0.3447220805711372,,,,,3.0,,,3.0,,,,,0.046875,,,,2.0,2.0,,,,,True
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,11748.0,196,35.0,353,361,124,78,48,714,12.0,24,5.0,11.0,4.0,9.0,4.0,8.0,1.0,7.0,,1.0,,,2.0,2.0,,,,17,39,2.0,3.0,11,51,332,5.0,12.0,,2.0,12.0,5.0,15,,,2.0,12,20.0,14.0,6.0,,10.0,,2.0,2.0,3.0,6.0,3.0,9.0,1.0,2.0,1.0,1.0,4.0,21.0,,19.0,2,19.0,3.0,24,19.0,43,,5.0,2.0,3.0,7.0,1.0,3.0,6.0,,4.0,3.0,13.0,1.0,3.0,6.0,19.0,,2.0,17,1.0,8.0,,1.0,4.0,,,3.0,,,1.0,4.0,3.0,12,124,,0.5882352941176471,0.8333333333333334,1.0,0.6666666666666666,,0.6666666666666666,0.4358974358974359,0.4166666666666667,0.3333333333333333,0.47619047619047616,0.4166666666666667,0.3333333333333333,0.51,0.42857142857142855,0.375,0.07142857142857142,0.07692307692307693,0.08333333333333333,0.125,,15.365853658536587,0.5384615384615384,0.3,0.13286713286713286,0.13970588235294118,0.06451612903225806,,0.1206896551724138,0.11515151515151516,0.1,0.2,0.12121212121212122,,,,0.20408163265306123,0.13043478260869565,0.045454545454545456,0.1111111111111111,,0.75,0.5714285714285714,0.5,0.5454545454545454,0.5833333333333334,0.19047619047619047,0.5,0.5714285714285714,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.023809523809523808,,,,0.047619047619047616,1.0,1.0,1.0,0.9166666666666666,0.45454545454545453,,,0.6,0.4444444444444444,,,,,0.6428571428571429,1.0,0.5287440476190475,0.5335416666666666,0.5174133333333333,0.16326530612244897,0.17391304347826086,,0.23529411764705882,0.23529411764705882,5.4461538461538455,24.333333333333332,0.35127478753541075,,,,,,,,,,,,,,,,,1.0,,,,,,True
891,1610612764,Charles Oakley,Charles Oakley,891,WAS,26026.0,434,50.0,770,768,238,292,111,1538,6.0,9,4.0,5.0,2.0,3.0,2.0,4.0,10.0,28.0,,,,,,,,,,18,41,,,24,60,756,4.0,6.0,,8.0,16.0,6.0,9,,,16.0,28,28.0,8.0,,,8.0,,,,1.0,29.0,7.0,36.0,4.0,3.0,9.0,1.0,19.0,79.0,4.0,25.0,11,44.0,11.0,66,30.0,96,2.0,10.0,3.0,7.0,10.0,5.0,10.0,9.0,,,,19.0,2.0,3.0,37.0,80.0,6.0,3.0,28,,7.0,,7.0,4.0,,,2.0,,,2.0,4.0,2.0,28,238,13.0,0.7777777777777778,1.0,,,,,0.43902439024390244,0.6666666666666666,0.6666666666666666,0.43902439024390244,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.8,0.7777777777777778,,0.024390243902439025,0.1111111111111111,,,8.249721293199553,0.5263157894736842,0.3548387096774194,0.17254901960784313,0.08064516129032258,0.11702127659574468,0.05063291139240506,0.15759312320916904,0.07455012853470437,0.09523809523809523,0.04285714285714286,0.0903954802259887,0.037037037037037035,0.08,0.14893617021276595,0.2755102040816326,0.09090909090909091,0.15254237288135594,0.05714285714285714,0.09090909090909091,0.5,0.21951219512195122,0.6666666666666666,0.75,0.3333333333333333,0.0975609756097561,0.5,0.5,1.0,0.6829268292682927,0.35714285714285715,0.35714285714285715,1.0,,,,,,,,,0.8333333333333334,0.8,,,0.3333333333333333,0.6666666666666666,,,,,0.21951219512195122,,0.43889024390243897,0.5936333333333332,0.4674555555555555,0.14583333333333334,0.14583333333333334,,0.26666666666666666,0.4666666666666667,13.397560975609755,,0.3090909090909091,,,,,1.0,,,3.0,,,,,0.038461538461538464,,,,,,,,,,True
935,1610612764,Bryon Russell,Bryon Russell,935,WAS,46577.0,776,-49.0,1421,1423,426,379,184,2844,8.0,22,2.0,8.0,1.0,6.0,2.0,10.0,20.0,57.0,17.0,33.0,5.0,11.0,16.0,45.0,3.0,5.0,14.0,30,89,33.0,78.0,34,193,1495,5.0,16.0,6.0,4.0,26.0,5.0,16,10.0,25.0,16.0,56,42.0,18.0,99.0,,4.0,,45.0,16.0,4.0,35.0,7.0,42.0,6.0,1.0,9.0,10.0,16.0,91.0,6.0,19.0,17,61.0,9.0,87,26.0,113,3.0,37.0,21.0,16.0,20.0,2.0,15.0,7.0,2.0,5.0,,27.0,4.0,8.0,35.0,76.0,6.0,2.0,40,,11.0,2.0,7.0,3.0,,,2.0,,,1.0,3.0,3.0,56,426,12.0,0.7,0.75,1.0,0.4230769230769231,0.4,0.4230769230769231,0.33707865168539325,0.3125,0.3125,0.47604790419161674,0.5,0.4878048780487805,0.516042780748663,0.5416666666666666,0.5714285714285714,0.46706586826347307,0.0449438202247191,0.13636363636363635,,0.017543859649122806,13.067484662576687,0.7407407407407407,0.23684210526315788,0.11844660194174757,0.032534246575342464,0.11409395973154363,0.05084745762711865,0.11746987951807229,0.03561253561253561,0.008064516129032258,0.034482758620689655,0.04195804195804196,0.04878048780487805,0.05555555555555555,0.07339449541284404,0.07777777777777778,0.17256637168141592,0.11428571428571428,0.11363636363636363,0.030612244897959183,1.0,0.1317365269461078,0.36363636363636365,0.42105263157894735,0.375,0.059880239520958084,0.2,0.2,,0.3413173652694611,0.3508771929824561,0.35714285714285715,0.9,0.19760479041916168,0.5151515151515151,0.5151515151515151,1.0,0.2694610778443114,0.35555555555555557,0.35555555555555557,1.0,0.36363636363636365,0.25,0.5,0.13636363636363635,0.14634146341463414,0.16666666666666666,0.2682926829268293,0.45454545454545453,0.34146341463414637,0.35714285714285715,0.5988023952095808,0.35555555555555557,0.48754970059880237,0.4954880952380953,0.4899560975609755,0.07222222222222222,0.11,0.025,0.13471502590673576,0.29015544041450775,13.951685393258428,24.55384615384616,0.2997888810696692,3.0,2.0,4.0,,1.0,,,,0.6666666666666666,,,,0.022727272727272728,0.13636363636363635,0.6666666666666666,1.0,1.0,,2.0,0.6666666666666666,1.0,,True
