EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,Clear Path Fouls,HeaveMakes,Corner3PctBlocked
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,119452.0,1991,117,3622,3623,1083,950,407,7245,54.0,103.0,14.0,26.0,16.0,24.0,85.0,200.0,70.0,198.0,11.0,29.0,,1.0,4.0,9.0,53.0,154.0,2.0,12.0,21.0,49.0,209.0,501,64.0,183.0,103.0,713.0,3622,27.0,54.0,2.0,13.0,12.0,72.0,49.0,99.0,25.0,58.0,50.0,223.0,244.0,174.0,189.0,3.0,16.0,2.0,152.0,53.0,29.0,142.0,48.0,190.0,31.0,17.0,72.0,23.0,47.0,428.0,8.0,46.0,28.0,103.0,150.0,57.0,207.0,17.0,65.0,39.0,26.0,58.0,14.0,41.0,49.0,9.0,17.0,8.0,107.0,6.0,25.0,70.0,181,5.0,16.0,160.0,14.0,,66.0,,21.0,59.0,6.0,24.0,60.0,36.0,6.0,223.0,1083,33.0,0.583732057416268,0.6069651741293532,0.984375,0.34972677595628415,0.15384615384615385,0.43103448275862066,0.35359116022099446,0.4171656686626746,0.5,0.494949494949495,0.44590643274853803,0.44776119402985076,0.5509554140127388,0.4709379128137384,0.47368421052631576,0.58994708994709,0.2675438596491228,0.05788423153692615,0.11650485436893204,0.055,0.030303030303030304,21.06289614822038,0.5420560747663551,0.06922043010752688,0.03453453453453453,0.10810810810810811,0.0196078431372549,0.07498568975386377,0.03103448275862069,0.03611111111111111,0.02666666666666667,0.038525963149078725,0.02666666666666667,,0.05045871559633028,0.07598039215686274,0.07763975155279502,0.10837438423645321,0.045454545454545456,0.6,0.15058479532163743,0.5242718446601942,0.5934065934065934,0.5185185185185185,0.29239766081871343,0.425,0.4497354497354497,0.4235294117647059,0.2894736842105263,0.35353535353535354,0.3645833333333333,0.8285714285714286,0.04239766081871345,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.22514619883040934,0.34415584415584416,0.34415584415584416,1.0,0.3880597014925373,0.5384615384615384,0.014925373134328358,,,0.1791044776119403,0.16666666666666666,1.0,0.15286624203821655,0.6666666666666666,0.05732484076433121,0.4444444444444444,0.31210191082802546,0.42857142857142855,0.41812865497076024,0.34868421052631576,0.4516378299120234,0.4967566037735849,0.45299032258064525,0.08967391304347826,0.11934900542495479,,0.10098176718092566,0.3127629733520337,10.273453093812376,25.800546448087438,0.29900607399226947,3.0,19.0,1.0,1.0,29.0,,1.0,,,0.18446601941747573,0.02631578947368421,0.10714285714285714,0.35714285714285715,,,,,True,,,
93,1610612765,Hubert Davis,Hubert Davis,93,DET,8633.0,144,-37,240,252,56,82,31,492,2.0,3.0,,,,,,1.0,4.0,10.0,1.0,1.0,,,,,1.0,6.0,,2.0,,,6.0,14,2.0,7.0,2.0,20.0,268,1.0,1.0,,2.0,,2.0,1.0,2.0,,,,2.0,8.0,4.0,6.0,,,,6.0,1.0,,9.0,7.0,16.0,7.0,,4.0,2.0,3.0,39.0,,,1.0,8.0,9.0,,9.0,,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,1.0,,5.0,,,3.0,14,,1.0,2.0,,,1.0,,,,,,,,,2.0,56,2.0,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,,0.2857142857142857,0.42857142857142855,1.0,0.5,0.42857142857142855,0.3333333333333333,0.5,0.45454545454545453,0.3333333333333333,0.5,0.3333333333333333,,,,,9.712230215827338,0.4,0.07692307692307693,,0.06666666666666667,,0.07563025210084033,,,,,,,,0.14285714285714285,0.0784313725490196,0.07692307692307693,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.047619047619047616,,,,0.47619047619047616,0.4,0.4,0.75,0.047619047619047616,1.0,1.0,1.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.6666666666666666,,,,,,,,,0.47619047619047616,0.16666666666666666,0.4759261904761904,0.5274333333333333,0.37245,0.045454545454545456,0.06666666666666667,,0.1,0.1,14.471428571428573,25.12857142857143,0.23333333333333334,,,,,,,,,,,,,,,,,,True,,,
330,1610612765,Danny Manning,Danny Manning,330,DET,588.0,10,-2,19,18,8,11,3,37,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,3,,1.0,,2.0,14,1.0,1.0,,,,2.0,,,,1.0,,,,2.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,1.0,1,,,,,,,,,,,,,,,,8,,,,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.25,1.0,,0.25,0.3333333333333333,0.5,,,22.727272727272727,1.0,,0.2,,,,0.09090909090909091,,0.5,,,,,,,,,,0.5,0.5,1.0,,0.25,,,,,,,,,,,,0.25,,,,1.0,1.0,,,,,,,,,,,1.0,,0.75,,0.518825,0.5446,0.4596,,,,1.0,,3.6333333333333333,25.1,0.42105263157894735,,,,,,,,,,,,,,,,,,True,,,
2143,1610612765,Pepe Sanchez,Pepe Sanchez,2143,DET,555.0,9,-1,17,15,1,1,4,32,,,,,,,,,,1.0,,,,,,,,,,,,,,1,,,,,18,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,9.523809523809524,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3451,,,,,,,,18.6,,0.058823529411764705,,,,,,,,,,,,,,,,,,True,,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,31586.0,526,23,991,972,206,262,104,1963,11.0,25.0,,2.0,4.0,8.0,3.0,15.0,17.0,42.0,10.0,38.0,1.0,3.0,2.0,5.0,27.0,66.0,,2.0,6.0,17.0,31.0,82,37.0,104.0,10.0,183.0,963,1.0,6.0,1.0,5.0,,5.0,11.0,19.0,8.0,22.0,5.0,51.0,24.0,38.0,99.0,12.0,,3.0,63.0,27.0,8.0,49.0,14.0,63.0,11.0,3.0,19.0,9.0,21.0,140.0,3.0,3.0,7.0,24.0,32.0,6.0,38.0,,8.0,3.0,5.0,18.0,3.0,16.0,9.0,1.0,2.0,,27.0,3.0,7.0,8.0,43,,3.0,12.0,,,4.0,,2.0,1.0,1.0,,1.0,,,51.0,206,7.0,0.3870967741935484,0.3870967741935484,0.8918918918918919,0.3557692307692308,0.2,0.36363636363636365,0.36633663366336633,0.3780487804878049,0.16666666666666666,0.5789473684210527,0.4650537634408602,0.22727272727272727,0.5609756097560976,0.4765625,0.22727272727272727,0.5795454545454546,0.5591397849462365,0.0975609756097561,0.2,0.13333333333333333,0.023809523809523808,19.623655913978496,0.6666666666666666,0.06091370558375635,0.009404388714733543,0.12280701754385964,0.017341040462427744,0.06873614190687362,0.012195121951219513,,0.017857142857142856,0.008547008547008548,0.02631578947368421,,0.06956521739130435,0.034782608695652174,0.07317073170731707,0.1590909090909091,,,0.13440860215053763,0.44,0.55,0.2727272727272727,0.08064516129032258,0.2,0.23076923076923078,0.3333333333333333,0.22580645161290322,0.40476190476190477,0.4146341463414634,0.47058823529411764,0.20430107526881722,0.2631578947368421,0.2631578947368421,1.0,0.3548387096774194,0.4090909090909091,0.4090909090909091,0.8518518518518519,0.18181818181818182,,0.2727272727272727,0.3333333333333333,1.0,0.18181818181818182,,,0.1951219512195122,0.5,0.12195121951219512,0.4,0.4146341463414634,0.35294117647058826,0.6935483870967742,0.42857142857142855,0.4926623626373627,0.46570833333333334,0.4572013157894737,0.021052631578947368,0.046511627906976744,,0.0273224043715847,0.2786885245901639,11.135365853658536,25.75865384615385,0.20787083753784055,,1.0,,,,,,,,0.02702702702702703,,,,,,,,False,1.0,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,12444.0,207,-1,381,375,104,104,40,756,19.0,24.0,2.0,5.0,4.0,5.0,14.0,33.0,3.0,5.0,,,,,,,,,,,,,36.0,62,,,25.0,97.0,399,2.0,7.0,,,4.0,8.0,9.0,14.0,,,13.0,31.0,52.0,20.0,,,4.0,,,,2.0,,1.0,1.0,1.0,,,,,3.0,3.0,7.0,2.0,26.0,34.0,10.0,44.0,,2.0,2.0,,1.0,1.0,1.0,3.0,,,,4.0,1.0,4.0,15.0,27,,2.0,29.0,3.0,,10.0,,6.0,6.0,,4.0,6.0,4.0,,31.0,104,2.0,0.7222222222222222,0.7647058823529411,,,,,,0.5806451612903226,0.2857142857142857,0.6428571428571429,0.5806451612903226,0.2857142857142857,0.6428571428571429,0.6466666666666666,0.4444444444444444,0.775,,0.03225806451612903,,0.06060606060606061,,18.544600938967136,0.25,0.16455696202531644,0.06086956521739131,0.09523809523809523,0.06382978723404255,0.1564245810055866,0.06172839506172839,0.05555555555555555,0.06666666666666667,0.058823529411764705,0.03571428571428571,0.10526315789473684,0.11363636363636363,0.15384615384615385,0.2,0.1111111111111111,,0.6666666666666666,0.3870967741935484,0.7916666666666666,0.7916666666666666,0.7368421052631579,0.532258064516129,0.42424242424242425,0.45161290322580644,0.6428571428571429,0.08064516129032258,0.6,0.6,1.0,,,,,,,,,0.7142857142857143,0.4,,,,,,,0.35714285714285715,0.8,,,,,0.3870967741935484,,0.43481935483870976,0.4705333333333333,0.42689285714285713,0.14492753623188406,0.14492753623188406,,0.08247422680412371,0.31958762886597936,6.359677419354839,,0.27296587926509186,,6.0,,,2.0,,1.0,,,0.46153846153846156,,,,,,,,False,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,31163.0,519,47,977,933,365,259,109,1910,39.0,70.0,7.0,14.0,17.0,29.0,15.0,34.0,38.0,104.0,1.0,10.0,,2.0,,4.0,1.0,12.0,,,,7.0,92.0,208,2.0,22.0,82.0,272.0,992,14.0,32.0,,2.0,7.0,35.0,31.0,68.0,,11.0,43.0,105.0,110.0,74.0,6.0,,8.0,,12.0,1.0,15.0,25.0,17.0,42.0,10.0,7.0,15.0,5.0,5.0,101.0,8.0,18.0,5.0,42.0,51.0,26.0,77.0,7.0,13.0,6.0,7.0,13.0,2.0,8.0,20.0,4.0,5.0,5.0,33.0,2.0,13.0,21.0,51,2.0,7.0,102.0,7.0,7.0,33.0,,18.0,1.0,,,2.0,,1.0,105.0,365,5.0,0.5978260869565217,0.625,1.0,0.09090909090909091,,,0.09090909090909091,0.4423076923076923,0.4375,0.45588235294117646,0.41304347826086957,0.4117647058823529,0.3924050632911392,0.48905109489051096,0.4594594594594595,0.5097087378640777,0.09565217391304348,0.07211538461538461,0.14285714285714285,0.08823529411764706,0.019230769230769232,27.833182230281054,0.3939393939393939,0.11538461538461539,0.05625,0.08771929824561403,0.06451612903225806,0.11163895486935867,0.05855855855855856,0.0625,0.04819277108433735,0.05673758865248227,0.06741573033707865,0.05714285714285714,0.07339449541284404,0.15315315315315314,0.11805555555555555,0.0851063829787234,0.059322033898305086,,0.30434782608695654,0.5571428571428572,0.65,0.5128205128205128,0.14782608695652175,0.4411764705882353,0.4838709677419355,0.6,0.45217391304347826,0.36538461538461536,0.37254901960784315,0.6842105263157895,0.043478260869565216,0.1,0.1,1.0,0.05217391304347826,0.08333333333333333,0.08333333333333333,1.0,0.4117647058823529,0.5,0.058823529411764705,,,,,,0.3670886075949367,0.5862068965517241,0.05063291139240506,,0.08860759493670886,,0.4,0.08333333333333333,0.4628526200873363,0.4912288461538462,0.47055632911392403,0.12890625,0.14102564102564102,,0.12867647058823528,0.3860294117647059,10.630288461538463,25.377272727272725,0.3735926305015353,,4.0,1.0,1.0,1.0,,,,,0.125,,0.1,0.5714285714285714,,,,,False,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,48780.0,813,55,1489,1475,381,374,193,2964,53.0,84.0,22.0,30.0,16.0,24.0,16.0,46.0,13.0,45.0,4.0,10.0,,1.0,,2.0,18.0,55.0,,2.0,5.0,14.0,82.0,175,22.0,65.0,61.0,291.0,1479,27.0,43.0,,3.0,16.0,70.0,22.0,42.0,5.0,16.0,22.0,81.0,102.0,62.0,60.0,6.0,32.0,,55.0,18.0,18.0,24.0,18.0,42.0,13.0,5.0,11.0,5.0,8.0,102.0,19.0,55.0,15.0,126.0,153.0,75.0,228.0,2.0,13.0,9.0,4.0,14.0,,5.0,23.0,3.0,9.0,6.0,37.0,6.0,5.0,59.0,98,6.0,11.0,79.0,5.0,,35.0,,7.0,30.0,2.0,7.0,30.0,17.0,2.0,81.0,381,3.0,0.6219512195121951,0.7727272727272727,0.9090909090909091,0.3384615384615385,,0.3125,0.3384615384615385,0.4685714285714286,0.627906976744186,0.5238095238095238,0.4791666666666667,0.5869565217391305,0.5086206896551724,0.5252707581227437,0.660377358490566,0.5785714285714286,0.2708333333333333,0.10285714285714286,0.13095238095238096,0.08695652173913043,0.06666666666666667,18.330414477524812,0.3783783783783784,0.21575342465753425,0.10805500982318271,0.15,0.08016877637130802,0.20614035087719298,0.09919571045576407,0.15789473684210525,0.1103448275862069,0.07075471698113207,0.08092485549132948,0.078125,0.16753926701570682,0.25477707006369427,0.2288135593220339,0.1111111111111111,0.017094017094017096,0.5666666666666667,0.35,0.6309523809523809,0.726027397260274,0.5283018867924528,0.19166666666666668,0.34782608695652173,0.38095238095238093,0.6875,0.1875,0.28888888888888886,0.30952380952380953,0.9230769230769231,0.041666666666666664,0.4,0.4,1.0,0.22916666666666666,0.32727272727272727,0.32727272727272727,0.8888888888888888,0.6521739130434783,0.7333333333333333,0.021739130434782608,,,0.043478260869565216,,,0.41379310344827586,0.6666666666666666,0.034482758620689655,,0.2413793103448276,0.35714285714285715,0.6208333333333333,0.32727272727272727,0.48745875000000005,0.5184,0.5004594827586207,0.12962962962962962,0.17073170731707318,,0.24054982817869416,0.27835051546391754,7.037142857142858,25.324615384615388,0.2558764271323036,1.0,12.0,,,21.0,,2.0,,2.0,0.23076923076923078,0.03333333333333333,0.3157894736842105,0.13636363636363635,,,,,False,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,16497.0,275,1,517,516,152,164,59,1033,14.0,20.0,4.0,4.0,2.0,5.0,5.0,15.0,5.0,14.0,4.0,11.0,,,1.0,4.0,9.0,24.0,2.0,4.0,,7.0,24.0,49,13.0,35.0,6.0,93.0,495,5.0,8.0,2.0,4.0,2.0,18.0,2.0,14.0,1.0,11.0,3.0,10.0,28.0,20.0,36.0,3.0,4.0,,24.0,9.0,3.0,13.0,5.0,18.0,3.0,2.0,5.0,2.0,6.0,41.0,1.0,3.0,4.0,23.0,29.0,4.0,33.0,,8.0,6.0,2.0,12.0,2.0,6.0,5.0,,6.0,2.0,17.0,1.0,4.0,8.0,13,1.0,,8.0,,,2.0,,2.0,11.0,2.0,4.0,12.0,8.0,,10.0,152,1.0,0.5833333333333334,0.6363636363636364,0.9230769230769231,0.37142857142857144,0.5,0.09090909090909091,0.37142857142857144,0.4897959183673469,0.625,0.14285714285714285,0.5178571428571429,0.6666666666666666,0.14,0.5284090909090909,0.6923076923076923,0.18518518518518517,0.4166666666666667,0.061224489795918366,0.05,0.13333333333333333,,18.010291595197256,0.7058823529411765,0.10648148148148148,0.01875,0.11764705882352941,0.010416666666666666,0.108,0.015625,0.04878048780487805,,0.013157894736842105,0.014285714285714285,,0.09090909090909091,0.13333333333333333,0.1,0.07142857142857142,,0.6666666666666666,0.23809523809523808,0.7,0.7368421052631579,0.6428571428571429,0.17857142857142858,0.3333333333333333,0.38461538461538464,0.4,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.6,0.13095238095238096,0.36363636363636365,0.36363636363636365,1.0,0.2857142857142857,0.375,0.375,0.8888888888888888,0.3333333333333333,1.0,,,,0.3333333333333333,0.5,0.5,0.2,0.4,0.16,0.25,0.28,,0.6547619047619048,0.375,0.4742422619047619,0.5035000000000001,0.448518,0.023255813953488372,0.0392156862745098,,0.1935483870967742,0.10752688172043011,7.926530612244899,25.517142857142858,0.2940038684719536,,2.0,1.0,,5.0,1.0,1.0,,,0.125,,0.3333333333333333,0.5,,,,,False,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,45993.0,767,79,1398,1380,358,326,173,2778,67.0,123.0,16.0,38.0,20.0,32.0,50.0,113.0,12.0,40.0,,1.0,,,,,,1.0,,,,1.0,129.0,276,,2.0,81.0,339.0,1382,17.0,42.0,,,8.0,42.0,32.0,57.0,,1.0,26.0,90.0,156.0,102.0,,,28.0,1.0,,,22.0,20.0,17.0,37.0,10.0,7.0,8.0,5.0,7.0,91.0,15.0,50.0,9.0,61.0,84.0,65.0,149.0,13.0,23.0,8.0,15.0,27.0,1.0,16.0,21.0,2.0,11.0,2.0,48.0,7.0,11.0,41.0,87,5.0,11.0,103.0,11.0,,49.0,,8.0,12.0,1.0,2.0,12.0,7.0,3.0,90.0,358,6.0,0.6046511627906976,0.6782608695652174,,,,,,0.4673913043478261,0.40476190476190477,0.5614035087719298,0.46402877697841727,0.40476190476190477,0.5517241379310345,0.5231481481481481,0.4375,0.6164383561643836,0.007194244604316547,0.07971014492753623,0.11382113821138211,0.07079646017699115,,23.220973782771537,0.5625,0.10683012259194395,0.10080645161290322,0.09574468085106383,0.07425742574257425,0.10526315789473684,0.09312320916905444,0.18471337579617833,0.08074534161490683,0.0449438202247191,0.09558823529411764,0.030303030303030304,0.09659090909090909,0.0875,0.1276595744680851,0.11392405063291139,0.104,0.5833333333333334,0.44244604316546765,0.5447154471544715,0.6146788990825688,0.5970149253731343,0.4064748201438849,0.4424778761061947,0.47619047619047616,0.54,0.14388489208633093,0.3,0.3,0.9166666666666666,0.0035971223021582736,,,,0.0035971223021582736,,,,0.9047619047619048,0.42105263157894735,,,,,,,0.5517241379310345,0.625,,,0.017241379310344827,,0.44964028776978415,,0.45784223826714804,0.5401184210526315,0.4714298245614035,0.1550632911392405,0.15605095541401273,,0.12389380530973451,0.26548672566371684,6.097101449275361,43.25,0.25608011444921314,,14.0,,,9.0,,,1.0,2.0,0.28,,,0.125,,,,,False,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,36092.0,602,129,1135,1106,257,275,138,2241,16.0,33.0,3.0,6.0,1.0,4.0,4.0,12.0,14.0,35.0,13.0,31.0,1.0,4.0,4.0,6.0,23.0,56.0,1.0,5.0,5.0,13.0,34.0,80,36.0,87.0,42.0,218.0,1091,5.0,12.0,2.0,9.0,2.0,18.0,3.0,11.0,9.0,19.0,15.0,48.0,32.0,36.0,75.0,33.0,2.0,,56.0,23.0,3.0,68.0,27.0,95.0,21.0,6.0,30.0,23.0,15.0,217.0,6.0,7.0,5.0,60.0,67.0,13.0,80.0,4.0,29.0,19.0,10.0,22.0,5.0,18.0,11.0,2.0,4.0,,33.0,3.0,6.0,25.0,42,,2.0,48.0,4.0,5.0,18.0,1.0,4.0,6.0,,,6.0,3.0,,48.0,257,6.0,0.47058823529411764,0.48484848484848486,0.6944444444444444,0.41379310344827586,0.2222222222222222,0.47368421052631576,0.41379310344827586,0.425,0.4166666666666667,0.2727272727272727,0.5269461077844312,0.38095238095238093,0.55,0.5779569892473119,0.4090909090909091,0.631578947368421,0.5209580838323353,0.0375,0.09090909090909091,,,16.97674418604651,0.6666666666666666,0.13544018058690746,0.0196078431372549,0.07575757575757576,0.031413612565445025,0.12770137524557956,0.023722627737226276,,0.024193548387096774,0.03278688524590164,0.04,0.015151515151515152,0.11278195488721804,0.1794871794871795,0.12435233160621761,0.09433962264150944,0.043010752688172046,0.5,0.19760479041916168,0.48484848484848486,0.5333333333333333,0.375,0.0718562874251497,0.3333333333333333,0.3333333333333333,0.5,0.20958083832335328,0.4,0.4,0.5714285714285714,0.18562874251497005,0.41935483870967744,0.41935483870967744,0.8461538461538461,0.33532934131736525,0.4107142857142857,0.4107142857142857,0.6086956521739131,0.2857142857142857,0.5,0.19047619047619047,0.25,,0.23809523809523808,0.2,1.0,0.13333333333333333,0.25,0.2,0.6666666666666666,0.43333333333333335,0.38461538461538464,0.718562874251497,0.4107142857142857,0.5125631736526947,0.5411625,0.48958,0.1043956043956044,0.19148936170212766,0.011363636363636364,0.08256880733944955,0.22018348623853212,9.497499999999999,24.9919540229885,0.226431718061674,,2.0,,,6.0,,,,,0.0392156862745098,,,,,,,,False,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,50061.0,834,56,1526,1501,409,338,185,3027,28.0,54.0,5.0,7.0,7.0,16.0,28.0,60.0,20.0,61.0,3.0,14.0,1.0,4.0,2.0,5.0,20.0,62.0,2.0,8.0,3.0,9.0,76.0,175,23.0,76.0,58.0,279.0,1570,8.0,18.0,3.0,12.0,4.0,29.0,14.0,33.0,5.0,14.0,31.0,74.0,94.0,58.0,60.0,9.0,2.0,1.0,60.0,19.0,7.0,52.0,26.0,78.0,19.0,7.0,28.0,12.0,12.0,182.0,9.0,14.0,16.0,57.0,87.0,24.0,111.0,5.0,22.0,10.0,12.0,32.0,8.0,21.0,19.0,1.0,11.0,5.0,51.0,4.0,7.0,42.0,78,1.0,5.0,78.0,8.0,,35.0,,8.0,28.0,3.0,7.0,28.0,13.0,1.0,74.0,409,8.0,0.618421052631579,0.6266666666666667,0.8695652173913043,0.3026315789473684,0.25,0.35714285714285715,0.29333333333333333,0.4342857142857143,0.4444444444444444,0.42424242424242425,0.4402390438247012,0.4166666666666667,0.4574468085106383,0.48776223776223776,0.4393939393939394,0.5692307692307692,0.30278884462151395,0.04,0.07407407407407407,0.016666666666666666,0.03278688524590164,19.40126655152562,0.6274509803921569,0.09693877551020408,0.02766798418972332,0.1702127659574468,0.04035874439461883,0.10703812316715543,0.03155006858710562,0.03508771929824561,0.013333333333333334,0.032432432432432434,0.0375,0.047619047619047616,0.05714285714285714,0.10062893081761007,0.1220472440944882,0.19230769230769232,0.03546099290780142,0.4642857142857143,0.2151394422310757,0.5185185185185185,0.56,0.5,0.23904382470119523,0.4666666666666667,0.4745762711864407,0.6071428571428571,0.24302788844621515,0.32786885245901637,0.3389830508474576,0.8,0.055776892430278883,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.24701195219123506,0.3225806451612903,0.3225806451612903,0.9,0.23333333333333334,0.7142857142857143,0.13333333333333333,0.25,,0.26666666666666666,0.25,1.0,0.3404255319148936,0.4375,0.10638297872340426,0.4,0.19148936170212766,0.3333333333333333,0.5179282868525896,0.31666666666666665,0.4604952,0.50077,0.45478369565217397,0.12589928057553956,0.17326732673267325,,0.1039426523297491,0.26523297491039427,9.084571428571426,25.89736842105263,0.26802096985583224,1.0,14.0,,,18.0,,,,,0.2857142857142857,0.02631578947368421,0.0625,0.2,,,,,False,,1.0,
