EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,Technical Free Throw Trips,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Arc3PctBlocked,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,4974.0,83.0,-13.0,152,160.0,65.0,69.0,22.0,312,2.0,3.0,2.0,5.0,8.0,4.0,4.0,7.0,13.0,4.0,9.0,23.0,165.0,2.0,5.0,4.0,5.0,9.0,6.0,8.0,2.0,2.0,14.0,1.0,15.0,1.0,4.0,3.0,7.0,31.0,3.0,6.0,1.0,10.0,10.0,3.0,3.0,5.0,1.0,5.0,1.0,6.0,2.0,2.0,8.0,1.0,12.0,4.0,2.0,2.0,2.0,2.0,1.0,9.0,65.0,2.0,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.4,0.4117647058823529,0.2222222222222222,0.5,0.375,0.23529411764705882,16.76300578034682,0.8333333333333334,0.14285714285714285,0.08,0.14285714285714285,0.09375,0.043478260869565216,0.047619047619047616,0.12903225806451613,0.14285714285714285,0.14285714285714285,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.11764705882352941,0.47058823529411764,0.625,0.625,0.2,0.23529411764705882,0.4444444444444444,0.4117647058823529,0.42464,0.4013285714285714,0.19047619047619047,0.23529411764705882,0.391304347826087,13.084615384615383,35.75,0.4276315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,20979.0,350.0,-79.0,669,686.0,304.0,283.0,97.0,1355,19.0,38.0,3.0,6.0,14.0,1.0,1.0,25.0,55.0,1.0,13.0,63.0,711.0,9.0,24.0,1.0,5.0,23.0,28.0,22.0,,1.0,11.0,6.0,17.0,3.0,7.0,2.0,2.0,40.0,3.0,23.0,2.0,28.0,57.0,7.0,6.0,15.0,3.0,12.0,15.0,30.0,15.0,33.0,55.0,,30.0,12.0,4.0,8.0,7.0,8.0,3.0,23.0,304.0,3.0,0.56,0.5833333333333334,0.45454545454545453,0.375,0.44642857142857145,0.36,0.45,0.3709677419354839,0.017857142857142856,12.67427122940431,0.5,0.09523809523809523,0.07958477508650519,0.046875,0.07365439093484419,0.07526881720430108,0.07,0.09375,0.04081632653061224,0.06666666666666667,0.375,0.6785714285714286,0.5,0.5757575757575758,0.5263157894736842,0.05357142857142857,0.25,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.017857142857142856,0.04,0.6964285714285714,0.49626249999999983,0.48477200000000004,0.18181818181818182,0.18461538461538463,0.36507936507936506,5.090909090909091,25.3,0.45440956651718983,1.0,3.0,8.0,18.0,1.0,6.0,2.0,4.0,2.0,5.0,3.0,8.0,17.0,4.0,29.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,0.09090909090909091,0.13157894736842105,0.1111111111111111,0.06513409961685823,0.14545454545454545,0.07911392405063292,0.05333333333333334,0.057971014492753624,0.07692307692307693,0.125,0.2,0.11538461538461539,0.5,0.3333333333333333,0.72,0.4444444444444444,0.511425,0.06349206349206349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,1730.0,29.0,-17.0,57,54.0,31.0,39.0,9.0,111,1.0,3.0,,,,,,1.0,3.0,,,2.0,64.0,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,1.0,5.0,1.0,7.0,9.0,,,,,,,,,4.0,8.0,,,,,,,,,2.0,31.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,4.545454545454545,,0.3333333333333333,0.21739130434782608,0.16666666666666666,0.20689655172413793,0.3333333333333333,0.125,0.2222222222222222,0.25,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,0.6077,0.6077,,,1.0,,,0.543859649122807,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,0.07407407407407407,,0.06060606060606061,,0.1111111111111111,0.07692307692307693,,,,1.0,1.0,1.0,0.3333333333333333,0.5513,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1956,1610612737,Ira Newble,Ira Newble,1956,ATL,115636.0,1927.0,-291.0,3668,3693.0,1026.0,974.0,461.0,7361,120.0,185.0,48.0,58.0,150.0,18.0,5.0,199.0,383.0,84.0,70.0,564.0,3987.0,50.0,96.0,23.0,25.0,143.0,298.0,100.0,3.0,15.0,77.0,22.0,99.0,3.0,29.0,17.0,31.0,220.0,42.0,141.0,2.0,185.0,271.0,50.0,35.0,38.0,10.0,27.0,31.0,69.0,20.0,81.0,174.0,7.0,90.0,45.0,7.0,23.0,16.0,26.0,13.0,143.0,1026.0,24.0,0.7487437185929648,0.8186813186813187,0.5195822454308094,0.5208333333333334,0.5289079229122056,0.4957983193277311,0.5584158415841585,0.5335820895522388,0.17987152034261242,13.637443573295318,0.5507246376811594,0.018691588785046728,0.09387483355525965,0.11634349030470914,0.09822866344605476,0.07478632478632478,0.10559006211180125,0.0998185117967332,0.12915129151291513,0.07777777777777778,0.5,0.3961456102783726,0.6486486486486487,0.7453416149068323,0.7166666666666667,0.10278372591006424,0.32119914346895073,0.38666666666666666,0.38926174496644295,0.8793103448275862,0.03854389721627409,0.04201680672268908,0.576017130620985,0.5140248922413795,0.5211340517241381,0.09036144578313253,0.10869565217391304,0.25354609929078015,8.056396866840734,24.55595238095238,0.2797164667393675,20.0,36.0,31.0,51.0,28.0,59.0,14.0,79.0,34.0,30.0,19.0,15.0,68.0,3.0,86.0,8.0,15.0,7.0,11.0,1.0,11.0,12.0,14.0,2.0,3.0,0.4745762711864407,0.49242424242424243,0.5337837837837838,0.0783289817232376,0.12972972972972974,0.03225806451612903,0.049168474331164135,0.046296296296296294,0.04862331575864089,0.05157593123209169,0.03956043956043956,0.055267702936096716,0.057777777777777775,0.020202020202020204,0.04040404040404041,0.5454545454545454,0.5555555555555556,0.42857142857142855,0.6078431372549019,0.5249490909090909,0.1400709219858156,,0.25,21.0,27.0,66.0,3.0,5.0,6.0,18.0,5.0,2.0,32.0,3.0,7.0,6.0,93.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,5.0,0.96875,0.38095238095238093,0.42857142857142855,0.2608695652173913,0.3950617283950617,0.011904761904761904,0.10416666666666667,0.006666666666666667,0.015151515151515152,0.4375,0.4883720930232558,0.5714285714285714,0.14132762312633834,0.4090909090909091,0.4153846153846154,1.0,0.2777777777777778,0.2777777777777778,0.8,0.07575757575757576,0.6,1.0,0.030303030303030304,0.15126050420168066,0.3333333333333333,0.3333333333333333,,,,,,,,,,True,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,88689.0,1478.0,-206.0,2794,2806.0,641.0,589.0,343.0,5600,111.0,183.0,194.0,64.0,156.0,25.0,13.0,258.0,533.0,32.0,195.0,750.0,3070.0,47.0,98.0,15.0,77.0,198.0,276.0,240.0,,25.0,95.0,30.0,125.0,10.0,36.0,18.0,41.0,280.0,35.0,170.0,28.0,233.0,312.0,46.0,33.0,58.0,10.0,37.0,45.0,103.0,27.0,46.0,110.0,9.0,234.0,101.0,23.0,17.0,13.0,17.0,7.0,198.0,641.0,18.0,0.5348837209302325,0.5948275862068966,0.48405253283302063,0.47959183673469385,0.4911504424778761,0.5353982300884956,0.5549777117384844,0.6314102564102564,0.05663716814159292,24.33281004709576,0.5631067961165048,0.34146341463414637,0.15138023152270705,0.12867647058823528,0.14695340501792115,0.14202898550724638,0.15384615384615385,0.1570048309178744,0.1262135922330097,0.13636363636363635,0.4117647058823529,0.3238938053097345,0.6065573770491803,0.74,0.4954954954954955,0.3433628318584071,0.2761061946902655,0.41025641025641024,0.4155844155844156,0.828125,0.04424778761061947,0.11504424778761062,0.3805309734513274,0.46092920353982314,0.459733628318584,0.15538461538461537,0.1634304207119741,0.264,8.283677298311446,25.140625000000004,0.2294201861130995,31.0,45.0,21.0,36.0,39.0,67.0,40.0,124.0,52.0,53.0,20.0,13.0,63.0,3.0,79.0,8.0,13.0,11.0,21.0,7.0,9.0,11.0,16.0,,1.0,0.582089552238806,0.5753424657534246,0.6526315789473685,0.09943714821763602,0.18032786885245902,0.04838709677419355,0.061284046692607,0.049429657794676805,0.05886909372579396,0.09055118110236221,0.05278592375366569,0.050808314087759814,0.03314917127071823,0.08536585365853659,0.03333333333333333,0.6164383561643836,0.6888888888888889,0.3185840707964602,0.5833333333333334,0.5105968253968254,0.16533333333333333,3.0,0.16129032258064516,83.0,4.0,7.0,,,2.0,2.0,9.0,6.0,13.0,2.0,6.0,9.0,39.0,,9.0,,1.0,,,,4.0,1.0,0.40625,0.3333333333333333,0.6,0.40625,,0.09278350515463918,0.01282051282051282,,0.42783505154639173,0.4715909090909091,0.3614457831325301,0.012389380530973451,0.5714285714285714,0.5714285714285714,1.0,0.36,0.36,1.0,,,,0.0821917808219178,0.017699115044247787,1.0,0.36,2.0,7.0,3.0,2.0,0.3333333333333333,1.0,0.5384615384615384,,,True,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,3086.0,51.0,4.0,97,96.0,48.0,46.0,13.0,193,,,1.0,1.0,5.0,6.0,4.0,1.0,6.0,8.0,3.0,11.0,99.0,,3.0,4.0,,3.0,,2.0,,6.0,6.0,2.0,8.0,,2.0,2.0,2.0,18.0,1.0,3.0,,4.0,4.0,4.0,4.0,2.0,,2.0,2.0,4.0,3.0,2.0,6.0,,5.0,1.0,1.0,,,,,3.0,48.0,2.0,,,0.16666666666666666,,0.2857142857142857,0.21428571428571427,0.3125,0.1875,0.5714285714285714,17.857142857142854,0.5,,0.07142857142857142,0.25,0.08695652173913043,,0.06666666666666667,0.1111111111111111,0.3333333333333333,,,,,,,0.07142857142857142,0.35714285714285715,0.2,0.2,,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.4707642857142857,0.4626142857142857,0.06666666666666667,0.14285714285714285,0.2727272727272727,17.3,24.7875,0.4948453608247423,,,,,,,,3.0,,,2.0,,,,,,,2.0,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,0.4875,0.2727272727272727,,,,,2.0,,1.0,,,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,,,,,,,0.5,0.25,0.5,0.25,0.25,,,,,,,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,0.5,,,0.3333333333333333,1.0,1.0,1.0,,1.0,,0.25,,,True,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,45778.0,763.0,-145.0,1437,1448.0,509.0,514.0,205.0,2885,47.0,70.0,57.0,10.0,32.0,1.0,,69.0,159.0,1.0,43.0,181.0,1607.0,23.0,51.0,,13.0,59.0,82.0,56.0,,1.0,16.0,2.0,18.0,1.0,8.0,5.0,3.0,38.0,14.0,86.0,14.0,114.0,204.0,19.0,14.0,19.0,3.0,11.0,15.0,34.0,10.0,55.0,81.0,6.0,69.0,33.0,4.0,16.0,12.0,16.0,9.0,59.0,509.0,7.0,0.5942028985507246,0.8367346938775511,0.4339622641509434,0.45098039215686275,0.43125,0.45098039215686275,0.4713541666666667,0.48360655737704916,0.00625,13.404507710557533,0.5588235294117647,0.25925925925925924,0.14982578397212543,0.0915032679738562,0.1375515818431912,0.13333333333333333,0.17277486910994763,0.14285714285714285,0.09565217391304348,0.07894736842105263,0.5625,0.4375,0.6714285714285714,0.7230769230769231,0.5319148936170213,0.35625,0.2,0.3125,0.3125,0.9,0.00625,,0.44375,0.46449624999999994,0.47206078431372545,0.17553191489361702,0.17647058823529413,0.3259668508287293,6.568553459119498,25.1,0.3542101600556715,19.0,34.0,17.0,24.0,22.0,51.0,12.0,56.0,40.0,7.0,1.0,11.0,76.0,3.0,90.0,7.0,5.0,1.0,8.0,7.0,6.0,2.0,5.0,,2.0,0.43137254901960786,0.4230769230769231,0.45901639344262296,0.0440251572327044,0.07142857142857142,0.08108108108108109,0.13217391304347825,0.10377358490566038,0.1277533039647577,0.19310344827586207,0.1076923076923077,0.1148936170212766,0.10256410256410256,0.10714285714285714,0.08536585365853659,0.6538461538461539,0.5588235294117647,0.47058823529411764,0.7083333333333334,0.5011770833333333,0.30939226519337015,1.0,,12.0,,,,,,,,1.0,,,1.0,,,,,,,,,,4.0,,,,,,,0.03508771929824561,,,0.21052631578947367,0.21818181818181817,0.5833333333333334,,,,,,,,,,,0.019230769230769232,,,,,,,2.0,,,,,,True,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,71489.0,1191.0,-112.0,2257,2263.0,474.0,406.0,264.0,4520,62.0,103.0,140.0,17.0,67.0,,,131.0,310.0,,83.0,345.0,2363.0,24.0,49.0,,31.0,79.0,170.0,92.0,,,27.0,4.0,31.0,3.0,16.0,6.0,5.0,66.0,43.0,155.0,12.0,210.0,292.0,22.0,19.0,35.0,2.0,14.0,38.0,73.0,10.0,58.0,131.0,5.0,119.0,53.0,9.0,119.0,86.0,119.0,72.0,79.0,474.0,9.0,0.648854961832061,0.7327586206896551,0.42258064516129035,0.4897959183673469,0.42258064516129035,0.4897959183673469,0.47002724795640327,0.572463768115942,,17.194216490816725,0.4794520547945205,0.23076923076923078,0.16213389121338911,0.18614718614718614,0.16680707666385847,0.09966777408637874,0.17845117845117844,0.2011173184357542,0.18023255813953487,0.2033898305084746,0.6050420168067226,0.33225806451612905,0.6019417475728155,0.6739130434782609,0.5806451612903226,0.45161290322580644,0.2161290322580645,0.2537313432835821,0.25757575757575757,0.8235294117647058,,,0.33225806451612905,0.45256387096774203,0.4478285714285713,0.14804469273743018,0.14804469273743018,0.2289855072463768,7.569032258064515,,0.21001329198050508,18.0,37.0,8.0,13.0,23.0,53.0,19.0,65.0,30.0,21.0,1.0,13.0,69.0,,82.0,7.0,3.0,7.0,21.0,3.0,8.0,19.0,5.0,,20.0,0.4339622641509434,0.4339622641509434,0.5078125,0.06774193548387097,0.10679611650485436,,0.08243727598566308,0.06310679611650485,0.07861936720997123,0.10294117647058823,0.08904109589041095,0.06451612903225806,0.055944055944055944,0.07936507936507936,0.044585987261146494,0.6981132075471698,0.4864864864864865,0.2653061224489796,0.6153846153846154,0.5118375,0.18840579710144928,10.0,0.1111111111111111,52.0,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,0.06428571428571428,0.014925373134328358,,0.37142857142857144,0.3969465648854962,0.6730769230769231,,,,,,,,,,,,,,,,,,6.0,,,,,,True,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,8255.0,138.0,-58.0,260,267.0,98.0,91.0,30.0,527,8.0,19.0,15.0,4.0,17.0,,,16.0,51.0,,7.0,39.0,298.0,7.0,17.0,,2.0,16.0,20.0,12.0,,,2.0,,2.0,,,2.0,,4.0,1.0,15.0,3.0,19.0,31.0,6.0,5.0,6.0,,1.0,1.0,7.0,1.0,19.0,25.0,1.0,12.0,5.0,1.0,9.0,7.0,9.0,4.0,16.0,98.0,2.0,0.625,0.7692307692307693,0.3137254901960784,0.4117647058823529,0.3137254901960784,0.4117647058823529,0.34210526315789475,0.42105263157894735,,21.05263157894737,0.8571428571428571,0.3333333333333333,0.15625,0.038461538461538464,0.13114754098360656,0.13333333333333333,0.26666666666666666,0.08333333333333333,,0.14285714285714285,0.4444444444444444,0.37254901960784315,0.42105263157894735,0.5,0.5,0.29411764705882354,0.3333333333333333,0.23529411764705882,0.23529411764705882,1.0,,,0.37254901960784315,0.44580784313725486,0.4933411764705883,0.08928571428571429,0.08928571428571429,0.41025641025641024,8.362745098039213,,0.3769230769230769,3.0,9.0,5.0,8.0,4.0,14.0,1.0,9.0,6.0,3.0,,1.0,11.0,,12.0,2.0,1.0,,5.0,,1.0,1.0,,,1.0,0.2857142857142857,0.2857142857142857,0.3,0.058823529411764705,0.15789473684210525,,0.0990990990990991,0.05263157894736842,0.09230769230769231,0.27586206896551724,0.058823529411764705,0.020833333333333332,0.07692307692307693,,0.0625,0.6428571428571429,0.3333333333333333,0.47058823529411764,0.625,0.4952285714285715,0.23076923076923078,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.26666666666666666,0.26666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
176,1610612737,Antonio Harvey,Antonio Harvey,176,ATL,1317.0,22.0,-4.0,45,48.0,19.0,30.0,10.0,93,2.0,2.0,3.0,,,,,2.0,5.0,,,4.0,50.0,1.0,1.0,,,2.0,4.0,,,,,,,,,,,,,3.0,1.0,4.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,5.0,5.0,,,,,3.0,1.0,3.0,1.0,2.0,19.0,,1.0,1.0,0.4,1.0,0.4,1.0,0.4,1.0,,12.280701754385966,0.5,0.5,0.15789473684210525,,0.13043478260869565,0.14285714285714285,,0.25,,,0.3333333333333333,0.4,1.0,1.0,1.0,0.6,,,,,,,0.4,0.4605,0.5353,,,0.5,4.5200000000000005,,0.4222222222222222,,,1.0,1.0,,2.0,,,,2.0,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,0.4,,,0.058823529411764705,,0.045454545454545456,,0.16666666666666666,,,,,,,1.0,1.0,0.37435,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
