EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,Corner3Assists,Technical Free Throw Trips,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,DefensiveGoaltends,on,OffensiveGoaltends,HeaveMakes,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Arc3PctBlocked
1038,1610612745,Juaquin Hawkins,Juaquin Hawkins,1038,HOU,40839.0,681,20,1259,1276,392,321,154,2535,16,29,3.0,6.0,6.0,13.0,1.0,14.0,30.0,81.0,4.0,11.0,1.0,1.0,3.0,6.0,13.0,1.0,1.0,3.0,7.0,47,124,10.0,24.0,10,134,1276,5.0,16.0,2.0,2.0,2.0,18.0,16.0,42.0,3.0,10.0,4.0,45.0,82.0,12.0,30.0,2.0,13.0,6.0,10.0,41.0,6.0,47.0,6.0,22.0,8.0,11.0,100.0,3.0,13.0,17.0,41,4.0,62,16.0,78,1.0,29.0,15.0,14.0,19.0,2.0,14.0,10.0,2.0,5.0,1.0,29.0,2.0,6.0,25.0,57.0,2.0,2.0,20,2.0,8.0,3.0,6.0,1.0,3.0,2.0,6.0,4.0,3.0,45.0,392,6.0,0.8723404255319149,0.8913043478260869,1.0,0.4166666666666667,1.0,0.3,0.4166666666666667,0.3790322580645161,0.3125,0.38095238095238093,0.4189189189189189,0.4444444444444444,0.3942307692307692,0.4267515923566879,0.45,0.39473684210526316,0.16216216216216217,0.08064516129032258,0.10344827586206896,0.35714285714285715,0.024691358024691357,12.845303867403315,0.6551724137931034,0.0975609756097561,0.07915057915057915,0.02813852813852814,0.13821138211382114,0.0297029702970297,0.0904836193447738,0.028419182948490232,0.029411764705882353,0.04455445544554455,0.041666666666666664,0.08759124087591241,0.06569343065693431,0.08196721311475409,0.11702127659574468,0.20689655172413793,0.012345679012345678,0.6666666666666666,0.19594594594594594,0.5517241379310345,0.6153846153846154,0.75,0.0945945945945946,0.07142857142857142,0.1111111111111111,1.0,0.5472972972972973,0.37037037037037035,0.379746835443038,0.9333333333333333,0.07432432432432433,0.36363636363636365,0.36363636363636365,1.0,0.08783783783783784,0.46153846153846156,0.46153846153846156,1.0,0.3333333333333333,0.5,0.6666666666666666,0.05555555555555555,1.0,1.0,0.05555555555555555,1.0,1.0,0.25,0.46153846153846156,0.057692307692307696,0.1346153846153846,0.42857142857142855,0.3581081081081081,0.46153846153846156,0.46560709459459454,0.4599,0.4725961538461539,0.05194805194805195,0.06153846153846154,0.13432835820895522,0.3358208955223881,13.82258064516129,24.2375,0.3113582208101668,,,,,,,,,,,,,,,,True,,,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,12841.0,214,-16,390,394,102,86,45,784,12,20,2.0,7.0,1.0,1.0,21.0,40.0,13.0,29.0,,,,,,,,,,,,46,89,,,17,109,429,3.0,10.0,,,,6.0,9.0,14.0,,,3.0,21.0,38.0,54.0,,4.0,,,4.0,8.0,,8.0,,8.0,,,16.0,2.0,5.0,3.0,18,3.0,24,7.0,31,1.0,3.0,3.0,,7.0,1.0,5.0,6.0,1.0,2.0,,13.0,,2.0,10.0,21.0,3.0,3.0,20,2.0,11.0,,3.0,2.0,,1.0,3.0,3.0,1.0,21.0,102,1.0,0.41304347826086957,0.4318181818181818,,,,,,0.5168539325842697,0.3,0.6428571428571429,0.5168539325842697,0.3,0.6428571428571429,0.5561224489795918,0.3,0.7,,0.0449438202247191,0.15,0.025,,25.1131221719457,0.5384615384615384,0.23076923076923078,0.13138686131386862,0.03787878787878788,0.08571428571428572,0.07142857142857142,0.12209302325581395,0.04375,0.07692307692307693,0.0196078431372549,0.0625,0.15625,0.07692307692307693,0.15151515151515152,0.037037037037037035,0.25,0.02702702702702703,1.0,0.2247191011235955,0.6,0.7058823529411765,0.6666666666666666,0.449438202247191,0.525,0.5384615384615384,0.19047619047619047,0.3258426966292135,0.4482758620689655,0.4482758620689655,0.5384615384615384,,,,,,,,,0.7,0.2857142857142857,0.5,,,,,,,0.07142857142857142,1.0,,,,0.2247191011235955,,0.4300348314606742,0.47672222222222227,0.39085000000000003,0.11224489795918367,0.11224489795918367,0.05504587155963303,0.1926605504587156,9.698876404494383,,0.26153846153846155,0.023809523809523808,0.08333333333333333,,,,,,,,,,,,,,True,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,14513.0,242,-3,444,449,150,101,68,893,24,35,7.0,16.0,7.0,13.0,3.0,10.0,,4.0,,,,,,,,,,,,27,49,,,11,65,441,7.0,20.0,,,3.0,17.0,8.0,19.0,,,4.0,20.0,46.0,8.0,,6.0,,,3.0,3.0,,3.0,,,,3.0,6.0,6.0,19.0,12.0,56,5.0,73,26.0,99,1.0,7.0,6.0,1.0,7.0,,5.0,4.0,,2.0,,11.0,1.0,3.0,17.0,31.0,4.0,2.0,22,2.0,11.0,1.0,20.0,10.0,,10.0,20.0,10.0,,20.0,150,,0.8518518518518519,0.9583333333333334,,,,,,0.5510204081632653,0.35,0.42105263157894735,0.5510204081632653,0.35,0.42105263157894735,0.5508474576271186,0.3541666666666667,0.45454545454545453,,0.061224489795918366,0.08571428571428572,,,13.059701492537313,0.6363636363636364,0.35714285714285715,0.28,0.09947643979057591,0.27906976744186046,0.18181818181818182,0.27983539094650206,0.11160714285714286,0.0847457627118644,0.1,0.25,0.28846153846153844,0.23636363636363636,0.3010752688172043,0.3225806451612903,0.16666666666666666,0.05555555555555555,0.5,0.7142857142857143,0.6857142857142857,0.75,0.8333333333333334,0.20408163265306123,0.3,0.3,1.0,0.08163265306122448,,,,,,,,,,,,0.8,0.4375,0.5714285714285714,,,,,,,0.6842105263157895,0.5384615384615384,,,,0.7142857142857143,,0.5124408163265306,0.5361411764705882,0.48621578947368416,0.1896551724137931,0.1896551724137931,0.26153846153846155,0.3076923076923077,3.526530612244898,,0.33783783783783783,0.11904761904761904,,1.0,1.0,0.06666666666666667,,,,,,,,,,,True,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,15884.0,265,68,497,503,190,152,64,1000,20,29,3.0,3.0,7.0,10.0,11.0,16.0,16.0,35.0,2.0,7.0,1.0,1.0,3.0,8.0,25.0,1.0,1.0,7.0,16.0,47,80,10.0,32.0,27,151,475,6.0,9.0,2.0,2.0,,18.0,15.0,25.0,9.0,19.0,14.0,71.0,32.0,62.0,24.0,2.0,24.0,8.0,7.0,19.0,6.0,25.0,5.0,4.0,3.0,12.0,56.0,,6.0,3.0,19,,22,6.0,28,,7.0,5.0,2.0,9.0,3.0,6.0,10.0,1.0,3.0,,19.0,2.0,5.0,4.0,27.0,3.0,6.0,35,2.0,7.0,9.0,6.0,1.0,,5.0,6.0,4.0,1.0,71.0,190,8.0,0.3404255319148936,0.34782608695652173,0.8,0.3125,1.0,0.47368421052631576,0.3225806451612903,0.5875,0.6666666666666666,0.6,0.5535714285714286,0.8181818181818182,0.6477272727272727,0.5873015873015873,0.8181818181818182,0.6698113207547169,0.2857142857142857,0.0875,0.13793103448275862,0.125,0.02857142857142857,25.34965034965035,0.47368421052631576,,0.09405940594059406,0.034482758620689655,0.06,,0.0873015873015873,0.028708133971291867,0.03508771929824561,0.05333333333333334,,0.057692307692307696,0.125,0.09574468085106383,0.07142857142857142,,,0.6666666666666666,0.25892857142857145,0.6896551724137931,0.8,0.45,0.14285714285714285,0.6875,0.7857142857142857,0.36363636363636365,0.3125,0.45714285714285713,0.47058823529411764,0.1875,0.0625,0.2857142857142857,0.2857142857142857,1.0,0.22321428571428573,0.32,0.32,0.75,0.2727272727272727,1.0,,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.22727272727272727,0.7,0.06818181818181818,0.36363636363636365,0.4375,0.5446428571428571,0.3333333333333333,0.4761950450450451,0.44560000000000005,0.45499069767441874,0.05982905982905983,0.08235294117647059,0.11920529801324503,0.47019867549668876,10.583749999999998,25.90625,0.3822937625754527,,,,,,2.0,6.0,1.0,1.0,5.0,0.6666666666666666,,,,,True,,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,29285.0,488,50,904,920,248,225,96,1824,48,88,8.0,16.0,14.0,27.0,2.0,19.0,32.0,81.0,1.0,4.0,,,,8.0,22.0,2.0,2.0,2.0,9.0,82,188,9.0,26.0,88,279,898,9.0,21.0,2.0,2.0,7.0,31.0,21.0,48.0,2.0,9.0,51.0,99.0,34.0,130.0,21.0,6.0,20.0,8.0,18.0,64.0,11.0,75.0,10.0,26.0,11.0,27.0,161.0,2.0,17.0,6.0,51,,57,21.0,78,5.0,16.0,10.0,6.0,29.0,5.0,16.0,25.0,2.0,13.0,5.0,54.0,1.0,15.0,8.0,38.0,6.0,8.0,102,9.0,34.0,19.0,5.0,2.0,1.0,2.0,5.0,2.0,,99.0,248,6.0,0.2073170731707317,0.21518987341772153,0.7777777777777778,0.34615384615384615,1.0,0.2222222222222222,0.375,0.43617021276595747,0.42857142857142855,0.4375,0.4462616822429907,0.5217391304347826,0.42105263157894735,0.5290697674418605,0.5740740740740741,0.5755813953488372,0.12149532710280374,0.09574468085106383,0.13636363636363635,0.3157894736842105,,30.320699708454814,0.5370370370370371,,0.13672922252010725,0.052795031055900624,0.06818181818181818,0.02857142857142857,0.12364425162689804,0.04846938775510204,0.050505050505050504,0.043795620437956206,,0.13,0.10638297872340426,0.1564245810055866,0.05970149253731343,0.09523809523809523,0.04950495049504951,0.4,0.411214953271028,0.5454545454545454,0.631578947368421,0.25,0.08878504672897196,0.10526315789473684,0.15384615384615385,,0.37850467289719625,0.3950617283950617,0.3950617283950617,0.15625,0.018691588785046728,0.25,0.25,1.0,0.102803738317757,0.36363636363636365,0.36363636363636365,0.75,0.6956521739130435,0.5,,,,,0.08695652173913043,1.0,1.0,0.47368421052631576,0.5185185185185185,,0.15789473684210525,0.2222222222222222,0.5327102803738317,0.4,0.48786990521327006,0.527795,0.4844148148148146,0.14225941422594143,0.1596244131455399,0.1111111111111111,0.3548387096774194,9.341489361702127,27.68076923076923,0.2743362831858407,0.06976744186046512,0.09090909090909091,2.0,1.0,0.06451612903225806,,6.0,2.0,1.0,6.0,,,,,,True,,,,,,,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,18405.0,307,-31,558,571,198,140,84,1129,5,19,1.0,2.0,3.0,8.0,9.0,14.0,14.0,30.0,,1.0,,,,2.0,11.0,,3.0,1.0,2.0,28,63,2.0,12.0,16,78,596,6.0,9.0,,3.0,2.0,14.0,8.0,20.0,1.0,2.0,12.0,31.0,22.0,34.0,6.0,4.0,10.0,2.0,8.0,42.0,12.0,54.0,6.0,24.0,4.0,14.0,120.0,3.0,8.0,10.0,24,1.0,35,11.0,46,2.0,9.0,2.0,7.0,10.0,4.0,8.0,11.0,2.0,2.0,1.0,21.0,4.0,6.0,12.0,23.0,1.0,3.0,21,1.0,5.0,6.0,,,,,,,,31.0,198,2.0,0.39285714285714285,0.4230769230769231,1.0,0.16666666666666666,,0.5,0.18181818181818182,0.4444444444444444,0.6666666666666666,0.4,0.41333333333333333,0.5,0.4318181818181818,0.4588235294117647,0.5384615384615384,0.5344827586206896,0.16,0.12698412698412698,0.3157894736842105,0.07142857142857142,0.03333333333333333,16.232771822358345,0.47619047619047616,0.05263157894736842,0.10526315789473684,0.038461538461538464,0.1694915254237288,0.06,0.11846689895470383,0.04263565891472868,0.07017543859649122,0.010309278350515464,0.08108108108108109,0.0847457627118644,0.12698412698412698,0.10377358490566038,0.17391304347826086,0.15384615384615385,0.058823529411764705,,0.25333333333333335,0.2631578947368421,0.38461538461538464,0.2,0.18666666666666668,0.6428571428571429,0.6923076923076923,,0.4,0.4666666666666667,0.4827586206896552,0.7142857142857143,0.013333333333333334,,,,0.14666666666666667,0.18181818181818182,0.18181818181818182,1.0,0.16666666666666666,0.5,,,,,0.25,,,0.36363636363636365,0.375,,0.09090909090909091,0.5,0.41333333333333333,0.2,0.4573817567567568,0.4689399999999999,0.4464690476190476,0.06329113924050633,0.07462686567164178,0.1794871794871795,0.3974358974358974,10.592063492063495,27.73333333333333,0.3548387096774194,0.05555555555555555,,,,,,,1.0,6.0,,,,,,,True,,,,,,,,
1899,1610612745,James Posey,James Posey,1899,HOU,1208.0,20,6,41,44,34,25,4,85,1,1,,,1.0,1.0,,1.0,,,,3.0,,,2.0,,1.0,,,,1.0,1,2,,4.0,5,7,44,,,,,,,1.0,1.0,,3.0,3.0,5.0,2.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,1.0,,3,,3,1.0,4,,,,,,,,,,,,,,,,,,,5,,1.0,1.0,,,,,,,,5.0,34,,1.0,1.0,,,,,,0.5,,1.0,0.16666666666666666,,0.25,0.375,,0.4,0.6666666666666666,,,,,16.666666666666668,,,0.23076923076923078,0.08333333333333333,,,0.16666666666666666,0.05555555555555555,,0.2,,0.25,,0.4,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.5,,,,0.16666666666666666,,,,,,,,,,,,,0.25,1.0,0.5,0.25,,0.8333333333333334,,0.5188833333333334,,0.5525125000000001,0.14285714285714285,0.3333333333333333,,0.7142857142857143,3.0,23.975,0.8292682926829268,,,,,,,,,,1.0,,,,,,True,,,,,,,,
1903,1610612745,Kenny Thomas,Kenny Thomas,1903,HOU,12233.0,204,18,374,377,71,72,45,751,18,24,1.0,1.0,4.0,5.0,6.0,20.0,4.0,15.0,,,,,,,,,,,,28,59,,,8,64,359,3.0,5.0,,,2.0,8.0,6.0,8.0,,,2.0,14.0,30.0,26.0,,2.0,,,5.0,8.0,2.0,10.0,2.0,5.0,1.0,2.0,22.0,3.0,12.0,4.0,24,2.0,30,15.0,45,,7.0,6.0,1.0,4.0,2.0,2.0,9.0,3.0,2.0,1.0,13.0,,5.0,5.0,12.0,2.0,3.0,12,,5.0,1.0,3.0,2.0,,1.0,3.0,1.0,,14.0,71,1.0,0.5357142857142857,0.5555555555555556,,,,,,0.4745762711864407,0.6,0.75,0.4745762711864407,0.6,0.75,0.49230769230769234,0.6666666666666666,0.7,,0.0847457627118644,0.125,0.1,,18.13953488372093,0.3076923076923077,0.2,0.14906832298136646,0.08633093525179857,0.10256410256410256,0.10344827586206896,0.14,0.08928571428571429,0.09090909090909091,0.11290322580645161,0.07692307692307693,0.24444444444444444,0.15555555555555556,0.08450704225352113,0.125,,,0.3333333333333333,0.4067796610169492,0.75,0.8571428571428571,0.6666666666666666,0.3389830508474576,0.3,0.3333333333333333,0.16666666666666666,0.2542372881355932,0.26666666666666666,0.26666666666666666,0.5,,,,,,,,,0.2,1.0,,,,,,,,0.625,0.8,,,,0.4067796610169492,,0.4680474576271187,0.39540000000000003,0.5119375,0.078125,0.078125,0.125,0.21875,7.423728813559321,,0.18983957219251338,0.045454545454545456,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,
2242,1610612745,Terence Morris,Terence Morris,2242,HOU,7366.0,123,-29,228,233,97,79,35,461,9,16,4.0,6.0,5.0,8.0,1.0,2.0,12.0,22.0,,2.0,,,,,6.0,,,,4.0,22,40,,8.0,3,47,247,5.0,8.0,,,,10.0,10.0,16.0,,4.0,,20.0,38.0,6.0,,6.0,6.0,,2.0,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,,9.0,4.0,11,2.0,17,11.0,28,2.0,1.0,1.0,,6.0,,5.0,1.0,1.0,1.0,,7.0,3.0,5.0,2.0,3.0,,,3,1.0,2.0,,1.0,1.0,,,1.0,,,20.0,97,,0.8636363636363636,1.0,,,,,,0.55,0.625,0.625,0.4583333333333333,0.625,0.5,0.47959183673469385,0.625,0.5,0.16666666666666666,0.05,0.125,,,20.512820512820515,0.8571428571428571,0.18181818181818182,0.12643678160919541,0.09375,0.16,,0.13392857142857142,0.0782608695652174,0.1111111111111111,0.06666666666666667,,0.125,0.13636363636363635,0.12195121951219512,0.1875,0.1111111111111111,0.08333333333333333,,0.3333333333333333,0.5625,0.6428571428571429,0.6666666666666666,0.041666666666666664,0.5,0.5,1.0,0.4583333333333333,0.5454545454545454,0.5454545454545454,1.0,0.041666666666666664,,,,0.125,,,,0.75,0.6666666666666666,0.25,,,,,,,0.4,0.625,,0.2,,0.5,,0.4781562499999999,0.534425,0.487125,0.04081632653061224,0.04878048780487805,0.2127659574468085,0.425531914893617,11.5075,24.674999999999997,0.42543859649122806,0.13333333333333333,,2.0,,0.4,,,,,,,,,,,True,,,,,,,,
779,1610612745,Glen Rice,Glen Rice,779,HOU,14883.0,248,-5,457,464,91,91,45,921,2,8,,,,2.0,8.0,12.0,8.0,15.0,3.0,9.0,1.0,1.0,1.0,13.0,27.0,1.0,1.0,3.0,7.0,18,35,16.0,36.0,13,97,470,,1.0,2.0,2.0,1.0,7.0,1.0,3.0,4.0,8.0,2.0,16.0,18.0,18.0,48.0,,27.0,13.0,2.0,14.0,1.0,15.0,1.0,8.0,2.0,4.0,31.0,3.0,,2.0,17,,19,3.0,22,2.0,4.0,2.0,2.0,4.0,,3.0,,,1.0,,4.0,,3.0,7.0,14.0,,,16,3.0,6.0,1.0,2.0,1.0,1.0,,2.0,1.0,,16.0,91,5.0,0.5,0.5,1.0,0.4444444444444444,1.0,0.5,0.4444444444444444,0.5142857142857142,,0.3333333333333333,0.5915492957746479,1.0,0.6363636363636364,0.6133333333333333,0.875,0.625,0.5070422535211268,0.05714285714285714,0.125,0.08333333333333333,,15.28046421663443,1.0,,0.0845771144278607,,0.05405405405405406,0.07317073170731707,0.07983193277310924,0.014354066985645933,,,0.06060606060606061,0.034482758620689655,0.11764705882352941,0.09782608695652174,0.07407407407407407,,0.05714285714285714,0.5,0.11267605633802817,0.25,0.2857142857142857,1.0,0.16901408450704225,0.6666666666666666,0.7272727272727273,0.125,0.2112676056338028,0.5333333333333333,0.5333333333333333,0.75,0.1267605633802817,0.3333333333333333,0.3333333333333333,1.0,0.38028169014084506,0.48148148148148145,0.48148148148148145,1.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.18181818181818182,,0.09090909090909091,0.6363636363636364,0.42857142857142855,0.6197183098591549,0.48148148148148145,0.4837760563380283,,0.5096681818181819,0.08108108108108109,0.15789473684210525,0.07216494845360824,0.16494845360824742,12.15142857142857,24.799999999999997,0.19912472647702406,,0.125,,,,1.0,,,,5.0,1.0,,,,,True,,,,,,,,
