EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,3SecondViolations,DefArc3ReboundPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,BlockedLongMidRange,Corner3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,OffensiveGoaltends
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,1415.0,24,-17,47,49,9.0,8,7.0,96,1.0,2.0,1.0,1,2.0,2.0,2.0,52,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,9.0,0.25,0.6666666666666666,8.620689655172415,0.5,0.1,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5446333333333333,0.68055,0.25,0.5,16.6,22.85,0.19148936170212766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,13512.0,225,-17,438,446,170.0,138,59.0,884,11.0,,,42,,6.0,42.0,439,,11.0,14.0,3.0,31.0,16.0,,20.0,41.0,8.0,1.0,19.0,13.0,25.0,15.0,6.0,170.0,0.4375,,13.03501945525292,,0.08839779005524862,0.09009009009009009,0.11904761904761904,0.2619047619047619,,,0.6428571428571429,0.5055999999999999,0.48965333333333333,0.13333333333333333,0.13333333333333333,5.030952380952382,,0.3881278538812785,13.0,27.0,1.0,4.0,4.0,10.0,4.0,5.0,18.0,1.0,7.0,1.0,3.0,4.0,15.0,4.0,12.0,26.0,10.0,2.0,8.0,3.0,3.0,5.0,3.0,6.0,13.0,2.0,4.0,21.0,1.0,6.0,4.0,2.0,11.0,4.0,8.0,3.0,2.0,3.0,10.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,12.0,2.0,0.7222222222222222,0.7647058823529411,0.42857142857142855,0.14285714285714285,0.26666666666666666,0.42857142857142855,0.14285714285714285,0.26666666666666666,0.1875,0.3157894736842105,0.19047619047619047,0.18518518518518517,0.5,0.09090909090909091,0.5789473684210527,0.10526315789473684,0.07878787878787878,0.0975609756097561,0.16666666666666666,0.0945273631840796,0.08064516129032258,0.06382978723404255,0.08928571428571429,0.14285714285714285,0.2,0.0547945205479452,0.10606060606060606,0.3333333333333333,0.0625,0.5,0.6428571428571429,0.48148148148148145,0.5909090909090909,0.6153846153846154,0.09523809523809523,0.45454545454545453,0.5,1.0,0.5714285714285714,0.25,0.6666666666666666,0.4,0.4702499999999999,0.07142857142857142,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,653.0,11,-5,24,24,13.0,16,1.0,48,,,,4,,1.0,3.0,26,,2.0,2.0,,4.0,2.0,,3.0,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,13.0,0.3,,26.923076923076923,,0.3333333333333333,0.3333333333333333,0.5,,,,0.75,0.58755,0.58755,0.2,0.2,1.375,,0.5416666666666666,1.0,3.0,,1.0,1.0,3.0,1.0,,1.0,,1.0,,,1.0,4.0,,2.0,2.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,2.0,,1.0,1.0,0.25,,0.25,0.25,,0.25,,0.25,0.25,0.3333333333333333,,,0.5,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,0.75,0.3333333333333333,0.5,1.0,0.25,,,,1.0,,0.75,0.3333333333333333,0.6766,,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,12280.0,205,-43,391,394,125.0,100,59.0,785,23.0,2.0,,69,19.0,9.0,87.0,456,7.0,15.0,22.0,4.0,51.0,17.0,1.0,22.0,29.0,3.0,,8.0,6.0,12.0,13.0,7.0,125.0,0.4673913043478261,0.2159090909090909,21.78649237472767,0.09090909090909091,0.12318840579710146,0.1206896551724138,0.10810810810810811,0.26136363636363635,0.022727272727272728,,0.6022727272727273,0.4791758620689655,0.4445157142857143,0.07692307692307693,0.09722222222222222,7.434782608695652,25.957894736842103,0.319693094629156,17.0,34.0,2.0,5.0,6.0,13.0,12.0,10.0,30.0,4.0,8.0,2.0,16.0,12.0,29.0,3.0,36.0,22.0,38.0,4.0,7.0,7.0,2.0,7.0,4.0,1.0,6.0,,4.0,7.0,2.0,11.0,8.0,3.0,5.0,1.0,3.0,2.0,,2.0,1.0,,2.0,4.0,1.0,,,,,,36.0,1.0,0.36666666666666664,0.39285714285714285,0.43478260869565216,0.5,0.41379310344827586,0.4431818181818182,0.5833333333333334,0.4583333333333333,0.6153846153846154,0.47368421052631576,0.10144927536231885,0.14705882352941177,0.16666666666666666,,0.625,,0.038461538461538464,0.1111111111111111,0.029411764705882353,0.03684210526315789,0.06666666666666667,0.0196078431372549,0.022222222222222223,0.05,,0.09433962264150944,0.16666666666666666,0.2,0.04878048780487805,,0.38636363636363635,0.5,0.5862068965517241,0.23529411764705882,0.13636363636363635,0.43478260869565216,0.43478260869565216,0.5,0.4166666666666667,0.4,0.3611111111111111,0.46153846153846156,0.5066,0.1839080459770115,0.41379310344827586,,0.07692307692307693,3.0,1.0,1.0,1.0,5.0,17.0,1.0,3.0,3.0,7.0,6.0,2.0,4.0,3.0,6.0,12.0,1.0,16.0,5.0,5.0,1.0,0.3333333333333333,0.3157894736842105,0.5,0.42857142857142855,0.3333333333333333,0.25,0.3,0.6666666666666666,0.5,0.5,0.19318181818181818,0.29411764705882354,0.29411764705882354,0.4,0.08333333333333333,1.0,0.25,0.3333333333333333,0.19444444444444445,0.42857142857142855,0.3125,,,,,,,,,,,,,True,,,,,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,31086.0,518,-136,993,995,337.0,292,142.0,1988,41.0,22.0,7.0,109,61.0,21.0,183.0,1113,17.0,73.0,85.0,30.0,182.0,22.0,2.0,34.0,43.0,23.0,3.0,53.0,27.0,66.0,26.0,7.0,337.0,0.5,0.3588235294117647,20.170940170940174,0.06666666666666667,0.060941828254847646,0.0700218818380744,0.03296703296703297,0.2411764705882353,0.12941176470588237,0.1206896551724138,0.5529411764705883,0.482649705882353,0.47735948275862067,0.03954802259887006,0.0603448275862069,9.614678899082572,24.644262295081965,0.3393756294058409,17.0,33.0,3.0,4.0,7.0,18.0,35.0,20.0,48.0,4.0,7.0,,26.0,19.0,41.0,11.0,67.0,20.0,76.0,4.0,7.0,12.0,5.0,26.0,17.0,1.0,8.0,,10.0,9.0,,14.0,7.0,7.0,30.0,9.0,24.0,6.0,2.0,1.0,16.0,,1.0,,6.0,2.0,,1.0,2.0,1.0,67.0,13.0,0.20833333333333334,0.21739130434782608,0.44036697247706424,0.5714285714285714,0.4634146341463415,0.4764705882352941,0.7647058823529411,0.4827586206896552,0.7647058823529411,0.5075757575757576,0.06422018348623854,0.15151515151515152,0.05714285714285714,,0.5660377358490566,,0.01937046004842615,0.10416666666666667,0.01282051282051282,0.018329938900203666,0.016129032258064516,0.025974025974025976,0.014814814814814815,,0.030303030303030304,0.07586206896551724,0.064,0.038461538461538464,,0.5,0.19411764705882353,0.5151515151515151,0.6071428571428571,0.17647058823529413,0.20588235294117646,0.4878048780487805,0.4878048780487805,0.25,0.23529411764705882,0.75,0.3103448275862069,0.3888888888888889,0.52067,0.14207650273224043,0.366120218579235,,0.12857142857142856,11.0,7.0,1.0,2.0,15.0,39.0,5.0,8.0,4.0,10.0,22.0,6.0,10.0,6.0,57.0,9.0,,39.0,15.0,7.0,,0.8636363636363636,0.36065573770491804,0.6,0.35294117647058826,0.36065573770491804,0.3142857142857143,0.3333333333333333,0.18181818181818182,0.3181818181818182,0.3181818181818182,0.22941176470588234,0.38461538461538464,0.38461538461538464,0.8,0.11764705882352941,0.5,0.47058823529411764,0.625,0.1724137931034483,0.4,0.38461538461538464,2.0,1.0,1.0,1.0,0.8,0.2857142857142857,,,,,,,True,,,,,,,,,,
299,1610612737,Glenn Robinson,Glenn Robinson,299,ATL,10993.0,183,-60,362,359,125.0,115,49.0,721,33.0,5.0,3.0,67,9.0,27.0,81.0,433,4.0,11.0,16.0,,37.0,9.0,1.0,13.0,19.0,7.0,,14.0,4.0,13.0,33.0,14.0,125.0,0.42777777777777776,0.11842105263157894,24.70308788598575,0.09090909090909091,0.075,0.07547169811320754,0.06896551724137931,0.4342105263157895,0.06578947368421052,0.16666666666666666,0.25,0.43782171052631574,0.4556083333333334,0.15730337078651685,0.175,11.494029850746271,24.122222222222224,0.3453038674033149,3.0,10.0,2.0,3.0,1.0,3.0,24.0,13.0,21.0,3.0,6.0,4.0,10.0,3.0,14.0,5.0,14.0,26.0,16.0,2.0,,5.0,2.0,10.0,1.0,,6.0,,3.0,6.0,2.0,7.0,5.0,2.0,7.0,3.0,4.0,3.0,4.0,2.0,7.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,14.0,1.0,0.6190476190476191,0.65,0.31343283582089554,0.5,0.21428571428571427,0.35526315789473684,0.5,0.25,0.625,0.3333333333333333,,,,,0.5,,0.0410958904109589,0.07692307692307693,,0.03468208092485549,0.08333333333333333,0.027777777777777776,0.02631578947368421,,,0.10909090909090909,0.027777777777777776,0.07692307692307693,0.04,0.5,0.13157894736842105,0.3,0.3,0.3333333333333333,0.3157894736842105,0.3939393939393939,0.3939393939393939,0.8461538461538461,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5043833333333334,0.12345679012345678,0.1728395061728395,,0.07692307692307693,5.0,3.0,,,1.0,4.0,,,,1.0,4.0,,,1.0,12.0,,,4.0,1.0,3.0,4.0,1.0,0.4444444444444444,,0.25,0.4444444444444444,0.20833333333333334,0.20833333333333334,0.2,0.6,0.6,0.05263157894736842,0.25,0.25,1.0,,,,,0.05555555555555555,,0.25,1.0,,1.0,,,0.3333333333333333,0.5,,,,,,True,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,17188.0,286,-123,542,542,150.0,148,81.0,1084,22.0,,,93,,20.0,94.0,630,,9.0,9.0,4.0,18.0,29.0,4.0,44.0,76.0,1.0,,6.0,23.0,35.0,25.0,13.0,150.0,0.44761904761904764,,17.209302325581394,0.36363636363636365,0.15343915343915343,0.1652892561983471,0.1590909090909091,0.23655913978494625,,,0.3763440860215054,0.4613107526881721,0.4365153846153846,0.12380952380952381,0.12380952380952381,7.319354838709678,,0.2767527675276753,21.0,35.0,5.0,13.0,3.0,5.0,36.0,5.0,37.0,10.0,23.0,6.0,26.0,8.0,26.0,5.0,21.0,52.0,22.0,12.0,6.0,,,3.0,2.0,1.0,29.0,2.0,11.0,32.0,4.0,7.0,5.0,2.0,5.0,,4.0,1.0,1.0,1.0,2.0,5.0,,1.0,,3.0,3.0,,3.0,3.0,21.0,1.0,0.7027027027027027,0.8387096774193549,0.3978494623655914,0.43478260869565216,0.3076923076923077,0.3978494623655914,0.43478260869565216,0.3076923076923077,0.48148148148148145,0.3620689655172414,0.06451612903225806,0.05714285714285714,0.08333333333333333,0.045454545454545456,0.8333333333333334,0.1,0.11934156378600823,0.20754716981132076,0.02702702702702703,0.10714285714285714,0.11428571428571428,0.17391304347826086,0.06172839506172839,,0.06666666666666667,0.1518987341772152,0.15151515151515152,0.2,0.08163265306122448,1.0,0.3763440860215054,0.6,0.6363636363636364,0.6190476190476191,0.3870967741935484,0.22727272727272727,0.23809523809523808,0.6,0.5652173913043478,0.38461538461538464,0.19230769230769232,0.6,0.4817857142857142,0.2765957446808511,0.22340425531914893,,0.21052631578947367,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3055555555555556,0.3333333333333333,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,16889.0,281,-71,526,528,142.0,125,76.0,1054,24.0,,,109,2.0,51.0,145.0,604,,13.0,19.0,6.0,44.0,46.0,5.0,58.0,79.0,13.0,3.0,21.0,10.0,20.0,60.0,23.0,142.0,0.5255474452554745,0.018018018018018018,25.525040387722132,0.22727272727272727,0.24864864864864866,0.22362869198312235,0.26,0.21621621621621623,,,0.40540540540540543,0.45965090090090094,0.4252375,0.17829457364341086,0.18110236220472442,7.113761467889909,26.700000000000003,0.26996197718631176,23.0,43.0,3.0,10.0,5.0,7.0,42.0,7.0,47.0,5.0,13.0,9.0,19.0,14.0,24.0,23.0,51.0,48.0,46.0,6.0,16.0,6.0,1.0,3.0,4.0,5.0,15.0,1.0,7.0,21.0,1.0,8.0,5.0,3.0,8.0,2.0,6.0,2.0,5.0,4.0,4.0,,2.0,5.0,8.0,1.0,,1.0,1.0,1.0,51.0,2.0,0.5106382978723404,0.5454545454545454,0.43119266055045874,0.38461538461538464,0.5833333333333334,0.42342342342342343,0.38461538461538464,0.5833333333333334,0.5277777777777778,0.6944444444444444,0.14678899082568808,0.2558139534883721,0.11904761904761904,,0.38095238095238093,0.1111111111111111,0.06912442396313365,0.1346153846153846,0.10869565217391304,0.07604562737642585,0.08064516129032258,0.08139534883720931,0.043478260869565216,0.06896551724137931,0.17647058823529413,0.2625,0.21818181818181817,0.16666666666666666,0.02127659574468085,1.0,0.38738738738738737,0.5348837209302325,0.71875,0.5652173913043478,0.3783783783783784,0.2916666666666667,0.2916666666666667,0.7142857142857143,0.7692307692307693,0.3,0.2916666666666667,0.7142857142857143,0.5044299999999999,0.1310344827586207,0.35172413793103446,,0.125,17.0,,,,,2.0,,,,,,,,,,,,2.0,,5.0,2.0,,,,,,0.40476190476190477,0.4594594594594595,0.35294117647058826,,,0.018018018018018018,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,True,,,,,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,11113.0,185,-34,348,352,98.0,79,47.0,700,16.0,,,52,,19.0,67.0,399,,8.0,8.0,2.0,16.0,21.0,3.0,27.0,43.0,3.0,1.0,7.0,5.0,16.0,20.0,9.0,98.0,0.5491803278688525,,16.831683168316832,0.3,0.15555555555555556,0.13793103448275862,0.08333333333333333,0.3076923076923077,,,0.28846153846153844,0.4296596153846153,0.45915,0.15254237288135594,0.15254237288135594,9.024999999999999,,0.28160919540229884,7.0,15.0,4.0,9.0,1.0,5.0,21.0,8.0,24.0,7.0,13.0,2.0,16.0,4.0,10.0,6.0,14.0,38.0,10.0,4.0,1.0,,,4.0,2.0,2.0,14.0,,3.0,16.0,,4.0,4.0,,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,16.0,12.0,4.0,16.0,10.0,14.0,5.0,0.7916666666666666,0.8636363636363636,0.46153846153846156,0.5384615384615384,0.4,0.46153846153846156,0.5384615384615384,0.4,0.5714285714285714,0.5384615384615384,0.019230769230769232,0.06666666666666667,,,0.5714285714285714,,0.10218978102189781,0.07692307692307693,0.0625,0.09467455621301775,0.07692307692307693,0.1016949152542373,0.1282051282051282,0.1,,0.2,0.15384615384615385,0.1,,0.625,0.28846153846153844,0.4666666666666667,0.5,0.7142857142857143,0.40384615384615385,0.5,0.5,0.875,0.6923076923076923,0.4444444444444444,0.5,0.2,0.48067272727272725,0.23880597014925373,0.208955223880597,,0.06896551724137931,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,0.7777777777777778,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,True,,,,,,,,,,
176,1610612737,Antonio Harvey,Antonio Harvey,176,ATL,195.0,3,-4,6,7,,2,2.0,13,,,,2,,,,6,,,,,,,,,1.0,,,,1.0,1.0,,,,,,25.0,,,,,,,,,0.41955,,,,8.65,,,,,,,,,2.0,,,,1.0,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.2,,,0.2,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,0.3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
