EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,HeaveAttempts,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,Offensive Fouls,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,PenaltyFG3M,2pt And 1 Free Throw Trips,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,Clear Path Fouls,3SecondViolations,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,HeaveMakes
714,1610612742,Michael Finley,Michael Finley,714,DAL,582.0,10,-5,20,21,13,12,3,41,1.0,2,,2.0,1.0,1.0,,,,,1.0,1.0,4.0,5,,1.0,1.0,9.0,23,,,3.0,4.0,1.0,1.0,7.0,2.0,6.0,,1.0,,,,,,,,,,,,1.0,1.0,,1,1.0,1.0,,,,,,,,,,1.0,1.0,,,,7.0,13,,0.25,0.25,,,,0.8,0.75,0.6666666666666666,0.6,0.75,0.7,0.16666666666666666,,,25.0,,,0.09090909090909091,,0.07692307692307693,,0.2,,,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,,,0.16666666666666666,,,,,,0.4,,0.2,0.5,,0.5409416666666667,,0.57177,0.16666666666666666,0.2,0.7777777777777778,6.88,24.5,0.65,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,5864.0,98,29,194,196,61,100,17,390,4.0,6,,4.0,1.0,7.0,,,,10.0,14.0,1.0,8.0,20,10.0,14.0,5.0,51.0,212,,1.0,4.0,7.0,1.0,1.0,12.0,6.0,10.0,21.0,14.0,10.0,1.0,18.0,6.0,24.0,1.0,7.0,6.0,54.0,,1.0,7.0,8.0,3.0,11,2.0,1.0,2.0,2.0,1.0,,3.0,2.0,,2.0,,6.0,1.0,2.0,2.0,2.0,12.0,61,,0.375,0.375,0.7,0.7142857142857143,0.7142857142857143,0.4,0.5714285714285714,0.6764705882352942,0.6875,0.6891891891891891,0.6666666666666666,0.4117647058823529,0.05,,18.6046511627907,0.6666666666666666,,0.11475409836065574,0.043478260869565216,0.09523809523809523,0.07692307692307693,0.05555555555555555,0.16666666666666666,0.058823529411764705,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.20588235294117646,0.14285714285714285,0.14285714285714285,,,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.7,,,0.5,,0.125,0.5882352941176471,0.7142857142857143,0.49959117647058815,0.6423,0.5382250000000001,0.02857142857142857,0.047619047619047616,0.23529411764705882,10.7,24.77857142857143,0.31443298969072164,,3.0,3.0,7.0,,3.0,,,5.0,5.0,,3.0,,2.0,1.0,,,,1.0,,1.5,1.5,,,0.04838709677419355,,0.0375,0.07142857142857142,0.05263157894736842,0.034482758620689655,,,0.13333333333333333,0.5,0.5,0.20588235294117646,0.42857142857142855,0.5,0.3333333333333333,,,0.75,0.058823529411764705,,,,1.0,,1.0,0.14285714285714285,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,9.0,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,687.0,11,8,27,27,12,18,3,54,1.0,3,,1.0,1.0,2.0,,,,,,,2.0,6,,,,4.0,29,,,1.0,2.0,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,,2,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,2.0,,,,,2.0,12,,1.0,1.0,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,,,,26.666666666666668,1.0,,0.14285714285714285,0.25,0.18181818181818182,,,0.2,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,,,0.5,,,0.5,,0.49675,,0.4389,,,0.5,7.733333333333333,,0.4444444444444444,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,1437.0,24,7,45,47,15,12,6,92,,2,,2.0,,,,,,,,,,2,,,,,31,,,,2.0,,,,,,,,,,,1.0,1.0,,,,3.0,,2.0,2.0,5.0,2.0,7,3.0,,1.0,,,,1.0,,2.0,4.0,2.0,,,1.0,1.0,1.0,,15,1.0,,,,,,,,,,,,,,,5.454545454545454,1.0,,0.09090909090909091,0.4,0.14814814814814814,,,0.2,0.4,1.0,,,,,,,,,,,,,,1.0,,,1.0,,0.5081,,0.5081,,,,,,0.3333333333333333,,,,,,,,,1.0,,,2.0,1.0,,3.0,1.0,,,,,,,,0.3333333333333333,0.08,,0.07692307692307693,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,67451.0,1124,126,2196,2166,620,809,251,4362,39.0,78,28.0,14.0,20.0,60.0,71.0,11.0,22.0,38.0,95.0,19.0,66.0,163,63.0,166.0,28.0,349.0,2228,36.0,18.0,17.0,37.0,41.0,8.0,102.0,78.0,54.0,183.0,95.0,38.0,19.0,39.0,17.0,56.0,4.0,21.0,12.0,129.0,,43.0,91.0,149.0,52.0,201,41.0,8.0,21.0,18.0,12.0,1.0,33.0,10.0,73.0,134.0,14.0,44.0,17.0,25.0,7.0,25.0,102.0,620,24.0,0.5909090909090909,0.7358490566037735,0.9682539682539683,0.3795180722891566,0.3795180722891566,0.4049079754601227,0.4594594594594595,0.4878419452887538,0.6025641025641025,0.5,0.6,0.5045592705167173,0.1165644171779141,0.1794871794871795,15.372233400402413,0.6363636363636364,,0.1206896551724138,0.15985130111524162,0.13098729227761485,0.10504201680672269,0.12796208530805686,0.12786885245901639,0.15675675675675677,0.23708206686930092,0.5,0.609375,0.182370820668693,0.3333333333333333,0.3389830508474576,0.9,0.21580547112462006,0.2887537993920973,0.4,0.40425531914893614,0.9736842105263158,0.5185185185185185,0.2037037037037037,0.1794871794871795,0.28205128205128205,0.24358974358974358,0.7416413373860182,0.4,0.5245591185410335,0.5270615384615385,0.5009858974358974,0.05232558139534884,0.096045197740113,0.2922636103151863,8.294478527607362,24.183132530120478,0.28233151183970856,15.0,4.0,7.0,25.0,17.0,62.0,26.0,,13.0,6.0,15.0,37.0,15.0,4.0,33.0,3.0,5.0,15.0,14.0,0.4722222222222222,0.5648148148148148,0.5636363636363636,0.016666666666666666,0.14150943396226415,0.05,0.04411764705882353,0.04814814814814815,0.06912442396313365,0.039473684210526314,0.04406779661016949,0.05976095617529881,0.16666666666666666,0.022727272727272728,0.56,0.48717948717948717,0.07598784194528875,0.28,0.3333333333333333,0.2857142857142857,0.5357142857142857,0.06666666666666667,0.2857142857142857,0.17765042979942694,25.0,9.0,1.0,20.0,3.0,0.4878048780487805,0.16,0.352112676056338,0.35714285714285715,0.96,0.4090909090909091,7.0,11.0,3.0,3.0,5.0,,0.12962962962962962,0.5789473684210527,6.0,2.0,4.0,3.0,9.0,0.5,0.42857142857142855,1.0,False,6.0,2.0,1.0,3.0,0.012048192771084338,0.014084507042253521,0.010526315789473684,0.5454545454545454,0.8333333333333334,0.005988023952095809,,,,,,,,,,
1110,1610612742,Mark Strickland,Mark Strickland,1110,DAL,794.0,13,-4,27,27,16,5,7,54,2.0,4,2.0,1.0,,1.0,,,,,,,2.0,5,,,,4.0,26,2.0,,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,5.0,7,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,16,,0.5,1.0,,,,0.4,0.5,0.4,0.5,0.4,0.5,,,,17.142857142857142,,,0.14285714285714285,0.3333333333333333,0.2,,0.2,,0.3333333333333333,0.8,0.5,0.5,0.2,,,,,,,,,1.0,,0.5,,,0.8,,0.53398,0.5569500000000001,0.46985,,,0.5,2.98,,0.5925925925925926,1.0,1.0,,,1.0,2.0,2.0,,,,1.0,4.0,,3.0,,,,,,0.5,0.5,0.5,,,0.3076923076923077,0.3333333333333333,0.3125,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,,1.0,,0.5,,,,,0.5,,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,66758.0,1113,44,2162,2179,569,691,247,4341,29.0,47,11.0,19.0,34.0,87.0,31.0,5.0,13.0,5.0,16.0,8.0,70.0,151,18.0,47.0,21.0,215.0,2226,25.0,7.0,17.0,36.0,21.0,11.0,63.0,108.0,32.0,54.0,15.0,5.0,9.0,30.0,20.0,50.0,9.0,10.0,3.0,120.0,,23.0,59.0,91.0,47.0,138,46.0,9.0,22.0,21.0,17.0,2.0,39.0,14.0,44.0,131.0,7.0,32.0,8.0,8.0,3.0,8.0,63.0,569,19.0,0.7714285714285715,0.8181818181818182,1.0,0.3829787234042553,0.391304347826087,0.46357615894039733,0.4722222222222222,0.4898989898989899,0.45614035087719296,0.5046948356807511,0.4772727272727273,0.23737373737373738,0.059602649006622516,0.1276595744680851,10.310965630114566,0.5641025641025641,,0.07525510204081633,0.09274193548387097,0.07945736434108527,0.07377049180327869,0.07659574468085106,0.07540983606557378,0.09340659340659341,0.23737373737373738,0.6170212765957447,0.7073170731707317,0.4393939393939394,0.39080459770114945,0.3953488372093023,0.8823529411764706,0.15656565656565657,0.08080808080808081,0.3125,0.3333333333333333,1.0,0.34375,0.15625,0.3333333333333333,0.22807017543859648,0.14035087719298245,0.47474747474747475,0.3333333333333333,0.4998002538071065,0.4712583333333334,0.5307714285714286,0.0392156862745098,0.050955414012738856,0.2930232558139535,12.259602649006624,24.24468085106383,0.2631822386679001,4.0,11.0,7.0,17.0,8.0,20.0,8.0,1.0,11.0,17.0,20.0,27.0,9.0,2.0,37.0,1.0,7.0,4.0,5.0,0.32,0.296875,0.30303030303030304,0.011494252873563218,0.12,0.033962264150943396,0.07017543859649122,0.04351851851851852,0.03125,0.038461538461538464,0.03291139240506329,0.07582938388625593,0.09090909090909091,0.020202020202020204,0.625,0.6896551724137931,0.08585858585858586,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.36363636363636365,,0.5789473684210527,0.09302325581395349,13.0,4.0,1.0,6.0,2.0,0.2857142857142857,0.11764705882352941,0.41935483870967744,0.41935483870967744,1.0,0.3076923076923077,2.0,2.0,2.0,4.0,9.0,0.05405405405405406,0.0625,0.25,,2.0,,,1.0,0.14285714285714285,,,False,1.0,1.0,,1.0,0.02127659574468085,,0.0625,0.2,1.0,,1.0,1.0,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,61490.0,1025,264,1972,1960,555,597,251,3932,89.0,132,39.0,31.0,19.0,47.0,,,,,1.0,1.0,121.0,213,,1.0,60.0,302.0,1984,50.0,,28.0,52.0,1.0,27.0,83.0,186.0,56.0,,1.0,,21.0,29.0,14.0,43.0,2.0,11.0,4.0,100.0,,26.0,84.0,123.0,85.0,208,36.0,7.0,8.0,7.0,13.0,,21.0,8.0,48.0,116.0,18.0,87.0,35.0,19.0,7.0,20.0,83.0,555,14.0,0.768595041322314,0.8942307692307693,,,,0.568075117370892,0.5384615384615384,0.5654205607476636,0.5283018867924528,0.5968379446640316,0.5763888888888888,0.004672897196261682,0.09859154929577464,0.10606060606060606,12.145390070921987,0.38095238095238093,,0.11428571428571428,0.1111111111111111,0.11351909184726522,0.14150943396226415,0.11981566820276497,0.0915032679738562,0.1144578313253012,0.616822429906542,0.6742424242424242,0.7542372881355932,0.21962616822429906,0.40425531914893614,0.4222222222222222,0.7894736842105263,,0.004672897196261682,,,,0.78,,0.5849056603773585,,0.018867924528301886,0.6214953271028038,,0.5098766355140186,0.5218466666666666,0.4965037735849056,0.14814814814814814,0.14522821576763487,0.27483443708609273,5.3788732394366185,25.2,0.2814401622718053,25.0,20.0,13.0,34.0,28.0,75.0,34.0,,12.0,14.0,15.0,70.0,13.0,7.0,29.0,1.0,2.0,12.0,12.0,0.56,0.56,0.6048387096774194,0.0425531914893617,0.16666666666666666,0.10174418604651163,0.05952380952380952,0.09042553191489362,0.075,0.12626262626262627,0.10344827586206896,0.06532663316582915,0.10294117647058823,0.09859154929577464,0.6,0.7640449438202247,0.1588785046728972,0.38235294117647056,0.4482758620689655,0.7692307692307693,0.6410256410256411,0.24,0.6451612903225806,0.24834437086092714,,,19.0,,7.0,,0.14705882352941177,,,,,,,3.0,,10.0,0.03773584905660377,,,,7.0,1.0,,,,,,False,,,1.0,,,,,,,0.5,,,1.0,1.0,,,,,,
2492,1610612742,Adam Harrington,Adam Harrington,2492,DAL,2065.0,34,-13,71,73,35,42,11,144,,4,,1.0,3.0,9.0,,,,1.0,3.0,3.0,3.0,14,1.0,3.0,2.0,11.0,78,,,1.0,5.0,3.0,2.0,7.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,5.0,,,2.0,2.0,,2,1.0,,2.0,2.0,,,2.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,7.0,35,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.2,0.2647058823529412,0.3125,0.3055555555555556,0.3888888888888889,0.17647058823529413,0.07142857142857142,0.25,24.390243902439025,1.0,,0.1111111111111111,,0.08,,0.125,0.25,,0.23529411764705882,,,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,0.125,,0.375,0.4117647058823529,0.3333333333333333,0.4528970588235295,,0.43829375000000004,0.05555555555555555,0.06666666666666667,0.6363636363636364,13.385714285714286,25.599999999999998,0.49295774647887325,,,,1.0,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,0.058823529411764705,,,,,,,0.18181818181818182,,,2.0,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,81502.0,1358,178,2644,2635,586,717,314,5279,37.0,61,14.0,11.0,64.0,157.0,13.0,2.0,5.0,2.0,11.0,4.0,138.0,307,6.0,24.0,27.0,321.0,2659,38.0,4.0,26.0,49.0,9.0,12.0,64.0,178.0,98.0,18.0,10.0,2.0,16.0,75.0,29.0,104.0,8.0,28.0,7.0,237.0,3.0,32.0,129.0,174.0,88.0,262,77.0,12.0,26.0,20.0,20.0,5.0,46.0,10.0,53.0,155.0,11.0,30.0,14.0,6.0,4.0,6.0,64.0,586,24.0,0.644927536231884,0.6846153846153846,1.0,0.25,0.2608695652173913,0.4495114006514658,0.5306122448979592,0.44410876132930516,0.4482758620689655,0.4652173913043478,0.49230769230769234,0.07250755287009064,0.05211726384364821,0.08196721311475409,13.011647254575706,0.5652173913043478,0.06382978723404255,0.1299093655589124,0.12903225806451613,0.1297340854149879,0.08754208754208755,0.14240506329113925,0.15263157894736842,0.1111111111111111,0.18429003021148035,0.6065573770491803,0.6607142857142857,0.4743202416918429,0.40764331210191085,0.4129032258064516,0.890625,0.03927492447129909,0.03323262839879154,0.18181818181818182,0.18181818181818182,1.0,0.3333333333333333,0.047619047619047616,0.1896551724137931,0.08620689655172414,0.06896551724137931,0.256797583081571,0.2,0.45681469696969706,0.47175441176470595,0.4763140350877193,0.04093567251461988,0.0440251572327044,0.19937694704049844,12.007817589576547,25.799999999999997,0.2216338880484115,9.0,7.0,37.0,89.0,25.0,51.0,16.0,1.0,21.0,40.0,27.0,58.0,13.0,4.0,65.0,6.0,3.0,1.0,4.0,0.6578947368421053,0.5952380952380952,0.6071428571428571,0.012738853503184714,0.15853658536585366,0.05840886203423968,0.08571428571428572,0.06498470948012232,0.045871559633027525,0.0664451827242525,0.05907172995780591,0.09745762711864407,0.16279069767441862,0.023668639053254437,0.6666666666666666,0.4864864864864865,0.2688821752265861,0.4157303370786517,0.4625,0.3783783783783784,0.6428571428571429,0.3333333333333333,0.6363636363636364,0.1588785046728972,4.0,,1.0,,3.0,,0.10112359550561797,0.3076923076923077,0.3076923076923077,1.0,,2.0,,3.0,5.0,3.0,0.05063291139240506,0.047619047619047616,,,4.0,2.0,,,,,,False,,,,1.0,,,,,,,,,,,1.0,2.0,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,91831.0,1531,221,2954,2951,625,677,357,5905,154.0,241,88.0,50.0,43.0,102.0,35.0,3.0,5.0,31.0,76.0,14.0,207.0,377,44.0,111.0,59.0,605.0,3083,98.0,4.0,41.0,77.0,19.0,20.0,117.0,326.0,88.0,132.0,76.0,31.0,41.0,40.0,12.0,52.0,1.0,19.0,8.0,116.0,,38.0,142.0,198.0,124.0,322,31.0,7.0,21.0,16.0,25.0,3.0,46.0,9.0,138.0,249.0,24.0,87.0,44.0,88.0,30.0,88.0,117.0,625,15.0,0.7874396135265701,0.9760479041916168,1.0,0.3963963963963964,0.3963963963963964,0.5490716180371353,0.5324675324675324,0.5594262295081968,0.5052083333333334,0.5783938814531548,0.5318181818181819,0.22745901639344263,0.10875331564986737,0.13692946058091288,16.93452380952381,0.45652173913043476,,0.13123844731977818,0.11550151975683891,0.12756909992912827,0.13486842105263158,0.13920454545454544,0.12206572769953052,0.1134453781512605,0.49385245901639346,0.6390041493775933,0.7403846153846154,0.20901639344262296,0.4215686274509804,0.42574257425742573,0.9767441860465116,0.07172131147540983,0.1557377049180328,0.40789473684210525,0.40789473684210525,1.0,0.8627450980392157,0.029411764705882353,0.5208333333333334,0.052083333333333336,0.14583333333333334,0.7213114754098361,0.40789473684210525,0.5290050204918036,0.5511853260869567,0.5164859374999999,0.0854368932038835,0.10891089108910891,0.1933884297520661,5.905570291777188,24.292792792792792,0.2115775220040623,48.0,30.0,10.0,34.0,52.0,117.0,80.0,,11.0,13.0,20.0,104.0,18.0,14.0,24.0,5.0,12.0,57.0,47.0,0.5306122448979592,0.5392156862745098,0.5467289719626168,0.00980392156862745,0.1782178217821782,0.09719626168224299,0.05128205128205128,0.08493150684931507,0.18214285714285713,0.10126582278481013,0.04430379746835443,0.04861111111111111,0.12087912087912088,0.07329842931937172,0.5340909090909091,0.7272727272727273,0.06967213114754098,0.29411764705882354,0.37037037037037035,0.9,0.5454545454545454,0.16666666666666666,0.6,0.1933884297520661,13.0,,7.0,5.0,17.0,0.2631578947368421,0.20588235294117646,0.37142857142857144,0.38235294117647056,1.0,,1.0,5.0,3.0,7.0,8.0,0.058823529411764705,0.00980392156862745,0.35714285714285715,,2.0,11.0,,2.0,0.5,,,False,2.0,1.0,,1.0,0.009009009009009009,0.02857142857142857,,0.6666666666666666,1.0,,1.0,,,,,1.0,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,179457.0,2991,742,5786,5747,1372,1489,674,11533,164.0,241,38.0,51.0,245.0,563.0,60.0,7.0,12.0,111.0,308.0,55.0,520.0,1054,136.0,368.0,454.0,1902.0,5809,109.0,44.0,96.0,212.0,67.0,179.0,461.0,610.0,430.0,366.0,308.0,111.0,45.0,172.0,55.0,227.0,16.0,98.0,21.0,509.0,1.0,133.0,454.0,677.0,78.0,755,108.0,24.0,93.0,63.0,54.0,9.0,147.0,39.0,110.0,195.0,12.0,517.0,206.0,79.0,27.0,82.0,461.0,1372,19.0,0.5865384615384616,0.6063618290258449,0.8970588235294118,0.3695652173913043,0.3695652173913043,0.49335863377609107,0.4528301886792453,0.509142053445851,0.5053763440860215,0.5732522796352584,0.6148648648648649,0.2587904360056259,0.04269449715370019,0.08713692946058091,27.304586317232975,0.6326530612244898,0.008620689655172414,0.21047751506722298,0.20121028744326777,0.20830376153300212,0.1787878787878788,0.22955974842767296,0.22067363530778164,0.20212765957446807,0.16947960618846694,0.6804979253112033,0.7454545454545455,0.3959212376933896,0.4351687388987567,0.4398563734290844,0.636734693877551,0.04219409282700422,0.21659634317862167,0.36038961038961037,0.36038961038961037,0.8828828828828829,0.24836601307189543,0.0457516339869281,0.1827956989247312,0.043010752688172046,0.1971326164874552,0.4282700421940928,0.36038961038961037,0.4782905985915492,0.49739678899082584,0.4693106115107914,0.1341309823677582,0.16954732510288065,0.24237644584647738,11.942220113851999,24.790489130434782,0.2371240926374006,26.0,37.0,111.0,250.0,57.0,217.0,34.0,,39.0,53.0,31.0,46.0,90.0,9.0,84.0,30.0,16.0,45.0,39.0,0.5229357798165137,0.5686274509803921,0.6308139534883721,0.010657193605683837,0.46153846153846156,0.022660098522167486,0.03979460847240052,0.02741189035243859,0.015655577299412915,0.018900343642611683,0.0288153681963714,0.04081632653061224,0.19895287958115182,0.012640449438202247,0.47560975609756095,0.6219512195121951,0.17580872011251758,0.444,0.47844827586206895,0.42342342342342343,0.6842105263157895,0.34615384615384615,0.7254901960784313,0.11409043112513144,25.0,5.0,43.0,30.0,45.0,0.44776119402985076,0.072,0.4166666666666667,0.4166666666666667,0.96,0.4166666666666667,37.0,25.0,16.0,12.0,57.0,0.03664921465968586,0.24183006535947713,0.45454545454545453,42.0,9.0,11.0,15.0,20.0,0.45454545454545453,0.40540540540540543,0.9333333333333333,False,5.0,,7.0,7.0,,,,0.7142857142857143,1.0,0.01876675603217158,,,3.0,1.0,,,2.0,18.0,2.0,
