EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedShortMidRange,FTOffRebounds,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,25568.0,426,-74.0,842,847,327,379,116,1689,7.0,19.0,1.0,2.0,1.0,6.0,28.0,50.0,32.0,97,4.0,9.0,3.0,2.0,4.0,11.0,30.0,3.0,8.0,14.0,67.0,166,15.0,39.0,74.0,253,917,6.0,14.0,6.0,2.0,14.0,29.0,68.0,10.0,18.0,45.0,133.0,50.0,84.0,36.0,9.0,6.0,1.0,29.0,11.0,8.0,44,10.0,54,9.0,1.0,25.0,6.0,13.0,118,2.0,9.0,10.0,24,1.0,35,11,46,3.0,9.0,2.0,7.0,22.0,5.0,11.0,20,2.0,11.0,4.0,42,2.0,14.0,13.0,31,6.0,85.0,6.0,3.0,31.0,13.0,2.0,2.0,2.0,2.0,133.0,327,5.0,0.373134328358209,0.390625,0.8,0.38461538461538464,0.5555555555555556,0.39473684210526316,0.4036144578313253,0.42857142857142855,0.4264705882352941,0.43658536585365854,0.3,0.5116279069767442,0.5164609053497943,0.3333333333333333,0.6009174311926605,0.1902439024390244,0.04819277108433735,0.10526315789473684,0.06,0.030927835051546393,28.816986855409503,0.5238095238095238,0.03333333333333333,0.08163265306122448,0.026706231454005934,0.10416666666666667,0.03125,0.08717948717948718,0.02743142144638404,0.06862745098039216,0.010526315789473684,0.007142857142857143,0.04081632653061224,0.06896551724137931,0.02531645569620253,0.125,0.1095890410958904,0.08695652173913043,0.02654867256637168,1.0,0.09268292682926829,0.3684210526315789,0.4117647058823529,0.2857142857142857,0.24390243902439024,0.56,0.5957446808510638,0.25,0.47317073170731705,0.32989690721649484,0.3404255319148936,0.5,0.04390243902439024,0.4444444444444444,0.4444444444444444,1.0,0.14634146341463414,0.36666666666666664,0.36666666666666664,0.7272727272727273,0.1,0.5,0.15,0.15,0.06976744186046512,0.16666666666666666,0.046511627906976744,0.5,0.16279069767441862,0.5714285714285714,0.28292682926829266,0.3793103448275862,0.4382914215686274,0.43932647058823526,0.4387168604651162,0.13478260869565217,0.16230366492146597,0.05533596837944664,0.525691699604743,13.334939759036141,25.643589743589747,0.38836104513064135,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1594,1610612741,Rick Brunson,Rick Brunson,1594,CHI,2409.0,40,,78,79,28,28,11,157,,,,,,,1.0,1.0,2.0,10,,,,,,,,,,,3.0,11,,,2.0,8,78,,2.0,,,,,1.0,,,,,4.0,2.0,,,,,,,1.0,6,,6,,,3.0,1.0,2.0,12,1.0,2.0,,3,,3,3,6,,3.0,2.0,1.0,3.0,,2.0,1,,1.0,,4,,1.0,,1,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,28,,0.6666666666666666,0.6666666666666666,,,,,0.2727272727272727,,,0.2727272727272727,,,0.3333333333333333,,,,0.09090909090909091,,,0.1,17.58241758241758,0.75,,0.12,0.06451612903225806,,0.2,0.09090909090909091,0.08333333333333333,0.1,,0.07142857142857142,0.5,,0.25,0.15384615384615385,,,,1.0,,,,,0.09090909090909091,1.0,1.0,1.0,0.9090909090909091,0.2,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,,0.37413636363636354,0.3557,0.3852,0.08333333333333333,0.08333333333333333,,,18.790909090909093,,0.358974358974359,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,6506.0,108,-1.0,219,221,116,103,30,440,13.0,19.0,8.0,12.0,4.0,6.0,3.0,6.0,1.0,2,,,,,,,,,,,17.0,27,,,11.0,45,210,9.0,13.0,,4.0,22.0,8.0,13.0,,,7.0,23.0,14.0,20.0,,,18.0,,,,2.0,6,,6,,,4.0,1.0,1.0,12,3.0,12.0,7.0,23,4.0,34,16,50,,,,,5.0,,2.0,3,,3.0,1.0,8,,1.0,2.0,6,1.0,22.0,2.0,,8.0,4.0,8.0,4.0,8.0,4.0,23.0,116,2.0,0.4117647058823529,0.875,,,,,0.6296296296296297,0.6923076923076923,0.6153846153846154,0.6296296296296297,0.6923076923076923,0.6153846153846154,0.6081081081081081,0.7333333333333333,0.575,,0.07407407407407407,0.05263157894736842,0.16666666666666666,,17.374517374517374,0.625,0.5714285714285714,0.25274725274725274,0.125,0.25925925925925924,0.1875,0.2542372881355932,0.13392857142857142,0.23333333333333334,0.1,0.05555555555555555,0.16666666666666666,0.08,0.18518518518518517,0.41025641025641024,0.21052631578947367,0.375,,0.5,0.7037037037037037,0.6842105263157895,0.7222222222222222,0.3076923076923077,0.2222222222222222,0.5,0.6,0.6666666666666666,0.07407407407407407,0.5,0.5,1.0,,,,,,,,,0.9230769230769231,0.6666666666666666,,,0.46153846153846156,0.6666666666666666,,,,,0.7037037037037037,,0.504062962962963,0.5687818181818182,0.46099999999999997,0.24242424242424243,0.24242424242424243,0.4888888888888889,0.5111111111111111,3.3777777777777773,,0.5296803652968036,4.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.25,,,,,,,,,,,True,,,,,,,,,,,,,
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,20513.0,342,1.0,669,670,238,277,92,1339,1.0,5.0,,2.0,,,8.0,18.0,12.0,36,,2.0,,,1.0,1.0,2.0,,1.0,2.0,21.0,59,1.0,4.0,5.0,50,661,1.0,5.0,,,2.0,6.0,16.0,1.0,3.0,2.0,17.0,26.0,16.0,3.0,,,,2.0,1.0,4.0,18,4.0,22,3.0,1.0,7.0,6.0,5.0,48,,5.0,11.0,32,,43,7,50,1.0,4.0,4.0,,13.0,2.0,7.0,4,1.0,6.0,1.0,17,1.0,4.0,7.0,19,,7.0,1.0,,2.0,2.0,14.0,4.0,14.0,10.0,17.0,238,5.0,0.6190476190476191,0.6190476190476191,1.0,0.25,0.3333333333333333,0.25,0.3559322033898305,0.2,0.375,0.35714285714285715,0.2,0.39473684210526316,0.3787878787878788,0.2,0.40476190476190477,0.06349206349206349,0.06779661016949153,0.4,0.05555555555555555,0.027777777777777776,10.573248407643312,0.7647058823529411,,0.12749003984063745,0.017605633802816902,0.12941176470588237,,0.12797619047619047,0.01524390243902439,0.024096385542168676,0.03409090909090909,,,0.1511627906976744,0.0967741935483871,0.1262135922330097,0.14285714285714285,0.09090909090909091,0.02702702702702703,0.7142857142857143,0.07936507936507936,0.2,0.3333333333333333,1.0,0.2857142857142857,0.4444444444444444,0.47058823529411764,0.375,0.5714285714285714,0.3333333333333333,0.34285714285714286,0.75,0.031746031746031744,,,,0.031746031746031744,0.5,0.5,1.0,0.4,,,,,,0.05263157894736842,,0.10526315789473684,0.5,0.14285714285714285,0.5,0.4095841269841269,0.45009999999999994,0.4173657894736842,0.03125,0.03333333333333333,0.04,0.34,14.364406779661017,24.974999999999998,0.35575485799701045,7.0,2.0,,,,0.06666666666666667,,3.0,,,,,,,,,,True,,,,,,,,,,,,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,41015.0,684,-54.0,1343,1354,483,565,187,2697,75.0,133.0,27.0,46.0,21.0,44.0,16.0,58.0,5.0,13,,,,,,,2.0,,,1.0,96.0,204,,2.0,70.0,262,1380,29.0,57.0,,9.0,67.0,31.0,74.0,,1.0,34.0,96.0,120.0,72.0,,,46.0,,2.0,,33.0,14,2.0,16,1.0,1.0,7.0,3.0,4.0,34,6.0,56.0,21.0,66,13.0,100,65,165,7.0,9.0,8.0,1.0,26.0,1.0,5.0,20,3.0,21.0,2.0,46,8.0,12.0,63.0,135,14.0,103.0,15.0,,51.0,8.0,21.0,13.0,22.0,11.0,96.0,483,22.0,0.625,0.821917808219178,,,,,0.47058823529411764,0.5087719298245614,0.4189189189189189,0.46601941747572817,0.5087719298245614,0.41333333333333333,0.524,0.5403225806451613,0.4948453608247423,0.009708737864077669,0.16176470588235295,0.14285714285714285,0.22413793103448276,0.07692307692307693,18.781725888324875,0.5652173913043478,0.24528301886792453,0.13807531380753138,0.10053859964093358,0.12574850299401197,0.0594059405940594,0.13488372093023257,0.09422492401215805,0.12121212121212122,0.09941520467836257,0.08597285067873303,0.07692307692307693,0.17647058823529413,0.15384615384615385,0.10096153846153846,0.1322314049586777,0.10869565217391304,0.09210526315789473,0.5,0.6456310679611651,0.5639097744360902,0.6578947368421053,0.56,0.2815533980582524,0.27586206896551724,0.35555555555555557,0.8125,0.06310679611650485,0.38461538461538464,0.4166666666666667,1.0,,,,,0.009708737864077669,,,,0.8070175438596491,0.5869565217391305,,,0.5866666666666667,0.4772727272727273,,,0.013333333333333334,,0.6553398058252428,,0.5076914634146343,0.5357230769230769,0.49275405405405404,0.21074380165289255,0.2125,0.25572519083969464,0.366412213740458,3.522549019607844,32.9,0.3596425912137007,8.0,3.0,17.0,2.0,,0.05555555555555555,,,1.0,1.0,4.0,0.037037037037037035,,,,,,True,,,,,,,,,,,,,
2398,1610612741,Jay Williams,Jay Williams,2398,CHI,20608.0,343,-25.0,687,687,316,347,93,1374,20.0,37.0,2.0,6.0,6.0,13.0,9.0,22.0,11.0,36,2.0,9.0,1.0,1.0,4.0,14.0,39.0,3.0,5.0,23.0,40.0,95,16.0,48.0,23.0,151,712,7.0,13.0,4.0,,20.0,15.0,34.0,6.0,27.0,12.0,60.0,26.0,54.0,42.0,6.0,2.0,2.0,37.0,14.0,13.0,49,10.0,59,8.0,2.0,24.0,12.0,13.0,128,2.0,7.0,12.0,20,1.0,33,10,43,2.0,15.0,10.0,5.0,16.0,4.0,11.0,13,,5.0,,29,1.0,16.0,10.0,27,6.0,34.0,2.0,,13.0,5.0,2.0,1.0,2.0,1.0,60.0,316,5.0,0.325,0.3333333333333333,0.875,0.3333333333333333,0.2222222222222222,0.34782608695652173,0.42105263157894735,0.5384615384615384,0.4411764705882353,0.44755244755244755,0.5882352941176471,0.39344262295081966,0.4748427672955975,0.5882352941176471,0.42857142857142855,0.3356643356643357,0.1368421052631579,0.24324324324324326,0.18181818181818182,,23.55889724310777,0.5517241379310345,0.03125,0.08298755186721991,0.026717557251908396,0.14814814814814814,0.03389830508474576,0.09937888198757763,0.028037383177570093,0.04,0.023809523809523808,0.019417475728155338,0.022727272727272728,0.025974025974025976,0.10714285714285714,0.1111111111111111,0.16666666666666666,0.09523809523809523,0.027777777777777776,0.5,0.25874125874125875,0.5405405405405406,0.7142857142857143,0.3,0.15384615384615385,0.4090909090909091,0.5,0.2222222222222222,0.2517482517482518,0.3055555555555556,0.3055555555555556,0.45454545454545453,0.06293706293706294,0.2222222222222222,0.2222222222222222,1.0,0.2727272727272727,0.358974358974359,0.358974358974359,0.8571428571428571,0.35294117647058826,0.3333333333333333,0.058823529411764705,0.17647058823529413,0.21311475409836064,0.46153846153846156,0.06557377049180328,0.25,0.3770491803278688,0.21739130434782608,0.5944055944055944,0.3783783783783784,0.4874680851063829,0.47744,0.4705652542372882,0.08441558441558442,0.12264150943396226,0.13245033112582782,0.3973509933774834,9.389473684210527,25.845833333333335,0.45997088791848617,1.0,1.0,,,,0.03571428571428571,0.06666666666666667,,,,,0.5,2.0,2.0,0.5,0.6666666666666666,1.0,True,,,,,,,,,,,,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,7805.0,130,2.0,254,246,74,106,31,500,4.0,5.0,2.0,2.0,,,2.0,7.0,6.0,9,,,,,,,,,,,12.0,21,,,5.0,29,264,2.0,4.0,,1.0,5.0,2.0,3.0,,,1.0,5.0,20.0,4.0,,,4.0,,,,,3,2.0,5,1.0,1.0,,1.0,2.0,12,3.0,2.0,6.0,11,4.0,21,5,26,,5.0,4.0,1.0,2.0,1.0,2.0,2,,,,4,1.0,,6.0,18,1.0,10.0,2.0,,4.0,2.0,3.0,1.0,3.0,2.0,5.0,74,,0.8333333333333334,1.0,,,,,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.58,0.625,0.5,,,,,,10.104529616724738,0.5,0.3333333333333333,0.15942028985507245,0.02197802197802198,0.15789473684210525,0.17647058823529413,0.1588785046728972,0.046296296296296294,,,0.045454545454545456,0.23076923076923078,0.13793103448275862,0.2222222222222222,0.16129032258064516,0.20833333333333334,0.07142857142857142,,0.6666666666666666,0.23809523809523808,0.8,0.8,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.5,1.0,,,,,,,,,0.23809523809523808,,0.4321476190476191,0.38555,0.32876666666666665,0.17391304347826086,0.17391304347826086,0.1724137931034483,0.1724137931034483,10.438095238095238,,0.29133858267716534,,,3.0,,,,,2.0,,,1.0,,,,,,,True,,,,,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,12634.0,211,-67.0,407,414,121,168,66,821,9.0,18.0,2.0,6.0,2.0,5.0,6.0,12.0,6.0,24,,,,,,,,,,,21.0,54,,,8.0,50,448,3.0,11.0,,1.0,7.0,4.0,12.0,,,1.0,9.0,32.0,10.0,,,4.0,,,,1.0,8,,8,,,5.0,2.0,1.0,16,3.0,9.0,5.0,9,,14,12,26,2.0,10.0,9.0,1.0,4.0,,2.0,3,2.0,2.0,1.0,7,,2.0,5.0,13,,10.0,2.0,,5.0,1.0,1.0,1.0,1.0,,9.0,121,1.0,0.7619047619047619,0.8421052631578947,,,,,0.3888888888888889,0.2727272727272727,0.3333333333333333,0.3888888888888889,0.2727272727272727,0.3333333333333333,0.43103448275862066,0.2916666666666667,0.34615384615384615,,0.018518518518518517,,0.08333333333333333,,13.319672131147541,0.5714285714285714,,0.06382978723404255,0.04639175257731959,0.10204081632653061,0.11538461538461539,0.07368421052631578,0.05454545454545454,0.08064516129032258,0.03571428571428571,0.02631578947368421,0.047619047619047616,0.046511627906976744,0.0975609756097561,0.05263157894736842,0.08571428571428572,0.14285714285714285,0.0625,,0.3333333333333333,0.5,0.5,0.7777777777777778,0.2222222222222222,0.5,0.5454545454545454,0.8333333333333334,0.4444444444444444,0.25,0.25,0.6666666666666666,,,,,,,,,0.5454545454545454,0.3333333333333333,,,0.4166666666666667,0.4,,,,,0.3333333333333333,,0.4636518518518518,0.49717142857142854,0.4752083333333333,0.08771929824561403,0.08771929824561403,0.14,0.18,9.874074074074075,,0.2972972972972973,,,,,,,0.4,,,,,0.5,,,,,,True,,,,,,,,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,1773.0,30,-24.0,61,60,35,27,10,121,2.0,6.0,1.0,1.0,1.0,2.0,,1.0,2.0,4,,,,,,,,,,,4.0,11,,,4.0,12,67,1.0,1.0,,2.0,4.0,3.0,6.0,,,4.0,10.0,4.0,4.0,,,2.0,,,,1.0,1,,1,,,,1.0,,2,1.0,3.0,,2,2.0,4,4,8,1.0,,,,,,,1,1.0,,,1,,,1.0,2,,4.0,,,,2.0,1.0,,1.0,,10.0,35,,0.5,0.6666666666666666,,,,,0.36363636363636365,1.0,0.5,0.36363636363636365,1.0,0.5,0.46153846153846156,1.0,0.625,,0.09090909090909091,0.16666666666666666,,,19.444444444444446,,0.6666666666666666,0.08695652173913043,0.12,,0.125,0.06896551724137931,0.12121212121212122,0.3,,,0.16666666666666666,0.1,,0.14285714285714285,,,0.16666666666666666,,0.5454545454545454,0.3333333333333333,0.4,0.5,0.09090909090909091,,,,0.36363636363636365,0.5,0.5,0.5,,,,,,,,,1.0,1.0,,,0.3333333333333333,0.5,,,,,0.5454545454545454,,0.503909090909091,0.665,0.4476166666666667,,,0.3333333333333333,0.8333333333333334,7.2,,0.5737704918032787,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,22286.0,371,-12.0,725,736,210,277,99,1461,16.0,26.0,1.0,3.0,5.0,7.0,16.0,35.0,24.0,63,1.0,6.0,1.0,,3.0,10.0,37.0,3.0,4.0,15.0,56.0,124,11.0,43.0,27.0,172,738,6.0,10.0,4.0,1.0,16.0,12.0,33.0,4.0,18.0,9.0,45.0,30.0,82.0,21.0,12.0,,3.0,34.0,10.0,2.0,48,7.0,55,5.0,2.0,19.0,7.0,22.0,117,,5.0,11.0,19,1.0,31,5,36,2.0,26.0,20.0,6.0,22.0,5.0,17.0,10,2.0,5.0,1.0,32,3.0,7.0,8.0,13,1.0,33.0,2.0,3.0,13.0,3.0,5.0,2.0,5.0,4.0,45.0,210,,0.26785714285714285,0.26785714285714285,0.6363636363636364,0.2558139534883721,0.2222222222222222,0.275,0.45161290322580644,0.6,0.36363636363636365,0.4341317365269461,0.5357142857142857,0.35294117647058826,0.4696132596685083,0.5714285714285714,0.39090909090909093,0.25748502994011974,0.016129032258064516,,0.02857142857142857,0.015873015873015872,24.912280701754383,0.6875,0.041666666666666664,0.07335907335907337,0.016129032258064516,0.12087912087912088,,0.08571428571428572,0.013850415512465374,0.03225806451612903,0.021052631578947368,,,0.10465116279069768,0.06666666666666667,0.05309734513274336,0.109375,0.14814814814814814,0.02197802197802198,0.8,0.15568862275449102,0.6153846153846154,0.6153846153846154,0.3125,0.20958083832335328,0.45714285714285713,0.47058823529411764,0.0625,0.3772455089820359,0.38095238095238093,0.3870967741935484,0.375,0.03592814371257485,0.16666666666666666,0.16666666666666666,1.0,0.2215568862275449,0.2702702702702703,0.2702702702702703,0.6,0.21428571428571427,0.3333333333333333,0.07142857142857142,0.21428571428571427,0.13725490196078433,0.7142857142857143,0.058823529411764705,,0.29411764705882354,0.26666666666666666,0.41317365269461076,0.29411764705882354,0.4651577639751553,0.48508461538461545,0.45199891304347817,0.07303370786516854,0.0962962962962963,0.09302325581395349,0.2616279069767442,11.957258064516127,27.969767441860473,0.2896551724137931,2.0,,,,,,,1.0,,,,,1.0,1.0,0.25,0.3333333333333333,1.0,True,,,,,,,,,,,,,
