EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Travels,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,HeaveAttempts,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockedCorner3,OffFTReboundPct,OffensiveGoaltends,on,Clear Path Fouls,Corner3PctBlocked
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,17910.0,298,42.0,576,581,214,153,77,1157,30,44,11.0,17,9,14,15,38,1.0,4,,,,,,,,,,,,46,86,,,21,113,559,15,23,,,,30,16,29,,,10,42,58,34,,,24.0,,,5.0,,12,2.0,14,1.0,1.0,10,,2,30,4.0,19,10,34,48,23,71,3.0,6,4,2.0,10,,7,3,1.0,3,13,,4,24,40,2.0,2.0,40,2.0,,,16,,5,6.0,4.0,,2.0,7.0,3.0,42,214,4,0.6304347826086957,0.8529411764705882,,,,,,0.5348837209302325,0.6521739130434783,0.5517241379310345,0.5348837209302325,0.6521739130434783,0.5517241379310345,0.5380952380952381,0.6521739130434783,0.525,,,0.05813953488372093,0.06818181818181818,0.05263157894736842,,,17.74436090225564,0.7692307692307693,0.1559633027522936,0.09844559585492228,0.17543859649122806,0.06557377049180328,0.16,0.09055118110236221,0.13043478260869565,0.1044776119402985,0.05263157894736842,0.06382978723404255,0.07142857142857142,0.13432835820895522,0.19298245614035087,0.14893617021276595,0.18181818181818182,0.15384615384615385,0.08571428571428572,0.42857142857142855,0.5116279069767442,0.6818181818181818,0.7317073170731707,0.6333333333333333,0.4418604651162791,0.39473684210526316,0.4166666666666667,0.6666666666666666,0.046511627906976744,0.25,0.25,,,,,,,,,,0.7391304347826086,0.6470588235294118,,,,,,0.4827586206896552,0.6428571428571429,,,,,0.5116279069767442,,0.4962674418604651,0.5444599999999999,0.5028344827586207,0.16,0.16,,0.26548672566371684,0.37168141592920356,4.366279069767442,,0.3715277777777778,4.0,,2.0,,,0.23529411764705882,,,1.0,1.0,,,,,,,True,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,28429.0,474,-41.0,872,890,265,253,118,1762,39,76,12.0,20,9,16,7,23,10.0,27,3.0,9.0,,2.0,3.0,16.0,51.0,2.0,6.0,2.0,16.0,56,126,19.0,60.0,26,195,894,13,23,2.0,6.0,3.0,35,17,28,4.0,19.0,10,56,46,66,45.0,12.0,18.0,48.0,16.0,15.0,,13,3.0,16,3.0,,9,2.0,2,35,4.0,23,17,50,69,28,97,4.0,9,7,2.0,9,4.0,4,13,4.0,5,22,3.0,8,18,31,2.0,1.0,34,4.0,,,15,,4,3.0,2.0,1.0,,3.0,3.0,56,265,6,0.4107142857142857,0.48936170212765956,0.7894736842105263,0.31666666666666665,0.3333333333333333,0.21052631578947367,0.3333333333333333,0.4444444444444444,0.5652173913043478,0.6071428571428571,0.4543010752688172,0.5517241379310345,0.48936170212765956,0.48507462686567165,0.5645161290322581,0.5185185185185185,0.3225806451612903,,0.11904761904761904,0.10526315789473684,0.21739130434782608,0.07407407407407407,,22.05736894164194,0.4090909090909091,0.1466275659824047,0.07210031347962383,0.16831683168316833,0.03418803418803419,0.1515837104072398,0.06192660550458716,0.0975609756097561,0.08571428571428572,0.02197802197802198,0.041237113402061855,,0.11,0.15315315315315314,0.16923076923076924,0.12,0.3076923076923077,0.04395604395604396,1.0,0.40860215053763443,0.5131578947368421,0.5735294117647058,0.48717948717948717,0.12365591397849462,0.30434782608695654,0.3888888888888889,0.2857142857142857,0.14516129032258066,0.37037037037037035,0.4,0.2,0.04838709677419355,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.27419354838709675,0.3137254901960784,0.3137254901960784,0.8125,0.6896551724137931,0.6,0.16666666666666666,,0.20689655172413793,0.3333333333333333,0.5,0.3404255319148936,0.5625,0.06382978723404255,0.6666666666666666,0.3404255319148936,0.125,0.7311827956989247,0.3333333333333333,0.504181967213115,0.543475,0.4884477272727273,0.07614213197969544,0.10948905109489052,,0.1794871794871795,0.28717948717948716,5.8285714285714265,26.581666666666667,0.3038990825688073,2.0,1.0,2.0,1.0,,0.07407407407407407,3.0,,,,,,1.0,,0.047619047619047616,,True,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,16383.0,273,-12.0,515,522,198,176,70,1037,24,45,2.0,4,11,22,10,28,2.0,17,,,,,,6.0,14.0,,2.0,3.0,7.0,36,90,6.0,14.0,27,117,565,5,10,,2.0,4.0,14,17,38,3.0,7.0,9,52,26,46,18.0,,4.0,14.0,6.0,7.0,,22,11.0,33,7.0,4.0,11,5.0,6,77,2.0,8,8,34,47,12,59,1.0,8,3,5.0,11,3.0,6,11,2.0,5,22,1.0,7,14,31,2.0,4.0,35,1.0,,,14,,4,4.0,2.0,,2.0,4.0,3.0,52,198,4,0.3611111111111111,0.38235294117647056,1.0,0.42857142857142855,,0.42857142857142855,0.42857142857142855,0.4,0.5,0.4473684210526316,0.4326923076923077,0.4166666666666667,0.4777777777777778,0.4834710743801653,0.5,0.5,0.1346153846153846,,0.07777777777777778,0.08888888888888889,0.07142857142857142,0.058823529411764705,,23.55848434925865,0.5,0.18085106382978725,0.0427807486631016,0.14814814814814814,0.03773584905660377,0.17355371900826447,0.041666666666666664,0.012987012987012988,0.05660377358490566,0.07017543859649122,0.022727272727272728,0.1111111111111111,0.16666666666666666,0.19607843137254902,0.18309859154929578,0.16279069767441862,0.09090909090909091,0.018867924528301886,0.75,0.4326923076923077,0.5333333333333333,0.5853658536585366,0.375,0.2692307692307692,0.35714285714285715,0.38461538461538464,0.3,0.16346153846153846,0.11764705882352941,0.125,0.5,,,,,0.1346153846153846,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.5,,,0.16666666666666666,,,0.4888888888888889,0.5,,,0.15555555555555556,0.42857142857142855,0.5673076923076923,0.42857142857142855,0.48781634615384617,0.4707045454545455,0.4851177777777778,0.11965811965811966,0.13592233009708737,,0.11965811965811966,0.4444444444444444,5.912222222222223,25.650000000000002,0.3844660194174757,5.0,,,,1.0,0.4166666666666667,,,,,,,2.0,,0.09523809523809523,,True,,
685,1610612746,Cherokee Parks,Cherokee Parks,685,LAC,9377.0,156,-29.0,287,288,120,113,37,575,6,9,3.0,4,2,2,2,4,7.0,21,,,,,,,,,,,,15,34,,,6,36,347,3,10,,,2.0,8,6,11,,,2,14,22,8,,,6.0,,,1.0,,8,,8,,,5,1.0,2,16,,10,4,11,16,10,26,,5,4,1.0,2,,1,1,,1,3,1.0,1,9,13,,,10,2.0,,,5,,1,8.0,6.0,,2.0,8.0,5.0,14,120,2,0.7333333333333333,0.9166666666666666,,,,,,0.4411764705882353,0.3,0.5454545454545454,0.4411764705882353,0.3,0.5454545454545454,0.47368421052631576,0.36363636363636365,0.5833333333333334,,,0.029411764705882353,0.1111111111111111,,,,12.349397590361447,0.6666666666666666,0.1111111111111111,0.09900990099009901,0.13333333333333333,,0.11627906976744186,0.07936507936507936,0.07894736842105263,0.05555555555555555,0.13333333333333333,,,0.05405405405405406,0.038461538461538464,0.2222222222222222,0.125,0.16666666666666666,,0.625,0.2647058823529412,0.6666666666666666,0.75,0.5,0.11764705882352941,0.5,0.5,1.0,0.6176470588235294,0.3333333333333333,0.3333333333333333,0.8571428571428571,,,,,,,,,0.4,0.75,,,,,,0.18181818181818182,1.0,,,,,0.2647058823529412,,0.4394205882352941,0.4437111111111111,0.41300000000000003,0.13513513513513514,0.13513513513513514,,0.2222222222222222,0.3888888888888889,12.194117647058825,,0.4181184668989547,1.0,,1.0,,,0.14285714285714285,,,,,,,,,,,True,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,22945.0,382,39.0,717,721,227,187,99,1438,30,52,9.0,17,9,14,13,39,2.0,8,,,,,,,,,,,,45,99,,,31,121,677,12,23,,,10.0,34,13,26,,,14,40,42,48,,,20.0,,,6.0,,3,2.0,5,1.0,1.0,2,,1,12,3.0,25,7,46,58,30,88,5.0,4,2,2.0,12,2.0,3,13,1.0,9,25,2.0,9,17,48,3.0,8.0,45,1.0,,,18,,5,22.0,10.0,3.0,9.0,22.0,14.0,40,227,3,0.4666666666666667,0.6,,,,,,0.45454545454545453,0.5217391304347826,0.5,0.45454545454545453,0.5217391304347826,0.5,0.5,0.5666666666666667,0.5405405405405406,,,0.06060606060606061,0.09615384615384616,0.02564102564102564,,,17.38095238095238,0.48,0.15593220338983052,0.08896797153024912,0.10144927536231885,0.04477611940298507,0.14560439560439561,0.08045977011494253,0.13402061855670103,0.07,0.05952380952380952,0.037037037037037035,0.07692307692307693,0.14102564102564102,0.21978021978021978,0.11904761904761904,0.07407407407407407,0.2,0.10416666666666667,0.6363636363636364,0.5252525252525253,0.5769230769230769,0.6382978723404256,0.5333333333333333,0.3939393939393939,0.3333333333333333,0.34210526315789475,0.23076923076923078,0.08080808080808081,0.25,0.25,1.0,,,,,,,,,0.7391304347826086,0.5294117647058824,,,,,,0.5384615384615384,0.6428571428571429,,,,,0.5252525252525253,,0.4711626262626261,0.5184315789473684,0.46981153846153834,0.15517241379310345,0.15517241379310345,,0.2809917355371901,0.3305785123966942,4.806060606060607,,0.31659693165969316,5.0,1.0,,,1.0,0.21739130434782608,,,,,,,2.0,,0.05714285714285714,,True,,
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,46734.0,779,-39.0,1502,1497,463,404,183,2999,40,59,2.0,5,7,10,8,27,16.0,41,11.0,29.0,2.0,3.0,6.0,33.0,92.0,4.0,14.0,10.0,30.0,64,127,44.0,121.0,50,310,1585,4,11,5.0,16.0,5.0,28,15,27,13.0,36.0,18,87,76,52,123.0,9.0,2.0,92.0,33.0,9.0,,32,7.0,39,6.0,1.0,13,13.0,6,85,5.0,14,15,46,61,19,80,4.0,17,11,6.0,22,9.0,14,14,2.0,8,36,,12,32,59,3.0,2.0,65,3.0,,16.0,19,,7,3.0,1.0,1.0,1.0,4.0,4.0,87,463,10,0.59375,0.6031746031746031,0.9318181818181818,0.36363636363636365,0.3125,0.3611111111111111,0.36363636363636365,0.5039370078740157,0.36363636363636365,0.5555555555555556,0.5241935483870968,0.42592592592592593,0.5476190476190477,0.551660516605166,0.4666666666666667,0.5743243243243243,0.4879032258064516,,0.07086614173228346,0.01694915254237288,0.25925925925925924,0.024390243902439025,,17.932242990654206,0.6111111111111112,0.0777027027027027,0.02631578947368421,0.10344827586206896,0.03205128205128205,0.08276797829036635,0.027616279069767442,0.039735099337748346,0.027149321266968326,0.0125,0.030303030303030304,0.041666666666666664,0.046052631578947366,0.10328638497652583,0.07488986784140969,0.08737864077669903,0.14285714285714285,0.03076923076923077,1.0,0.23790322580645162,0.6779661016949152,0.6896551724137931,0.575,0.10887096774193548,0.2962962962962963,0.4,0.625,0.16532258064516128,0.3902439024390244,0.4,0.625,0.11693548387096774,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.3709677419354839,0.358695652173913,0.358695652173913,0.9393939393939394,0.18518518518518517,0.4,1.0,0.07407407407407407,0.5185185185185185,0.2857142857142857,1.0,0.15873015873015872,0.7,0.09523809523809523,0.5,0.47619047619047616,0.3333333333333333,0.7258064516129032,0.358695652173913,0.5225179435483872,0.516525,0.5008603174603175,0.07196969696969698,0.13286713286713286,,0.09032258064516129,0.2806451612903226,8.144094488188978,25.231404958677686,0.30825565912117175,,,,,,,,1.0,1.0,1.0,0.5,,,,,,False,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,55537.0,926,-97.0,1786,1789,503,422,228,3575,23,47,2.0,10,8,15,104,244,2.0,8,,,,,,,,,,,,129,299,,,44,302,1822,13,35,,,5.0,31,36,76,,,15,87,176,82,,,12.0,,,18.0,,10,14.0,24,13.0,1.0,2,1.0,7,62,8.0,36,32,129,175,45,220,5.0,11,9,2.0,14,4.0,9,40,3.0,5,54,7.0,10,32,79,7.0,16.0,67,5.0,,,27,,9,49.0,30.0,,19.0,49.0,24.0,87,503,9,0.6821705426356589,0.7154471544715447,,,,,,0.431438127090301,0.37142857142857144,0.47368421052631576,0.431438127090301,0.37142857142857144,0.47368421052631576,0.4575757575757576,0.40789473684210525,0.47802197802197804,,,0.06020066889632107,0.19148936170212766,0.036885245901639344,,,18.686131386861312,0.25925925925925924,0.1649616368286445,0.05056179775280899,0.22377622377622378,0.050314465408805034,0.17405405405405405,0.0505166475315729,0.04060913705583756,0.045871559633027525,0.06914893617021277,0.04316546762589928,0.1,0.1507537688442211,0.15579710144927536,0.18241042345276873,0.22641509433962265,0.21621621621621623,0.033112582781456956,0.4897959183673469,0.15719063545150502,0.48936170212765956,0.6052631578947368,0.8260869565217391,0.8160535117056856,0.4262295081967213,0.4425531914893617,0.6442307692307693,0.026755852842809364,0.25,0.25,1.0,,,,,,,,,0.2857142857142857,0.2,,,,,,0.19736842105263158,0.5333333333333333,,,,,0.15719063545150502,,0.41868729096989965,0.4350566666666666,0.4231934210526317,0.08411214953271028,0.08411214953271028,,0.10264900662251655,0.28807947019867547,7.072575250836121,,0.28163493840985443,14.0,9.0,,5.0,8.0,0.35,,,,,,,1.0,,0.016129032258064516,,False,1.0,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,15093.0,252,,487,486,160,188,66,973,6,14,,2,1,4,2,7,13.0,28,1.0,1.0,,,,,2.0,,1.0,,,21,49,1.0,3.0,20,65,490,2,4,,1.0,3.0,7,5,15,,,11,21,36,6,3.0,,,2.0,,7.0,,8,2.0,10,1.0,1.0,4,1.0,3,22,1.0,9,6,23,31,11,42,,12,7,5.0,4,2.0,3,8,1.0,1,12,3.0,4,14,31,1.0,2.0,26,,,,9,,4,1.0,,,1.0,1.0,,21,160,2,0.8571428571428571,0.8571428571428571,1.0,0.3333333333333333,,,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,0.4326923076923077,0.4,0.3333333333333333,0.5,0.5,0.4772727272727273,0.057692307692307696,,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.03571428571428571,,13.701067615658364,0.3333333333333333,0.12994350282485875,0.04945054945054945,0.09375,0.022222222222222223,0.12033195020746888,0.04405286343612335,0.038461538461538464,0.05714285714285714,0.05,0.02631578947368421,,0.047619047619047616,0.18666666666666668,0.11666666666666667,0.1111111111111111,0.05263157894736842,,,0.2692307692307692,0.42857142857142855,0.6,1.0,0.1346153846153846,0.2857142857142857,0.4,,0.5384615384615384,0.4642857142857143,0.48148148148148145,0.9230769230769231,0.019230769230769232,1.0,1.0,1.0,0.038461538461538464,,,,0.4,,,,0.2,,,0.26666666666666666,0.25,,,,,0.3269230769230769,,0.4596326923076923,0.5229666666666667,0.44845333333333337,0.14754098360655737,0.15517241379310345,,0.1076923076923077,0.3230769230769231,11.98367346938775,24.53333333333333,0.32854209445585214,2.0,2.0,,,1.0,0.1111111111111111,,,,,,,1.0,,0.05263157894736842,,False,,
1889,1610612746,Andre Miller,Andre Miller,1889,LAC,138735.0,2312,-300.0,4452,4458,1294,1043,596,8910,114,207,10.0,26,31,56,101,267,70.0,186,3.0,9.0,1.0,3.0,6.0,13.0,75.0,1.0,5.0,4.0,36.0,285,660,16.0,84.0,220,838,4825,25,71,1.0,6.0,10.0,63,77,174,7.0,42.0,92,267,148,422,39.0,9.0,14.0,67.0,13.0,58.0,1.0,349,74.0,423,63.0,11.0,178,74.0,97,920,10.0,53,41,147,189,66,255,14.0,77,52,25.0,95,24.0,62,67,7.0,33,162,10.0,51,49,164,6.0,22.0,284,29.0,,10.0,118,,34,7.0,6.0,1.0,,8.0,3.0,267,1294,29,0.2596491228070175,0.26618705035971224,0.8125,0.19047619047619047,0.16666666666666666,0.16666666666666666,0.21052631578947367,0.4318181818181818,0.352112676056338,0.4425287356321839,0.4153225806451613,0.34415584415584416,0.4050925925925926,0.4786620530565167,0.3795180722891566,0.4854014598540146,0.11290322580645161,0.011904761904761904,0.08787878787878788,0.14009661835748793,0.08614232209737828,0.03225806451612903,0.013333333333333334,19.99222848261123,0.5864197530864198,0.08482400461627236,0.030424799081515498,0.09468822170900693,0.024752475247524754,0.08679593721144968,0.029356943150046597,0.013133208255159476,0.037993920972644375,0.038112522686025406,0.02586206896551724,0.017857142857142856,0.06858407079646017,0.0722495894909688,0.10714285714285714,0.09717868338557993,0.08771929824561403,0.03783783783783784,0.375,0.2782258064516129,0.5507246376811594,0.6404494382022472,0.3508771929824561,0.3588709677419355,0.3782771535580524,0.4139344262295082,0.10891089108910891,0.25,0.3763440860215054,0.3888888888888889,0.32857142857142857,0.012096774193548387,0.3333333333333333,0.3333333333333333,1.0,0.10080645161290322,0.17333333333333334,0.17567567567567569,0.7692307692307693,0.33766233766233766,0.38461538461538464,0.3,0.012987012987012988,0.06493506493506493,0.2,1.0,0.25925925925925924,0.5535714285714286,0.027777777777777776,0.5,0.16666666666666666,0.1111111111111111,0.3911290322580645,0.19402985074626866,0.4554520408163266,0.44023134328358204,0.44981394230769245,0.14165666266506602,0.157543391188251,,0.07517899761336516,0.31861575178997614,8.706515151515152,28.030952380952378,0.29065588499550765,1.0,10.0,,,5.0,0.008130081300813009,8.0,,1.0,1.0,,,3.0,,0.01875,,False,,
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,59483.0,991,-285.0,1882,1887,408,296,264,3769,14,28,8.0,14,3,4,15,44,59.0,149,,,,,,,1.0,,1.0,,,88,221,,1.0,28,204,2117,17,32,,1.0,11.0,45,15,33,,,9,39,128,48,,,14.0,1.0,,7.0,,41,9.0,50,7.0,2.0,26,11.0,4,109,6.0,32,24,83,125,38,163,6.0,23,18,5.0,24,12.0,18,15,,6,39,3.0,16,67,115,7.0,,33,1.0,,,14,,3,28.0,13.0,4.0,11.0,28.0,16.0,39,408,12,0.7272727272727273,0.7901234567901234,,,,,,0.39819004524886875,0.53125,0.45454545454545453,0.3963963963963964,0.5151515151515151,0.45454545454545453,0.42857142857142855,0.5769230769230769,0.5,0.0045045045045045045,,0.03167420814479638,0.14285714285714285,0.06818181818181818,,,12.659963436928702,0.6153846153846154,0.11857142857142858,0.03965303593556382,0.14201183431952663,0.03592814371257485,0.12313003452243959,0.039014373716632446,0.06493506493506493,0.026415094339622643,0.03215434083601286,0.04316546762589928,,0.12727272727272726,0.13524590163934427,0.09965635738831616,0.12121212121212122,0.21621621621621623,0.047244094488188976,0.5714285714285714,0.12612612612612611,0.5,0.5833333333333334,0.35714285714285715,0.1981981981981982,0.3409090909090909,0.36585365853658536,0.4666666666666667,0.6711711711711712,0.3959731543624161,0.3959731543624161,0.8813559322033898,,,,,0.0045045045045045045,,,,0.42424242424242425,0.5714285714285714,0.125,,0.030303030303030304,,,0.12121212121212122,0.75,,,,,0.13063063063063063,,0.4170695945945946,0.46623392857142854,0.38524848484848484,0.059574468085106386,0.05982905982905983,,0.22058823529411764,0.19117647058823528,14.13800904977376,25.2,0.21679064824654623,18.0,1.0,2.0,1.0,4.0,0.3103448275862069,,,,,,,,,,,False,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,104320.0,1739,-286.0,3387,3377,973,747,434,6764,149,239,22.0,41,44,68,16,60,77.0,218,4.0,19.0,1.0,2.0,8.0,53.0,142.0,8.0,19.0,15.0,46.0,242,517,57.0,161.0,270,925,3679,31,68,8.0,20.0,37.0,123,68,135,17.0,54.0,90,277,300,184,144.0,27.0,30.0,140.0,53.0,50.0,2.0,94,15.0,109,14.0,1.0,38,29.0,27,233,12.0,50,41,161,218,65,283,12.0,47,37,10.0,64,12.0,36,65,21.0,28,129,8.0,40,65,173,3.0,22.0,340,29.0,,26.0,149,2.0,20,16.0,11.0,5.0,,16.0,7.0,277,973,28,0.6198347107438017,0.6607929515418502,0.8421052631578947,0.35403726708074534,0.4,0.3148148148148148,0.3584905660377358,0.46808510638297873,0.45588235294117646,0.5037037037037037,0.4830383480825959,0.48863636363636365,0.4947089947089947,0.552439024390244,0.555045871559633,0.5717299578059072,0.2374631268436578,0.012422360248447204,0.09671179883945841,0.12552301255230125,0.2833333333333333,0.013761467889908258,,24.38961706502185,0.49612403100775193,0.11961367013372957,0.03745318352059925,0.14285714285714285,0.04428044280442804,0.12369871402327005,0.038605230386052306,0.035897435897435895,0.04233870967741935,0.0334075723830735,0.05084745762711865,,0.10057471264367816,0.10583153347732181,0.14392523364485982,0.1511111111111111,0.11290322580645161,0.037383177570093455,0.4375,0.3525073746312684,0.6234309623430963,0.7129186602870813,0.6040268456375839,0.08849557522123894,0.26666666666666666,0.37209302325581395,0.375,0.3215339233038348,0.3532110091743119,0.3581395348837209,0.7012987012987013,0.028023598820058997,0.21052631578947367,0.23529411764705882,0.75,0.20943952802359883,0.3732394366197183,0.3732394366197183,0.8490566037735849,0.4659090909090909,0.5365853658536586,0.18181818181818182,0.011363636363636364,0.2159090909090909,0.42105263157894735,0.875,0.35978835978835977,0.6470588235294118,0.042328042328042326,0.25,0.24338624338624337,0.32608695652173914,0.5899705014749262,0.37857142857142856,0.5160372041420119,0.5149006329113923,0.5154042780748663,0.18875,0.23390894819466249,0.012269938650306749,0.13297297297297297,0.29945945945945945,9.216247582205032,25.421739130434787,0.2872748745202244,16.0,6.0,2.0,1.0,2.0,0.17582417582417584,2.0,,,,,,3.0,,0.024193548387096774,1.0,False,,0.10526315789473684
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,32356.0,539,-92.0,1021,1028,379,300,127,2049,16,33,,1,8,12,1,20,23.0,53,3.0,12.0,1.0,3.0,4.0,21.0,62.0,1.0,3.0,7.0,21.0,40,106,24.0,74.0,21,173,1077,1,3,2.0,4.0,,8,16,40,10.0,25.0,7,69,26,54,54.0,18.0,,62.0,21.0,11.0,,41,10.0,51,8.0,2.0,16,16.0,9,112,1.0,2,8,29,38,3,41,,15,9,6.0,18,6.0,13,21,4.0,5,39,2.0,14,20,56,1.0,6.0,26,3.0,,3.0,9,,4,3.0,1.0,1.0,1.0,3.0,2.0,69,379,10,0.325,0.325,0.75,0.32432432432432434,0.5,0.4,0.32432432432432434,0.37735849056603776,0.3333333333333333,0.4,0.4222222222222222,0.5714285714285714,0.47692307692307695,0.4473684210526316,0.5714285714285714,0.5,0.4111111111111111,,0.10377358490566038,0.24242424242424243,0.1,0.018867924528301886,,19.809688581314877,0.46153846153846156,0.07397959183673469,0.005698005698005698,0.08695652173913043,0.008264462809917356,0.07644628099173553,0.006355932203389831,0.010752688172043012,,0.00980392156862745,0.010309278350515464,,0.09090909090909091,0.078125,0.06060606060606061,0.0821917808219178,0.10526315789473684,,0.6666666666666666,0.18333333333333332,0.48484848484848486,0.64,0.4375,0.1111111111111111,0.05,0.05555555555555555,,0.29444444444444445,0.4339622641509434,0.4423076923076923,0.2608695652173913,0.06666666666666667,0.25,0.25,1.0,0.34444444444444444,0.3387096774193548,0.3387096774193548,0.7142857142857143,0.14285714285714285,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.18461538461538463,0.6666666666666666,0.06153846153846154,0.75,0.3230769230769231,0.3333333333333333,0.5944444444444444,0.3387096774193548,0.47306361111111117,0.4884142857142857,0.46108615384615387,0.04838709677419355,0.08035714285714286,,0.046242774566473986,0.3988439306358382,11.222641509433961,25.266216216216215,0.3712047012732615,1.0,1.0,,,1.0,0.030303030303030304,,1.0,,,1.0,1.0,,,,,False,,
