EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,SecondChanceFtPoints,Arc3Assists,BadPassOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,OffCorner3ReboundPct,PtsUnassisted3s,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,16757.0,279,89,539,535,200,211,79,1074,13.0,22.0,5.0,7.0,6.0,9.0,17.0,40.0,10.0,25.0,7.0,14.0,1.0,1.0,2.0,3.0,7.0,20.0,1.0,2.0,2.0,9.0,40.0,87,14.0,34.0,19.0,141.0,525,7.0,15.0,2.0,3.0,20.0,15.0,28.0,4.0,12.0,12.0,54.0,42.0,38.0,42.0,14.0,20.0,7.0,6.0,1.0,10.0,2.0,12.0,2.0,5.0,2.0,3.0,26.0,1.0,20.0,1.0,14.0,24,1.0,39,22.0,61,2.0,19.0,12.0,7.0,5.0,3.0,2.0,1.0,2.0,7.0,1.0,3.0,6.0,19,1.0,1.0,22.0,2.0,5.0,7.0,2.0,9.0,3.0,1.0,5.0,9.0,8.0,54.0,200,4.0,0.525,0.6363636363636364,1.0,0.4117647058823529,0.6666666666666666,0.3333333333333333,0.4117647058823529,0.45977011494252873,0.4666666666666667,0.5357142857142857,0.5041322314049587,0.5555555555555556,0.525,0.53515625,0.5263157894736842,0.5888888888888889,0.2809917355371901,0.029411764705882353,0.06896551724137931,0.045454545454545456,0.125,0.07142857142857142,21.634615384615383,0.7142857142857143,0.1,0.07692307692307693,0.13559322033898305,0.09950248756218906,0.19718309859154928,0.014492753623188406,0.1532258064516129,0.07777777777777778,0.13114754098360656,0.08955223880597014,0.0821917808219178,0.023255813953488372,0.12244897959183673,0.2127659574468085,0.09876543209876543,0.22,0.14285714285714285,0.03389830508474576,0.8888888888888888,0.18181818181818182,0.5909090909090909,0.6190476190476191,0.5384615384615384,0.3305785123966942,0.425,0.4857142857142857,0.47058823529411764,0.2066115702479339,0.4,0.4,0.6,0.11570247933884298,0.5,0.5384615384615384,1.0,0.1652892561983471,0.35,0.35,1.0,0.3888888888888889,0.7142857142857143,0.05555555555555555,1.0,1.0,0.1111111111111111,0.5,1.0,0.225,0.6666666666666666,0.075,0.6666666666666666,0.225,0.2222222222222222,0.4628099173553719,0.35,0.4696384297520662,0.44988125000000007,0.45027249999999996,0.05555555555555555,0.07608695652173914,0.14184397163120568,0.3829787234042553,9.195402298850574,24.252941176470593,0.37105751391465674,,,,,,,,,,,,,,True,,,,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,1690.0,28,-11,48,49,14,10,6,97,,3.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,5,,,1.0,3.0,50,,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,5,,5,1.0,6,,,,,1.0,1.0,1.0,,,2.0,,,3.0,3,,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,14,,,,,,,,,0.2,,,0.2,,,0.25,,,,,,,,,14.545454545454545,0.5,,,0.1724137931034483,0.07142857142857142,,,0.14705882352941177,0.05555555555555555,,0.25,,,0.3333333333333333,0.2857142857142857,0.0625,,,,1.0,0.6,,,,0.4,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.6,,0.44364,0.5571,0.5758000000000001,0.16666666666666666,0.16666666666666666,,,2.8,,0.2916666666666667,1.0,,,,,,,,,,,,,True,,,,,,,,
2061,1610612756,Dan Langhi,Dan Langhi,2061,PHX,32257.0,538,109,1022,1008,352,330,150,2030,14.0,31.0,3.0,10.0,2.0,4.0,4.0,14.0,54.0,126.0,5.0,13.0,1.0,2.0,1.0,4.0,4.0,18.0,,1.0,2.0,5.0,72.0,171,9.0,31.0,12.0,183.0,990,9.0,25.0,1.0,3.0,23.0,26.0,52.0,3.0,9.0,7.0,68.0,108.0,36.0,27.0,8.0,18.0,4.0,9.0,,16.0,5.0,21.0,2.0,7.0,5.0,4.0,47.0,6.0,13.0,,16.0,47,5.0,68,19.0,87,1.0,15.0,7.0,8.0,8.0,5.0,8.0,2.0,3.0,16.0,3.0,1.0,24.0,58,2.0,,20.0,,,7.0,3.0,6.0,3.0,,3.0,6.0,2.0,68.0,352,8.0,0.75,0.7941176470588235,1.0,0.2903225806451613,0.3333333333333333,0.3333333333333333,0.2903225806451613,0.42105263157894735,0.36,0.5,0.42326732673267325,0.375,0.5,0.43160377358490565,0.39655172413793105,0.5151515151515151,0.15346534653465346,,0.05263157894736842,0.1935483870967742,0.07142857142857142,,19.175777964676197,0.5,0.23809523809523808,,0.12533333333333332,0.03316326530612245,0.13333333333333333,0.05217391304347826,0.12727272727272726,0.03747534516765286,0.06349206349206349,0.03508771929824561,0.006578947368421052,0.05194805194805195,0.1320754716981132,0.12871287128712872,0.11904761904761904,0.13793103448275862,0.12121212121212122,0.009009009009009009,0.3333333333333333,0.15346534653465346,0.45161290322580644,0.56,0.5,0.06930693069306931,0.2857142857142857,0.3076923076923077,0.5,0.6237623762376238,0.42857142857142855,0.43548387096774194,0.8333333333333334,0.06435643564356436,0.38461538461538464,0.38461538461538464,1.0,0.0891089108910891,0.2222222222222222,0.2222222222222222,1.0,0.35714285714285715,0.3,0.07142857142857142,0.5,1.0,0.03571428571428571,,,0.06557377049180328,0.5,0.06557377049180328,0.25,0.08196721311475409,0.4,0.3069306930693069,0.2222222222222222,0.450390594059406,0.47821956521739123,0.41049918032786886,0.03349282296650718,0.03932584269662921,0.12568306010928962,0.37158469945355194,14.539766081871345,24.209677419354847,0.34442270058708413,,2.0,3.0,2.0,2.0,0.015873015873015872,0.05263157894736842,,,,,,,True,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,17911.0,299,67,565,560,223,185,85,1125,10.0,25.0,1.0,2.0,1.0,9.0,10.0,25.0,17.0,29.0,6.0,17.0,,1.0,2.0,9.0,7.0,22.0,3.0,6.0,3.0,9.0,37.0,79,13.0,39.0,17.0,130.0,543,2.0,7.0,3.0,7.0,17.0,12.0,28.0,5.0,18.0,10.0,49.0,28.0,46.0,39.0,,22.0,7.0,8.0,,29.0,9.0,38.0,2.0,13.0,3.0,13.0,85.0,,4.0,,11.0,22,,33,4.0,37,3.0,8.0,4.0,4.0,10.0,4.0,2.0,,6.0,12.0,,3.0,4.0,15,1.0,,20.0,1.0,1.0,5.0,5.0,,,,,,,49.0,223,2.0,0.3783783783783784,0.3783783783783784,1.0,0.3333333333333333,0.42857142857142855,0.2777777777777778,0.3333333333333333,0.46835443037974683,0.2857142857142857,0.42857142857142855,0.4788135593220339,0.4642857142857143,0.42391304347826086,0.5118110236220472,0.53125,0.4803921568627451,0.3305084745762712,,0.10126582278481013,0.2,0.12,,21.124620060790274,0.8333333333333334,,,0.10945273631840796,0.018867924528301886,0.15942028985507245,,0.12222222222222222,0.014336917562724014,,0.058823529411764705,0.011363636363636364,,0.1076923076923077,0.0625,0.13636363636363635,0.16,0.15789473684210525,0.05263157894736842,,0.211864406779661,0.4,0.5,0.4,0.211864406779661,0.4,0.45454545454545453,,0.2457627118644068,0.5862068965517241,0.5862068965517241,0.5882352941176471,0.1440677966101695,0.35294117647058826,0.35294117647058826,1.0,0.1864406779661017,0.3181818181818182,0.3181818181818182,1.0,0.14285714285714285,0.5,0.07142857142857142,,,0.42857142857142855,0.5,1.0,0.1956521739130435,0.1111111111111111,0.1956521739130435,0.2222222222222222,0.1956521739130435,0.3333333333333333,0.5423728813559322,0.3181818181818182,0.4845533898305086,0.4883416666666666,0.469991304347826,0.040983606557377046,0.060240963855421686,0.13076923076923078,0.3769230769230769,9.740506329113924,24.41794871794872,0.39469026548672564,,4.0,7.0,1.0,,,,,,,,,,True,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,20118.0,335,91,651,636,225,250,95,1287,32.0,69.0,8.0,10.0,10.0,20.0,19.0,37.0,13.0,29.0,1.0,4.0,,1.0,,3.0,13.0,38.0,1.0,1.0,6.0,16.0,64.0,135,14.0,42.0,50.0,220.0,626,11.0,14.0,1.0,2.0,27.0,21.0,45.0,6.0,19.0,31.0,91.0,22.0,106.0,12.0,6.0,37.0,13.0,18.0,,58.0,20.0,78.0,11.0,22.0,6.0,30.0,176.0,,8.0,,8.0,21,2.0,31,8.0,39,3.0,13.0,7.0,6.0,8.0,4.0,9.0,2.0,4.0,17.0,1.0,5.0,5.0,17,,3.0,64.0,3.0,1.0,23.0,10.0,2.0,1.0,1.0,,2.0,2.0,91.0,225,3.0,0.171875,0.18032786885245902,0.2857142857142857,0.3333333333333333,0.5,0.3157894736842105,0.34146341463414637,0.4740740740740741,0.7857142857142857,0.4666666666666667,0.480225988700565,0.78125,0.46875,0.5289855072463768,0.7941176470588235,0.5617283950617284,0.23728813559322035,,0.13333333333333333,0.2028985507246377,0.10810810810810811,,29.787234042553195,0.47058823529411764,0.14285714285714285,,0.09292035398230089,0.03347280334728033,0.1038961038961039,,0.09570957095709572,0.024539877300613498,0.024096385542168676,0.05555555555555555,0.023809523809523808,,0.10606060606060606,0.045454545454545456,0.11702127659574468,0.10909090909090909,0.09090909090909091,0.0379746835443038,1.0,0.3898305084745763,0.463768115942029,0.5818181818181818,0.21875,0.20903954802259886,0.5135135135135135,0.5757575757575758,0.10526315789473684,0.1638418079096045,0.4482758620689655,0.4482758620689655,0.15384615384615385,0.022598870056497175,0.25,0.25,1.0,0.21468926553672316,0.34210526315789475,0.34210526315789475,0.23076923076923078,0.625,0.8,0.0625,,,0.0625,1.0,1.0,0.3125,0.5,0.046875,,0.25,0.375,0.6271186440677966,0.35135135135135137,0.492896857142857,0.4587375,0.4631531746031745,0.116751269035533,0.14838709677419354,0.12272727272727273,0.41363636363636364,6.162962962962963,26.109523809523807,0.3456221198156682,,2.0,9.0,1.0,2.0,,,30.0,1.0,1.0,0.125,,,True,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,8653.0,144,16,266,258,64,67,41,524,12.0,12.0,4.0,4.0,5.0,5.0,3.0,12.0,7.0,13.0,,2.0,,,,1.0,1.0,3.0,,1.0,1.0,1.0,22.0,37,1.0,5.0,3.0,50.0,253,6.0,8.0,,1.0,12.0,5.0,9.0,1.0,2.0,,13.0,14.0,30.0,,6.0,3.0,1.0,1.0,,17.0,2.0,19.0,1.0,10.0,1.0,6.0,40.0,3.0,6.0,,3.0,13,1.0,17,9.0,26,,9.0,3.0,6.0,8.0,7.0,3.0,,1.0,11.0,1.0,3.0,8.0,12,,1.0,4.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,13.0,64,1.0,0.3181818181818182,0.3684210526315789,,0.2,,0.5,0.2,0.5945945945945946,0.75,0.5555555555555556,0.5595238095238095,0.6666666666666666,0.5909090909090909,0.5697674418604651,0.6666666666666666,0.5909090909090909,0.11904761904761904,,0.02702702702702703,,,,17.252396166134186,0.7272727272727273,0.2,,0.12264150943396226,0.05172413793103448,0.10714285714285714,0.13636363636363635,0.11940298507462686,0.06521739130434782,0.12121212121212122,,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.12903225806451613,0.14893617021276595,0.15789473684210525,,,1.0,0.2857142857142857,1.0,1.0,,0.2857142857142857,0.25,0.25,0.3333333333333333,0.30952380952380953,0.5384615384615384,0.5833333333333334,0.8571428571428571,0.047619047619047616,,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,,0.4444444444444444,1.0,,,,0.1111111111111111,,,0.45454545454545453,1.0,0.09090909090909091,,0.09090909090909091,1.0,0.40476190476190477,0.3333333333333333,0.4760761904761905,0.5112,0.5256318181818181,0.046511627906976744,0.05263157894736842,0.24,0.26,8.67027027027027,24.040000000000003,0.24060150375939848,,,1.0,2.0,,0.07692307692307693,0.125,3.0,,,,,,True,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,9269.0,154,36,297,294,99,135,46,591,19.0,24.0,9.0,12.0,6.0,7.0,2.0,8.0,,2.0,,,,,,,,,,,,,21.0,34,,,5.0,47.0,281,10.0,13.0,,,20.0,7.0,11.0,,,4.0,18.0,22.0,20.0,,18.0,,,5.0,,5.0,1.0,6.0,1.0,3.0,,2.0,13.0,5.0,15.0,,3.0,14,3.0,20,20.0,40,2.0,,,,,,6.0,1.0,,6.0,,2.0,7.0,21,1.0,3.0,8.0,2.0,,3.0,2.0,2.0,2.0,,,2.0,2.0,18.0,99,3.0,0.5238095238095238,0.9166666666666666,,,,,,0.6176470588235294,0.7692307692307693,0.6363636363636364,0.6176470588235294,0.7692307692307693,0.6363636363636364,0.6351351351351351,0.7692307692307693,0.6428571428571429,,,0.14705882352941177,0.125,0.125,,12.285714285714286,,0.42857142857142855,,0.12844036697247707,0.125,0.1,0.15625,0.1223021582733813,0.13157894736842105,0.17647058823529413,0.15,0.06521739130434782,0.047619047619047616,0.1,0.12121212121212122,0.15217391304347827,0.058823529411764705,0.15384615384615385,0.2857142857142857,1.0,0.7058823529411765,0.7916666666666666,0.9047619047619048,0.5263157894736842,0.23529411764705882,0.25,0.2857142857142857,0.5,0.058823529411764705,,,,,,,,,,,,0.9230769230769231,0.75,,,,,,,0.6363636363636364,0.8571428571428571,,,,,0.7058823529411765,,0.5139764705882354,0.5617333333333333,0.4906727272727272,0.08571428571428572,0.08571428571428572,0.425531914893617,0.3829787234042553,2.9529411764705884,,0.3333333333333333,,,,1.0,1.0,0.5,0.36363636363636365,,,2.0,0.1111111111111111,,,True,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,17529.0,292,76,558,539,210,129,81,1097,36.0,57.0,12.0,19.0,14.0,19.0,17.0,36.0,1.0,9.0,1.0,2.0,,,1.0,2.0,,2.0,,,,2.0,54.0,102,1.0,4.0,42.0,153.0,539,14.0,28.0,,,42.0,19.0,36.0,1.0,4.0,18.0,59.0,62.0,46.0,3.0,20.0,2.0,,12.0,,9.0,1.0,10.0,1.0,7.0,,2.0,21.0,4.0,26.0,,11.0,37,1.0,49,30.0,79,3.0,6.0,3.0,3.0,8.0,1.0,16.0,,7.0,24.0,3.0,5.0,10.0,29,2.0,9.0,63.0,9.0,,33.0,3.0,9.0,7.0,1.0,1.0,9.0,5.0,59.0,210,1.0,0.5740740740740741,0.7045454545454546,1.0,0.25,,0.25,0.25,0.5294117647058824,0.5,0.5277777777777778,0.5235849056603774,0.5,0.5125,0.575187969924812,0.5833333333333334,0.5673076923076923,0.03773584905660377,,0.11764705882352941,0.15789473684210525,0.05555555555555555,,24.19106317411402,0.3333333333333333,0.08333333333333333,,0.1796116504854369,0.12440191387559808,0.171875,0.06153846153846154,0.17777777777777778,0.10948905109489052,0.2,0.05660377358490566,0.09876543209876543,0.07142857142857142,0.15625,0.1568627450980392,0.2087912087912088,0.16666666666666666,0.1875,0.07894736842105263,0.5555555555555556,0.5377358490566038,0.631578947368421,0.75,0.6388888888888888,0.33962264150943394,0.4722222222222222,0.5,0.4117647058823529,0.08490566037735849,0.1111111111111111,0.125,1.0,0.018867924528301886,0.5,0.5,1.0,0.018867924528301886,,,,0.6785714285714286,0.631578947368421,,,,,,,0.475,0.7368421052631579,0.05,0.5,0.05,,0.5754716981132075,,0.49014575471698113,0.5229692307692309,0.49127374999999995,0.25384615384615383,0.2619047619047619,0.27450980392156865,0.38562091503267976,4.277450980392157,23.875,0.3763440860215054,2.0,14.0,,2.0,,0.1111111111111111,0.043478260869565216,,,1.0,0.16666666666666666,1.0,1.0,True,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,14341.0,239,57,468,459,170,146,67,927,18.0,26.0,1.0,1.0,6.0,8.0,,5.0,2.0,10.0,4.0,12.0,,,2.0,5.0,4.0,13.0,,,2.0,3.0,20.0,41,8.0,25.0,20.0,84.0,444,2.0,4.0,,,5.0,8.0,15.0,4.0,8.0,11.0,39.0,22.0,18.0,21.0,2.0,13.0,4.0,4.0,,17.0,5.0,22.0,3.0,5.0,3.0,9.0,49.0,,6.0,,5.0,9,,14,6.0,20,2.0,6.0,3.0,3.0,7.0,7.0,3.0,1.0,,10.0,1.0,4.0,5.0,15,2.0,2.0,28.0,2.0,,10.0,5.0,,,,,,,39.0,170,2.0,0.55,0.5789473684210527,0.875,0.32,,0.5,0.32,0.4878048780487805,0.5,0.5333333333333333,0.48484848484848486,0.5,0.6086956521739131,0.5316455696202531,0.5,0.6724137931034483,0.3787878787878788,,0.0975609756097561,0.07692307692307693,,,16.3302752293578,0.7,,,0.049723756906077346,0.03468208092485549,0.10204081632653061,,0.06086956521739131,0.02666666666666667,,0.06,0.04411764705882353,,0.021739130434782608,0.061224489795918366,0.05813953488372093,0.10526315789473684,0.09090909090909091,0.058823529411764705,,0.3939393939393939,0.6923076923076923,0.75,0.5555555555555556,0.07575757575757576,,,,0.15151515151515152,0.2,0.25,0.5,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.19696969696969696,0.3076923076923077,0.3076923076923077,0.75,0.25,1.0,,,,,,,0.34782608695652173,0.75,0.21739130434782608,0.4,0.13043478260869565,0.6666666666666666,0.7727272727272727,0.3076923076923077,0.5413643939393938,0.482275,0.5211239130434783,0.13513513513513514,0.20408163265306123,0.05952380952380952,0.4642857142857143,5.873170731707317,24.256,0.36324786324786323,,1.0,2.0,,,0.2,,3.0,,1.0,,,,True,,,,,,,,
753,1610612756,Randy Brown,Randy Brown,753,PHX,2493.0,42,-16,69,75,17,11,8,144,,,,,,,,,2.0,4.0,,,,,,,,,,,,,2.0,4,,,2.0,6.0,84,,,,,,,,,,,,4.0,,,,,,,,5.0,1.0,6.0,1.0,1.0,1.0,3.0,13.0,,,,1.0,2,,3,,3,,,,,1.0,,3.0,,1.0,4.0,,2.0,1.0,6,,3.0,2.0,,,1.0,,,,,,,,,17,,1.0,1.0,,,,,,0.5,,,0.5,,,0.6,,,,,,,,,11.11111111111111,0.25,,,0.08,,0.09090909090909091,,0.08333333333333333,,,,,,0.3333333333333333,,0.06666666666666667,,0.25,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4205,,,0.2,0.2,,,17.125,,0.2463768115942029,,,,,,,,,,,,,,True,,,,,,,,
