EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,ThreePtShootingFoulsDrawn,BlockedShortMidRange,AtRimPctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Corner3Assists,PenaltyTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Travels,Defensive 3 Seconds Violations,on,Fg3aBlocked,BlockedCorner3,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Technical Free Throw Trips,OffensiveGoaltends,Clear Path Fouls
109,1610612747,Robert Horry,Robert Horry,109,LAL,12525.0,209,3,397,399,91,100,54,796,12.0,16.0,3.0,5.0,2.0,3.0,2.0,6,5.0,15.0,5.0,1.0,3.0,2.0,8.0,1.0,2.0,19,37,2.0,13.0,8.0,52,417,5.0,8.0,1.0,1.0,11.0,2.0,6.0,1.0,5.0,4.0,11.0,24.0,14.0,3.0,3.0,6.0,8.0,2.0,1.0,20.0,3.0,23.0,3.0,6.0,6.0,8.0,49.0,2.0,18.0,1.0,8.0,18.0,3.0,29.0,21.0,50.0,2.0,9.0,8.0,1.0,7.0,2.0,6.0,4.0,1.0,1.0,11.0,1.0,13.0,23.0,1.0,1.0,10.0,1.0,3.0,2.0,4.0,1.0,1.0,4.0,5.0,5.0,11.0,91,3.0,0.631578947368421,0.75,0.5,0.15384615384615385,0.2,0.15384615384615385,0.5135135135135135,0.625,0.3333333333333333,0.44,0.5555555555555556,0.3181818181818182,0.48148148148148145,0.55,0.39285714285714285,0.26,0.02702702702702703,0.16666666666666666,13.9186295503212,0.6363636363636364,0.3,0.06666666666666667,0.14285714285714285,0.11612903225806452,0.1509433962264151,0.05,0.1452513966480447,0.10256410256410256,0.034482758620689655,0.1282051282051282,0.13793103448275862,0.037037037037037035,0.07692307692307693,0.043478260869565216,0.225,0.12698412698412698,0.13636363636363635,0.2222222222222222,0.07692307692307693,1.0,0.32,0.75,0.75,0.5833333333333334,0.12,0.3333333333333333,0.4,0.5,0.3,0.3333333333333333,0.3333333333333333,0.8,0.1,0.16,0.25,0.25,0.5,0.5555555555555556,0.6,0.3333333333333333,0.1111111111111111,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.18181818181818182,0.5,0.58,0.25,0.5056204081632654,0.5276071428571428,0.5260590909090909,0.057692307692307696,0.07692307692307693,0.21153846153846154,0.21153846153846154,8.270270270270268,25.4,0.22921914357682618,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
145,1610612747,Tracy Murray,Tracy Murray,145,LAL,1506.0,25,-16,51,53,7,16,9,104,,,,,,,1.0,1,2.0,6.0,,,,1.0,3.0,,,3,7,1.0,3.0,2.0,11,58,,,,,,1.0,1.0,,,,2.0,6.0,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,2.0,1.0,,1.0,4.0,,2.0,4.0,1.0,,2.0,,1.0,,1.0,,,,1.0,1.0,2.0,7,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,1.0,0.45,,1.0,0.5,,1.0,0.3,,,24.59016393442623,0.75,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.1,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3,0.3333333333333333,0.45266499999999993,,0.4182,0.09090909090909091,0.125,,0.18181818181818182,17.3,25.266666666666666,0.13725490196078433,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,12432.0,207,8,397,395,101,117,59,792,10.0,15.0,5.0,6.0,1.0,2.0,5.0,10,5.0,27.0,5.0,1.0,2.0,3.0,13.0,1.0,5.0,20,52,5.0,18.0,8.0,63,421,6.0,13.0,2.0,,12.0,4.0,8.0,2.0,7.0,2.0,16.0,22.0,18.0,15.0,,10.0,13.0,3.0,4.0,11.0,5.0,16.0,5.0,3.0,3.0,5.0,37.0,2.0,9.0,,5.0,14.0,1.0,20.0,11.0,31.0,1.0,9.0,5.0,4.0,6.0,,5.0,,,1.0,6.0,1.0,9.0,15.0,1.0,,9.0,,2.0,1.0,3.0,,,,3.0,1.0,16.0,101,1.0,0.55,0.7333333333333333,1.0,0.2777777777777778,0.2857142857142857,0.2777777777777778,0.38461538461538464,0.46153846153846156,0.5,0.39285714285714285,0.4,0.4666666666666667,0.42567567567567566,0.4,0.5,0.2571428571428571,0.07692307692307693,0.1,16.985138004246284,1.0,0.14285714285714285,,0.1111111111111111,0.06,0.10204081632653061,0.043478260869565216,0.10857142857142857,0.05612244897959184,0.06666666666666667,0.04878048780487805,0.06329113924050633,0.02857142857142857,0.09090909090909091,0.18181818181818182,0.05128205128205128,0.12307692307692308,0.09523809523809523,0.14285714285714285,0.024390243902439025,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.7692307692307693,0.3,0.14285714285714285,0.5,0.5555555555555556,1.0,0.38571428571428573,0.18518518518518517,0.19230769230769232,0.6,0.07142857142857142,0.18571428571428572,0.23076923076923078,0.23076923076923078,1.0,0.4,0.8333333333333334,,0.06666666666666667,0.13333333333333333,0.5,0.13333333333333333,0.3333333333333333,0.2,0.4714285714285714,0.23076923076923078,0.4772285714285714,0.4768821428571428,0.48048333333333326,0.0410958904109589,0.037037037037037035,0.19047619047619047,0.25396825396825395,11.736538461538462,24.5,0.25440806045340053,,2.0,1.0,1.0,1.0,3.0,0.13333333333333333,0.037037037037037035,0.4,0.4,1.0,0.06666666666666667,0.5,0.05263157894736842,,,,,,,,,,,,,True,,,,,,,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,20342.0,339,4,664,660,187,238,103,1324,7.0,10.0,,,3.0,5.0,2.0,10,21.0,49.0,5.0,1.0,1.0,7.0,19.0,2.0,4.0,30,69,7.0,24.0,4.0,85,680,2.0,5.0,3.0,,7.0,11.0,21.0,2.0,5.0,2.0,30.0,44.0,16.0,15.0,6.0,,18.0,7.0,3.0,29.0,10.0,39.0,8.0,14.0,5.0,10.0,88.0,2.0,7.0,,6.0,22.0,,28.0,9.0,37.0,1.0,13.0,4.0,9.0,17.0,4.0,13.0,6.0,,4.0,23.0,,17.0,45.0,,,4.0,,1.0,1.0,2.0,,,,2.0,1.0,30.0,187,7.0,0.7333333333333333,0.7333333333333333,0.7142857142857143,0.2916666666666667,0.4,0.30434782608695654,0.43478260869565216,0.4,0.5238095238095238,0.43548387096774194,0.4375,0.5384615384615384,0.4473684210526316,0.4375,0.5555555555555556,0.25806451612903225,0.043478260869565216,0.2,14.974619289340101,0.7391304347826086,,,0.10328638497652583,0.026415094339622643,0.07894736842105263,0.025974025974025976,0.09688581314878893,0.02631578947368421,0.017543859649122806,0.04225352112676056,0.021897810218978103,0.03508771929824561,,0.12195121951219512,0.1,0.09803921568627451,0.04838709677419355,0.21428571428571427,0.0196078431372549,0.5,0.10752688172043011,0.7,0.7777777777777778,0.5714285714285714,0.10752688172043011,0.2,0.25,0.5,0.5268817204301075,0.42857142857142855,0.42857142857142855,0.8095238095238095,0.053763440860215055,0.20430107526881722,0.3684210526315789,0.3684210526315789,0.7142857142857143,,,,0.125,0.19230769230769232,0.6,0.038461538461538464,0.15384615384615385,0.5,0.3655913978494624,0.3888888888888889,0.46207663043478264,0.44084999999999996,0.4479538461538462,0.010638297872340425,0.014285714285714285,0.08235294117647059,0.35294117647058826,14.982608695652177,24.575,0.2816265060240964,1.0,,,2.0,,1.0,0.1,,,,,0.25,,,1.0,1.0,1.0,2.0,10.0,0.3333333333333333,0.5,1.0,,,,,True,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,12180.0,203,3,387,388,120,133,64,775,11.0,23.0,1.0,4.0,2.0,9.0,7.0,17,20.0,52.0,5.0,1.0,1.0,16.0,30.0,7.0,12.0,38,92,18.0,35.0,31.0,161,418,2.0,10.0,3.0,6.0,19.0,8.0,26.0,7.0,13.0,13.0,50.0,30.0,46.0,36.0,18.0,2.0,29.0,16.0,11.0,27.0,4.0,31.0,4.0,15.0,4.0,8.0,66.0,2.0,6.0,1.0,11.0,16.0,3.0,30.0,9.0,39.0,2.0,14.0,7.0,7.0,9.0,1.0,7.0,5.0,,2.0,14.0,3.0,5.0,14.0,,4.0,37.0,1.0,13.0,4.0,1.0,,,,1.0,1.0,50.0,120,3.0,0.39473684210526316,0.40540540540540543,0.6666666666666666,0.5142857142857142,0.5384615384615384,0.5294117647058824,0.41304347826086957,0.2,0.3076923076923077,0.5118110236220472,0.5,0.47435897435897434,0.5590277777777778,0.59375,0.5555555555555556,0.2755905511811024,0.11956521739130435,0.17647058823529413,33.97849462365591,0.6428571428571429,0.2,0.058823529411764705,0.13333333333333333,0.0379746835443038,0.22,0.044444444444444446,0.1588235294117647,0.03940886699507389,0.058823529411764705,0.02631578947368421,0.03488372093023256,0.030303030303030304,0.08333333333333333,0.11764705882352941,0.1111111111111111,0.15517241379310345,0.24324324324324326,0.15384615384615385,0.034482758620689655,1.0,0.18110236220472442,0.4782608695652174,0.6875,0.36363636363636365,0.13385826771653545,0.4117647058823529,0.5,0.42857142857142855,0.4094488188976378,0.38461538461538464,0.39215686274509803,0.4,0.03937007874015748,0.23622047244094488,0.5333333333333333,0.5333333333333333,0.6875,0.3076923076923077,0.25,,0.07692307692307693,0.23076923076923078,0.2222222222222222,0.02564102564102564,0.3076923076923077,0.5833333333333334,0.4566929133858268,0.5517241379310345,0.4566341269841271,0.4616611111111111,0.45646025641025634,0.1,0.125,0.11801242236024845,0.3105590062111801,11.865217391304347,26.2,0.31007751937984496,,2.0,,2.0,1.0,1.0,0.30434782608695654,0.019230769230769232,0.4,0.4,0.5,0.15384615384615385,,0.027777777777777776,2.0,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,7445.0,124,15,249,240,53,113,46,489,16.0,27.0,9.0,14.0,4.0,7.0,8.0,17,3.0,20.0,,,,,,,,27,64,,,8.0,62,227,11.0,21.0,,3.0,25.0,5.0,12.0,,,1.0,11.0,26.0,28.0,,,20.0,,,6.0,2.0,2.0,4.0,1.0,,2.0,,10.0,6.0,16.0,2.0,2.0,13.0,,15.0,24.0,39.0,4.0,1.0,1.0,,2.0,1.0,1.0,4.0,,1.0,6.0,1.0,12.0,23.0,1.0,2.0,12.0,2.0,7.0,,1.0,,,,1.0,,11.0,53,1.0,0.48148148148148145,0.7647058823529411,,,,,0.421875,0.5238095238095238,0.4166666666666667,0.421875,0.5238095238095238,0.4166666666666667,0.4492753623188406,0.5681818181818182,0.4230769230769231,,0.09375,0.11764705882352941,25.083612040133776,0.3333333333333333,,0.2857142857142857,0.1625,0.14678899082568808,0.08695652173913043,0.18181818181818182,0.14563106796116504,0.15492957746478872,0.2222222222222222,0.2222222222222222,0.07272727272727272,0.12,0.375,0.13333333333333333,0.10714285714285714,0.21621621621621623,0.11764705882352941,,0.12903225806451613,,0.421875,0.5925925925925926,0.6956521739130435,0.4375,0.265625,0.47058823529411764,0.5333333333333333,0.5,0.3125,0.15,0.15,0.6666666666666666,,,,,,0.6666666666666666,0.6428571428571429,,,0.5833333333333334,0.5714285714285714,,,,0.421875,,0.47620468750000006,0.5211555555555556,0.5013249999999999,0.10144927536231885,0.10144927536231885,0.4032258064516129,0.1774193548387097,7.596875,,0.21285140562248997,,,,,,1.0,0.14814814814814814,,,,,,,,,,,1.0,1.0,,,,,,1.0,,True,,,,,,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,8296.0,138,-2,270,267,51,76,42,537,2.0,3.0,,,2.0,2.0,2.0,11,12.0,22.0,1.0,,,3.0,10.0,1.0,4.0,16,36,4.0,11.0,2.0,46,253,,2.0,3.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,9.0,18.0,14.0,9.0,3.0,,10.0,3.0,2.0,12.0,2.0,14.0,2.0,4.0,5.0,3.0,30.0,,4.0,1.0,3.0,15.0,1.0,19.0,5.0,24.0,,4.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,,7.0,1.0,3.0,5.0,1.0,,2.0,,,1.0,,,,,,,9.0,51,,0.5625,0.5625,0.75,0.36363636363636365,0.25,0.36363636363636365,0.4444444444444444,,0.5,0.46808510638297873,0.3,0.4375,0.4791666666666667,0.4166666666666667,0.5,0.23404255319148937,0.05555555555555555,0.18181818181818182,17.350157728706623,0.5714285714285714,0.07692307692307693,0.16666666666666666,0.15151515151515152,0.034482758620689655,0.10714285714285714,,0.14173228346456693,0.02666666666666667,,0.06060606060606061,0.03225806451612903,,,0.13636363636363635,0.14285714285714285,0.16666666666666666,0.13043478260869565,,,,0.06382978723404255,0.6666666666666666,0.6666666666666666,0.5,0.23404255319148937,0.18181818181818182,0.2222222222222222,,0.46808510638297873,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.02127659574468085,0.2127659574468085,0.3,0.3,1.0,,,,,0.25,1.0,,0.5,0.25,0.2978723404255319,0.3,0.443759574468085,0.5169699999999999,0.48371250000000005,,,0.10869565217391304,0.1956521739130435,14.455555555555556,25.036363636363635,0.18888888888888888,,1.0,,3.0,,,,,1.0,1.0,,0.6,,,1.0,1.0,,,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,,True,,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,7294.0,122,16,254,251,77,126,38,505,8.0,11.0,1.0,2.0,3.0,3.0,3.0,8,3.0,11.0,3.0,,2.0,3.0,10.0,1.0,4.0,14,30,3.0,13.0,10.0,47,251,1.0,2.0,,,2.0,5.0,7.0,1.0,6.0,4.0,17.0,14.0,14.0,9.0,,2.0,10.0,3.0,3.0,7.0,2.0,9.0,2.0,3.0,2.0,2.0,20.0,1.0,2.0,,1.0,8.0,1.0,10.0,3.0,13.0,1.0,2.0,1.0,1.0,6.0,1.0,6.0,2.0,,,8.0,,5.0,11.0,,1.0,13.0,1.0,4.0,3.0,2.0,,,1.0,2.0,1.0,17.0,77,,0.5,0.5384615384615384,1.0,0.23076923076923078,0.16666666666666666,0.23076923076923078,0.4666666666666667,0.5,0.7142857142857143,0.43023255813953487,0.5,0.5,0.47959183673469385,0.5,0.53125,0.3023255813953488,0.1,0.25,19.0,0.75,0.1,,0.10126582278481013,0.02040816326530612,0.038461538461538464,0.03333333333333333,0.08571428571428572,0.0234375,,0.07142857142857142,,,0.125,,0.09523809523809523,0.16666666666666666,0.043478260869565216,,0.045454545454545456,0.5,0.2558139534883721,0.7272727272727273,0.8,0.625,0.18604651162790697,0.375,0.5,0.3333333333333333,0.2558139534883721,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.06976744186046512,0.23255813953488372,0.3,0.3,1.0,1.0,0.5,,,0.23076923076923078,1.0,0.15384615384615385,0.3076923076923077,0.25,0.5581395348837209,0.3,0.4813813953488373,0.4529,0.490973076923077,0.08695652173913043,0.12121212121212122,0.0425531914893617,0.3617021276595745,9.306666666666668,25.015384615384615,0.3031496062992126,,,,,,1.0,0.09090909090909091,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,6562.0,109,-16,216,207,64,85,35,423,3.0,8.0,,2.0,1.0,3.0,5.0,13,1.0,4.0,,,,,,,,9,25,,,7.0,25,222,,4.0,,,,3.0,8.0,,,2.0,8.0,16.0,2.0,,,,,,3.0,6.0,2.0,8.0,2.0,3.0,,3.0,18.0,1.0,4.0,,3.0,14.0,3.0,20.0,5.0,25.0,2.0,2.0,2.0,,1.0,,1.0,3.0,,,4.0,1.0,5.0,13.0,1.0,2.0,16.0,,7.0,1.0,4.0,,,2.0,4.0,2.0,8.0,64,1.0,0.8888888888888888,0.8888888888888888,,,,,0.36,,0.375,0.36,,0.375,0.3787878787878788,,0.36363636363636365,,0.12,0.07692307692307693,14.566929133858267,0.25,0.3333333333333333,,0.22580645161290322,0.043010752688172046,0.15789473684210525,0.041666666666666664,0.20987654320987653,0.042735042735042736,,0.07692307692307693,0.03773584905660377,0.05,,0.25,0.10526315789473684,0.2962962962962963,0.16666666666666666,,0.15384615384615385,0.5,0.32,0.375,0.5,1.0,0.52,0.38461538461538464,0.4166666666666667,0.8,0.16,0.25,0.25,1.0,,,,,,0.5,,,,0.375,0.3333333333333333,,,,0.32,,0.4462520000000001,0.4867333333333333,0.44816249999999996,0.21875,0.21875,,0.32,7.3759999999999994,,0.2962962962962963,,,,,,2.0,0.25,,,,,,,,,,,,1.0,,,,,,1.0,,True,,,,,,,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,2148.0,36,8,74,73,35,43,12,147,4.0,7.0,4.0,4.0,1.0,2.0,,1,,,,,,,,,,4,8,,,,8,68,4.0,5.0,,,8.0,1.0,2.0,,,,2.0,2.0,6.0,,,6.0,,,,2.0,,2.0,,1.0,1.0,,4.0,,4.0,,2.0,1.0,,3.0,4.0,7.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,35,1.0,0.25,1.0,,,,,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.8,0.5,,,,11.11111111111111,0.5,,,0.03333333333333333,0.17391304347826086,0.25,,0.07894736842105263,0.11428571428571428,0.5,,0.1,,,,,0.07142857142857142,0.2857142857142857,,0.5,1.0,0.875,0.5714285714285714,0.5714285714285714,0.25,0.125,,,,,,,,,,,,,0.8,1.0,0.25,,1.0,0.5,,,,0.875,,0.5794125,0.54065,0.60375,0.125,0.125,1.0,0.25,0.7625,,0.47297297297297297,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,
