EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,AtRimAssists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on
258,1610612748,Brian Grant,Brian Grant,258,MIA,36111.0,602,-44,1041,1056,222,309,158,2097,32.0,51.0,12.0,18.0,9.0,11.0,30,28.0,80.0,,,,,,,,,,,71.0,161,,,45,187,1052,18.0,31.0,,8.0,44.0,11.0,29.0,,,27.0,49.0,100.0,42.0,,20.0,,,,11.0,,19.0,6.0,25.0,5.0,1.0,9.0,56.0,11.0,33.0,2.0,13.0,91,15.0,119,46.0,165,4.0,9.0,8.0,19.0,16.0,13,1.0,3.0,1.0,32,4.0,5.0,30,66,4.0,6.0,54,2.0,18,10.0,10.0,7.0,3.0,10.0,8.0,49.0,222,10.0,0.704225352112676,0.819672131147541,,,,,0.4409937888198758,0.5806451612903226,0.3793103448275862,0.4409937888198758,0.5806451612903226,0.3793103448275862,0.5,0.6111111111111112,0.5568181818181818,,,0.06832298136645963,0.1568627450980392,0.06666666666666667,,17.661290322580644,0.59375,0.3488372093023256,0.06896551724137931,0.20871559633027523,0.07158351409978309,0.1262135922330097,0.10679611650485436,0.19294990723562153,0.07801418439716312,0.047244094488188976,0.08144796380090498,0.0945945945945946,0.13793103448275862,0.2727272727272727,0.20610687022900764,0.16847826086956522,0.15,0.043478260869565216,0.05128205128205128,0.8,0.3167701863354037,0.6274509803921569,0.7441860465116279,0.5,0.18633540372670807,0.36666666666666664,0.39285714285714285,0.6363636363636364,0.4968944099378882,0.35,0.35443037974683544,0.9642857142857143,,,,,,,,,0.5806451612903226,0.6666666666666666,,,0.3103448275862069,,,,,0.3167701863354037,,0.4448956521739131,0.48549615384615386,0.434596551724138,0.1016949152542373,0.1016949152542373,0.23529411764705882,0.2620320855614973,10.594409937888198,,0.2132564841498559,5.0,7.0,3.0,1.0,5.0,,2.0,,,2.0,0.0125,0.07964601769911504,0.16666666666666666,0.5555555555555556,,,,,,,,,,,,,,,,,True
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,32323.0,539,-70,968,956,275,354,149,1924,8.0,20.0,3.0,11.0,6.0,25.0,70,31.0,84.0,,,,,,,2.0,1.0,,1.0,64.0,174,,2.0,17,145,970,11.0,28.0,1.0,6.0,28.0,22.0,51.0,,1.0,3.0,47.0,84.0,44.0,,10.0,,2.0,,12.0,,9.0,6.0,15.0,4.0,2.0,2.0,36.0,3.0,36.0,1.0,11.0,49,10.0,70,40.0,110,7.0,7.0,4.0,14.0,6.0,7,,8.0,1.0,21,5.0,2.0,24,44,2.0,3.0,22,2.0,9,3.0,16.0,10.0,3.0,16.0,13.0,47.0,275,7.0,0.65625,0.711864406779661,,,,,0.367816091954023,0.39285714285714285,0.43137254901960786,0.36363636363636365,0.3793103448275862,0.4230769230769231,0.3897849462365591,0.42424242424242425,0.4351851851851852,0.011363636363636364,,0.06896551724137931,0.1,0.11428571428571428,,18.031358885017422,0.6666666666666666,0.2857142857142857,0.037037037037037035,0.12860892388451445,0.0801781737193764,0.11224489795918367,0.03529411764705882,0.12526096033402923,0.07303370786516854,0.05982905982905983,0.10232558139534884,0.05,,0.12173913043478261,0.14814814814814814,0.11450381679389313,0.08333333333333333,0.19230769230769232,0.07,0.8125,0.11363636363636363,0.4,0.4444444444444444,0.375,0.3977272727272727,0.35714285714285715,0.4032258064516129,0.4,0.4772727272727273,0.36904761904761907,0.3780487804878049,0.9354838709677419,,,,,0.011363636363636364,,,,0.3793103448275862,0.2727272727272727,,0.034482758620689655,0.11538461538461539,,,0.019230769230769232,,0.125,,0.40426761363636354,0.4556807692307692,0.4020788461538461,0.04918032786885246,0.049723756906077346,0.19310344827586207,0.32413793103448274,12.42816091954023,26.05,0.2840909090909091,3.0,5.0,2.0,3.0,3.0,3.0,,,,3.0,0.023809523809523808,0.05982905982905983,,0.5,,,,,,,,,,,,,,,,1.0,True
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,4052.0,68,-12,120,119,22,34,16,239,2.0,4.0,,,,1.0,1,3.0,11.0,,,,,,,,,,,6.0,16,,,3,15,113,1.0,2.0,,,2.0,,3.0,,,,,12.0,,,,,,,2.0,,,,,,,,,,2.0,,,7,,7,2.0,9,,,,4.0,4.0,2,,,2.0,6,,,5,13,2.0,,4,,2,,,,,,,,22,2.0,1.0,1.0,,,,,0.375,0.5,,0.375,0.5,,0.4166666666666667,0.5,,,,0.125,0.5,,,16.901408450704228,0.6666666666666666,,,0.1891891891891892,0.03225806451612903,,,0.12962962962962962,0.029411764705882353,,,,,0.42857142857142855,0.2727272727272727,0.05263157894736842,,,,,0.25,0.5,1.0,1.0,0.0625,1.0,1.0,1.0,0.6875,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,,,,,,,,,,0.25,,0.44056249999999997,0.3741,0.4036,0.1111111111111111,0.1111111111111111,0.13333333333333333,,12.949999999999998,,0.18333333333333332,,,,,,,,,,,,0.09523809523809523,,,,,,,,,,,,,,,,,,,True
2256,1610612748,Ken Johnson,Ken Johnson,2256,MIA,755.0,13,-1,23,24,8,7,1,47,,,,,,,2,,,,,,,,,,,,,,2,,,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,3,,,,,,1,,,,1,,,1,2,,,4,,1,1.0,4.0,3.0,1.0,4.0,1.0,,8,,,,,,,,,,,,,,0.125,,,,,,,,,20.833333333333336,,,,0.25,,,,0.21428571428571427,,,,,,,0.4,0.25,,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38165,,,0.3333333333333333,0.3333333333333333,,,8.35,,0.34782608695652173,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,26823.0,447,32,838,831,249,278,103,1669,22.0,31.0,4.0,8.0,6.0,14.0,32,12.0,30.0,2.0,15.0,1.0,1.0,6.0,9.0,39.0,3.0,3.0,10.0,48.0,93,11.0,54.0,25,154,813,9.0,21.0,4.0,8.0,26.0,13.0,27.0,4.0,16.0,16.0,54.0,66.0,30.0,33.0,12.0,,39.0,9.0,7.0,,8.0,,8.0,,,4.0,16.0,9.0,18.0,1.0,15.0,49,3.0,67,28.0,95,4.0,9.0,8.0,9.0,6.0,10,1.0,3.0,2.0,19,3.0,7.0,27,57,5.0,6.0,36,2.0,15,4.0,9.0,5.0,3.0,10.0,3.0,54.0,249,10.0,0.6875,0.7857142857142857,1.0,0.2037037037037037,0.25,0.2037037037037037,0.5161290322580645,0.42857142857142855,0.48148148148148145,0.4387755102040816,0.36,0.4418604651162791,0.4695121951219512,0.43333333333333335,0.5094339622641509,0.3673469387755102,,0.07526881720430108,0.16129032258064516,0.0625,,19.263157894736842,0.47368421052631576,0.08333333333333333,0.045454545454545456,0.1536050156739812,0.06545454545454546,0.15625,0.08108108108108109,0.15421686746987953,0.06994818652849741,0.05128205128205128,0.07092198581560284,0.0375,0.1935483870967742,0.0898876404494382,0.13402061855670103,0.21052631578947367,0.17105263157894737,0.1,0.05,0.3,0.2108843537414966,0.7096774193548387,0.8461538461538461,0.7727272727272727,0.21768707482993196,0.4375,0.4666666666666667,0.5,0.20408163265306123,0.4,0.4,0.75,0.10204081632653061,0.13333333333333333,0.13333333333333333,1.0,0.2653061224489796,0.23076923076923078,0.23076923076923078,1.0,0.32,0.5,0.04,0.12,0.13953488372093023,0.13953488372093023,0.16666666666666666,0.23255813953488372,0.3,0.5782312925170068,0.23076923076923078,0.49051598639455773,0.48821190476190474,0.45853023255813957,0.09375,0.14150943396226415,0.16883116883116883,0.35064935064935066,9.173118279569893,24.50370370370371,0.2971360381861575,4.0,2.0,2.0,1.0,1.0,1.0,,,,3.0,,0.07142857142857142,0.25,0.6666666666666666,,1.0,1.0,,,,,,,,,,,,,,False
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,9394.0,157,2,295,301,114,136,33,596,7.0,13.0,2.0,2.0,6.0,1.0,4,8.0,25.0,,1.0,,,1.0,,,,,,16.0,42,,1.0,7,39,295,3.0,5.0,,1.0,7.0,6.0,16.0,,1.0,1.0,13.0,28.0,4.0,,2.0,,,,1.0,,3.0,,3.0,,,1.0,6.0,,4.0,2.0,4.0,12,4.0,20,6.0,26,,5.0,4.0,5.0,1.0,3,1.0,4.0,1.0,8,1.0,4.0,10,24,4.0,1.0,11,1.0,6,,6.0,3.0,3.0,6.0,1.0,13.0,114,7.0,0.875,0.9333333333333333,,,,,0.38095238095238093,0.6,0.375,0.37209302325581395,0.6,0.35294117647058826,0.40625,0.5833333333333334,0.34210526315789475,0.023255813953488372,,0.023809523809523808,0.07692307692307693,,,16.766467065868266,0.625,0.2222222222222222,0.2,0.11764705882352941,0.037383177570093455,0.2,,0.13114754098360656,0.02962962962962963,0.043478260869565216,0.03389830508474576,,,0.11428571428571428,0.13636363636363635,0.1111111111111111,0.2857142857142857,,,0.16666666666666666,0.3023255813953488,0.5384615384615384,0.5833333333333334,0.8571428571428571,0.09302325581395349,0.25,0.25,,0.5813953488372093,0.32,0.32,1.0,0.023255813953488372,,,,,,,,0.4,1.0,,,0.35294117647058826,0.058823529411764705,,,,0.32558139534883723,,0.4487267441860466,0.48662,0.45389705882352943,0.125,0.1276595744680851,0.1794871794871795,0.3333333333333333,11.595238095238093,24.7,0.3864406779661017,2.0,2.0,,1.0,,,,,,,,0.04,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,False
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,33488.0,558,-92,1081,1099,215,277,120,2180,23.0,41.0,1.0,3.0,6.0,7.0,12,19.0,78.0,,,,,,,4.0,,,3.0,49.0,131,,4.0,26,124,1128,1.0,11.0,,1.0,3.0,9.0,24.0,,3.0,10.0,28.0,46.0,52.0,,,2.0,2.0,,8.0,,111.0,18.0,129.0,9.0,9.0,59.0,276.0,2.0,7.0,,4.0,37,2.0,43,9.0,52,3.0,31.0,21.0,30.0,24.0,21,1.0,6.0,2.0,51,,12.0,14,39,2.0,3.0,37,3.0,16,4.0,4.0,1.0,1.0,4.0,3.0,28.0,215,3.0,0.46938775510204084,0.46938775510204084,,,,,0.37404580152671757,0.09090909090909091,0.375,0.362962962962963,0.09090909090909091,0.3333333333333333,0.40789473684210525,0.11538461538461539,0.42424242424242425,0.02962962962962963,,0.061068702290076333,0.17073170731707318,,,16.707818930041153,0.5882352941176471,0.05263157894736842,,0.09487179487179487,0.01545253863134658,0.0449438202247191,0.029411764705882353,0.08559498956158663,0.01727447216890595,0.017699115044247787,0.017241379310344827,0.047619047619047616,,0.09473684210526316,0.08527131782945736,0.10240963855421686,0.058823529411764705,,0.039473684210526314,0.75,0.3037037037037037,0.5609756097560976,0.6764705882352942,0.34782608695652173,0.08888888888888889,0.5833333333333334,0.5833333333333334,0.2857142857142857,0.5777777777777777,0.24358974358974358,0.24675324675324675,0.6842105263157895,,,,,0.02962962962962963,,,,0.2727272727272727,0.3333333333333333,,,0.2222222222222222,,,0.1111111111111111,,0.3333333333333333,,0.4718128787878788,0.42957272727272733,0.456024,0.10810810810810811,0.1111111111111111,0.024193548387096774,0.22580645161290322,11.858015267175574,55.45,0.19888991674375578,5.0,41.0,11.0,10.0,11.0,2.0,,,,,0.01282051282051282,0.009259259259259259,,0.8333333333333334,,,,,,,,,,,,,,,,,False
2067,1610612748,Eddie House,Eddie House,2067,MIA,36976.0,616,-21,1183,1186,416,422,134,2369,16.0,25.0,2.0,2.0,8.0,15.0,31,62.0,142.0,13.0,29.0,1.0,3.0,10.0,12.0,49.0,7.0,6.0,25.0,93.0,198,25.0,78.0,22,283,1177,12.0,23.0,8.0,1.0,31.0,31.0,65.0,9.0,35.0,9.0,98.0,132.0,54.0,54.0,4.0,,49.0,12.0,9.0,2.0,48.0,6.0,54.0,4.0,2.0,18.0,114.0,5.0,4.0,,15.0,39,1.0,55,9.0,64,3.0,29.0,19.0,17.0,14.0,11,3.0,3.0,,28,1.0,8.0,18,52,1.0,1.0,24,,7,4.0,,,,,,98.0,416,10.0,0.7096774193548387,0.7252747252747253,0.72,0.32051282051282054,0.2571428571428571,0.32051282051282054,0.4696969696969697,0.5217391304347826,0.47692307692307695,0.47282608695652173,0.4838709677419355,0.445,0.4895470383275261,0.484375,0.4666666666666667,0.2826086956521739,0.02564102564102564,0.045454545454545456,0.2,0.12903225806451613,0.034482758620689655,23.525018670649736,0.6071428571428571,0.018518518518518517,,0.09375,0.008620689655172414,0.13513513513513514,0.03759398496240601,0.10246679316888045,0.01507537688442211,,0.011583011583011582,0.021052631578947368,0.07894736842105263,0.08264462809917356,0.06349206349206349,0.1242603550295858,0.13793103448275862,0.125,0.02054794520547945,,0.09057971014492754,0.64,0.8,0.625,0.11231884057971014,0.4838709677419355,0.5555555555555556,0.6,0.5144927536231884,0.43661971830985913,0.43661971830985913,0.7580645161290323,0.10507246376811594,0.4482758620689655,0.4642857142857143,1.0,0.17753623188405798,0.24489795918367346,0.25,0.4166666666666667,0.06451612903225806,1.0,0.03225806451612903,0.22580645161290322,0.08,0.1,0.3,0.25,0.24,0.37318840579710144,0.24489795918367346,0.45531363636363636,0.4329394736842105,0.4360520202020203,0.024734982332155476,0.03414634146341464,0.10954063604240283,0.3462897526501767,15.151515151515156,24.829487179487177,0.3516483516483517,6.0,20.0,10.0,10.0,6.0,,,,,1.0,,0.010416666666666666,0.5,0.75,21.0,,,,2.0,2.0,2.0,0.25,,,0.2857142857142857,0.5,,0.02040816326530612,,,False
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,111462.0,1858,-214,3483,3477,807,912,413,6960,130.0,235.0,27.0,42.0,58.0,45.0,141,78.0,223.0,6.0,16.0,,,2.0,17.0,49.0,4.0,6.0,18.0,253.0,599,23.0,65.0,186,761,3639,39.0,71.0,4.0,26.0,113.0,58.0,137.0,6.0,20.0,76.0,210.0,228.0,278.0,57.0,40.0,6.0,43.0,17.0,62.0,,125.0,27.0,152.0,18.0,9.0,55.0,331.0,13.0,67.0,1.0,35.0,131,10.0,176,81.0,257,13.0,86.0,54.0,62.0,31.0,57,8.0,31.0,9.0,119,14.0,25.0,55,158,5.0,27.0,221,15.0,88,23.0,17.0,11.0,3.0,17.0,7.0,210.0,807,28.0,0.4505928853754941,0.4892703862660944,0.8260869565217391,0.35384615384615387,0.3,0.3898305084745763,0.42237061769616024,0.5492957746478874,0.4233576642335766,0.4329819277108434,0.58,0.4267515923566879,0.4940867279894875,0.6348314606741573,0.5226130653266332,0.09789156626506024,,0.10350584307178631,0.16170212765957448,0.1347517730496454,,22.27848101265823,0.5210084033613446,0.08849557522123894,0.014705882352941176,0.10633116883116883,0.046560111188325225,0.109717868338558,0.048327137546468404,0.10702772404900064,0.0468384074941452,0.07084468664850137,0.027247956403269755,0.06806282722513089,,0.10561056105610561,0.07881773399014778,0.12810707456978968,0.10358565737051793,0.1323529411764706,0.041935483870967745,0.4117647058823529,0.3539156626506024,0.5531914893617021,0.6598984771573604,0.45384615384615384,0.21234939759036145,0.3191489361702128,0.36885245901639346,0.2,0.3358433734939759,0.34977578475336324,0.3577981651376147,0.5897435897435898,0.024096385542168676,0.375,0.375,0.8333333333333334,0.07379518072289157,0.3469387755102041,0.3469387755102041,0.8235294117647058,0.56,0.6428571428571429,,0.05333333333333334,0.36942675159235666,0.012738853503184714,,0.11464968152866242,0.3333333333333333,0.45180722891566266,0.3953488372093023,0.4835894656488548,0.48823534482758624,0.4672884105960263,0.12059620596205962,0.13095238095238096,0.14848883048620237,0.2759526938239159,8.856093489148584,27.801538461538456,0.23169681309216192,32.0,46.0,24.0,32.0,9.0,3.0,1.0,,1.0,,0.02242152466367713,0.0621301775147929,0.14814814814814814,0.5517241379310345,12.0,,,,3.0,3.0,11.0,0.75,,,0.75,0.6666666666666666,1.0,,0.015151515151515152,,False
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,49662.0,828,-180,1551,1563,422,450,194,3114,26.0,49.0,7.0,9.0,9.0,21.0,49,51.0,118.0,11.0,32.0,1.0,2.0,9.0,9.0,48.0,2.0,3.0,12.0,98.0,216,20.0,80.0,43,299,1644,15.0,26.0,3.0,1.0,37.0,22.0,49.0,5.0,21.0,22.0,81.0,90.0,106.0,51.0,10.0,,48.0,9.0,11.0,,45.0,10.0,55.0,7.0,3.0,21.0,120.0,2.0,12.0,1.0,16.0,60,21.0,97,15.0,112,4.0,11.0,5.0,26.0,12.0,13,2.0,14.0,3.0,39,,8.0,37,59,,3.0,58,3.0,18,10.0,17.0,12.0,1.0,19.0,13.0,81.0,422,6.0,0.45918367346938777,0.4838709677419355,0.85,0.25,0.23809523809523808,0.25,0.4537037037037037,0.5769230769230769,0.4489795918367347,0.43243243243243246,0.6206896551724138,0.42142857142857143,0.46273291925465837,0.6166666666666667,0.4879518072289157,0.2702702702702703,,0.05092592592592592,0.16326530612244897,0.04081632653061224,,20.43010752688172,0.6666666666666666,0.30434782608695654,0.03125,0.10221465076660988,0.01948051948051948,0.10526315789473684,0.0125,0.10284167794316644,0.01804123711340206,0.01818181818181818,0.015822784810126583,0.01818181818181818,,0.08125,0.10588235294117647,0.11284046692607004,0.09649122807017543,0.13157894736842105,0.024242424242424242,0.6842105263157895,0.16554054054054054,0.5306122448979592,0.6341463414634146,0.5769230769230769,0.16554054054054054,0.42857142857142855,0.44680851063829785,0.14285714285714285,0.39864864864864863,0.4322033898305085,0.4358974358974359,0.5294117647058824,0.10810810810810811,0.34375,0.34375,0.8181818181818182,0.16216216216216217,0.1875,0.1875,0.8888888888888888,0.3103448275862069,0.7777777777777778,0.034482758620689655,0.06896551724137931,0.12857142857142856,0.12857142857142856,0.2222222222222222,0.17142857142857143,0.25,0.4358108108108108,0.1875,0.46534459459459454,0.46995416666666673,0.4534064285714285,0.060897435897435896,0.07792207792207792,0.12374581939799331,0.2709030100334448,12.181944444444447,24.168750000000003,0.2720825274016763,4.0,15.0,9.0,6.0,3.0,4.0,3.0,,,,0.00847457627118644,0.02962962962962963,0.14285714285714285,0.4444444444444444,9.0,2.0,2.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,,0.5,1.0,1.0,,0.012345679012345678,,False
2229,1610612748,Mike James,Mike James,2229,MIA,47026.0,784,-41,1468,1454,534,524,197,2922,39.0,73.0,3.0,7.0,29.0,7.0,20,22.0,74.0,4.0,23.0,2.0,2.0,9.0,27.0,92.0,7.0,12.0,31.0,68.0,167,31.0,115.0,60,289,1526,9.0,17.0,9.0,4.0,31.0,25.0,56.0,14.0,40.0,32.0,124.0,38.0,98.0,51.0,2.0,2.0,90.0,27.0,17.0,3.0,102.0,23.0,125.0,15.0,8.0,62.0,273.0,4.0,6.0,1.0,8.0,35,3.0,46,11.0,57,2.0,27.0,12.0,26.0,23.0,19,3.0,3.0,,45,5.0,14.0,34,88,,7.0,75,3.0,20,13.0,3.0,2.0,,4.0,1.0,124.0,534,19.0,0.27941176470588236,0.2835820895522388,0.5483870967741935,0.26956521739130435,0.35,0.2743362831858407,0.40718562874251496,0.5294117647058824,0.44642857142857145,0.40602836879432624,0.5192307692307693,0.4791666666666667,0.4572784810126582,0.5535714285714286,0.5391304347826087,0.4078014184397163,0.02608695652173913,0.10179640718562874,0.1643835616438356,0.2,,21.348314606741575,0.5777777777777777,0.05172413793103448,0.02631578947368421,0.07231404958677685,0.01098901098901099,0.05673758865248227,0.020618556701030927,0.0688,0.013513513513513514,0.006896551724137931,0.007722007722007722,0.027586206896551724,,0.05303030303030303,0.05228758169934641,0.10050251256281408,0.044642857142857144,0.10344827586206896,0.0125,0.25,0.25886524822695034,0.5342465753424658,0.639344262295082,0.28205128205128205,0.07092198581560284,0.35,0.4375,0.14285714285714285,0.2624113475177305,0.2972972972972973,0.3013698630136986,0.3181818181818182,0.08156028368794327,0.17391304347826086,0.17391304347826086,1.0,0.3262411347517731,0.29347826086956524,0.30337078651685395,0.48148148148148145,0.2692307692307692,0.42857142857142855,0.07692307692307693,0.2692307692307692,0.3020833333333333,0.09375,0.2222222222222222,0.3229166666666667,0.3870967741935484,0.6666666666666666,0.3,0.4963687499999999,0.46394499999999994,0.49230473684210513,0.07920792079207921,0.10869565217391304,0.10726643598615918,0.4290657439446367,9.355688622754492,25.286956521739135,0.3637602179836512,13.0,25.0,15.0,15.0,7.0,1.0,,,,,0.013513513513513514,0.02112676056338028,,0.4482758620689655,42.0,1.0,1.0,1.0,2.0,3.0,,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,4.0,0.03260869565217391,0.03361344537815126,,False
2253,1610612748,Sean Lampley,Sean Lampley,2253,MIA,16344.0,272,16,508,511,175,166,68,1019,23.0,34.0,7.0,11.0,9.0,8.0,19,3.0,7.0,,1.0,,,,,1.0,1.0,,1.0,34.0,60,,2.0,34,102,479,10.0,15.0,1.0,3.0,23.0,12.0,15.0,,1.0,16.0,40.0,34.0,34.0,,8.0,,1.0,,9.0,,15.0,3.0,18.0,1.0,2.0,6.0,39.0,5.0,11.0,,7.0,25,5.0,37,16.0,53,,3.0,2.0,5.0,4.0,8,1.0,1.0,2.0,13,1.0,4.0,7,29,2.0,3.0,49,3.0,22,4.0,1.0,,1.0,1.0,1.0,40.0,175,3.0,0.5,0.5666666666666667,,,,,0.5666666666666667,0.6666666666666666,0.8,0.5483870967741935,0.625,0.75,0.6,0.6052631578947368,0.7407407407407407,0.03225806451612903,,0.15,0.20588235294117646,0.10526315789473684,,16.752136752136753,0.38461538461538464,0.20833333333333334,,0.13440860215053763,0.05789473684210526,0.12727272727272726,0.1,0.13278008298755187,0.06666666666666667,0.061224489795918366,0.07368421052631578,0.07894736842105263,0.16666666666666666,0.12962962962962962,0.125,0.14285714285714285,0.11363636363636363,0.18181818181818182,,1.0,0.5483870967741935,0.6764705882352942,0.8518518518518519,0.5217391304347826,0.3064516129032258,0.42105263157894735,0.47058823529411764,0.375,0.11290322580645161,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.016129032258064516,,,,0.016129032258064516,,,,0.6875,0.6363636363636364,,0.0625,0.5625,,,0.0625,,0.5806451612903226,,0.4996766129032257,0.4927590909090908,0.5057343750000001,0.2716049382716049,0.27848101265822783,0.22549019607843138,0.39215686274509803,4.716666666666666,23.75,0.34448818897637795,8.0,7.0,2.0,1.0,,,,,,,,0.021739130434782608,,0.8888888888888888,,,,,,,,,,,,,,,,,False
