EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Travels,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,PenaltyCorner3FGM,PtsUnassisted3s,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,BlockedCorner3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,2975.0,50,-25,87,92,14.0,32.0,11.0,179,4.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,2.0,2.0,8,17,2.0,3.0,2.0,24,121,4.0,5.0,2.0,10.0,2.0,3.0,4.0,6.0,10.0,6.0,6.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,8.0,1.0,3.0,3.0,3.0,4.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,2.0,0.375,0.6,1.0,0.6666666666666666,0.6666666666666666,0.47058823529411764,0.8,0.6666666666666666,0.55,0.8,0.6666666666666666,0.5714285714285714,0.8333333333333334,0.6666666666666666,0.15,0.17647058823529413,0.25,0.125,22.77227722772277,0.10344827586206896,0.07894736842105263,0.09090909090909091,0.08333333333333333,0.08163265306122448,0.13333333333333333,0.14285714285714285,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.4,0.5,0.6666666666666666,0.25,0.05,1.0,1.0,0.4,0.375,0.42857142857142855,0.6666666666666666,0.05,0.1,1.0,1.0,1.0,0.6,1.0,0.3333333333333333,1.0,0.55,1.0,0.476355,0.55445,0.43273333333333336,0.047619047619047616,0.05555555555555555,0.4166666666666667,0.16666666666666666,10.323529411764708,24.733333333333334,0.16091954022988506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,SEA,2484.0,41,-26,76,77,13.0,21.0,5.0,153,4.0,6.0,,,1.0,2.0,,,1.0,4.0,,,,5,10,,,2.0,12,89,,,,,1.0,3.0,3.0,6.0,4.0,,,,,1.0,5.0,8.0,2.0,,19.0,,1.0,3.0,5.0,1.0,6.0,,,,1.0,,2.0,2.0,2.0,,,,,3.0,13.0,1.0,0.6,0.6,,,,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.6,,0.5,,0.1,0.16666666666666666,,13.580246913580247,0.125,0.03125,,0.15625,0.02631578947368421,,0.08333333333333333,,,0.18181818181818182,,,0.6,0.6666666666666666,0.8,0.5,,,,0.4,0.25,0.25,1.0,,,,,,,,0.6666666666666666,0.5,0.6,,0.5097,,0.5086333333333334,0.2,0.2,,0.25,8.05,,0.17105263157894737,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,14312.0,239,-26,433,433,97.0,87.0,52.0,866,10.0,13.0,3.0,3.0,2.0,3.0,4.0,11.0,10.0,24.0,17.0,7.0,23.0,24,48,12.0,40.0,10.0,94,436,5.0,7.0,,16.0,5.0,10.0,19.0,28.0,20.0,36.0,6.0,23.0,7.0,5.0,7.0,9.0,3.0,3.0,20.0,1.0,9.0,18.0,29.0,11.0,40.0,,,4.0,10.0,1.0,19.0,15.0,3.0,3.0,2.0,3.0,1.0,19.0,97.0,1.0,0.5833333333333334,0.6666666666666666,1.0,0.3,0.3,0.5,0.7142857142857143,0.5,0.4772727272727273,0.6666666666666666,0.29545454545454547,0.48947368421052634,0.6666666666666666,0.36538461538461536,0.45454545454545453,0.10416666666666667,0.23076923076923078,,21.169354838709676,0.1258741258741259,0.05084745762711865,0.02127659574468085,0.11917098445595854,0.044642857142857144,0.022222222222222223,0.019230769230769232,0.034482758620689655,0.058823529411764705,0.10526315789473684,,0.3333333333333333,0.14772727272727273,0.7692307692307693,1.0,0.4,0.125,0.36363636363636365,0.4444444444444444,0.2727272727272727,0.4166666666666667,0.4166666666666667,0.9,0.19318181818181818,0.26136363636363635,0.30434782608695654,0.30434782608695654,1.0,0.25,1.0,0.13636363636363635,0.6666666666666666,0.6022727272727273,0.30434782608695654,0.48706818181818184,0.50905,0.47345454545454546,0.03296703296703297,0.058823529411764705,0.1702127659574468,0.20212765957446807,11.666666666666666,24.337500000000002,0.22401847575057737,6.0,2.0,1.0,1.0,1.0,5.0,7.0,6.0,6.0,1.0,,9.0,,0.6,0.1,0.19230769230769232,0.07692307692307693,5.0,1.0,4.0,6.0,1.0,1.0,1.0,6.0,2.0,5.0,1.0,12.0,1.0,6.0,1.0,5.0,4.0,1.0,4.0,1.0,0.4,0.08333333333333333,0.18181818181818182,0.5,0.09090909090909091,0.0875,0.18181818181818182,0.25,0.29411764705882354,0.29411764705882354,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.08333333333333333,1.0,1.0,0.2727272727272727,0.2727272727272727,0.16666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,9258.0,154,-11,280,276,61.0,51.0,41.0,556,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,3.0,4.0,13.0,7,8,4.0,16.0,3.0,29,282,1.0,1.0,1.0,3.0,2.0,2.0,5.0,4.0,10.0,12.0,,13.0,4.0,,33.0,35.0,16.0,9.0,72.0,2.0,1.0,12.0,15.0,3.0,18.0,1.0,2.0,5.0,9.0,1.0,16.0,4.0,3.0,1.0,1.0,1.0,,5.0,61.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,0.875,1.0,1.0,0.5416666666666666,0.3333333333333333,0.6666666666666666,0.58,0.5,0.8333333333333334,0.6666666666666666,,,,10.429447852760736,0.1276595744680851,0.009345794392523364,0.047619047619047616,0.12,0.020134228187919462,,0.02702702702702703,0.037037037037037035,0.09523809523809523,0.17647058823529413,0.08333333333333333,,0.25,1.0,1.0,0.3333333333333333,0.041666666666666664,1.0,1.0,0.041666666666666664,,,,0.125,0.5416666666666666,0.3076923076923077,0.3076923076923077,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.9166666666666666,0.3076923076923077,0.5673729166666667,0.54525,0.5606333333333333,0.12,0.3333333333333333,0.10344827586206896,0.1724137931034483,3.3125,24.80625,0.21785714285714286,1.0,2.0,2.0,,8.0,3.0,8.0,8.0,4.0,2.0,1.0,6.0,2.0,0.4444444444444444,0.0967741935483871,0.10256410256410256,0.13043478260869565,,,,,,2.0,,1.0,,2.0,,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,0.6666666666666666,,,,0.3333333333333333,,2.0,0.06666666666666667,,,,,,,,,,,True,,,,,,,,,,,
958,1610612760,Vitaly Potapenko,Vitaly Potapenko,958,SEA,24086.0,401,-50,726,726,180.0,196.0,89.0,1452,13.0,32.0,2.0,9.0,5.0,9.0,21.0,44.0,7.0,17.0,,,,41,93,,,22.0,104,762,3.0,13.0,4.0,10.0,10.0,19.0,28.0,68.0,14.0,,4.0,,,8.0,1.0,4.0,1.0,,11.0,9.0,15.0,44.0,64.0,25.0,89.0,2.0,,9.0,25.0,9.0,46.0,29.0,11.0,8.0,4.0,8.0,6.0,28.0,180.0,8.0,0.8292682926829268,0.8717948717948718,,,,0.44086021505376344,0.23076923076923078,0.5263157894736842,0.44086021505376344,0.23076923076923078,0.5263157894736842,0.48598130841121495,0.3125,0.5833333333333334,,0.08602150537634409,0.0625,0.11764705882352941,15.846338535414166,0.18106995884773663,0.05067567567567568,0.1232876712328767,0.1831831831831832,0.06504065040650407,0.03896103896103896,0.058823529411764705,0.09090909090909091,0.16071428571428573,0.16,0.045454545454545456,0.75,0.34408602150537637,0.40625,0.43333333333333335,0.7692307692307693,0.4731182795698925,0.4772727272727273,0.525,0.1827956989247312,0.4117647058823529,0.4666666666666667,0.8571428571428571,,,,,,0.6923076923076923,0.2222222222222222,0.47368421052631576,0.5555555555555556,0.34408602150537637,,0.44038172043010754,0.5165599999999999,0.4642842105263158,0.10784313725490197,0.10784313725490197,0.09615384615384616,0.2692307692307692,7.082795698924731,,0.24793388429752067,8.0,3.0,3.0,,,17.0,9.0,7.0,16.0,6.0,3.0,18.0,2.0,0.64,0.18888888888888888,0.21839080459770116,0.17647058823529413,,,,,,,,,,,,,1.0,3.0,2.0,10.0,2.0,,5.0,4.0,,,0.09090909090909091,0.14285714285714285,0.058823529411764705,0.05223880597014925,0.22727272727272727,0.8571428571428571,,,,,,,,,,,,,,5.0,0.1724137931034483,2.0,1.0,4.0,10.0,,,,,,,True,,,,,,,,,,,
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,3005.0,50,-35,88,93,14.0,27.0,12.0,181,2.0,7.0,1.0,3.0,,,1.0,1.0,2.0,6.0,,,,5,14,,,,10,95,2.0,5.0,,4.0,1.0,2.0,2.0,8.0,2.0,,2.0,,,1.0,,1.0,,,3.0,1.0,3.0,4.0,4.0,4.0,8.0,,,2.0,4.0,,6.0,,,1.0,1.0,1.0,1.0,2.0,14.0,1.0,0.8,1.0,,,,0.35714285714285715,0.4,0.5,0.35714285714285715,0.4,0.5,0.35714285714285715,0.4,0.5,,0.07142857142857142,0.14285714285714285,,17.307692307692307,0.11428571428571428,0.07317073170731707,0.1,0.08163265306122448,0.0784313725490196,0.08333333333333333,0.1,0.2,0.18181818181818182,0.18181818181818182,,1.0,0.5,0.2857142857142857,0.3333333333333333,0.5,0.07142857142857142,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.6,0.3333333333333333,,,0.5,,0.4746142857142857,0.5443666666666667,0.3907,,,0.4,0.2,8.37857142857143,,0.1590909090909091,,1.0,1.0,,,,3.0,2.0,2.0,1.0,2.0,4.0,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.05263157894736842,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,16419.0,274,-2,498,496,139.0,143.0,63.0,994,17.0,24.0,1.0,3.0,3.0,4.0,4.0,15.0,23.0,59.0,,3.0,5.0,44,98,3.0,5.0,21.0,118,510,1.0,6.0,,2.0,8.0,19.0,36.0,72.0,16.0,9.0,2.0,5.0,3.0,4.0,8.0,10.0,2.0,4.0,22.0,3.0,4.0,20.0,28.0,7.0,35.0,2.0,2.0,10.0,15.0,1.0,23.0,24.0,9.0,4.0,1.0,4.0,2.0,36.0,139.0,3.0,0.8181818181818182,0.8372093023255814,1.0,0.6,0.6,0.4489795918367347,0.16666666666666666,0.42105263157894735,0.470873786407767,0.16666666666666666,0.5,0.5132743362831859,0.16666666666666666,0.625,0.04854368932038835,0.04081632653061224,,0.01694915254237288,22.37762237762238,0.11299435028248588,0.020942408376963352,0.06382978723404255,0.1,0.029411764705882353,0.058823529411764705,0.022222222222222223,0.07142857142857142,0.15,0.14864864864864866,0.038461538461538464,0.5,0.23300970873786409,0.7083333333333334,0.7083333333333334,0.7647058823529411,0.14563106796116504,0.26666666666666666,0.3333333333333333,0.5728155339805825,0.3898305084745763,0.39655172413793105,0.9130434782608695,,0.04854368932038835,0.6,0.6,1.0,0.5,0.3333333333333333,0.18181818181818182,0.75,0.2815533980582524,0.6,0.45810533980582524,0.48328,0.4534954545454546,0.08181818181818182,0.08571428571428572,0.01694915254237288,0.3050847457627119,13.256122448979593,25.419999999999998,0.2791164658634538,14.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,1.0,10.0,2.0,0.3333333333333333,0.06349206349206349,0.047619047619047616,0.08,,,,,,,2.0,3.0,,,2.0,3.0,,4.0,,2.0,3.0,2.0,3.0,3.0,,0.6666666666666666,0.2,0.2222222222222222,,,,0.5,,,,,,,,,,,,0.13636363636363635,0.6666666666666666,2.0,0.05263157894736842,1.0,3.0,,,,,,,,,True,,,,,,,,,,,
72,1610612760,Kenny Anderson,Kenny Anderson,72,SEA,9569.0,159,9,290,286,75.0,88.0,25.0,576,9.0,12.0,,,4.0,4.0,3.0,8.0,11.0,26.0,,,2.0,23,46,,2.0,5.0,51,288,,4.0,,,7.0,11.0,14.0,28.0,18.0,,,1.0,,1.0,27.0,31.0,7.0,16.0,66.0,2.0,1.0,13.0,18.0,3.0,21.0,,,1.0,4.0,,12.0,8.0,5.0,,,,,14.0,75.0,,0.6086956521739131,0.6086956521739131,,,,0.5,,0.6363636363636364,0.4791666666666667,,0.5384615384615384,0.5,,0.5384615384615384,0.041666666666666664,0.021739130434782608,0.08333333333333333,,17.1875,0.1326530612244898,0.008547008547008548,0.125,0.13043478260869565,0.022556390977443608,,,0.15384615384615385,0.07692307692307693,0.17073170731707318,,,0.25,0.75,0.8181818181818182,0.7777777777777778,0.16666666666666666,0.375,0.375,0.5416666666666666,0.4230769230769231,0.4230769230769231,0.6363636363636364,,0.041666666666666664,,,,,,0.3076923076923077,1.0,0.2916666666666667,,0.44027765957446807,0.370075,0.4191791666666667,0.09803921568627451,0.10204081632653061,,0.27450980392156865,11.304347826086957,36.7,0.25862068965517243,,4.0,3.0,1.0,4.0,5.0,7.0,4.0,3.0,2.0,,3.0,2.0,0.75,0.125,0.12903225806451613,0.10714285714285714,,,,,,,,2.0,,,,2.0,,,3.0,1.0,1.0,,,,,,,,,0.017543859649122806,0.16666666666666666,,,,,,,,,,,,,0.15384615384615385,,1.0,,,,,,1.0,,,,,,True,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,15548.0,259,-34,463,462,118.0,119.0,64.0,925,8.0,23.0,3.0,9.0,2.0,4.0,13.0,30.0,11.0,29.0,14.0,2.0,11.0,32,82,6.0,25.0,25.0,107,499,7.0,20.0,8.0,25.0,7.0,24.0,33.0,36.0,28.0,12.0,10.0,11.0,2.0,7.0,10.0,12.0,4.0,4.0,26.0,3.0,16.0,13.0,22.0,19.0,41.0,2.0,1.0,4.0,9.0,1.0,19.0,28.0,6.0,2.0,1.0,2.0,1.0,33.0,118.0,3.0,0.5625,0.6666666666666666,0.6666666666666666,0.24,0.24,0.3902439024390244,0.35,0.2916666666666667,0.38317757009345793,0.3695652173913043,0.3225806451612903,0.44166666666666665,0.46296296296296297,0.4230769230769231,0.2336448598130841,0.08536585365853659,0.2608695652173913,,23.933209647495364,0.08843537414965986,0.08040201005025126,0.06666666666666667,0.1044776119402985,0.0778688524590164,0.08333333333333333,0.047619047619047616,0.07692307692307693,0.06451612903225806,0.11864406779661017,0.03225806451612903,0.5,0.21495327102803738,0.34782608695652173,0.47058823529411764,0.625,0.2803738317757009,0.43333333333333335,0.4482758620689655,0.27102803738317754,0.3793103448275862,0.3793103448275862,0.6363636363636364,0.1308411214953271,0.102803738317757,0.18181818181818182,0.18181818181818182,0.5,0.391304347826087,0.3333333333333333,0.12903225806451613,0.5,0.4485981308411215,0.18181818181818182,0.46289766355140194,0.47365294117647055,0.4560903225806451,0.06140350877192982,0.06818181818181818,0.2336448598130841,0.308411214953271,9.350000000000001,23.896,0.2548596112311015,13.0,2.0,2.0,,2.0,8.0,9.0,8.0,5.0,1.0,1.0,8.0,,0.5555555555555556,0.14814814814814814,0.07017543859649122,0.15384615384615385,4.0,1.0,2.0,5.0,,1.0,1.0,2.0,1.0,3.0,2.0,7.0,,1.0,1.0,4.0,1.0,1.0,6.0,1.0,0.3333333333333333,0.2857142857142857,0.03333333333333333,0.1,,0.10227272727272728,0.13333333333333333,0.46153846153846156,0.2857142857142857,0.2857142857142857,0.75,0.3333333333333333,0.08695652173913043,0.5,,0.043478260869565216,,,0.16129032258064516,0.06451612903225806,0.5,1.0,0.05263157894736842,2.0,,,,,1.0,6.0,1.0,0.2,0.038461538461538464,True,,,,,,,,,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,15268.0,254,-19,461,465,132.0,151.0,61.0,926,20.0,33.0,2.0,2.0,10.0,11.0,10.0,27.0,17.0,42.0,2.0,3.0,10.0,47,102,3.0,12.0,22.0,125,492,2.0,6.0,2.0,9.0,19.0,28.0,51.0,26.0,68.0,9.0,2.0,10.0,3.0,6.0,47.0,55.0,14.0,24.0,118.0,,9.0,16.0,28.0,9.0,37.0,3.0,1.0,5.0,10.0,1.0,17.0,36.0,16.0,1.0,1.0,1.0,1.0,51.0,132.0,3.0,0.2765957446808511,0.2826086956521739,1.0,0.25,0.25,0.46078431372549017,0.3333333333333333,0.6785714285714286,0.4517543859649123,0.3888888888888889,0.6875,0.47692307692307695,0.4090909090909091,0.6538461538461539,0.10526315789473684,0.058823529411764705,0.15151515151515152,,26.070763500931097,0.10666666666666667,0.0481283422459893,,0.12558139534883722,0.03829787234042553,0.02,0.06,,0.06060606060606061,0.109375,0.05357142857142857,1.0,0.2894736842105263,0.6060606060606061,0.7142857142857143,0.25,0.23684210526315788,0.37037037037037035,0.38461538461538464,0.3684210526315789,0.40476190476190477,0.40476190476190477,0.47058823529411764,0.017543859649122806,0.08771929824561403,0.3,0.3,1.0,0.2222222222222222,1.0,0.34375,0.9090909090909091,0.39473684210526316,0.3,0.4504390350877193,0.48504375000000005,0.46366406250000003,0.12598425196850394,0.1391304347826087,0.072,0.408,9.636274509803924,24.799999999999997,0.28633405639913234,7.0,8.0,5.0,3.0,9.0,11.0,13.0,11.0,5.0,3.0,1.0,8.0,3.0,0.5,0.16923076923076924,0.1320754716981132,0.16,,,1.0,,1.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,,1.0,2.0,2.0,3.0,1.0,3.0,,0.3333333333333333,0.5,0.037037037037037035,0.0625,,0.05747126436781609,0.2,,,,,0.5,0.1111111111111111,,,0.2222222222222222,0.5,1.0,,0.125,0.5,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,,
