EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,3SecondViolations,on,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,47793.0,797,78,1553,1578,461,440,228.0,3131,59.0,100.0,21.0,40.0,18.0,28.0,32.0,71.0,8.0,17.0,1.0,1.0,99.0,188.0,1.0,27.0,225.0,1620,28.0,56.0,11.0,67.0,24.0,47.0,1.0,9.0,57.0,128.0,70.0,48.0,1.0,13.0,19.0,19.0,6.0,4.0,9.0,38.0,12.0,71.0,4.0,32.0,101.0,16.0,149.0,87.0,236.0,7.0,14.0,11.0,3.0,15.0,3.0,10.0,22.0,5.0,5.0,4.0,37.0,2.0,8.0,59.0,92.0,11.0,7.0,41.0,5.0,19.0,4.0,85.0,41.0,3.0,41.0,85.0,57.0,2.0,2.0,7.0,57.0,461,4.0,0.6464646464646465,0.8533333333333334,0.526595744680851,0.5,0.5106382978723404,0.5238095238095238,0.5,0.5,0.5434782608695652,0.5403225806451613,0.5181818181818182,0.005291005291005291,0.06914893617021277,0.04,0.1267605633802817,13.246471226927252,0.40540540540540543,0.3333333333333333,0.09090909090909091,0.14918759231905465,0.11658456486042693,0.25806451612903225,0.08695652173913043,0.16604244694132334,0.1111111111111111,0.08823529411764706,0.14746543778801843,0.10810810810810811,0.09433962264150944,0.0625,0.13333333333333333,0.14977973568281938,0.1607843137254902,0.20930232558139536,0.3684210526315789,0.09090909090909091,0.6705882352941176,0.5291005291005291,0.59,0.6145833333333334,0.5932203389830508,0.37566137566137564,0.4507042253521127,0.5161290322580645,0.65625,0.08994708994708994,0.47058823529411764,0.47058823529411764,1.0,0.005291005291005291,0.7142857142857143,0.525,0.5833333333333334,0.6428571428571429,0.020833333333333332,0.5343915343915344,0.4902478835978836,0.5015156862745098,0.49999687500000006,0.09359605911330049,0.09405940594059406,0.29777777777777775,0.25333333333333335,4.374999999999999,25.0,0.29684481648422406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,5876.0,98,-4,189,190,60,76,38.0,379,5.0,13.0,3.0,6.0,1.0,3.0,4.0,11.0,3.0,7.0,1.0,1.0,12.0,31.0,1.0,9.0,33.0,192,5.0,9.0,3.0,13.0,4.0,10.0,1.0,4.0,12.0,14.0,10.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,,4.0,4.0,8.0,1.0,2.0,13.0,9.0,24.0,13.0,37.0,,5.0,2.0,3.0,3.0,,1.0,3.0,,2.0,1.0,6.0,,1.0,13.0,25.0,1.0,2.0,15.0,1.0,5.0,3.0,,,,,,,,,2.0,12.0,60,3.0,0.5833333333333334,0.7,0.3870967741935484,0.5555555555555556,0.4,0.375,0.5555555555555556,0.36363636363636365,0.4230769230769231,0.5416666666666666,0.4,0.03125,0.12903225806451613,0.15384615384615385,0.18181818181818182,18.987341772151897,0.5,0.6,0.125,0.19696969696969696,0.09876543209876543,0.125,0.2222222222222222,0.18292682926829268,0.12121212121212122,0.07142857142857142,0.09523809523809523,0.125,0.2,0.3333333333333333,0.19047619047619047,0.10526315789473684,0.2692307692307692,0.16666666666666666,,,,0.40625,0.38461538461538464,0.45454545454545453,0.6,0.34375,0.36363636363636365,0.4444444444444444,0.5,0.21875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.03125,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.4375,0.4460734375,0.46893749999999995,0.3915227272727273,0.1388888888888889,0.14285714285714285,0.3939393939393939,0.36363636363636365,6.638709677419355,24.7,0.31746031746031744,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
168,1610612744,Chris Mills,Chris Mills,168,GSW,6041.0,101,49,190,195,52,66,32.0,385,7.0,11.0,2.0,4.0,1.0,2.0,3.0,8.0,9.0,20.0,4.0,1.0,19.0,39.0,8.0,5.0,52.0,172,3.0,7.0,,6.0,8.0,12.0,1.0,,19.0,22.0,16.0,6.0,4.0,3.0,4.0,6.0,1.0,1.0,2.0,14.0,,9.0,,4.0,9.0,3.0,16.0,9.0,25.0,,5.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,3.0,,1.0,4.0,9.0,1.0,1.0,6.0,,3.0,,1.0,,,1.0,1.0,,,,,19.0,52,,0.5789473684210527,0.6875,0.48717948717948717,0.42857142857142855,0.6666666666666666,0.5,0.42857142857142855,0.7307692307692307,0.52,0.42857142857142855,0.7307692307692307,0.1702127659574468,0.07692307692307693,0.09090909090909091,0.125,23.348017621145374,0.3333333333333333,0.6,,0.10112359550561797,0.1111111111111111,0.5714285714285714,,0.13541666666666666,0.09375,0.10714285714285714,0.038461538461538464,0.18518518518518517,,,0.07407407407407407,0.13513513513513514,0.08,0.6666666666666666,,,,0.23404255319148937,0.6363636363636364,0.7,0.42857142857142855,0.1702127659574468,0.375,0.42857142857142855,,0.425531914893617,0.45,0.47368421052631576,0.8888888888888888,0.0851063829787234,0.5714285714285714,0.5,0.15384615384615385,0.5,0.07692307692307693,0.40425531914893614,0.46619468085106375,0.47230000000000005,0.4356269230769231,0.06,0.07142857142857142,0.11538461538461539,0.36538461538461536,11.015384615384615,24.137500000000003,0.2736842105263158,,2.0,4.0,1.0,1.0,3.0,1.0,9.0,1.0,2.0,2.0,1.0,0.375,1.0,0.375,0.05,0.0851063829787234,0.5,0.5,1.0,0.25,0.25,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1863,1610612744,Earl Boykins,Earl Boykins,1863,GSW,40046.0,667,62,1314,1315,399,328,189.0,2629,20.0,34.0,1.0,2.0,7.0,12.0,29.0,69.0,31.0,78.0,25.0,16.0,80.0,181.0,35.0,61.0,272.0,1376,7.0,22.0,5.0,22.0,21.0,50.0,20.0,31.0,100.0,54.0,106.0,2.0,25.0,13.0,76.0,106.0,35.0,9.0,32.0,242.0,5.0,12.0,,3.0,23.0,1.0,27.0,17.0,44.0,5.0,18.0,10.0,8.0,23.0,3.0,14.0,11.0,3.0,9.0,1.0,34.0,2.0,7.0,11.0,34.0,,1.0,74.0,3.0,24.0,10.0,1.0,,,1.0,1.0,,,,,100.0,399,4.0,0.3375,0.34177215189873417,0.4419889502762431,0.3181818181818182,0.42,0.48842592592592593,0.3541666666666667,0.4928571428571429,0.5384615384615384,0.38,0.5574712643678161,0.16203703703703703,0.0718232044198895,0.08823529411764706,0.10144927536231885,18.05912596401028,0.6764705882352942,0.02702702702702703,,0.04339622641509434,0.024539877300613498,0.028037383177570093,0.03875968992248062,0.04081632653061224,0.02750809061488673,0.029197080291970802,0.011494252873563218,0.033707865168539325,0.0425531914893617,0.02857142857142857,0.041666666666666664,0.042328042328042326,0.04568527918781726,0.04285714285714286,,0.04854368932038835,,0.1574074074074074,0.5882352941176471,0.6451612903225806,0.3,0.3194444444444444,0.42028985507246375,0.46774193548387094,0.2413793103448276,0.3611111111111111,0.3974358974358974,0.41333333333333333,0.45161290322580644,0.11574074074074074,0.08333333333333333,0.5,0.17142857142857143,0.5833333333333334,0.22857142857142856,0.3194444444444444,0.4466759259259259,0.3953023809523809,0.46976714285714294,0.10126582278481013,0.1188118811881188,0.08088235294117647,0.36764705882352944,11.001104972375693,24.74285714285714,0.3036529680365297,,7.0,10.0,10.0,6.0,17.0,9.0,39.0,10.0,30.0,9.0,0.7647058823529411,0.4857142857142857,0.45,0.4857142857142857,0.038461538461538464,0.046296296296296294,0.7,0.7,1.0,0.4,0.4166666666666667,0.6,0.375,0.4,3.0,4.0,1.0,2.0,1.0,2.0,12.0,1.0,21.0,9.0,0.5,0.02857142857142857,0.04,0.08333333333333333,0.5,1.0,0.05714285714285714,0.75,,,,,,,,,,,,True,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,78353.0,1306,63,2611,2615,983,860,390.0,5226,68.0,115.0,17.0,37.0,23.0,42.0,16.0,67.0,32.0,85.0,112.0,39.0,116.0,267.0,150.0,78.0,466.0,2770,23.0,56.0,10.0,71.0,35.0,86.0,52.0,37.0,155.0,140.0,92.0,26.0,109.0,33.0,88.0,106.0,37.0,23.0,28.0,230.0,7.0,58.0,1.0,26.0,114.0,8.0,148.0,66.0,214.0,12.0,53.0,34.0,19.0,51.0,6.0,34.0,35.0,11.0,17.0,7.0,86.0,3.0,22.0,62.0,120.0,13.0,8.0,100.0,7.0,36.0,17.0,19.0,10.0,2.0,7.0,19.0,11.0,,,1.0,155.0,983,10.0,0.603448275862069,0.6796116504854369,0.4344569288389513,0.4107142857142857,0.4069767441860465,0.46522781774580335,0.4178082191780822,0.427536231884058,0.5032397408207343,0.44375,0.4754601226993865,0.3597122302158273,0.12359550561797752,0.10434782608695652,0.2835820895522388,17.71539206195547,0.5930232558139535,0.08791208791208792,0.011111111111111112,0.11003861003861004,0.060041407867494824,0.12206572769953052,0.026217228464419477,0.11208967173738991,0.05271695052716951,0.08148148148148149,0.050445103857566766,0.052924791086350974,0.030456852791878174,0.014285714285714285,0.1259259259259259,0.09893048128342247,0.1096938775510204,0.12582781456953643,0.11290322580645161,0.05687203791469194,0.5789473684210527,0.27577937649880097,0.591304347826087,0.6601941747572816,0.5882352941176471,0.1606714628297362,0.23880597014925373,0.3333333333333333,0.375,0.2038369304556355,0.3764705882352941,0.3855421686746988,0.75,0.2685851318944844,0.5068493150684932,0.4594594594594595,0.30434782608695654,0.5476190476190477,0.2826086956521739,0.6354916067146283,0.501612922705314,0.5142444444444444,0.5028,0.08071748878923767,0.12162162162162163,0.15236051502145923,0.33261802575107297,8.232584269662922,25.196666666666673,0.3764841057066258,0.11764705882352941,11.0,38.0,41.0,14.0,52.0,16.0,150.0,41.0,18.0,6.0,0.9615384615384616,0.3466666666666667,0.3076923076923077,0.35374149659863946,0.023529411764705882,0.09112709832134293,0.2894736842105263,0.2894736842105263,1.0,0.36607142857142855,0.37272727272727274,0.9512195121951219,0.358974358974359,0.3761467889908257,2.0,13.0,4.0,12.0,5.0,17.0,6.0,2.0,12.0,,0.29411764705882354,0.013333333333333334,0.017857142857142856,0.1643835616438356,0.3333333333333333,0.75,0.09420289855072464,0.15384615384615385,1.0,5.0,3.0,0.0684931506849315,0.2,1.0,,,,,,True,,,,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,46709.0,778,11,1574,1568,610,534,246.0,3142,63.0,80.0,30.0,39.0,27.0,36.0,67.0,140.0,44.0,104.0,30.0,9.0,174.0,324.0,42.0,114.0,504.0,1711,40.0,72.0,26.0,106.0,60.0,115.0,14.0,67.0,199.0,220.0,128.0,58.0,29.0,10.0,24.0,33.0,15.0,5.0,4.0,75.0,18.0,42.0,5.0,13.0,76.0,10.0,99.0,65.0,164.0,9.0,24.0,14.0,10.0,37.0,3.0,20.0,19.0,3.0,17.0,4.0,56.0,5.0,11.0,27.0,58.0,4.0,7.0,147.0,11.0,44.0,33.0,9.0,1.0,1.0,7.0,10.0,8.0,,,1.0,199.0,610,10.0,0.632183908045977,0.7586206896551724,0.5370370370370371,0.5555555555555556,0.5217391304347826,0.5327868852459017,0.5263157894736842,0.5116279069767442,0.5798611111111112,0.5888888888888889,0.5887573964497042,0.11475409836065574,0.030864197530864196,0.025,0.05,25.835543766578247,0.6607142857142857,0.18181818181818182,0.09803921568627451,0.12837837837837837,0.07155025553662692,0.09774436090225563,0.10285714285714286,0.12275862068965518,0.07874015748031496,0.08843537414965986,0.08144796380090498,0.0502283105022831,0.10077519379844961,0.10869565217391304,0.11842105263157894,0.14903846153846154,0.11637931034482758,0.10638297872340426,0.07692307692307693,0.05421686746987952,0.8,0.2185792349726776,0.7875,0.8076923076923077,0.5396825396825397,0.3825136612021858,0.4785714285714286,0.5037593984962406,0.5373134328358209,0.28415300546448086,0.4230769230769231,0.42718446601941745,0.9090909090909091,0.08196721311475409,0.5131578947368421,0.7692307692307693,0.27906976744186046,0.75,0.06976744186046512,0.3333333333333333,0.45673397260273985,0.4812308333333334,0.46511132812500006,0.11027568922305764,0.12324929971988796,0.21031746031746032,0.3948412698412698,9.368827160493826,26.030952380952385,0.3875476493011436,0.16666666666666666,3.0,12.0,11.0,2.0,14.0,4.0,42.0,11.0,9.0,3.0,1.0,0.3333333333333333,0.2857142857142857,0.34146341463414637,0.009615384615384616,0.03278688524590164,0.25,0.25,1.0,0.36666666666666664,0.36666666666666664,1.0,0.2222222222222222,0.3793103448275862,2.0,5.0,,2.0,,4.0,,,6.0,5.0,,,,0.02631578947368421,,,0.03875968992248062,0.4,,2.0,1.0,0.02631578947368421,,,2.0,1.0,1.0,,,True,,,,
2062,1610612744,A.J. Guyton,A.J. Guyton,2062,GSW,512.0,9,-2,16,16,5,1,3.0,32,,,,,,,,1.0,,2.0,1.0,1.0,,3.0,1.0,,,16,,1.0,,,,2.0,1.0,,,,,,,1.0,1.0,2.0,,,1.0,5.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,0.25,0.3333333333333333,,1.0,26.31578947368421,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,,,,0.25,,,,,0.3333333333333333,0.25,0.3477666666666666,0.2632,0.3222,,,,,14.766666666666666,61.7,0.3125,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,True,,,,
2240,1610612744,Gilbert Arenas,Gilbert Arenas,2240,GSW,39530.0,659,80,1351,1344,592,548,210.0,2695,63.0,103.0,5.0,9.0,35.0,53.0,14.0,35.0,44.0,99.0,64.0,36.0,121.0,237.0,78.0,117.0,440.0,1435,9.0,19.0,10.0,37.0,58.0,106.0,44.0,67.0,222.0,72.0,170.0,8.0,63.0,27.0,91.0,120.0,51.0,18.0,22.0,269.0,7.0,23.0,,10.0,56.0,3.0,69.0,30.0,99.0,6.0,35.0,18.0,17.0,46.0,5.0,29.0,30.0,8.0,17.0,1.0,76.0,4.0,38.0,24.0,73.0,2.0,12.0,154.0,13.0,62.0,18.0,4.0,3.0,,1.0,4.0,1.0,1.0,,,222.0,592,19.0,0.2975206611570248,0.3076923076923077,0.510548523206751,0.47368421052631576,0.5471698113207547,0.5126984126984127,0.5,0.5166666666666667,0.5706806282722513,0.578125,0.5842105263157895,0.24761904761904763,0.11392405063291139,0.13592233009708737,0.2857142857142857,28.429546865301056,0.6052631578947368,0.057692307692307696,,0.11089108910891089,0.04684317718940937,0.08695652173913043,0.04516129032258064,0.1064516129032258,0.04643962848297214,0.04964539007092199,0.04790419161676647,0.04371584699453552,0.0603448275862069,,0.06611570247933884,0.10270270270270271,0.1457286432160804,0.10344827586206896,0.03571428571428571,0.04411764705882353,0.25,0.326984126984127,0.6116504854368932,0.7078651685393258,0.2857142857142857,0.1111111111111111,0.4,0.56,0.14285714285714285,0.3142857142857143,0.4444444444444444,0.4583333333333333,0.36363636363636365,0.20317460317460317,0.3333333333333333,0.5555555555555556,0.35333333333333333,0.660377358490566,0.24,0.5746031746031746,0.48926082802547755,0.5009931818181819,0.48353355704697976,0.17032967032967034,0.21678321678321677,0.08409090909090909,0.5045454545454545,9.2042194092827,25.323076923076922,0.4381939304219097,0.2,3.0,14.0,24.0,11.0,27.0,13.0,39.0,24.0,29.0,5.0,0.48148148148148145,0.34615384615384615,0.29545454545454547,0.35064935064935066,0.030303030303030304,0.044444444444444446,0.21428571428571427,0.21428571428571427,1.0,0.375,0.38095238095238093,0.4166666666666667,0.3055555555555556,0.38095238095238093,2.0,8.0,2.0,6.0,3.0,8.0,42.0,1.0,24.0,7.0,0.375,0.01282051282051282,0.015625,0.2222222222222222,0.3333333333333333,0.5,0.05333333333333334,0.25,1.0,2.0,1.0,0.07407407407407407,0.5,1.0,,,,,,True,,,,
2352,1610612744,Dean Oliver,Dean Oliver,2352,GSW,2639.0,44,-15,95,97,69,56,12.0,192,1.0,3.0,,,1.0,3.0,,,2.0,7.0,4.0,4.0,3.0,10.0,5.0,2.0,11.0,98,,,,,2.0,7.0,5.0,2.0,9.0,,6.0,,3.0,1.0,7.0,9.0,4.0,2.0,1.0,20.0,2.0,,,,5.0,,5.0,2.0,7.0,1.0,4.0,1.0,3.0,7.0,1.0,7.0,1.0,,,,8.0,,4.0,2.0,6.0,,,2.0,,,1.0,,,,,,,,,,9.0,69,,,,0.3,,0.2857142857142857,0.3,,0.2916666666666667,0.34375,,0.34615384615384615,0.3333333333333333,0.1,0.3333333333333333,,22.22222222222222,0.875,,,0.14285714285714285,,,0.18181818181818182,0.12195121951219512,0.05128205128205128,,,,0.125,0.3333333333333333,0.25,0.2,,,,0.1111111111111111,,0.2,0.3333333333333333,0.5,,,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,,0.26666666666666666,,,0.25,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4663464285714286,,0.4888863636363636,,,,0.8181818181818182,13.580000000000002,30.1,0.7263157894736842,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.2,0.2,0.25,,0.06666666666666667,,,,0.25,0.25,1.0,0.25,0.3333333333333333,,1.0,,,,,,,,,,,,,,,0.08333333333333333,,,,1.0,,,,,,,,,True,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,29389.0,490,-8,1012,1009,455,395,156.0,2021,40.0,59.0,4.0,8.0,19.0,25.0,10.0,42.0,11.0,50.0,65.0,32.0,61.0,151.0,78.0,44.0,253.0,1090,7.0,21.0,5.0,34.0,28.0,62.0,34.0,26.0,112.0,52.0,70.0,10.0,59.0,14.0,29.0,42.0,7.0,5.0,17.0,97.0,6.0,15.0,,8.0,41.0,3.0,52.0,21.0,73.0,4.0,20.0,13.0,7.0,20.0,4.0,8.0,12.0,3.0,12.0,,32.0,2.0,13.0,17.0,39.0,2.0,4.0,58.0,2.0,21.0,9.0,4.0,2.0,,2.0,4.0,3.0,,,,112.0,455,11.0,0.4262295081967213,0.4642857142857143,0.40397350993377484,0.3333333333333333,0.45161290322580644,0.45633187772925765,0.48333333333333334,0.4479166666666667,0.49221789883268485,0.5151515151515151,0.5,0.3406113537117904,0.09271523178807947,0.03389830508474576,0.2619047619047619,24.063280599500416,0.625,0.06818181818181818,,0.10846560846560846,0.04132231404958678,0.09195402298850575,0.04838709677419355,0.1053763440860215,0.043121149897330596,0.06315789473684211,0.046511627906976744,0.02158273381294964,0.05555555555555555,0.029411764705882353,0.07142857142857142,0.11267605633802817,0.13043478260869565,0.05172413793103448,0.1724137931034483,0.03508771929824561,0.75,0.2576419213973799,0.6779661016949152,0.7017543859649122,0.45,0.18340611353711792,0.23809523809523808,0.3225806451612903,0.5,0.2183406113537118,0.22,0.22448979591836735,0.2727272727272727,0.2838427947598253,0.26666666666666666,0.5,0.2604166666666667,0.76,0.3333333333333333,0.5982532751091703,0.49563063063063056,0.482232,0.4793197802197802,0.0846774193548387,0.12352941176470589,0.13438735177865613,0.4426877470355731,8.265562913907283,26.96153846153846,0.44960474308300397,,3.0,13.0,26.0,10.0,29.0,10.0,66.0,26.0,13.0,2.0,0.7586206896551724,0.3717948717948718,0.29411764705882354,0.4027777777777778,0.02,0.056768558951965066,0.23076923076923078,0.25,1.0,0.4,0.40625,0.7307692307692307,0.3125,0.4406779661016949,,2.0,4.0,7.0,5.0,9.0,21.0,2.0,11.0,,0.5555555555555556,0.02564102564102564,0.015384615384615385,0.23333333333333334,0.5714285714285714,0.75,0.020833333333333332,,1.0,2.0,6.0,0.06666666666666667,0.5,1.0,,,,0.07692307692307693,,True,,,,
