EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,Corner3Assists,FTOffRebounds,SelfOReb,Defensive 3 Seconds Violations,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceFtPoints,Fg2aBlocked,FTDefRebounds,Travels,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,3SecondViolations,DefCorner3ReboundPct,Technical Free Throw Trips,LongMidRangePctBlocked,ShortMidRangePctBlocked,on,SecondChanceCorner3FGM,FoulsDrawn,Offensive Fouls Drawn,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,11607.0,193,22.0,363,366,69,89,40,729,20.0,28,1.0,3.0,4.0,4.0,5.0,14,4.0,9,5.0,11.0,2.0,2.0,2.0,1.0,29.0,51,5.0,13.0,17.0,90,345,2.0,8.0,4.0,5.0,8.0,2.0,3.0,3.0,19.0,44.0,14.0,15.0,2.0,12,5.0,17,5.0,7.0,1.0,4.0,39,3.0,4.0,5.0,18,23,7.0,30,14.0,9.0,5.0,8.0,1.0,6.0,6.0,2.0,2.0,14.0,1.0,2.0,8,16,2.0,1.0,20.0,4.0,10.0,2.0,5.0,1.0,1.0,3.0,2.0,6.0,1.0,19.0,69,2.0,0.7586206896551724,0.7586206896551724,1.0,0.38461538461538464,0.6666666666666666,0.38461538461538464,0.5686274509803921,0.25,0.625,0.5703125,0.25,0.7272727272727273,0.625,0.25,0.7916666666666666,0.203125,21.07843137254902,0.5714285714285714,0.13333333333333333,0.030534351145038167,0.1282051282051282,0.07317073170731707,0.13218390804597702,0.040697674418604654,0.03125,0.041666666666666664,0.09375,0.07894736842105263,0.15625,0.15384615384615385,0.15625,0.16666666666666666,0.4375,0.7142857142857143,0.7142857142857143,0.85,0.21875,0.35714285714285715,0.35714285714285715,0.2,0.140625,0.4444444444444444,0.4444444444444444,1.0,0.171875,0.45454545454545453,0.45454545454545453,1.0,0.03125,0.375,0.3333333333333333,1.0,0.36363636363636365,1.0,0.18181818181818182,1.0,0.09090909090909091,0.640625,0.5373523437499999,0.40786666666666666,0.5200454545454545,0.14285714285714285,0.17543859649122806,0.044444444444444446,0.2111111111111111,5.9490196078431365,23.800000000000004,0.19008264462809918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1720,1610612752,Michael Doleac,Michael Doleac,1720,NYK,7060.0,118,,218,219,47,70,27,437,6.0,9,3.0,5.0,3.0,4.0,1.0,6,8.0,28,,,,,,,15.0,43,,,2.0,32,215,4.0,8.0,8.0,3.0,8.0,,,2.0,8.0,26.0,4.0,,,2,3.0,5,2.0,1.0,,1.0,13,1.0,7.0,5.0,19,24,9.0,33,2.0,,2.0,3.0,1.0,2.0,4.0,,1.0,7.0,1.0,2.0,9,15,2.0,2.0,3.0,1.0,2.0,,3.0,,,2.0,1.0,3.0,2.0,8.0,47,1.0,0.8666666666666667,1.0,,,,,0.3488372093023256,0.5,0.375,0.3488372093023256,0.5,0.375,0.36363636363636365,0.5,0.4444444444444444,,20.56451612903226,0.42857142857142855,0.23170731707317074,0.07777777777777778,0.19230769230769232,0.047619047619047616,0.2222222222222222,0.07207207207207207,0.09523809523809523,0.05660377358490566,,0.2,0.17857142857142858,0.28205128205128205,0.25,0.6666666666666666,0.20930232558139536,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13953488372093023,0.16666666666666666,0.16666666666666666,1.0,0.6511627906976745,0.2857142857142857,0.2857142857142857,1.0,,,,,,0.625,0.6,0.3333333333333333,0.5,0.75,,,,0.20930232558139536,0.4232279069767442,0.470375,0.454925,0.045454545454545456,0.045454545454545456,0.25,0.25,13.1,,0.21559633027522937,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.25,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1924,1610612752,Lee Nailon,Lee Nailon,1924,NYK,5845.0,97,6.0,194,196,75,59,22,390,18.0,24,3.0,4.0,11.0,15.0,6.0,20,4.0,13,,,,,,,28.0,57,,,12.0,68,185,4.0,7.0,11.0,16.0,27.0,,,6.0,38.0,30.0,26.0,,,6,,6,,5.0,,1.0,12,1.0,5.0,,11,12,6.0,18,1.0,1.0,,4.0,,3.0,3.0,1.0,1.0,7.0,,4.0,5,10,1.0,1.0,13.0,1.0,6.0,1.0,,,,,,,,38.0,75,1.0,0.5357142857142857,0.5769230769230769,,,,,0.49122807017543857,0.5714285714285714,0.5925925925925926,0.49122807017543857,0.5714285714285714,0.5925925925925926,0.5396825396825397,0.6111111111111112,0.6333333333333333,,32.11009174311926,0.5714285714285714,0.19642857142857142,0.07462686567164178,,0.0625,0.1527777777777778,0.07228915662650602,0.05263157894736842,0.05714285714285714,0.07142857142857142,0.2222222222222222,0.18181818181818182,0.2,,,0.42105263157894735,0.75,0.782608695652174,0.6111111111111112,0.3508771929824561,0.3,0.3,0.3333333333333333,0.22807017543859648,0.3076923076923077,0.3076923076923077,0.5,,,,,,0.5714285714285714,0.75,0.3333333333333333,0.5555555555555556,0.7333333333333333,,,,0.42105263157894735,0.46588421052631585,0.52794,0.49125555555555556,0.0967741935483871,0.0967741935483871,0.16176470588235295,0.5588235294117647,7.447368421052632,,0.3865979381443299,4.0,,,1.0,,,0.15384615384615385,,0.037037037037037035,3.0,1.0,1.0,1.0,0.017543859649122806,0.041666666666666664,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,11563.0,193,22.0,363,367,97,101,47,730,3.0,5,1.0,1.0,1.0,1.0,1.0,1,1.0,5,,1.0,,,34.0,9.0,5.0,11,8.0,35.0,4.0,38,350,1.0,1.0,8.0,2.0,4.0,2.0,9.0,3.0,13.0,2.0,8.0,15.0,32.0,32,7.0,39,5.0,15.0,2.0,15.0,85,,3.0,5.0,14,20,3.0,23,9.0,5.0,4.0,4.0,4.0,4.0,8.0,2.0,,12.0,,5.0,5,19,1.0,1.0,6.0,,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,13.0,97,5.0,0.2,0.25,0.625,0.22857142857142856,0.2222222222222222,0.24242424242424243,0.45454545454545453,1.0,0.5,0.3695652173913043,0.5714285714285714,0.38461538461538464,0.3877551020408163,0.5714285714285714,0.43333333333333335,0.7608695652173914,14.5933014354067,0.3333333333333333,0.10687022900763359,0.022058823529411766,0.1111111111111111,,0.10795454545454546,0.016666666666666666,0.034482758620689655,0.013333333333333334,,0.11428571428571428,0.06451612903225806,0.12307692307692308,0.13513513513513514,0.6666666666666666,0.10869565217391304,0.6,0.6,0.3333333333333333,0.021739130434782608,1.0,1.0,,0.10869565217391304,0.2,0.2,,0.021739130434782608,,,,0.7391304347826086,0.14285714285714285,1.0,,0.07692307692307693,1.0,,,0.6923076923076923,0.8695652173913043,0.5289681818181818,0.5916833333333332,0.4644272727272728,0.02127659574468085,0.08333333333333333,0.21052631578947367,0.34210526315789475,9.327272727272726,27.68571428571429,0.26721763085399447,2.0,2.0,,,,,0.03125,,,,,1.0,,,,0.1,1.0,8.0,2.0,5.0,2.0,2.0,6.0,9.0,2.0,8.0,1.0,1.0,0.3333333333333333,0.02857142857142857,0.029411764705882353,0.23529411764705882,0.24242424242424243,0.625,0.14285714285714285,0.7142857142857143,0.4,0.5,0.2222222222222222,0.25,,,,,,True,,,,,,,,,,
969,1610612752,Travis Knight,Travis Knight,969,NYK,17237.0,287,-10.0,546,548,146,170,72,1094,12.0,22,6.0,9.0,5.0,9.0,1.0,4,12.0,38,,,,,1.0,1.0,25.0,64,,1.0,10.0,60,541,6.0,12.0,15.0,7.0,19.0,,1.0,2.0,16.0,34.0,16.0,,1.0,11,3.0,14,3.0,6.0,2.0,3.0,31,6.0,12.0,8.0,29,44,18.0,62,8.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,2.0,10.0,1.0,2.0,26,44,7.0,2.0,13.0,3.0,7.0,1.0,9.0,,,6.0,2.0,9.0,8.0,16.0,146,3.0,0.68,0.85,,,,,0.390625,0.5,0.3684210526315789,0.38461538461538464,0.5,0.35,0.42857142857142855,0.5769230769230769,0.38095238095238093,0.015384615384615385,12.718600953895072,0.5,0.15025906735751296,0.05555555555555555,0.13793103448275862,0.09375,0.14741035856573706,0.06428571428571428,0.09615384615384616,0.04310344827586207,0.11538461538461539,0.22,0.19642857142857142,0.08045977011494253,0.10204081632653061,0.8888888888888888,0.3384615384615385,0.5454545454545454,0.631578947368421,0.4166666666666667,0.06153846153846154,0.25,0.25,1.0,0.5846153846153846,0.3157894736842105,0.3157894736842105,0.9166666666666666,,,,,0.015384615384615385,0.75,0.6666666666666666,,0.45,0.5555555555555556,,,0.05,0.35384615384615387,0.4495671874999999,0.4977777777777777,0.4655631578947369,0.10144927536231885,0.10294117647058823,0.25,0.26666666666666666,11.8125,36.3,0.2673992673992674,10.0,,,,1.0,,0.041666666666666664,,,3.0,3.0,7.0,,0.046875,0.13636363636363635,0.35,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,,True,,,,,,,,,,
458,1610612752,Howard Eisley,Howard Eisley,458,NYK,4869.0,81,-21.0,159,160,41,59,22,319,2.0,5,,,1.0,2.0,,1,,2,,,,,10.0,2.0,2.0,8,3.0,10.0,2.0,15,159,,,,1.0,2.0,1.0,2.0,,5.0,,4.0,9.0,10.0,11,3.0,14,2.0,5.0,,6.0,31,,2.0,,5,6,2.0,8,5.0,1.0,4.0,7.0,2.0,6.0,2.0,,1.0,9.0,1.0,2.0,4,9,,,2.0,,,,,,,,,,,5.0,41,1.0,,,1.0,0.3,0.5,0.3,0.25,,0.5,0.3611111111111111,,0.625,0.3611111111111111,,0.625,0.5555555555555556,14.754098360655737,0.7777777777777778,0.09259259259259259,0.0273972602739726,,,0.07352941176470588,0.022222222222222223,0.045454545454545456,0.02702702702702703,,0.07692307692307693,0.047619047619047616,0.15,,,0.2777777777777778,0.4,0.4,,0.05555555555555555,,,,0.1111111111111111,,,,,,,,0.5555555555555556,,,,0.5,0.5,,,0.5,0.8333333333333334,0.49160833333333337,,0.450025,,,,0.3333333333333333,6.125,26.160000000000004,0.2578616352201258,,1.0,,,,,,,,,,1.0,,,,0.125,,3.0,,,1.0,,,,,3.0,,,,,,0.3,0.3,1.0,,,,,0.5,0.3,,,2.0,,,True,,,,,,,,,,
2068,1610612752,Lavor Postell,Lavor Postell,2068,NYK,3983.0,66,-4.0,128,130,60,39,16,258,3.0,5,1.0,1.0,2.0,4.0,2.0,2,4.0,16,,1.0,,1.0,1.0,,9.0,23,,2.0,5.0,23,134,1.0,1.0,2.0,4.0,9.0,,1.0,2.0,10.0,10.0,8.0,,1.0,1,1.0,2,,,,1.0,5,,1.0,1.0,1,2,1.0,3,2.0,1.0,1.0,3.0,1.0,2.0,2.0,,1.0,5.0,,2.0,4,4,,,6.0,,2.0,1.0,,,,,,,,10.0,60,,0.5555555555555556,0.625,,,,,0.391304347826087,1.0,0.4444444444444444,0.36,1.0,0.4,0.4107142857142857,1.0,0.45454545454545453,0.08,22.758620689655174,0.6,0.022222222222222223,0.021739130434782608,0.09090909090909091,,0.03571428571428571,0.01818181818181818,,,,,0.1,,0.125,,0.2,0.6,0.75,0.6666666666666666,0.08,1.0,1.0,0.5,0.64,0.25,0.25,0.5,0.04,,,,0.04,1.0,1.0,,0.4,0.5,0.1,,,0.28,0.438814,0.5529,0.48118,0.07407407407407407,0.08,0.08695652173913043,0.43478260869565216,12.700000000000001,24.700000000000003,0.46875,2.0,1.0,,,,,0.07692307692307693,,,,1.0,,1.0,0.043478260869565216,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,1732.0,29,-16.0,55,55,8,22,6,110,,1,,,,,,1,,1,1.0,2.0,,,3.0,,,3,1.0,5.0,,3,60,,,,,,,,,,,,3.0,3.0,6,1.0,7,1.0,3.0,,3.0,15,,2.0,,2,2,2.0,4,2.0,2.0,,4.0,1.0,3.0,1.0,,1.0,5.0,1.0,1.0,1,4,,,,,,,,,,,,,,,8,1.0,,,1.0,0.2,,0.2,,,,0.1875,,,0.1875,,,0.625,20.967741935483872,0.8,0.14285714285714285,0.08333333333333333,,,0.1,0.06666666666666667,,0.18181818181818182,,,,0.5,,,0.125,,,,0.125,,,,0.125,,,,0.25,0.5,0.5,1.0,0.375,,,,,,,,,0.75,0.49294374999999996,,,,,,,6.8,24.139999999999997,0.14545454545454545,,,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,7969.0,133,10.0,255,249,73,87,37,504,3.0,7,1.0,2.0,,1.0,4.0,10,17.0,37,1.0,3.0,,1.0,22.0,5.0,24.0,54,10.0,25.0,19.0,97,244,1.0,5.0,5.0,6.0,9.0,,6.0,9.0,21.0,14.0,34.0,30.0,21.0,10,,10,,2.0,3.0,5.0,20,2.0,,2.0,7,10,2.0,12,3.0,2.0,1.0,7.0,,2.0,4.0,1.0,5.0,11.0,1.0,1.0,3,9,,2.0,19.0,,4.0,3.0,,,,,,,,21.0,73,1.0,0.2916666666666667,0.2916666666666667,1.0,0.4,,0.4166666666666667,0.4444444444444444,0.2,0.6666666666666666,0.4936708860759494,0.14285714285714285,0.4,0.5348837209302325,0.25,0.5263157894736842,0.31645569620253167,32.5503355704698,0.6363636363636364,0.07526881720430108,,0.07142857142857142,0.0625,0.0743801652892562,0.014814814814814815,,,0.07142857142857142,,0.0967741935483871,0.10810810810810811,0.08,,0.08860759493670886,0.42857142857142855,0.6,0.3333333333333333,0.12658227848101267,0.4,0.4,,0.46835443037974683,0.4594594594594595,0.4722222222222222,0.35294117647058826,0.0379746835443038,0.3333333333333333,0.3333333333333333,1.0,0.27848101265822783,0.2857142857142857,0.5,,0.06666666666666667,,0.06666666666666667,,0.3333333333333333,0.4050632911392405,0.45493461538461544,0.4752416666666666,0.44732857142857146,0.04819277108433735,0.06896551724137931,0.05154639175257732,0.21649484536082475,14.027777777777782,26.052000000000003,0.28627450980392155,,,,1.0,,,,,0.024390243902439025,3.0,3.0,1.0,,0.05555555555555555,0.2857142857142857,0.1,,9.0,,2.0,,,2.0,,1.0,9.0,,,,,,0.4090909090909091,0.4090909090909091,1.0,,0.2857142857142857,,,,0.42857142857142855,,,5.0,0.02702702702702703,,True,,,,,,,,,,
84,1610612752,Latrell Sprewell,Latrell Sprewell,84,NYK,4821.0,80,-4.0,145,148,42,72,23,293,6.0,10,1.0,1.0,2.0,3.0,1.0,5,1.0,9,,1.0,,,7.0,3.0,8.0,24,4.0,8.0,9.0,37,151,1.0,2.0,8.0,3.0,9.0,1.0,3.0,5.0,14.0,4.0,12.0,9.0,7.0,6,2.0,8,1.0,3.0,,3.0,18,2.0,1.0,3.0,3,6,3.0,9,2.0,2.0,,3.0,1.0,2.0,2.0,,1.0,5.0,1.0,3.0,3,3,,,10.0,2.0,5.0,1.0,1.0,,,,,1.0,1.0,14.0,42,,0.25,0.2857142857142857,0.75,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4375,0.8,0.375,0.5138888888888888,0.8,0.5,0.25,23.428571428571427,0.6,0.05,0.016666666666666666,0.17647058823529413,0.08333333333333333,0.07792207792207792,0.03571428571428571,,0.034482758620689655,0.05555555555555555,0.0625,0.0625,0.03571428571428571,0.14285714285714285,1.0,0.3125,0.6,0.6666666666666666,0.16666666666666666,0.15625,0.2,0.25,,0.28125,0.1111111111111111,0.125,1.0,0.03125,,,,0.21875,0.2,1.0,,0.25,0.6666666666666666,,,0.25,0.5625,0.47923437500000005,0.525675,0.4266208333333334,0.14285714285714285,0.18518518518518517,0.21621621621621623,0.3783783783783784,8.658333333333333,25.3625,0.2896551724137931,2.0,1.0,,,,,,0.16666666666666666,,,3.0,,1.0,0.125,0.1,,,4.0,2.0,3.0,1.0,2.0,3.0,3.0,,4.0,,1.0,0.6666666666666666,,,0.5714285714285714,0.5714285714285714,0.75,,0.6,0.6666666666666666,0.5,0.3333333333333333,0.5714285714285714,,0.3333333333333333,,0.1111111111111111,0.2,True,,,,,,,,,,
