EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,on
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,52788.0,880,51.0,1620,1606,464.0,503.0,193.0,3226,21.0,46.0,2.0,5.0,8.0,16.0,7.0,27.0,22.0,73.0,18.0,52.0,2.0,7.0,2.0,6.0,38.0,98.0,2.0,8.0,9.0,31.0,50.0,146.0,56.0,150.0,32.0,300.0,1596,2.0,12.0,4.0,15.0,2.0,18.0,16.0,45.0,11.0,37.0,21.0,86.0,26.0,74.0,147.0,21.0,4.0,94.0,38.0,9.0,82.0,32.0,114.0,24.0,8.0,36.0,13.0,33.0,260.0,9.0,6.0,12.0,39.0,1.0,52.0,15.0,67.0,2.0,16.0,6.0,10.0,23.0,6.0,17.0,21.0,3.0,6.0,2.0,44.0,8.0,13.0,22.0,71.0,1.0,3.0,6.0,39.0,2.0,2.0,11.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,86.0,464.0,8.0,0.26,0.26,0.875,0.37333333333333335,0.26666666666666666,0.2972972972972973,0.3835616438356164,0.3424657534246575,0.16666666666666666,0.35555555555555557,0.4527027027027027,0.2962962962962963,0.39634146341463417,0.4776357827476038,0.32142857142857145,0.4574468085106383,0.5067567567567568,0.06164383561643835,0.15217391304347827,0.07407407407407407,19.307733910221742,0.5227272727272727,0.017543859649122806,0.05972434915773354,0.010810810810810811,0.11764705882352941,0.0375,0.06754966887417219,0.018867924528301886,0.01639344262295082,0.014285714285714285,0.043209876543209874,0.02564102564102564,0.05555555555555555,0.04736842105263158,0.0706713780918728,0.14814814814814814,0.011904761904761904,0.5,0.1554054054054054,0.45652173913043476,0.5384615384615384,0.14285714285714285,0.09121621621621621,0.25925925925925924,0.28,0.14285714285714285,0.24662162162162163,0.3013698630136986,0.3013698630136986,0.4090909090909091,0.17567567567567569,0.34615384615384615,0.34615384615384615,0.9444444444444444,0.3310810810810811,0.3877551020408163,0.3877551020408163,0.8421052631578947,0.18518518518518517,0.4,0.25925925925925924,0.2857142857142857,1.0,0.2962962962962963,0.25,1.0,0.1951219512195122,0.5,0.07317073170731707,0.3333333333333333,0.3780487804878049,0.2903225806451613,0.6621621621621622,0.40425531914893614,0.4874616838487971,0.4955033333333334,0.4562294871794873,0.0392156862745098,0.07096774193548387,0.006622516556291391,0.06,0.2866666666666667,10.778767123287672,25.638666666666666,0.28641975308641976,,,,,,,,,,,,,,,,,,,,,,True
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,119452.0,1991,117.0,3622,3623,1083.0,950.0,407.0,7245,115.0,191.0,40.0,73.0,36.0,58.0,14.0,44.0,10.0,45.0,,1.0,,,,1.0,1.0,3.0,,,1.0,2.0,139.0,280.0,1.0,4.0,65.0,346.0,3622,42.0,80.0,,,19.0,103.0,42.0,82.0,1.0,3.0,28.0,115.0,180.0,98.0,3.0,,1.0,2.0,1.0,14.0,60.0,15.0,75.0,13.0,2.0,18.0,7.0,35.0,165.0,47.0,155.0,68.0,465.0,54.0,587.0,203.0,790.0,10.0,71.0,42.0,29.0,29.0,6.0,18.0,28.0,5.0,11.0,5.0,57.0,13.0,16.0,73.0,118.0,,10.0,5.0,141.0,7.0,,52.0,,22.0,173.0,10.0,46.0,178.0,107.0,115.0,1083.0,14.0,0.6474820143884892,0.8256880733944955,1.0,0.25,,0.3333333333333333,0.3333333333333333,0.49642857142857144,0.525,0.5121951219512195,0.49471830985915494,0.525,0.5117647058823529,0.4928774928774929,0.5309278350515464,0.4831932773109244,0.014084507042253521,0.05,0.03664921465968586,0.1590909090909091,9.946367625548513,0.5087719298245614,0.5242718446601942,0.3125,0.11636636636636637,0.2625482625482625,0.11519607843137254,0.30509444762449917,0.11609195402298851,0.13333333333333333,0.09882747068676717,0.10333333333333333,0.14814814814814814,0.2591743119266055,0.3112745098039216,0.34937888198757766,0.2660098522167488,0.07936507936507936,0.601123595505618,0.6725352112676056,0.6020942408376964,0.625,0.6695652173913044,0.15492957746478872,0.3181818181818182,0.3783783783783784,0.5714285714285714,0.15845070422535212,0.2222222222222222,0.2222222222222222,0.5,0.0035211267605633804,,,,0.01056338028169014,0.3333333333333333,0.3333333333333333,1.0,0.9125,0.547945205479452,,,,,,,0.6823529411764706,0.6206896551724138,0.011764705882352941,,0.023529411764705882,0.5,0.6866197183098591,0.5,0.5006210247349824,0.5391000000000001,0.5021136904761905,0.1580547112462006,0.16,,0.2976878612716763,0.33236994219653176,4.219285714285714,34.35,0.29900607399226947,60.0,1.0,5.0,4.0,117.0,1.0,11.0,1.0,3.0,2.0,0.008771929824561403,0.12777777777777777,0.25,0.2,,,,,,,,True
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,112639.0,1877,181.0,3431,3403,1045.0,787.0,386.0,6834,66.0,143.0,4.0,10.0,19.0,48.0,32.0,72.0,72.0,177.0,38.0,70.0,5.0,5.0,10.0,20.0,91.0,231.0,10.0,23.0,31.0,79.0,170.0,392.0,129.0,301.0,271.0,998.0,3445,10.0,22.0,15.0,28.0,15.0,80.0,37.0,102.0,41.0,99.0,145.0,342.0,88.0,252.0,228.0,159.0,,231.0,91.0,38.0,190.0,42.0,232.0,30.0,12.0,72.0,34.0,84.0,506.0,7.0,24.0,30.0,143.0,4.0,177.0,31.0,208.0,10.0,52.0,24.0,28.0,70.0,13.0,42.0,38.0,5.0,28.0,3.0,108.0,4.0,30.0,39.0,108.0,,4.0,14.0,309.0,19.0,13.0,112.0,2.0,44.0,13.0,3.0,6.0,15.0,10.0,342.0,1045.0,16.0,0.25882352941176473,0.2634730538922156,0.5891472868217055,0.42857142857142855,0.5357142857142857,0.41414141414141414,0.42857142857142855,0.4336734693877551,0.45454545454545453,0.3627450980392157,0.5245310245310245,0.65,0.4900497512437811,0.5956678700361011,0.6779661016949152,0.6017857142857143,0.43434343434343436,0.09693877551020408,0.1888111888111888,0.1388888888888889,24.181490074761538,0.6481481481481481,0.04395604395604396,0.10584752035529238,0.01932367149758454,0.1214574898785425,0.018134715025906734,0.10826032540675845,0.019041769041769043,0.015197568389057751,0.014466546112115732,0.024054982817869417,,0.08564231738035265,0.10655737704918032,0.11904761904761904,0.11794871794871795,0.028735632183908046,0.6666666666666666,0.20634920634920634,0.46153846153846156,0.5689655172413793,0.18181818181818182,0.1038961038961039,0.4444444444444444,0.5161290322580645,0.09375,0.2554112554112554,0.4067796610169492,0.4090909090909091,0.4027777777777778,0.10101010101010101,0.5428571428571428,0.5507246376811594,0.7894736842105263,0.3333333333333333,0.3939393939393939,0.3991228070175439,0.5054945054945055,0.2,0.4,0.1,1.0,0.8,0.46,0.43478260869565216,0.8,0.23880597014925373,0.3958333333333333,0.09950248756218906,0.5,0.39303482587064675,0.3924050632911392,0.6406926406926406,0.3939393939393939,0.49327258297258303,0.48718333333333336,0.4845539800995024,0.144853875476493,0.2309278350515464,0.006622516556291391,0.08016032064128256,0.342685370741483,10.293622448979592,25.390365448504987,0.3045759253861848,6.0,,2.0,2.0,4.0,,,,,1.0,,0.030555555555555555,0.1346153846153846,0.25,4.0,1.0,0.013289036544850499,0.005649717514124294,0.014285714285714285,0.012987012987012988,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,126201.0,2103,93.0,3851,3809,1163.0,907.0,415.0,7660,159.0,274.0,18.0,35.0,54.0,85.0,87.0,199.0,176.0,445.0,13.0,39.0,3.0,8.0,2.0,9.0,12.0,54.0,4.0,11.0,2.0,19.0,422.0,918.0,25.0,93.0,340.0,1259.0,3902,53.0,103.0,7.0,19.0,23.0,150.0,115.0,237.0,4.0,28.0,178.0,420.0,472.0,372.0,69.0,6.0,,54.0,12.0,77.0,115.0,48.0,163.0,32.0,16.0,53.0,24.0,38.0,374.0,17.0,51.0,34.0,142.0,6.0,182.0,70.0,252.0,19.0,52.0,31.0,21.0,74.0,17.0,37.0,79.0,14.0,37.0,9.0,153.0,6.0,46.0,67.0,201.0,,4.0,30.0,405.0,27.0,23.0,134.0,,71.0,6.0,2.0,1.0,7.0,3.0,420.0,1163.0,33.0,0.5592417061611374,0.5784313725490197,0.92,0.26881720430107525,0.3684210526315789,0.14285714285714285,0.26881720430107525,0.4596949891067538,0.5145631067961165,0.48523206751054854,0.45450049455984176,0.5204918032786885,0.45660377358490567,0.5222876366694701,0.5522388059701493,0.571625344352617,0.09198813056379822,0.08387799564270153,0.16058394160583941,0.07035175879396985,30.948534502654052,0.48366013071895425,0.05660377358490566,0.09108402822322001,0.03674351585014409,0.13178294573643412,0.03953488372093023,0.09686296092460099,0.0374037403740374,0.04054054054054054,0.02635658914728682,0.03470031545741325,0.05309734513274336,0.09868421052631579,0.09172259507829977,0.08536585365853659,0.12682926829268293,0.03941908713692946,0.42857142857142855,0.27101879327398615,0.5802919708029197,0.691304347826087,0.4968553459119497,0.19683481701285854,0.4371859296482412,0.4702702702702703,0.47126436781609193,0.4401582591493571,0.3955056179775281,0.4131455399061033,0.6590909090909091,0.03857566765578635,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.05341246290801187,0.2222222222222222,0.22641509433962265,0.9166666666666666,0.28688524590163933,0.5142857142857142,0.06557377049180328,0.375,1.0,0.09016393442622951,0.36363636363636365,1.0,0.32075471698113206,0.6352941176470588,0.033962264150943396,0.2222222222222222,0.07169811320754717,0.10526315789473684,0.3630069238377844,0.2222222222222222,0.46232220573689414,0.47334130434782606,0.4689701886792453,0.11985688729874776,0.13073170731707318,,0.11914217633042097,0.33359809372517873,10.877995642701528,24.85161290322581,0.3019994806543755,28.0,2.0,1.0,1.0,3.0,,,,,,0.019230769230769232,0.05093833780160858,0.1509433962264151,0.3888888888888889,1.0,,0.010752688172043012,0.04269662921348315,,0.018518518518518517,,True
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,169513.0,2825,173.0,5148,5124,1492.0,1288.0,592.0,10272,82.0,157.0,19.0,33.0,23.0,40.0,113.0,260.0,90.0,259.0,14.0,43.0,1.0,5.0,6.0,14.0,73.0,216.0,4.0,20.0,24.0,58.0,285.0,676.0,87.0,259.0,161.0,992.0,5192,35.0,72.0,5.0,25.0,16.0,101.0,63.0,132.0,30.0,72.0,81.0,297.0,338.0,232.0,249.0,12.0,3.0,212.0,72.0,36.0,194.0,74.0,268.0,50.0,24.0,100.0,35.0,59.0,610.0,17.0,60.0,44.0,160.0,33.0,237.0,81.0,318.0,22.0,87.0,49.0,38.0,90.0,22.0,62.0,68.0,10.0,28.0,13.0,158.0,10.0,32.0,112.0,259.0,,6.0,21.0,238.0,22.0,,101.0,,29.0,87.0,9.0,31.0,88.0,49.0,297.0,1492.0,41.0,0.5929824561403508,0.6123188405797102,0.9540229885057471,0.3359073359073359,0.2,0.4166666666666667,0.3359375,0.42159763313609466,0.4861111111111111,0.4772727272727273,0.4443850267379679,0.4381443298969072,0.5294117647058824,0.47555129434324067,0.463302752293578,0.5846456692913385,0.27700534759358286,0.05325443786982249,0.10191082802547771,0.046153846153846156,20.568590512073985,0.569620253164557,0.21710526315789475,0.07707129094412331,0.03264417845484222,0.12464589235127478,0.02694136291600634,0.08398517908604364,0.031186715269339815,0.022857142857142857,0.0370843989769821,0.030434782608695653,0.017543859649122806,0.05237315875613748,0.08289241622574955,0.09020044543429843,0.13167259786476868,0.04271844660194175,0.5568181818181818,0.1679144385026738,0.5222929936305732,0.5815602836879432,0.5121951219512195,0.27807486631016043,0.4346153846153846,0.45564516129032256,0.4690265486725664,0.27700534759358286,0.3474903474903475,0.35856573705179284,0.8222222222222222,0.045989304812834225,0.32558139534883723,0.32558139534883723,0.8571428571428571,0.23101604278074866,0.33796296296296297,0.33796296296296297,0.9726027397260274,0.3402061855670103,0.5757575757575758,0.05154639175257732,0.2,,0.20618556701030927,0.2,1.0,0.19607843137254902,0.575,0.06862745098039216,0.42857142857142855,0.28431372549019607,0.41379310344827586,0.4449197860962567,0.33962264150943394,0.4540137339055794,0.49785616438356173,0.4534007462686566,0.09960552268244575,0.1337748344370861,,0.10181451612903226,0.29939516129032256,9.965680473372784,25.828957528957535,0.2898212898212898,18.0,4.0,1.0,1.0,47.0,,1.0,,,7.0,0.02631578947368421,0.035781544256120526,0.09722222222222222,0.3157894736842105,,,,0.03088803088803089,,,1.0,True
468,1610612765,Jon Barry,Jon Barry,468,DET,51611.0,860,196.0,1593,1558,530.0,496.0,205.0,3151,24.0,48.0,2.0,7.0,6.0,11.0,3.0,12.0,27.0,53.0,18.0,44.0,3.0,6.0,6.0,13.0,34.0,77.0,5.0,13.0,9.0,21.0,54.0,113.0,52.0,121.0,62.0,326.0,1536,4.0,14.0,8.0,19.0,2.0,34.0,15.0,30.0,15.0,34.0,30.0,105.0,52.0,56.0,120.0,36.0,,77.0,34.0,8.0,84.0,21.0,105.0,15.0,6.0,41.0,26.0,17.0,231.0,11.0,8.0,9.0,76.0,6.0,91.0,19.0,110.0,5.0,41.0,28.0,13.0,35.0,5.0,28.0,10.0,1.0,7.0,,45.0,5.0,10.0,30.0,64.0,,,3.0,72.0,5.0,8.0,23.0,1.0,10.0,6.0,1.0,,6.0,2.0,105.0,530.0,12.0,0.48148148148148145,0.49056603773584906,0.7692307692307693,0.4297520661157025,0.42105263157894735,0.4411764705882353,0.4297520661157025,0.4778761061946903,0.2857142857142857,0.5,0.5641025641025641,0.48484848484848486,0.5859375,0.6083650190114068,0.5,0.65,0.5170940170940171,0.07079646017699115,0.14583333333333334,,16.839803171131766,0.7777777777777778,0.08955223880597014,0.12297734627831715,0.015414258188824663,0.08653846153846154,0.044,0.11772853185595568,0.0247074122236671,0.011363636363636364,0.017964071856287425,0.058823529411764705,0.0125,0.11049723756906077,0.13245033112582782,0.1258741258741259,0.0875,0.043478260869565216,0.3333333333333333,0.20512820512820512,0.5,0.5853658536585366,0.2916666666666667,0.05128205128205128,0.25,0.25,0.6666666666666666,0.2264957264957265,0.5094339622641509,0.5192307692307693,0.6296296296296297,0.18803418803418803,0.4090909090909091,0.4090909090909091,0.8333333333333334,0.32905982905982906,0.44155844155844154,0.4533333333333333,0.7352941176470589,0.21212121212121213,0.2857142857142857,0.18181818181818182,0.5,0.3333333333333333,0.3939393939393939,0.38461538461538464,0.8,0.171875,0.5454545454545454,0.203125,0.46153846153846156,0.328125,0.42857142857142855,0.7222222222222222,0.44155844155844154,0.5109474358974359,0.5139968749999999,0.4971234375,0.09486166007905138,0.17557251908396945,0.00819672131147541,0.10429447852760736,0.3220858895705521,9.831858407079647,25.017355371900834,0.33270558694287505,2.0,,,,5.0,,,,,,,0.017045454545454544,0.08333333333333333,,2.0,,0.01652892561983471,0.018867924528301886,,0.025974025974025976,,True
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,74757.0,1246,221.0,2269,2237,797.0,751.0,303.0,4506,115.0,201.0,22.0,56.0,41.0,67.0,90.0,215.0,17.0,70.0,,3.0,,,,2.0,,1.0,,,,1.0,222.0,486.0,,4.0,134.0,578.0,2230,26.0,72.0,,,11.0,63.0,77.0,160.0,,3.0,50.0,204.0,264.0,180.0,,,1.0,,,35.0,25.0,31.0,56.0,17.0,14.0,10.0,4.0,11.0,143.0,23.0,70.0,15.0,105.0,13.0,133.0,94.0,227.0,21.0,28.0,7.0,21.0,30.0,2.0,18.0,39.0,5.0,12.0,5.0,69.0,9.0,25.0,62.0,149.0,,11.0,19.0,171.0,14.0,,74.0,,19.0,16.0,3.0,5.0,16.0,10.0,204.0,797.0,24.0,0.5945945945945946,0.6502463054187192,,,,,,0.4567901234567901,0.3611111111111111,0.48125,0.4530612244897959,0.3611111111111111,0.4723926380368098,0.507908611599297,0.3888888888888889,0.5177664974619289,0.00816326530612245,0.0720164609053498,0.0945273631840796,0.06976744186046512,24.23896499238965,0.43478260869565216,0.15853658536585366,0.11425462459194777,0.08771929824561403,0.09202453987730061,0.07395498392282958,0.11090573012939002,0.08385933273219116,0.07636363636363637,0.04477611940298507,0.09090909090909091,0.03296703296703297,0.09782608695652174,0.08764940239043825,0.14285714285714285,0.09923664122137404,0.09130434782608696,0.625,0.41020408163265304,0.572139303482587,0.6318681318681318,0.6782608695652174,0.4387755102040816,0.4186046511627907,0.45,0.45555555555555555,0.14285714285714285,0.24285714285714285,0.2463768115942029,0.7647058823529411,0.006122448979591836,,,,0.0020408163265306124,,,,0.7777777777777778,0.39285714285714285,,,,,,,0.4110429447852761,0.6119402985074627,0.012269938650306749,,0.006134969325153374,,0.41836734693877553,,0.4542431492842535,0.528795,0.45039259259259257,0.13454545454545455,0.13553113553113552,,0.10899653979238755,0.35294117647058826,6.367078189300412,33.525,0.35125605993829884,38.0,1.0,,,8.0,,,1.0,4.0,1.0,0.012658227848101266,0.1450980392156863,0.0625,0.18181818181818182,,,,0.014285714285714285,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,12607.0,210,-75.0,374,383,71.0,63.0,39.0,757,6.0,10.0,1.0,1.0,,1.0,3.0,5.0,5.0,12.0,2.0,4.0,,,,,7.0,13.0,1.0,3.0,1.0,3.0,14.0,27.0,9.0,17.0,5.0,60.0,428,3.0,3.0,1.0,3.0,1.0,10.0,,1.0,1.0,3.0,4.0,7.0,18.0,10.0,27.0,,,13.0,7.0,1.0,9.0,1.0,10.0,1.0,,3.0,4.0,2.0,21.0,1.0,1.0,2.0,11.0,2.0,15.0,2.0,17.0,,3.0,1.0,2.0,6.0,3.0,4.0,6.0,,2.0,1.0,12.0,,2.0,4.0,9.0,,1.0,2.0,9.0,1.0,,3.0,,2.0,2.0,,2.0,3.0,1.0,7.0,71.0,,0.6428571428571429,0.6428571428571429,1.0,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5185185185185185,1.0,,0.625,0.75,0.375,0.625,0.7142857142857143,0.5,0.38636363636363635,0.037037037037037035,0.1,,14.388489208633093,0.5,0.2222222222222222,0.0658682634730539,0.007518796992481203,0.09090909090909091,0.019230769230769232,0.06878306878306878,0.010810810810810811,,0.01639344262295082,0.025,,0.08163265306122448,0.057692307692307696,0.06060606060606061,,,0.3333333333333333,0.22727272727272727,0.6,0.6666666666666666,0.6666666666666666,0.11363636363636363,0.6,0.6,0.6666666666666666,0.2727272727272727,0.4166666666666667,0.4166666666666667,0.6,0.09090909090909091,0.5,0.5,1.0,0.29545454545454547,0.5384615384615384,0.5384615384615384,1.0,0.16666666666666666,1.0,,,,0.5,0.3333333333333333,1.0,0.25,,,,0.75,0.3333333333333333,0.6136363636363636,0.5384615384615384,0.49920454545454535,0.4992599999999999,0.5252,0.06521739130434782,0.10344827586206896,,0.16666666666666666,0.11666666666666667,9.925925925925926,25.082352941176474,0.18983957219251338,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,True
688,1610612765,Michael Curry,Michael Curry,688,DET,77155.0,1286,-99.0,2314,2355,443.0,367.0,226.0,4669,25.0,50.0,5.0,12.0,3.0,5.0,1.0,10.0,37.0,90.0,4.0,18.0,,,1.0,3.0,10.0,24.0,,3.0,1.0,2.0,63.0,150.0,14.0,42.0,31.0,199.0,2397,7.0,21.0,,3.0,4.0,18.0,7.0,17.0,2.0,5.0,10.0,30.0,108.0,18.0,42.0,,,24.0,10.0,9.0,55.0,29.0,84.0,21.0,8.0,13.0,11.0,31.0,197.0,2.0,12.0,8.0,83.0,4.0,95.0,14.0,109.0,2.0,34.0,19.0,15.0,15.0,2.0,10.0,16.0,1.0,5.0,3.0,31.0,2.0,4.0,57.0,134.0,,2.0,10.0,40.0,2.0,,16.0,,5.0,2.0,1.0,,2.0,1.0,30.0,443.0,7.0,0.8571428571428571,0.8852459016393442,1.0,0.3333333333333333,,0.4,0.3333333333333333,0.42,0.3333333333333333,0.4117647058823529,0.4375,0.2916666666666667,0.45454545454545453,0.471563981042654,0.36,0.5357142857142857,0.21875,0.06,0.18,,9.394409937888199,0.4838709677419355,0.0851063829787234,0.08682008368200837,0.013888888888888888,0.04878048780487805,0.008583690987124463,0.08125,0.01276207839562443,,0.009216589861751152,0.011111111111111112,,0.08333333333333333,0.1111111111111111,0.07451923076923077,0.03816793893129771,0.01904761904761905,0.5,0.2604166666666667,0.5,0.6097560975609756,0.76,0.052083333333333336,0.1,0.1,1.0,0.46875,0.4111111111111111,0.4111111111111111,0.918918918918919,0.09375,0.2222222222222222,0.2222222222222222,1.0,0.125,0.4166666666666667,0.4166666666666667,1.0,0.5,0.4166666666666667,,,,0.125,,,0.22727272727272727,0.6,0.13636363636363635,0.3333333333333333,0.09090909090909091,0.5,0.4791666666666667,0.4166666666666667,0.4813614583333334,0.5103125000000001,0.4681931818181818,0.07766990291262135,0.0975609756097561,,0.09045226130653267,0.1507537688442211,12.201999999999998,24.952380952380953,0.19144338807260156,4.0,,,,1.0,,,,,,,0.03619909502262444,0.09090909090909091,0.6,,,,,,,,True
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,35993.0,600,50.0,1071,1072,257.0,210.0,145.0,2143,37.0,61.0,16.0,24.0,10.0,15.0,13.0,37.0,12.0,32.0,4.0,9.0,,1.0,,2.0,13.0,41.0,,2.0,3.0,10.0,62.0,130.0,17.0,50.0,42.0,217.0,1090,21.0,35.0,,3.0,8.0,50.0,15.0,28.0,3.0,12.0,15.0,54.0,84.0,40.0,48.0,3.0,,41.0,13.0,15.0,15.0,17.0,32.0,12.0,5.0,6.0,5.0,4.0,81.0,16.0,46.0,12.0,88.0,9.0,109.0,62.0,171.0,1.0,10.0,7.0,3.0,12.0,,4.0,14.0,1.0,8.0,4.0,26.0,4.0,5.0,43.0,72.0,,2.0,8.0,55.0,5.0,,25.0,,5.0,24.0,1.0,5.0,24.0,14.0,54.0,257.0,2.0,0.6774193548387096,0.84,0.9411764705882353,0.34,,0.25,0.34,0.47692307692307695,0.6,0.5357142857142857,0.4861111111111111,0.5526315789473685,0.4875,0.5292682926829269,0.6097560975609756,0.5625,0.2777777777777778,0.11538461538461539,0.14754098360655737,0.10810810810810811,18.629032258064516,0.46153846153846156,0.28125,0.20754716981132076,0.12398921832884097,0.17391304347826086,0.0963855421686747,0.2028397565922921,0.1154562383612663,0.1188118811881188,0.09027777777777778,0.1076923076923077,0.05555555555555555,0.15441176470588236,0.23893805309734514,0.22857142857142856,0.14035087719298245,0.011764705882352941,0.5833333333333334,0.3388888888888889,0.6065573770491803,0.7115384615384616,0.5675675675675675,0.20555555555555555,0.35135135135135137,0.3939393939393939,0.6923076923076923,0.17777777777777778,0.375,0.4,1.0,0.05,0.4444444444444444,0.4444444444444444,1.0,0.22777777777777777,0.3170731707317073,0.3170731707317073,0.9230769230769231,0.631578947368421,0.6666666666666666,0.02631578947368421,,,0.05263157894736842,,,0.375,0.6666666666666666,0.05,,0.25,0.3,0.6166666666666667,0.3170731707317073,0.4864655555555555,0.5103909090909092,0.48857125,0.125,0.16666666666666666,,0.2304147465437788,0.2488479262672811,7.056153846153845,25.104,0.23996265172735762,24.0,,,,18.0,,,,1.0,2.0,,0.16666666666666666,0.3333333333333333,0.125,,,,0.0625,,,,True
