EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGA,LongMidRangeFrequency,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PtsAssisted3s,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Fg3aBlocked,Corner3Assists,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyTurnovers,BlockedAtRim,Travels,3SecondViolations,Technical Free Throw Trips,OffAtRimReboundPct,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,110.0,2,7,5,5,5,1.0,12,1.0,1,8,1.0,1.0,1.0,1.0,2.0,5,12.5,1.0,0.3879,0.3879,7.5,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,253.0,4,10,10,6,10,,20,,1,15,1.0,,,,,6,10.0,,0.317,0.317,18.3,0.6,-10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,2680.0,45,92,90,24,52,7.0,182,3.0,21,74,4.0,4.0,5.0,,11.0,24,35.0,0.1111111111111111,0.462348,0.37022499999999997,13.757142857142858,0.2608695652173913,21.0,14.0,0.5185185185185185,3.0,4.0,1.0,7.0,2.0,6.0,1.0,2.0,11.0,2.0,6.0,6.0,34.0,1.0,1.0,2.0,4.0,7.0,4.0,18.0,6.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.5,0.4,0.5238095238095238,0.5185185185185185,0.25,0.5666666666666667,0.4375,0.2222222222222222,1.0,0.05,0.36363636363636365,0.11764705882352941,0.09090909090909091,0.05263157894736842,0.42857142857142855,0.25,1.0,0.14814814814814814,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.37037037037037035,0.4,0.3404,0.06896551724137931,0.08695652173913043,0.20588235294117646,31.01666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2427,1610612741,Roger Mason Jr.,Roger Mason Jr.,2427,CHI,6850.0,114,228,226,71,118,21.0,454,3.0,13,226,2.0,9.0,12.0,3.0,27.0,71,14.8,0.0967741935483871,0.44749999999999995,0.47333499999999995,16.26923076923077,0.31140350877192985,-4.0,10.0,0.3225806451612903,,,,5.0,2.0,12.0,2.0,6.0,5.0,6.0,18.0,2.0,30.0,2.0,4.0,9.0,,14.0,8.0,2.0,3.0,,12.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,10.0,12.0,4.0,2.0,3.0,3.0,,5.0,1.0,8.0,20.0,2.0,1.0,,,,,,14.0,0.8,0.8,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.38461538461538464,0.45161290322580644,0.6363636363636364,0.46875,0.6363636363636364,0.5806451612903226,0.6,0.07407407407407407,0.11538461538461539,0.08411214953271028,0.06666666666666667,0.10526315789473684,,0.3333333333333333,,,,,,,,0.5,0.5,0.8,0.3870967741935484,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.3333333333333333,0.5806451612903226,0.16666666666666666,0.3954,0.03125,0.07142857142857142,0.4666666666666667,25.900000000000002,4.0,6.0,2.0,3.0,1.0,15.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,0.8333333333333334,0.5,0.1,0.02702702702702703,0.02,0.0625,0.05555555555555555,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.75,1.0,0.2727272727272727,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,2576.0,43,81,79,16,29,6.0,160,2.0,6,79,,3.0,3.0,1.0,6.0,16,10.344827586206897,0.3333333333333333,0.43375,,11.449999999999998,0.19753086419753085,6.0,3.0,0.5,1.0,1.0,1.0,2.0,,,,,4.0,,,1.0,9.0,2.0,,,,,6.0,2.0,,,,,,,1.0,1.0,4.0,3.0,8.0,11.0,1.0,,2.0,2.0,,3.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.75,1.0,,,,0.6666666666666666,0.6666666666666666,,0.75,,,0.6666666666666666,0.14285714285714285,0.26666666666666666,0.19444444444444445,0.2,,0.3,0.2,1.0,0.16666666666666666,1.0,1.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.16666666666666666,,0.3724,0.16666666666666666,0.16666666666666666,,,,,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,0.2,0.08695652173913043,0.10714285714285714,0.15384615384615385,,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.5,0.5,0.75,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2398,1610612741,Jay Williams,Jay Williams,2398,CHI,4926.0,82,162,161,58,82,15.0,323,4.0,26,176,8.0,11.0,14.0,5.0,31.0,58,29.37853107344633,0.09523809523809523,0.47600595238095245,0.46753,11.261538461538464,0.35802469135802467,-18.0,13.0,0.30952380952380953,6.0,9.0,,7.0,5.0,12.0,3.0,7.0,13.0,6.0,16.0,9.0,53.0,1.0,3.0,7.0,2.0,21.0,8.0,18.0,3.0,,12.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,7.0,8.0,1.0,,5.0,3.0,2.0,5.0,,,4.0,11.0,6.0,,1.0,,1.0,,21.0,0.3076923076923077,0.3076923076923077,0.375,0.42857142857142855,0.375,0.5,0.5238095238095238,0.6333333333333333,0.5638297872340425,0.65625,0.38095238095238093,1.0,0.07692307692307693,0.05,0.06944444444444445,,0.16666666666666666,0.07142857142857142,,,0.21428571428571427,0.6666666666666666,1.0,0.3333333333333333,,,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.2857142857142857,0.4166666666666667,0.4166666666666667,0.4666666666666667,0.42857142857142855,0.5952380952380952,0.4166666666666667,0.4742,0.1276595744680851,0.1935483870967742,0.39622641509433965,25.025000000000002,1.0,4.0,,,5.0,15.0,1.0,2.0,1.0,,1.0,,,,3.0,0.8333333333333334,0.625,0.25,0.019230769230769232,0.014492753623188406,,,0.09523809523809523,0.25,0.3333333333333333,1.0,0.8,,,,,1.0,,5.0,,,1.0,,1.0,0.8333333333333334,0.8333333333333334,,,,,,,0.09433962264150944,3.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,0.5,0.0625,0.15384615384615385,0.3333333333333333,0.25,0.25,0.05,0.6666666666666666,0.5,1.0,0.26666666666666666,0.75,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,1209.0,20,40,40,17,21,4.0,80,3.0,5,42,2.0,,,,,17,18.181818181818183,0.6,0.35,0.3537,11.580000000000002,0.425,-7.0,2.0,0.4,,,1.0,,,,,,1.0,,,3.0,5.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,3.0,3.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,,,0.2,0.2,,0.35714285714285715,0.16666666666666666,,1.0,0.16666666666666666,,0.13043478260869565,,0.25,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.3444,0.16666666666666666,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,2196.0,37,75,76,24,48,6.0,151,7.0,11,86,7.0,1.0,2.0,1.0,5.0,24,22.5,0.6363636363636364,0.4543090909090909,0.42347142857142855,5.20909090909091,0.32,-15.0,,,2.0,4.0,4.0,,,,,,6.0,,,2.0,14.0,1.0,,,2.0,10.0,12.0,,,,,,1.0,1.0,,,,5.0,5.0,6.0,,,3.0,1.0,2.0,5.0,,4.0,5.0,4.0,1.0,1.0,,,,,10.0,1.0,1.0,,,,0.5454545454545454,0.5454545454545454,0.5714285714285714,0.5384615384615384,0.625,,0.6,0.19230769230769232,,0.15625,0.2857142857142857,0.23076923076923078,,,,0.36363636363636365,0.5,0.6666666666666666,1.0,0.5714285714285714,0.6666666666666666,,,,,,,,,0.36363636363636365,,0.3612,0.08333333333333333,0.08333333333333333,0.7142857142857143,,,,,,4.0,,1.0,,1.0,,,2.0,,,,,0.5714285714285714,,0.05,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,2.0,,,,,,0.18181818181818182,0.25,0.14285714285714285,,0.1111111111111111,,,,0.2857142857142857,0.5,2.0,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,1511.0,25,50,51,11,17,3.0,101,2.0,6,49,2.0,2.0,2.0,,4.0,11,22.22222222222222,0.2,0.46708999999999995,0.31094999999999995,9.816666666666666,0.22,3.0,2.0,0.2,1.0,2.0,1.0,1.0,2.0,4.0,,,3.0,2.0,4.0,,12.0,1.0,,,,4.0,4.0,2.0,,,4.0,2.0,,,1.0,1.0,,6.0,7.0,9.0,1.0,1.0,1.0,,1.0,2.0,,2.0,4.0,1.0,,,,,,,4.0,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.5,0.6,1.0,0.6,1.0,0.4,0.5,0.3,,0.25,0.14285714285714285,0.3,,,,0.2,0.5,0.5,,0.5,0.5,0.5,0.5,1.0,0.4,0.5,0.5,,,0.6,0.5,0.554,,,0.3333333333333333,26.075,,,,,2.0,6.0,2.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,0.5,0.13333333333333333,0.09523809523809523,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,
1594,1610612741,Rick Brunson,Rick Brunson,1594,CHI,586.0,10,21,19,3,8,3.0,40,1.0,4,17,,1.0,1.0,,2.0,3,16.666666666666668,0.25,0.349875,,16.675,0.14285714285714285,1.0,3.0,0.75,,,1.0,,,,,,1.0,,,,2.0,1.0,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,0.25,0.25,,0.25,,,,0.2,,0.14285714285714285,,0.2,,,,,,,,1.0,1.0,,,,,,,,,,,0.3557,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
