EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,ShortMidRangeAssists,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Corner3Assists,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,OffensiveGoaltends,on,SecondChanceCorner3FGM,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes
1496,1610612755,Keith Van Horn,Keith Van Horn,1496,PHI,679.0,11.0,13.0,21,18.0,4,1.0,5.0,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,5.0,17.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4,0.5,1.0,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,18.51851851851852,0.3333333333333333,0.25,0.25,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,0.8,0.25,0.25,1.0,0.5,1.0,0.3333333333333333,1.0,0.2,0.38993999999999995,0.4112,0.38959999999999995,0.4,0.4,7.2,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,2185.0,36.0,-7.0,72,73.0,34,40.0,9.0,145,1.0,1.0,,,,,2.0,2.0,5.0,8.0,2.0,12.0,79.0,,,,1.0,2.0,4.0,2.0,8.0,,1.0,3.0,5.0,2.0,7.0,2.0,,4.0,34,0.2,0.2,0.625,,0.5,0.625,,0.5,0.6666666666666666,,0.6666666666666666,14.814814814814813,0.2,0.04,0.17857142857142858,0.03225806451612903,,0.16666666666666666,0.2,0.125,1.0,1.0,0.25,1.0,1.0,,,,,,0.125,0.3879625,,0.37125,,0.3333333333333333,12.775000000000002,0.4722222222222222,2.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.15384615384615385,0.08333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.625,0.4,0.4,0.5,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2261,1610612755,Kenny Satterfield,Kenny Satterfield,2261,PHI,2409.0,40.0,-18.0,82,79.0,51,52.0,10.0,161,,2.0,,,,1.0,1.0,6.0,1.0,10.0,1.0,3.0,88.0,,1.0,,,3.0,1.0,2.0,,,1.0,,,1.0,1.0,2.0,,1.0,51,1.0,1.0,0.1,,,0.1,,,0.13636363636363635,,0.125,16.129032258064516,,0.030303030303030304,,0.02631578947368421,,,,0.2,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,,0.3333333333333333,,0.2,0.41624,0.3365,0.45846666666666663,,0.3333333333333333,8.1,0.6219512195121951,,2.0,1.0,6.0,1.0,7.0,1.0,3.0,1.0,15.0,,,1.0,,4.0,,,,1.0,4.0,,,2.0,1.0,1.0,,,0.07142857142857142,,,,0.2,,,,0.09090909090909091,0.09090909090909091,1.0,2.0,1.0,3.0,3.0,2.0,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,6123.0,102.0,-28.0,208,210.0,120,139.0,32.0,418,8.0,9.0,1.0,1.0,4.0,5.0,2.0,7.0,16.0,26.0,11.0,49.0,219.0,2.0,6.0,6.0,8.0,15.0,33.0,20.0,12.0,4.0,4.0,4.0,8.0,5.0,13.0,13.0,,33.0,120,0.625,0.7142857142857143,0.6153846153846154,0.3333333333333333,0.5333333333333333,0.5588235294117647,0.25,0.4782608695652174,0.6125,0.3333333333333333,0.5689655172413793,18.77551020408163,0.08333333333333333,0.04597701149425287,0.10294117647058823,0.04716981132075472,0.09523809523809523,0.14285714285714285,0.041666666666666664,0.2647058823529412,0.8888888888888888,1.0,0.20588235294117646,0.2857142857142857,0.5,,0.125,1.0,0.21739130434782608,0.8,0.5,0.4576529411764706,0.4121125,0.45473478260869554,0.12244897959183673,0.673469387755102,9.061538461538463,0.5769230769230769,6.0,10.0,11.0,10.0,,10.0,,5.0,3.0,20.0,,3.0,5.0,3.0,2.0,1.0,4.0,,,6.0,1.0,6.0,9.0,5.0,0.3333333333333333,,0.15,0.02564102564102564,0.1,0.08333333333333333,0.25,0.29411764705882354,0.6,0.6,0.6666666666666666,0.13157894736842105,0.16666666666666666,4.0,2.0,2.0,2.0,4.0,1.0,0.15384615384615385,0.1111111111111111,1.0,5.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,0.25,0.23529411764705882,0.42857142857142855,0.08333333333333333,0.05263157894736842,0.037037037037037035,0.08333333333333333,0.08333333333333333,0.75,0.14705882352941177,0.2,0.2,1.0,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.125,0.125,0.21739130434782608,0.2,0.13043478260869565,0.3333333333333333,0.3333333333333333,24.799999999999997,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
981,1610612755,Efthimios Rentzias,Efthimios Rentzias,981,PHI,8599.0,143.0,-17.0,294,288.0,149,176.0,44.0,582,5.0,13.0,2.0,6.0,3.0,8.0,5.0,13.0,16.0,51.0,8.0,52.0,294.0,4.0,12.0,13.0,8.0,29.0,29.0,22.0,10.0,6.0,9.0,8.0,16.0,10.0,26.0,9.0,,29.0,149,0.6875,0.8461538461538461,0.3137254901960784,0.3333333333333333,0.27586206896551724,0.3728813559322034,0.4230769230769231,0.3333333333333333,0.4126984126984127,0.4642857142857143,0.3918918918918919,19.36416184971098,0.10526315789473684,0.07086614173228346,0.0891089108910891,0.06535947712418301,0.12121212121212122,0.07692307692307693,0.08333333333333333,0.22033898305084745,0.38461538461538464,0.5555555555555556,0.22033898305084745,0.38461538461538464,0.38461538461538464,0.4,0.46153846153846156,0.3333333333333333,0.24242424242424243,0.375,0.3559322033898305,0.4357491379310344,0.45511250000000003,0.42342031249999995,0.25,0.5576923076923077,10.688235294117648,0.5068027210884354,6.0,25.0,7.0,5.0,2.0,7.0,1.0,3.0,2.0,16.0,,1.0,6.0,6.0,2.0,1.0,2.0,,2.0,4.0,1.0,12.0,21.0,3.0,0.5,,0.04,0.06,0.21428571428571427,,0.09090909090909091,0.423728813559322,0.24,0.24,0.8333333333333334,0.04918032786885246,0.05660377358490566,4.0,,,,2.0,4.0,0.0784313725490196,0.3076923076923077,,,,,,4.0,8.0,1.0,2.0,4.0,4.0,8.0,1.0,2.0,2.0,4.0,12.0,7.0,4.0,1.0,7.0,4.0,4.0,1.0,2.0,,1.0,0.5,0.5,0.5714285714285714,0.13559322033898305,,0.5,0.038461538461538464,0.045454545454545456,,0.11764705882352941,0.8,,,,,0.13559322033898305,0.5,0.5,1.0,,0.07692307692307693,,,0.12121212121212122,0.5,0.5714285714285714,29.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.125,0.5,0.5,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,3357.0,56.0,6.0,114,109.0,50,55.0,16.0,223,4.0,10.0,,,2.0,6.0,2.0,5.0,8.0,25.0,20.0,45.0,106.0,,2.0,,3.0,10.0,20.0,6.0,10.0,,,2.0,3.0,,3.0,27.0,1.0,20.0,50,0.375,0.375,0.32,,0.3,0.35714285714285715,,0.4,0.4787234042553192,,0.5263157894736842,40.6015037593985,0.05555555555555555,,0.06976744186046512,,,,0.11764705882352941,0.2857142857142857,0.4,0.5,0.14285714285714285,0.4,0.4,,,,0.4,0.3333333333333333,0.5714285714285714,0.48803285714285716,0.4254,0.5001233333333334,,0.4444444444444444,9.524000000000001,0.43859649122807015,2.0,10.0,8.0,9.0,,9.0,,5.0,3.0,18.0,,1.0,5.0,3.0,6.0,,1.0,,2.0,7.0,,1.0,2.0,12.0,0.8571428571428571,,0.14285714285714285,,,,0.2,0.2857142857142857,0.2,0.2,1.0,0.26666666666666666,0.34285714285714286,2.0,1.0,2.0,4.0,2.0,,0.08,0.2,,,,,,3.0,10.0,1.0,2.0,5.0,3.0,10.0,1.0,,2.0,5.0,3.0,10.0,3.0,,,,,2.0,2.0,,0.3333333333333333,0.3,0.4,0.3,0.2857142857142857,,,,,,,0.25,,,,,0.2857142857142857,0.3,0.3,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,0.4,0.3,25.830000000000002,,,,,,,,,,,,,,,,6.0,1.0,,,,True,,,,,,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,3183.0,53.0,-7.0,110,106.0,51,61.0,14.0,216,3.0,8.0,,2.0,1.0,3.0,,2.0,8.0,17.0,4.0,20.0,109.0,1.0,3.0,2.0,4.0,9.0,12.0,8.0,8.0,,1.0,1.0,2.0,1.0,3.0,6.0,,12.0,51,0.5,0.5,0.47058823529411764,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.47619047619047616,0.3333333333333333,0.5,19.047619047619047,0.037037037037037035,0.02,0.02857142857142857,0.017543859649122806,,,0.07142857142857142,0.4444444444444444,0.375,0.5,0.1111111111111111,,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.5,0.4719916666666666,0.4423000000000001,0.4479999999999999,0.1,0.6,7.947058823529411,0.4636363636363636,5.0,7.0,4.0,7.0,,7.0,,4.0,3.0,14.0,,,6.0,4.0,2.0,1.0,1.0,,,3.0,1.0,,4.0,2.0,0.6666666666666666,,,,,,,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.6,0.1,0.10526315789473684,2.0,,2.0,2.0,,3.0,0.11764705882352941,0.25,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,0.05555555555555555,,0.3333333333333333,,0.043478260869565216,,,0.3333333333333333,,,,,0.05555555555555555,,,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,4157.0,69.0,-1.0,140,133.0,63,80.0,24.0,273,5.0,8.0,,,3.0,4.0,,4.0,9.0,19.0,4.0,25.0,128.0,,1.0,,3.0,6.0,10.0,14.0,4.0,,3.0,4.0,8.0,3.0,11.0,4.0,,10.0,63,0.7777777777777778,0.7777777777777778,0.47368421052631576,,0.5,0.45652173913043476,,0.375,0.5,,0.5,15.2046783625731,0.09523809523809523,0.046875,0.1346153846153846,0.036585365853658534,0.05263157894736842,0.15384615384615385,0.1,0.34782608695652173,0.625,0.7142857142857143,0.17391304347826086,,,,,,0.5,0.75,0.5217391304347826,0.4836978260869565,0.3577,0.5472812499999999,,0.4,9.094736842105263,0.45,4.0,7.0,4.0,6.0,1.0,7.0,1.0,3.0,2.0,15.0,,3.0,5.0,2.0,1.0,,,,1.0,1.0,,,4.0,,1.0,,0.3,0.07407407407407407,,0.42857142857142855,,0.30434782608695654,0.5714285714285714,0.5714285714285714,1.0,,,3.0,1.0,3.0,,1.0,,0.15789473684210525,0.125,1.0,4.0,,,2.0,,,,,,1.0,4.0,,,,2.0,3.0,,,,1.0,,,,2.0,,1.0,0.25,,0.25,0.17391304347826086,0.5,0.125,,,,,0.6,0.17391304347826086,0.25,0.25,1.0,,,,,,,0.25,,,,,23.175,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,1723.0,29.0,6.0,57,54.0,20,22.0,9.0,111,1.0,3.0,,,,,,5.0,1.0,9.0,5.0,7.0,52.0,,1.0,4.0,,1.0,,,2.0,,5.0,3.0,4.0,6.0,10.0,6.0,,,20,,,0.1111111111111111,,,0.1,,,0.2692307692307692,0.5,,18.571428571428573,0.14285714285714285,0.16666666666666666,0.13636363636363635,0.15789473684210525,0.2727272727272727,,0.2,0.3,0.3333333333333333,0.5,0.5,,,,,,,,0.4,0.434595,0.5104249999999999,0.3784,0.5714285714285714,,6.166666666666667,0.3508771929824561,,1.0,,,,,,,,,,,1.0,,,,,,,,,3.0,4.0,3.0,,,,,0.2,,,0.1,,,,0.23076923076923078,0.25,1.0,,1.0,,,,0.1111111111111111,0.3333333333333333,,,,,,,1.0,1.0,,,,1.0,1.0,4.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,0.1,,0.3333333333333333,0.125,0.15384615384615385,0.16666666666666666,0.125,,,,,,0.1,,,,,0.5,,,,,,25.2,,,,,,2.0,2.0,2.0,1.0,,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1609,1610612755,Art Long,Art Long,1609,PHI,768.0,13.0,3.0,30,30.0,19,27.0,8.0,60,2.0,5.0,1.0,2.0,1.0,3.0,,1.0,2.0,9.0,1.0,5.0,22.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,,2.0,19,0.5,1.0,0.2222222222222222,0.25,0.25,0.2222222222222222,0.25,0.25,0.25,0.25,0.25,27.5,0.375,0.11764705882352941,0.3333333333333333,0.10526315789473684,0.14285714285714285,1.0,0.4,0.5555555555555556,0.4,1.0,0.1111111111111111,,,,0.5,0.5,0.75,0.3333333333333333,0.5555555555555556,0.5033666666666667,0.509025,0.565925,0.4,0.4,6.566666666666666,0.6333333333333333,,3.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,,,,,1.0,,4.0,4.0,1.0,1.0,,,0.125,,,,0.3333333333333333,,,,0.1,0.1,3.0,,1.0,1.0,,,0.3333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
