EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,3SecondViolations,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1498,1610612757,Antonio Daniels,Antonio Daniels,1498,POR,14220.0,237,45,451,452,129,132,53,903,10.0,15.0,1.0,1.0,4.0,6.0,5.0,9.0,7.0,13.0,3.0,5.0,2.0,3.0,3.0,15.0,1.0,2.0,4.0,22.0,37.0,6.0,20.0,24.0,86.0,458,3.0,4.0,1.0,2.0,8.0,8.0,10.0,4.0,7.0,11.0,39.0,12.0,32.0,18.0,1.0,14.0,3.0,3.0,15.0,6.0,21.0,5.0,1.0,8.0,3.0,4.0,48.0,1.0,5.0,15.0,20.0,1.0,21.0,6.0,4.0,2.0,5.0,4.0,2.0,1.0,7.0,2.0,6.0,17.0,1.0,26.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,39.0,129,2.0,0.2727272727272727,0.2727272727272727,1.0,0.3,0.5714285714285714,0.3157894736842105,0.5945945945945946,0.75,0.8,0.543859649122807,0.6,0.8235294117647058,0.6159420289855072,0.6666666666666666,0.8636363636363636,0.3508771929824561,0.08108108108108109,0.13333333333333333,0.07692307692307693,14.728682170542635,0.7142857142857143,0.1111111111111111,0.006535947712418301,0.08620689655172414,0.10362694300518134,0.004975124378109453,0.023809523809523808,0.06818181818181818,0.13333333333333333,0.13114754098360656,0.1,0.05555555555555555,1.0,0.2631578947368421,0.6666666666666666,0.7692307692307693,0.3,0.15789473684210525,0.5555555555555556,0.5555555555555556,0.2,0.22807017543859648,0.5384615384615384,0.5833333333333334,0.2857142857142857,0.08771929824561403,0.6,0.6,1.0,0.2631578947368421,0.2,0.2,1.0,0.2,1.0,0.2,0.35294117647058826,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.23529411764705882,0.5,0.6140350877192983,0.21428571428571427,0.523924107142857,0.46182,0.5439156249999999,0.15151515151515152,0.21739130434782608,0.09302325581395349,0.45348837209302323,8.756756756756754,25.324999999999996,0.2860310421286031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,83648.0,1394,200,2640,2626,626,507,339,5266,65.0,96.0,7.0,13.0,13.0,22.0,20.0,47.0,60.0,147.0,15.0,40.0,2.0,6.0,49.0,138.0,8.0,8.0,32.0,145.0,290.0,64.0,178.0,138.0,620.0,2664,13.0,30.0,13.0,9.0,50.0,32.0,62.0,10.0,38.0,66.0,160.0,162.0,128.0,174.0,1.0,137.0,49.0,8.0,146.0,29.0,175.0,18.0,11.0,83.0,27.0,36.0,379.0,19.0,14.0,76.0,93.0,28.0,121.0,43.0,25.0,18.0,37.0,22.0,34.0,15.0,71.0,18.0,28.0,73.0,5.0,159.0,10.0,27.0,42.0,29.0,8.0,6.0,8.0,6.0,3.0,160.0,626,8.0,0.5586206896551724,0.5869565217391305,0.90625,0.3595505617977528,0.2631578947368421,0.3615819209039548,0.5,0.43333333333333335,0.5161290322580645,0.5149572649572649,0.47674418604651164,0.47,0.5642722117202268,0.5319148936170213,0.5757575757575758,0.3803418803418803,0.027586206896551724,0.07291666666666667,,19.73640856672158,0.5211267605633803,0.07826982492276004,0.021788990825688075,0.047619047619047616,0.07114624505928854,0.023076923076923078,0.01818181818181818,0.08058608058608059,0.044715447154471545,0.09513274336283185,0.0410958904109589,0.06666666666666667,0.75,0.20512820512820512,0.6770833333333334,0.7303370786516854,0.6307692307692307,0.10042735042735043,0.425531914893617,0.43478260869565216,0.45,0.3141025641025641,0.40816326530612246,0.40816326530612246,0.5166666666666667,0.08547008547008547,0.375,0.375,0.9333333333333333,0.2948717948717949,0.35507246376811596,0.35507246376811596,0.8979591836734694,0.3023255813953488,0.5384615384615384,0.18604651162790697,0.22,0.5909090909090909,0.06,0.3333333333333333,0.32,0.25,0.5854700854700855,0.35766423357664234,0.5106289079229123,0.49489827586206897,0.49854848484848496,0.084,0.13043478260869565,0.08064516129032258,0.25806451612903225,11.18310344827586,24.56629213483145,0.23712121212121212,3.0,5.0,2.0,5.0,18.0,14.0,8.0,1.0,3.0,6.0,13.0,3.0,8.0,1.0,4.0,1.0,1.0,1.0,0.38461538461538464,0.02127659574468085,0.046153846153846156,0.013513513513513514,0.026845637583892617,0.02,0.025936599423631124,0.03211009174311927,0.0125,0.024096385542168676,0.2857142857142857,0.11627906976744186,0.6,0.6666666666666666,0.25,0.5,,,,,,,,,,,True,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,77298.0,1288,132,2455,2450,595,491,311,4905,128.0,202.0,16.0,27.0,24.0,36.0,36.0,93.0,59.0,173.0,9.0,32.0,3.0,9.0,7.0,34.0,2.0,1.0,6.0,223.0,468.0,16.0,66.0,110.0,604.0,2476,26.0,57.0,5.0,12.0,67.0,45.0,90.0,4.0,15.0,37.0,139.0,248.0,198.0,45.0,,34.0,7.0,35.0,125.0,22.0,147.0,16.0,6.0,88.0,18.0,19.0,316.0,36.0,48.0,125.0,178.0,44.0,222.0,65.0,42.0,23.0,76.0,46.0,45.0,30.0,121.0,24.0,39.0,106.0,13.0,151.0,9.0,1.0,67.0,12.0,6.0,1.0,8.0,5.0,3.0,139.0,595,15.0,0.5560538116591929,0.5933014354066986,0.9375,0.24242424242424243,0.26666666666666666,0.24242424242424243,0.47649572649572647,0.45614035087719296,0.5,0.46254681647940077,0.4435483870967742,0.4857142857142857,0.4991721854304636,0.47183098591549294,0.5265151515151515,0.12359550561797752,0.07478632478632478,0.13366336633663367,,25.80071174377224,0.628099173553719,0.13997760358342665,0.04321728691476591,0.17712177121771217,0.1486254295532646,0.040036396724294813,0.07364341085271318,0.08064516129032258,0.13524590163934427,0.17955112219451372,0.1724137931034483,0.19117647058823528,0.625,0.3782771535580524,0.6336633663366337,0.7314285714285714,0.546875,0.17415730337078653,0.3870967741935484,0.4235294117647059,0.5277777777777778,0.32397003745318353,0.34104046242774566,0.34104046242774566,0.5932203389830508,0.0599250936329588,0.28125,0.28125,1.0,0.06367041198501873,0.20588235294117646,0.20588235294117646,0.8571428571428571,0.43548387096774194,0.5925925925925926,0.03225806451612903,0.34285714285714286,0.6666666666666666,0.08571428571428572,0.3333333333333333,0.05714285714285714,0.16666666666666666,0.50187265917603,0.20588235294117646,0.4969397003745318,0.4867528301886792,0.47703666666666666,0.11317567567567567,0.12737642585551331,0.11092715231788079,0.23013245033112584,8.678632478632478,24.025757575757577,0.24236252545824846,1.0,3.0,,1.0,3.0,28.0,8.0,,5.0,9.0,15.0,9.0,6.0,13.0,2.0,1.0,4.0,1.0,0.2,0.08602150537634409,0.078125,,0.03007518796992481,0.03278688524590164,0.027190332326283987,0.04020100502512563,,0.03515625,0.125,0.04838709677419355,0.3333333333333333,1.0,,,2.0,2.0,2.0,,,,,,,,True,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,38012.0,634,175,1160,1171,344,277,167,2331,84.0,129.0,16.0,29.0,22.0,36.0,11.0,35.0,10.0,30.0,,1.0,,1.0,,6.0,,,5.0,105.0,194.0,,7.0,56.0,266.0,1142,18.0,41.0,,12.0,48.0,26.0,51.0,,6.0,22.0,74.0,128.0,82.0,,3.0,3.0,,18.0,27.0,10.0,37.0,9.0,1.0,17.0,5.0,5.0,84.0,38.0,17.0,44.0,64.0,52.0,116.0,28.0,17.0,11.0,16.0,6.0,34.0,10.0,50.0,14.0,15.0,61.0,12.0,87.0,9.0,,42.0,6.0,9.0,6.0,10.0,4.0,1.0,74.0,344,10.0,0.6095238095238096,0.6808510638297872,,,,,0.5412371134020618,0.43902439024390244,0.5098039215686274,0.5223880597014925,0.43902439024390244,0.45614035087719296,0.5541666666666667,0.5,0.5138888888888888,0.03482587064676617,0.09278350515463918,0.07751937984496124,0.03333333333333333,21.26099706744868,0.32,0.10377358490566038,0.0945273631840796,0.09392265193370165,0.10082644628099173,0.09922178988326848,0.12857142857142856,0.056,0.16,0.10552763819095477,0.10526315789473684,0.0625,0.4,0.6417910447761194,0.6511627906976745,0.7058823529411765,0.5714285714285714,0.17412935323383086,0.3142857142857143,0.39285714285714285,0.6363636363636364,0.14925373134328357,0.3333333333333333,0.3448275862068966,0.9,0.004975124378109453,,,,0.029850746268656716,,,,0.7073170731707317,0.5517241379310345,,0.631578947368421,0.6111111111111112,0.017543859649122806,,0.08771929824561403,,0.6766169154228856,,0.5403190355329949,0.5150939393939395,0.5409433962264152,0.1794871794871795,0.18502202643171806,0.18045112781954886,0.2781954887218045,4.182989690721651,42.4,0.296551724137931,,,,,,22.0,13.0,1.0,3.0,5.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,0.2,0.08823529411764706,0.0196078431372549,0.11607142857142858,0.06504065040650407,0.08633093525179857,0.1282051282051282,0.08823529411764706,0.06944444444444445,0.125,,,,,,1.0,,3.0,1.0,1.0,,,,,,True,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,114748.0,1912,287,3591,3579,873,762,473,7170,102.0,165.0,11.0,19.0,19.0,32.0,45.0,101.0,80.0,198.0,11.0,39.0,1.0,4.0,27.0,94.0,9.0,7.0,40.0,227.0,464.0,38.0,133.0,121.0,689.0,3602,23.0,44.0,12.0,11.0,72.0,45.0,95.0,8.0,44.0,54.0,168.0,246.0,208.0,84.0,1.0,93.0,27.0,34.0,230.0,55.0,285.0,41.0,14.0,118.0,49.0,63.0,625.0,36.0,51.0,160.0,221.0,57.0,278.0,105.0,54.0,51.0,102.0,69.0,62.0,33.0,164.0,34.0,48.0,149.0,14.0,148.0,14.0,3.0,51.0,27.0,23.0,10.0,25.0,14.0,2.0,168.0,873,17.0,0.5418502202643172,0.5590909090909091,0.7368421052631579,0.2857142857142857,0.18181818181818182,0.2878787878787879,0.4892241379310345,0.5227272727272727,0.47368421052631576,0.47571189279731996,0.5446428571428571,0.41007194244604317,0.5188821752265861,0.5806451612903226,0.49122807017543857,0.22278056951423786,0.07327586206896551,0.12727272727272726,0.025252525252525252,19.927623642943303,0.6219512195121951,0.12204424103737604,0.02924451665312754,0.11943793911007025,0.12140391254315305,0.034161490683229816,0.02368421052631579,0.10326086956521739,0.11515151515151516,0.1370309951060359,0.10828025477707007,0.1504424778761062,0.56,0.27638190954773867,0.6181818181818182,0.7083333333333334,0.6862745098039216,0.16917922948073702,0.44554455445544555,0.4838709677419355,0.35555555555555557,0.3316582914572864,0.40404040404040403,0.41450777202072536,0.4625,0.06532663316582915,0.28205128205128205,0.28205128205128205,0.9090909090909091,0.1574539363484087,0.2872340425531915,0.2872340425531915,0.6666666666666666,0.3392857142857143,0.5789473684210527,0.16071428571428573,0.2302158273381295,0.59375,0.02877697841726619,0.25,0.28776978417266186,0.175,0.4991624790619765,0.2903225806451613,0.4902530201342285,0.4798975,0.47941050724637685,0.08188976377952756,0.10179640718562874,0.10449927431059507,0.24383164005805516,9.928663793103446,24.657894736842103,0.24310776942355888,,3.0,5.0,5.0,30.0,14.0,19.0,2.0,10.0,6.0,28.0,8.0,6.0,12.0,6.0,6.0,7.0,1.0,0.4166666666666667,0.07920792079207921,0.10752688172043011,0.017699115044247787,0.05013192612137203,0.034759358288770054,0.029350104821802937,0.05,0.050505050505050504,0.020618556701030927,0.45454545454545453,0.05357142857142857,,,0.5555555555555556,1.0,2.0,2.0,,,,1.0,0.007462686567164179,,,,True,,,,
717,1610612757,Arvydas Sabonis,Arvydas Sabonis,717,POR,19928.0,332,103,632,616,221,177,78,1248,31.0,55.0,10.0,17.0,12.0,21.0,9.0,25.0,5.0,17.0,,,,,1.0,1.0,1.0,1.0,1.0,45.0,97.0,1.0,1.0,39.0,132.0,608,11.0,20.0,1.0,4.0,29.0,16.0,33.0,1.0,1.0,12.0,47.0,62.0,28.0,3.0,,1.0,1.0,8.0,36.0,6.0,42.0,5.0,1.0,21.0,9.0,6.0,90.0,20.0,20.0,48.0,78.0,24.0,102.0,14.0,7.0,7.0,11.0,10.0,7.0,1.0,18.0,5.0,28.0,49.0,3.0,52.0,8.0,,23.0,7.0,12.0,11.0,12.0,9.0,3.0,47.0,221,3.0,0.6888888888888889,0.8378378378378378,1.0,1.0,1.0,1.0,0.4639175257731959,0.55,0.48484848484848486,0.4744897959183674,0.5952380952380952,0.5147058823529411,0.55,0.6304347826086957,0.5595238095238095,0.01020408163265306,0.08247422680412371,0.10909090909090909,0.058823529411764705,18.930041152263374,0.6111111111111112,0.22119815668202766,0.09345794392523364,0.24390243902439024,0.22742474916387959,0.08424908424908426,0.12195121951219512,0.18181818181818182,0.25925925925925924,0.2222222222222222,0.25862068965517243,0.20833333333333334,0.75,0.5612244897959183,0.5636363636363636,0.6326530612244898,0.6451612903225806,0.25510204081632654,0.36,0.375,0.6666666666666666,0.17346938775510204,0.29411764705882354,0.3125,1.0,,,,,0.01020408163265306,1.0,1.0,1.0,0.8095238095238095,0.5882352941176471,0.047619047619047616,0.6176470588235294,0.5714285714285714,,,0.029411764705882353,1.0,0.5714285714285714,1.0,0.4792607142857143,0.49251388888888886,0.4950808823529412,0.20353982300884957,0.20535714285714285,0.2196969696969697,0.3560606060606061,5.421649484536082,24.1,0.34968354430379744,,,1.0,1.0,,16.0,3.0,1.0,10.0,4.0,,1.0,1.0,1.0,8.0,,1.0,,1.0,0.04,0.45454545454545453,0.045454545454545456,0.05084745762711865,0.1016949152542373,0.0547945205479452,0.023809523809523808,0.11764705882352941,0.09302325581395349,0.1,,,,1.0,1.0,,,2.0,,,,,,,,True,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,87751.0,1463,222,2704,2704,536,454,365,5408,121.0,177.0,40.0,68.0,29.0,40.0,32.0,93.0,16.0,37.0,,,,,,,,,,169.0,307.0,,,79.0,417.0,2693,47.0,89.0,,23.0,117.0,35.0,56.0,,,17.0,87.0,218.0,120.0,,,,,22.0,45.0,20.0,65.0,14.0,6.0,22.0,6.0,17.0,150.0,118.0,49.0,143.0,216.0,150.0,366.0,34.0,20.0,14.0,23.0,11.0,22.0,12.0,45.0,4.0,62.0,117.0,3.0,120.0,9.0,,56.0,9.0,40.0,25.0,41.0,24.0,2.0,87.0,536,11.0,0.6449704142011834,0.8014705882352942,,,,,0.5504885993485342,0.5280898876404494,0.625,0.5504885993485342,0.5280898876404494,0.625,0.5743801652892562,0.5571428571428572,0.6304347826086957,,0.07166123778501629,0.0847457627118644,0.02702702702702703,13.051823416506718,0.5111111111111111,0.13816425120772946,0.12593383137673425,0.15705128205128205,0.14253897550111358,0.11893203883495146,0.11940298507462686,0.14482758620689656,0.10727969348659004,0.15082644628099173,0.13596491228070176,0.21428571428571427,0.5853658536585366,0.5765472312703583,0.6836158192090396,0.7469135802469136,0.6694214876033058,0.30293159609120524,0.34408602150537637,0.367816091954023,0.46875,0.12052117263843648,0.43243243243243246,0.4444444444444444,0.8125,,,,,,,,,0.7640449438202247,0.5882352941176471,,0.7142857142857143,0.725,,,,,0.5765472312703583,,0.4988218241042346,0.5133555555555556,0.5115178571428571,0.15819209039548024,0.15819209039548024,0.2805755395683453,0.20863309352517986,4.827035830618893,,0.19822485207100593,,,,,,66.0,29.0,3.0,24.0,16.0,1.0,4.0,6.0,7.0,16.0,2.0,13.0,2.0,,0.06451612903225806,0.38095238095238093,0.04054054054054054,0.09698996655518395,0.14487632508833923,0.11658031088082901,0.09821428571428571,0.09333333333333334,0.1391304347826087,0.175,,,,,,1.0,1.0,5.0,,,,,1.0,,,True,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,84375.0,1406,265,2650,2642,587,516,336,5292,91.0,131.0,19.0,36.0,18.0,30.0,86.0,172.0,48.0,102.0,11.0,30.0,2.0,7.0,51.0,135.0,9.0,16.0,39.0,225.0,405.0,62.0,165.0,119.0,755.0,2659,32.0,55.0,12.0,15.0,91.0,42.0,86.0,18.0,46.0,39.0,177.0,284.0,166.0,174.0,1.0,133.0,50.0,18.0,73.0,11.0,84.0,8.0,3.0,49.0,11.0,13.0,179.0,43.0,62.0,170.0,250.0,62.0,312.0,30.0,15.0,15.0,40.0,31.0,28.0,9.0,68.0,16.0,68.0,118.0,4.0,150.0,14.0,1.0,67.0,14.0,38.0,23.0,38.0,20.0,1.0,177.0,587,9.0,0.6311111111111111,0.6826923076923077,0.9354838709677419,0.37575757575757573,0.391304347826087,0.3719512195121951,0.5555555555555556,0.5818181818181818,0.4883720930232558,0.5578947368421052,0.5671641791044776,0.5227272727272727,0.5918367346938775,0.5986842105263158,0.5709677419354838,0.2894736842105263,0.044444444444444446,0.061068702290076333,0.00980392156862745,23.206056616194864,0.5882352941176471,0.17616580310880828,0.04942528735632184,0.19254658385093168,0.18026418026418026,0.05190311418685121,0.0599250936329588,0.16015625,0.22088353413654618,0.1608695652173913,0.20168067226890757,0.16666666666666666,0.5263157894736842,0.22982456140350876,0.6946564885496184,0.7398373983739838,0.7142857142857143,0.3017543859649123,0.5,0.5276073619631901,0.5697674418604651,0.17894736842105263,0.47058823529411764,0.4752475247524752,0.5833333333333334,0.05263157894736842,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.23684210526315788,0.37777777777777777,0.37777777777777777,0.9607843137254902,0.5373134328358209,0.5277777777777778,0.13432835820895522,0.22727272727272727,0.6,0.05303030303030303,0.2857142857142857,0.29545454545454547,0.41025641025641024,0.519298245614035,0.37593984962406013,0.4808082892416226,0.5008979166666666,0.47111769230769235,0.10914927768860354,0.1462882096069869,0.1205298013245033,0.23443708609271524,8.359753086419754,24.96787878787878,0.22150943396226416,1.0,3.0,3.0,4.0,12.0,34.0,17.0,2.0,18.0,8.0,10.0,7.0,5.0,4.0,5.0,3.0,12.0,1.0,0.3333333333333333,0.05232558139534884,0.3050847457627119,0.022727272727272728,0.05944055944055944,0.06367041198501873,0.02976190476190476,0.03317535545023697,0.13333333333333333,0.030534351145038167,0.2631578947368421,0.04477611940298507,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,1.0,0.006060606060606061,1.0,1.0,1.0,True,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,24377.0,406,-20,749,738,173,182,109,1487,47.0,76.0,12.0,21.0,7.0,11.0,21.0,47.0,12.0,32.0,,,,,,,,,,80.0,155.0,,,33.0,193.0,780,16.0,28.0,,15.0,47.0,18.0,33.0,,,12.0,48.0,100.0,60.0,,,,,21.0,6.0,2.0,8.0,2.0,,2.0,1.0,3.0,18.0,31.0,11.0,43.0,61.0,39.0,100.0,11.0,6.0,5.0,9.0,3.0,7.0,6.0,16.0,2.0,15.0,46.0,3.0,43.0,2.0,,17.0,6.0,4.0,3.0,5.0,3.0,,48.0,173,10.0,0.625,0.7246376811594203,,,,,0.5161290322580645,0.5714285714285714,0.5454545454545454,0.5161290322580645,0.5714285714285714,0.5454545454545454,0.5482954545454546,0.6527777777777778,0.6,,0.13548387096774195,0.18421052631578946,,21.753986332574033,0.5625,0.1575091575091575,0.10508474576271186,0.14285714285714285,0.15428571428571428,0.10220994475138122,0.13580246913580246,0.17204301075268819,0.21212121212121213,0.11403508771929824,0.18181818181818182,0.045454545454545456,0.6,0.49032258064516127,0.618421052631579,0.7580645161290323,0.5957446808510638,0.3032258064516129,0.44680851063829785,0.525,0.6666666666666666,0.2064516129032258,0.375,0.375,0.6666666666666666,,,,,,,,,0.75,0.5714285714285714,,0.3333333333333333,0.6363636363636364,,,,,0.49032258064516127,,0.476943870967742,0.5178260869565218,0.4465848484848485,0.1,0.1,0.24352331606217617,0.24870466321243523,5.875483870967743,,0.23097463284379172,,,,,,22.0,6.0,2.0,7.0,5.0,,,1.0,5.0,5.0,1.0,,,,0.14893617021276595,0.28,0.11764705882352941,0.08955223880597014,0.12745098039215685,0.0625,0.12,,0.09433962264150944,0.16666666666666666,,,,,,1.0,1.0,2.0,,,,,,,,True,,,,
976,1610612757,Jeff McInnis,Jeff McInnis,976,POR,11298.0,188,-14,362,358,113,129,53,720,7.0,8.0,,,2.0,2.0,6.0,19.0,13.0,22.0,,,,,,6.0,,,4.0,26.0,49.0,,6.0,9.0,61.0,377,3.0,7.0,,3.0,9.0,3.0,8.0,,4.0,4.0,10.0,28.0,24.0,,1.0,5.0,,2.0,24.0,6.0,30.0,4.0,2.0,13.0,6.0,5.0,66.0,1.0,2.0,8.0,10.0,1.0,11.0,3.0,1.0,2.0,5.0,3.0,6.0,2.0,11.0,4.0,8.0,26.0,1.0,12.0,1.0,3.0,2.0,3.0,,,,,,10.0,113,4.0,0.5384615384615384,0.5384615384615384,,,,,0.5306122448979592,0.42857142857142855,0.375,0.4727272727272727,0.42857142857142855,0.25,0.4915254237288136,0.5,0.3,0.10909090909090909,0.04081632653061224,0.125,0.045454545454545456,16.27906976744186,0.45454545454545453,0.06779661016949153,0.0070921985815602835,0.046511627906976744,0.062111801242236024,0.005780346820809248,0.023255813953488372,0.08695652173913043,,0.08823529411764706,0.06666666666666667,,,0.14545454545454545,0.875,1.0,0.2857142857142857,0.34545454545454546,0.3157894736842105,0.3157894736842105,0.5,0.4,0.5909090909090909,0.6190476190476191,0.6923076923076923,,,,,0.10909090909090909,,,,,,,0.16666666666666666,1.0,,,0.3333333333333333,,0.2545454545454545,,0.4244435185185186,0.4035714285714286,0.41457272727272726,0.03571428571428571,0.04,0.14754098360655737,0.16393442622950818,11.520408163265309,29.049999999999997,0.31215469613259667,,,,,,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,
