EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,FTOffRebounds,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,NonHeaveArc3FGM,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,FoulsDrawn,Offensive Fouls Drawn,3SecondViolations,on
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,10446.0,174,-37,337,340,103.0,119,40.0,677,5.0,8.0,3.0,3.0,1.0,6.0,5.0,12.0,4.0,11.0,1.0,1.0,1.0,5.0,2.0,11.0,26,4.0,16.0,12.0,46.0,351,3.0,4.0,1.0,6.0,3.0,10.0,1.0,3.0,8.0,17.0,6.0,16.0,12.0,2.0,1.0,4.0,2.0,18.0,3.0,21.0,2.0,1.0,8.0,3.0,7.0,45.0,1.0,2.0,4.0,16.0,1.0,21.0,3.0,24.0,7.0,5.0,2.0,6.0,4.0,5.0,10.0,4.0,1.0,1.0,16.0,4.0,3.0,11.0,1.0,1.0,14.0,5.0,2.0,1.0,1.0,1.0,17.0,103.0,2.0,0.2727272727272727,0.3,1.0,0.25,0.3333333333333333,0.26666666666666666,0.4230769230769231,0.75,0.3,0.40476190476190477,0.6,0.34615384615384615,0.46938775510204084,0.6,0.4722222222222222,0.38095238095238093,0.07692307692307693,0.125,0.16666666666666666,17.28723404255319,0.375,0.09090909090909091,0.1111111111111111,0.019417475728155338,0.12121212121212122,0.024390243902439025,0.11299435028248588,0.020833333333333332,0.058823529411764705,0.034482758620689655,0.11627906976744186,0.075,0.13114754098360656,0.08695652173913043,0.2,0.19047619047619047,0.625,0.7142857142857143,0.4,0.14285714285714285,0.16666666666666666,0.2,0.2857142857142857,0.4166666666666667,0.4166666666666667,0.2,0.2619047619047619,0.36363636363636365,0.36363636363636365,1.0,0.11904761904761904,0.6,1.0,0.3333333333333333,0.2,0.07692307692307693,1.0,0.15384615384615385,0.5714285714285714,0.48981463414634147,0.504525,0.40165000000000006,0.10638297872340426,0.16129032258064516,0.13043478260869565,0.3695652173913043,10.700000000000001,25.49375,0.3056379821958457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,14650.0,244,-57,463,477,207.0,243,74.0,940,20.0,37.0,4.0,6.0,1.0,7.0,3.0,4.0,,,,,,1.0,1.0,24.0,48,,1.0,12.0,60.0,525,4.0,7.0,,9.0,11.0,21.0,,1.0,9.0,31.0,28.0,20.0,,4.0,,1.0,6.0,6.0,2.0,8.0,2.0,,5.0,,1.0,18.0,7.0,15.0,1.0,19.0,1.0,21.0,24.0,45.0,6.0,6.0,,9.0,2.0,6.0,9.0,,3.0,2.0,18.0,7.0,21.0,38.0,,5.0,24.0,12.0,2.0,6.0,5.0,6.0,31.0,207.0,3.0,0.5833333333333334,0.6363636363636364,,,,,0.5,0.5714285714285714,0.5238095238095238,0.4897959183673469,0.5714285714285714,0.5,0.5084745762711864,0.5625,0.5166666666666667,0.02040816326530612,0.125,0.10810810810810811,0.14285714285714285,14.0,0.5,0.07142857142857142,0.09313725490196079,0.0847457627118644,0.023255813953488372,0.13725490196078433,0.08097165991902834,0.09649122807017543,0.11666666666666667,0.15789473684210525,0.07936507936507936,0.07692307692307693,0.11842105263157894,,0.07692307692307693,0.7551020408163265,0.5405405405405406,0.6060606060606061,0.5,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.08163265306122448,0.75,1.0,1.0,,,,,0.02040816326530612,0.8571428571428571,0.6666666666666666,0.25,,,,0.045454545454545456,0.7755102040816326,0.4978632653061224,0.58034,0.47948636363636354,0.21052631578947367,0.21428571428571427,0.15,0.5166666666666667,2.8666666666666667,25.3,0.4470842332613391,9.0,16.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.25,0.1,0.07692307692307693,0.06153846153846154,0.07692307692307693,0.05263157894736842,0.5,1.0,0.7272727272727273,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,2969.0,49,22,91,91,49.0,38,17.0,182,,,,,,1.0,1.0,2.0,,1.0,,,,7.0,4.0,1.0,3,2.0,8.0,2.0,10.0,104,,,1.0,3.0,1.0,2.0,2.0,4.0,,8.0,,2.0,3.0,,,7.0,,8.0,4.0,12.0,4.0,,1.0,2.0,5.0,28.0,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,2.0,4.0,,,4.0,1.0,1.0,,,,8.0,49.0,1.0,,,0.5,0.25,0.5,0.25,0.3333333333333333,,0.5,0.36363636363636365,1.5,0.6666666666666666,0.38461538461538464,1.5,0.5714285714285714,0.7272727272727273,,,,11.818181818181817,,,0.029411764705882353,,,,0.02631578947368421,,,,,,0.058823529411764705,,,,,,,0.09090909090909091,,,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,,0.6363636363636364,,,,,,,0.6666666666666666,0.7272727272727273,0.5071227272727273,,0.49173333333333336,0.08333333333333333,0.25,0.3,0.8,17.900000000000002,25.049999999999997,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.5,1.0,1.0,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,True
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,63658.0,1061,38,2067,2061,431.0,494,218.0,4128,69.0,134.0,10.0,19.0,11.0,36.0,41.0,87.0,10.0,24.0,1.0,1.0,5.0,58.0,21.0,121.0,257,28.0,82.0,81.0,407.0,2136,14.0,32.0,2.0,34.0,25.0,57.0,3.0,26.0,30.0,89.0,124.0,118.0,75.0,14.0,2.0,56.0,27.0,61.0,23.0,84.0,12.0,11.0,18.0,22.0,21.0,191.0,7.0,29.0,27.0,89.0,1.0,117.0,36.0,153.0,40.0,25.0,15.0,29.0,6.0,21.0,24.0,2.0,8.0,3.0,53.0,14.0,35.0,85.0,1.0,11.0,98.0,41.0,12.0,6.0,4.0,7.0,89.0,431.0,8.0,0.512396694214876,0.543859649122807,0.8928571428571429,0.34146341463414637,0.11538461538461539,0.35,0.4708171206225681,0.4375,0.43859649122807015,0.4808259587020649,0.45588235294117646,0.35542168674698793,0.5313315926892951,0.4722222222222222,0.445,0.24188790560471976,0.10505836575875487,0.12686567164179105,0.19444444444444445,18.83116883116883,0.5471698113207547,0.017543859649122806,0.10671462829736211,0.04055944055944056,0.12385321100917432,0.03626943005181347,0.11026615969581749,0.039647577092511016,0.024193548387096774,0.039735099337748346,0.12121212121212122,0.0984251968503937,0.10126582278481013,0.12345679012345678,0.125,0.3952802359882006,0.5149253731343284,0.5897435897435898,0.4782608695652174,0.10619469026548672,0.3055555555555556,0.3793103448275862,0.25663716814159293,0.47126436781609193,0.4880952380952381,0.6097560975609756,0.07079646017699115,0.4166666666666667,0.4166666666666667,1.0,0.1710914454277286,0.5588235294117647,0.5263157894736842,0.1,0.029411764705882353,0.060240963855421686,0.2,0.25301204819277107,0.6371681415929203,0.5124655786350149,0.5026,0.4961111111111111,0.11320754716981132,0.1423611111111111,0.08353808353808354,0.21867321867321868,7.25875486381323,25.423170731707316,0.208514755684567,15.0,33.0,3.0,,8.0,4.0,10.0,2.0,5.0,,1.0,0.034482758620689655,,0.06598984771573604,0.037037037037037035,0.023809523809523808,0.05194805194805195,0.7142857142857143,0.36363636363636365,0.39759036144578314,0.45454545454545453,18.0,1.0,1.0,2.0,1.0,9.0,18.0,0.5,0.3103448275862069,0.3157894736842105,0.8333333333333334,0.029411764705882353,1.0,0.09523809523809523,0.32142857142857145,1.0,1.0,1.0,1.0,1.0,0.012195121951219513,0.017241379310344827,1.0,0.012048192771084338,,,,,,,,,,,,True
299,1610612737,Glenn Robinson,Glenn Robinson,299,ATL,155514.0,2592,-177,5024,5012,1323.0,1416,603.0,10036,75.0,139.0,20.0,34.0,164.0,380.0,210.0,466.0,18.0,47.0,4.0,6.0,13.0,216.0,65.0,449.0,985,90.0,263.0,268.0,1436.0,5363,47.0,95.0,28.0,153.0,82.0,207.0,31.0,78.0,114.0,371.0,526.0,372.0,264.0,28.0,2.0,214.0,48.0,153.0,52.0,205.0,29.0,23.0,90.0,27.0,36.0,462.0,19.0,62.0,68.0,270.0,33.0,371.0,86.0,457.0,91.0,56.0,35.0,160.0,29.0,77.0,88.0,15.0,83.0,24.0,248.0,56.0,81.0,183.0,1.0,14.0,306.0,105.0,39.0,24.0,10.0,26.0,371.0,1323.0,23.0,0.5857461024498887,0.6045977011494252,0.9777777777777777,0.34220532319391633,0.3974358974358974,0.3448275862068966,0.4558375634517767,0.49473684210526314,0.3961352657004831,0.46794871794871795,0.516260162601626,0.45087719298245615,0.513768115942029,0.5583941605839416,0.5350877192982456,0.2107371794871795,0.048730964467005075,0.09352517985611511,0.07105263157894737,28.49142457122856,0.6451612903225806,0.2214765100671141,0.1355421686746988,0.03419746276889134,0.13821138211382114,0.03966597077244259,0.1360708534621578,0.03534031413612566,0.02689873417721519,0.03825136612021858,0.11480865224625623,0.1410459587955626,0.14736842105263157,0.12398921832884097,0.18181818181818182,0.11137820512820513,0.539568345323741,0.5952380952380952,0.4533333333333333,0.30448717948717946,0.43157894736842106,0.46458923512747874,0.3733974358974359,0.45064377682403434,0.4585152838427948,0.7047619047619048,0.03766025641025641,0.3829787234042553,0.3829787234042553,1.0,0.17307692307692307,0.2764227642276423,0.5882352941176471,0.15,0.032520325203252036,0.0456140350877193,0.46153846153846156,0.22807017543859648,0.32211538461538464,0.4547702247191013,0.4872341836734694,0.44638710247349817,0.08053691275167785,0.09767441860465116,0.10654596100278552,0.25835654596100277,11.875431472081221,25.275285171102656,0.2633359872611465,13.0,33.0,26.0,5.0,17.0,19.0,15.0,8.0,14.0,,,0.017167381974248927,0.04854368932038835,0.043859649122807015,0.034482758620689655,0.04424778761061947,0.026033690658499236,0.5384615384615384,0.49390243902439024,0.11578947368421053,0.3939393939393939,72.0,10.0,24.0,25.0,11.0,6.0,72.0,0.39285714285714285,0.3333333333333333,0.3364485981308411,0.9722222222222222,0.1951219512195122,0.4166666666666667,0.38461538461538464,0.3364485981308411,2.0,,3.0,2.0,2.0,0.0076045627376425855,0.009259259259259259,0.9,0.011278195488721804,1.0,24.0,6.0,1.0,0.25,1.0,,,,,,True
176,1610612737,Antonio Harvey,Antonio Harvey,176,ATL,1607.0,27,-5,57,60,30.0,35,9.0,117,2.0,2.0,,,,1.0,,,,,,,,,,2.0,3,,,,4.0,59,,1.0,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,,5.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,3.0,2.0,5.0,6.0,,1.0,,,,4.0,2.0,4.0,2.0,30.0,,1.0,1.0,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,,,8.823529411764705,0.3333333333333333,0.5,0.18181818181818182,,,,0.15384615384615385,,,,0.125,0.125,0.3333333333333333,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.4878,0.3573,0.5353,,,,0.5,1.7666666666666666,,0.5263157894736842,1.0,1.0,,,,,,2.0,2.0,3.0,1.0,,,,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,129360.0,2156,-89,4223,4172,1045.0,1079,500.0,8395,61.0,128.0,3.0,4.0,38.0,82.0,99.0,241.0,29.0,66.0,6.0,7.0,22.0,234.0,63.0,198.0,451,116.0,300.0,184.0,928.0,4423,13.0,23.0,37.0,99.0,49.0,114.0,31.0,85.0,84.0,275.0,126.0,270.0,273.0,,3.0,231.0,32.0,372.0,63.0,435.0,43.0,20.0,121.0,92.0,159.0,933.0,13.0,15.0,30.0,140.0,2.0,172.0,28.0,200.0,85.0,50.0,35.0,111.0,32.0,75.0,65.0,9.0,36.0,6.0,176.0,45.0,49.0,132.0,2.0,9.0,207.0,60.0,33.0,10.0,4.0,10.0,275.0,1045.0,21.0,0.3181818181818182,0.3181818181818182,0.7844827586206896,0.38666666666666666,0.36470588235294116,0.39057239057239057,0.43902439024390244,0.5652173913043478,0.4298245614035088,0.49533954727030627,0.7166666666666667,0.4798994974874372,0.5399284862932062,0.7424242424242424,0.5551020408163265,0.3994673768308921,0.07095343680709534,0.140625,0.07317073170731707,21.147028154327423,0.6306818181818182,0.016666666666666666,0.08288928359976318,0.009778357235984355,0.07281553398058252,0.031026252983293555,0.0809138505473584,0.014336917562724014,0.009633911368015413,0.030864197530864196,0.06769825918762089,0.07210626185958255,0.10387596899224806,0.08253968253968254,0.041237113402061855,0.170439414114514,0.4765625,0.5545454545454546,0.26229508196721313,0.10918774966711052,0.4634146341463415,0.5,0.3209054593874834,0.4107883817427386,0.4248927038626609,0.32323232323232326,0.08788282290279627,0.4393939393939394,0.4393939393939394,0.9655172413793104,0.31158455392809586,0.06666666666666667,0.75,,0.1,0.11055276381909548,0.3181818181818182,0.3165829145728643,0.5699067909454061,0.49373649732620317,0.48728541666666675,0.4818393401015228,0.07444168734491315,0.11857707509881422,0.10668103448275862,0.2963362068965517,11.223946784922395,25.225000000000005,0.24745441629173573,21.0,44.0,13.0,,10.0,6.0,5.0,2.0,5.0,,1.0,0.03319502074688797,,0.016129032258064516,0.006220839813374806,0.031578947368421054,0.02544529262086514,0.5,0.39473684210526316,0.22110552763819097,0.4772727272727273,87.0,16.0,31.0,24.0,20.0,75.0,87.0,0.5405405405405406,0.3717948717948718,0.3717948717948718,0.7241379310344828,0.5166666666666667,0.5161290322580645,0.38095238095238093,0.37662337662337664,,1.0,,,,,,0.8125,,4.0,24.0,4.0,,0.6666666666666666,1.0,,,,,,True
1956,1610612737,Ira Newble,Ira Newble,1956,ATL,69842.0,1164,-175,2238,2256,667.0,643,293.0,4494,71.0,110.0,11.0,19.0,10.0,25.0,32.0,92.0,13.0,32.0,,5.0,12.0,7.0,3.0,113.0,227,15.0,39.0,43.0,314.0,2483,15.0,29.0,,42.0,34.0,70.0,5.0,15.0,17.0,100.0,172.0,54.0,42.0,18.0,2.0,5.0,20.0,48.0,16.0,64.0,14.0,2.0,18.0,13.0,17.0,144.0,10.0,45.0,25.0,80.0,,105.0,55.0,160.0,29.0,21.0,8.0,19.0,8.0,13.0,22.0,4.0,6.0,1.0,41.0,10.0,48.0,105.0,3.0,8.0,51.0,26.0,3.0,11.0,7.0,14.0,100.0,667.0,14.0,0.7610619469026548,0.8269230769230769,0.9333333333333333,0.38461538461538464,0.3333333333333333,0.40540540540540543,0.4977973568281938,0.5172413793103449,0.4857142857142857,0.5093984962406015,0.5172413793103449,0.48823529411764705,0.5451388888888888,0.6,0.5319148936170213,0.14661654135338345,0.0881057268722467,0.14545454545454545,0.12,12.737127371273713,0.4634146341463415,,0.08958566629339305,0.05402160864345738,0.11682242990654206,0.04878048780487805,0.0948509485094851,0.052986512524084775,0.04513888888888889,0.05161290322580645,0.07196969696969698,0.09342560553633218,0.1,0.13414634146341464,0.06,0.41353383458646614,0.6454545454545455,0.7553191489361702,0.7323943661971831,0.09398496240601503,0.4,0.45454545454545453,0.3458646616541353,0.34782608695652173,0.3516483516483517,0.90625,0.12030075187969924,0.40625,0.41935483870967744,1.0,0.02631578947368421,0.6551724137931034,0.5789473684210527,0.2727272727272727,,0.1411764705882353,0.4166666666666667,0.03529411764705882,0.5601503759398496,0.5095482954545454,0.5197884615384616,0.510298795180723,0.0912280701754386,0.10569105691056911,0.1337579617834395,0.3184713375796178,8.087665198237884,24.566666666666663,0.29803395889186773,20.0,34.0,12.0,,2.0,4.0,7.0,2.0,6.0,3.0,,0.010869565217391304,,0.03608247422680412,0.07122507122507123,0.04,0.017543859649122806,0.42857142857142855,0.5,0.4,0.5882352941176471,2.0,,,,,3.0,2.0,,0.2857142857142857,0.2857142857142857,0.5,,,,0.4,1.0,,,3.0,2.0,0.02564102564102564,,,,,,2.0,,,,1.0,0.03125,,,,True
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,50054.0,834,-81,1639,1614,587.0,651,240.0,3253,55.0,90.0,23.0,44.0,13.0,45.0,9.0,30.0,,,,,,1.0,1.0,77.0,165,,1.0,49.0,203.0,1752,29.0,60.0,,73.0,23.0,55.0,,1.0,16.0,62.0,90.0,64.0,,42.0,1.0,,13.0,18.0,3.0,21.0,3.0,,13.0,2.0,3.0,45.0,14.0,75.0,17.0,87.0,16.0,120.0,89.0,209.0,15.0,11.0,4.0,17.0,1.0,11.0,12.0,3.0,6.0,3.0,29.0,9.0,61.0,106.0,6.0,3.0,76.0,38.0,4.0,19.0,14.0,19.0,62.0,587.0,15.0,0.5844155844155844,0.8035714285714286,,,,,0.4666666666666667,0.48333333333333334,0.41818181818181815,0.463855421686747,0.48333333333333334,0.4107142857142857,0.5075,0.5214285714285715,0.45588235294117646,0.006024096385542169,0.07878787878787878,0.1,0.06666666666666667,11.945748565466875,0.5862068965517241,0.22535211267605634,0.1383147853736089,0.12077294685990338,0.10759493670886076,0.09032258064516129,0.13214739517153748,0.11469072164948453,0.13839285714285715,0.10084033613445378,0.13368983957219252,0.16580310880829016,0.12048192771084337,0.09734513274336283,0.13333333333333333,0.5421686746987951,0.6111111111111112,0.6790123456790124,0.5454545454545454,0.2710843373493976,0.28888888888888886,0.30952380952380953,0.18072289156626506,0.3,0.3103448275862069,1.0,,,,,0.006024096385542169,0.7333333333333333,0.5227272727272727,0.043478260869565216,,,,0.017857142857142856,0.5481927710843374,0.48825333333333326,0.5181309090909091,0.4891981818181818,0.19387755102040816,0.19487179487179487,0.35960591133004927,0.3054187192118227,5.4048484848484835,40.8,0.3581452104942038,17.0,29.0,15.0,,7.0,5.0,8.0,5.0,11.0,1.0,,0.03333333333333333,,0.17575757575757575,0.06465517241379311,0.05555555555555555,0.09859154929577464,0.5789473684210527,0.46153846153846156,0.5178571428571429,0.5862068965517241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,True
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,121996.0,2033,-105,3932,3921,918.0,978,451.0,7853,173.0,270.0,47.0,67.0,117.0,263.0,66.0,187.0,6.0,11.0,2.0,2.0,3.0,33.0,17.0,356.0,720,16.0,44.0,294.0,1054.0,4203,56.0,91.0,6.0,170.0,69.0,142.0,10.0,20.0,121.0,289.0,388.0,324.0,48.0,74.0,,33.0,66.0,116.0,46.0,162.0,27.0,19.0,42.0,24.0,50.0,370.0,27.0,96.0,52.0,228.0,37.0,317.0,123.0,440.0,59.0,39.0,20.0,64.0,12.0,39.0,68.0,10.0,25.0,13.0,132.0,31.0,71.0,168.0,11.0,23.0,348.0,153.0,34.0,28.0,20.0,28.0,289.0,918.0,27.0,0.5449438202247191,0.6081504702194357,1.0,0.36363636363636365,0.5,0.36363636363636365,0.49444444444444446,0.6153846153846154,0.4859154929577465,0.4973821989528796,0.6237113402061856,0.5185185185185185,0.5698051948051948,0.7083333333333334,0.6337719298245614,0.05759162303664921,0.09166666666666666,0.16296296296296298,0.06844106463878327,23.73453318335208,0.48484848484848486,0.3217391304347826,0.14709677419354839,0.06886657101865136,0.13941018766756033,0.072,0.1456058242329693,0.06953080836630865,0.06157112526539278,0.06293706293706294,0.13636363636363635,0.16565656565656567,0.1399662731871838,0.14285714285714285,0.12790697674418605,0.35340314136125656,0.6407407407407407,0.7654867256637168,0.5549132947976878,0.34424083769633507,0.4448669201520912,0.4775510204081633,0.24476439790575916,0.35294117647058826,0.36065573770491804,0.8636363636363636,0.014397905759162303,0.5454545454545454,0.5454545454545454,1.0,0.04319371727748691,0.6907216494845361,0.7014925373134329,0.1702127659574468,0.020618556701030927,0.018518518518518517,0.6666666666666666,0.10493827160493827,0.4109947643979058,0.4668167539267017,0.5175614457831326,0.4563132716049381,0.17191011235955056,0.18085106382978725,0.16129032258064516,0.27419354838709675,7.753611111111111,24.954545454545453,0.23346897253306206,36.0,52.0,49.0,,12.0,14.0,27.0,6.0,11.0,1.0,4.0,0.0213903743315508,,0.09302325581395349,0.06044905008635579,0.10112359550561797,0.037383177570093455,0.39285714285714285,0.3504273504273504,0.32098765432098764,0.6923076923076923,10.0,2.0,4.0,8.0,3.0,,10.0,0.5,0.30303030303030304,0.3125,1.0,0.041237113402061855,0.5,0.47058823529411764,0.30303030303030304,1.0,1.0,,,,0.022727272727272728,0.030303030303030304,1.0,,1.0,1.0,2.0,,0.5,1.0,,,,,5.0,True
