EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,Technical Free Throw Trips,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,Clear Path Fouls,on,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,58485.0,975,167.0,1864,1873,504,689,262,3737,78.0,139.0,17.0,24.0,27.0,41.0,23.0,59.0,107.0,250.0,2.0,11.0,1.0,2.0,54.0,127.0,3.0,11.0,8.0,30.0,208.0,448.0,56.0,138.0,183.0,767,1924,31.0,44.0,3.0,12.0,18.0,89.0,67.0,125.0,8.0,32.0,67.0,225.0,136.0,280.0,87.0,81.0,22.0,127.0,54.0,25.0,5.0,119.0,34.0,153.0,22.0,12.0,63.0,10.0,46.0,340.0,5.0,29.0,3.0,25.0,84.0,6.0,115.0,37,152,15.0,43.0,27.0,16.0,47.0,11.0,21.0,18.0,3.0,26.0,3.0,65.0,9.0,15.0,21.0,36.0,1.0,239.0,24.0,1.0,103.0,9.0,16.0,11.0,2.0,3.0,6.0,11.0,7.0,1.0,225.0,504,4.0,0.3269230769230769,0.34517766497461927,0.5178571428571429,0.4057971014492754,0.25,0.25,0.4057971014492754,0.4642857142857143,0.7045454545454546,0.536,0.49829351535836175,0.6339285714285714,0.5031847133757962,0.5566037735849056,0.6742424242424242,0.5739795918367347,0.2354948805460751,0.036231884057971016,0.05580357142857143,0.08633093525179857,0.1016949152542373,0.028,0.09090909090909091,0.031496062992125984,34.81071098799631,0.7230769230769231,0.11764705882352941,0.047619047619047616,0.12334801762114538,0.04420731707317073,0.14619883040935672,0.02242152466367713,0.12793427230046947,0.038680318543799774,0.06666666666666667,0.042735042735042736,0.028662420382165606,0.017341040462427744,0.04,0.05389221556886228,0.11386138613861387,0.16666666666666666,0.16260162601626016,0.10416666666666667,0.05172413793103448,0.6363636363636364,0.23720136518771331,0.5611510791366906,0.6141732283464567,0.38461538461538464,0.10068259385665529,0.3898305084745763,0.4339622641509434,0.2608695652173913,0.42662116040955633,0.428,0.4403292181069959,0.29906542056074764,0.01877133105802048,0.18181818181818182,0.2,1.0,0.2167235494880546,0.4251968503937008,0.43902439024390244,0.5,0.42857142857142855,0.7083333333333334,0.29411764705882354,0.017857142857142856,0.19642857142857142,0.2727272727272727,1.0,0.2611464968152866,0.6585365853658537,0.012738853503184714,0.1910828025477707,0.26666666666666666,0.4726962457337884,0.4251968503937008,0.48302726495726495,0.5030372093023255,0.47292628205128195,0.1664190193164933,0.1954459203036053,0.06164383561643835,0.11603650586701435,0.29335071707953064,11.427232142857145,25.3463768115942,0.2703862660944206,,,,,,,,,,,,True,,,,
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,36804.0,613,74.0,1161,1165,288,340,153,2326,36.0,65.0,6.0,8.0,9.0,13.0,6.0,13.0,37.0,80.0,,9.0,1.0,2.0,1.0,5.0,,,,2.0,79.0,158.0,1.0,14.0,27.0,188,1147,9.0,13.0,,1.0,,18.0,17.0,31.0,,4.0,12.0,46.0,60.0,98.0,3.0,,8.0,5.0,1.0,16.0,1.0,64.0,25.0,89.0,21.0,4.0,27.0,5.0,32.0,203.0,5.0,6.0,,8.0,24.0,,32.0,11,43,,30.0,11.0,19.0,19.0,6.0,12.0,14.0,3.0,7.0,3.0,33.0,1.0,8.0,20.0,49.0,1.0,33.0,3.0,,13.0,,3.0,1.0,,1.0,,1.0,1.0,,46.0,288,4.0,0.379746835443038,0.4,1.0,0.07142857142857142,,,0.07142857142857142,0.5,0.6923076923076923,0.5483870967741935,0.4680232558139535,0.6428571428571429,0.4857142857142857,0.4972972972972973,0.6428571428571429,0.55,0.08139534883720931,0.07142857142857142,0.10126582278481013,0.2153846153846154,,0.025,0.1111111111111111,,16.232315711094564,0.5757575757575758,,,0.05466970387243736,0.013605442176870748,0.06557377049180328,0.04310344827586207,0.0570409982174688,0.019748653500897665,0.01935483870967742,,0.014634146341463415,0.056179775280898875,,0.05454545454545454,0.044444444444444446,0.061855670103092786,0.0898876404494382,,,1.0,0.37790697674418605,0.5538461538461539,0.7058823529411765,0.25,0.0755813953488372,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.46511627906976744,0.4625,0.47435897435897434,0.5405405405405406,0.05232558139534884,,,,0.029069767441860465,0.2,0.2,1.0,0.5714285714285714,0.75,0.3333333333333333,0.07142857142857142,,,,0.37142857142857144,0.6923076923076923,0.05714285714285714,0.05714285714285714,,0.45930232558139533,0.2,0.49477441860465105,0.5093954545454545,0.49068285714285714,0.07142857142857142,0.07738095238095238,,0.09574468085106383,0.24468085106382978,10.299999999999997,24.1,0.24806201550387597,2.0,4.0,,,,,,,,,,True,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,37461.0,624,85.0,1189,1182,385,492,168,2371,6.0,11.0,2.0,2.0,2.0,4.0,2.0,6.0,33.0,66.0,3.0,11.0,2.0,2.0,36.0,82.0,3.0,6.0,11.0,25.0,41.0,83.0,39.0,93.0,26.0,225,1272,8.0,13.0,3.0,8.0,2.0,27.0,12.0,20.0,11.0,27.0,12.0,69.0,74.0,8.0,117.0,,4.0,81.0,36.0,4.0,,21.0,6.0,27.0,3.0,3.0,6.0,3.0,12.0,60.0,5.0,12.0,3.0,8.0,45.0,4.0,57.0,20,77,1.0,20.0,8.0,12.0,15.0,3.0,12.0,8.0,,3.0,1.0,23.0,3.0,3.0,20.0,62.0,4.0,26.0,1.0,1.0,7.0,1.0,4.0,3.0,2.0,,1.0,3.0,3.0,,69.0,385,10.0,0.9024390243902439,0.9487179487179487,1.0,0.41935483870967744,0.375,0.4074074074074074,0.42391304347826086,0.4939759036144578,0.6153846153846154,0.6,0.5653409090909091,0.5952380952380952,0.6063829787234043,0.5940860215053764,0.6136363636363636,0.6509433962264151,0.5284090909090909,,0.04819277108433735,0.18181818181818182,0.16666666666666666,0.015151515151515152,,,15.222141296431172,0.6521739130434783,0.13333333333333333,0.09090909090909091,0.11056511056511056,0.031088082901554404,0.06722689075630252,0.03048780487804878,0.10076045627376426,0.03090909090909091,0.045454545454545456,0.05,0.015463917525773196,0.03333333333333333,0.022727272727272728,0.17475728155339806,0.1016949152542373,0.08064516129032258,0.034482758620689655,0.15625,0.011111111111111112,1.0,0.0625,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.03409090909090909,0.3333333333333333,0.4,0.5,0.375,0.5,0.5076923076923077,0.9696969696969697,0.0625,0.2727272727272727,0.2727272727272727,1.0,0.4659090909090909,0.43902439024390244,0.43902439024390244,1.0,0.09523809523809523,1.0,0.5,0.09523809523809523,0.2857142857142857,0.5,1.0,0.0851063829787234,0.5,0.0425531914893617,0.5319148936170213,0.44,0.5909090909090909,0.4444444444444444,0.49916199999999994,0.45938055555555546,0.5070085106382979,0.04395604395604396,0.07865168539325842,0.010752688172043012,0.12,0.30666666666666664,15.99879518072289,25.191397849462362,0.32380151387720774,6.0,4.0,1.0,4.0,,,,,,,,True,,,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,19572.0,326,108.0,635,639,175,225,95,1274,19.0,32.0,2.0,2.0,9.0,13.0,7.0,18.0,12.0,30.0,10.0,19.0,2.0,4.0,9.0,23.0,1.0,4.0,2.0,4.0,38.0,80.0,19.0,42.0,31.0,164,615,4.0,8.0,3.0,6.0,1.0,18.0,13.0,27.0,5.0,8.0,16.0,57.0,42.0,34.0,54.0,3.0,,23.0,9.0,7.0,,19.0,7.0,26.0,7.0,,11.0,3.0,5.0,59.0,,6.0,,13.0,22.0,4.0,39.0,6,45,2.0,10.0,7.0,3.0,8.0,3.0,3.0,10.0,1.0,5.0,1.0,18.0,4.0,2.0,4.0,15.0,2.0,37.0,4.0,1.0,16.0,1.0,4.0,2.0,,,2.0,2.0,2.0,,57.0,175,2.0,0.5526315789473685,0.5526315789473685,0.9473684210526315,0.4523809523809524,0.5,0.625,0.4523809523809524,0.475,0.5,0.48148148148148145,0.5450819672131147,0.6071428571428571,0.5857142857142857,0.5942028985507246,0.6428571428571429,0.6333333333333333,0.3442622950819672,,0.0875,0.0625,0.1111111111111111,0.1,,,21.052631578947366,0.4444444444444444,0.3076923076923077,,0.09016393442622951,0.028985507246376812,0.20634920634920634,,0.11400651465798045,0.02097902097902098,0.02197802197802198,0.05263157894736842,0.02564102564102564,,,0.034482758620689655,0.13513513513513514,0.08928571428571429,0.21428571428571427,0.19047619047619047,0.034482758620689655,1.0,0.26229508196721313,0.59375,0.6333333333333333,0.47368421052631576,0.14754098360655737,0.3888888888888889,0.4375,0.42857142857142855,0.2459016393442623,0.4,0.4444444444444444,0.75,0.1557377049180328,0.5263157894736842,0.5263157894736842,1.0,0.1885245901639344,0.391304347826087,0.391304347826087,0.8888888888888888,0.14285714285714285,1.0,0.5,0.14285714285714285,0.2857142857142857,0.25,1.0,0.37142857142857144,0.6923076923076923,0.11428571428571428,0.11428571428571428,0.5,0.6065573770491803,0.391304347826087,0.5132151639344262,0.5048812500000001,0.5033685714285714,0.12686567164179105,0.17391304347826086,0.023809523809523808,0.10975609756097561,0.3475609756097561,9.14,24.190476190476193,0.2755905511811024,,,,,2.0,3.0,1.0,1.0,0.75,,,True,,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,79782.0,1330,104.0,2524,2536,685,867,371,5060,128.0,216.0,41.0,79.0,39.0,64.0,17.0,50.0,4.0,13.0,,,,,,,,,,,149.0,279.0,,,67.0,365,2568,46.0,89.0,,,17.0,109.0,44.0,77.0,,,31.0,119.0,216.0,82.0,,,74.0,,,37.0,,39.0,13.0,52.0,12.0,1.0,15.0,2.0,22.0,117.0,26.0,112.0,4.0,27.0,155.0,15.0,197.0,142,339,10.0,39.0,23.0,16.0,43.0,7.0,23.0,41.0,,20.0,6.0,84.0,10.0,25.0,138.0,258.0,23.0,104.0,12.0,,44.0,,15.0,36.0,31.0,,5.0,36.0,18.0,8.0,119.0,685,30.0,0.7248322147651006,0.9642857142857143,,,,,,0.5340501792114696,0.5168539325842697,0.5714285714285714,0.5340501792114696,0.5168539325842697,0.5714285714285714,0.5598159509202454,0.545,0.6197916666666666,,,0.13261648745519714,0.1388888888888889,0.12,0.07692307692307693,,,13.830508474576272,0.5119047619047619,0.20833333333333334,0.05,0.1681127982646421,0.11839323467230443,0.10887096774193548,0.08996539792387544,0.15555555555555556,0.11174089068825911,0.11400651465798045,0.10227272727272728,0.12742980561555076,0.09502262443438914,0.07352941176470588,0.2094017094017094,0.16296296296296298,0.14832535885167464,0.11173184357541899,0.10144927536231885,0.1111111111111111,0.5,0.7741935483870968,0.5925925925925926,0.6881720430107527,0.71875,0.17921146953405018,0.34,0.38636363636363635,0.7058823529411765,0.04659498207885305,0.3076923076923077,0.3333333333333333,1.0,,,,,,,,,0.8876404494382022,0.5189873417721519,0.12195121951219512,,,,,0.8311688311688312,0.609375,,,,0.7741935483870968,,0.5290591397849462,0.5273974358974359,0.5269480519480518,0.1414790996784566,0.1414790996784566,,0.29863013698630136,0.32602739726027397,2.306810035842294,,0.2713946117274168,23.0,,,15.0,,,,,,4.0,,True,,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,30489.0,508,-4.0,956,960,266,376,120,1916,34.0,60.0,8.0,14.0,4.0,12.0,6.0,13.0,30.0,89.0,5.0,14.0,4.0,6.0,15.0,53.0,2.0,5.0,4.0,13.0,70.0,162.0,20.0,67.0,34.0,234,979,9.0,17.0,3.0,9.0,3.0,30.0,8.0,34.0,6.0,19.0,11.0,45.0,78.0,62.0,57.0,3.0,6.0,53.0,15.0,13.0,,29.0,6.0,35.0,4.0,2.0,9.0,2.0,18.0,76.0,1.0,8.0,,16.0,45.0,1.0,62.0,9,71,3.0,5.0,4.0,1.0,18.0,4.0,9.0,17.0,,9.0,2.0,35.0,4.0,9.0,13.0,42.0,10.0,44.0,4.0,,17.0,,4.0,2.0,,,2.0,2.0,2.0,,45.0,266,8.0,0.5571428571428572,0.582089552238806,0.95,0.29850746268656714,0.3333333333333333,0.3157894736842105,0.29850746268656714,0.43209876543209874,0.5294117647058824,0.23529411764705882,0.4366812227074236,0.5192307692307693,0.32075471698113206,0.46747967479674796,0.5555555555555556,0.3728813559322034,0.2925764192139738,,0.08024691358024691,0.2,0.07692307692307693,,,,25.61531449407475,0.5142857142857142,0.03333333333333333,,0.12396694214876033,0.023121387283236993,0.18823529411764706,0.008547008547008548,0.13616071428571427,0.019438444924406047,0.04950495049504951,0.018867924528301886,0.010416666666666666,0.011627906976744186,,0.024390243902439025,0.1320754716981132,0.1657142857142857,0.1746031746031746,0.22727272727272727,0.024390243902439025,1.0,0.26200873362445415,0.5666666666666667,0.7083333333333334,0.4411764705882353,0.056768558951965066,0.46153846153846156,0.5,0.16666666666666666,0.388646288209607,0.33707865168539325,0.33707865168539325,0.7666666666666667,0.0611353711790393,0.35714285714285715,0.35714285714285715,1.0,0.2314410480349345,0.2830188679245283,0.2830188679245283,0.9333333333333333,0.5384615384615384,0.5714285714285714,0.125,0.15384615384615385,0.19230769230769232,0.4,1.0,0.22641509433962265,0.3333333333333333,0.11320754716981132,0.24528301886792453,0.3076923076923077,0.5545851528384279,0.2830188679245283,0.5012827510917031,0.5548785714285714,0.5079688679245284,0.07024793388429752,0.09714285714285714,,0.1282051282051282,0.19230769230769232,11.271604938271604,24.891044776119408,0.27824267782426776,1.0,6.0,,,1.0,2.0,0.25,1.0,0.3333333333333333,,,True,,,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,25739.0,429,-68.0,792,800,240,245,137,1592,10.0,29.0,6.0,18.0,2.0,9.0,4.0,15.0,6.0,23.0,1.0,3.0,,,5.0,15.0,,1.0,3.0,9.0,20.0,67.0,6.0,18.0,25.0,83,823,7.0,22.0,,1.0,9.0,23.0,5.0,21.0,3.0,9.0,12.0,31.0,20.0,20.0,15.0,3.0,10.0,15.0,5.0,8.0,,27.0,2.0,29.0,1.0,1.0,11.0,6.0,10.0,60.0,9.0,26.0,2.0,12.0,35.0,1.0,48.0,37,85,1.0,15.0,9.0,6.0,11.0,2.0,6.0,4.0,1.0,5.0,1.0,15.0,4.0,4.0,15.0,38.0,,34.0,2.0,,14.0,,4.0,5.0,2.0,2.0,1.0,5.0,1.0,,31.0,240,5.0,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.29850746268656714,0.3181818181818182,0.23809523809523808,0.3411764705882353,0.30434782608695654,0.31666666666666665,0.41089108910891087,0.42592592592592593,0.4189189189189189,0.21176470588235294,,0.11940298507462686,0.20689655172413793,0.13333333333333333,,,,12.184873949579833,0.7333333333333333,0.043478260869565216,0.07692307692307693,0.13059701492537312,0.07449856733524356,0.13186813186813187,0.1,0.1309192200557103,0.07972665148063782,0.08490566037735849,0.06557377049180328,0.07142857142857142,0.08333333333333333,0.16666666666666666,0.0875,0.15942028985507245,0.14285714285714285,0.09230769230769231,0.23076923076923078,0.02127659574468085,0.2,0.3411764705882353,0.3448275862068966,0.43478260869565216,0.3,0.17647058823529413,0.26666666666666666,0.3076923076923077,0.25,0.27058823529411763,0.2608695652173913,0.2608695652173913,1.0,0.03529411764705882,0.3333333333333333,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.8,0.782608695652174,0.3333333333333333,,,0.043478260869565216,,,0.3,0.2222222222222222,,0.3,0.3333333333333333,0.5529411764705883,0.3333333333333333,0.4740589285714286,0.5343794117647059,0.4360931034482759,0.14432989690721648,0.17721518987341772,,0.27710843373493976,0.37349397590361444,8.299999999999999,26.588888888888885,0.30303030303030304,2.0,,,1.0,,,,,,,,True,,,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,10099.0,168,67.0,332,332,81,81,43,664,17.0,32.0,7.0,11.0,3.0,5.0,8.0,22.0,8.0,14.0,,,,,,1.0,,,,1.0,33.0,68.0,,1.0,15.0,81,319,9.0,15.0,,,,18.0,7.0,12.0,,1.0,6.0,20.0,38.0,28.0,,,12.0,1.0,,8.0,,5.0,,5.0,,,4.0,1.0,,10.0,4.0,11.0,3.0,7.0,23.0,2.0,32.0,18,50,3.0,8.0,5.0,3.0,8.0,,5.0,1.0,,3.0,,9.0,3.0,2.0,5.0,16.0,1.0,21.0,1.0,,8.0,,3.0,,,,,,,2.0,20.0,81,,0.5757575757575758,0.7037037037037037,,,,,,0.4852941176470588,0.6,0.5833333333333334,0.4782608695652174,0.6,0.5384615384615384,0.5126582278481012,0.6,0.5882352941176471,0.014492753623188406,,0.11764705882352941,0.125,0.13636363636363635,0.07142857142857142,,,23.036649214659686,0.8888888888888888,0.2857142857142857,0.3,0.18548387096774194,0.09243697478991597,0.25925925925925924,0.14814814814814814,0.1986754966887417,0.10273972602739725,0.10638297872340426,0.15384615384615385,0.043478260869565216,0.08695652173913043,0.5,0.11538461538461539,0.2702702702702703,0.16393442622950818,0.2727272727272727,0.2,0.10714285714285714,,0.463768115942029,0.53125,0.6071428571428571,0.5294117647058824,0.3188405797101449,0.36363636363636365,0.42105263157894735,0.625,0.2028985507246377,0.5714285714285714,0.6153846153846154,0.625,,,,,0.014492753623188406,,,,0.7333333333333333,0.6363636363636364,0.14285714285714285,,,,,0.38461538461538464,0.6,,0.07692307692307693,,0.4782608695652174,,0.49160362318840584,0.5282307692307692,0.4873346153846155,0.10526315789473684,0.10666666666666667,,0.2222222222222222,0.24691358024691357,6.250000000000001,25.5,0.24397590361445784,2.0,,,,,,,,,,,True,,,,
2415,1610612753,Ryan Humphrey,Ryan Humphrey,2415,ORL,6096.0,102,-23.0,193,195,67,66,34,388,3.0,7.0,1.0,2.0,2.0,3.0,1.0,11.0,,2.0,,,,,,,,,,,4.0,20.0,,,2.0,10,183,2.0,3.0,,,,4.0,3.0,6.0,,,,6.0,4.0,4.0,,,4.0,,,3.0,,,,,,,,,,,3.0,3.0,,2.0,6.0,3.0,11.0,6,17,,,,,1.0,,1.0,3.0,,,1.0,4.0,1.0,1.0,7.0,14.0,2.0,4.0,,,2.0,,,4.0,4.0,,,4.0,2.0,,6.0,67,1.0,0.5,1.0,,,,,,0.2,0.6666666666666666,0.5,0.2,0.6666666666666666,0.5,0.22727272727272727,0.5,0.42857142857142855,,,0.15,0.2857142857142857,0.09090909090909091,,,,11.304347826086957,0.25,0.375,,0.09230769230769231,0.03333333333333333,0.09523809523809523,0.16666666666666666,0.09302325581395349,0.05555555555555555,0.08333333333333333,,0.024390243902439025,0.16666666666666666,0.16666666666666666,0.0625,0.11764705882352941,0.09375,0.07692307692307693,0.125,,0.5,0.35,0.42857142857142855,0.6,0.6666666666666666,0.55,0.09090909090909091,0.1,,0.1,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,0.5,0.6666666666666666,,,,0.35,,0.46807999999999994,0.52545,0.50075,0.09090909090909091,0.09090909090909091,,0.4,0.6,5.985,,0.3471502590673575,3.0,,,,,,,,,,,True,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,11099.0,185,2.0,352,352,57,75,51,704,12.0,20.0,4.0,6.0,,4.0,9.0,24.0,14.0,34.0,,,,,,,,,,,35.0,78.0,,,21.0,91,362,6.0,10.0,,,2.0,14.0,3.0,12.0,,,2.0,8.0,22.0,48.0,,,8.0,,,4.0,,14.0,6.0,20.0,6.0,,9.0,,5.0,46.0,,9.0,,6.0,24.0,6.0,36.0,9,45,1.0,10.0,6.0,4.0,12.0,2.0,9.0,11.0,2.0,3.0,3.0,23.0,2.0,1.0,,4.0,3.0,27.0,1.0,,13.0,,1.0,1.0,,,1.0,1.0,,,8.0,57,,0.3142857142857143,0.3548387096774194,,,,,,0.44871794871794873,0.6,0.25,0.44871794871794873,0.6,0.25,0.5,0.6363636363636364,0.2857142857142857,,,0.05128205128205128,0.1,0.08333333333333333,,,,27.602905569007266,0.5217391304347826,0.6,,0.1791044776119403,0.06338028169014084,0.1875,,0.18072289156626506,0.05389221556886228,0.21951219512195122,,,,,0.03225806451612903,0.1702127659574468,0.26785714285714285,0.20833333333333334,0.125,0.02564102564102564,,0.2564102564102564,0.6,0.6666666666666666,0.3333333333333333,0.3076923076923077,0.375,0.4090909090909091,0.2222222222222222,0.4358974358974359,0.4117647058823529,0.4117647058823529,0.35714285714285715,,,,,,,,,0.6,0.6666666666666666,,,,,,0.3333333333333333,,,,,0.2564102564102564,,0.4465243589743591,0.4791999999999999,0.449725,0.14444444444444443,0.14444444444444443,,0.15384615384615385,0.08791208791208792,10.72948717948718,,0.16193181818181818,,,,1.0,,,,,,1.0,,True,,,,
