EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,71147.0,1186,16.0,2241,2242,524,510,296,4483,32.0,58,5.0,9.0,5.0,15.0,30.0,75.0,88.0,186.0,2.0,3.0,13.0,54.0,2.0,7.0,3.0,13.0,150.0,319,15.0,57.0,67.0,412.0,2365,18.0,43.0,2.0,7.0,3.0,45.0,35.0,84.0,3.0,13.0,33.0,112.0,102.0,198.0,18.0,27.0,14.0,54.0,13.0,14.0,183.0,35.0,218.0,19.0,16.0,76.0,27.0,80.0,471.0,7.0,15.0,16.0,69,1.0,86,22.0,108,4.0,47.0,31.0,16.0,41.0,15.0,25.0,23.0,4.0,16.0,1.0,64.0,6.0,16.0,47.0,75.0,4.0,1.0,85.0,5.0,2.0,27.0,17.0,5.0,3.0,2.0,5.0,1.0,1.0,112.0,524,12.0,0.34,0.35664335664335667,0.4,0.2631578947368421,0.2857142857142857,0.23076923076923078,0.2631578947368421,0.4702194357366771,0.4186046511627907,0.4166666666666667,0.4587765957446808,0.42,0.4072164948453608,0.4951807228915663,0.4326923076923077,0.4745762711864407,0.15159574468085107,0.0438871473354232,0.10344827586206896,0.06666666666666667,0.016129032258064516,18.352490421455936,0.640625,0.016666666666666666,0.07867730900798175,0.015940488841657812,0.08290155440414508,0.03723404255319149,0.0794392523364486,0.01948627103631532,0.02553191489361702,0.018796992481203006,0.00909090909090909,0.05,0.09183673469387756,0.0728476821192053,0.0711743772241993,0.08571428571428572,0.07547169811320754,0.02072538860103627,0.2,0.15425531914893617,0.5517241379310345,0.6153846153846154,0.25,0.19946808510638298,0.4,0.42857142857142855,0.1,0.4946808510638298,0.4731182795698925,0.4808743169398907,0.45454545454545453,0.007978723404255319,0.6666666666666666,0.6666666666666666,0.5,0.14361702127659576,0.24074074074074073,0.24074074074074073,0.38461538461538464,0.18,0.5555555555555556,0.14,0.2857142857142857,0.5,0.15463917525773196,0.3333333333333333,0.13402061855670103,0.23076923076923078,0.3058510638297872,0.24074074074074073,0.44891063829787237,0.4383437499999999,0.4283298969072165,0.0678391959798995,0.07917888563049853,0.10922330097087378,0.27184466019417475,13.128213166144203,25.08421052631579,0.23382418563141455,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,88222.0,1470,-27.0,2776,2777,676,667,378,5553,97.0,150,24.0,44.0,32.0,46.0,73.0,142.0,140.0,337.0,8.0,24.0,37.0,107.0,4.0,9.0,6.0,18.0,310.0,629,45.0,131.0,129.0,884.0,2927,47.0,89.0,4.0,9.0,12.0,118.0,75.0,142.0,8.0,23.0,78.0,252.0,314.0,306.0,111.0,24.0,38.0,107.0,37.0,19.0,108.0,35.0,143.0,17.0,18.0,70.0,8.0,30.0,321.0,4.0,54.0,32.0,95,2.0,129,59.0,188,11.0,48.0,32.0,16.0,45.0,11.0,32.0,29.0,3.0,13.0,4.0,74.0,7.0,15.0,54.0,121.0,5.0,10.0,160.0,12.0,13.0,45.0,35.0,39.0,23.0,14.0,41.0,21.0,,252.0,676,18.0,0.5064516129032258,0.5395189003436426,0.8222222222222222,0.3435114503816794,0.4444444444444444,0.34782608695652173,0.3435114503816794,0.492845786963434,0.5280898876404494,0.528169014084507,0.4967105263157895,0.5408163265306123,0.5272727272727272,0.5271739130434783,0.5571428571428572,0.5990338164251208,0.1723684210526316,0.030206677265500796,0.06666666666666667,0.04929577464788732,0.005934718100890208,27.886103373568552,0.6081081081081081,0.02702702702702703,0.08804448563484708,0.04741000877963126,0.12698412698412698,0.01556420233463035,0.09541697971450037,0.04154727793696275,0.058419243986254296,0.06070287539936102,0.03364485981308411,0.02072538860103627,0.06837606837606838,0.09066666666666667,0.1048158640226629,0.14594594594594595,0.07462686567164178,0.028795811518324606,0.5121951219512195,0.19736842105263158,0.6466666666666666,0.6928571428571428,0.4948453608247423,0.1868421052631579,0.5140845070422535,0.5407407407407407,0.410958904109589,0.44342105263157894,0.41543026706231456,0.417910447761194,0.5642857142857143,0.031578947368421054,0.3333333333333333,0.3333333333333333,1.0,0.14078947368421052,0.34579439252336447,0.3490566037735849,0.7837837837837838,0.4489795918367347,0.5454545454545454,0.09183673469387756,0.4444444444444444,1.0,0.2787878787878788,0.6956521739130435,0.10909090909090909,0.3333333333333333,0.36973684210526314,0.34579439252336447,0.4621491436100133,0.4773117977528091,0.4599915151515151,0.05674653215636822,0.06797583081570997,0.1334841628959276,0.2850678733031674,12.038473767885533,24.887022900763366,0.24351585014409222,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.007633587786259542,0.009345794392523364,0.011904761904761904,0.20833333333333334,0.030303030303030304,0.4,,,,,,,,,,,,,True,,,
1741,1610612761,Jelani McCoy,Jelani McCoy,1741,TOR,21396.0,357,25.0,668,658,172,131,79,1326,35.0,53,11.0,20.0,9.0,15.0,10.0,31.0,1.0,1.0,,,,,,,,,46.0,85,,,13.0,105.0,656,12.0,23.0,,,1.0,25.0,11.0,22.0,,,4.0,26.0,52.0,40.0,,,22.0,,,12.0,6.0,1.0,7.0,,1.0,4.0,1.0,1.0,15.0,2.0,25.0,18.0,59,6.0,83,27.0,110,4.0,7.0,3.0,4.0,9.0,1.0,4.0,12.0,1.0,5.0,5.0,21.0,2.0,4.0,23.0,41.0,4.0,3.0,20.0,2.0,,10.0,1.0,17.0,9.0,7.0,17.0,13.0,,26.0,172,2.0,0.5652173913043478,0.7428571428571429,,,,,,0.5411764705882353,0.5217391304347826,0.5,0.5411764705882353,0.5217391304347826,0.5,0.5585106382978723,0.5208333333333334,0.52,,0.1411764705882353,0.16981132075471697,0.0967741935483871,,14.973958333333334,0.42857142857142855,0.35294117647058826,0.20557491289198607,0.09689922480620156,0.27692307692307694,0.028985507246376812,0.21875,0.08256880733944955,0.15714285714285714,0.11392405063291139,0.045871559633027525,0.02,0.1978021978021978,0.2087912087912088,0.20952380952380953,0.2857142857142857,0.25,0.14814814814814814,0.7647058823529411,0.6235294117647059,0.660377358490566,0.7954545454545454,0.5714285714285714,0.36470588235294116,0.3225806451612903,0.35714285714285715,0.5,0.011764705882352941,1.0,1.0,1.0,,,,,,,,,0.8695652173913043,0.55,,,,0.6818181818181818,0.6,,,0.6235294117647059,,0.4876376470588235,0.522309090909091,0.49697727272727277,0.10752688172043011,0.10752688172043011,0.23809523809523808,0.24761904761904763,2.987058823529412,,0.25748502994011974,,,,,,,1.0,3.0,,,,,,,,1.0,0.05263157894736842,,,,,,,,,,,True,,,
1766,1610612761,Maceo Baston,Maceo Baston,1766,TOR,2235.0,37,-13.0,72,72,23,20,8,144,2.0,6,,1.0,,2.0,2.0,2.0,,,,,,,,,,,4.0,8,,,1.0,9.0,80,,1.0,,,,,,2.0,,,,,4.0,4.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,3,,4,3.0,7,,,,,1.0,,,2.0,1.0,1.0,,3.0,1.0,,2.0,6.0,1.0,1.0,2.0,,,1.0,,3.0,2.0,,3.0,2.0,,,23,,0.5,0.5,,,,,,0.5,,,0.5,,,0.5,,,,0.125,0.16666666666666666,,,14.285714285714286,0.3333333333333333,,0.11538461538461539,0.034482758620689655,0.07142857142857142,0.16666666666666666,0.1,0.05714285714285714,,,0.08333333333333333,0.2,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.08333333333333333,,,0.6666666666666666,0.75,0.3333333333333333,0.4,0.5,0.25,1.0,1.0,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.75,,0.5207625,0.4542,0.52825,0.1111111111111111,0.1111111111111111,,,2.3,,0.3194444444444444,,,,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,56388.0,940,13.0,1794,1790,394,366,234,3584,64.0,106,6.0,13.0,13.0,20.0,16.0,44.0,25.0,84.0,27.0,52.0,15.0,51.0,1.0,5.0,2.0,16.0,105.0,234,42.0,103.0,35.0,371.0,1850,9.0,22.0,6.0,16.0,,36.0,19.0,37.0,4.0,23.0,11.0,61.0,134.0,76.0,111.0,15.0,14.0,50.0,15.0,20.0,68.0,12.0,80.0,9.0,3.0,24.0,19.0,25.0,172.0,2.0,18.0,17.0,72,2.0,91,20.0,111,2.0,35.0,20.0,15.0,22.0,3.0,16.0,14.0,,6.0,5.0,36.0,6.0,4.0,29.0,60.0,4.0,5.0,44.0,8.0,,25.0,1.0,11.0,9.0,2.0,12.0,5.0,,61.0,394,7.0,0.638095238095238,0.6836734693877551,0.8809523809523809,0.4077669902912621,0.375,0.17391304347826086,0.4117647058823529,0.44871794871794873,0.4090909090909091,0.5135135135135135,0.49851632047477745,0.47368421052631576,0.4166666666666667,0.5225352112676056,0.47368421052631576,0.4552238805970149,0.3056379821958457,0.08547008547008547,0.14150943396226415,0.09090909090909091,0.011904761904761904,18.88888888888889,0.6111111111111112,0.0425531914893617,0.10027855153203342,0.024,0.12142857142857143,0.013422818791946308,0.10372960372960373,0.02224694104560623,0.020833333333333332,0.004761904761904762,0.03735632183908046,0.017391304347826087,0.0945945945945946,0.09523809523809523,0.11065573770491803,0.16494845360824742,0.023255813953488372,0.012121212121212121,0.4166666666666667,0.314540059347181,0.6037735849056604,0.7032967032967034,0.6875,0.13056379821958458,0.36363636363636365,0.4,0.4375,0.24925816023738873,0.2976190476190476,0.30120481927710846,0.64,0.1543026706231454,0.5192307692307693,0.5192307692307693,0.9259259259259259,0.1513353115727003,0.29411764705882354,0.29411764705882354,0.8,0.34210526315789475,0.46153846153846156,0.13157894736842105,0.2,1.0,0.3333333333333333,0.65,0.26666666666666666,0.125,0.6201780415430267,0.3,0.5195699404761905,0.5344609375,0.5011525423728813,0.07062146892655367,0.099601593625498,0.09703504043126684,0.16442048517520216,8.364957264957265,24.349514563106798,0.21962095875139354,2.0,7.0,,,1.0,,,,,,,,,0.11666666666666667,0.2857142857142857,,,5.0,11.0,1.0,1.0,0.2894736842105263,0.45454545454545453,0.8,,,,True,,,
702,1610612761,Voshon Lenard,Voshon Lenard,702,TOR,29810.0,497,-57.0,940,942,318,352,140,1882,19.0,36,1.0,7.0,9.0,16.0,9.0,29.0,21.0,73.0,18.0,38.0,10.0,44.0,2.0,5.0,2.0,15.0,49.0,138,28.0,82.0,34.0,216.0,1046,3.0,14.0,6.0,10.0,4.0,28.0,19.0,51.0,9.0,27.0,20.0,85.0,56.0,42.0,81.0,3.0,2.0,44.0,10.0,12.0,28.0,6.0,34.0,5.0,1.0,11.0,6.0,11.0,74.0,1.0,10.0,16.0,30,1.0,47,11.0,58,3.0,12.0,8.0,4.0,15.0,2.0,12.0,7.0,2.0,3.0,1.0,22.0,1.0,6.0,15.0,46.0,2.0,2.0,42.0,3.0,6.0,12.0,6.0,6.0,5.0,1.0,6.0,5.0,,85.0,318,10.0,0.5714285714285714,0.5833333333333334,0.9642857142857143,0.34146341463414637,0.6,0.3333333333333333,0.34146341463414637,0.35507246376811596,0.21428571428571427,0.37254901960784315,0.41363636363636364,0.5,0.4166666666666667,0.4491525423728814,0.54,0.48255813953488375,0.37272727272727274,0.08695652173913043,0.19444444444444445,0.13793103448275862,0.0136986301369863,23.076923076923077,0.6818181818181818,0.034482758620689655,0.09202453987730061,0.026881720430107527,0.1509433962264151,0.00909090909090909,0.10648148148148148,0.022821576763485476,0.0625,,0.022988505747126436,0.0125,0.09322033898305085,0.08928571428571429,0.09375,0.15853658536585366,0.125,0.024,0.8333333333333334,0.16363636363636364,0.5277777777777778,0.6551724137931034,0.5789473684210527,0.1318181818181818,0.3103448275862069,0.36,0.2222222222222222,0.33181818181818185,0.2876712328767123,0.2916666666666667,0.7142857142857143,0.17272727272727273,0.47368421052631576,0.4864864864864865,0.9444444444444444,0.2,0.22727272727272727,0.23255813953488372,1.0,0.2916666666666667,0.14285714285714285,0.20833333333333334,0.4,1.0,0.20512820512820512,0.5625,0.19230769230769232,0.13333333333333333,0.5363636363636364,0.22727272727272727,0.48008447488584477,0.4969075,0.46568831168831154,0.05652173913043478,0.08163265306122448,0.12962962962962962,0.39351851851851855,11.721014492753623,24.54268292682927,0.3382978723404255,7.0,12.0,2.0,,,,,,,0.024390243902439025,0.022727272727272728,,1.0,0.15384615384615385,0.5833333333333334,,,4.0,5.0,,,0.20833333333333334,0.8,0.75,1.0,0.02631578947368421,0.012048192771084338,True,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,2693.0,45,13.0,83,84,39,28,12,167,2.0,3,,,2.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,3.0,6,,1.0,2.0,8.0,73,,1.0,,,,,3.0,4.0,,,2.0,8.0,2.0,4.0,,,,,,1.0,8.0,3.0,11.0,3.0,,3.0,2.0,3.0,25.0,1.0,,1.0,3,,4,1.0,5,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,,8.0,39,,0.3333333333333333,0.3333333333333333,,,,,,0.5,,0.75,0.42857142857142855,,0.75,0.5,,0.8,0.14285714285714285,0.16666666666666666,,0.5,,9.473684210526317,,,0.07692307692307693,,0.16666666666666666,0.0625,0.08888888888888889,0.023255813953488372,,,,0.1,,0.07692307692307693,0.18181818181818182,0.16666666666666666,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5,1.0,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,,0.5,1.0,,,0.5714285714285714,,0.5536428571428572,0.3835,0.5614,,,,1.0,5.716666666666666,23.2,0.46987951807228917,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,61323.0,1022,11.0,1934,1934,459,481,260,3868,60.0,111,18.0,27.0,11.0,21.0,42.0,112.0,36.0,114.0,,,,,,,,,138.0,337,,,103.0,379.0,2045,24.0,43.0,,,15.0,63.0,23.0,60.0,,,24.0,70.0,194.0,82.0,,,28.0,,,31.0,65.0,17.0,82.0,6.0,11.0,29.0,10.0,26.0,181.0,14.0,64.0,24.0,134,14.0,172,80.0,252,4.0,12.0,10.0,2.0,32.0,2.0,14.0,26.0,3.0,18.0,2.0,58.0,3.0,17.0,35.0,72.0,6.0,16.0,133.0,2.0,1.0,55.0,12.0,30.0,27.0,3.0,30.0,18.0,3.0,70.0,459,5.0,0.7028985507246377,0.782258064516129,,,,,,0.4094955489614243,0.5581395348837209,0.38333333333333336,0.4094955489614243,0.5581395348837209,0.38333333333333336,0.4701492537313433,0.5943396226415094,0.45454545454545453,,0.09198813056379822,0.21621621621621623,0.044642857142857144,0.017543859649122806,20.435362061306083,0.5517241379310345,0.27450980392156865,0.1700507614213198,0.07833537331701346,0.147239263803681,0.08860759493670886,0.1661409043112513,0.08,0.07537688442211055,0.09375,0.07106598984771574,0.10084033613445378,0.13333333333333333,0.17793594306049823,0.1984126984126984,0.11965811965811966,0.21739130434782608,0.024390243902439025,0.6,0.3293768545994065,0.5405405405405406,0.6896551724137931,0.7,0.3323442136498516,0.375,0.3925233644859813,0.5476190476190477,0.33827893175074186,0.3157894736842105,0.32142857142857145,0.8888888888888888,,,,,,,,,0.627906976744186,0.6666666666666666,,,,0.35,0.5238095238095238,,,0.3293768545994065,,0.45027210682492586,0.509130769230769,0.451395,0.14102564102564102,0.14102564102564102,0.1662269129287599,0.18469656992084432,9.016023738872404,,0.23733195449844882,,,,2.0,,,,3.0,1.0,,,0.03508771929824561,0.16666666666666666,,,,0.05128205128205128,,,,,,,,,,,True,,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,29527.0,492,-50.0,899,911,196,201,133,1810,48.0,73,23.0,39.0,8.0,11.0,6.0,22.0,4.0,16.0,,,,,,,,,58.0,111,,,4.0,120.0,1011,26.0,44.0,,,2.0,54.0,9.0,15.0,,,1.0,19.0,66.0,50.0,,,34.0,,,7.0,22.0,4.0,26.0,3.0,1.0,11.0,1.0,10.0,56.0,10.0,51.0,10.0,63,13.0,86,63.0,149,9.0,5.0,1.0,4.0,16.0,1.0,8.0,8.0,,8.0,1.0,24.0,3.0,5.0,21.0,46.0,5.0,6.0,15.0,3.0,,8.0,1.0,11.0,6.0,5.0,11.0,7.0,,19.0,196,6.0,0.5689655172413793,0.8048780487804879,,,,,,0.5225225225225225,0.5909090909090909,0.6,0.5225225225225225,0.5909090909090909,0.6,0.5128205128205128,0.6,0.5588235294117647,,0.06306306306306306,0.0410958904109589,0.13636363636363635,0.0625,13.377609108159394,0.6666666666666666,0.4482758620689655,0.20192307692307693,0.14488636363636365,0.1282051282051282,0.09615384615384616,0.18717948717948718,0.1337719298245614,0.1875,0.15217391304347827,0.11585365853658537,0.10526315789473684,0.20212765957446807,0.19298245614035087,0.21153846153846154,0.1346153846153846,0.11538461538461539,0.1956521739130435,0.6363636363636364,0.6576576576576577,0.6575342465753424,0.6857142857142857,0.5833333333333334,0.1981981981981982,0.2727272727272727,0.3157894736842105,0.3333333333333333,0.14414414414414414,0.25,0.26666666666666666,0.75,,,,,,,,,0.8863636363636364,0.5897435897435898,,,,0.7333333333333333,0.7272727272727273,,,0.6576576576576577,,0.5131990990990991,0.5394789473684212,0.5045066666666667,0.06896551724137931,0.06896551724137931,0.45,0.15833333333333333,4.036036036036036,,0.21802002224694106,,,,2.0,,,,,,,,0.07692307692307693,0.2608695652173913,,,,0.07142857142857142,,,,,,,,,,,True,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,45954.0,766,13.0,1445,1450,327,348,203,2895,67.0,108,19.0,33.0,19.0,28.0,7.0,34.0,16.0,32.0,,,,,,,,,90.0,174,,,46.0,226.0,1507,21.0,40.0,,,7.0,49.0,22.0,40.0,,,11.0,55.0,138.0,42.0,,,24.0,,,17.0,28.0,5.0,33.0,4.0,1.0,11.0,3.0,14.0,71.0,9.0,59.0,19.0,114,14.0,147,69.0,216,8.0,37.0,25.0,12.0,13.0,2.0,4.0,18.0,2.0,9.0,3.0,31.0,7.0,5.0,28.0,69.0,8.0,8.0,83.0,12.0,,44.0,3.0,8.0,4.0,3.0,8.0,4.0,3.0,55.0,327,16.0,0.7666666666666667,0.8846153846153846,,,,,,0.5172413793103449,0.525,0.55,0.5172413793103449,0.525,0.55,0.5406698564593302,0.5212765957446809,0.5392156862745098,,0.09770114942528736,0.12037037037037036,0.11764705882352941,,14.251781472684085,0.41935483870967744,0.4375,0.2,0.09816971713810316,0.15079365079365079,0.07894736842105263,0.1910919540229885,0.0951048951048951,0.13836477987421383,0.0875,0.08156028368794327,0.034482758620689655,0.18041237113402062,0.20207253886010362,0.2185792349726776,0.14583333333333334,0.16666666666666666,0.11940298507462686,0.5,0.6206896551724138,0.6203703703703703,0.7052631578947368,0.7014925373134329,0.19540229885057472,0.20588235294117646,0.23333333333333334,0.8571428571428571,0.1839080459770115,0.5,0.5,1.0,,,,,,,,,0.825,0.5757575757575758,,,,0.7,0.6785714285714286,,,0.6206896551724138,,0.5182683908045976,0.5354210526315789,0.5264949999999999,0.21359223300970873,0.21359223300970873,0.2168141592920354,0.24336283185840707,4.810919540229884,,0.22629757785467128,,,,1.0,,,1.0,,2.0,,,0.023255813953488372,0.2631578947368421,,,,0.2222222222222222,,,,,,,,,,,True,,,
