EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,SecondChanceAtRimFGA,PenaltyAtRimFGM,DefThreePtRebounds,FTDefRebounds,SelfOReb,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,HeaveAttempts,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffShortMidRangeReboundPct,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,HeaveMakes,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,2742.0,46,-14.0,90,89,35,29,8,179,3.0,3.0,4.0,5.0,1.0,10.0,1.0,1.0,8.0,18,1.0,9.0,25.0,91,1.0,2.0,2.0,3.0,8.0,1.0,4.0,10.0,4.0,12.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3,10.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,10.0,35,1.0,0.25,0.25,0.4444444444444444,0.5,0.375,0.42105263157894735,0.5,0.3333333333333333,0.5217391304347826,0.5,0.4090909090909091,0.05263157894736842,25.742574257425744,1.0,0.06451612903225806,0.046511627906976744,0.09090909090909091,0.08333333333333333,0.15789473684210525,1.0,1.0,0.6666666666666666,0.2631578947368421,0.8,0.8,0.5263157894736842,0.1,0.1,0.05263157894736842,0.1111111111111111,0.21052631578947367,0.4332026315789474,0.37345,0.3799611111111111,0.14285714285714285,0.15,0.08,0.4,12.78888888888889,25.8,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,2235.0,37,-13.0,72,72,23,20,8,144,1.0,2.0,,3.0,1.0,8.0,1.0,,2.0,13,1.0,6.0,10.0,80,1.0,4.0,2.0,1.0,3.0,,4.0,6.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,,11.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,2,6.0,,,1.0,2.0,,,,6.0,23,,0.5,1.0,0.15384615384615385,0.25,0.3333333333333333,0.14285714285714285,0.25,0.3333333333333333,0.29411764705882354,0.25,0.6,0.07142857142857142,22.61904761904762,0.5,0.07692307692307693,0.05,0.07692307692307693,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,,,0.5714285714285714,0.125,0.125,0.07142857142857142,,0.21428571428571427,0.4165035714285715,0.36597500000000005,0.4375,0.06666666666666667,0.07142857142857142,0.2,0.6,13.553846153846154,25.3,0.3194444444444444,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.3333333333333333,0.034482758620689655,0.02857142857142857,0.125,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1741,1610612761,Jelani McCoy,Jelani McCoy,1741,TOR,2884.0,48,-22.0,94,93,28,53,7,187,2.0,6.0,2.0,9.0,,,,,4.0,15,,3.0,11.0,99,,2.0,,2.0,7.0,,,4.0,6.0,2.0,,,,,,,,8.0,16.0,19.0,1.0,,1.0,3.0,2.0,1.0,4.0,2.0,6.0,8,4.0,,,2.0,,1.0,1.0,1.0,4.0,28,1.0,0.75,0.75,0.26666666666666666,,0.2857142857142857,0.26666666666666666,,0.2857142857142857,0.3235294117647059,,0.2857142857142857,,20.588235294117645,0.75,0.3076923076923077,0.3023255813953488,0.16666666666666666,0.5555555555555556,0.4,0.3333333333333333,0.4,1.0,0.6,0.2222222222222222,0.2222222222222222,,,,,,0.4,0.4366533333333333,0.512,0.47622857142857145,0.11764705882352941,0.11764705882352941,,0.36363636363636365,5.3,,0.2978723404255319,5.0,,1.0,,,3.0,3.0,,1.0,,0.06666666666666667,,0.08823529411764706,0.07142857142857142,0.3,0.18181818181818182,0.7142857142857143,2.0,1.0,5.0,3.0,1.0,1.0,0.16666666666666666,0.75,0.29411764705882354,0.26666666666666666,0.5,0.1111111111111111,1.0,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1766,1610612761,Maceo Baston,Maceo Baston,1766,TOR,6246.0,104,-25.0,208,206,78,86,14,414,12.0,18.0,3.0,5.0,,2.0,,,15.0,25,,10.0,40.0,220,,2.0,,2.0,8.0,,2.0,6.0,14.0,16.0,,,,,,,,12.0,19.0,23.0,4.0,3.0,1.0,3.0,1.0,2.0,6.0,1.0,9.0,16,12.0,1.0,,6.0,1.0,10.0,6.0,11.0,6.0,78,2.0,0.4666666666666667,0.4666666666666667,0.6,,0.25,0.6,,0.25,0.6451612903225806,,0.3333333333333333,,15.859030837004406,0.5,0.15789473684210525,0.1588785046728972,0.125,0.13043478260869565,0.72,0.6666666666666666,0.7058823529411765,0.5,0.2,0.6,0.6,0.08,,,,,0.72,0.5170680000000001,0.521,0.53265,0.2,0.2,,0.15,2.9760000000000004,,0.375,6.0,,1.0,,,2.0,4.0,,3.0,1.0,0.04,,0.027777777777777776,0.03333333333333333,0.05,0.20689655172413793,0.75,2.0,2.0,5.0,2.0,,7.0,0.05555555555555555,0.2857142857142857,0.16129032258064516,0.19230769230769232,,,0.6363636363636364,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.1,0.05555555555555555,0.030303030303030304,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,3650.0,61,-12.0,125,121,54,65,6,246,3.0,3.0,2.0,4.0,,3.0,2.0,2.0,5.0,10,4.0,7.0,17.0,144,,,2.0,,3.0,3.0,3.0,3.0,6.0,4.0,1.0,,2.0,2.0,2.0,,6.0,3.0,3.0,4.0,2.0,2.0,,2.0,2.0,,2.0,,5.0,8,8.0,2.0,,4.0,1.0,1.0,1.0,1.0,3.0,54,2.0,0.6,0.6,0.5,,,0.35714285714285715,,,0.5,1.0,0.1875,0.2857142857142857,14.285714285714285,1.0,0.0625,0.05,,,0.21428571428571427,1.0,1.0,0.6666666666666666,0.2857142857142857,0.5,0.5,0.21428571428571427,,,0.14285714285714285,0.3333333333333333,0.5,0.4958807692307693,,0.43628999999999996,0.25,0.3333333333333333,0.11764705882352941,0.17647058823529413,9.4,32.875,0.432,,,,,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,0.2,,,,2.0,1.0,2.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
702,1610612761,Voshon Lenard,Voshon Lenard,702,TOR,3596.0,60,-15.0,120,117,45,49,8,237,6.0,8.0,1.0,3.0,1.0,6.0,7.0,2.0,8.0,17,10.0,7.0,38.0,122,1.0,1.0,2.0,2.0,7.0,4.0,3.0,13.0,6.0,10.0,7.0,3.0,,3.0,,2.0,6.0,7.0,11.0,11.0,1.0,1.0,,2.0,2.0,,2.0,,1.0,4,8.0,,,4.0,,,,,13.0,45,1.0,0.375,0.375,0.47058823529411764,1.0,0.2857142857142857,0.5740740740740741,0.5,0.45454545454545453,0.6129032258064516,0.5,0.5,0.37037037037037035,25.384615384615383,1.0,0.175,0.1746031746031746,0.15384615384615385,0.07692307692307693,0.2962962962962963,0.75,0.8571428571428571,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.25925925925925924,0.18181818181818182,0.6666666666666666,0.49217962962962963,0.46695,0.4922090909090908,0.12903225806451613,0.19047619047619047,0.05263157894736842,0.34210526315789475,7.882352941176471,24.66,0.375,4.0,,3.0,,,,,,,,0.17647058823529413,0.6666666666666666,,,,0.2857142857142857,0.36363636363636365,1.0,2.0,4.0,,,,0.125,,0.17391304347826086,0.2,,,,,0.5,0.5,,,,,,,,,,,,,,,3.0,2.0,,,0.1111111111111111,0.18181818181818182,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,15.0,4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,0.5,0.5,0.5,0.5714285714285714,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,660.0,11,-3.0,22,22,5,7,1,44,,,,2.0,,,,,,2,,,,27,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,4.0,4.0,4.0,1.0,,1.0,,,,,,1.0,1,,,,,,,,,,5,,,,,,,,,,,,,,8.333333333333334,,0.4444444444444444,0.3076923076923077,0.25,0.5,,,,,1.0,,,,,,,,,0.38465,,,,,,,9.75,,0.22727272727272727,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,779.0,13,-5.0,26,26,15,8,2,52,2.0,3.0,,,,1.0,1.0,,2.0,4,1.0,1.0,8.0,31,,,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,1,3.0,1.0,,1.0,1.0,,,,2.0,15,1.0,0.5,0.5,0.5,,1.0,0.7,,1.0,0.6666666666666666,,0.5,0.2,20.0,,,0.08333333333333333,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,0.2,,,0.2,,0.8,0.5267999999999999,,0.5482,0.2,0.25,,0.25,4.2,24.8,0.5769230769230769,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,0.5,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,895.0,15,,31,32,15,10,2,63,,,,,1.0,2.0,,,1.0,2,,,2.0,33,,,,1.0,1.0,,,2.0,,2.0,,2.0,,2.0,,2.0,4.0,4.0,6.0,7.0,,,,,,,1.0,1.0,,1,,,,,,,,,2.0,15,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,9.09090909090909,,0.2857142857142857,0.29411764705882354,0.4,0.25,,,,,,,,1.0,0.5,0.5,,,,0.40455,,0.3899,,,,1.0,16.05,,0.4838709677419355,,,,,,1.0,1.0,,1.0,,,,0.1111111111111111,0.08333333333333333,,0.2,,,,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,4282.0,71,-14.0,142,143,44,65,8,285,2.0,6.0,2.0,2.0,5.0,8.0,6.0,3.0,9.0,16,9.0,1.0,28.0,150,,,,1.0,4.0,4.0,1.0,9.0,4.0,14.0,6.0,12.0,2.0,14.0,2.0,9.0,30.0,8.0,8.0,9.0,2.0,1.0,1.0,4.0,3.0,1.0,7.0,2.0,5.0,8,5.0,1.0,,3.0,,,,,9.0,44,,0.2222222222222222,0.2222222222222222,0.5625,,0.25,0.54,,0.5,0.5185185185185185,,0.5625,0.36,22.36842105263158,0.5714285714285714,0.14814814814814814,0.10526315789473684,0.23076923076923078,0.06666666666666667,0.24,0.3333333333333333,0.6666666666666666,0.5,0.08,1.0,1.0,0.32,0.625,0.625,0.24,0.375,0.6,0.472856,,0.43556875,0.1111111111111111,0.16666666666666666,,0.32142857142857145,10.08125,24.788888888888884,0.30985915492957744,1.0,,3.0,,1.0,1.0,1.0,,3.0,,0.1875,,0.022727272727272728,0.017241379310344827,0.07142857142857142,0.15384615384615385,0.125,,,,,,,0.5,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,3.0,1.0,,,0.12,0.125,,1.0,,1.0,2.0,1.0,3.0,,2.0,6.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.3333333333333333,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
