EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,LongMidRangePctBlocked,SelfORebPct,SecondChanceTurnovers,Offensive Fouls,OffAtRimReboundPct,OffShortMidRangeReboundPct,FTOffRebounds,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,DefensiveGoaltends,OffCorner3ReboundPct,PenaltyCorner3FGM,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,on,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,Corner3PctBlocked
1733,1610612754,Al Harrington,Al Harrington,1733,IND,26423.0,440,-57,833,827,258,247,109,1660,31,57,12.0,19.0,11.0,16.0,17.0,42.0,30.0,65.0,,2.0,,,,1.0,6.0,,,1.0,3.0,78,164,1.0,8.0,32.0,191,850,15.0,29.0,,,9.0,39.0,21.0,45.0,1.0,3.0,12.0,57.0,86,70,3.0,,22.0,1.0,5.0,1.0,15.0,1.0,18,4.0,22,4.0,,11.0,2.0,5.0,48,3.0,27.0,8.0,47.0,9.0,64.0,30.0,94,12.0,9.0,3.0,15.0,4.0,5.0,14.0,,10.0,29.0,11.0,25.0,55,6.0,46.0,4.0,19.0,6.0,2.0,1.0,3.0,6.0,6.0,57.0,258,8.0,0.5512820512820513,0.6417910447761194,1.0,0.125,,0.3333333333333333,0.14285714285714285,0.47560975609756095,0.5172413793103449,0.4666666666666667,0.4622093023255814,0.5172413793103449,0.46875,0.4948186528497409,0.5571428571428572,0.5089285714285714,0.046511627906976744,0.125,0.09146341463414634,0.21052631578947367,0.047619047619047616,0.16666666666666666,22.95760082730093,0.5172413793103449,0.2727272727272727,0.15112540192926044,0.0782608695652174,0.11940298507462686,0.039473684210526314,0.1455026455026455,0.07125890736342043,0.06040268456375839,0.05454545454545454,0.2,0.11956521739130435,0.13445378151260504,0.14,0.058823529411764705,1.0,0.3313953488372093,0.543859649122807,0.6888888888888889,0.4838709677419355,0.2441860465116279,0.40476190476190477,0.425,0.4117647058823529,0.37790697674418605,0.46153846153846156,0.46875,0.7,0.011627906976744186,,,,0.03488372093023256,0.16666666666666666,0.2,1.0,0.6551724137931034,0.631578947368421,0.08333333333333333,,,,,,,0.3333333333333333,0.6875,,0.0625,0.3333333333333333,0.37790697674418605,0.2,0.4429585294117648,0.4952892857142857,0.435041304347826,0.10160427807486631,0.10614525139664804,0.20418848167539266,0.29842931937172773,9.755487804878047,32.3125,0.3097238895558223,4.0,2.0,,6.0,0.015384615384615385,0.05333333333333334,3.0,6.0,0.11702127659574468,0.06862745098039216,,,1.0,,,,,,,,1.0,True,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2449.0,41,4,82,82,36,28,10,164,3,6,,1.0,2.0,3.0,,,1.0,3.0,,1.0,,,1.0,,,,,,,4,9,,1.0,,8,75,,2.0,,,,,2.0,4.0,,1.0,,4.0,4,4,,,,,,,1.0,,1,2.0,3,1.0,1.0,1.0,,,8,,1.0,1.0,1.0,,2.0,1.0,3,1.0,,1.0,,,,,,,,,1.0,3,1.0,,,,1.0,1.0,,,1.0,,4.0,36,2.0,0.5,0.5,,,,,,0.4444444444444444,,0.5,0.4,,0.4,0.4,,0.4,0.1,,0.1111111111111111,0.16666666666666666,,,10.526315789473685,,,0.024390243902439025,0.02631578947368421,0.08333333333333333,,0.03773584905660377,0.024390243902439025,0.06666666666666667,,0.0625,,,0.1111111111111111,,,0.6,0.5,0.6,0.3333333333333333,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,,,,,0.5,,,,,,,,,0.6,0.6666666666666666,0.2,,,0.7,,0.4227,0.4201,0.38644,,,,0.5,7.966666666666667,24.0,0.43902439024390244,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,17349.0,289,-50,570,572,210,195,69,1142,16,25,3.0,4.0,2.0,5.0,5.0,18.0,13.0,33.0,,3.0,,,1.0,5.0,18.0,,1.0,1.0,9.0,34,76,5.0,21.0,12.0,95,592,4.0,6.0,,1.0,1.0,9.0,11.0,25.0,1.0,10.0,11.0,36.0,38,30,12.0,3.0,2.0,1.0,17.0,5.0,3.0,,55,5.0,60,5.0,,29.0,6.0,20.0,125,1.0,7.0,4.0,26.0,3.0,33.0,8.0,41,14.0,4.0,10.0,19.0,4.0,16.0,9.0,,3.0,28.0,11.0,16.0,31,,14.0,,1.0,,,,,,,36.0,210,8.0,0.5588235294117647,0.5757575757575758,0.8,0.23809523809523808,,0.1,0.25,0.4473684210526316,0.6666666666666666,0.44,0.42783505154639173,0.5714285714285714,0.35714285714285715,0.4567307692307692,0.5625,0.43902439024390244,0.21649484536082475,,0.039473684210526314,0.04,0.05555555555555555,,20.37037037037037,0.6785714285714286,0.15789473684210525,0.11555555555555555,0.03125,0.1111111111111111,0.024390243902439025,0.11494252873563218,0.03018867924528302,0.02197802197802198,0.037037037037037035,0.09210526315789473,0.08955223880597014,0.15853658536585366,0.08,0.18181818181818182,,0.25773195876288657,0.64,0.6666666666666666,0.6875,0.18556701030927836,0.2777777777777778,0.29411764705882354,0.4,0.3402061855670103,0.3939393939393939,0.40625,0.46153846153846156,0.030927835051546393,,,,0.18556701030927836,0.2777777777777778,0.2777777777777778,0.8,0.5714285714285714,0.75,0.3333333333333333,,,,0.14285714285714285,,,0.14285714285714285,0.4,0.02857142857142857,0.2571428571428571,0.1111111111111111,0.4742268041237113,0.29411764705882354,0.46635894736842104,0.46795000000000003,0.4212575757575757,0.01020408163265306,0.012987012987012988,0.09473684210526316,0.37894736842105264,10.63684210526316,27.095238095238095,0.3684210526315789,2.0,,,6.0,0.030303030303030304,0.038461538461538464,1.0,3.0,0.017543859649122806,0.05263157894736842,,,,,,,,,,,,True,,,,,,,,
896,1610612754,Tim Hardaway,Tim Hardaway,896,IND,5381.0,90,26,179,180,65,37,27,359,3,5,,1.0,3.0,3.0,1.0,1.0,1.0,9.0,,,,,,9.0,25.0,2.0,3.0,5.0,10.0,5,15,9.0,25.0,1.0,38,166,,1.0,2.0,3.0,,6.0,3.0,5.0,5.0,10.0,1.0,22.0,8,2,15.0,12.0,,1.0,24.0,9.0,,,16,,16,,,5.0,5.0,6.0,32,,1.0,2.0,5.0,,7.0,1.0,8,8.0,1.0,7.0,7.0,1.0,5.0,1.0,,2.0,8.0,5.0,2.0,7,,3.0,,,,,,,,,22.0,65,1.0,0.8,0.8,0.5555555555555556,0.36,0.6666666666666666,0.5,0.375,0.3333333333333333,,0.6,0.4625,0.75,0.7,0.4634146341463415,0.75,0.6875,0.625,,,,,,23.11320754716981,0.875,,0.07936507936507936,0.014705882352941176,0.08695652173913043,,0.08139534883720931,0.011235955056179775,,,0.05,0.13636363636363635,0.047619047619047616,0.1,,,0.125,0.6,0.6,0.6666666666666666,0.025,1.0,1.0,1.0,0.225,0.1111111111111111,0.1111111111111111,1.0,,,,,0.625,0.36,0.36,0.5555555555555556,0.25,,,,,,0.75,0.6666666666666666,1.0,0.2,1.0,,0.6666666666666666,0.5,0.75,0.375,0.5065525641025641,0.5493499999999999,0.5220714285714285,,,0.15789473684210525,0.5789473684210527,12.360000000000001,26.252,0.36312849162011174,,,1.0,1.0,,,1.0,,,0.07142857142857142,,,,,,,,,,,,True,,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,952.0,16,4,36,40,33,32,6,76,3,7,,1.0,3.0,7.0,,,,,,,,,,,,,,,,3,7,,,2.0,8,39,,1.0,,,,,3.0,7.0,,,2.0,8.0,2,4,,,,,,,,,3,2.0,5,2.0,,,1.0,2.0,12,,1.0,,,,,2.0,2,,,,1.0,,,,,1.0,1.0,1.0,,4,1.0,5.0,1.0,3.0,,,,,,,8.0,33,2.0,0.3333333333333333,0.3333333333333333,,,,,,0.42857142857142855,,0.42857142857142855,0.42857142857142855,,0.42857142857142855,0.4444444444444444,,0.4444444444444444,,,,,,,23.80952380952381,1.0,,,0.08333333333333333,,,,0.07692307692307693,0.2,,,,,,,,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.42857142857142855,,,,1.0,,0.6476428571428572,0.6442,0.6476428571428572,0.3333333333333333,0.3333333333333333,,1.0,0.42857142857142855,,0.9166666666666666,,,,,,,,,,,1.0,,,0.5,,,,,,,,True,,,,,,,,
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,58419.0,974,41,1821,1832,566,472,230,3653,37,59,4.0,4.0,14.0,21.0,11.0,29.0,31.0,73.0,7.0,23.0,1.0,3.0,5.0,43.0,98.0,4.0,9.0,11.0,26.0,79,161,50.0,121.0,54.0,362,1875,9.0,12.0,5.0,12.0,4.0,37.0,25.0,45.0,13.0,31.0,28.0,117.0,84,74,132.0,18.0,10.0,,98.0,43.0,7.0,2.0,128,31.0,159,27.0,4.0,53.0,26.0,49.0,349,3.0,15.0,15.0,74.0,3.0,92.0,19.0,111,28.0,14.0,14.0,45.0,14.0,30.0,29.0,3.0,15.0,74.0,23.0,26.0,81,4.0,65.0,3.0,19.0,3.0,1.0,1.0,1.0,3.0,2.0,117.0,566,17.0,0.5316455696202531,0.5675675675675675,0.88,0.4132231404958678,0.4166666666666667,0.41935483870967744,0.4132231404958678,0.4906832298136646,0.75,0.5555555555555556,0.5460992907801419,0.6875,0.5855263157894737,0.5760517799352751,0.72,0.6388888888888888,0.42907801418439717,0.01652892561983471,0.043478260869565216,0.1016949152542373,,0.02040816326530612,18.255481410867493,0.6081081081081081,0.061224489795918366,0.10320781032078104,0.02242152466367713,0.07537688442211055,0.016666666666666666,0.09716157205240175,0.02120141342756184,0.017857142857142856,0.014084507042253521,0.07981220657276995,0.12448132780082988,0.10266159695817491,0.08441558441558442,0.044444444444444446,0.6666666666666666,0.20921985815602837,0.6271186440677966,0.6981132075471698,0.5135135135135135,0.10283687943262411,0.3793103448275862,0.3793103448275862,0.45454545454545453,0.25886524822695034,0.4246575342465753,0.4305555555555556,0.5806451612903226,0.08156028368794327,0.30434782608695654,0.30434782608695654,1.0,0.3475177304964539,0.4387755102040816,0.4479166666666667,0.8604651162790697,0.16666666666666666,1.0,0.25,0.125,0.3333333333333333,1.0,0.375,0.4444444444444444,1.0,0.27631578947368424,0.6666666666666666,0.06578947368421052,0.34210526315789475,0.4230769230769231,0.6382978723404256,0.4387755102040816,0.491893085106383,0.5247431818181817,0.48987960526315794,0.07046979865771812,0.10734463276836158,0.10220994475138122,0.32320441988950277,10.414285714285711,25.024793388429753,0.31081823174080175,6.0,5.0,6.0,11.0,0.0136986301369863,0.04195804195804196,5.0,7.0,0.03488372093023256,0.018433179723502304,1.0,,,0.0196078431372549,,0.02631578947368421,2.0,,,0.4,,False,1.0,2.0,2.0,0.01652892561983471,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,74867.0,1248,7,2346,2361,844,773,305,4707,44,77,6.0,14.0,12.0,18.0,20.0,57.0,113.0,308.0,,2.0,,,1.0,1.0,8.0,,1.0,,4.0,177,442,1.0,10.0,51.0,408,2410,20.0,47.0,,1.0,1.0,41.0,57.0,146.0,,5.0,29.0,143.0,262,92,3.0,,8.0,1.0,7.0,1.0,14.0,,57,23.0,80,22.0,1.0,23.0,10.0,24.0,183,4.0,20.0,19.0,69.0,,88.0,26.0,114,29.0,21.0,8.0,22.0,4.0,12.0,19.0,4.0,10.0,41.0,12.0,35.0,94,4.0,64.0,5.0,20.0,12.0,6.0,2.0,4.0,12.0,5.0,143.0,844,19.0,0.7401129943502824,0.7572254335260116,1.0,0.1,,,0.1111111111111111,0.4004524886877828,0.425531914893617,0.3904109589041096,0.39491150442477874,0.4166666666666667,0.37748344370860926,0.42291666666666666,0.4270833333333333,0.4230769230769231,0.022123893805309734,,0.03167420814479638,0.12987012987012986,0.05263157894736842,,19.196757553426675,0.5365853658536586,,0.07255520504731862,0.0213903743315508,0.0811965811965812,0.023121387283236993,0.07426160337552742,0.021660649819494584,0.02107728337236534,0.02857142857142857,0.06020066889632107,0.07920792079207921,0.07736389684813753,0.07954545454545454,0.08620689655172414,0.4166666666666667,0.17035398230088494,0.5714285714285714,0.6567164179104478,0.6590909090909091,0.1261061946902655,0.3508771929824561,0.37037037037037035,0.5,0.6814159292035398,0.36688311688311687,0.36807817589576547,0.8141592920353983,0.004424778761061947,,,,0.017699115044247787,0.125,0.125,1.0,0.2916666666666667,0.42857142857142855,0.6666666666666666,,,,0.020833333333333332,,,0.11920529801324503,0.6666666666666666,0.006622516556291391,0.026490066225165563,,0.19247787610619468,0.14285714285714285,0.431120288248337,0.45738749999999995,0.41704433333333335,0.042826552462526764,0.0437636761487965,0.10049019607843138,0.35049019607843135,14.2524886877828,27.05,0.3597612958226769,6.0,6.0,3.0,13.0,0.003246753246753247,0.023529411764705882,3.0,4.0,0.03211009174311927,0.013793103448275862,2.0,,,0.02531645569620253,,,,,,,,False,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,24505.0,408,-4,761,758,240,199,103,1519,17,33,3.0,10.0,4.0,7.0,5.0,10.0,11.0,41.0,6.0,14.0,,,4.0,12.0,33.0,1.0,2.0,3.0,8.0,33,84,18.0,47.0,34.0,154,775,3.0,12.0,1.0,2.0,3.0,12.0,8.0,23.0,6.0,12.0,10.0,44.0,38,28,51.0,3.0,6.0,,33.0,12.0,7.0,1.0,29,5.0,34,4.0,1.0,12.0,8.0,9.0,73,3.0,19.0,12.0,49.0,4.0,65.0,22.0,87,4.0,2.0,2.0,10.0,,5.0,7.0,1.0,5.0,17.0,6.0,20.0,33,1.0,42.0,3.0,15.0,11.0,6.0,,5.0,11.0,7.0,44.0,240,5.0,0.5757575757575758,0.6333333333333333,0.9444444444444444,0.3829787234042553,0.5,0.5,0.3829787234042553,0.39285714285714285,0.25,0.34782608695652173,0.4580152671755725,0.32142857142857145,0.4857142857142857,0.5066666666666667,0.375,0.5116279069767442,0.35877862595419846,0.02127659574468085,0.08333333333333333,0.15151515151515152,0.1,0.030303030303030304,18.848758465011286,0.5882352941176471,0.2,0.16896551724137931,0.06129032258064516,0.14634146341463414,0.03571428571428571,0.1639784946236559,0.05583756345177665,0.06711409395973154,0.04477611940298507,0.16161616161616163,0.17894736842105263,0.16666666666666666,0.15151515151515152,0.125,0.6363636363636364,0.25190839694656486,0.5151515151515151,0.6071428571428571,0.5294117647058824,0.07633587786259542,0.5,0.5555555555555556,0.6,0.31297709923664124,0.2682926829268293,0.275,0.6363636363636364,0.10687022900763359,0.42857142857142855,0.42857142857142855,1.0,0.25190839694656486,0.36363636363636365,0.375,0.9166666666666666,0.7142857142857143,0.3,,,,,0.14285714285714285,0.5,,0.2,0.5714285714285714,0.11428571428571428,0.22857142857142856,0.375,0.6106870229007634,0.36363636363636365,0.48707862595419843,0.5021772727272727,0.47962571428571416,0.1048951048951049,0.15625,0.07792207792207792,0.2857142857142857,10.514285714285712,24.91914893617022,0.31537450722733246,2.0,2.0,2.0,7.0,0.024390243902439025,0.028169014084507043,2.0,3.0,0.08571428571428572,0.03296703296703297,,,,,,,3.0,,,0.75,1.0,False,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,121650.0,2028,211,3826,3814,1286,1028,502,7640,127,241,26.0,73.0,42.0,71.0,68.0,206.0,103.0,239.0,7.0,15.0,1.0,2.0,4.0,5.0,23.0,,1.0,,11.0,298,686,12.0,38.0,179.0,811,3835,50.0,121.0,1.0,3.0,34.0,137.0,80.0,192.0,1.0,15.0,82.0,245.0,314,282,36.0,,42.0,3.0,20.0,5.0,67.0,,71,32.0,103,23.0,9.0,38.0,8.0,25.0,238,24.0,103.0,55.0,215.0,18.0,288.0,129.0,417,59.0,27.0,32.0,55.0,8.0,25.0,79.0,11.0,30.0,134.0,47.0,72.0,225,22.0,228.0,21.0,101.0,26.0,9.0,7.0,10.0,27.0,21.0,245.0,1286,23.0,0.5268456375838926,0.5667870036101083,1.0,0.3157894736842105,0.3333333333333333,0.06666666666666667,0.34285714285714286,0.43440233236151604,0.4132231404958678,0.4166666666666667,0.43646408839779005,0.4153225806451613,0.39371980676328505,0.49032648125755746,0.4691780821917808,0.478515625,0.052486187845303865,,0.09766763848396501,0.1908713692946058,0.0970873786407767,,21.727334388424147,0.41044776119402987,0.16666666666666666,0.14615907545887152,0.06940700808625337,0.13480392156862744,0.07547169811320754,0.14369345396487493,0.07047724750277469,0.05199306759098787,0.07659574468085106,0.14153132250580047,0.14672686230248308,0.1490787269681742,0.12179487179487179,0.17708333333333334,0.7777777777777778,0.3328729281767956,0.5269709543568465,0.6512820512820513,0.5275590551181102,0.2845303867403315,0.3300970873786408,0.3655913978494624,0.39705882352941174,0.3301104972375691,0.4309623430962343,0.4327731092436975,0.6116504854368932,0.020718232044198894,0.4666666666666667,0.4666666666666667,1.0,0.031767955801104975,0.21739130434782608,0.21739130434782608,1.0,0.5887096774193549,0.3561643835616438,0.19230769230769232,0.016129032258064516,0.5,1.0,0.008064516129032258,,,0.34299516908212563,0.5915492957746479,0.01932367149758454,0.05314009661835749,,0.38535911602209943,0.25,0.4564632127955493,0.49921250000000006,0.452593811881188,0.1256218905472637,0.13185378590078328,0.16892725030826142,0.30209617755856966,9.558163265306122,27.002631578947373,0.3361212754835337,18.0,16.0,,23.0,0.0041841004184100415,0.05373134328358209,12.0,34.0,0.10106382978723404,0.06591337099811675,2.0,,3.0,0.01834862385321101,,0.07228915662650602,1.0,1.0,,0.25,6.0,False,,,,,1.0,1.0,1.0,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,122954.0,2049,276,3966,3946,1172,940,490,7912,171,275,52.0,89.0,46.0,72.0,43.0,130.0,88.0,192.0,1.0,1.0,,,,4.0,13.0,,2.0,2.0,6.0,302,597,5.0,14.0,252.0,871,3958,62.0,113.0,,2.0,41.0,165.0,82.0,152.0,2.0,6.0,98.0,268.0,448,156,15.0,,84.0,,13.0,4.0,84.0,1.0,147,26.0,173,19.0,7.0,76.0,20.0,51.0,372,37.0,130.0,67.0,284.0,32.0,383.0,168.0,551,60.0,36.0,24.0,72.0,15.0,47.0,33.0,2.0,25.0,105.0,30.0,86.0,178,26.0,308.0,33.0,133.0,36.0,23.0,3.0,10.0,36.0,23.0,268.0,1172,21.0,0.7417218543046358,0.8615384615384616,1.0,0.35714285714285715,,0.3333333333333333,0.35714285714285715,0.5058626465661642,0.5486725663716814,0.5394736842105263,0.5065466448445172,0.5391304347826087,0.5379746835443038,0.5812080536912752,0.6156716417910447,0.6267605633802817,0.022913256955810146,0.07142857142857142,0.1407035175879397,0.1781818181818182,0.24615384615384617,0.07692307692307693,18.70598591549296,0.6857142857142857,0.3368421052631579,0.17861635220125785,0.09021512838306732,0.1614457831325301,0.1002710027100271,0.17506234413965088,0.09226519337016574,0.07195571955719557,0.10294117647058823,0.16129032258064516,0.20977596741344195,0.167192429022082,0.14381270903010032,0.20689655172413793,0.6388888888888888,0.4500818330605565,0.6218181818181818,0.7566371681415929,0.6491228070175439,0.2127659574468085,0.33076923076923076,0.4387755102040816,0.627906976744186,0.3142389525368249,0.4583333333333333,0.4656084656084656,0.9772727272727273,0.0016366612111292963,1.0,1.0,1.0,0.02127659574468085,0.3076923076923077,0.3333333333333333,1.0,0.7739130434782608,0.5842696629213483,0.15384615384615385,,,,0.017391304347826087,,,0.45569620253164556,0.6388888888888888,,0.0379746835443038,0.3333333333333333,0.47299509001636664,0.3076923076923077,0.4760269230769231,0.5146607843137254,0.4711205696202532,0.18706047819971872,0.1908177905308465,0.1894374282433984,0.3076923076923077,8.250251256281407,25.014285714285712,0.29551185073121533,13.0,4.0,7.0,34.0,0.015625,0.06132075471698113,13.0,8.0,0.11961722488038277,0.08523908523908524,1.0,,2.0,0.008264462809917356,1.0,0.09278350515463918,,,,,1.0,False,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,120532.0,2009,337,3897,3882,1218,922,489,7779,168,291,33.0,61.0,52.0,79.0,27.0,128.0,50.0,128.0,16.0,41.0,1.0,4.0,10.0,50.0,149.0,3.0,11.0,15.0,52.0,245,547,66.0,190.0,224.0,912,3849,38.0,79.0,4.0,15.0,25.0,113.0,78.0,165.0,19.0,62.0,101.0,314.0,238,252,156.0,42.0,40.0,,149.0,50.0,64.0,,128,36.0,164,26.0,10.0,50.0,18.0,60.0,364,13.0,72.0,52.0,172.0,4.0,228.0,85.0,313,140.0,74.0,66.0,62.0,13.0,30.0,63.0,9.0,32.0,125.0,47.0,64.0,208,25.0,307.0,27.0,128.0,37.0,15.0,6.0,16.0,40.0,21.0,314.0,1218,33.0,0.4857142857142857,0.5288888888888889,0.7878787878787878,0.3473684210526316,0.26666666666666666,0.3064516129032258,0.3473684210526316,0.44789762340036565,0.4810126582278481,0.4727272727272727,0.46675712347354137,0.46808510638297873,0.46916299559471364,0.5194508009153318,0.5231481481481481,0.5363321799307958,0.25780189959294436,,0.1170018281535649,0.13402061855670103,0.171875,,22.369010300044785,0.496,0.0392156862745098,0.110397946084724,0.05077574047954866,0.1306532663316583,0.036312849162011177,0.11451942740286299,0.04786036036036036,0.03434343434343434,0.04411764705882353,0.09782608695652174,0.11940298507462686,0.11287758346581876,0.14482758620689656,0.09259259259259259,0.525,0.3948439620081411,0.5773195876288659,0.6666666666666666,0.4880952380952381,0.17367706919945725,0.2109375,0.25471698113207547,0.48148148148148145,0.17367706919945725,0.390625,0.4,0.48,0.05563093622795115,0.3902439024390244,0.3902439024390244,0.9375,0.2021709633649932,0.33557046979865773,0.33557046979865773,0.74,0.648936170212766,0.5409836065573771,0.21212121212121213,0.0425531914893617,0.25,1.0,0.11702127659574468,0.2727272727272727,1.0,0.34801762114537443,0.6582278481012658,0.04405286343612335,0.2290748898678414,0.28846153846153844,0.6526458616010855,0.33557046979865773,0.5065734375,0.5202107594936708,0.4951508849557522,0.15393794749403342,0.19753086419753085,0.12390350877192982,0.3442982456140351,6.876782449725776,25.232105263157898,0.3125481139337952,24.0,11.0,4.0,36.0,0.0234375,0.06779661016949153,12.0,17.0,0.07862407862407862,0.044573643410852716,,,2.0,,,0.011627906976744186,4.0,3.0,3.0,0.4,,False,1.0,1.0,1.0,0.005263157894736842,,,,
