EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,PtsUnassisted3s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceFtPoints,TwoPtAssists,ShortMidRangeAssists,OffThreePtRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,Clear Path Fouls,BlockedShortMidRange,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,BlockedCorner3
1496,1610612755,Keith Van Horn,Keith Van Horn,1496,PHI,2180.0,36,-11.0,75,74,22.0,38,7,149,1.0,2.0,1.0,2.0,7.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,2.0,3.0,3.0,17.0,75,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,7.0,1.0,4.0,2.0,5.0,22.0,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3076923076923077,0.4375,0.75,0.5,0.4473684210526316,0.75,0.625,0.1875,0.0769230769230769,0.5,27.380952380952383,0.0833333333333333,0.1666666666666666,0.1,0.125,0.1111111111111111,0.1666666666666666,0.125,0.5,1.0,1.0,0.4375,0.2857142857142857,0.2857142857142857,0.25,0.25,0.25,1.0,0.125,0.5,0.5,1.0,0.0625,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3125,1.0,0.452484375,0.4693,0.5572333333333334,0.2105263157894736,0.25,0.1764705882352941,0.2941176470588235,9.146153846153847,24.100000000000005,0.2933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1609,1610612755,Art Long,Art Long,1609,PHI,7838.0,131,-18.0,264,265,104.0,141,42,529,11.0,24.0,9.0,6.0,15.0,1.0,10.0,,,1.0,1.0,,,1.0,1.0,18.0,49.0,1.0,1.0,1.0,40.0,242,13.0,,,10.0,15.0,1.0,1.0,,13.0,26.0,10.0,,1.0,1.0,6.0,4.0,21.0,27.0,40.0,2.0,,2.0,2.0,,8.0,3.0,9.0,22.0,2.0,5.0,1.0,3.0,,13.0,104.0,3.0,0.7222222222222222,1.0,,1.0,,1.0,1.0,0.3673469387755102,0.39,0.3846153846153846,0.40625,0.3846153846153846,0.3846153846153846,0.40625,0.02,0.1224489795918367,0.25,19.16932907348243,0.2625,0.1176470588235294,0.219298245614035,0.2592592592592592,0.2258064516129032,0.1428571428571428,0.48,0.4583333333333333,0.6111111111111112,0.5454545454545454,0.3,0.4,0.4,0.2,0.1,0.1,1.0,,,,,0.02,1.0,1.0,,,,,0.5625,0.0625,1.0,0.5,1.0,0.482014,0.5484769230769231,0.51320625,0.0576923076923076,0.0588235294117647,0.25,0.325,6.540816326530612,24.9,0.3939393939393939,5.0,11.0,4.0,5.0,5.0,3.0,10.0,2.0,2.0,1.0,1.0,6.0,12.0,1.0,2.0,13.0,3.0,6.0,2.0,4.0,2.0,4.0,8.0,8.0,8.0,4.0,1.0,1.0,0.3846153846153846,0.3333333333333333,0.75,0.2,0.0769230769230769,0.0975609756097561,0.0875912408759124,0.1,0.1052631578947368,0.0888888888888888,0.3181818181818182,0.12,0.5,1.0,0.8461538461538461,0.4545454545454545,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1730,1610612755,Brian Skinner,Brian Skinner,1730,PHI,3554.0,59,-19.0,125,123,55.0,72,21,248,9.0,12.0,4.0,,3.0,,,,,,,,,,,9.0,15.0,,,4.0,22.0,116,4.0,,,5.0,4.0,,,2.0,8.0,14.0,4.0,,,,1.0,5.0,6.0,13.0,20.0,1.0,1.0,,2.0,,2.0,1.0,2.0,8.0,1.0,8.0,2.0,3.0,,8.0,55.0,2.0,0.7777777777777778,0.875,,,,,,0.6,0.6,0.5,0.75,0.6111111111111112,0.625,0.5714285714285714,,0.0666666666666666,0.0833333333333333,13.60544217687075,0.1818181818181818,0.217391304347826,0.1964285714285714,0.0769230769230769,0.2727272727272727,0.238095238095238,0.8,0.75,0.8181818181818182,0.7777777777777778,0.2,,,,,,,,,,,,,,,,,,1.0,,,0.8,,0.5307066666666667,0.5108666666666667,0.510825,0.1875,0.1875,0.2272727272727272,0.3636363636363636,1.6666666666666667,,0.44,2.0,3.0,3.0,2.0,3.0,,2.0,,1.0,,,2.0,5.0,,2.0,7.0,,,,,1.0,3.0,2.0,2.0,2.0,1.0,,1.0,0.5,0.75,,0.4,,0.087719298245614,0.1129032258064516,,0.0625,0.1818181818181818,0.2222222222222222,,0.5,,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,2.0,2.0,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,2730.0,46,-13.0,94,101,53.0,77,14,195,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,2.0,,1.0,,1.0,,1.0,3.0,7.0,1.0,3.0,1.0,10.0,97,2.0,,2.0,,5.0,1.0,3.0,1.0,8.0,4.0,2.0,3.0,1.0,,1.0,2.0,3.0,5.0,6.0,2.0,2.0,,1.0,,3.0,2.0,3.0,6.0,,2.0,,,,8.0,53.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4285714285714285,0.45,,0.4375,0.4545454545454545,,0.4444444444444444,0.3,0.1428571428571428,,12.612612612612612,0.0909090909090909,0.1333333333333333,0.1041666666666666,0.1666666666666666,0.0909090909090909,0.0769230769230769,0.1,1.0,1.0,1.0,0.2,,,0.4,0.5,0.5,0.5,0.2,0.5,0.5,1.0,0.1,,,,0.25,,,0.125,0.125,,0.4,,0.424165,0.3818875,0.43038125,,,,0.8,12.6,24.866666666666664,0.5638297872340425,,,1.0,,2.0,,,1.0,7.0,,1.0,15.0,1.0,,,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,0.4,0.6666666666666666,,,0.0227272727272727,0.02,0.0666666666666666,,,,,0.5,,,,1.0,,6.0,1.0,,1.0,,,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.5,,,,,,,,,True,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,4884.0,81,3.0,164,162,63.0,79,28,326,6.0,10.0,3.0,1.0,6.0,3.0,6.0,2.0,2.0,,,,,,,10.0,22.0,2.0,2.0,12.0,38.0,141,,,,2.0,9.0,,,9.0,17.0,6.0,14.0,6.0,,,3.0,4.0,6.0,11.0,12.0,5.0,3.0,2.0,3.0,,5.0,3.0,1.0,3.0,1.0,13.0,,4.0,,17.0,63.0,,0.3,0.3,1.0,1.0,,,1.0,0.4545454545454545,0.5416666666666666,,0.4444444444444444,0.6333333333333333,1.0,0.6538461538461539,0.0833333333333333,0.1363636363636363,0.2,17.94871794871795,0.1304347826086956,0.1818181818181818,0.1470588235294117,0.0588235294117647,0.2272727272727272,0.1052631578947368,0.4166666666666667,0.6,0.75,0.3333333333333333,0.25,0.1666666666666666,0.2,0.25,0.5,0.5,0.3333333333333333,0.0833333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,0.5,,0.4875583333333332,,0.4565777777777778,0.1724137931034483,0.1538461538461538,0.0526315789473684,0.4473684210526316,7.209090909090907,23.25,0.3841463414634146,,,1.0,,4.0,,,2.0,11.0,1.0,1.0,24.0,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,0.4444444444444444,0.4,0.1666666666666666,,0.0129870129870129,0.0117647058823529,0.0344827586206896,,,,,,,,,0.3333333333333333,2.0,9.0,2.0,,1.0,,,,,,,6.0,1.0,2.0,,,0.1666666666666666,0.6666666666666666,,,,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,4702.0,78,-27.0,157,155,50.0,77,23,312,1.0,7.0,2.0,3.0,8.0,5.0,20.0,,1.0,1.0,11.0,,,,6.0,9.0,35.0,1.0,12.0,15.0,36.0,150,3.0,,,5.0,11.0,,6.0,10.0,16.0,4.0,14.0,,9.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,4.0,4.0,,11.0,4.0,1.0,4.0,3.0,22.0,,6.0,,16.0,50.0,,0.2222222222222222,0.2222222222222222,,0.0833333333333333,,,0.1,0.2571428571428571,0.2234042553191489,,0.1764705882352941,0.3070175438596491,0.4166666666666667,0.3478260869565217,0.2553191489361702,0.0571428571428571,0.2857142857142857,37.15846994535519,0.0212765957446808,0.0666666666666666,0.032258064516129,,0.0526315789473684,0.0833333333333333,0.1489361702127659,0.1428571428571428,0.2,,0.1702127659574468,0.375,0.375,0.425531914893617,0.25,0.25,0.4,0.0212765957446808,,,,0.2340425531914893,0.0909090909090909,0.0909090909090909,,,,,0.1176470588235294,0.3529411764705882,,0.4042553191489361,0.1111111111111111,0.4586766666666667,0.4436666666666666,0.4351866666666666,0.1132075471698113,0.1463414634146341,0.1388888888888889,0.4444444444444444,13.245714285714286,29.441666666666677,0.3184713375796178,,1.0,,,3.0,3.0,,1.0,7.0,,1.0,15.0,1.0,,,1.0,,7.0,5.0,2.0,,,,,,,,1.0,,0.2727272727272727,0.6363636363636364,,,0.0147058823529411,0.0125,,0.0384615384615384,,,,,,0.3333333333333333,,,5.0,6.0,,,4.0,,,,,,,4.0,2.0,1.0,,,,,,,,,,2.0,2.0,,,,,True,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,4921.0,82,-15.0,157,158,65.0,72,23,315,5.0,9.0,4.0,2.0,6.0,2.0,7.0,,,,1.0,,,,1.0,9.0,22.0,,1.0,7.0,25.0,149,4.0,,,2.0,9.0,,1.0,1.0,9.0,8.0,10.0,,1.0,,3.0,3.0,3.0,6.0,10.0,1.0,1.0,,3.0,2.0,6.0,5.0,4.0,5.0,,8.0,2.0,3.0,,9.0,65.0,,0.4444444444444444,0.5,,,,,,0.4090909090909091,0.391304347826087,0.25,0.4,0.4807692307692308,0.25,0.4090909090909091,0.0434782608695652,0.1363636363636363,0.2222222222222222,17.204301075268816,0.0681818181818181,0.1363636363636363,0.0909090909090909,0.0909090909090909,,0.1666666666666666,0.391304347826087,0.5555555555555556,0.7142857142857143,0.8,0.2608695652173913,0.3333333333333333,0.4,0.3043478260869565,0.2857142857142857,0.2857142857142857,,,,,,0.0434782608695652,,,,,,,0.4,0.1,,0.4347826086956521,,0.4750326086956522,0.5561333333333334,0.4699049999999999,0.125,0.1304347826086956,0.08,0.36,8.418181818181818,27.3,0.4140127388535032,1.0,2.0,3.0,1.0,4.0,,2.0,1.0,12.0,,1.0,25.0,4.0,,,4.0,,3.0,3.0,,1.0,,,,,,,,0.25,0.4444444444444444,0.5,,,0.0547945205479452,0.0493827160493827,0.0833333333333333,0.0555555555555555,0.032258064516129,0.125,,,,0.5,0.5,0.75,,11.0,2.0,,2.0,,,,,,,5.0,4.0,,,,0.1666666666666666,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,4954.0,83,10.0,168,172,63.0,82,29,340,4.0,9.0,4.0,,3.0,,3.0,1.0,1.0,,1.0,,1.0,,,4.0,15.0,1.0,2.0,3.0,14.0,136,3.0,,1.0,4.0,6.0,,,,2.0,4.0,4.0,3.0,1.0,,3.0,2.0,5.0,10.0,18.0,3.0,3.0,,5.0,,9.0,4.0,1.0,11.0,1.0,4.0,,2.0,,2.0,63.0,4.0,0.5,1.0,1.0,0.5,,,0.5,0.2666666666666666,0.3235294117647059,0.5,0.1666666666666666,0.3684210526315789,0.5,0.1666666666666666,0.1176470588235294,0.2,0.3333333333333333,13.93034825870647,0.0943396226415094,0.0869565217391304,0.0921052631578947,0.1052631578947368,0.05,0.1111111111111111,0.5294117647058824,0.4444444444444444,0.6666666666666666,0.5,0.1764705882352941,,,0.1764705882352941,,,,0.0588235294117647,1.0,1.0,1.0,0.0588235294117647,,,,0.25,,,0.6666666666666666,,,0.6470588235294118,,0.4850029411764705,0.4814,0.46015,0.1052631578947368,0.1176470588235294,0.2857142857142857,0.1428571428571428,4.78,25.3,0.375,2.0,2.0,1.0,2.0,1.0,,4.0,,6.0,,,12.0,7.0,1.0,3.0,8.0,2.0,4.0,4.0,,1.0,,2.0,1.0,3.0,2.0,,,0.6666666666666666,0.1666666666666666,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0823529411764705,0.0769230769230769,0.1724137931034483,0.04,0.032258064516129,0.1428571428571428,0.2222222222222222,0.6666666666666666,,0.5,1.0,0.25,,6.0,,,,,,,,,,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,718.0,12,-7.0,22,23,6.0,16,4,45,,,,,1.0,,,,,,,,,,,,1.0,,,,,25,,,,,,,,,,,,,,,,1.0,4.0,5.0,6.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,3.846153846153846,0.3636363636363636,0.3333333333333333,0.3571428571428571,0.5,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3729,,,,,,,6.4,,0.2727272727272727,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0666666666666666,,,,0.3333333333333333,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.5,True,,,,,,,,,,,,,
981,1610612755,Efthimios Rentzias,Efthimios Rentzias,981,PHI,768.0,13,3.0,30,30,19.0,27,8,60,,2.0,1.0,1.0,1.0,2.0,6.0,,,1.0,2.0,,,1.0,2.0,3.0,9.0,1.0,2.0,,9.0,22,2.0,,,2.0,6.0,1.0,2.0,,7.0,4.0,2.0,3.0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,2.0,2.0,,,,,,7.0,19.0,,0.6666666666666666,1.0,1.0,0.5,,0.5,0.5,0.3333333333333333,0.4090909090909091,0.5,0.4375,0.4090909090909091,0.5,0.4375,0.1818181818181818,0.1111111111111111,0.5,27.5,,,,,,,0.1818181818181818,,,,0.0909090909090909,1.0,1.0,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,,,0.1818181818181818,0.5,0.5,1.0,,,,0.125,0.25,0.5,0.3636363636363636,0.5,0.4292545454545454,0.42415,0.406475,,,0.2222222222222222,0.7777777777777778,12.122222222222224,26.5,0.6333333333333333,,,,1.0,2.0,,2.0,,,,,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,0.5,0.3333333333333333,,0.5,,0.1176470588235294,0.1052631578947368,0.1428571428571428,,0.125,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
