EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,HeaveAttempts,2pt And 1 Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,on,OffensiveGoaltends
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,24867.0,414,57,819,805,404,408,119,1624,51,65,13.0,15.0,27,32,2.0,19,14,48,5.0,10.0,1.0,1.0,3.0,7.0,4.0,17.0,1.0,2.0,3.0,8.0,67,132,9.0,27.0,46,207,807,14.0,20.0,2.0,3.0,10.0,44.0,32,57,6.0,15.0,26,108,98,36,27.0,24.0,17.0,4.0,12,11,6.0,17,5.0,1.0,4,1.0,6.0,40,8.0,28,3.0,10,33,3.0,46,39,85,4.0,9.0,7.0,2.0,17,1.0,8.0,10,5.0,9,1.0,27,5.0,12.0,16,52,6.0,1.0,69,4.0,19,14.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,108,404,20.0,0.7313432835820896,0.8909090909090909,1.0,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.5075757575757576,0.7,0.5614035087719298,0.5062893081761006,0.7391304347826086,0.5694444444444444,0.53125,0.7413793103448276,0.5879120879120879,0.16981132075471697,0.09090909090909091,0.09230769230769231,0.21052631578947367,0.041666666666666664,22.56728778467909,0.6296296296296297,0.0967741935483871,0.08823529411764706,0.11262798634812286,0.1003584229390681,0.09259259259259259,0.09195402298850575,0.10723192019950124,0.09836065573770492,0.16455696202531644,0.12903225806451613,0.050724637681159424,0.1,0.058823529411764705,0.12658227848101267,0.05555555555555555,0.14516129032258066,0.10294117647058823,0.075,0.058823529411764705,1.0,0.4088050314465409,0.7846153846153846,0.864406779661017,0.7254901960784313,0.11949685534591195,0.10526315789473684,0.13333333333333333,0.5,0.3018867924528302,0.2916666666666667,0.30434782608695654,0.7857142857142857,0.06289308176100629,0.5,0.5,1.0,0.1069182389937107,0.23529411764705882,0.23529411764705882,1.0,0.6521739130434783,0.8666666666666667,0.15384615384615385,0.043478260869565216,1.0,1.0,0.08695652173913043,0.5,1.0,0.4444444444444444,0.84375,0.09722222222222222,0.42857142857142855,0.1111111111111111,0.375,0.5786163522012578,0.23529411764705882,0.4910748427672955,0.5453058823529411,0.4948409722222222,0.10674157303370786,0.12582781456953643,0.21256038647342995,0.5217391304347826,7.861363636363636,24.151851851851852,0.4932844932844933,,,,,,,,,,,,,,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,58593.0,977,30,1830,1818,521,546,248,3648,107,153,23.0,38.0,27,33,,22,26,77,5.0,15.0,1.0,2.0,2.0,5.0,18.0,43.0,2.0,5.0,4.0,10.0,133,252,23.0,58.0,130,465,1821,27.0,46.0,3.0,7.0,23.0,86.0,31,44,6.0,15.0,40,120,192,74,63.0,32.0,42.0,18.0,14,54,7.0,61,6.0,1.0,33,6.0,15.0,129,9.0,45,3.0,23,92,7.0,122,57,179,9.0,56.0,33.0,23.0,31,9.0,21.0,23,3.0,10,3.0,54,4.0,15.0,35,71,7.0,4.0,152,13.0,62,10.0,75.0,11.0,26.0,77.0,48.0,,,120,521,12.0,0.7218045112781954,0.8205128205128205,0.9130434782608695,0.39655172413793105,0.42857142857142855,0.4,0.40350877192982454,0.5277777777777778,0.5869565217391305,0.7045454545454546,0.5403225806451613,0.5943396226415094,0.6779661016949152,0.6050531914893617,0.6640625,0.7317073170731707,0.1870967741935484,0.05555555555555555,0.0784313725490196,,0.025974025974025976,20.254357041921807,0.5740740740740741,0.11666666666666667,0.057692307692307696,0.13411078717201166,0.06666666666666667,0.14743589743589744,0.05844155844155844,0.13657957244655583,0.06513872135102533,0.10215053763440861,0.05172413793103448,0.05396825396825397,0.06766917293233082,,0.12562814070351758,0.15763546798029557,0.12323943661971831,0.13541666666666666,0.16666666666666666,0.0661764705882353,0.6233766233766234,0.4935483870967742,0.6993464052287581,0.7588652482269503,0.6915887850467289,0.07096774193548387,,,,0.24838709677419354,0.33766233766233766,0.3466666666666667,0.8461538461538461,0.04838709677419355,0.3333333333333333,0.3333333333333333,1.0,0.13870967741935483,0.4186046511627907,0.4186046511627907,0.8888888888888888,0.7169811320754716,0.6052631578947368,0.2608695652173913,0.03773584905660377,0.5,1.0,0.09433962264150944,0.4,1.0,0.559322033898305,0.8181818181818182,0.0847457627118644,0.4,0.1694915254237288,0.4,0.6806451612903226,0.42857142857142855,0.5192778317152104,0.5185566666666668,0.5281818965517242,0.16939890710382513,0.2012987012987013,0.18494623655913978,0.25806451612903225,6.574206349206349,25.05344827586207,0.28469945355191256,6.0,1.0,6.0,2.0,38.0,2.0,6.0,,,,,,,,,True,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,79330.0,1322,70,2489,2473,753,807,343,4962,62,115,17.0,34.0,20,38,11.0,47,52,128,1.0,5.0,1.0,1.0,1.0,1.0,44.0,128.0,4.0,15.0,6.0,32.0,125,290,45.0,133.0,81,466,2452,24.0,52.0,5.0,16.0,14.0,77.0,36,76,7.0,33.0,35,128,190,60,132.0,24.0,128.0,44.0,32,69,17.0,86,9.0,8.0,34,7.0,28.0,189,14.0,63,6.0,36,133,20.0,189,83,272,7.0,41.0,26.0,15.0,42,12.0,31.0,28,,11,7.0,70,12.0,18.0,68,148,10.0,7.0,107,4.0,44,10.0,24.0,2.0,8.0,24.0,14.0,,1.0,128,753,21.0,0.76,0.8407079646017699,0.9777777777777777,0.3383458646616541,0.3125,0.21212121212121213,0.3383458646616541,0.43103448275862066,0.46153846153846156,0.47368421052631576,0.45508274231678486,0.4632352941176471,0.42660550458715596,0.49150743099787686,0.4935897435897436,0.48091603053435117,0.3144208037825059,0.1103448275862069,0.1565217391304348,0.2127659574468085,0.03125,18.616655196145906,0.6,0.23255813953488372,0.075,0.14347357065803668,0.0669500531349628,0.14814814814814814,0.06965174129353234,0.14444444444444443,0.06742556917688267,0.04428044280442804,0.0635593220338983,0.08294930875576037,0.07602339181286549,0.03333333333333333,0.12403100775193798,0.14930555555555555,0.15223097112860892,0.13157894736842105,0.17582417582417584,0.032407407407407406,0.5833333333333334,0.2718676122931442,0.5391304347826087,0.6391752577319587,0.7096774193548387,0.1111111111111111,0.23404255319148937,0.2972972972972973,0.9090909090909091,0.30260047281323876,0.40625,0.41935483870967744,0.7884615384615384,0.01182033096926714,0.2,0.2,1.0,0.30260047281323876,0.34375,0.34375,0.9772727272727273,0.5,0.5,0.23529411764705882,0.014705882352941176,1.0,1.0,0.22058823529411764,0.26666666666666666,1.0,0.3486238532110092,0.5263157894736842,0.009174311926605505,1.0,0.29357798165137616,0.1875,0.5862884160756501,0.34375,0.4882758865248228,0.5194094827586206,0.4823977064220183,0.09761388286334056,0.1345565749235474,0.16523605150214593,0.27467811158798283,9.729655172413795,24.934586466165417,0.30253113700281237,3.0,,7.0,,14.0,,,1.0,0.007462686567164179,,,,,,,True,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,24073.0,401,-50,772,770,265,310,108,1542,23,51,3.0,11.0,8,19,3.0,13,31,77,1.0,4.0,,,1.0,3.0,2.0,7.0,1.0,1.0,1.0,5.0,57,141,3.0,11.0,21,144,798,7.0,20.0,1.0,1.0,1.0,18.0,14,39,2.0,8.0,8,42,84,30,6.0,4.0,7.0,2.0,10,22,2.0,24,2.0,,9,1.0,12.0,50,2.0,10,,8,24,,32,12,44,,13.0,9.0,4.0,14,5.0,11.0,10,2.0,3,,24,2.0,8.0,17,33,,3.0,33,,16,1.0,5.0,1.0,1.0,6.0,2.0,,,42,265,6.0,0.7368421052631579,0.7636363636363637,0.6666666666666666,0.2727272727272727,1.0,0.25,0.2727272727272727,0.40425531914893614,0.35,0.358974358974359,0.40460526315789475,0.40476190476190477,0.3617021276595745,0.42857142857142855,0.4090909090909091,0.39622641509433965,0.07236842105263158,0.07092198581560284,0.11764705882352941,0.23076923076923078,0.012987012987012988,21.075740944017564,0.5833333333333334,,,0.08888888888888889,0.03067484662576687,0.10526315789473684,0.038461538461538464,0.09248554913294797,0.031746031746031744,0.017391304347826087,0.04597701149425287,0.03225806451612903,0.046511627906976744,,0.058823529411764705,0.10752688172043011,0.09174311926605505,0.12,0.07692307692307693,,0.3333333333333333,0.3355263157894737,0.45098039215686275,0.5111111111111111,0.7391304347826086,0.08552631578947369,0.23076923076923078,0.3,0.6666666666666666,0.506578947368421,0.4025974025974026,0.40789473684210525,0.7419354838709677,0.02631578947368421,0.25,0.25,1.0,0.046052631578947366,0.2857142857142857,0.2857142857142857,0.5,0.5238095238095238,0.2727272727272727,0.3333333333333333,,,,0.047619047619047616,1.0,1.0,0.40425531914893614,0.42105263157894735,0.06382978723404255,0.3333333333333333,0.10638297872340426,0.2,0.40789473684210525,0.2857142857142857,0.4629470394736844,0.46773421052631575,0.4732723404255319,0.09580838323353294,0.10256410256410256,0.125,0.2916666666666667,11.061702127659574,24.327272727272728,0.3432642487046632,3.0,,1.0,1.0,3.0,1.0,,,,,,,,,,True,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,8006.0,133,-1,242,243,69,56,32,485,9,14,1.0,2.0,2,2,3.0,5,1,5,,,,,,,,1.0,,,,,13,24,,1.0,16,42,241,1.0,2.0,,,7.0,9.0,2,3,,,3,7,18,8,,2.0,1.0,,1,6,1.0,7,1.0,,4,,2.0,15,1.0,7,1.0,1,11,,12,9,21,1.0,2.0,2.0,,1,,,6,,1,,7,1.0,,5,16,1.0,6.0,25,,12,1.0,1.0,1.0,,1.0,1.0,,,7,69,,0.6923076923076923,0.75,,,,,,0.5416666666666666,0.5,0.6666666666666666,0.52,0.5,0.6666666666666666,0.5675675675675675,0.6428571428571429,0.7,0.04,0.041666666666666664,0.07142857142857142,,,15.547703180212014,0.14285714285714285,,0.14285714285714285,0.10377358490566038,0.07,0.1111111111111111,0.05555555555555555,0.10434782608695652,0.06779661016949153,0.07692307692307693,0.08,0.061224489795918366,0.058823529411764705,,0.1111111111111111,0.16129032258064516,0.0625,0.2,,0.1,1.0,0.56,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.2,0.6,0.6,1.0,0.2,0.2,0.2,,,,,,0.04,,,,1.0,0.5,,,,,,,,0.6666666666666666,1.0,,,,,0.6,,0.48737400000000003,0.5742499999999999,0.5061333333333333,0.3333333333333333,0.34285714285714286,0.21428571428571427,0.16666666666666666,6.2749999999999995,26.0,0.28512396694214875,,,1.0,,,,,,,,,,,,,True,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,13690.0,228,14,453,447,218,221,54,900,19,30,1.0,1.0,8,12,8.0,21,14,36,1.0,1.0,,,,,2.0,4.0,,,2.0,4.0,41,87,3.0,5.0,16,107,450,6.0,8.0,,,,12.0,16,38,2.0,4.0,4,42,20,62,3.0,6.0,4.0,2.0,6,45,3.0,48,3.0,,23,7.0,15.0,99,2.0,7,,3,9,,12,9,21,1.0,11.0,4.0,7.0,11,5.0,7.0,12,2.0,4,1.0,23,2.0,16.0,7,17,1.0,3.0,20,,9,2.0,1.0,,,1.0,1.0,,,42,218,4.0,0.24390243902439024,0.2631578947368421,0.3333333333333333,0.6,,0.5,0.6,0.47126436781609193,0.75,0.42105263157894735,0.4945652173913043,0.75,0.4523809523809524,0.5297029702970297,0.75,0.4666666666666667,0.05434782608695652,0.06896551724137931,0.1,0.14285714285714285,,23.892100192678225,0.4782608695652174,,,0.05357142857142857,0.041916167664670656,0.1111111111111111,0.06896551724137931,0.06153846153846154,0.04591836734693878,0.03389830508474576,0.07692307692307693,0.028985507246376812,0.043478260869565216,0.16666666666666666,,0.08,0.07352941176470588,0.1111111111111111,0.1111111111111111,0.023809523809523808,1.0,0.32608695652173914,0.6333333333333333,0.7037037037037037,0.21052631578947367,0.22826086956521738,0.38095238095238093,0.4444444444444444,0.375,0.391304347826087,0.3888888888888889,0.3888888888888889,0.21428571428571427,0.010869565217391304,1.0,1.0,1.0,0.043478260869565216,0.5,0.5,,0.125,1.0,,,,,,,,0.2857142857142857,0.6666666666666666,,,0.09523809523809523,0.5,0.3804347826086957,0.5,0.4506695652173912,0.39468333333333333,0.4333369047619048,0.09090909090909091,0.09574468085106383,0.11214953271028037,0.3925233644859813,9.697701149425288,24.78,0.48123620309050774,6.0,,2.0,,1.0,,,,,,,,,,,True,
304,1610612762,John Stockton,John Stockton,304,UTA,28328.0,472,56,922,905,330,340,134,1827,25,43,,2.0,13,20,8.0,16,26,64,,1.0,,,,1.0,8.0,23.0,2.0,4.0,6.0,14.0,59,123,8.0,24.0,55,197,914,3.0,10.0,2.0,4.0,1.0,13.0,22,45,6.0,15.0,41,103,50,68,12.0,,23.0,8.0,8,94,19.0,113,15.0,4.0,52,13.0,29.0,245,3.0,10,,8,25,,33,13,46,1.0,24.0,12.0,12.0,20,12.0,15.0,22,3.0,5,1.0,42,5.0,15.0,10,51,2.0,6.0,62,6.0,11,18.0,1.0,,1.0,2.0,2.0,,,103,330,16.0,0.423728813559322,0.423728813559322,0.5,0.3333333333333333,0.5,0.4,0.3333333333333333,0.4796747967479675,0.3,0.4888888888888889,0.48299319727891155,0.42857142857142855,0.5166666666666667,0.5488505747126436,0.42857142857142855,0.6036585365853658,0.16326530612244897,0.06504065040650407,0.06976744186046512,0.25,0.015625,19.87120515179393,0.47619047619047616,,,0.08169934640522876,0.027777777777777776,0.0761904761904762,0.0410958904109589,0.08029197080291971,0.03002309468822171,0.045871559633027525,0.025974025974025976,0.017241379310344827,0.05084745762711865,,0.0821917808219178,0.09345794392523364,0.07142857142857142,0.08571428571428572,0.05714285714285714,0.014492753623188406,1.0,0.2925170068027211,0.5813953488372093,0.625,0.24,0.10884353741496598,0.5,0.6666666666666666,0.125,0.43537414965986393,0.40625,0.4126984126984127,0.6923076923076923,0.006802721088435374,,,,0.1564625850340136,0.34782608695652173,0.36363636363636365,0.5,0.14285714285714285,,,,,,0.2857142857142857,0.5,1.0,0.3333333333333333,0.65,0.016666666666666666,,0.23333333333333334,0.42857142857142855,0.4557823129251701,0.34782608695652173,0.4678210884353742,0.49162272727272727,0.4760733333333333,0.07051282051282051,0.08333333333333333,0.06598984771573604,0.5228426395939086,10.732520325203252,25.15833333333333,0.3579175704989154,12.0,,2.0,1.0,,,,,,1.0,1.0,1.0,0.041666666666666664,0.043478260869565216,,True,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,39771.0,663,38,1199,1202,232,270,165,2401,19,32,1.0,1.0,1,4,18.0,49,18,43,1.0,5.0,,,,,14.0,45.0,3.0,5.0,3.0,12.0,55,124,15.0,50.0,27,182,1140,3.0,11.0,3.0,5.0,,15.0,10,22,3.0,12.0,15,44,46,64,30.0,,38.0,13.0,11,150,29.0,179,27.0,2.0,76,13.0,61.0,387,2.0,12,,12,50,2.0,64,14,78,1.0,28.0,17.0,11.0,40,14.0,32.0,26,1.0,8,2.0,66,6.0,14.0,7,39,3.0,9.0,35,1.0,13,5.0,1.0,,,2.0,,,,44,232,4.0,0.41818181818181815,0.41818181818181815,0.6666666666666666,0.3,0.6,0.25,0.3181818181818182,0.4435483870967742,0.2727272727272727,0.45454545454545453,0.4454022988505747,0.46875,0.4264705882352941,0.4763157894736842,0.46875,0.5116279069767442,0.28735632183908044,0.08870967741935484,0.1875,0.08163265306122448,0.023255813953488372,18.31187410586552,0.6060606060606061,0.05405405405405406,,0.10330578512396695,0.026785714285714284,0.10344827586206896,0.019230769230769232,0.10333333333333333,0.025362318840579712,0.02608695652173913,0.0546875,0.00975609756097561,0.021739130434782608,,0.10204081632653061,0.08633093525179857,0.11616161616161616,0.11764705882352941,0.08333333333333333,0.011904761904761904,,0.1839080459770115,0.59375,0.7307692307692307,0.5789473684210527,0.28160919540229884,0.3673469387755102,0.4,0.1111111111111111,0.2471264367816092,0.4186046511627907,0.42857142857142855,0.5555555555555556,0.028735632183908046,0.2,0.2,1.0,0.25862068965517243,0.3111111111111111,0.3111111111111111,0.6428571428571429,0.0625,1.0,1.0,,,,0.3125,0.6,1.0,0.11764705882352941,0.25,,,0.35294117647058826,0.25,0.47126436781609193,0.34210526315789475,0.46118482142857137,0.41839999999999994,0.4229733333333333,0.07027027027027027,0.0962962962962963,0.08241758241758242,0.24175824175824176,9.625,28.691999999999993,0.19349457881567975,15.0,6.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,True,
384,1610612762,Calbert Cheaney,Calbert Cheaney,384,UTA,42540.0,709,83,1285,1277,251,261,171,2562,25,41,6.0,11.0,5,10,13.0,31,39,113,4.0,8.0,1.0,2.0,1.0,1.0,,4.0,,,,2.0,77,185,4.0,12.0,14,180,1229,10.0,24.0,1.0,2.0,2.0,25.0,9,24,1.0,3.0,2,23,122,32,12.0,6.0,4.0,,15,36,6.0,42,4.0,2.0,20,4.0,12.0,90,6.0,21,,12,46,3.0,61,27,88,4.0,21.0,13.0,8.0,14,8.0,12.0,18,1.0,2,4.0,32,4.0,5.0,16,61,4.0,5.0,25,,12,1.0,4.0,,1.0,4.0,3.0,,1.0,23,251,6.0,0.7922077922077922,0.8243243243243243,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.41621621621621624,0.4166666666666667,0.375,0.4213197969543147,0.4423076923076923,0.3888888888888889,0.430622009569378,0.44642857142857145,0.38333333333333336,0.06091370558375635,0.08108108108108109,0.21951219512195122,0.06451612903225806,0.035398230088495575,16.152815013404826,0.4375,0.08571428571428572,,0.09274193548387097,0.04251012145748988,0.096,0.061855670103092786,0.09339774557165861,0.04568527918781726,0.06299212598425197,0.05,0.02834008097165992,0.05813953488372093,0.09090909090909091,0.06293706293706294,0.09722222222222222,0.11004784688995216,0.09210526315789473,0.10204081632653061,0.04,0.75,0.20812182741116753,0.6097560975609756,0.78125,0.76,0.15736040609137056,0.41935483870967744,0.4482758620689655,0.46153846153846156,0.5736040609137056,0.34513274336283184,0.3577981651376147,0.9230769230769231,0.04060913705583756,0.5,0.5,1.0,0.02030456852791878,,,,0.4230769230769231,0.5454545454545454,0.5,0.07692307692307693,0.5,1.0,,,,0.37037037037037035,0.5,0.037037037037037035,1.0,0.07407407407407407,,0.26903553299492383,,0.442453807106599,0.48887173913043475,0.47756851851851856,0.057692307692307696,0.061224489795918366,0.1388888888888889,0.12777777777777777,12.904864864864862,24.2,0.1953307392996109,,,1.0,,3.0,,,,,,,,,,,True,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,15840.0,264,65,480,479,110,131,80,959,23,35,9.0,16.0,5,9,7.0,19,2,7,,,,,,,,,,,,,32,61,,,17,81,422,9.0,19.0,,,3.0,21.0,7,14,,,3,17,40,24,,16.0,,,5,3,,3,,,2,,1.0,6,3.0,24,1.0,11,49,2.0,62,28,90,2.0,,,,11,3.0,5.0,9,,6,1.0,20,3.0,8.0,18,26,1.0,3.0,33,,14,2.0,24.0,1.0,10.0,24.0,14.0,,3.0,17,110,,0.625,0.8333333333333334,,,,,,0.5245901639344263,0.47368421052631576,0.5,0.5245901639344263,0.47368421052631576,0.5,0.5328947368421053,0.4772727272727273,0.5,,0.08196721311475409,0.08571428571428572,0.05263157894736842,0.14285714285714285,16.695652173913043,0.55,0.15384615384615385,0.045454545454545456,0.2413793103448276,0.1340782122905028,0.21568627450980393,0.08333333333333333,0.23622047244094488,0.12558139534883722,0.18518518518518517,0.08,0.13333333333333333,0.0625,0.25,0.1694915254237288,0.26666666666666666,0.2753623188405797,0.2,0.23809523809523808,0.08695652173913043,0.5833333333333334,0.5737704918032787,0.6571428571428571,0.71875,0.6521739130434783,0.3114754098360656,0.3684210526315789,0.3888888888888889,0.5714285714285714,0.11475409836065574,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,,0.8421052631578947,0.5625,0.1111111111111111,,,,,,,0.6428571428571429,0.5555555555555556,,,,,0.5737704918032787,,0.46683114754098365,0.5216684210526316,0.49012857142857147,0.20270270270270271,0.1917808219178082,0.25925925925925924,0.20987654320987653,4.5737704918032795,,0.22916666666666666,,,2.0,,13.0,,,1.0,1.0,,,,,,,True,
