EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTDefRebounds,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,HeaveAttempts,FTOffRebounds,BlockedCorner3,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,20909.0,348,-48,658,675,180,199,115,1333,21,44,1.0,5.0,4.0,13,16,33,6.0,24,,3.0,2.0,9.0,25.0,2.0,6.0,11.0,43,101,9.0,28.0,26,139,707,7.0,14,2.0,,14,9,26,6.0,13.0,9,45,30,56.0,24.0,3.0,6.0,25.0,9.0,6,27,8.0,35,6.0,18,6.0,3.0,78,3.0,6,10,42,56,10,66,,10,5,5.0,15,3.0,10.0,15,2.0,5,30,13.0,19,43,3.0,30,4.0,,14,3,11.0,,,7.0,,11.0,3.0,45,180,8.0,0.3488372093023256,0.375,0.8888888888888888,0.32142857142857145,0.46153846153846156,0.32142857142857145,0.42574257425742573,0.5,0.34615384615384615,0.437984496124031,0.4375,0.46153846153846156,0.4894366197183099,0.4375,0.5113636363636364,0.21705426356589147,0.0594059405940594,0.11363636363636363,0.030303030303030304,,21.635220125786162,0.5,0.16470588235294117,0.022058823529411766,0.14705882352941177,0.038461538461538464,0.1609907120743034,0.025714285714285714,0.02702702702702703,0.010869565217391304,0.028985507246376812,0.03125,0.07142857142857142,0.15476190476190477,0.16049382716049382,0.17777777777777778,0.14893617021276595,0.14285714285714285,,0.2727272727272727,0.34108527131782945,0.4772727272727273,0.5384615384615384,0.3333333333333333,0.2558139534883721,0.48484848484848486,0.5,0.3125,0.18604651162790697,0.25,0.25,0.5,0.023255813953488372,,,,0.1937984496124031,0.36,0.36,0.8888888888888888,0.3125,0.2,0.125,0.3333333333333333,0.3076923076923077,0.05128205128205128,0.28205128205128205,0.5454545454545454,0.5581395348837209,0.36,0.48049341085271324,0.457845,0.46071666666666683,0.10071942446043165,0.12612612612612611,0.10071942446043165,0.3237410071942446,6.929702970297028,25.37142857142857,0.2735562310030395,2.0,4.0,3.0,4.0,,1.0,4.0,,,2.0,0.23529411764705882,,1.0,,0.05,,,,,,,,,,,,,,,,,,,True,,,
1917,1610612746,Wang Zhi-zhi,Wang Zhi-zhi,1917,LAC,10332.0,172,-13,322,320,108,94,48,642,8,15,,2.0,4.0,6,4,15,2.0,9,,1.0,,6.0,18.0,1.0,2.0,5.0,14,39,6.0,19.0,17,63,335,,5,1.0,5.0,5,5,14,2.0,5.0,6,22,14,14.0,18.0,,,18.0,6.0,5,6,1.0,7,1.0,3,1.0,2.0,15,5.0,6,3,16,21,12,33,1.0,3,2,1.0,6,,2.0,5,,4,11,3.0,8,19,4.0,25,1.0,,12,1,6.0,,,5.0,,6.0,3.0,22,108,2.0,0.5,0.5,1.0,0.3157894736842105,0.4,0.3157894736842105,0.358974358974359,,0.35714285714285715,0.39655172413793105,,0.42105263157894735,0.45,0.2777777777777778,0.4782608695652174,0.3275862068965517,0.1282051282051282,0.2,0.06666666666666667,0.1111111111111111,21.485411140583555,0.5454545454545454,0.1391304347826087,0.05128205128205128,0.09090909090909091,0.10869565217391304,0.12837837837837837,0.06748466257668712,0.046511627906976744,,0.12903225806451613,0.05405405405405406,0.3333333333333333,0.1875,0.05714285714285714,0.16666666666666666,0.047619047619047616,0.16666666666666666,0.03225806451612903,0.5,0.25862068965517243,0.5333333333333333,0.6666666666666666,0.5,0.25862068965517243,0.26666666666666666,0.2857142857142857,0.25,0.15517241379310345,0.2222222222222222,0.25,1.0,0.017241379310344827,,,,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.16666666666666666,0.3157894736842105,0.6666666666666666,,0.2631578947368421,0.4,0.5862068965517241,0.3333333333333333,0.480180172413793,0.48265,0.49715263157894746,0.17391304347826086,0.24,0.07936507936507936,0.3492063492063492,7.571794871794871,25.352631578947367,0.33540372670807456,,2.0,1.0,1.0,,2.0,1.0,,,1.0,0.25,,1.0,,0.1111111111111111,,,,,,,,,,,,,,,,,,,True,,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,18759.0,313,-31,568,580,161,143,75,1148,28,45,9.0,14.0,8.0,10,10,25,,5,,,,,,,,,38,75,,,22,98,609,11.0,17,,6.0,28,11,21,,,10,32,42,34.0,,,18.0,,,5,5,2.0,7,2.0,3,,2.0,16,2.0,20,7,32,43,24,67,3.0,5,5,,4,1.0,,14,,4,18,2.0,14,34,10.0,28,2.0,,13,2,13.0,,,9.0,1.0,13.0,8.0,32,161,,0.5526315789473685,0.7241379310344828,,,,,0.5066666666666667,0.6470588235294118,0.5238095238095238,0.5066666666666667,0.6470588235294118,0.5238095238095238,0.5568181818181818,0.7,0.5925925925925926,,0.06666666666666667,0.08888888888888889,0.04,,16.232771822358345,0.2222222222222222,0.1415929203539823,0.09259259259259259,0.11864406779661017,0.037037037037037035,0.1368421052631579,0.08148148148148149,0.07954545454545454,0.11594202898550725,0.0847457627118644,0.043478260869565216,,0.09523809523809523,0.16455696202531644,0.15476190476190477,0.11904761904761904,0.11764705882352941,0.09375,0.6153846153846154,0.6,0.6222222222222222,0.6829268292682927,0.5,0.3333333333333333,0.4,0.4166666666666667,0.7,0.06666666666666667,,,,,,,,,,,,0.8235294117647058,0.6428571428571429,,0.47619047619047616,0.8,,,,0.6,,0.4867040000000001,0.5579,0.4500238095238095,0.1511627906976744,0.1511627906976744,0.2857142857142857,0.32653061224489793,3.9373333333333345,,0.2834507042253521,,4.0,2.0,3.0,,2.0,3.0,,1.0,,0.2222222222222222,,2.0,,0.1111111111111111,,,,,,,,,,,,,,,,,,,True,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,14054.0,234,-13,433,436,109,99,54,869,24,37,8.0,11.0,5.0,7,13,34,,3,,,,,,,,,37,74,,,9,83,430,12.0,15,,,24,7,17,,,4,18,42,32.0,,,22.0,,,7,11,,11,,8,1.0,2.0,22,5.0,11,7,24,33,16,49,2.0,2,2,,8,1.0,5.0,7,4.0,3,15,3.0,12,28,1.0,20,,,9,1,7.0,,,3.0,,7.0,3.0,18,109,3.0,0.5675675675675675,0.8076923076923077,,,,,0.5,0.8,0.4117647058823529,0.5,0.8,0.4117647058823529,0.49404761904761907,0.8,0.4090909090909091,,0.0945945945945946,0.05405405405405406,0.14705882352941177,,20.121951219512194,0.5333333333333333,0.12307692307692308,0.06918238993710692,0.1346153846153846,0.09615384615384616,0.12550607287449392,0.07582938388625593,0.06666666666666667,0.07692307692307693,0.06382978723404255,0.09523809523809523,0.1,0.0847457627118644,0.14516129032258066,0.13513513513513514,0.1111111111111111,0.1875,0.06666666666666667,0.42857142857142855,0.5,0.6486486486486487,0.6857142857142857,0.625,0.4594594594594595,0.38235294117647056,0.4482758620689655,0.46153846153846156,0.04054054054054054,,,,,,,,,,,,0.7333333333333333,0.7272727272727273,,0.4117647058823529,0.7142857142857143,,,,0.5,,0.48960945945945955,0.5098100000000001,0.47826470588235304,0.10843373493975904,0.10843373493975904,0.2891566265060241,0.21686746987951808,4.444594594594595,,0.2517321016166282,,2.0,1.0,,,6.0,4.0,2.0,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,6228.0,104,2,202,200,60,60,30,402,1,6,,3.0,,2,1,1,5.0,11,,,,,1.0,,,,7,18,,1.0,7,21,189,,3,,2.0,2,3,7,,,3,9,14,,,,,1.0,,3,4,,4,,1,1.0,2.0,8,1.0,4,1,10,11,5,16,,4,3,1.0,3,,2.0,1,,1,4,,5,12,,8,,,3,1,,,,,,,,9,60,,1.0,1.0,,,,,0.3888888888888889,,0.42857142857142855,0.3684210526315789,,0.42857142857142855,0.45652173913043476,0.25,0.5,0.05263157894736842,0.16666666666666666,0.5,,,11.39240506329114,0.75,0.14492753623188406,0.04819277108433735,0.03571428571428571,0.05,0.1134020618556701,0.04854368932038835,0.034482758620689655,,0.10714285714285714,0.05555555555555555,,0.14285714285714285,0.14285714285714285,0.14814814814814814,0.05263157894736842,,,,0.3157894736842105,0.16666666666666666,0.3333333333333333,1.0,0.05263157894736842,1.0,1.0,1.0,0.5789473684210527,0.45454545454545453,0.45454545454545453,1.0,,,,,0.05263157894736842,,,,1.0,,,0.2857142857142857,,,,,0.3684210526315789,,0.46664210526315797,0.5753,0.4416142857142857,0.13636363636363635,0.14285714285714285,0.09523809523809523,0.42857142857142855,12.216666666666669,24.4,0.297029702970297,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,60793.0,1013,10,1954,1951,624,491,251,3905,58,88,8.0,13.0,15.0,21,12,35,25.0,56,17.0,42.0,9.0,48.0,108.0,21.0,19.0,39.0,95,179,65.0,150.0,69,454,2070,15.0,25,24.0,8.0,68,31,47,24.0,48.0,25,159,118,72.0,186.0,9.0,18.0,108.0,48.0,15,45,11.0,56,8.0,22,13.0,10.0,123,7.0,28,20,68,88,35,123,5.0,27,21,6.0,25,10.0,18.0,18,2.0,7,43,14.0,35,72,3.0,85,4.0,17.0,26,8,6.0,,,1.0,1.0,6.0,4.0,159,624,12.0,0.6210526315789474,0.686046511627907,0.9538461538461539,0.43333333333333335,0.5,0.43333333333333335,0.5307262569832403,0.6,0.6595744680851063,0.5851063829787234,0.6122448979591837,0.7052631578947368,0.6125,0.6346153846153846,0.7155963302752294,0.45592705167173253,0.08379888268156424,0.09090909090909091,0.17142857142857143,0.017857142857142856,17.91907514450867,0.5813953488372093,0.09078771695594126,0.03943661971830986,0.10582010582010581,0.03910614525139665,0.09381663113006397,0.03937007874015748,0.03864734299516908,0.042105263157894736,0.03669724770642202,0.035211267605633804,0.05405405405405406,0.06341463414634146,0.0942622950819672,0.10666666666666667,0.11194029850746269,0.09090909090909091,0.03289473684210526,0.6666666666666666,0.2674772036474164,0.6590909090909091,0.725,0.6551724137931034,0.10638297872340426,0.34285714285714286,0.41379310344827586,0.5,0.1702127659574468,0.44642857142857145,0.45454545454545453,0.6,0.1276595744680851,0.40476190476190477,0.40476190476190477,0.9411764705882353,0.3282674772036474,0.4444444444444444,0.4485981308411215,0.9583333333333334,0.2653061224489796,0.6153846153846154,0.42857142857142855,0.22105263157894736,0.7142857142857143,0.09473684210526316,0.4105263157894737,0.48717948717948717,0.723404255319149,0.4444444444444444,0.5279443768996961,0.52657625,0.5069973684210527,0.07954545454545454,0.12935323383084577,0.14977973568281938,0.3502202643171806,7.8117318435754175,25.063333333333336,0.3193449334698055,3.0,,,2.0,,5.0,4.0,,,,,,,,,0.375,3.0,5.0,0.061224489795918366,0.5555555555555556,9.0,10.0,1.0,0.4166666666666667,0.006666666666666667,0.009259259259259259,0.42857142857142855,0.8888888888888888,1.0,2.0,0.3333333333333333,,0.013245033112582781,False,1.0,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,58299.0,972,-40,1853,1856,492,410,200,3709,29,48,5.0,12.0,10.0,15,97,243,5.0,12,,,,,,,,,131,303,,,53,315,1893,13.0,30,,3.0,29,36,73,,,23,95,184,78.0,,,12.0,,,19,21,19.0,40,18.0,7,2.0,12.0,99,10.0,26,38,137,191,37,228,4.0,11,7,4.0,18,2.0,9.0,49,8.0,9,67,14.0,26,79,19.0,81,3.0,,30,12,54.0,,,36.0,,54.0,27.0,95,492,10.0,0.7022900763358778,0.736,,,,,0.43234323432343236,0.43333333333333335,0.4931506849315068,0.43234323432343236,0.43333333333333335,0.4931506849315068,0.4605263157894737,0.4393939393939394,0.5163043478260869,,0.0627062706270627,0.1875,0.0411522633744856,,19.597508385241973,0.26865671641791045,0.17385786802030456,0.037463976945244955,0.23170731707317074,0.06944444444444445,0.18382352941176472,0.04295942720763723,0.029239766081871343,0.04075235109717868,0.0392156862745098,0.075,0.041666666666666664,0.136986301369863,0.17037037037037037,0.2040133779264214,0.22137404580152673,0.2727272727272727,0.02631578947368421,0.5,0.15841584158415842,0.6041666666666666,0.7435897435897436,0.7586206896551724,0.801980198019802,0.3991769547325103,0.41630901287553645,0.6804123711340206,0.039603960396039604,0.4166666666666667,0.4166666666666667,0.8,,,,,,,,,0.4,0.4166666666666667,,0.2054794520547945,0.6666666666666666,,,,0.15841584158415842,,0.4159310231023102,0.45066,0.4202219178082192,0.09090909090909091,0.09090909090909091,0.09206349206349207,0.30158730158730157,7.197029702970298,,0.26551538046411227,1.0,16.0,11.0,7.0,,9.0,18.0,,7.0,6.0,0.3404255319148936,,1.0,,0.017543859649122806,,,,,,,,,,,,,,,,,,,False,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,28143.0,469,92,892,889,263,277,119,1781,28,44,7.0,13.0,8.0,11,2,15,17.0,42,1.0,4.0,1.0,1.0,4.0,1.0,,1.0,47,101,2.0,8.0,43,143,890,11.0,19,1.0,8.0,30,9,23,,2.0,17,35,70,24.0,6.0,,10.0,3.0,1.0,12,13,6.0,19,4.0,9,2.0,2.0,44,7.0,28,11,37,51,36,87,2.0,21,12,9.0,5,4.0,4.0,11,1.0,1,16,7.0,17,51,3.0,51,1.0,,22,4,2.0,,,1.0,,2.0,,35,263,5.0,0.7446808510638298,0.8333333333333334,1.0,0.25,,0.2857142857142857,0.46534653465346537,0.5789473684210527,0.391304347826087,0.45871559633027525,0.55,0.36,0.5335820895522388,0.6,0.5147058823529411,0.07339449541284404,0.1188118811881188,0.1590909090909091,0.2,0.047619047619047616,14.52081316553727,0.3125,0.115625,0.0880503144654088,0.12087912087912088,0.08860759493670886,0.11678832116788321,0.08816120906801007,0.09574468085106383,0.112,0.050505050505050504,0.07142857142857142,0.13043478260869565,0.08235294117647059,0.15517241379310345,0.10084033613445378,0.12162162162162163,0.11764705882352941,0.043478260869565216,,0.4036697247706422,0.6363636363636364,0.7567567567567568,0.7142857142857143,0.13761467889908258,0.13333333333333333,0.16666666666666666,,0.3853211009174312,0.40476190476190477,0.425,0.8823529411764706,0.03669724770642202,0.25,0.25,1.0,0.03669724770642202,0.25,0.25,1.0,0.65,0.5384615384615384,0.05,0.44,0.7272727272727273,0.04,0.04,,0.47706422018348627,0.3333333333333333,0.48229074074074085,0.49829999999999997,0.5032291666666666,0.16923076923076924,0.18032786885245902,0.2097902097902098,0.24475524475524477,9.065346534653465,27.287499999999998,0.2948430493273543,2.0,3.0,1.0,2.0,,5.0,1.0,1.0,,1.0,0.10714285714285714,1.0,1.0,,0.038461538461538464,0.2857142857142857,,,,,,,,,,,,,,,,,,False,,,
1889,1610612746,Andre Miller,Andre Miller,1889,LAC,124338.0,2072,-189,3992,3988,1140,901,493,7980,93,169,12.0,26.0,25.0,48,88,229,73.0,188,2.0,6.0,3.0,18.0,78.0,3.0,4.0,32.0,254,586,20.0,84.0,205,773,4322,25.0,64,3.0,11.0,64,70,158,6.0,35.0,86,244,150,358.0,45.0,15.0,14.0,69.0,18.0,40,310,66.0,376,56.0,163,67.0,80.0,818,8.0,49,39,128,167,60,227,15.0,75,53,22.0,91,19.0,58.0,54,4.0,33,145,43.0,43,140,19.0,265,23.0,13.0,109,29,8.0,1.0,1.0,8.0,,9.0,5.0,244,1140,17.0,0.2952755905511811,0.30364372469635625,0.75,0.23809523809523808,0.17142857142857143,0.26666666666666666,0.4334470989761092,0.390625,0.4430379746835443,0.42388059701492536,0.39552238805970147,0.40932642487046633,0.4859872611464968,0.4383561643835616,0.49183673469387756,0.1253731343283582,0.06825938566552901,0.11834319526627218,0.06986899563318777,0.02127659574468085,20.376862401402278,0.6275862068965518,0.08152866242038216,0.032471835652750164,0.09974424552429667,0.024539877300613498,0.08516063233044364,0.03106267029972752,0.02127659574468085,0.03315881326352531,0.04093567251461988,0.02857142857142857,,0.06588235294117648,0.06581352833638025,0.10702341137123746,0.10526315789473684,0.08045977011494253,0.04411764705882353,0.5555555555555556,0.25223880597014925,0.5502958579881657,0.6241610738255033,0.3978494623655914,0.3417910447761194,0.38427947598253276,0.4131455399061033,0.1590909090909091,0.28059701492537314,0.3882978723404255,0.3967391304347826,0.3287671232876712,0.008955223880597015,0.3333333333333333,0.3333333333333333,1.0,0.11641791044776119,0.23076923076923078,0.23376623376623376,0.7222222222222222,0.3880597014925373,0.46153846153846156,0.04477611940298507,0.24870466321243523,0.5208333333333334,0.015544041450777202,0.16580310880829016,0.125,0.3776119402985075,0.2608695652173913,0.4501619515885022,0.4530293103448275,0.4381656756756757,0.14417989417989419,0.16220238095238096,0.08279430789133248,0.31565329883570503,9.203242320819113,28.224999999999984,0.28557114228456915,10.0,,9.0,8.0,,5.0,,,,5.0,,9.0,3.0,,0.021897810218978103,0.25,,2.0,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.011904761904761904,0.01282051282051282,0.3333333333333333,1.0,,,,,,False,,,
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,54836.0,914,-256,1741,1731,432,299,231,3472,20,35,10.0,15.0,8.0,10,16,44,58.0,144,,,,,,,,,94,223,,,32,220,1970,19.0,33,,12.0,50,22,45,,,13,57,134,54.0,,,14.0,,,6,42,5.0,47,4.0,22,14.0,6.0,99,7.0,27,18,70,103,34,137,8.0,20,16,4.0,25,9.0,19.0,15,1.0,6,40,12.0,77,122,1.0,39,3.0,,17,4,28.0,,,14.0,5.0,28.0,13.0,57,432,12.0,0.7127659574468085,0.7701149425287356,,,,,0.42152466367713004,0.5757575757575758,0.4888888888888889,0.42152466367713004,0.5757575757575758,0.4888888888888889,0.45643153526970953,0.6410256410256411,0.5377358490566038,,0.026905829596412557,0.11428571428571428,0.045454545454545456,,14.021956087824352,0.625,0.10638297872340426,0.036986301369863014,0.11464968152866242,0.051470588235294115,0.10797546012269939,0.03926096997690531,0.0663265306122449,0.030042918454935622,0.023255813953488372,0.04310344827586207,0.1,0.10344827586206896,0.12206572769953052,0.0959409594095941,0.104,0.15625,0.06504065040650407,0.4642857142857143,0.15695067264573992,0.5714285714285714,0.6451612903225806,0.45,0.19730941704035873,0.36363636363636365,0.38095238095238093,0.5,0.6457399103139013,0.4027777777777778,0.4027777777777778,0.8620689655172413,,,,,,,,,0.45454545454545453,0.6666666666666666,,0.2222222222222222,0.8,,,,0.15695067264573992,,0.4227322869955157,0.47765,0.42111999999999994,0.07172995780590717,0.07172995780590717,0.22727272727272727,0.2590909090909091,13.460089686098657,,0.24813325674899483,1.0,15.0,1.0,2.0,,5.0,9.0,1.0,2.0,4.0,0.32608695652173914,,,,,0.2,,,,,,,,,,,,,,,,,,False,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,97333.0,1622,-231,3153,3140,928,661,387,6293,134,206,16.0,32.0,43.0,58,15,53,78.0,226,4.0,17.0,7.0,37.0,115.0,13.0,8.0,33.0,227,485,41.0,132.0,252,829,3375,24.0,59,14.0,40.0,100,70,131,9.0,40.0,84,251,288,166.0,108.0,15.0,20.0,114.0,37.0,48,85,13.0,98,12.0,34,27.0,24.0,209,9.0,42,41,148,204,53,257,8.0,44,35,9.0,59,13.0,31.0,64,21.0,28,123,40.0,63,153,17.0,314,30.0,20.0,143,18,11.0,,,9.0,2.0,11.0,5.0,251,928,20.0,0.6343612334801763,0.663594470046083,0.8780487804878049,0.3106060606060606,0.225,0.31297709923664124,0.46804123711340206,0.4067796610169492,0.5343511450381679,0.4675850891410049,0.410958904109589,0.48830409356725146,0.5433911882510013,0.5104166666666666,0.572429906542056,0.21393841166936792,0.09896907216494845,0.12135922330097088,0.3584905660377358,0.017699115044247787,24.242424242424242,0.4796747967479675,0.11718131433095803,0.03376205787781351,0.14695340501792115,0.03829787234042553,0.122568093385214,0.034482758620689655,0.03857566765578635,0.03463203463203463,0.029213483146067417,0.04326923076923077,,0.09365558912386707,0.1048951048951049,0.14314115308151093,0.15246636771300448,0.125,0.02702702702702703,0.45454545454545453,0.3338735818476499,0.6504854368932039,0.7403314917127072,0.6044776119402985,0.08589951377633712,0.2830188679245283,0.4411764705882353,0.4666666666666667,0.36628849270664504,0.34513274336283184,0.35135135135135137,0.717948717948718,0.027552674230145867,0.23529411764705882,0.26666666666666666,1.0,0.18638573743922204,0.3217391304347826,0.32456140350877194,0.8648648648648649,0.4383561643835616,0.5,0.1780821917808219,0.3391812865497076,0.7413793103448276,0.04093567251461988,0.19298245614035087,0.24242424242424243,0.5478119935170178,0.32456140350877194,0.5126758928571427,0.5065960317460317,0.5084949999999999,0.19699042407660738,0.2391304347826087,0.12062726176115803,0.3027744270205066,9.956082474226804,25.385606060606065,0.2943228671106882,1.0,15.0,6.0,7.0,,3.0,,2.0,1.0,2.0,0.18518518518518517,1.0,2.0,,0.017241379310344827,0.1875,1.0,1.0,0.0136986301369863,0.14285714285714285,4.0,4.0,3.0,0.2857142857142857,0.022727272727272728,0.008695652173913044,0.3076923076923077,1.0,,1.0,,,0.007518796992481203,False,,2.0,0.11764705882352941
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,33808.0,563,-52,1074,1074,418,386,139,2148,20,35,2.0,3.0,8.0,14,5,26,23.0,49,8.0,15.0,5.0,24.0,66.0,7.0,7.0,24.0,48,110,32.0,81.0,23,215,1142,4.0,8,7.0,3.0,20,18,46,10.0,29.0,12,78,28,68.0,78.0,18.0,2.0,66.0,24.0,9,46,9.0,55,8.0,21,12.0,13.0,119,2.0,6,7,30,38,8,46,,13,8,5.0,11,6.0,7.0,17,5.0,4,28,10.0,18,60,5.0,30,2.0,3.0,8,6,3.0,,,1.0,2.0,3.0,1.0,78,418,15.0,0.2916666666666667,0.2978723404255319,0.8125,0.3950617283950617,0.3448275862068966,0.3950617283950617,0.43636363636363634,0.5,0.391304347826087,0.5026178010471204,0.5666666666666667,0.44,0.5246305418719212,0.625,0.4695121951219512,0.42408376963350786,0.08181818181818182,0.11428571428571428,0.15384615384615385,0.02040816326530612,18.841761827079935,0.39285714285714285,0.07792207792207792,0.01675977653631285,0.058333333333333334,0.016260162601626018,0.07326732673267326,0.016632016632016633,0.030612244897959183,0.013513513513513514,0.008928571428571428,0.020618556701030927,,0.08571428571428572,0.07894736842105263,0.07228915662650602,0.041237113402061855,0.13043478260869565,,0.3333333333333333,0.18324607329842932,0.5714285714285714,0.6451612903225806,0.4,0.13612565445026178,0.19230769230769232,0.22727272727272727,,0.25654450261780104,0.46938775510204084,0.4791666666666667,0.2608695652173913,0.07853403141361257,0.5333333333333333,0.5333333333333333,0.875,0.34554973821989526,0.36363636363636365,0.36363636363636365,0.7916666666666666,0.2,0.6666666666666666,0.4666666666666667,0.18666666666666668,0.5714285714285714,0.06666666666666667,0.32,0.2916666666666667,0.6073298429319371,0.36363636363636365,0.47887853403141345,0.45721249999999997,0.4600266666666667,0.04568527918781726,0.06896551724137931,0.09302325581395349,0.3627906976744186,10.631818181818186,25.16296296296296,0.3891992551210428,1.0,1.0,,,,2.0,,1.0,,1.0,0.02631578947368421,,,,,,,3.0,,0.6,3.0,3.0,,0.42857142857142855,,,0.42857142857142855,0.3333333333333333,,1.0,,,0.012345679012345678,False,1.0,,
