EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,BlockedCorner3,Corner3PctBlocked,on,HeaveMakes
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,27429.0,457,-68.0,872,867,327.0,265,130.0,1739,13.0,30.0,1.0,3.0,5.0,11.0,7.0,22.0,23.0,65.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,43.0,117.0,1.0,4.0,11.0,100.0,899,2.0,11.0,1.0,4.0,20.0,46.0,1.0,3.0,8.0,51.0,30.0,56.0,3.0,3.0,1.0,7.0,97.0,12.0,109.0,6.0,6.0,54.0,13.0,30.0,230.0,1.0,6.0,2.0,15.0,23.0,38.0,9.0,47.0,27.0,5.0,22.0,29.0,6.0,19.0,15.0,10.0,2.0,44.0,1.0,16.0,17.0,55.0,2.0,6.0,16.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,51.0,327.0,8.0,0.3488372093023256,0.3488372093023256,1.0,0.25,0.3333333333333333,0.25,0.36752136752136755,0.18181818181818182,0.43478260869565216,0.3677685950413223,0.16666666666666666,0.4387755102040816,0.38976377952755903,0.16666666666666666,0.46296296296296297,0.03305785123966942,0.05982905982905983,0.2,0.015384615384615385,16.781157998037294,0.6590909090909091,0.07407407407407407,0.07076923076923076,0.016901408450704224,0.15,0.012195121951219513,0.08941176470588236,0.016018306636155607,0.018691588785046728,0.017857142857142856,0.014705882352941176,0.02,0.04504504504504504,0.06097560975609756,0.09848484848484848,0.10144927536231885,0.25806451612903225,0.24793388429752067,0.43333333333333335,0.5416666666666666,0.23076923076923078,0.18181818181818182,0.3181818181818182,0.3181818181818182,0.5371900826446281,0.35384615384615387,0.359375,0.5217391304347826,0.008264462809917356,0.024793388429752067,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,0.08333333333333333,0.22448979591836735,0.45454545454545453,0.02040816326530612,0.04081632653061224,0.5,0.2809917355371901,0.3333333333333333,0.42638016528925626,0.40449999999999997,0.4086693877551021,0.04032258064516129,0.041666666666666664,0.04,0.51,12.029059829059829,24.525,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,94847.0,1581,-47.0,3108,3108,846.0,827,377.0,6216,50.0,94.0,3.0,4.0,18.0,34.0,16.0,46.0,70.0,178.0,21.0,3.0,7.0,95.0,254.0,29.0,74.0,136.0,318.0,101.0,275.0,78.0,653.0,3389,10.0,18.0,20.0,49.0,36.0,85.0,29.0,81.0,48.0,207.0,44.0,228.0,165.0,253.0,95.0,9.0,329.0,80.0,409.0,51.0,29.0,149.0,69.0,111.0,898.0,4.0,16.0,2.0,30.0,92.0,125.0,22.0,147.0,61.0,29.0,32.0,77.0,21.0,58.0,40.0,19.0,3.0,117.0,3.0,36.0,28.0,80.0,3.0,5.0,94.0,4.0,20.0,16.0,21.0,,,5.0,207.0,846.0,14.0,0.16176470588235295,0.16666666666666666,0.5445544554455446,0.36727272727272725,0.35802469135802467,0.3686131386861314,0.4276729559748428,0.5555555555555556,0.4235294117647059,0.484822934232715,0.618421052631579,0.4789156626506024,0.5055821371610846,0.618421052631579,0.5208333333333334,0.463743676222597,0.02830188679245283,0.06382978723404255,,21.0110138378989,0.6581196581196581,0.02531645569620253,0.07425343018563357,0.014479638009049774,0.1079136690647482,0.010666666666666666,0.08042188529993408,0.013513513513513514,0.02280130293159609,0.013333333333333334,0.009456264775413711,0.014492753623188406,0.04116222760290557,0.07106598984771574,0.1087962962962963,0.11442786069651742,0.09090909090909091,0.15851602023608768,0.5319148936170213,0.5681818181818182,0.1,0.0775716694772344,0.34782608695652173,0.37209302325581395,0.30016863406408095,0.39325842696629215,0.39325842696629215,0.17142857142857143,0.03541315345699832,0.42833052276559863,0.37401574803149606,0.37401574803149606,0.5157894736842106,0.10526315789473684,0.75,0.07894736842105263,0.20481927710843373,0.5294117647058824,0.04216867469879518,0.4457831325301205,0.3918918918918919,0.6222596964586846,0.37549407114624506,0.5024483952702703,0.48856666666666676,0.48936848484848494,0.028052805280528052,0.048484848484848485,0.07503828483920368,0.3169984686064318,12.190880503144657,25.453090909090907,0.2722007722007722,6.0,1.0,8.0,17.0,9.0,2.0,138.0,8.0,1.0,3.0,8.0,8.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.45,0.06521739130434782,0.034482758620689655,0.02359882005899705,0.6,0.3125,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.4473684210526316,0.47058823529411764,0.875,0.0036231884057971015,,,,,,,,,,,,,,True,
1921,1610612763,Gordan Giricek,Gordan Giricek,1921,MEM,46105.0,768,-131.0,1473,1489,434.0,366,190.0,2962,47.0,77.0,5.0,8.0,8.0,12.0,23.0,53.0,37.0,94.0,35.0,4.0,6.0,19.0,53.0,1.0,5.0,107.0,224.0,32.0,88.0,58.0,368.0,1636,7.0,15.0,9.0,32.0,17.0,46.0,5.0,11.0,30.0,79.0,132.0,82.0,96.0,52.0,19.0,14.0,32.0,12.0,44.0,8.0,4.0,14.0,5.0,13.0,100.0,4.0,11.0,,21.0,39.0,61.0,15.0,76.0,11.0,3.0,8.0,26.0,7.0,16.0,31.0,10.0,10.0,57.0,4.0,18.0,26.0,64.0,,7.0,72.0,3.0,7.0,18.0,14.0,,,2.0,79.0,434.0,3.0,0.616822429906542,0.6285714285714286,1.0,0.36363636363636365,0.45454545454545453,0.367816091954023,0.47767857142857145,0.4666666666666667,0.3695652173913043,0.4967948717948718,0.6041666666666666,0.4298245614035088,0.5292397660818714,0.6153846153846154,0.527027027027027,0.28205128205128205,0.0625,0.11688311688311688,,23.595505617977526,0.45614035087719296,,0.0636215334420881,0.019963702359346643,0.14893617021276595,0.024539877300613498,0.07957559681697612,0.02100840336134454,0.013513513513513514,0.025252525252525252,0.01951219512195122,0.008403361344537815,0.05945945945945946,0.025252525252525252,0.1,0.1414141414141414,0.16666666666666666,0.2467948717948718,0.6103896103896104,0.6911764705882353,0.5957446808510638,0.16987179487179488,0.4339622641509434,0.4791666666666667,0.30128205128205127,0.39361702127659576,0.39361702127659576,0.7027027027027027,0.11217948717948718,0.16987179487179488,0.3584905660377358,0.3584905660377358,1.0,0.3333333333333333,0.625,0.16666666666666666,0.21052631578947367,0.6666666666666666,0.10526315789473684,0.08771929824561403,0.2,0.5288461538461539,0.36538461538461536,0.5021401929260453,0.5355447368421051,0.46815350877192985,0.057926829268292686,0.07531380753138076,0.08695652173913043,0.21467391304347827,10.184375000000001,24.597727272727273,0.29463679565512557,13.0,3.0,2.0,5.0,5.0,3.0,,4.0,1.0,1.0,8.0,4.0,,1.0,2.0,,1.0,1.0,1.0,1.0,0.5555555555555556,0.09433962264150944,0.02631578947368421,0.050955414012738856,0.5,0.5217391304347826,0.37142857142857144,0.37142857142857144,1.0,0.75,1.0,0.20833333333333334,0.4,1.0,0.011235955056179775,4.0,0.06818181818181818,0.2,0.6666666666666666,,,,,,,,,,True,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,109615.0,1827,9.0,3591,3578,1119.0,977,466.0,7169,200.0,296.0,49.0,70.0,65.0,97.0,116.0,293.0,44.0,119.0,2.0,,,,2.0,,1.0,360.0,708.0,,4.0,262.0,982.0,3837,58.0,93.0,,161.0,98.0,188.0,,1.0,124.0,320.0,406.0,314.0,,1.0,,56.0,93.0,50.0,143.0,35.0,15.0,45.0,21.0,27.0,336.0,30.0,94.0,5.0,54.0,250.0,342.0,129.0,471.0,24.0,20.0,4.0,86.0,8.0,37.0,51.0,49.0,12.0,137.0,16.0,42.0,80.0,144.0,14.0,20.0,355.0,38.0,,148.0,49.0,,,105.0,320.0,1119.0,19.0,0.5638888888888889,0.6207951070336392,,,,,0.5084745762711864,0.6236559139784946,0.5212765957446809,0.5056179775280899,0.6236559139784946,0.5185185185185185,0.563719862227325,0.6708333333333333,0.5882352941176471,0.0056179775280898875,0.07909604519774012,0.11824324324324324,0.01680672268907563,24.465500485908652,0.6277372262773723,0.046296296296296294,0.17421602787456447,0.07349491790461297,0.16463414634146342,0.07263922518159806,0.17243335224049916,0.07328605200945626,0.10869565217391304,0.05922551252847381,0.059322033898305086,0.0664451827242525,0.15463917525773196,0.17321016166281755,0.19342359767891681,0.18143459915611815,0.12087912087912088,0.4157303370786517,0.6756756756756757,0.7662835249042146,0.625,0.41151685393258425,0.39590443686006827,0.4233576642335766,0.16713483146067415,0.3697478991596639,0.37606837606837606,0.8409090909090909,0.0028089887640449437,0.0028089887640449437,,,,0.7526881720430108,0.7,,0.5132275132275133,0.6701030927835051,,0.005291005291005291,,0.42134831460674155,,0.47187728551336144,0.5311278481012658,0.4937271276595745,0.18004866180048662,0.18092909535452323,0.16395112016293278,0.3258655804480652,6.166242937853106,30.55,0.3116123642439432,,,,,,45.0,,66.0,1.0,38.0,15.0,10.0,,,105.0,72.0,7.0,26.0,54.0,2.0,,0.06484641638225255,0.3958333333333333,0.05172413793103448,0.5142857142857142,0.35344827586206895,,,,,,,,,,,0.08928571428571429,0.24489795918367346,,1.0,,,,,,,,,True,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,142918.0,2382,-85.0,4615,4615,1410.0,1279,602.0,9230,92.0,146.0,38.0,65.0,26.0,41.0,32.0,75.0,65.0,132.0,124.0,10.0,31.0,31.0,92.0,9.0,36.0,189.0,353.0,86.0,216.0,120.0,756.0,4902,54.0,92.0,20.0,149.0,52.0,99.0,22.0,67.0,54.0,224.0,218.0,160.0,255.0,91.0,31.0,24.0,84.0,21.0,105.0,13.0,8.0,29.0,12.0,43.0,231.0,25.0,101.0,2.0,38.0,172.0,217.0,128.0,345.0,102.0,64.0,38.0,37.0,6.0,24.0,31.0,13.0,4.0,68.0,5.0,16.0,131.0,207.0,9.0,13.0,145.0,17.0,3.0,53.0,22.0,1.0,1.0,88.0,224.0,1410.0,22.0,0.5767195767195767,0.7077922077922078,0.9883720930232558,0.39814814814814814,0.3283582089552239,0.4,0.5354107648725213,0.5869565217391305,0.5252525252525253,0.5588752196836555,0.5758928571428571,0.5120481927710844,0.5976190476190476,0.610655737704918,0.5747422680412371,0.37961335676625657,0.0679886685552408,0.1095890410958904,0.007575757575757576,13.132075471698114,0.5441176470588235,0.015267175572519083,0.09378407851690294,0.05899532710280374,0.08735632183908046,0.04950495049504951,0.09255178492728074,0.056833558863328824,0.06183368869936034,0.06013745704467354,0.05597579425113464,0.053824362606232294,0.08375209380234507,0.09540636042402827,0.10134128166915052,0.08709677419354839,0.088,0.2565905096660808,0.6301369863013698,0.7076923076923077,0.45652173913043476,0.13181019332161686,0.4266666666666667,0.47058823529411764,0.23198594024604569,0.49242424242424243,0.4961832061068702,0.7384615384615385,0.2179261862917399,0.1616871704745167,0.33695652173913043,0.34444444444444444,0.967741935483871,0.5803571428571429,0.5846153846153846,0.08928571428571429,0.2469879518072289,0.6341463414634146,0.18674698795180722,0.21686746987951808,0.25,0.6362038664323374,0.34065934065934067,0.5054876325088339,0.5300108695652174,0.49280091463414616,0.09539473684210527,0.13624678663239073,0.1970899470899471,0.2962962962962963,8.545892351274789,24.300462962962964,0.3055254604550379,55.0,6.0,1.0,10.0,7.0,20.0,3.0,70.0,1.0,7.0,10.0,3.0,,5.0,87.0,57.0,6.0,24.0,52.0,1.0,0.35,0.09333333333333334,0.05384615384615385,0.03816793893129771,0.5909090909090909,0.59375,0.4435483870967742,0.4435483870967742,1.0,0.6,1.0,0.08928571428571429,0.1,1.0,0.0228310502283105,13.0,0.039473684210526314,0.07894736842105263,0.41935483870967744,,2.0,2.0,1.0,0.009259259259259259,0.021739130434782608,,,,True,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,69442.0,1157,-52.0,2216,2222,627.0,497,294.0,4438,92.0,152.0,23.0,42.0,21.0,35.0,57.0,157.0,40.0,115.0,1.0,1.0,1.0,,4.0,,3.0,189.0,424.0,,5.0,85.0,463.0,2367,34.0,67.0,1.0,85.0,41.0,93.0,,4.0,30.0,112.0,242.0,136.0,,4.0,,33.0,31.0,14.0,45.0,11.0,3.0,12.0,8.0,11.0,104.0,23.0,74.0,3.0,35.0,161.0,211.0,100.0,311.0,26.0,12.0,14.0,26.0,7.0,17.0,36.0,9.0,6.0,62.0,5.0,21.0,47.0,126.0,12.0,10.0,138.0,12.0,,60.0,15.0,,,29.0,112.0,627.0,16.0,0.6402116402116402,0.7202380952380952,,,,,0.44575471698113206,0.5074626865671642,0.44086021505376344,0.4405594405594406,0.5,0.422680412371134,0.47052845528455284,0.53125,0.45901639344262296,0.011655011655011656,0.07783018867924528,0.125,0.02608695652173913,21.649081672528332,0.41935483870967744,0.046875,0.18378995433789955,0.0880952380952381,0.17412935323383086,0.09274193548387097,0.18198700092850512,0.08915441176470588,0.09502262443438914,0.10139860139860139,0.07207207207207207,0.07142857142857142,0.1413427561837456,0.19272727272727272,0.2138364779874214,0.19402985074626866,0.13432835820895522,0.3543123543123543,0.6052631578947368,0.6917293233082706,0.5543478260869565,0.36596736596736595,0.3630573248407643,0.3904109589041096,0.2680652680652681,0.34782608695652173,0.35714285714285715,0.85,0.002331002331002331,0.009324009324009324,,,,0.6176470588235294,0.5476190476190477,0.014705882352941176,0.36082474226804123,0.6,0.010309278350515464,0.030927835051546393,,0.36596736596736595,,0.46242972027972007,0.5176303571428572,0.45685463917525765,0.12578616352201258,0.1271186440677966,0.183585313174946,0.24190064794816415,7.676650943396229,25.44,0.28294223826714804,,,,,,17.0,,42.0,,15.0,12.0,9.0,,,29.0,18.0,4.0,7.0,18.0,4.0,,0.07006369426751592,0.26785714285714285,0.058823529411764705,0.6206896551724138,0.631578947368421,,,,,,,,,,,0.1375,,,1.0,,,1.0,,,1.0,,,True,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,43462.0,724,-53.0,1397,1408,375.0,369,175.0,2805,92.0,152.0,24.0,42.0,24.0,41.0,22.0,74.0,7.0,39.0,,,,,1.0,,1.0,121.0,265.0,,1.0,96.0,338.0,1478,25.0,50.0,,60.0,31.0,69.0,,1.0,31.0,93.0,150.0,92.0,,1.0,,30.0,20.0,4.0,24.0,1.0,3.0,9.0,5.0,6.0,52.0,13.0,47.0,1.0,25.0,98.0,140.0,61.0,201.0,24.0,14.0,10.0,35.0,1.0,16.0,15.0,19.0,3.0,50.0,3.0,13.0,36.0,69.0,3.0,4.0,129.0,12.0,,61.0,10.0,3.0,2.0,47.0,93.0,375.0,9.0,0.6198347107438017,0.75,,,,,0.45660377358490567,0.5,0.4492753623188406,0.4548872180451128,0.5,0.44285714285714284,0.52,0.5357142857142857,0.510989010989011,0.0037593984962406013,0.11320754716981132,0.11842105263157894,0.07692307692307693,23.52572145545797,0.7,0.02857142857142857,0.16526138279932545,0.08801498127340825,0.18518518518518517,0.09701492537313433,0.16895604395604397,0.08982035928143713,0.12582781456953643,0.09467455621301775,0.056074766355140186,0.12643678160919541,0.14285714285714285,0.1956521739130435,0.15859030837004406,0.22916666666666666,0.07692307692307693,0.5714285714285714,0.6052631578947368,0.6865671641791045,0.6304347826086957,0.2781954887218045,0.2972972972972973,0.3384615384615385,0.14661654135338345,0.1794871794871795,0.19444444444444445,0.7142857142857143,,0.0037593984962406013,,,,0.84,0.5714285714285714,,0.5857142857142857,0.5853658536585366,,0.014285714285714285,,0.575187969924812,,0.5021133458646616,0.5286333333333333,0.4961335714285714,0.19365079365079366,0.1942675159235669,0.17751479289940827,0.27514792899408286,4.688301886792454,25.2,0.2684323550465283,,,,,,10.0,,42.0,,17.0,9.0,1.0,,,44.0,19.0,5.0,20.0,20.0,2.0,,0.12162162162162163,0.3953488372093023,0.07894736842105263,0.425531914893617,0.5454545454545454,,,,,,,,,,,0.0425531914893617,0.125,,1.0,,,2.0,,,8.0,1.0,,True,
2415,1610612763,Ryan Humphrey,Ryan Humphrey,2415,MEM,2657.0,44,11.0,82,86,24.0,31,11.0,168,3.0,4.0,,,1.0,2.0,4.0,6.0,2.0,5.0,,,,,,,,9.0,15.0,,,2.0,20.0,74,2.0,2.0,,4.0,1.0,2.0,,,1.0,3.0,16.0,2.0,,,,1.0,,,,,,,,,,,,,2.0,10.0,12.0,,12.0,2.0,,2.0,1.0,,1.0,1.0,,,2.0,,1.0,2.0,5.0,,1.0,4.0,,,2.0,,,,1.0,3.0,24.0,1.0,0.8888888888888888,0.8888888888888888,,,,,0.6,1.0,0.5,0.6,1.0,0.5,0.5882352941176471,1.0,0.5,,0.06666666666666667,0.25,,20.0,0.5,,0.2777777777777778,,0.25,,0.2727272727272727,,,,,,0.2,0.5,0.1875,0.3333333333333333,,0.26666666666666666,0.75,1.0,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.4,1.0,,,,,,,,,1.0,0.5,,,,0.26666666666666666,,0.44776666666666665,0.38380000000000003,0.64965,0.11764705882352941,0.11764705882352941,0.2,0.15,9.306666666666667,,0.2926829268292683,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
2425,1610612763,Robert Archibald,Robert Archibald,2425,MEM,1530.0,26,2.0,51,49,23.0,36,9.0,100,1.0,3.0,,,1.0,3.0,,3.0,1.0,2.0,,,,,,,,2.0,8.0,,,,4.0,45,1.0,2.0,,2.0,1.0,5.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,4.0,,1.0,4.0,5.0,4.0,9.0,,,,1.0,,1.0,2.0,,1.0,3.0,1.0,2.0,1.0,2.0,,,2.0,,,1.0,,,,1.0,2.0,23.0,,0.5,0.5,,,,,0.25,0.5,0.2,0.25,0.5,0.2,0.2222222222222222,0.5,0.16666666666666666,,,,,19.672131147540984,0.3333333333333333,,0.21052631578947367,0.16666666666666666,0.09090909090909091,,0.16666666666666666,0.15384615384615385,0.1,0.2,0.2222222222222222,,0.16666666666666666,0.4,0.125,0.125,,0.375,0.3333333333333333,0.3333333333333333,,0.375,,,0.25,0.5,0.5,1.0,,,,,,,,,0.6,0.3333333333333333,,,,0.375,,0.42451249999999996,0.36225,0.45312,0.1111111111111111,0.1111111111111111,0.5,0.5,7.824999999999999,,0.45098039215686275,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,MEM,954.0,16,-8.0,31,31,7.0,12,3.0,62,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,2.0,,1.0,,,37,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,3.0,,1.0,3.0,,1.0,,6.0,1.0,2.0,,,,,,,,,,7.0,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,17.64705882352941,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,1.0,,,0.3333333333333333,,0.46564999999999995,,0.60585,,,,,15.2,23.4,0.22580645161290322,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
