EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,HeaveMakes,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,Clear Path Fouls
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,32606.0,543,81,1031,1014,336,337,138.0,2045,39.0,85.0,15.0,28.0,19.0,32.0,24.0,56.0,8.0,21.0,1.0,71.0,162.0,1.0,42.0,184.0,1025,23.0,42.0,9.0,55.0,28.0,52.0,17.0,73.0,90.0,52.0,32.0,1.0,22.0,22.0,4.0,26.0,4.0,9.0,4.0,9.0,56.0,12.0,40.0,1.0,14.0,37.0,5.0,56.0,53.0,109.0,8.0,13.0,9.0,4.0,15.0,2.0,8.0,11.0,1.0,7.0,2.0,26,3.0,6,41.0,66.0,4.0,5.0,51.0,4.0,1.0,25.0,2.0,9.0,1.0,1.0,7.0,2.0,10.0,4.0,1.0,73.0,336,2.0,0.6338028169014085,0.8181818181818182,0.4382716049382716,0.5476190476190477,0.5384615384615384,0.43558282208588955,0.5476190476190477,0.5384615384615384,0.49193548387096775,0.5729166666666666,0.5806451612903226,0.006134969325153374,0.13580246913580246,0.2,0.07142857142857142,0.047619047619047616,17.78523489932886,0.5769230769230769,0.14705882352941177,0.030303030303030304,0.09560723514211886,0.10230179028132992,0.14285714285714285,0.12244897959183673,0.10515463917525773,0.10633946830265849,0.10687022900763359,0.09,0.10625,0.08860759493670886,0.2631578947368421,0.0975609756097561,0.08247422680412371,0.10179640718562874,0.136986301369863,0.16,0.11428571428571428,0.4,0.5214723926380368,0.4588235294117647,0.5735294117647058,0.5641025641025641,0.34355828220858897,0.42857142857142855,0.46153846153846156,0.625,0.12883435582822086,0.38095238095238093,0.4,1.0,0.006134969325153374,0.6666666666666666,0.5357142857142857,0.13333333333333333,0.6153846153846154,0.59375,0.5276073619631901,0.4840450920245397,0.5004314285714285,0.49285192307692305,0.1358695652173913,0.1366120218579235,0.29891304347826086,0.3967391304347826,5.317283950617284,29.5,0.3258971871968962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,9588.0,160,8,289,289,86,100,31.0,578,4.0,7.0,,,1.0,2.0,5.0,10.0,6.0,17.0,3.0,15.0,34.0,4.0,7.0,37.0,271,,,1.0,1.0,4.0,11.0,7.0,15.0,10.0,20.0,,3.0,2.0,13.0,7.0,20.0,7.0,4.0,3.0,6.0,47.0,,1.0,,2.0,14.0,,16.0,1.0,17.0,,4.0,2.0,2.0,5.0,,5.0,2.0,,,,7,,2,11.0,19.0,1.0,2.0,16.0,1.0,1.0,7.0,1.0,,,,,,,,,15.0,86,2.0,0.3333333333333333,0.3333333333333333,0.4411764705882353,,0.36363636363636365,0.39473684210526316,,0.3076923076923077,0.4111111111111111,0.25,0.4166666666666667,0.10526315789473684,0.058823529411764705,,,0.11764705882352941,16.25,0.7142857142857143,,,0.11023622047244094,0.008695652173913044,0.08333333333333333,,0.10596026490066225,0.007575757575757576,,0.030303030303030304,,,,0.0967741935483871,0.06060606060606061,0.14285714285714285,0.05263157894736842,0.2,,,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.5,0.2631578947368421,0.5,0.5,0.4,0.4473684210526316,0.35294117647058826,0.4,0.16666666666666666,0.07894736842105263,,,,0.15384615384615385,0.5,0.2894736842105263,0.4195789473684211,0.59595,0.40688461538461534,0.1590909090909091,0.175,0.02702702702702703,0.40540540540540543,11.935294117647057,25.45,0.2975778546712803,1.0,1.0,2.0,1.0,2.0,0.02631578947368421,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,86623.0,1444,160,2792,2783,789,647,350.0,5575,167.0,261.0,33.0,58.0,48.0,70.0,74.0,205.0,45.0,136.0,14.0,286.0,602.0,17.0,142.0,726.0,2740,41.0,82.0,26.0,108.0,72.0,148.0,41.0,188.0,380.0,192.0,44.0,12.0,52.0,79.0,20.0,99.0,17.0,33.0,14.0,32.0,218.0,9.0,69.0,3.0,46.0,167.0,28.0,241.0,81.0,322.0,16.0,53.0,26.0,27.0,48.0,12.0,25.0,57.0,11.0,23.0,15.0,105,12.0,32,59.0,164.0,15.0,16.0,209.0,23.0,,104.0,12.0,38.0,,,24.0,7.0,38.0,22.0,2.0,188.0,789,16.0,0.6643356643356644,0.7196969696969697,0.4750830564784053,0.5,0.4864864864864865,0.4717285945072698,0.4880952380952381,0.4681528662420382,0.5098314606741573,0.5294117647058824,0.49473684210526314,0.027463651050080775,0.08637873754152824,0.13026819923371646,0.07804878048780488,0.014705882352941176,25.547217010631645,0.45714285714285713,0.3835616438356164,0.03125,0.15651358950328023,0.06540284360189573,0.18473895582329317,0.03862660944206009,0.16185410334346503,0.06055900621118013,0.08408408408408409,0.06551724137931035,0.05092592592592592,0.04081632653061224,0.02702702702702703,0.13220338983050847,0.18055555555555555,0.15702479338842976,0.1853932584269663,0.18309859154929578,0.058823529411764705,0.5789473684210527,0.42164781906300486,0.6398467432950191,0.73568281938326,0.7305389221556886,0.33117932148626816,0.36097560975609755,0.3915343915343915,0.5540540540540541,0.2197092084006462,0.33088235294117646,0.3358208955223881,0.6,0.022617124394184167,0.6904761904761905,0.5689655172413793,0.30303030303030304,0.445859872611465,0.6857142857142857,0.4491114701130856,0.4751342787682334,0.4870685897435897,0.48413645161290325,0.14857142857142858,0.15226939970717424,0.1487603305785124,0.25895316804407714,7.015282392026577,29.31176470588235,0.2825931232091691,3.0,1.0,6.0,2.0,9.0,0.004846526655896607,0.011904761904761904,0.03821656050955414,3.0,4.0,1.0,1.0,4.0,1.0,9.0,3.0,2.0,4.0,3.0,7.0,7.0,0.75,0.23529411764705882,0.1111111111111111,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.75,0.011904761904761904,0.01910828025477707,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,90344.0,1506,176,2919,2917,820,663,353.0,5836,139.0,212.0,25.0,41.0,38.0,58.0,29.0,72.0,59.0,169.0,10.0,227.0,453.0,16.0,167.0,636.0,2857,36.0,66.0,20.0,92.0,61.0,114.0,58.0,189.0,294.0,160.0,20.0,8.0,36.0,83.0,34.0,117.0,24.0,40.0,11.0,32.0,268.0,20.0,53.0,1.0,40.0,109.0,30.0,179.0,74.0,253.0,11.0,44.0,30.0,14.0,52.0,11.0,34.0,39.0,9.0,18.0,6.0,91,8.0,20,46.0,129.0,10.0,11.0,217.0,15.0,,100.0,17.0,15.0,2.0,2.0,11.0,3.0,17.0,11.0,,189.0,820,22.0,0.6475770925110133,0.6774193548387096,0.5011037527593819,0.5454545454545454,0.5350877192982456,0.5,0.5373134328358209,0.5368852459016393,0.5569176882661997,0.5822784810126582,0.5981012658227848,0.03411513859275053,0.07947019867549669,0.1320754716981132,0.09722222222222222,0.005917159763313609,19.80849790544584,0.5714285714285714,0.3488372093023256,0.01098901098901099,0.09981684981684982,0.048892988929889296,0.1413427561837456,0.07380073800738007,0.10836363636363637,0.05387453874538745,0.057803468208092484,0.04779411764705882,0.04291845493562232,0.08225108225108226,0.025,0.07430340557275542,0.10273972602739725,0.11530398322851153,0.1407766990291262,0.14285714285714285,0.055,0.6470588235294118,0.4520255863539446,0.6556603773584906,0.7554347826086957,0.7050359712230215,0.1535181236673774,0.4027777777777778,0.4461538461538462,0.4482758620689655,0.3603411513859275,0.34911242603550297,0.35119047619047616,0.6101694915254238,0.021321961620469083,0.6119402985074627,0.6097560975609756,0.52,0.47540983606557374,0.6551724137931034,0.4861407249466951,0.5036619658119659,0.505357,0.5060239669421487,0.18050541516245489,0.18587360594795538,0.14465408805031446,0.2971698113207547,8.49823399558499,25.425,0.28091812264474136,6.0,,6.0,1.0,8.0,0.01279317697228145,,0.04918032786885246,2.0,4.0,1.0,3.0,5.0,3.0,12.0,3.0,1.0,3.0,10.0,1.0,3.0,0.8,0.3125,0.375,0.26666666666666666,0.4,0.4,0.75,0.014925373134328358,0.01639344262295082,0.5,0.375,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,True,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,117315.0,1955,222,3774,3764,1116,973,470.0,7538,159.0,232.0,16.0,31.0,47.0,62.0,21.0,59.0,74.0,201.0,194.0,254.0,492.0,219.0,106.0,848.0,3717,25.0,50.0,5.0,79.0,75.0,131.0,45.0,273.0,394.0,114.0,22.0,193.0,25.0,138.0,32.0,170.0,27.0,65.0,25.0,48.0,372.0,9.0,42.0,1.0,43.0,154.0,3.0,200.0,52.0,252.0,5.0,101.0,52.0,49.0,45.0,3.0,27.0,10.0,2.0,18.0,,55,4.0,16,58.0,110.0,1.0,1.0,135.0,12.0,3.0,58.0,14.0,29.0,1.0,,18.0,7.0,30.0,12.0,,273.0,1116,15.0,0.7755905511811023,0.8106995884773662,0.516260162601626,0.5,0.5725190839694656,0.5218002812939522,0.5285714285714286,0.5671641791044776,0.5479896238651103,0.541095890410959,0.5964912280701754,0.3080168776371308,0.0508130081300813,0.07327586206896551,0.06779661016949153,0.01990049751243781,19.11152244331328,0.8181818181818182,0.028037383177570093,0.008064516129032258,0.1079187105816398,0.029723991507430998,0.1235632183908046,0.025139664804469275,0.11098591549295775,0.028797289666854884,0.042316258351893093,0.021739130434782608,0.025167785234899327,0.026936026936026935,0.01639344262295082,0.07524271844660194,0.12631578947368421,0.11811023622047244,0.10980392156862745,0.16129032258064516,0.014245014245014245,0.4,0.3263009845288326,0.6853448275862069,0.7395348837209302,0.7672955974842768,0.0829817158931083,0.3559322033898305,0.38181818181818183,0.6190476190476191,0.28270042194092826,0.3681592039800995,0.3756345177664975,0.8378378378378378,0.27285513361462727,0.44285714285714284,0.5161290322580645,0.3125,0.30845771144278605,0.7580645161290323,0.6343178621659634,0.5357966901408451,0.5202049999999999,0.531452,0.07661822985468957,0.10780669144981413,0.09316037735849056,0.32193396226415094,8.776016260162603,24.834703196347032,0.2957074721780604,25.0,1.0,65.0,20.0,70.0,0.035161744022503515,0.014285714285714285,0.32338308457711445,5.0,62.0,19.0,22.0,78.0,26.0,222.0,12.0,1.0,62.0,5.0,4.0,,0.9487179487179487,0.3561643835616438,0.37142857142857144,0.3577981651376147,0.31958762886597936,0.31958762886597936,0.9354838709677419,0.2714285714285714,0.024875621890547265,0.3384615384615385,0.32124352331606215,16.0,,,0.64,0.64,1.0,4.0,8.0,8.0,1.0,0.4,0.42105263157894735,0.875,0.8,,,,,,,,,,,True,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,20579.0,343,67,658,645,226,203,82.0,1303,12.0,29.0,3.0,10.0,2.0,8.0,,6.0,11.0,23.0,17.0,23.0,58.0,20.0,16.0,83.0,643,6.0,14.0,2.0,17.0,7.0,16.0,4.0,27.0,36.0,10.0,6.0,17.0,6.0,22.0,4.0,26.0,3.0,17.0,2.0,3.0,56.0,3.0,22.0,,9.0,31.0,3.0,43.0,25.0,68.0,1.0,7.0,5.0,2.0,13.0,1.0,9.0,6.0,,4.0,3.0,19,3.0,1,17.0,45.0,4.0,1.0,18.0,2.0,,7.0,3.0,12.0,,,8.0,4.0,12.0,8.0,1.0,27.0,226,9.0,0.782608695652174,0.9,0.39655172413793105,0.42857142857142855,0.4375,0.42948717948717946,0.5,0.4791666666666667,0.48255813953488375,0.53125,0.5192307692307693,0.2564102564102564,0.10344827586206896,0.20689655172413793,,,13.907284768211921,0.6842105263157895,0.13043478260869565,,0.13656387665198239,0.09090909090909091,0.13432835820895522,0.03896103896103896,0.1360544217687075,0.07836990595611286,0.07792207792207792,0.10344827586206896,0.09345794392523364,0.047619047619047616,,0.08974358974358974,0.1016949152542373,0.2,0.13725490196078433,0.125,0.023809523809523808,0.6666666666666666,0.3717948717948718,0.41379310344827586,0.5217391304347826,0.5833333333333334,0.07692307692307693,,,,0.2948717948717949,0.4782608695652174,0.4782608695652174,1.0,0.21794871794871795,0.6666666666666666,0.3,,0.3333333333333333,0.25,0.6282051282051282,0.513248076923077,0.5336307692307692,0.50311875,0.08433734939759036,0.1111111111111111,0.20481927710843373,0.3253012048192771,8.26206896551724,24.865,0.3434650455927052,3.0,,7.0,1.0,8.0,0.038461538461538464,,0.2916666666666667,1.0,7.0,1.0,3.0,7.0,3.0,18.0,3.0,,7.0,1.0,,2.0,0.8571428571428571,0.35,0.375,0.35,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.06666666666666667,0.041666666666666664,0.42857142857142855,0.4117647058823529,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,True,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,1625.0,27,-20,52,49,30,25,7.0,101,2.0,5.0,,1.0,2.0,4.0,,1.0,2.0,4.0,1.0,4.0,10.0,1.0,,8.0,60,,1.0,,,3.0,6.0,,6.0,4.0,4.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1,,1,2.0,2.0,,,,,,,,,,,,,,,,6.0,30,,0.5,0.5,0.4,,0.5,0.36363636363636365,,0.42857142857142855,0.36363636363636365,,0.42857142857142855,0.09090909090909091,,,,,20.33898305084746,,,,0.1111111111111111,0.047619047619047616,,,0.09523809523809523,0.04,0.1111111111111111,,,,,,0.2,0.125,,,0.14285714285714285,,0.45454545454545453,0.4,0.4,,0.09090909090909091,,,,0.36363636363636365,0.5,0.5,1.0,0.09090909090909091,1.0,,,0.5714285714285714,0.5,0.5454545454545454,0.48426818181818176,0.5694,0.5167357142857142,,,,0.75,8.330000000000002,24.1,0.5769230769230769,,,1.0,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,23696.0,395,54,755,757,233,233,104.0,1512,14.0,30.0,6.0,11.0,6.0,13.0,8.0,20.0,12.0,28.0,29.0,34.0,78.0,40.0,23.0,127.0,742,8.0,15.0,9.0,25.0,13.0,26.0,10.0,42.0,44.0,24.0,6.0,29.0,8.0,25.0,6.0,31.0,6.0,16.0,3.0,6.0,68.0,6.0,12.0,1.0,6.0,39.0,8.0,53.0,19.0,72.0,4.0,14.0,9.0,5.0,15.0,2.0,11.0,7.0,1.0,4.0,,22,,5,25.0,53.0,8.0,3.0,25.0,1.0,,9.0,4.0,11.0,,,5.0,5.0,11.0,7.0,,42.0,233,6.0,0.6470588235294118,0.7096774193548387,0.4358974358974359,0.5333333333333333,0.5,0.4406779661016949,0.47058823529411764,0.48484848484848486,0.48846153846153845,0.5681818181818182,0.5526315789473685,0.3389830508474576,0.10256410256410256,0.16666666666666666,0.15,,17.572254335260116,0.6818181818181818,0.34782608695652173,0.03571428571428571,0.13043478260869565,0.042704626334519574,0.09375,0.06896551724137931,0.12396694214876033,0.04891304347826087,0.053763440860215055,0.0410958904109589,0.034782608695652174,0.046153846153846156,0.13636363636363635,0.10666666666666667,0.14102564102564102,0.136986301369863,0.10204081632653061,0.06666666666666667,0.0625,0.6363636363636364,0.2542372881355932,0.4666666666666667,0.56,0.5714285714285714,0.1694915254237288,0.4,0.47058823529411764,0.375,0.23728813559322035,0.42857142857142855,0.42857142857142855,0.9166666666666666,0.2457627118644068,0.6470588235294118,0.5454545454545454,0.5,0.3939393939393939,0.46153846153846156,0.5932203389830508,0.48997161016949153,0.5117464285714285,0.48893636363636356,0.07142857142857142,0.10465116279069768,0.1968503937007874,0.33070866141732286,8.57820512820513,24.58,0.3086092715231788,11.0,2.0,4.0,2.0,7.0,0.09322033898305085,0.11764705882352941,0.12121212121212122,3.0,11.0,,2.0,12.0,2.0,30.0,6.0,,11.0,,1.0,1.0,0.8333333333333334,0.3,0.2857142857142857,0.3,0.3793103448275862,0.3793103448275862,0.8181818181818182,,0.09090909090909091,0.5,0.3793103448275862,1.0,,1.0,0.09090909090909091,0.09090909090909091,1.0,,,,,,,,,1.0,,,,,,,,,,True,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,59868.0,998,82,1917,1909,512,443,229.0,3826,42.0,78.0,17.0,29.0,13.0,23.0,15.0,40.0,20.0,51.0,1.0,77.0,169.0,1.0,85.0,239.0,1889,19.0,33.0,20.0,58.0,22.0,41.0,42.0,86.0,100.0,54.0,26.0,,20.0,44.0,5.0,49.0,4.0,16.0,9.0,19.0,103.0,13.0,53.0,1.0,30.0,105.0,5.0,140.0,67.0,207.0,5.0,18.0,10.0,8.0,13.0,3.0,8.0,31.0,3.0,5.0,5.0,44,5.0,12,65.0,140.0,16.0,15.0,114.0,9.0,,47.0,15.0,28.0,,,19.0,7.0,28.0,19.0,5.0,86.0,512,14.0,0.6493506493506493,0.78125,0.4556213017751479,0.5757575757575758,0.5365853658536586,0.45294117647058824,0.5757575757575758,0.5238095238095238,0.5358744394618834,0.6590909090909091,0.6323529411764706,0.0058823529411764705,0.11834319526627218,0.19230769230769232,0.125,,12.213039485766759,0.29545454545454547,0.1,0.015384615384615385,0.14788732394366197,0.07402234636871509,0.16042780748663102,0.07428571428571429,0.1505016722408027,0.07407407407407407,0.09767441860465116,0.08196721311475409,0.05345911949685535,0.08,0.04,0.1711229946524064,0.1477832512315271,0.134375,0.18518518518518517,0.09615384615384616,0.06944444444444445,0.6785714285714286,0.4588235294117647,0.5384615384615384,0.6666666666666666,0.5714285714285714,0.23529411764705882,0.375,0.42857142857142855,0.6666666666666666,0.3,0.39215686274509803,0.39215686274509803,0.8,0.0058823529411764705,0.8787878787878788,0.5862068965517241,0.17647058823529413,0.5476190476190477,0.5652173913043478,0.4647058823529412,0.47498106508875737,0.5343103448275861,0.4807048780487805,0.22596153846153846,0.22705314009661837,0.24267782426778242,0.3598326359832636,7.5497041420118345,54.3,0.26708398539384454,,,1.0,,1.0,,,0.023809523809523808,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,21257.0,354,-24,673,690,236,260,101.0,1363,15.0,23.0,2.0,3.0,5.0,10.0,5.0,12.0,14.0,49.0,23.0,34.0,84.0,33.0,25.0,126.0,729,4.0,11.0,2.0,19.0,8.0,23.0,11.0,30.0,48.0,20.0,4.0,22.0,8.0,16.0,10.0,26.0,7.0,8.0,1.0,7.0,62.0,7.0,3.0,,7.0,27.0,,34.0,10.0,44.0,1.0,8.0,3.0,5.0,13.0,3.0,7.0,6.0,1.0,6.0,1.0,19,,8,9.0,18.0,1.0,,33.0,,5.0,7.0,7.0,1.0,,,1.0,,1.0,1.0,1.0,30.0,236,5.0,0.7058823529411765,0.75,0.40476190476190477,0.36363636363636365,0.34782608695652173,0.43162393162393164,0.5,0.27941176470588236,0.4618320610687023,0.5277777777777778,0.34523809523809523,0.28205128205128205,0.09523809523809523,0.17391304347826086,0.16666666666666666,0.04081632653061224,19.13265306122449,0.6842105263157895,,,0.11392405063291139,0.011627906976744186,0.11475409836065574,0.07777777777777778,0.11409395973154363,0.028735632183908046,0.025,,0.008849557522123894,0.0958904109589041,,0.0945945945945946,0.07272727272727272,0.14814814814814814,0.08333333333333333,0.23076923076923078,0.015873015873015872,1.0,0.19658119658119658,0.6521739130434783,0.7894736842105263,0.5333333333333333,0.10256410256410256,0.4166666666666667,0.5,1.0,0.4188034188034188,0.2857142857142857,0.2978723404255319,0.7857142857142857,0.19658119658119658,0.17647058823529413,0.6666666666666666,,0.29411764705882354,0.5,0.47863247863247865,0.4798771551724138,0.47408333333333336,0.47789848484848485,0.056451612903225805,0.07692307692307693,0.15079365079365079,0.23809523809523808,12.40952380952381,24.960606060606057,0.35066864784546803,10.0,2.0,9.0,6.0,11.0,0.08547008547008547,0.11764705882352941,0.2647058823529412,2.0,4.0,4.0,,11.0,1.0,30.0,3.0,1.0,4.0,3.0,,,0.9090909090909091,0.3333333333333333,0.09090909090909091,0.34375,0.17391304347826086,0.17391304347826086,0.75,0.23529411764705882,0.058823529411764705,,0.18181818181818182,7.0,,,0.7,0.7,1.0,1.0,1.0,3.0,,0.5,0.25,1.0,0.5,,2.0,1.0,1.0,,,,,,,True,,
