EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1095.0,18,-19,31,34,7,11,4.0,65,1.0,2.0,,,,,1.0,,,,,2.0,1.0,,1.0,1.0,3,,2.0,,2.0,35,,1.0,,1.0,,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,7,,1.0,1.0,,,,,0.3333333333333333,,0.2,,0.2,,0.4,16.666666666666668,1.0,0.047619047619047616,,0.043478260869565216,,,0.1111111111111111,,0.4,0.5,0.5,1.0,0.2,,,,,,,,0.4,,,,,1.0,,,,0.5,,0.8,,0.47298999999999997,0.5886,0.313925,,,,6.2,28.5,0.22580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2143,1610612765,Pepe Sanchez,Pepe Sanchez,2143,DET,185.0,3,-9,7,6,2,6,,13,,1.0,,,,,,,,,,,,,,,1,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2,1.0,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5816,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
93,1610612765,Hubert Davis,Hubert Davis,93,DET,1394.0,23,-10,38,42,7,13,5.0,80,,,,,,2.0,5.0,,,,,1.0,,,,2.0,5,,1.0,,4.0,49,,,,1.0,,,,,2.0,2.0,,,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,7,1.0,0.5,0.5,,,,,0.4,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,13.636363636363637,,,,,,,,,,,,,0.8333333333333334,0.4,0.4,0.5,,,,,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,0.40904999999999997,,0.3585,,,,18.560000000000002,27.9,0.18421052631578946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
330,1610612765,Danny Manning,Danny Manning,330,DET,255.0,4,-4,7,7,1,7,1.0,14,1.0,1.0,,,,,,,,,,,,,,1.0,2,,,,2.0,13,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,20.0,,,0.5,0.5,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.4668,,,,,,7.8,,0.14285714285714285,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.2,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,75970.0,1266,180,2313,2296,575,628,296.0,4609,28.0,66.0,6.0,9.0,22.0,37.0,100.0,28.0,76.0,7.0,54.0,145.0,16.0,7.0,36.0,73.0,199,82.0,221.0,36.0,428.0,2233,18.0,28.0,21.0,56.0,10.0,43.0,23.0,95.0,56.0,90.0,222.0,7.0,138.0,54.0,118.0,40.0,158.0,31.0,9.0,50.0,25.0,43.0,356.0,15.0,54.0,70.0,91.0,24.0,8.0,16.0,35.0,9.0,29.0,28.0,5.0,6.0,1.0,63.0,7.0,14.0,25.0,99.0,44.0,2.0,14.0,6.0,95.0,575,9.0,0.3835616438356164,0.3888888888888889,0.9024390243902439,0.37104072398190047,0.23255813953488372,0.38317757009345793,0.36683417085427134,0.375,0.4666666666666667,0.36363636363636365,0.48519362186788156,0.42410714285714285,0.5261904761904762,18.766355140186917,0.5555555555555556,0.0574468085106383,0.0967741935483871,0.06301369863013699,0.05791505791505792,0.03914590747330961,0.07,0.12605042016806722,0.15714285714285714,0.42424242424242425,0.509090909090909,0.25,0.23809523809523808,0.37,0.37755102040816324,0.5135135135135135,0.18095238095238095,0.3684210526315789,0.3684210526315789,0.9642857142857143,0.34523809523809523,0.3724137931034483,0.3724137931034483,0.8703703703703703,0.13043478260869565,0.34782608695652173,0.2222222222222222,0.4090909090909091,0.0707070707070707,0.36363636363636365,0.19444444444444445,0.6833333333333333,0.391304347826087,0.49342075242718436,0.506725,0.46161868131868117,0.03464203233256351,0.06635071090047394,0.2219626168224299,10.897989949748743,25.85701357466063,0.24859489840034588,2.0,8.0,33.0,5.0,2.0,39.0,2.0,16.0,10.0,11.0,1.0,21.0,3.0,3.0,8.0,4.0,,,,,3.0,1.0,4.0,3.0,,,1.0,0.2777777777777778,0.40217391304347827,0.4148936170212766,0.08040201005025126,0.16666666666666666,0.09090909090909091,0.010752688172043012,0.013681592039800995,0.029069767441860465,0.018292682926829267,0.012096774193548387,0.015209125475285171,0.013651877133105802,0.03418803418803419,0.01818181818181818,,0.012987012987012988,0.75,0.07857142857142857,0.24242424242424243,0.26666666666666666,0.25,0.3333333333333333,,0.0911214953271028,0.02,5.0,12.0,4.0,9.0,24.0,,3.0,0.32142857142857145,,,0.2608695652173913,0.4166666666666667,1.0,0.25,1.0,3.0,1.0,0.42857142857142855,0.0045045045045045045,,,,False,1.0,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,94106.0,1568,284,2840,2820,1077,985,402.0,5660,103.0,182.0,76.0,39.0,70.0,10.0,43.0,,1.0,1.0,1.0,5.0,,1.0,3.0,125.0,263,1.0,6.0,48.0,301.0,2773,86.0,,47.0,98.0,1.0,4.0,23.0,120.0,146.0,104.0,3.0,1.0,4.0,1.0,53.0,16.0,69.0,13.0,3.0,18.0,7.0,28.0,154.0,57.0,341.0,457.0,642.0,51.0,24.0,27.0,29.0,7.0,19.0,20.0,5.0,10.0,2.0,49.0,14.0,17.0,63.0,98.0,112.0,10.0,43.0,18.0,120.0,1077,12.0,0.584,0.776595744680851,1.0,0.16666666666666666,0.25,0.2,0.4752851711026616,0.47959183673469385,0.47026022304832715,0.47549019607843135,0.4703125,0.46511627906976744,0.022304832713754646,11.087740384615385,0.5918367346938775,0.2970383275261324,0.2780487804878049,0.29416112342941614,0.2459546925566343,0.314540059347181,0.31673306772908366,0.275,0.6765799256505576,0.5659340659340659,0.5988372093023255,0.5728155339805825,0.15985130111524162,0.23255813953488372,0.23255813953488372,0.9,0.0037174721189591076,,,,0.01858736059479554,0.2,0.2,1.0,0.8837209302325582,,0.6862745098039216,0.5571428571428572,0.00980392156862745,0.029411764705882353,0.3333333333333333,0.6988847583643123,0.25,0.4988169776119402,0.5147293333333333,0.5025930693069307,0.1423841059602649,0.14527027027027026,0.39867109634551495,4.365399239543725,31.350000000000005,0.37922535211267605,42.0,12.0,38.0,45.0,11.0,101.0,62.0,12.0,47.0,137.0,59.0,185.0,14.0,8.0,1.0,108.0,3.0,3.0,70.0,,8.0,30.0,111.0,61.0,7.0,1.0,1.0,0.5232558139534884,0.5232558139534884,0.51010101010101,0.045627376425855515,0.054945054945054944,0.05263157894736842,0.5221238938053098,0.13288069835111543,0.12533333333333332,0.13086770981507823,0.1411042944785276,0.15644171779141106,0.10554089709762533,0.11956521739130435,0.1414141414141414,0.28888888888888886,0.1111111111111111,0.5495495495495496,0.1412639405204461,0.3157894736842105,0.3333333333333333,0.4166666666666667,0.5526315789473685,0.14285714285714285,0.33554817275747506,,,,,,,,,,,,,,,,,,,,,,1.0,0.009433962264150943,False,,1.0,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,17559.0,293,24,530,526,145,134,59.0,1056,22.0,29.0,4.0,3.0,3.0,6.0,10.0,,,,,,,,,52.0,89,,,23.0,127.0,529,10.0,,12.0,19.0,,,12.0,36.0,80.0,24.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,33.0,40.0,54.0,4.0,4.0,,2.0,,1.0,6.0,,1.0,,8.0,,3.0,25.0,48.0,30.0,4.0,13.0,4.0,36.0,145,6.0,0.7692307692307693,0.8163265306122449,,,,,0.5842696629213483,0.631578947368421,0.5842696629213483,0.631578947368421,0.6225490196078431,0.72,,18.394648829431436,0.25,0.14285714285714285,0.06666666666666667,0.13409961685823754,0.11864406779661017,0.12903225806451613,0.16363636363636364,0.07692307692307693,0.3258426966292135,0.7586206896551724,0.8148148148148148,0.7272727272727273,0.11235955056179775,0.6,0.6,0.8333333333333334,,,,,,,,,0.4,,0.15789473684210525,1.0,,,,0.3258426966292135,,0.4262235955056179,0.41055555555555556,0.3851,0.1326530612244898,0.1326530612244898,0.28346456692913385,7.047191011235956,,0.27358490566037735,2.0,24.0,50.0,5.0,6.0,16.0,6.0,6.0,2.0,12.0,5.0,14.0,,4.0,5.0,10.0,,,6.0,,,4.0,10.0,6.0,1.0,1.0,,0.5,0.5,0.6153846153846154,0.06741573033707865,0.06896551724137931,0.08,0.2777777777777778,0.06976744186046512,0.03389830508474576,0.06060606060606061,0.07547169811320754,0.047619047619047616,0.08928571428571429,,0.09523809523809523,,,0.6,0.5617977528089888,0.48,0.5217391304347826,0.7916666666666666,0.5,,0.12598425196850394,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,68693.0,1145,256,2152,2081,1058,881,267.0,4233,89.0,135.0,16.0,48.0,67.0,93.0,229.0,8.0,30.0,8.0,7.0,33.0,5.0,3.0,16.0,227.0,460,15.0,63.0,226.0,725.0,2087,62.0,11.0,101.0,202.0,5.0,24.0,157.0,374.0,240.0,214.0,42.0,1.0,32.0,7.0,56.0,32.0,88.0,20.0,12.0,33.0,15.0,8.0,208.0,11.0,77.0,95.0,138.0,32.0,18.0,14.0,34.0,5.0,16.0,48.0,6.0,18.0,10.0,82.0,3.0,43.0,40.0,131.0,271.0,18.0,85.0,51.0,374.0,1058,28.0,0.5286343612334802,0.5555555555555556,0.9333333333333333,0.23809523809523808,0.20833333333333334,0.24193548387096775,0.4934782608695652,0.5,0.4770554493307839,0.48008849557522126,0.5553822152886115,0.590032154340836,0.12045889101338432,29.39024390243902,0.4146341463414634,0.08974358974358974,0.07746478873239436,0.088,0.08677685950413223,0.08928571428571429,0.09226190476190477,0.0603448275862069,0.25812619502868067,0.6592592592592592,0.7542372881355932,0.449438202247191,0.4378585086042065,0.40611353711790393,0.4246575342465753,0.6129032258064516,0.05736137667304015,0.26666666666666666,0.26666666666666666,1.0,0.06309751434034416,0.21212121212121213,0.21212121212121213,0.8571428571428571,0.2191780821917808,0.0684931506849315,0.29646017699115046,0.7164179104477612,0.035398230088495575,0.07079646017699115,0.1875,0.37858508604206503,0.21875,0.45869272030651337,0.4417267241379311,0.4602202222222222,0.1440677966101695,0.16129032258064516,0.5158620689655172,11.046304347826084,25.082539682539682,0.491635687732342,8.0,45.0,96.0,27.0,21.0,84.0,22.0,32.0,13.0,28.0,7.0,43.0,6.0,4.0,25.0,5.0,,,2.0,,1.0,2.0,5.0,3.0,,,1.0,0.43548387096774194,0.4315068493150685,0.5,0.06956521739130435,0.1259259259259259,0.052083333333333336,0.08235294117647059,0.03851444291609354,0.049429657794676805,0.04141414141414142,0.06542056074766354,0.03333333333333333,0.0231023102310231,0.043010752688172046,0.06493506493506493,0.15384615384615385,0.024390243902439025,0.6,0.1835564053537285,0.46875,0.4945054945054945,0.5111111111111111,0.5,0.25,0.11586206896551725,0.043668122270742356,2.0,6.0,1.0,3.0,3.0,,17.0,0.2727272727272727,,,0.0821917808219178,0.3333333333333333,1.0,0.2,1.0,2.0,,0.25,,,2.0,0.02564102564102564,False,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,25028.0,417,-15,774,771,198,216,88.0,1545,16.0,25.0,4.0,2.0,5.0,7.0,22.0,5.0,14.0,4.0,15.0,31.0,4.0,2.0,8.0,32.0,68,20.0,45.0,11.0,135.0,770,10.0,4.0,2.0,13.0,3.0,12.0,7.0,20.0,34.0,30.0,57.0,,31.0,15.0,16.0,6.0,22.0,4.0,2.0,4.0,6.0,6.0,50.0,5.0,30.0,39.0,44.0,10.0,7.0,3.0,12.0,3.0,6.0,9.0,,6.0,3.0,21.0,1.0,5.0,15.0,24.0,17.0,1.0,5.0,4.0,20.0,198,1.0,0.53125,0.5666666666666667,0.95,0.4444444444444444,0.25,0.4444444444444444,0.47058823529411764,0.15384615384615385,0.5486725663716814,0.26,0.5578512396694215,0.3333333333333333,0.39823008849557523,16.303099885189436,0.5714285714285714,0.09375,0.10869565217391304,0.09562841530054644,0.10112359550561797,0.10309278350515463,0.08208955223880597,0.05263157894736842,0.22123893805309736,0.64,0.7272727272727273,0.5625,0.19469026548672566,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.12389380530973451,0.35714285714285715,0.35714285714285715,1.0,0.2743362831858407,0.4838709677419355,0.4838709677419355,0.9333333333333333,0.2857142857142857,0.2857142857142857,0.2,0.4,0.16,0.32,0.25,0.6194690265486725,0.4838709677419355,0.47727123893805307,0.4794958333333334,0.46437799999999996,0.042735042735042736,0.06944444444444445,0.14814814814814814,8.710294117647056,25.284444444444443,0.2558139534883721,4.0,9.0,21.0,7.0,3.0,26.0,4.0,5.0,1.0,4.0,4.0,5.0,,1.0,2.0,12.0,2.0,1.0,5.0,1.0,2.0,5.0,14.0,9.0,1.0,,,0.7,0.8214285714285714,0.8125,0.07352941176470588,0.12,0.09523809523809523,0.16,0.015810276679841896,0.007874015748031496,0.013157894736842105,0.030303030303030304,,0.01694915254237288,0.010869565217391304,,0.375,,0.6428571428571429,0.18584070796460178,0.42857142857142855,0.47368421052631576,0.3333333333333333,1.0,0.5,0.1925925925925926,,,,3.0,3.0,3.0,,,0.75,,,,,,0.75,0.6666666666666666,1.0,,0.25,,,,,False,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,85905.0,1432,330,2603,2573,706,683,350.0,5176,36.0,71.0,10.0,8.0,14.0,58.0,114.0,23.0,69.0,17.0,62.0,142.0,21.0,14.0,33.0,101.0,207,85.0,211.0,75.0,532.0,2504,27.0,28.0,23.0,42.0,21.0,50.0,33.0,142.0,90.0,112.0,174.0,,142.0,62.0,156.0,44.0,200.0,28.0,16.0,74.0,49.0,33.0,444.0,17.0,116.0,143.0,176.0,59.0,41.0,18.0,63.0,8.0,51.0,18.0,3.0,12.0,,81.0,8.0,16.0,50.0,102.0,86.0,7.0,29.0,8.0,142.0,706,16.0,0.44554455445544555,0.45918367346938777,0.6823529411764706,0.4028436018957346,0.42,0.4028436018957346,0.48792270531400966,0.5476190476190477,0.5466507177033493,0.592391304347826,0.579064587973274,0.6481481481481481,0.5047846889952153,17.503302509907527,0.7777777777777778,0.11175337186897881,0.09714285714285714,0.10964550700741962,0.09310344827586207,0.10507246376811594,0.1271186440677966,0.09774436090225563,0.16985645933014354,0.5070422535211268,0.5714285714285714,0.2777777777777778,0.2727272727272727,0.5087719298245614,0.5178571428571429,0.5172413793103449,0.16507177033492823,0.3333333333333333,0.3333333333333333,0.8695652173913043,0.3397129186602871,0.43661971830985913,0.44285714285714284,0.6129032258064516,0.18181818181818182,0.38181818181818183,0.15217391304347827,0.5714285714285714,0.18478260869565216,0.358695652173913,0.42424242424242425,0.6746411483253588,0.43661971830985913,0.502110765550239,0.4951696969696969,0.48743641304347823,0.06802721088435375,0.12663755458515283,0.2669172932330827,11.268599033816427,25.18483412322276,0.27122550902804454,5.0,7.0,22.0,12.0,3.0,63.0,6.0,11.0,16.0,16.0,10.0,33.0,12.0,,4.0,13.0,,,8.0,,4.0,1.0,13.0,8.0,,,,0.4444444444444444,0.5454545454545454,0.5535714285714286,0.05314009661835749,0.11267605633802817,0.045454545454545456,0.09009009009009009,0.018140589569160998,0.038461538461538464,0.02465331278890601,0.013651877133105802,0.01730103806228374,0.023333333333333334,0.048109965635738834,0.016,0.09523809523809523,0.05581395348837209,0.6153846153846154,0.05263157894736842,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.5,,0.11842105263157894,0.017543859649122806,3.0,7.0,9.0,12.0,81.0,2.0,16.0,0.42857142857142855,0.009478672985781991,0.014084507042253521,0.12727272727272726,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6666666666666666,7.0,1.0,0.4117647058823529,0.0047169811320754715,,1.0,0.013333333333333334,False,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,119808.0,1997,401,3606,3559,1153,1054,502.0,7165,191.0,331.0,87.0,62.0,102.0,32.0,124.0,2.0,7.0,3.0,,3.0,1.0,,1.0,362.0,787,2.0,10.0,233.0,963.0,3481,119.0,4.0,112.0,227.0,1.0,4.0,89.0,316.0,438.0,286.0,6.0,1.0,2.0,,56.0,46.0,102.0,29.0,17.0,25.0,12.0,19.0,250.0,23.0,155.0,199.0,338.0,44.0,16.0,28.0,56.0,4.0,36.0,65.0,11.0,20.0,8.0,121.0,18.0,38.0,94.0,231.0,296.0,25.0,130.0,31.0,316.0,1153,29.0,0.6049723756906077,0.6636363636363637,1.0,0.2,0.25,0.2222222222222222,0.4599745870393901,0.4933920704845815,0.45796737766624845,0.49134199134199136,0.5160771704180064,0.5467128027681661,0.012547051442910916,25.0,0.4628099173553719,0.10458839406207827,0.08846153846153847,0.10218140068886337,0.08962264150943396,0.08571428571428572,0.12695924764890282,0.0825242718446602,0.41530740276035133,0.5770392749244713,0.6324503311258278,0.6544502617801047,0.15558343789209536,0.25806451612903225,0.2644628099173554,0.6875,0.00878293601003764,0.2857142857142857,0.2857142857142857,1.0,0.0037641154328732747,,,,0.7073170731707317,0.008130081300813009,0.44155844155844154,0.6078431372549019,0.012987012987012988,0.004329004329004329,,0.42785445420326224,,0.4564467964824121,0.520792,0.4594786956521741,0.14412416851441243,0.14573991031390135,0.328141225337487,6.361753494282086,26.03,0.319744869661675,41.0,139.0,332.0,51.0,21.0,126.0,64.0,63.0,32.0,106.0,21.0,139.0,31.0,16.0,32.0,25.0,1.0,,14.0,1.0,4.0,7.0,26.0,13.0,,6.0,3.0,0.42857142857142855,0.4268292682926829,0.45985401459854014,0.08005082592121983,0.08761329305135952,0.09337349397590361,0.15789473684210525,0.08172706245181187,0.06517311608961303,0.07718120805369127,0.13170731707317074,0.06728538283062645,0.05043859649122807,0.07627118644067797,0.0364963503649635,0.1111111111111111,0.08469945355191257,0.5,0.41656210790464243,0.4186746987951807,0.46179401993355484,0.5179856115107914,0.47126436781609193,0.24390243902439024,0.1308411214953271,0.024193548387096774,1.0,3.0,,1.0,,,,0.25,,,0.024390243902439025,0.3333333333333333,1.0,,,1.0,,0.3333333333333333,,,1.0,0.008620689655172414,False,,1.0,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,56010.0,934,255,1743,1683,889,701,249.0,3426,44.0,97.0,8.0,24.0,55.0,29.0,75.0,16.0,40.0,19.0,41.0,127.0,9.0,22.0,66.0,85.0,199,57.0,167.0,150.0,491.0,1693,15.0,16.0,37.0,96.0,31.0,85.0,113.0,280.0,26.0,144.0,87.0,3.0,124.0,41.0,87.0,28.0,115.0,22.0,6.0,39.0,21.0,27.0,258.0,17.0,88.0,110.0,126.0,29.0,15.0,14.0,32.0,5.0,20.0,16.0,1.0,12.0,2.0,48.0,1.0,24.0,17.0,60.0,172.0,11.0,56.0,32.0,280.0,889,11.0,0.15294117647058825,0.15853658536585366,0.5087719298245614,0.3413173652694611,0.36470588235294116,0.3475609756097561,0.4271356783919598,0.3854166666666667,0.46584699453551914,0.4613259668508287,0.5496613995485328,0.5794979079497908,0.4562841530054645,24.053123462862768,0.6666666666666666,0.13313161875945537,0.1328125,0.13307984790874525,0.11764705882352941,0.14358974358974358,0.13620071684587814,0.13725490196078433,0.2650273224043716,0.4536082474226804,0.55,0.11363636363636363,0.20491803278688525,0.38666666666666666,0.38666666666666666,0.27586206896551724,0.1092896174863388,0.4,0.41025641025641024,0.875,0.3469945355191257,0.3228346456692913,0.328,0.36585365853658536,0.25806451612903225,0.2903225806451613,0.30386740331491713,0.43636363636363634,0.10497237569060773,0.36464088397790057,0.3333333333333333,0.7213114754098361,0.33064516129032256,0.4851527624309392,0.452148,0.4804134831460673,0.1362530413625304,0.22950819672131148,0.570264765784114,8.411557788944725,25.807185628742516,0.5100401606425703,3.0,12.0,27.0,6.0,10.0,37.0,6.0,20.0,4.0,12.0,5.0,16.0,7.0,3.0,7.0,3.0,1.0,1.0,,,,3.0,4.0,3.0,,,1.0,0.4,0.43548387096774194,0.5,0.10050251256281408,0.17525773195876287,0.1111111111111111,0.07692307692307693,0.02,0.016877637130801686,0.019115890083632018,0.03940886699507389,0.017045454545454544,0.004524886877828055,0.022988505747126436,,0.11538461538461539,0.036458333333333336,0.75,0.07377049180327869,0.4444444444444444,0.5,,0.375,,0.07535641547861507,,4.0,7.0,1.0,5.0,84.0,3.0,8.0,0.3125,0.017964071856287425,0.015748031496062992,0.22580645161290322,0.5714285714285714,0.75,0.1111111111111111,1.0,9.0,,0.47368421052631576,,,,,False,,,0.025,
