EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Fg3aBlocked,OffThreePtRebounds,DefThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,PtsPutbacks,HeaveAttempts,BlockedLongMidRange,DefCorner3ReboundPct,FTOffRebounds,SelfOReb,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
2053,1610612741,Dalibor Bagaric,Dalibor Bagaric,2053,CHI,597.0,10,19,18,7,10,3,37,,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,4,,,2.0,6,15,,,,2.0,2.0,,1.0,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,7,1.0,1.0,1.0,,,,,0.5,,,0.5,,,0.6,1.0,,,0.25,,22.727272727272727,,,,,,0.09090909090909091,,,,,,0.25,,,,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.25,,0.422425,,0.4028,0.2,0.2,,0.3333333333333333,,8.9,,0.3684210526315789,-3.0,,1.0,,,,,,,1.0,,,,0.5,,,,,,,,,,,1.0,,,,1.0,,,,,,,True,,,,,,,,,,,,,,
2398,1610612741,Jay Williams,Jay Williams,2398,CHI,2952.0,49,94,93,42,37,16,187,3.0,6.0,,1.0,3.0,5.0,1.0,2.0,2.0,7.0,,3.0,,3.0,,4.0,1.0,,2.0,6.0,15,,7.0,3.0,15,85,,1.0,2.0,,,4.0,8.0,,5.0,2.0,10.0,6.0,6.0,,,4.0,,,10.0,1.0,11.0,,1.0,8.0,1.0,1.0,23.0,1.0,2.0,,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,,1.0,,6.0,2.0,2.0,4.0,2.0,6.0,,,,1.0,,2.0,,,,10.0,42,,0.5,0.5,,,,,0.4,,0.5,0.2727272727272727,,0.3076923076923077,0.3,,0.3333333333333333,0.3181818181818182,,,27.927927927927925,0.5,,0.06896551724137931,0.029411764705882353,0.05405405405405406,0.045454545454545456,,,0.25,,0.043478260869565216,0.2727272727272727,0.5,0.5,0.6666666666666666,0.09090909090909091,0.5,0.5,,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,0.13636363636363635,,,,0.18181818181818182,,,,0.3333333333333333,,0.3333333333333333,0.38461538461538464,0.6,0.23076923076923078,,0.15384615384615385,,0.5909090909090909,,0.47372499999999995,0.4275,0.5194807692307692,0.043478260869565216,0.0625,,,0.6666666666666666,10.326666666666666,24.599999999999998,0.44680851063829785,3.0,,1.0,,,1.0,,,,,,,,0.1,0.0625,,,,,,,,,2.0,,,,,0.25,0.125,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,2409.0,40,78,79,28,28,11,157,5.0,7.0,3.0,3.0,,2.0,1.0,4.0,1.0,2.0,,,,,,,,,,7.0,13,,,6.0,20,78,3.0,3.0,,,6.0,1.0,4.0,,,3.0,5.0,8.0,6.0,,,,,2.0,3.0,,3.0,,,2.0,,1.0,6.0,3.0,5.0,1.0,8.0,3.0,11.0,2.0,2.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,4.0,,8.0,2.0,,,4.0,,1.0,,,,5.0,28,,0.5714285714285714,0.8,,,,,0.5384615384615384,1.0,0.25,0.5384615384615384,1.0,0.25,0.625,1.0,0.4166666666666667,,0.15384615384615385,,19.78021978021978,0.5,0.3333333333333333,0.2,0.0967741935483871,0.21212121212121213,0.08333333333333333,,0.2857142857142857,0.125,0.25,0.23076923076923078,0.5384615384615384,0.7142857142857143,0.8333333333333334,0.4,0.3076923076923077,0.25,0.25,1.0,0.15384615384615385,0.5,1.0,1.0,,,,,,,,,1.0,1.0,,0.5,,,,,,0.5384615384615384,,0.48005384615384616,0.5686333333333332,0.46682500000000005,0.26666666666666666,0.26666666666666666,,0.3,0.25,5.6,,0.358974358974359,,,,2.0,,1.0,,,,0.14285714285714285,0.5,,0.25,,0.07142857142857142,,0.2857142857142857,,4.0,,,,,1.0,,,,,,0.25,,,,,,True,,,,,,,,,,,,,,
697,1610612741,Fred Hoiberg,Fred Hoiberg,697,CHI,2314.0,39,68,72,17,26,9,140,,1.0,,1.0,,1.0,,,,2.0,,,,,1.0,2.0,,,,,3,1.0,2.0,3.0,6,70,,1.0,,,,,3.0,,,3.0,3.0,,,3.0,,2.0,1.0,1.0,2.0,,2.0,,,1.0,,1.0,4.0,,4.0,1.0,5.0,,5.0,1.0,,,,,,,,,,2.0,6.0,,4.0,,,2.0,,,1.0,1.0,,1.0,3.0,17,2.0,,,1.0,0.5,,0.5,,,,0.3,,,0.4166666666666667,,0.25,0.4,0.3333333333333333,,7.692307692307692,,0.3333333333333333,0.16666666666666666,,0.11764705882352941,,,,0.16666666666666666,0.14285714285714285,0.18181818181818182,0.2,,,,,,,,0.4,,,,,,,,0.4,0.5,0.5,1.0,1.0,,,0.3333333333333333,,,,,,0.6,0.5,0.47796000000000005,0.559,0.4439,,,,,0.5,12.833333333333334,25.299999999999997,0.25,13.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2427,1610612741,Roger Mason Jr.,Roger Mason Jr.,2427,CHI,586.0,10,21,19,3,8,3,40,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,1,1.0,2.0,,3,17,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,3,1.0,,,1.0,0.5,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,12.5,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,0.6666666666666666,,0.4864,,,,,,,,9.7,24.55,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,194622.0,3244,6367,6342,1849,2068,795,12709,109.0,212.0,16.0,28.0,33.0,60.0,140.0,341.0,244.0,636.0,41.0,107.0,13.0,31.0,86.0,239.0,18.0,26.0,71.0,493.0,1189,127.0,346.0,379.0,1746,6768,55.0,107.0,29.0,27.0,161.0,142.0,344.0,39.0,102.0,175.0,576.0,414.0,572.0,333.0,48.0,235.0,86.0,60.0,318.0,65.0,383.0,44.0,21.0,185.0,62.0,71.0,831.0,57.0,200.0,26.0,276.0,66.0,342.0,68.0,41.0,155.0,107.0,121.0,16.0,48.0,14.0,276.0,85.0,93.0,263.0,50.0,443.0,35.0,,48.0,154.0,1.0,60.0,21.0,8.0,22.0,576.0,1849,44.0,0.4198782961460446,0.4357894736842105,0.8740157480314961,0.3670520231213873,0.38235294117647056,0.3713450292397661,0.4146341463414634,0.514018691588785,0.4127906976744186,0.4452768729641694,0.49264705882352944,0.4495515695067265,0.4965014577259475,0.5333333333333333,0.525328330206379,0.2254071661237785,0.050462573591253154,0.08504398826979472,27.23788666849165,0.5615942028985508,0.11555555555555555,0.08413967185527976,0.023142509135200974,0.08164598301763554,0.022117962466487937,0.0326530612244898,0.02447980416156671,0.05449591280653951,0.07836990595611286,0.10945273631840796,0.13811074918566776,0.5141509433962265,0.5677083333333334,0.3119266055045872,0.2221498371335505,0.41055718475073316,0.44871794871794873,0.30714285714285716,0.41433224755700326,0.3836477987421384,0.3904,0.5327868852459017,0.06970684039087947,0.38317757009345793,0.3867924528301887,1.0,0.15570032573289902,0.3598326359832636,0.3598326359832636,0.813953488372093,0.20588235294117646,0.5714285714285714,0.1323529411764706,0.13452914798206278,0.55,0.06950672645739911,0.41935483870967744,0.1591928251121076,0.36619718309859156,0.36351791530944627,0.3659574468085106,0.45680503597122285,0.4593042016806722,0.4479705882352942,0.09365558912386707,0.11773700305810397,0.002881844380403458,0.09221076746849943,0.32989690721649484,12.394785534062237,25.19248554913296,0.2904036437882833,-395.0,1.0,9.0,50.0,27.0,32.0,7.0,11.0,0.002890173410404624,0.09433962264150944,0.01729559748427673,,0.072992700729927,0.01727447216890595,0.014270032930845226,0.02127659574468085,0.06809338521400778,0.5,36.0,4.0,6.0,0.08771929824561403,,34.0,13.0,1.0,1.0,,0.006896551724137931,0.0405727923627685,17.0,,0.125,11.0,0.08088235294117647,False,1.0,7.0,8.0,1.0,1.0,0.27586206896551724,0.009345794392523364,0.09090909090909091,1.0,0.3888888888888889,0.8571428571428571,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,75678.0,1261,2472,2470,679,834,320,4942,74.0,112.0,15.0,31.0,19.0,32.0,31.0,70.0,37.0,103.0,1.0,4.0,1.0,3.0,1.0,8.0,1.0,,4.0,142.0,285,2.0,12.0,48.0,338,2583,31.0,62.0,1.0,10.0,72.0,36.0,67.0,1.0,7.0,13.0,88.0,200.0,84.0,3.0,3.0,6.0,1.0,6.0,49.0,8.0,57.0,6.0,2.0,26.0,16.0,7.0,122.0,55.0,77.0,1.0,111.0,71.0,182.0,57.0,38.0,32.0,24.0,18.0,3.0,8.0,2.0,50.0,18.0,63.0,113.0,2.0,59.0,8.0,,,29.0,1.0,3.0,11.0,5.0,12.0,88.0,679,16.0,0.704225352112676,0.8333333333333334,0.5,0.16666666666666666,0.14285714285714285,0.2,0.4982456140350877,0.5,0.5373134328358209,0.4882154882154882,0.49206349206349204,0.5067567567567568,0.5248447204968945,0.5217391304347826,0.5432098765432098,0.04040404040404041,0.021052631578947368,0.04285714285714286,13.016095171448566,0.64,0.009009009009009009,0.08710407239819004,0.054835493519441676,0.0959023539668701,0.05938037865748709,0.0581039755351682,0.04984423676012461,0.04929577464788732,0.0945945945945946,0.1111111111111111,0.3771043771043771,0.6607142857142857,0.6727272727272727,0.6756756756756757,0.2356902356902357,0.44285714285714284,0.4626865671641791,0.6774193548387096,0.3468013468013468,0.3592233009708738,0.3627450980392157,0.7837837837837838,0.013468013468013467,0.25,0.25,1.0,0.026936026936026935,0.125,0.125,,0.49206349206349204,0.4838709677419355,0.015873015873015872,0.43243243243243246,0.59375,0.04054054054054054,0.3333333333333333,0.05405405405405406,,0.4175084175084175,0.16666666666666666,0.49240898305084757,0.5095182692307694,0.5007520833333333,0.09404388714733543,0.09477124183006536,0.07692307692307693,0.21301775147928995,0.2603550295857988,8.817192982456145,33.099999999999994,0.27467637540453077,-93.0,,14.0,33.0,19.0,10.0,3.0,4.0,,0.017857142857142856,0.009708737864077669,,0.12547528517110265,0.0880503144654088,0.056338028169014086,0.05426356589147287,0.13368983957219252,0.3333333333333333,44.0,2.0,3.0,0.10526315789473684,2.0,7.0,,2.0,,0.023255813953488372,0.23333333333333334,0.04929577464788732,2.0,1.0,0.13333333333333333,,,False,,,,1.0,,,,,,,,1.0,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,42728.0,712,1383,1381,450,531,176,2764,86.0,151.0,27.0,44.0,26.0,45.0,41.0,109.0,21.0,59.0,1.0,2.0,1.0,2.0,,4.0,,,2.0,148.0,319,1.0,6.0,78.0,377,1428,36.0,67.0,,13.0,85.0,45.0,96.0,1.0,4.0,43.0,136.0,156.0,140.0,3.0,,3.0,,20.0,32.0,10.0,42.0,7.0,3.0,16.0,6.0,10.0,94.0,58.0,78.0,21.0,124.0,72.0,196.0,12.0,8.0,21.0,11.0,28.0,5.0,10.0,5.0,49.0,8.0,34.0,76.0,13.0,121.0,13.0,,,52.0,,15.0,15.0,12.0,15.0,136.0,450,8.0,0.527027027027027,0.624,1.0,0.16666666666666666,0.25,0.2,0.46394984326018807,0.5373134328358209,0.46875,0.46,0.5373134328358209,0.465,0.4973614775725594,0.5666666666666667,0.5396825396825397,0.018461538461538463,0.06269592476489028,0.09174311926605505,26.838466373350094,0.42857142857142855,0.3559322033898305,0.16115702479338842,0.10265486725663717,0.15821812596006143,0.10059171597633136,0.15,0.10945273631840796,0.12244897959183673,0.16546762589928057,0.18686868686868688,0.4646153846153846,0.5695364238410596,0.6099290780141844,0.5232558139534884,0.3353846153846154,0.3761467889908257,0.41414141414141414,0.4878048780487805,0.18153846153846154,0.3559322033898305,0.3559322033898305,0.6190476190476191,0.006153846153846154,0.5,0.5,1.0,0.012307692307692308,,,,0.6567164179104478,0.6136363636363636,,0.45,0.5777777777777777,0.02,0.5,0.02,,0.48307692307692307,,0.47129614197530867,0.5039087719298248,0.466770202020202,0.14285714285714285,0.1452513966480447,,0.22546419098143236,0.36074270557029176,6.186833855799374,27.616666666666664,0.32537960954446854,-59.0,,10.0,25.0,4.0,2.0,1.0,6.0,,0.06622516556291391,,,0.1497005988023952,0.09009009009009009,0.04891304347826087,0.07894736842105263,0.13846153846153847,0.4,46.0,1.0,2.0,0.1891891891891892,4.0,12.0,6.0,3.0,,0.07142857142857142,0.11428571428571428,0.07894736842105263,7.0,,0.1111111111111111,,,False,,,,,,,,,,,,,1.0,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,117633.0,1961,3833,3811,1010,1275,503,7644,79.0,146.0,7.0,15.0,26.0,39.0,58.0,155.0,106.0,256.0,13.0,41.0,1.0,10.0,73.0,199.0,19.0,21.0,69.0,243.0,557,86.0,240.0,100.0,844,3937,17.0,41.0,26.0,4.0,71.0,62.0,144.0,22.0,79.0,50.0,240.0,122.0,364.0,186.0,72.0,191.0,73.0,21.0,285.0,47.0,332.0,25.0,22.0,131.0,50.0,104.0,711.0,21.0,99.0,4.0,159.0,21.0,180.0,76.0,51.0,81.0,53.0,50.0,6.0,28.0,6.0,131.0,37.0,56.0,126.0,9.0,125.0,9.0,,3.0,47.0,3.0,14.0,17.0,7.0,25.0,240.0,1010,21.0,0.25102880658436216,0.25523012552301255,0.7209302325581395,0.35833333333333334,0.27848101265822783,0.3706896551724138,0.4362657091561939,0.4146341463414634,0.4305555555555556,0.46675031367628605,0.5,0.4260089686098655,0.49413145539906106,0.5144927536231884,0.4798387096774194,0.30112923462986196,0.03770197486535009,0.05806451612903226,22.189616252821672,0.6183206106870229,0.030534351145038167,0.07122302158273382,0.013806706114398421,0.083829096809086,0.011506849315068493,0.016355140186915886,0.01968503937007874,0.06220095693779904,0.0377906976744186,0.09554140127388536,0.18318695106649938,0.541095890410959,0.5683453237410072,0.3291139240506329,0.1944792973651192,0.3741935483870968,0.3972602739726027,0.08620689655172414,0.3212045169385194,0.4140625,0.42231075697211157,0.2830188679245283,0.05144291091593475,0.3170731707317073,0.3170731707317073,1.0,0.24968632371392724,0.36683417085427134,0.3686868686868687,0.6712328767123288,0.22388059701492538,0.4666666666666667,0.2835820895522388,0.17488789237668162,0.6666666666666666,0.04484304932735426,0.1,0.3094170403587444,0.30434782608695654,0.48431618569636137,0.38219895287958117,0.4711608917197452,0.489783064516129,0.4514988207547168,0.059665871121718374,0.07899159663865546,0.012345679012345678,0.08412322274881516,0.2843601895734597,11.1262118491921,26.294583333333318,0.26350117401513173,-26.0,1.0,,56.0,25.0,19.0,7.0,21.0,0.004166666666666667,0.04794520547945205,0.01953125,0.005025125628140704,0.12200435729847495,,0.006837606837606838,,0.12912912912912913,0.84,8.0,8.0,3.0,0.10317460317460317,,7.0,1.0,,,,,0.01647058823529412,8.0,1.0,0.14285714285714285,7.0,0.1044776119402985,False,3.0,8.0,11.0,8.0,7.0,0.4230769230769231,,0.42857142857142855,1.0,0.42105263157894735,1.0,1.0,,1.0
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,107060.0,1784,3487,3468,926,875,428,6955,185.0,283.0,59.0,93.0,40.0,64.0,52.0,144.0,14.0,48.0,,,,,,,,,,251.0,475,,,177.0,679,3724,64.0,106.0,,30.0,158.0,53.0,103.0,,,54.0,160.0,340.0,162.0,,,,,41.0,65.0,9.0,74.0,6.0,3.0,36.0,14.0,15.0,157.0,136.0,238.0,32.0,340.0,168.0,508.0,35.0,25.0,80.0,37.0,54.0,9.0,43.0,3.0,134.0,22.0,100.0,218.0,28.0,290.0,28.0,,,125.0,,34.0,104.0,80.0,104.0,160.0,926,16.0,0.6772908366533864,0.8717948717948718,,,,,0.5284210526315789,0.6037735849056604,0.5145631067961165,0.5284210526315789,0.6037735849056604,0.5145631067961165,0.5602310231023102,0.6124031007751938,0.5333333333333333,,0.0863157894736842,0.09027777777777778,18.51666249060386,0.5970149253731343,0.32653061224489793,0.17134629229661627,0.09948792977322604,0.1764032073310424,0.09993868792152054,0.15681233933161953,0.08035714285714286,0.1583710407239819,0.164804469273743,0.18505942275042445,0.5957894736842105,0.6537102473498233,0.72265625,0.6486486486486487,0.3031578947368421,0.3611111111111111,0.3969465648854962,0.7115384615384616,0.10105263157894737,0.2916666666666667,0.2978723404255319,0.9285714285714286,,,,,,,,,0.8773584905660378,0.6344086021505376,,0.6213592233009708,0.625,,,,,0.5957894736842105,,0.511044,0.5540434343434344,0.5118184466019418,0.21853146853146854,0.21853146853146854,,0.23269513991163476,0.23564064801178203,4.336842105263158,,0.2655577860625179,-276.0,,27.0,70.0,10.0,3.0,20.0,55.0,,0.09540636042402827,0.020833333333333332,,0.19607843137254902,0.10227272727272728,0.07358490566037736,0.09523809523809523,0.2037735849056604,0.5288461538461539,112.0,,4.0,0.17391304347826086,5.0,17.0,15.0,14.0,6.0,0.04,0.12,0.09340659340659341,12.0,8.0,0.05084745762711865,,,False,,,,,,,,,,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,90477.0,1508,2958,2960,686,768,345,5918,216.0,321.0,53.0,73.0,44.0,66.0,99.0,205.0,5.0,22.0,,,,,,,,,,320.0,548,,,172.0,812,3195,57.0,83.0,,26.0,140.0,64.0,108.0,,,48.0,176.0,496.0,144.0,,,,,48.0,25.0,10.0,35.0,8.0,2.0,8.0,7.0,10.0,80.0,98.0,169.0,14.0,225.0,109.0,334.0,18.0,11.0,64.0,20.0,67.0,8.0,44.0,16.0,131.0,20.0,107.0,210.0,33.0,278.0,28.0,,,136.0,,18.0,60.0,45.0,60.0,176.0,686,10.0,0.775,0.9051094890510949,,,,,0.583941605839416,0.6867469879518072,0.5925925925925926,0.583941605839416,0.6867469879518072,0.5925925925925926,0.6023738872403561,0.6481481481481481,0.6153846153846154,,0.08759124087591241,0.07804878048780488,23.94282310899345,0.48854961832061067,0.16666666666666666,0.15321849501359927,0.09023941068139964,0.14953933380581147,0.08269525267993874,0.12536443148688048,0.0938337801608579,0.12536443148688048,0.1434108527131783,0.17729083665338646,0.5857664233576643,0.6728971962616822,0.7448275862068966,0.75,0.3740875912408759,0.48292682926829267,0.5238095238095238,0.8181818181818182,0.040145985401459854,0.22727272727272727,0.23809523809523808,1.0,,,,,,,,,0.8795180722891566,0.726027397260274,,0.6111111111111112,0.6666666666666666,,,,,0.5857664233576643,,0.4997784671532845,0.5446181818181818,0.49699722222222226,0.2073170731707317,0.2073170731707317,,0.1724137931034483,0.21674876847290642,3.68029197080292,,0.2319134550371873,-188.0,,10.0,42.0,7.0,3.0,13.0,34.0,,0.09657320872274143,0.045454545454545456,,0.13636363636363635,0.045454545454545456,0.05405405405405406,0.030864197530864196,0.13191489361702127,0.5666666666666667,92.0,,2.0,0.1506849315068493,1.0,21.0,14.0,11.0,5.0,0.008547008547008548,0.08620689655172414,0.11864406779661017,9.0,2.0,0.1320754716981132,,,False,,,,,,,,,,,,,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,38606.0,643,1265,1275,455,537,176,2540,70.0,126.0,24.0,43.0,21.0,42.0,15.0,54.0,4.0,11.0,,,,,,2.0,,,1.0,89.0,191,,2.0,64.0,242,1302,26.0,54.0,,9.0,61.0,30.0,70.0,,1.0,31.0,91.0,112.0,66.0,,,2.0,,31.0,11.0,2.0,13.0,1.0,1.0,5.0,3.0,3.0,28.0,53.0,61.0,12.0,92.0,62.0,154.0,7.0,6.0,25.0,4.0,19.0,3.0,21.0,2.0,44.0,11.0,60.0,131.0,14.0,95.0,13.0,,,47.0,,7.0,21.0,13.0,22.0,91.0,455,22.0,0.6292134831460674,0.8235294117647058,,,,,0.46596858638743455,0.48148148148148145,0.42857142857142855,0.46113989637305697,0.48148148148148145,0.4225352112676056,0.5170940170940171,0.5169491525423728,0.5,0.010362694300518135,0.16230366492146597,0.24074074074074073,18.72053872053872,0.5681818181818182,0.24,0.1346578366445916,0.10076045627376426,0.13071895424836602,0.09485530546623794,0.12903225806451613,0.09146341463414634,0.1793103448275862,0.1504424778761062,0.09230769230769231,0.6528497409326425,0.5555555555555556,0.6481481481481481,0.5714285714285714,0.27979274611398963,0.2777777777777778,0.36585365853658536,0.8,0.05699481865284974,0.36363636363636365,0.36363636363636365,1.0,,,,,0.010362694300518135,,,,0.7962962962962963,0.5581395348837209,,0.5915492957746479,0.5,,,0.014084507042253521,,0.6632124352331606,,0.5095627604166668,0.5337081632653061,0.4942357142857143,0.20704845814977973,0.2088888888888889,,0.25206611570247933,0.3760330578512397,3.381151832460734,32.9,0.35968379446640314,-54.0,,6.0,19.0,1.0,,8.0,11.0,,0.14285714285714285,,,0.11949685534591195,0.0625,0.08695652173913043,0.07894736842105263,0.12280701754385964,0.5,42.0,,,0.1111111111111111,3.0,6.0,17.0,2.0,,0.058823529411764705,,0.08333333333333333,8.0,4.0,0.041666666666666664,,,False,,,,1.0,,,,,,,,1.0,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,45872.0,765,1471,1468,454,642,196,2939,21.0,41.0,10.0,20.0,5.0,8.0,7.0,27.0,31.0,56.0,,,,,,,,,,59.0,124,,,17.0,135,1497,11.0,25.0,,6.0,28.0,15.0,23.0,,,7.0,37.0,96.0,22.0,,,,,9.0,38.0,8.0,46.0,7.0,1.0,19.0,10.0,9.0,100.0,46.0,82.0,19.0,126.0,63.0,189.0,32.0,21.0,22.0,16.0,15.0,3.0,6.0,3.0,37.0,11.0,59.0,106.0,5.0,31.0,4.0,,,13.0,,4.0,15.0,11.0,15.0,37.0,454,17.0,0.8135593220338984,0.96,,,,,0.47580645161290325,0.44,0.6521739130434783,0.47580645161290325,0.44,0.6521739130434783,0.4927007299270073,0.5185185185185185,0.6379310344827587,,0.07258064516129033,0.07407407407407407,10.229276895943562,0.5945945945945946,0.25333333333333335,0.16205533596837945,0.08041958041958042,0.15666178623718888,0.08797653958944282,0.08333333333333333,0.08040201005025126,0.15384615384615385,0.17886178861788618,0.15859030837004406,0.33064516129032256,0.5121951219512195,0.6176470588235294,0.5714285714285714,0.21774193548387097,0.25925925925925924,0.28,1.0,0.45161290322580644,0.5535714285714286,0.5535714285714286,0.9354838709677419,,,,,,,,,0.8,0.5,,0.34782608695652173,0.625,,,,,0.33064516129032256,,0.45517741935483874,0.53413,0.4357739130434783,0.09774436090225563,0.09774436090225563,,0.2074074074074074,0.2740740740740741,9.872580645161289,,0.3086335825968729,-11.0,,14.0,25.0,11.0,4.0,2.0,9.0,,0.17073170731707318,,,0.14124293785310735,0.12727272727272726,0.07860262008733625,0.12658227848101267,0.15384615384615385,0.6,18.0,,2.0,0.11666666666666667,3.0,5.0,8.0,,,0.061224489795918366,0.12903225806451613,0.08928571428571429,5.0,7.0,0.1,,,False,,,,,,,,,,,,,,
