EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Travels,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,FTDefRebounds,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Clear Path Fouls,on,BlockedCorner3,Corner3PctBlocked
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,25152.0,419,44.0,788,777,182,205.0,120.0,1565,23.0,45.0,7.0,9.0,10.0,10.0,27.0,31.0,89.0,7.0,,3.0,10.0,4.0,64.0,161,17.0,37.0,183,725,18.0,1.0,7.0,27.0,15.0,32.0,7.0,15.0,51.0,90.0,38.0,10.0,17.0,2.0,21.0,5.0,26.0,5.0,,10.0,7.0,57.0,9.0,8.0,18.0,27.0,11.0,38.0,11.0,6.0,5.0,9.0,2.0,6.0,12.0,4.0,3.0,21.0,5.0,9.0,25.0,,2.0,46.0,2.0,19.0,3.0,51.0,182,3.0,0.703125,0.75,0.39751552795031053,0.46875,0.4101123595505618,0.46153846153846156,0.457286432160804,0.5869565217391305,0.5543478260869565,0.09550561797752809,0.11764705882352941,0.10559006211180125,0.24444444444444444,0.02247191011235955,0.2,23.504273504273506,0.42857142857142855,0.056782334384858045,0.025787965616045846,0.12903225806451613,0.06860158311345646,0.024875621890547265,0.02727272727272727,0.03,0.06818181818181818,0.11904761904761904,0.25280898876404495,0.5111111111111111,0.6764705882352942,0.6521739130434783,0.15168539325842698,0.37037037037037035,0.43478260869565216,0.5,0.34831460674157305,0.3563218390804598,0.8709677419354839,0.03932584269662921,0.056179775280898875,0.3684210526315789,,0.2564102564102564,0.9,0.07692307692307693,0.10256410256410256,0.34831460674157305,0.4663632022471911,0.4482823529411765,0.4632166666666667,0.10204081632653061,0.10674157303370786,0.14754098360655737,0.2786885245901639,11.559627329192546,24.958823529411767,0.23096446700507614,3.0,3.0,,2.0,3.0,,1.0,,6.0,10.0,,2.0,18.0,,8.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,2.0,,3.0,1.0,1.0,0.35294117647058826,,0.2857142857142857,0.35294117647058826,0.5555555555555556,0.5263157894736842,0.14814814814814814,0.018867924528301886,0.05952380952380952,0.0064516129032258064,0.02564102564102564,0.07058823529411765,0.15,0.023255813953488372,0.3333333333333333,0.3,0.42857142857142855,0.42857142857142855,1.0,0.3,0.375,1.0,0.42857142857142855,,,0.05263157894736842,,,0.6666666666666666,,0.3,0.05555555555555555,1.0,1.0,1.0,,,,,0.03333333333333333,0.03571428571428571,,,,,True,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,29673.0,495,32.0,905,905,215,198.0,131.0,1810,37.0,61.0,11.0,8.0,12.0,13.0,37.0,15.0,44.0,8.0,,3.0,70.0,9.0,65.0,142,78.0,29.0,243,911,22.0,12.0,2.0,41.0,11.0,26.0,12.0,11.0,42.0,46.0,84.0,69.0,8.0,1.0,71.0,16.0,87.0,12.0,4.0,31.0,28.0,190.0,13.0,5.0,32.0,37.0,17.0,54.0,26.0,9.0,17.0,31.0,9.0,22.0,14.0,2.0,9.0,45.0,10.0,14.0,41.0,1.0,3.0,35.0,3.0,15.0,4.0,42.0,215,4.0,0.35384615384615387,0.36507936507936506,0.45774647887323944,0.4230769230769231,0.4863636363636364,0.40789473684210525,0.5148305084745762,0.5857142857142857,0.4772727272727273,0.35454545454545455,0.01282051282051282,0.056338028169014086,0.06557377049180328,0.022727272727272728,0.014285714285714285,26.212686567164177,0.6888888888888889,0.08839779005524862,0.03581267217630854,0.0641025641025641,0.08409090909090909,0.03777777777777778,0.045454545454545456,0.043478260869565216,0.1464968152866242,0.0784313725490196,0.2772727272727273,0.6065573770491803,0.6491228070175439,0.43243243243243246,0.16818181818181818,0.35135135135135137,0.38235294117647056,0.2,0.3409090909090909,0.3488372093023256,0.3333333333333333,0.03636363636363636,0.3181818181818182,0.3235294117647059,,0.3157894736842105,0.6666666666666666,0.07894736842105263,0.23684210526315788,0.6318181818181818,0.5065924311926605,0.5001685185185184,0.504407894736842,0.06465517241379311,0.09740259740259741,0.16872427983539096,0.1728395061728395,8.076760563380283,25.57051282051282,0.23756906077348067,8.0,2.0,,1.0,26.0,5.0,12.0,2.0,28.0,12.0,5.0,3.0,60.0,24.0,4.0,26.0,12.0,4.0,2.0,,3.0,,,6.0,,,3.0,1.0,6.0,3.0,0.7142857142857143,0.358974358974359,0.4166666666666667,0.25,0.36363636363636365,0.5454545454545454,0.5735294117647058,0.08108108108108109,0.04597701149425287,0.017391304347826087,0.043478260869565216,0.06557377049180328,0.044444444444444446,0.037037037037037035,0.017241379310344827,0.5,0.15384615384615385,0.25,0.25,1.0,0.37142857142857144,0.37681159420289856,0.6923076923076923,0.7272727272727273,,,0.35294117647058826,0.4166666666666667,1.0,0.3333333333333333,0.2222222222222222,0.37681159420289856,,,,2.0,,,,,,,,0.125,1.0,,True,,
1724,1610612740,Bryce Drew,Bryce Drew,1724,NOH,1528.0,25,14.0,50,49,22,23.0,7.0,99,1.0,1.0,,1.0,1.0,1.0,1.0,,4.0,,,,1.0,1.0,2.0,6,1.0,,7,35,2.0,,,2.0,1.0,2.0,1.0,,5.0,,4.0,1.0,,,6.0,,6.0,,,,3.0,12.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,5.0,22,,,,0.3333333333333333,0.5,0.5,0.8333333333333334,0.5,0.5,0.8333333333333334,0.14285714285714285,,,,,,13.793103448275863,,0.045454545454545456,0.043478260869565216,0.2,0.07407407407407407,0.043478260869565216,,0.125,,0.3333333333333333,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,0.5714285714285714,,,,,0.14285714285714285,,,0.3333333333333333,1.0,,0.3333333333333333,0.2857142857142857,0.42750000000000005,0.40995,0.4439,,,0.2857142857142857,0.7142857142857143,13.066666666666668,24.3,0.44,,,,,1.0,,,1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,0.5,0.5,,,,0.1,,,,0.25,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,10110.0,168,48.0,317,310,74,79.0,57.0,627,8.0,15.0,1.0,1.0,1.0,2.0,8.0,10.0,25.0,,,,2.0,1.0,20.0,48,2.0,6.0,49,269,3.0,,1.0,1.0,4.0,12.0,1.0,,8.0,28.0,12.0,2.0,1.0,,28.0,8.0,36.0,4.0,4.0,9.0,12.0,80.0,6.0,,10.0,10.0,6.0,16.0,6.0,5.0,1.0,12.0,2.0,7.0,6.0,,5.0,18.0,3.0,5.0,13.0,,2.0,9.0,1.0,5.0,,8.0,74,,0.7,0.7,0.4166666666666667,0.3333333333333333,0.43,0.3076923076923077,0.4537037037037037,0.125,0.3076923076923077,0.04,,0.020833333333333332,,0.04,,18.79895561357702,0.6666666666666666,0.07462686567164178,0.03896103896103896,,0.06451612903225806,0.03508771929824561,0.023809523809523808,0.08888888888888889,0.08196721311475409,,0.3,0.5333333333333333,0.5333333333333333,0.5,0.16,0.25,0.25,0.5,0.4,0.4166666666666667,0.9,,0.04,0.3333333333333333,,0.07692307692307693,1.0,,0.07692307692307693,0.34,0.46727599999999997,0.4488666666666667,0.40072692307692304,0.09259259259259259,0.09615384615384616,0.02040816326530612,0.16326530612244897,11.50625,24.35,0.2334384858044164,,,,,1.0,,,,1.0,,,,3.0,,,1.0,7.0,,3.0,,4.0,,,1.0,,,1.0,,1.0,,1.0,0.5,,,0.5,,,,,0.06666666666666667,0.029850746268656716,,0.03571428571428571,,0.1111111111111111,,0.5,,,,0.5,0.5,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,True,,
988,1610612740,Randy Livingston,Randy Livingston,988,NOH,541.0,9,-5.0,16,16,1,4.0,4.0,32,1.0,2.0,,,,,1.0,,,,,,,,1.0,3,,,2,17,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,15.0,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,0.5806,,,,,,,4.633333333333334,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2213,1610612740,Kirk Haston,Kirk Haston,2213,NOH,785.0,13,-1.0,28,28,8,21.0,2.0,56,,,,,,1.0,1.0,1.0,2.0,,,,,,2.0,3,,,4,20,,,,,1.0,2.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,2.0,,1.0,2.0,3.0,,3.0,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,,,2.0,8,,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,0.5,,,,,,,16.666666666666668,0.5,0.16666666666666666,,0.3333333333333333,0.2,,,,0.2,0.5,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,0.3908666666666667,,0.39875,,,,0.5,15.9,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,0.2,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,
123,1610612740,Robert Pack,Robert Pack,123,NOH,19459.0,324,-69.0,604,613,174,163.0,88.0,1217,17.0,33.0,4.0,5.0,10.0,6.0,14.0,15.0,40.0,,,,1.0,1.0,38.0,87,1.0,23.0,99,665,11.0,,2.0,14.0,11.0,24.0,1.0,9.0,31.0,42.0,34.0,1.0,7.0,,44.0,15.0,59.0,9.0,6.0,11.0,26.0,133.0,9.0,10.0,22.0,33.0,10.0,43.0,15.0,6.0,9.0,19.0,5.0,10.0,12.0,,9.0,31.0,8.0,2.0,23.0,,1.0,34.0,,9.0,8.0,31.0,174,8.0,0.5526315789473685,0.5526315789473685,0.4367816091954023,0.4583333333333333,0.4318181818181818,0.44,0.4714285714285714,0.5833333333333334,0.484375,0.011363636363636364,,0.08045977011494253,0.15151515151515152,,,19.18194640338505,0.6129032258064516,0.09523809523809523,0.03474903474903475,0.16393442622950818,0.1095890410958904,0.03322259136212625,0.02857142857142857,0.08823529411764706,0.11320754716981132,0.13953488372093023,0.375,0.5151515151515151,0.6071428571428571,0.29411764705882354,0.1590909090909091,0.42857142857142855,0.5,0.45454545454545453,0.375,0.375,0.8,,0.011363636363636364,0.36363636363636365,,0.4,0.5,,0.04,0.38636363636363635,0.4675653409090908,0.45334000000000013,0.45913399999999993,0.09278350515463918,0.09375,0.1414141414141414,0.31313131313131315,9.895402298850573,24.8,0.28807947019867547,2.0,,,,,,,,,6.0,,,,,,,7.0,1.0,1.0,5.0,4.0,,,,,,,,,,,,,,,0.5454545454545454,0.5454545454545454,0.14285714285714285,0.023809523809523808,0.05454545454545454,0.029850746268656716,0.03225806451612903,0.07017543859649122,0.2222222222222222,0.023809523809523808,,0.6666666666666666,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,0.05263157894736842,,,,,,False,,
133,1610612740,David Wesley,David Wesley,133,NOH,108784.0,1813,104.0,3422,3402,929,948.0,479.0,6824,61.0,106.0,3.0,14.0,26.0,15.0,42.0,117.0,284.0,84.0,10.0,20.0,130.0,35.0,193.0,432,214.0,108.0,779,3518,35.0,31.0,6.0,68.0,31.0,83.0,55.0,54.0,191.0,280.0,106.0,129.0,24.0,3.0,138.0,24.0,162.0,17.0,7.0,41.0,57.0,348.0,11.0,16.0,72.0,89.0,22.0,111.0,63.0,46.0,17.0,53.0,16.0,31.0,32.0,7.0,22.0,85.0,23.0,59.0,124.0,6.0,7.0,141.0,10.0,47.0,26.0,191.0,929,19.0,0.7253886010362695,0.7329842931937173,0.44675925925925924,0.37349397590361444,0.5193498452012384,0.4963768115942029,0.547887323943662,0.4857142857142857,0.5520231213872833,0.33126934984520123,0.014018691588785047,0.05555555555555555,0.1509433962264151,0.014084507042253521,0.015384615384615385,20.040332745147467,0.6235294117647059,0.055900621118012424,0.008136094674556213,0.05405405405405406,0.05555555555555555,0.013317191283292978,0.008021390374331552,0.04316546762589928,0.07184466019417475,0.0625,0.16408668730650156,0.5754716981132075,0.6777777777777778,0.639344262295082,0.06501547987616099,0.35714285714285715,0.39473684210526316,0.43962848297213625,0.4119718309859155,0.41785714285714287,0.811965811965812,0.13003095975232198,0.20123839009287925,0.045454545454545456,0.15151515151515152,0.18840579710144928,0.5384615384615384,0.14492753623188406,0.2536231884057971,0.4953560371517028,0.5015653488372094,0.46873490566037734,0.5044025362318841,0.07017543859649122,0.10021321961620469,0.08729139922978177,0.24518613607188702,13.44699074074074,24.433644859813082,0.27147866744593807,1.0,37.0,4.0,6.0,58.0,8.0,21.0,19.0,95.0,13.0,12.0,25.0,264.0,21.0,4.0,58.0,40.0,11.0,4.0,,6.0,2.0,1.0,4.0,1.0,,1.0,2.0,5.0,4.0,0.9263157894736842,0.4439252336448598,0.3870967741935484,0.45454545454545453,0.4460093896713615,0.37142857142857144,0.4696969696969697,0.09523809523809523,0.03666666666666667,,0.01335559265442404,0.049107142857142856,0.047752808988764044,0.03409090909090909,0.0121580547112462,0.8,0.4,0.44047619047619047,0.4457831325301205,0.9459459459459459,0.4461538461538462,0.453125,0.9137931034482759,0.3333333333333333,0.4,0.5,0.3181818181818182,0.38095238095238093,0.875,0.3,0.5428571428571428,0.4496124031007752,0.004651162790697674,,1.0,1.0,,,,,0.009708737864077669,,,,1.0,,False,1.0,0.011904761904761904
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,112302.0,1872,10.0,3502,3494,1043,1006.0,502.0,6996,97.0,160.0,62.0,32.0,55.0,61.0,129.0,58.0,120.0,,,,2.0,2.0,216.0,409,2.0,146.0,578,3669,94.0,,34.0,144.0,59.0,115.0,2.0,61.0,179.0,310.0,122.0,2.0,27.0,,86.0,23.0,109.0,17.0,6.0,32.0,31.0,241.0,134.0,45.0,252.0,323.0,171.0,494.0,49.0,36.0,13.0,28.0,5.0,18.0,33.0,4.0,10.0,61.0,16.0,70.0,159.0,22.0,14.0,174.0,9.0,72.0,20.0,179.0,1043,23.0,0.7175925925925926,0.8516483516483516,0.5281173594132029,0.5130434782608696,0.5255474452554745,0.5042735042735043,0.5850202429149798,0.6428571428571429,0.5888157894736842,0.004866180048661801,,0.06601466992665037,0.1375,,,13.609612555174104,0.45901639344262296,0.18407596785975164,0.09423347398030943,0.16071428571428573,0.1801091570648878,0.09333333333333334,0.08148148148148149,0.17738359201773837,0.17304189435336975,0.16161616161616163,0.38929440389294406,0.60625,0.7028985507246377,0.5360824742268041,0.31386861313868614,0.4728682170542636,0.49193548387096775,0.291970802919708,0.48333333333333334,0.48333333333333334,0.9137931034482759,,0.004866180048661801,0.6595744680851063,,0.4700854700854701,0.5818181818181818,,0.017094017094017096,0.39416058394160586,0.46125328467153276,0.5097088607594937,0.46884529914529915,0.1518987341772152,0.15254237288135594,0.2491349480968858,0.3096885813148789,7.8520782396088045,25.95,0.297829811536265,37.0,,,,,,,,,55.0,,,,,68.0,,23.0,27.0,13.0,4.0,8.0,,,59.0,,,46.0,1.0,59.0,40.0,,,,,,0.5851063829787234,0.5851063829787234,0.03875968992248062,0.0891089108910891,0.10653753026634383,0.09437086092715231,0.09170305676855896,0.2086720867208672,0.15853658536585366,0.07784431137724551,0.6779661016949152,0.819672131147541,,,,,,,0.5967741935483871,,,,,,,,,,10.0,26.0,12.0,8.0,,4.0,4.0,0.24299065420560748,0.10869565217391304,0.08108108108108109,0.05405405405405406,,,False,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,34428.0,574,-8.0,1081,1083,342,356.0,188.0,2164,47.0,90.0,44.0,16.0,32.0,7.0,35.0,11.0,30.0,,,,1.0,1.0,65.0,155,1.0,45.0,175,1095,51.0,,11.0,61.0,21.0,47.0,1.0,16.0,58.0,78.0,52.0,1.0,21.0,1.0,26.0,3.0,29.0,2.0,1.0,14.0,10.0,61.0,56.0,31.0,62.0,105.0,75.0,180.0,36.0,23.0,13.0,19.0,3.0,8.0,14.0,3.0,11.0,33.0,6.0,48.0,94.0,11.0,5.0,68.0,5.0,31.0,6.0,58.0,342,11.0,0.6,0.8478260869565217,0.41935483870967744,0.44680851063829785,0.4166666666666667,0.4375,0.4654255319148936,0.5169491525423728,0.5087719298245614,0.00641025641025641,1.0,0.13548387096774195,0.18888888888888888,0.03333333333333333,1.0,16.88411358403684,0.5757575757575758,0.1493975903614458,0.11570247933884298,0.3263157894736842,0.18235294117647058,0.12455516014234876,0.14388489208633093,0.16279069767441862,0.15263157894736842,0.3333333333333333,0.5769230769230769,0.5222222222222223,0.6438356164383562,0.48936170212765956,0.22435897435897437,0.2,0.21875,0.19230769230769232,0.36666666666666664,0.3793103448275862,0.9090909090909091,,0.00641025641025641,0.8627450980392157,,0.6666666666666666,0.5,,0.020833333333333332,0.5833333333333334,0.49674198717948725,0.5502690476190475,0.5219364583333334,0.17032967032967034,0.1712707182320442,0.3485714285714286,0.3314285714285714,5.297419354838709,26.7,0.31637372802960223,24.0,,,,,,,,,25.0,,,,,38.0,,2.0,14.0,4.0,1.0,7.0,,,19.0,,,14.0,,19.0,12.0,,,,,,0.49019607843137253,0.49019607843137253,0.08571428571428572,0.1794871794871795,0.1391304347826087,0.08695652173913043,0.18181818181818182,0.125,0.3103448275862069,0.057971014492753624,0.631578947368421,0.8571428571428571,,,,,,,0.5454545454545454,,,,,,,,,,5.0,12.0,5.0,1.0,1.0,1.0,1.0,0.4,0.1388888888888889,0.16666666666666666,0.125,,,False,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,56363.0,939,-58.0,1766,1771,560,553.0,247.0,3537,38.0,82.0,16.0,12.0,24.0,20.0,47.0,52.0,158.0,16.0,2.0,5.0,24.0,6.0,110.0,287,40.0,81.0,340,1835,40.0,4.0,8.0,43.0,26.0,65.0,11.0,44.0,114.0,170.0,50.0,24.0,15.0,1.0,40.0,13.0,53.0,11.0,2.0,14.0,17.0,119.0,25.0,10.0,39.0,52.0,28.0,80.0,20.0,14.0,6.0,28.0,5.0,16.0,19.0,3.0,12.0,47.0,17.0,35.0,100.0,6.0,8.0,100.0,9.0,41.0,13.0,114.0,560,17.0,0.7727272727272727,0.8333333333333334,0.3832752613240418,0.4,0.39602446483180426,0.4605263157894737,0.45698924731182794,0.4479166666666667,0.57,0.12232415902140673,0.025,0.05226480836236934,0.0975609756097561,0.03164556962025317,0.041666666666666664,20.349684312773192,0.5957446808510638,0.05508474576271186,0.0343878954607978,0.0684931506849315,0.05737704918032787,0.03117782909930716,0.03571428571428571,0.034934497816593885,0.0847457627118644,0.07920792079207921,0.25076452599388377,0.4634146341463415,0.5135135135135135,0.5789473684210527,0.1437308868501529,0.425531914893617,0.4444444444444444,0.4831804281345566,0.3291139240506329,0.33986928104575165,0.9423076923076923,0.04892966360856269,0.07339449541284404,0.36363636363636365,0.045454545454545456,0.3157894736842105,0.5,0.06578947368421052,0.07894736842105263,0.3730886850152905,0.4681266055045873,0.45847750000000004,0.469061842105263,0.11420612813370473,0.12852664576802508,0.1264705882352941,0.3352941176470588,11.66585365853658,24.354999999999997,0.3171007927519819,7.0,8.0,1.0,5.0,5.0,,2.0,1.0,13.0,16.0,1.0,6.0,39.0,,16.0,5.0,9.0,2.0,4.0,1.0,3.0,1.0,,3.0,,,3.0,,3.0,1.0,1.0,0.325,0.25,0.5454545454545454,0.325,0.4,0.3977272727272727,0.0425531914893617,0.014388489208633094,0.021739130434782608,0.040345821325648415,0.018518518518518517,0.03260869565217391,0.044444444444444446,0.021739130434782608,0.3333333333333333,0.7,0.5,0.5,1.0,0.20833333333333334,0.21739130434782608,1.0,0.4375,0.5,1.0,0.045454545454545456,,,1.0,0.16666666666666666,0.20833333333333334,,1.0,3.0,,,,,,0.05454545454545454,0.021739130434782608,,0.14285714285714285,,,False,,
2213,1610612740,Kirk Haston,Kirk Haston,2213,NOH,2704.0,45,-28.0,91,93,46,51.0,12.0,184,,1.0,,,,,,,10.0,1.0,,1.0,2.0,2.0,,11,3.0,2.0,2,98,1.0,,,,,5.0,3.0,2.0,2.0,,,2.0,1.0,,2.0,,2.0,,,2.0,,4.0,,3.0,1.0,4.0,,4.0,,,,3.0,,2.0,2.0,,1.0,5.0,3.0,3.0,7.0,1.0,2.0,4.0,,2.0,,2.0,46,,,,,,,,0.0625,,0.1,0.21428571428571427,,0.09090909090909091,1.0,,,20.388349514563107,0.6,0.047619047619047616,,0.3,0.12903225806451613,,,,,0.25,0.07142857142857142,,,,,,,0.7142857142857143,,,,0.07142857142857142,0.14285714285714285,,,,,0.125,0.25,0.2857142857142857,0.4409714285714286,0.3604,0.44985,0.125,0.15384615384615385,,1.0,17.927272727272726,23.766666666666666,0.5054945054945055,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,4.0,4.0,,,,,,,,,,,,,0.25,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,
