EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,on,HeaveMakes,BlockedArc3,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,1348.0,22,3.0,45,41,13,17,11.0,86,5,9,1.0,3.0,1.0,2.0,1.0,1,6,10,5,17,40,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,10,2,2.0,4.0,4.0,4,1.0,1.0,1.0,1.0,1,1.0,4,1.0,1.0,7,1.0,3.0,1.0,4.0,13,0.8333333333333334,0.8333333333333334,0.6,0.3333333333333333,0.5,0.6,0.3333333333333333,0.5,0.6538461538461539,0.375,0.6666666666666666,0.2,0.2222222222222222,23.728813559322035,0.14285714285714285,0.13793103448275862,0.09090909090909091,0.125,0.2222222222222222,0.5,0.9,0.5555555555555556,0.7142857142857143,1.0,0.1,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.9,0.58171,0.5796666666666667,0.6163000000000001,0.25,0.25,0.17647058823529413,0.23529411764705882,0.76,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,107128.0,1785,93.0,3437,3415,663,658,421.0,6852,58,120,3.0,6.0,9.0,21.0,19.0,65,217,487,115,744,3568,20.0,38.0,,73.0,36.0,89.0,50.0,173.0,192,242,27.0,29.0,32.0,119,7.0,42.0,27.0,41.0,121,4.0,112,1.0,8.0,129,2.0,34.0,24.0,173.0,663,0.4423963133640553,0.4485981308411215,0.4455852156057495,0.5263157894736842,0.4044943820224719,0.473644578313253,0.5615384615384615,0.4489051094890511,0.5069444444444444,0.5615384615384615,0.5184049079754601,0.055441478439425054,0.16666666666666666,21.370351502801835,0.020596590909090908,0.019536019536019536,0.03215434083601286,0.018779342723004695,0.01639344262295082,0.020172910662824207,0.18072289156626506,0.48333333333333334,0.58,0.3275862068965517,0.09789156626506024,0.2923076923076923,0.31666666666666665,0.09230769230769231,0.5,,0.15328467153284672,0.42857142857142855,0.44728915662650603,0.48515581570996963,0.48291031746031743,0.46775955882352943,0.04885057471264368,0.06551059730250482,0.09811827956989247,0.2325268817204301,12.946406570841889,0.19290078556881002,140.0,302.0,7.0,28.0,2.0,8.0,1.0,6.0,58.0,149.0,9.0,19.0,16.0,42.0,65.0,177.0,11.0,27.0,17.0,48.0,150.0,45.0,6.0,1.0,148.0,58.0,1.0,310.0,33.0,343.0,20.0,13.0,98.0,80.0,132.0,719.0,3.0,15.0,68.0,4.0,87.0,15.0,80.0,17.0,56.0,7.0,24.0,4.0,22.0,29.0,16.0,5.0,2.0,2.0,1.0,5.0,2.0,21.0,0.7692307692307693,0.3672316384180791,0.4074074074074074,0.3541666666666667,0.3693181818181818,0.26656626506024095,0.005649717514124294,0.07692307692307693,0.006622516556291391,0.006711409395973154,0.6611570247933884,0.056338028169014086,0.04985337243401759,0.04087193460490463,0.013043478260869565,0.047949162333911034,0.005555555555555556,0.04,0.07242339832869081,0.026128266033254157,0.053082191780821915,0.02459016393442623,0.07317073170731707,0.4,0.2631578947368421,0.45481927710843373,0.46357615894039733,0.4666666666666667,0.5142857142857142,0.04216867469879518,0.25,0.25,1.0,0.22439759036144577,0.38926174496644295,0.3918918918918919,0.7413793103448276,0.12307692307692308,0.25,1.0,0.2923076923076923,0.47368421052631576,1.0,0.043795620437956206,0.16666666666666666,0.30656934306569344,0.38095238095238093,0.3918918918918919,25.255367231638424,,,,,,,,,,True,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,140303.0,2338,120.0,4466,4453,921,952,556.0,8919,187,293,48.0,84.0,40.0,52.0,144.0,306,400,760,61,861,4612,75.0,144.0,10.0,160.0,68.0,121.0,9.0,145.0,626,174,57.0,135.0,146.0,504,21.0,39.0,31.0,60.0,99,5.0,256,30.0,23.0,95,10.0,47.0,6.0,145.0,921,0.7825,0.8816901408450705,0.5263157894736842,0.5208333333333334,0.5619834710743802,0.5249343832020997,0.5172413793103449,0.5619834710743802,0.5347826086956522,0.5228758169934641,0.5576923076923077,0.075,0.11262798634812286,17.64705882352941,0.07305194805194805,0.0681390977443609,0.10913705583756345,0.07913669064748201,0.053452115812917596,0.07,0.38451443569553806,0.6382252559726962,0.7192307692307692,0.7379679144385026,0.4015748031496063,0.47058823529411764,0.5070422535211268,0.5793103448275863,0.5714285714285714,0.22916666666666666,0.4297520661157025,0.7692307692307693,0.38713910761154857,0.46694238845144354,0.49511423357664236,0.47829338842975205,0.058823529411764705,0.05897114178168131,0.18583042973286876,0.16840882694541232,7.120000000000001,0.20622480967308554,69.0,161.0,,,,,,,,2.0,,1.0,,,,2.0,,1.0,,,,,90.0,,2.0,,1.0,98.0,16.0,114.0,14.0,2.0,38.0,9.0,51.0,244.0,10.0,64.0,270.0,24.0,358.0,8.0,39.0,7.0,24.0,4.0,15.0,10.0,22.0,141.0,,115.0,81.0,4.0,30.0,116.0,80.0,21.0,,,,,,0.0026246719160104987,0.5,0.0718954248366013,0.012422360248447204,0.5,0.3939393939393939,0.22018348623853212,0.15177065767284992,0.13559322033898305,0.03571428571428571,0.14837849844513548,0.04245283018867924,0.014705882352941176,0.17932489451476794,0.15254237288135594,0.1343669250645995,0.12345679012345678,0.16216216216216217,0.6896551724137931,0.7569444444444444,0.21128608923884515,0.42857142857142855,0.4339622641509434,0.9565217391304348,,,,,0.0026246719160104987,,,,,,,0.006896551724137931,,,,,,,,28.25,1.0,1.0,1.0,1.0,2.0,13.0,8.0,0.009615384615384616,,True,,,,,
2080,1610612750,Igor Rakocevic,Igor Rakocevic,2080,MIN,3754.0,63,2.0,117,120,53,49,14.0,237,2,3,,,1.0,2.0,1.0,1,3,7,2,14,119,,,,,2.0,3.0,2.0,12.0,2,4,,,1.0,4,,,,1.0,5,,9,,,2,,,1.0,12.0,53,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.6666666666666666,0.5454545454545454,,0.8333333333333334,0.5833333333333334,,0.8571428571428571,,,12.781954887218044,,0.019230769230769232,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,1.0,1.0,,,,0.3333333333333333,0.5,0.6363636363636364,0.4423363636363637,,0.42159166666666664,,,,0.8571428571428571,8.828571428571427,0.452991452991453,,3.0,,,,,,,2.0,4.0,,,2.0,3.0,2.0,4.0,,,2.0,3.0,3.0,3.0,,,4.0,2.0,,7.0,,7.0,,,6.0,,1.0,14.0,1.0,1.0,2.0,,3.0,,4.0,,4.0,,,,2.0,2.0,,,,,,,,2.0,0.5,0.5,,0.6666666666666666,0.5,0.36363636363636365,,,,,0.8,,0.04878048780487805,0.06666666666666667,0.2,0.05357142857142857,0.3333333333333333,,0.06666666666666667,0.07142857142857142,,0.1,,,,0.2727272727272727,,,,,,,,0.36363636363636365,0.5,0.5,0.5,,,,,,,,,0.5,0.6666666666666666,0.5,27.1,,,,,,,,,,True,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,72818.0,1214,38.0,2327,2314,512,516,259.0,4641,23,45,4.0,7.0,7.0,12.0,7.0,22,85,211,20,325,2440,12.0,27.0,2.0,41.0,19.0,54.0,12.0,80.0,100,70,21.0,12.0,17.0,124,3.0,34.0,18.0,20.0,49,2.0,97,4.0,2.0,27,2.0,10.0,4.0,80.0,512,0.5882352941176471,0.6329113924050633,0.4028436018957346,0.4444444444444444,0.35185185185185186,0.4765625,0.5131578947368421,0.39080459770114945,0.4879518072289157,0.5256410256410257,0.41578947368421054,0.0995260663507109,0.26666666666666666,14.530892448512587,0.013348164627363738,0.01574074074074074,0.010526315789473684,0.017985611510791366,0.01160092807424594,0.01775147928994083,0.140625,0.5111111111111111,0.696969696969697,0.43478260869565216,0.06875,0.3181818181818182,0.3181818181818182,0.18421052631578946,0.5714285714285714,,0.13793103448275862,0.5833333333333334,0.48125,0.4894751562499999,0.46284516129032266,0.4852471264367816,0.03048780487804878,0.045662100456621,0.12615384615384614,0.24615384615384617,13.842654028436018,0.22002578427159433,55.0,144.0,11.0,24.0,1.0,2.0,4.0,12.0,34.0,85.0,4.0,9.0,6.0,21.0,45.0,109.0,5.0,11.0,10.0,33.0,126.0,9.0,12.0,,85.0,34.0,,112.0,13.0,125.0,8.0,5.0,42.0,33.0,37.0,263.0,5.0,30.0,77.0,,107.0,16.0,29.0,10.0,18.0,5.0,11.0,1.0,12.0,39.0,1.0,7.0,3.0,1.0,3.0,7.0,1.0,15.0,0.9333333333333333,0.41284403669724773,0.45454545454545453,0.30303030303030304,0.41284403669724773,0.340625,,,0.0625,,0.5918367346938775,,0.08270676691729323,0.1171875,0.027624309392265192,0.09014321819713564,0.03597122302158273,,0.06147540983606557,0.056338028169014086,0.1141439205955335,0.11834319526627218,0.11494252873563218,0.14285714285714285,0.2857142857142857,0.45,0.3819444444444444,0.4074074074074074,0.6909090909090909,0.075,0.4583333333333333,0.4583333333333333,1.0,0.265625,0.4,0.4,0.9117647058823529,0.05263157894736842,0.5,1.0,0.23684210526315788,0.4444444444444444,0.75,0.13793103448275862,0.3333333333333333,0.2413793103448276,0.2857142857142857,0.4,24.818348623853208,,,,,,,,,1.0,True,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,68705.0,1145,35.0,2190,2178,473,472,292.0,4368,55,100,7.0,11.0,11.0,22.0,12.0,36,153,343,59,392,2208,16.0,31.0,1.0,36.0,30.0,64.0,19.0,82.0,230,76,29.0,26.0,32.0,129,6.0,45.0,27.0,32.0,57,3.0,96,5.0,10.0,78,7.0,31.0,11.0,82.0,473,0.7516339869281046,0.7876712328767124,0.446064139941691,0.5161290322580645,0.46875,0.44638069705093836,0.4861111111111111,0.4375,0.4791666666666667,0.4864864864864865,0.4879518072289157,0.08454810495626822,0.22,18.314296967309964,0.027111574556830033,0.02973977695167286,0.0380952380952381,0.014134275618374558,0.030042918454935622,0.0335195530726257,0.2680965147453083,0.55,0.7051282051282052,0.6545454545454545,0.09651474530831099,0.3333333333333333,0.375,0.3055555555555556,0.6363636363636364,0.14285714285714285,0.3055555555555556,0.5,0.3485254691689008,0.4761427419354838,0.47584264705882356,0.465280985915493,0.07808564231738035,0.08446866485013624,0.09183673469387756,0.20918367346938777,12.459475218658891,0.21598173515981736,86.0,207.0,7.0,19.0,1.0,1.0,1.0,2.0,2.0,11.0,,4.0,,6.0,9.0,30.0,1.0,5.0,1.0,8.0,24.0,3.0,14.0,1.0,10.0,2.0,1.0,84.0,4.0,88.0,3.0,1.0,37.0,18.0,29.0,180.0,6.0,23.0,71.0,3.0,97.0,18.0,25.0,10.0,15.0,7.0,10.0,3.0,14.0,44.0,1.0,5.0,2.0,1.0,2.0,5.0,2.0,8.0,0.8888888888888888,0.3,0.2,0.125,0.3103448275862069,0.08042895442359249,0.03333333333333333,0.1111111111111111,0.014492753623188406,0.09090909090909091,0.43859649122807015,0.06,0.08362779740871613,0.10747663551401869,0.05128205128205128,0.08842897460018814,0.06976744186046512,,0.07207207207207207,0.06746031746031746,0.10133333333333333,0.10344827586206896,0.11594202898550725,0.4,0.3333333333333333,0.5549597855227882,0.41545893719806765,0.4215686274509804,0.872093023255814,0.05093833780160858,0.3684210526315789,0.3684210526315789,1.0,0.029490616621983913,0.18181818181818182,0.2,0.5,0.027777777777777776,1.0,1.0,0.1111111111111111,,,0.027777777777777776,0.5,0.08333333333333333,,0.2,24.65666666666667,,,,,,,,,,True,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,128361.0,2139,207.0,4081,4060,834,831,514.0,8141,146,205,33.0,53.0,32.0,48.0,156.0,331,471,913,218,1193,4191,59.0,106.0,29.0,150.0,91.0,179.0,86.0,283.0,546,396,34.0,124.0,146.0,721,23.0,68.0,48.0,88.0,151,17.0,112,11.0,16.0,293,34.0,132.0,29.0,283.0,834,0.5796178343949044,0.6148648648648649,0.515881708652793,0.5566037735849056,0.5083798882681564,0.5094043887147336,0.55,0.49747474747474746,0.5488929889298892,0.5681818181818182,0.5637450199203188,0.03723986856516977,0.07804878048780488,26.328141668444637,0.07385348421679572,0.07268041237113403,0.08943089430894309,0.06237424547283702,0.07380073800738007,0.052873563218390804,0.2142110762800418,0.7121951219512195,0.7724867724867724,0.5821917808219178,0.3458725182863114,0.47129909365558914,0.4968152866242038,0.4818181818181818,0.6226415094339622,0.18181818181818182,0.24242424242424243,0.6666666666666666,0.2601880877742947,0.43925653765690365,0.47032163461538457,0.4310170050761421,0.12511848341232226,0.13056379821958458,0.12573344509639564,0.2372170997485331,10.794304490690037,0.20436167605978928,169.0,377.0,1.0,2.0,,,1.0,2.0,10.0,42.0,1.0,4.0,4.0,17.0,11.0,44.0,1.0,4.0,5.0,19.0,27.0,6.0,54.0,1.0,41.0,10.0,,273.0,45.0,318.0,31.0,14.0,106.0,50.0,117.0,681.0,17.0,94.0,439.0,42.0,575.0,20.0,63.0,33.0,30.0,5.0,33.0,25.0,29.0,48.0,6.0,68.0,43.0,4.0,21.0,68.0,45.0,15.0,0.8181818181818182,0.25,0.25,0.2631578947368421,0.2558139534883721,0.04597701149425287,,0.0513595166163142,0.002652519893899204,,0.41721854304635764,0.45652173913043476,0.2714904143475572,0.21123595505617979,0.06513409961685823,0.25848690591658585,0.050761421319796954,0.109375,0.18377088305489261,0.3048016701461378,0.3004172461752434,0.23376623376623376,0.16058394160583941,0.6617647058823529,0.5,0.3939393939393939,0.4482758620689655,0.449468085106383,0.650887573964497,0.0020898641588296763,0.5,0.5,1.0,0.0438871473354232,0.23809523809523808,0.23809523809523808,0.8,,,,0.03636363636363636,0.25,1.0,0.010101010101010102,0.5,0.08585858585858586,0.23529411764705882,0.24390243902439024,26.106818181818184,5.0,,,6.0,,4.0,6.0,0.05319148936170213,,True,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,30550.0,509,11.0,971,975,187,187,143.0,1946,35,53,21.0,25.0,4.0,6.0,9.0,35,73,153,54,200,1035,25.0,43.0,17.0,67.0,8.0,15.0,20.0,36.0,92,54,15.0,46.0,51.0,118,5.0,4.0,1.0,13.0,19,3.0,72,8.0,4.0,70,4.0,29.0,8.0,36.0,187,0.6301369863013698,0.8214285714285714,0.477124183006536,0.5813953488372093,0.5333333333333333,0.477124183006536,0.5813953488372093,0.5333333333333333,0.5349462365591398,0.6320754716981132,0.625,0.09803921568627451,0.1509433962264151,17.95774647887324,0.10772833723653395,0.10845986984815618,0.12643678160919541,0.10687022900763359,0.10047846889952153,0.07692307692307693,0.3464052287581699,0.660377358490566,0.7777777777777778,0.45714285714285713,0.22875816993464052,0.2571428571428571,0.32142857142857145,0.5813953488372093,0.84,0.09523809523809523,0.4,0.6666666666666666,0.3464052287581699,0.46078692810457517,0.4751829268292683,0.46492,0.16292134831460675,0.16292134831460675,0.335,0.18,9.406535947712419,0.19258496395468588,29.0,65.0,,,,,,,,,,,,,,,,,,,,,34.0,,,,,17.0,2.0,19.0,2.0,,4.0,1.0,12.0,40.0,4.0,19.0,44.0,4.0,67.0,3.0,6.0,3.0,4.0,4.0,2.0,,4.0,43.0,1.0,14.0,4.0,3.0,7.0,15.0,8.0,2.0,,,,,,,,0.2,,,0.3157894736842105,0.16666666666666666,0.12290502793296089,0.1919191919191919,0.11764705882352941,0.13785557986870897,0.10714285714285714,0.16666666666666666,0.11363636363636363,0.12264150943396226,0.12804878048780488,0.17647058823529413,0.22580645161290322,0.5333333333333333,0.5555555555555556,0.42483660130718953,0.4461538461538462,0.4461538461538462,0.8620689655172413,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,3.0,0.047619047619047616,,True,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,37379.0,623,-47.0,1175,1185,212,242,158.0,2360,53,72,19.0,23.0,14.0,19.0,31.0,72,97,198,24,218,1197,28.0,38.0,5.0,61.0,23.0,43.0,4.0,50.0,116,78,21.0,50.0,57.0,149,1.0,19.0,10.0,17.0,33,6.0,69,11.0,8.0,41,7.0,23.0,1.0,50.0,212,0.5979381443298969,0.725,0.4898989898989899,0.7368421052631579,0.5348837209302325,0.4898989898989899,0.7368421052631579,0.5348837209302325,0.5069767441860465,0.7261904761904762,0.5555555555555556,0.10606060606060606,0.1111111111111111,18.18181818181818,0.09225092250922509,0.09180327868852459,0.07142857142857142,0.09523809523809523,0.09655172413793103,0.0125,0.36363636363636365,0.7361111111111112,0.828125,0.6415094339622641,0.36363636363636365,0.4305555555555556,0.5081967213114754,0.6052631578947368,0.8260869565217391,0.10526315789473684,0.4418604651162791,0.7368421052631579,0.36363636363636365,0.46860303030303047,0.5062088235294118,0.47905581395348834,0.10747663551401869,0.10747663551401869,0.2798165137614679,0.22935779816513763,8.074747474747474,0.1804255319148936,13.0,54.0,,,,,,,,,,,,,,,,,,,,,34.0,,,,,28.0,6.0,34.0,6.0,,7.0,2.0,19.0,74.0,6.0,22.0,65.0,5.0,92.0,9.0,16.0,1.0,8.0,2.0,8.0,5.0,4.0,30.0,,13.0,8.0,1.0,4.0,14.0,8.0,7.0,,,,,,,,0.1527777777777778,0.037037037037037035,,0.48484848484848486,0.18518518518518517,0.12896825396825398,0.19298245614035087,0.08823529411764706,0.1407766990291262,0.09433962264150944,0.06666666666666667,0.12056737588652482,0.1258741258741259,0.13636363636363635,0.2,0.17647058823529413,0.5714285714285714,0.41935483870967744,0.2727272727272727,0.24074074074074073,0.25,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,0.037037037037037035,,True,,,,,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,26423.0,440,7.0,833,836,179,232,113.0,1669,21,35,,2.0,3.0,7.0,11.0,21,61,133,39,164,873,7.0,13.0,2.0,16.0,9.0,25.0,10.0,28.0,44,78,5.0,9.0,11.0,36,2.0,15.0,7.0,16.0,37,2.0,20,2.0,2.0,51,1.0,20.0,6.0,28.0,179,0.36065573770491804,0.36666666666666664,0.45864661654135336,0.5384615384615384,0.36,0.44964028776978415,0.5,0.36,0.5,0.5333333333333333,0.45161290322580644,0.03759398496240601,0.08571428571428572,20.764462809917354,0.024930747922437674,0.0275,0.031746031746031744,0.009523809523809525,0.031088082901554404,0.027777777777777776,0.2517985611510791,0.6,0.65625,0.47619047619047616,0.1510791366906475,0.5238095238095238,0.5789473684210527,0.14285714285714285,,,0.28,0.42857142857142855,0.2949640287769784,0.4571625899280576,0.417,0.44409999999999994,0.12658227848101267,0.13157894736842105,0.0975609756097561,0.17073170731707318,12.146616541353383,0.2148859543817527,29.0,77.0,,,,,,,1.0,6.0,,1.0,,,1.0,6.0,,1.0,,,3.0,,2.0,,6.0,1.0,,96.0,11.0,107.0,8.0,3.0,29.0,23.0,44.0,225.0,2.0,9.0,16.0,,25.0,8.0,21.0,5.0,16.0,2.0,5.0,3.0,7.0,8.0,,1.0,,,1.0,2.0,,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.04316546762589928,,0.09523809523809523,,,0.5675675675675675,,0.049079754601226995,0.11688311688311688,0.05128205128205128,0.062034739454094295,,0.2,0.033707865168539325,0.022727272727272728,0.0738255033557047,0.1206896551724138,0.10526315789473684,,,0.5539568345323741,0.37662337662337664,0.37662337662337664,0.41379310344827586,,,,,0.04316546762589928,0.16666666666666666,0.16666666666666666,1.0,,,,0.07142857142857142,,,,,,,0.16666666666666666,25.083333333333332,,1.0,1.0,,,1.0,,,,True,,,,,
