EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,Arc3Assists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,SecondChanceFtPoints,LostBallTurnovers,OffCorner3ReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceCorner3Frequency,Travels,Defensive 3 Seconds Violations,HeaveAttempts,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,HeaveMakes
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,8186.0,136,32,262,264,69,103,30,526,5.0,9.0,2.0,3.0,1.0,7.0,13,6.0,16.0,3.0,4.0,1.0,1.0,12.0,2.0,18.0,38,4.0,16.0,4.0,52.0,251,2.0,3.0,4.0,4.0,6.0,3.0,8.0,14.0,22.0,12.0,2.0,12.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,4.0,3.0,13.0,3.0,19.0,5.0,24.0,1.0,4.0,2.0,2.0,2.0,6.0,1.0,6.0,1.0,1.0,5.0,10.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,8.0,69,2.0,0.3888888888888889,0.4117647058823529,1.0,0.25,0.25,0.47368421052631576,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.45614035087719296,0.6666666666666666,0.4444444444444444,0.2962962962962963,0.02631578947368421,0.07692307692307693,21.724137931034484,0.3,0.13131313131313133,0.047058823529411764,0.14285714285714285,0.047619047619047616,0.13333333333333333,0.04716981132075472,0.045454545454545456,0.030303030303030304,0.06666666666666667,0.05263157894736842,0.12,0.14285714285714285,0.13043478260869565,0.21428571428571427,0.034482758620689655,0.16666666666666666,0.5555555555555556,0.5555555555555556,0.4,0.24074074074074073,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.2962962962962963,0.375,0.375,0.3333333333333333,0.07407407407407407,0.75,0.75,1.0,0.2222222222222222,0.08333333333333333,0.08333333333333333,1.0,1.0,0.6666666666666666,0.5,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.46296296296296297,0.08333333333333333,0.44382962962962974,0.54985,0.37317222222222224,0.05263157894736842,0.07317073170731707,0.07692307692307693,0.15384615384615385,11.026315789473685,25.562500000000004,0.2633587786259542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1563,1610612749,Kevin Ollie,Kevin Ollie,1563,MIL,9041.0,151,-21,279,278,86,99,37,557,2.0,10.0,1.0,2.0,3.0,3.0,9,2.0,10.0,,,,,1.0,,7.0,29,,1.0,11.0,25.0,276,2.0,4.0,4.0,2.0,7.0,,8.0,6.0,8.0,,,1.0,,6.0,20.0,8.0,28.0,3.0,4.0,5.0,64.0,,,5.0,10.0,,15.0,,15.0,,3.0,2.0,1.0,1.0,2.0,1.0,4.0,,2.0,3.0,7.0,1.0,,15.0,7.0,,,,8.0,86,,0.42857142857142855,0.42857142857142855,,,,0.2413793103448276,0.5,0.2857142857142857,0.23333333333333334,0.5,0.2857142857142857,0.33783783783783783,0.5,0.4,0.03333333333333333,0.20689655172413793,,12.933753943217665,,0.0970873786407767,,0.20833333333333334,,0.11811023622047244,,,,,,0.12,,0.14285714285714285,0.26666666666666666,,0.3333333333333333,0.2,0.3333333333333333,,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2,0.25,0.5,,,,,0.03333333333333333,,,,0.5,0.5,,0.42857142857142855,,,0.36666666666666664,,0.43874166666666664,0.452725,0.43228571428571433,0.19444444444444445,0.2,0.16,0.32,10.027586206896553,23.8,0.30824372759856633,4.0,5.0,11.0,2.0,2.0,1.0,1.0,0.4,0.2,0.5,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,4786.0,80,-39,150,150,59,84,15,300,2.0,3.0,1.0,1.0,,1.0,9,1.0,3.0,,,,,,,4.0,15,,,11.0,19.0,186,1.0,1.0,5.0,,2.0,,7.0,4.0,4.0,,,,,5.0,8.0,1.0,9.0,,4.0,1.0,19.0,1.0,8.0,2.0,10.0,1.0,13.0,9.0,22.0,,3.0,,3.0,,,,1.0,,1.0,3.0,4.0,,,15.0,6.0,,,,7.0,59,,0.5,0.5,,,,0.26666666666666666,1.0,,0.26666666666666666,1.0,,0.4318181818181818,0.8333333333333334,0.5833333333333334,,0.3333333333333333,0.3333333333333333,13.609467455621303,0.16666666666666666,0.21739130434782608,0.14814814814814814,0.2857142857142857,0.07692307692307693,0.22641509433962265,0.13432835820895522,0.125,0.13043478260869565,0.17391304347826086,,0.36363636363636365,0.26666666666666666,0.1,0.16666666666666666,,0.2,0.6666666666666666,0.6666666666666666,0.5,0.6,0.1111111111111111,0.16666666666666666,,0.2,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,1.0,,,,,0.2,,0.40428000000000003,0.5811,0.3633,0.3,0.3,0.2631578947368421,0.3684210526315789,9.379999999999999,,0.3933333333333333,7.0,1.0,3.0,1.0,,1.0,2.0,,0.6666666666666666,1.0,1.0,3.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,16220.0,270,-12,525,523,184,232,58,1048,22.0,29.0,4.0,7.0,9.0,6.0,13,12.0,29.0,1.0,5.0,2.0,13.0,27.0,9.0,40.0,71,14.0,32.0,12.0,134.0,534,8.0,13.0,18.0,14.0,21.0,11.0,53.0,44.0,36.0,33.0,8.0,27.0,13.0,5.0,15.0,3.0,18.0,2.0,8.0,3.0,39.0,1.0,10.0,6.0,21.0,2.0,29.0,11.0,40.0,2.0,14.0,8.0,6.0,2.0,2.0,,6.0,,,9.0,16.0,,,15.0,4.0,2.0,1.0,2.0,53.0,184,2.0,0.55,0.6111111111111112,0.7857142857142857,0.4375,0.4375,0.5633802816901409,0.6153846153846154,0.6666666666666666,0.5922330097087378,0.6153846153846154,0.671875,0.6146788990825688,0.6428571428571429,0.7162162162162162,0.3106796116504854,0.07042253521126761,0.23076923076923078,19.59114139693356,0.07692307692307693,0.109375,0.05555555555555555,0.14285714285714285,0.019230769230769232,0.11538461538461539,0.04741379310344827,0.020833333333333332,0.06666666666666667,0.06944444444444445,0.025,0.01639344262295082,0.18181818181818182,0.13793103448275862,0.16666666666666666,0.046511627906976744,0.2815533980582524,0.7586206896551724,0.8148148148148148,0.45454545454545453,0.1262135922330097,0.46153846153846156,0.6,0.5,0.2815533980582524,0.41379310344827586,0.41379310344827586,0.75,0.04854368932038835,0.2,0.25,1.0,0.2621359223300971,0.48148148148148145,0.48148148148148145,0.7692307692307693,0.5384615384615384,0.5714285714285714,0.5,0.28125,0.0625,0.28125,0.5922330097087378,0.48148148148148145,0.5115999999999999,0.4731333333333334,0.51115,0.0380952380952381,0.0547945205479452,0.13432835820895522,0.39552238805970147,9.030985915492959,24.834375,0.3504761904761905,10.0,1.0,4.0,4.0,2.0,2.0,4.0,0.06896551724137931,,0.6666666666666666,0.08333333333333333,2.0,2.0,,8.0,1.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,0.45454545454545453,0.03125,0.2,0.8888888888888888,0.5,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,26472.0,441,-48,844,846,228,313,104,1690,31.0,54.0,11.0,17.0,16.0,17.0,44,15.0,43.0,1.0,7.0,2.0,2.0,5.0,1.0,63.0,141,3.0,12.0,26.0,161.0,880,13.0,24.0,30.0,11.0,30.0,3.0,25.0,88.0,38.0,9.0,18.0,5.0,2.0,13.0,5.0,4.0,9.0,,4.0,,22.0,3.0,18.0,2.0,25.0,5.0,32.0,21.0,53.0,2.0,7.0,3.0,4.0,1.0,13.0,1.0,21.0,2.0,10.0,27.0,55.0,5.0,10.0,38.0,17.0,17.0,11.0,18.0,25.0,228,4.0,0.6984126984126984,0.8148148148148148,1.0,0.25,0.25,0.44680851063829785,0.5416666666666666,0.36666666666666664,0.4411764705882353,0.52,0.3333333333333333,0.47076023391812866,0.5555555555555556,0.33783783783783783,0.0784313725490196,0.09219858156028368,0.06818181818181818,19.875130072840793,0.15151515151515152,0.08012820512820513,0.05341246290801187,0.02857142857142857,0.04054054054054054,0.07068062827225131,0.051094890510948905,0.044444444444444446,0.05128205128205128,0.06153846153846154,0.05172413793103448,0.08695652173913043,0.11363636363636363,0.05303030303030303,0.02,0.0273972602739726,0.35294117647058826,0.5740740740740741,0.6888888888888889,0.6451612903225806,0.2875816993464052,0.38636363636363635,0.4146341463414634,0.5882352941176471,0.28104575163398693,0.3488372093023256,0.35714285714285715,0.9333333333333333,0.0457516339869281,0.14285714285714285,0.14285714285714285,1.0,0.032679738562091505,0.4,0.5,1.0,0.68,0.6470588235294118,0.09090909090909091,0.48484848484848486,0.06060606060606061,0.030303030303030304,0.43137254901960786,0.4,0.46020915032679727,0.5333749999999999,0.48197424242424236,0.10119047619047619,0.10897435897435898,0.18633540372670807,0.15527950310559005,8.272340425531915,24.366666666666664,0.27014218009478674,3.0,4.0,1.0,8.0,3.0,2.0,3.0,0.16666666666666666,0.023255813953488372,0.38095238095238093,0.05,4.0,5.0,,7.0,,,,,1.0,,,2.0,,0.08333333333333333,,0.4375,,,1.0,1.0,1.0,1.0,4.0,7.0,1.0,0.2,0.3888888888888889,0.04,,,,,,,,,,,,,,True,,,,,,,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,7768.0,129,-37,244,245,46,60,36,489,3.0,6.0,1.0,3.0,2.0,,1,1.0,1.0,,,,,,,4.0,8,,,2.0,10.0,273,1.0,3.0,2.0,2.0,3.0,,6.0,6.0,2.0,,2.0,,,1.0,1.0,1.0,2.0,,1.0,,5.0,1.0,12.0,4.0,14.0,2.0,20.0,13.0,33.0,,1.0,1.0,,1.0,4.0,,7.0,1.0,2.0,15.0,25.0,2.0,2.0,2.0,1.0,7.0,5.0,7.0,6.0,46,1.0,0.75,1.0,,,,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.75,,0.125,,5.633802816901409,0.4,0.175,0.09375,0.21052631578947367,0.08333333333333333,0.18181818181818182,0.09285714285714286,0.07692307692307693,0.10256410256410256,0.1,0.08333333333333333,0.2962962962962963,0.2,0.03571428571428571,0.26666666666666666,,0.75,0.5,0.6,0.6666666666666666,0.125,,,,0.125,1.0,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,,0.6666666666666666,,,0.75,,0.5031625,0.5405666666666668,0.5076666666666667,0.1111111111111111,0.1111111111111111,0.2,0.6,3.1375,,0.1885245901639344,2.0,1.0,,3.0,2.0,,,0.16666666666666666,,0.42857142857142855,,,1.0,,1.0,,,,,,,,1.0,,,,0.5,,,,,,,1.0,5.0,,,0.7142857142857143,,1.0,2.0,,,,,,,,,,,,True,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,6336.0,106,-8,199,205,69,111,23,404,4.0,7.0,2.0,4.0,3.0,1.0,9,,2.0,,,,,1.0,1.0,5.0,18,,1.0,,10.0,189,2.0,5.0,4.0,1.0,5.0,1.0,2.0,6.0,4.0,,2.0,,,,1.0,1.0,2.0,,,1.0,5.0,,3.0,3.0,12.0,2.0,17.0,3.0,20.0,,4.0,3.0,1.0,,2.0,,3.0,,,10.0,16.0,2.0,,2.0,1.0,8.0,5.0,8.0,2.0,69,2.0,0.6,0.75,,,,0.2777777777777778,0.4,0.2,0.2631578947368421,0.4,0.16666666666666666,0.25,0.4,0.16666666666666666,0.05263157894736842,,,10.267857142857142,0.2222222222222222,0.15789473684210525,0.03614457831325301,0.13636363636363635,,0.15306122448979592,0.02912621359223301,0.0625,0.027777777777777776,0.03225806451612903,,0.14285714285714285,0.07692307692307693,0.2413793103448276,0.14285714285714285,,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.75,0.47368421052631576,0.1111111111111111,0.1111111111111111,,0.10526315789473684,,,,,,,,0.05263157894736842,,,,0.8,0.5,0.5,0.5,,0.16666666666666666,0.42105263157894735,,0.4632,0.5466,0.5099199999999999,0.05,0.05263157894736842,0.4,0.2,6.727777777777778,75.8,0.34673366834170855,,1.0,,1.0,,,,,,0.3333333333333333,0.125,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,3.0,4.0,1.0,,0.5,,2.0,,1.0,,,,,,,,,,,True,,,,,,,,,
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,3574.0,60,-22,111,109,27,34,17,220,1.0,2.0,1.0,1.0,,3.0,10,1.0,5.0,,,,,,,5.0,17,,,8.0,18.0,108,1.0,4.0,4.0,1.0,3.0,,4.0,6.0,4.0,,2.0,,,1.0,6.0,,6.0,,3.0,2.0,12.0,2.0,3.0,1.0,8.0,1.0,10.0,5.0,15.0,,,,,2.0,5.0,,10.0,1.0,1.0,1.0,5.0,,1.0,8.0,3.0,,,,4.0,27,1.0,0.6,0.75,,,,0.29411764705882354,0.25,0.3333333333333333,0.29411764705882354,0.25,0.3333333333333333,0.42857142857142855,0.4,0.5,,0.058823529411764705,0.1,23.846153846153847,0.16666666666666666,0.16326530612244897,0.061224489795918366,0.1,0.14285714285714285,0.15254237288135594,0.07936507936507936,0.16666666666666666,0.041666666666666664,0.05263157894736842,0.2,0.07142857142857142,0.25,0.17391304347826086,0.14285714285714285,,0.11764705882352941,0.5,0.5,,0.5882352941176471,0.3,0.3333333333333333,0.6666666666666666,0.29411764705882354,0.2,0.2,1.0,,,,,,,,,0.25,1.0,,,,,0.11764705882352941,,0.43204117647058826,0.4532,0.40559999999999996,0.15,0.15,0.2222222222222222,0.2222222222222222,10.917647058823531,,0.24324324324324326,2.0,,1.0,5.0,3.0,,1.0,,,0.5,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,True,,,,,,,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,4650.0,78,-23,145,147,21,35,16,292,3.0,5.0,1.0,2.0,,,1,,1.0,,,,,,,3.0,7,,,,6.0,152,1.0,2.0,2.0,,1.0,,,4.0,2.0,,2.0,,,,1.0,,1.0,,,,2.0,,4.0,2.0,8.0,2.0,12.0,5.0,17.0,,3.0,3.0,,,1.0,,1.0,1.0,,3.0,8.0,1.0,,,,1.0,1.0,1.0,,21,2.0,0.6666666666666666,1.0,,,,0.42857142857142855,0.5,,0.42857142857142855,0.5,,0.42857142857142855,0.5,,,,,4.9079754601226995,0.4,0.13559322033898305,0.08,0.16666666666666666,,0.14084507042253522,0.06153846153846154,0.125,0.07142857142857142,0.05,,0.07692307692307693,0.21428571428571427,0.125,0.14285714285714285,,0.7142857142857143,0.6,0.6,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,1.0,0.5,,,,,0.7142857142857143,,0.47414285714285714,0.5562,0.2619,,,0.3333333333333333,,4.5,,0.14482758620689656,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,13294.0,222,-18,425,425,93,136,53,850,12.0,18.0,1.0,3.0,5.0,10.0,26,20.0,39.0,2.0,3.0,1.0,6.0,16.0,6.0,42.0,83,8.0,19.0,39.0,147.0,458,3.0,7.0,9.0,6.0,15.0,7.0,45.0,38.0,46.0,18.0,2.0,15.0,6.0,6.0,25.0,4.0,29.0,1.0,10.0,6.0,62.0,1.0,9.0,5.0,26.0,1.0,32.0,10.0,42.0,1.0,15.0,5.0,10.0,1.0,6.0,1.0,16.0,1.0,7.0,4.0,10.0,,3.0,43.0,15.0,2.0,1.0,3.0,45.0,93,1.0,0.4523809523809524,0.4634146341463415,0.75,0.42105263157894735,0.4444444444444444,0.5060240963855421,0.42857142857142855,0.4,0.5294117647058824,0.5,0.5454545454545454,0.5950413223140496,0.5,0.6935483870967742,0.18627450980392157,0.07228915662650602,0.11538461538461539,28.247422680412374,0.09090909090909091,0.16049382716049382,0.047872340425531915,0.18518518518518517,0.038461538461538464,0.164021164021164,0.04672897196261682,0.12244897959183673,0.028985507246376812,0.014285714285714285,0.043478260869565216,0.14583333333333334,0.14285714285714285,0.18461538461538463,0.21739130434782608,0.022222222222222223,0.17647058823529413,0.6666666666666666,0.75,0.25,0.2549019607843137,0.38461538461538464,0.43478260869565216,0.4,0.38235294117647056,0.5128205128205128,0.5263157894736842,0.6,0.029411764705882353,0.6666666666666666,0.6666666666666666,1.0,0.1568627450980392,0.375,0.375,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.3627450980392157,0.4,0.4572900990099011,0.47526875,0.44856666666666667,0.13043478260869565,0.15625,0.061224489795918366,0.30612244897959184,11.38313253012048,26.957894736842103,0.2188235294117647,21.0,3.0,9.0,10.0,8.0,2.0,6.0,0.1111111111111111,0.02564102564102564,0.625,,,2.0,,3.0,1.0,3.0,4.0,6.0,,,3.0,,0.5714285714285714,,,0.6,1.0,0.5,,2.0,1.0,1.0,1.0,2.0,,,0.6666666666666666,,,,1.0,,,,1.0,2.0,1.0,0.5,0.2222222222222222,0.5,1.0,True,,,,,,,,,
