EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,OffensiveGoaltends,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,Steals,BadPassSteals,NonShootingPenaltyNonTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,AtRimPctBlocked,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefLongMidRangeReboundPct,AtRimAssists,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,Clear Path Fouls
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,128.0,2,2.0,5,5,5.0,5.0,10,4,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1610612742,Mark Strickland,Mark Strickland,1110,DAL,794.0,13,-4.0,27,27,16.0,5.0,54,26,16.0,0.5925925925925926,7.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,17.142857142857142,0.14285714285714285,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.2,0.3125,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333,1.0,0.8,0.5,0.5,0.5,0.2,1.0,0.5,0.5,1.0,0.8,0.53398,0.5569500000000001,0.46985,0.5,0.5,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,794.0,13,-4.0,27,27,16.0,5.0,54,26,16.0,0.5925925925925926,7.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,2.0,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.25,,0.3333333333333333,17.142857142857142,,,,,,,,,,,,,,0.25,1.0,1.0,,0.25,,,0.3333333333333333,1.0,0.5,0.5284,,0.5722333333333333,,1.0,11.933333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,311.0,5,2.0,13,12,13.0,5.0,25,8,13.0,1.0,2.0,,,,,,,2.0,1.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,2.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,13.333333333333334,0.3333333333333333,,0.5,,0.4,,,,,,0.3333333333333333,0.5,,,,,,1.0,,,,,,0.37070000000000003,,0.37070000000000003,,1.0,21.15,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,1610612742,Adam Harrington,Adam Harrington,2492,DAL,705.0,12,-4.0,24,24,16.0,5.0,48,24,16.0,0.6666666666666666,6.0,,2.0,,,,1.0,3.0,1.0,5.0,4.0,,,2.0,1.0,3.0,4.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,4.0,1.0,1.0,0.2,,0.3333333333333333,0.14285714285714285,,0.2,0.25,1.0,0.3333333333333333,30.0,0.2,,,,0.125,,,,,,0.25,,,0.2857142857142857,,,,0.42857142857142855,,,0.2,,0.5714285714285714,0.43160000000000004,,0.43718,0.5,1.0,11.52,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,0.2857142857142857,0.2,,,0.2857142857142857,0.4,26.3,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.125,0.16666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,89.0,1,,3,3,,,6,2,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,20.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1610612742,Avery Johnson,Avery Johnson,422,DAL,666.0,11,-6.0,22,22,11.0,,44,22,11.0,0.5,7.0,1.0,1.0,,,,,2.0,2.0,4.0,4.0,,,,1.0,1.0,2.0,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,2.0,0.5,0.5,0.5,,1.0,0.5,,1.0,0.5,,1.0,13.333333333333334,,,,0.3333333333333333,,0.06666666666666667,,,,0.3333333333333333,,,,0.25,1.0,1.0,,0.5,,,,,0.25,0.40807499999999997,,0.3702,,0.5,11.65,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,0.25,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1610612742,Popeye Jones,Popeye Jones,461,DAL,419.0,7,-8.0,12,13,1.0,,25,16,1.0,0.08333333333333333,5.0,,,,,,,,1.0,2.0,2.0,,1.0,,,,,2.0,,,,1.0,,,,1.0,1.0,,,,2.0,1.0,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,22.22222222222222,,0.125,,,,0.1111111111111111,,0.3333333333333333,,,,,,,,,,,,,,,,0.33145,0.3117,,,,6.35,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,1.0,0.5,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,64.0,1,2.0,2,2,2.0,,4,2,2.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,50.0,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.5943,,0.5943,,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,69612.0,1160,119.0,2264,2234,639.0,832.0,4498,2303,639.0,0.28224381625441697,261.0,41.0,82.0,15.0,29.0,4.0,15.0,63.0,70.0,170.0,363.0,17.0,37.0,62.0,18.0,39.0,105.0,82.0,58.0,26.0,15.0,37.0,45.0,94.0,154.0,53.0,207.0,4.0,13.0,2.0,35.0,3.0,76.0,141.0,105.0,0.5857142857142857,0.7192982456140351,0.4117647058823529,0.4594594594594595,0.46153846153846156,0.4868035190615836,0.5446428571428571,0.5783132530120482,0.49862637362637363,0.543859649122807,0.5769230769230769,15.555555555555557,0.12051282051282051,0.04798962386511025,0.16423357664233576,0.043227665706051875,0.1318785578747628,0.046511627906976744,0.06637168141592921,0.038135593220338986,0.042071197411003236,0.05859375,0.12669683257918551,0.164021164021164,0.02197802197802198,0.2404692082111437,0.5,0.6119402985074627,0.4634146341463415,0.18475073313782991,0.5178571428571429,0.5172413793103449,0.18072289156626506,0.26666666666666666,0.7419354838709677,0.5253545454545456,0.5290849999999999,0.5047572289156627,0.17079889807162535,0.2892561983471074,8.3,25.0,98.0,20.0,171.0,44.0,98.0,20.0,41.0,59.0,6.0,136.0,2.0,11.0,26.0,8.0,26.0,,0.501466275659824,0.11764705882352941,0.16,0.07331378299120235,0.2873900293255132,0.24096385542168675,24.17719298245614,22.0,42.0,33.0,27.0,0.3492063492063492,0.3548387096774194,0.9090909090909091,31.0,1.0,9.0,13.0,22.0,19.0,50.0,20.0,0.18292682926829268,0.6285714285714286,0.0584958217270195,0.10695187165775401,0.12861736334405144,22.0,7.0,0.28,0.3333333333333333,0.2857142857142857,False,25.0,73.0,6.0,12.0,9.0,24.0,39.0,3.0,7.0,11.0,64.0,9.0,19.0,20.0,186.0,6.0,39.0,2.0,18.0,13.0,5.0,1.0,15.0,9.0,3.0,3.0,15.0,5.0,3.0,1.0,5.0,15.0,3.0,14.0,4.0,0.96875,0.3742690058479532,0.47368421052631576,0.45454545454545453,0.3742690058479532,0.011695906432748537,0.015873015873015872,0.0136986301369863,0.01020408163265306,0.13761467889908258,0.021739130434782608,0.10483870967741936,0.16470588235294117,0.5384615384615384,0.21407624633431085,0.3424657534246575,0.3472222222222222,0.96,0.3979591836734694,0.4020618556701031,0.9743589743589743,0.06666666666666667,0.21428571428571427,0.5,0.8333333333333334,0.125,0.42857142857142855,1.0,0.2891566265060241,0.375,0.55,0.3979591836734694,0.005813953488372093,,,,,,,,,,,
