EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ShortMidRangePctAssisted,BlockedLongMidRange,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,HeaveAttempts,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,3SecondViolations,DefensiveGoaltends,on,Blocked3s,BlockedArc3,OffensiveGoaltends,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,10461.0,174,18,317,317,108,80,44,634,9.0,15,2.0,6.0,2.0,4.0,3.0,7.0,7.0,16,3.0,1.0,6.0,22.0,4.0,4.0,9.0,19.0,38,6.0,25.0,12.0,68,292,3.0,9.0,4.0,1.0,7.0,6.0,12,4.0,10.0,5.0,29.0,30.0,8.0,18.0,4.0,22.0,6.0,4.0,1.0,5.0,5.0,2.0,1.0,2.0,10.0,2.0,8.0,1.0,8.0,27,2.0,37,11.0,48,2.0,3.0,2.0,1.0,6.0,3.0,3.0,3.0,2.0,9.0,1.0,4.0,13,21,2.0,1.0,17.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,29.0,108,1.0,0.7894736842105263,0.8823529411764706,1.0,0.24,0.4,0.24,0.5,0.3333333333333333,0.5,0.4444444444444444,0.23076923076923078,0.5454545454545454,0.4788732394366197,0.25,0.58,0.3968253968253968,0.04,0.10526315789473684,0.2,0.14285714285714285,0.3333333333333333,21.73913043478261,0.6666666666666666,0.13333333333333333,0.07142857142857142,0.20930232558139536,0.07339449541284404,0.2,0.05405405405405406,0.20710059171597633,0.0684931506849315,0.03571428571428571,0.0967741935483871,0.08,0.03333333333333333,0.14285714285714285,0.11764705882352941,0.23684210526315788,0.24561403508771928,0.25806451612903225,0.0625,0.5,0.23809523809523808,0.6,0.75,0.8888888888888888,0.1111111111111111,0.42857142857142855,0.5,0.25396825396825395,0.4375,0.4375,1.0,0.047619047619047616,0.3492063492063492,0.2727272727272727,0.2727272727272727,1.0,0.46153846153846156,0.3333333333333333,0.5,0.3076923076923077,0.18181818181818182,0.5,0.045454545454545456,0.4090909090909091,0.4444444444444444,0.6349206349206349,0.2727272727272727,0.48371031746031745,0.5095423076923077,0.44566818181818185,0.11428571428571428,0.17777777777777778,0.10294117647058823,0.4264705882352941,9.526315789473685,24.912000000000003,0.34069400630914826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,12922.0,215,-18,390,386,106,122,55,776,17.0,33,6.0,14.0,2.0,5.0,4.0,21.0,3.0,13,,,,,,,,24.0,67,,,11.0,59,364,9.0,23.0,,4.0,22.0,3.0,11,,,4.0,10.0,30.0,18.0,,10.0,,,14.0,,2.0,4.0,1.0,,1.0,10.0,5.0,22.0,,3.0,36,5.0,44,27.0,71,2.0,10.0,6.0,4.0,4.0,2.0,4.0,2.0,1.0,8.0,,1.0,11,24,6.0,1.0,21.0,1.0,10.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,10.0,106,2.0,0.625,0.7894736842105263,,,,,0.3582089552238806,0.391304347826087,0.2727272727272727,0.3582089552238806,0.391304347826087,0.2727272727272727,0.38311688311688313,0.4230769230769231,0.3333333333333333,,,0.208955223880597,0.21212121212121213,0.3333333333333333,,18.558951965065503,0.5,0.5,,0.23684210526315788,0.11956521739130435,0.07894736842105263,0.21739130434782608,0.20526315789473684,0.13043478260869565,0.14285714285714285,0.12727272727272726,0.0958904109589041,0.10526315789473684,0.75,0.2857142857142857,0.2391304347826087,0.203125,0.10344827586206896,0.06896551724137931,0.6,0.4925373134328358,0.5151515151515151,0.6538461538461539,0.5882352941176471,0.31343283582089554,0.19047619047619047,0.2857142857142857,0.19402985074626866,0.23076923076923078,0.23076923076923078,1.0,,,,,,0.6086956521739131,0.42857142857142855,,,0.45454545454545453,0.4,,,,0.4925373134328358,,0.47676716417910453,0.4973058823529412,0.49269090909090907,0.13157894736842105,0.13157894736842105,0.3728813559322034,0.1694915254237288,6.140298507462688,,0.2717948717948718,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,6398.0,107,-24,206,204,63,71,23,410,4.0,8,,1.0,1.0,2.0,3.0,4.0,3.0,18,,,,1.0,,,1.0,10.0,30,,1.0,2.0,22,203,,1.0,,,,3.0,9,,1.0,2.0,8.0,8.0,12.0,,,1.0,,2.0,,19.0,19.0,10.0,4.0,5.0,38.0,,2.0,,2.0,6,,8,2.0,10,2.0,6.0,2.0,4.0,8.0,6.0,8.0,2.0,,16.0,,7.0,3,10,,3.0,2.0,,,1.0,1.0,,,1.0,1.0,,8.0,63,,0.4,0.4,,,,,0.3333333333333333,,0.3333333333333333,0.3225806451612903,,0.3,0.34375,,0.36363636363636365,0.03225806451612903,,0.06666666666666667,0.25,,,20.869565217391305,0.5,,,0.08955223880597014,0.024096385542168676,0.09523809523809523,,0.09090909090909091,0.02127659574468085,,,0.047619047619047616,,,0.125,,0.12121212121212122,0.0625,0.11764705882352941,1.0,0.25806451612903225,0.5,0.6666666666666666,0.25,0.12903225806451613,0.75,0.75,0.5806451612903226,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.03225806451612903,,,,1.0,,,,0.2,0.5,,0.1,,0.2903225806451613,,0.4614177419354839,0.5343,0.422595,,,,0.36363636363636365,12.256666666666666,25.8,0.3058252427184466,,,,4.0,,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2229,1610612748,Mike James,Mike James,2229,MIA,16222.0,270,20,487,493,174,160,75,980,15.0,27,1.0,3.0,3.0,8.0,3.0,8.0,7.0,26,4.0,2.0,6.0,19.0,1.0,2.0,6.0,25.0,61,9.0,23.0,13.0,90,466,4.0,10.0,2.0,1.0,12.0,7.0,24,4.0,8.0,4.0,30.0,14.0,36.0,18.0,,19.0,6.0,3.0,,38.0,43.0,14.0,7.0,17.0,91.0,2.0,5.0,,5.0,11,1.0,17,7.0,24,1.0,7.0,1.0,6.0,11.0,9.0,7.0,2.0,,18.0,2.0,5.0,9,21,,3.0,18.0,2.0,9.0,1.0,,,,,,,30.0,174,2.0,0.28,0.28,0.6666666666666666,0.391304347826087,0.5,0.391304347826087,0.4098360655737705,0.4,0.2916666666666667,0.4583333333333333,0.4583333333333333,0.40625,0.4891304347826087,0.46153846153846156,0.42857142857142855,0.27380952380952384,,0.04918032786885246,0.1111111111111111,,,19.06412478336222,0.6111111111111112,0.058823529411764705,,0.05641025641025641,0.024271844660194174,0.10638297872340426,0.044444444444444446,0.06611570247933884,0.027888446215139442,0.058823529411764705,0.015384615384615385,0.011111111111111112,0.05555555555555555,,,0.019230769230769232,0.12048192771084337,0.10256410256410256,0.02127659574468085,,0.32142857142857145,0.5555555555555556,0.625,0.26666666666666666,0.09523809523809523,0.375,0.375,0.30952380952380953,0.2692307692307692,0.2692307692307692,0.2857142857142857,0.047619047619047616,0.2261904761904762,0.3157894736842105,0.3157894736842105,0.5,0.25,0.3333333333333333,,0.08333333333333333,0.25,0.375,0.0625,0.1875,0.3333333333333333,0.5952380952380952,0.3157894736842105,0.4978041666666667,0.43272272727272726,0.46896406250000006,0.0989010989010989,0.1323529411764706,0.13333333333333333,0.3333333333333333,9.401639344262295,25.008695652173916,0.35728952772073924,5.0,3.0,2.0,3.0,1.0,0.3333333333333333,,0.125,3.0,1.0,1.0,2.0,1.0,9.0,0.5,0.75,0.75,1.0,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,True,,,,,,,
2253,1610612748,Sean Lampley,Sean Lampley,2253,MIA,29266.0,488,-2,898,897,281,288,123,1795,36.0,61,11.0,19.0,9.0,13.0,15.0,42.0,5.0,22,1.0,,,3.0,1.0,,2.0,56.0,125,,4.0,57.0,169,843,14.0,24.0,1.0,8.0,36.0,14.0,29,,2.0,28.0,56.0,48.0,64.0,,14.0,3.0,,21.0,,27.0,31.0,11.0,4.0,12.0,66.0,5.0,21.0,,11.0,39,7.0,57,26.0,83,3.0,7.0,5.0,2.0,12.0,7.0,13.0,5.0,3.0,25.0,3.0,8.0,13,43,3.0,4.0,82.0,6.0,35.0,9.0,3.0,1.0,2.0,3.0,2.0,,56.0,281,4.0,0.42857142857142855,0.4897959183673469,,,,,0.448,0.5833333333333334,0.4827586206896552,0.43410852713178294,0.56,0.45161290322580644,0.5059880239520959,0.6,0.5490196078431373,0.031007751937984496,,0.168,0.22950819672131148,0.16666666666666666,,18.40843720038351,0.48,0.20588235294117646,,0.11538461538461539,0.05614973262032086,0.11827956989247312,0.0684931506849315,0.11600928074245939,0.058165548098434,0.049019607843137254,0.057692307692307696,0.05952380952380952,0.05263157894736842,0.125,0.09375,0.11702127659574468,0.12837837837837837,0.0821917808219178,0.06,0.6666666666666666,0.4728682170542636,0.5901639344262295,0.7659574468085106,0.4722222222222222,0.32558139534883723,0.35714285714285715,0.42857142857142855,0.17054263565891473,0.22727272727272727,0.22727272727272727,0.6,0.007751937984496124,0.023255813953488372,,,,0.76,0.5789473684210527,0.09090909090909091,0.04,0.41935483870967744,0.6923076923076923,,0.06451612903225806,,0.5038759689922481,,0.4639031007751938,0.5063924999999999,0.44849677419354833,0.22151898734177214,0.22727272727272727,0.21301775147928995,0.33136094674556216,6.1568,24.9,0.3129175946547884,4.0,2.0,2.0,2.0,2.0,0.26666666666666666,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,11086.0,185,-30,338,334,91,133,45,672,17.0,29,6.0,9.0,6.0,13.0,8.0,19.0,5.0,13,1.0,,2.0,7.0,,,1.0,30.0,61,2.0,8.0,26.0,92,342,7.0,13.0,,3.0,17.0,11.0,22,,1.0,9.0,31.0,26.0,34.0,3.0,8.0,6.0,2.0,8.0,,18.0,21.0,7.0,5.0,6.0,45.0,2.0,8.0,,5.0,14,1.0,20,10.0,30,,16.0,11.0,5.0,8.0,5.0,7.0,3.0,,15.0,2.0,2.0,4,13,,1.0,31.0,4.0,11.0,5.0,1.0,,1.0,1.0,1.0,1.0,31.0,91,2.0,0.43333333333333335,0.5,0.5,0.25,,0.2857142857142857,0.4918032786885246,0.5384615384615384,0.5,0.4782608695652174,0.5384615384615384,0.4782608695652174,0.5555555555555556,0.6071428571428571,0.5740740740740741,0.11594202898550725,,0.13114754098360656,0.13793103448275862,0.15789473684210525,,24.55242966751918,0.5333333333333333,0.07142857142857142,,0.12612612612612611,0.05755395683453238,0.13513513513513514,0.09090909090909091,0.12837837837837837,0.062111801242236024,0.05555555555555555,0.07894736842105263,0.046153846153846156,0.13333333333333333,,0.2,0.06666666666666667,0.10869565217391304,0.13333333333333333,,1.0,0.42028985507246375,0.5862068965517241,0.68,0.47058823529411764,0.2753623188405797,0.42105263157894735,0.5,0.18840579710144928,0.38461538461538464,0.4166666666666667,0.6,0.014492753623188406,0.10144927536231885,0.2857142857142857,0.2857142857142857,0.5,0.6923076923076923,0.6666666666666666,0.3333333333333333,,0.5652173913043478,0.46153846153846156,,0.043478260869565216,,0.5362318840579711,0.3333333333333333,0.48588507462686564,0.5253300000000001,0.4839,0.14473684210526316,0.16176470588235295,0.18478260869565216,0.33695652173913043,6.852459016393442,29.0,0.2692307692307692,3.0,3.0,,3.0,1.0,0.25,,0.14285714285714285,,,,,,3.0,,,,,,,,,,1.0,3.0,0.07692307692307693,,,,,True,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,10669.0,178,41,331,329,113,71,51,660,7.0,7,,,3.0,3.0,4.0,9.0,16.0,40,8.0,5.0,4.0,15.0,3.0,3.0,7.0,27.0,56,6.0,23.0,9.0,81,261,3.0,6.0,3.0,3.0,12.0,12.0,22,5.0,12.0,,39.0,36.0,18.0,6.0,,15.0,4.0,2.0,1.0,11.0,12.0,9.0,1.0,1.0,25.0,,2.0,,6.0,14,,20,2.0,22,,10.0,5.0,5.0,6.0,5.0,6.0,1.0,,12.0,1.0,1.0,3,12,,1.0,10.0,1.0,5.0,,,,,,,,39.0,113,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2608695652173913,0.4166666666666667,0.2608695652173913,0.48214285714285715,0.5,0.5454545454545454,0.45569620253164556,0.5,0.5735294117647058,0.4819277108433735,0.5454545454545454,0.5735294117647058,0.2911392405063291,0.043478260869565216,0.03571428571428571,,0.2222222222222222,0.125,24.42159383033419,0.5,,,0.0979020979020979,0.014285714285714285,0.15384615384615385,,0.10989010989010989,0.011560693641618497,0.02702702702702703,,0.014492753623188406,,,0.075,0.07692307692307693,0.125,0.12903225806451613,,,0.08860759493670886,1.0,1.0,0.42857142857142855,0.11392405063291139,0.4444444444444444,0.5714285714285714,0.5063291139240507,0.4,0.4,0.8125,0.10126582278481013,0.189873417721519,0.26666666666666666,0.26666666666666666,,,,,0.3333333333333333,0.08823529411764706,1.0,0.14705882352941177,0.20588235294117646,0.42857142857142855,0.379746835443038,0.26666666666666666,0.44961282051282053,0.4475571428571429,0.44513181818181813,0.060240963855421686,0.08333333333333333,0.14814814814814814,0.48148148148148145,15.0,25.313043478260873,0.3413897280966767,1.0,,1.0,3.0,2.0,0.5,,0.25,2.0,,,2.0,1.0,12.0,0.3333333333333333,0.25,0.2857142857142857,1.0,,,,0.4,,,1.0,,1.0,0.3333333333333333,,,True,,,,,,,
696,1610612748,Travis Best,Travis Best,696,MIA,7424.0,124,-4,234,228,48,57,29,462,6.0,11,,1.0,3.0,4.0,5.0,11.0,7.0,21,1.0,,,5.0,,,1.0,18.0,43,,6.0,9.0,45,217,,2.0,,,,5.0,12,,1.0,,10.0,6.0,30.0,,,5.0,,2.0,,11.0,13.0,2.0,1.0,8.0,28.0,,,,4.0,9,1.0,14,,14,,4.0,,4.0,5.0,5.0,3.0,,1.0,8.0,,2.0,3,7,,,10.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,10.0,48,3.0,0.16666666666666666,0.16666666666666666,,,,,0.4186046511627907,,0.4166666666666667,0.3673469387755102,,0.38461538461538464,0.40384615384615385,,0.38461538461538464,0.12244897959183673,,0.046511627906976744,0.09090909090909091,0.09090909090909091,,22.304832713754646,0.625,0.14285714285714285,,0.10227272727272728,,0.2222222222222222,,0.12264150943396226,,,,,,,0.18181818181818182,,0.14285714285714285,0.21428571428571427,,1.0,0.22448979591836735,0.5454545454545454,0.6,0.3333333333333333,0.22448979591836735,0.45454545454545453,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.02040816326530612,0.10204081632653061,,,,0.5,,,,0.3076923076923077,0.75,,0.07692307692307693,,0.3469387755102041,,0.4570275510204081,0.43679999999999997,0.4873807692307693,0.07692307692307693,0.08695652173913043,,0.2222222222222222,11.486046511627908,24.633333333333336,0.20512820512820512,2.0,2.0,,2.0,,,,0.25,,,,,,,,,,,,,,,,,3.0,,,,,,True,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,11696.0,195,14,362,366,162,164,55,728,8.0,19,3.0,5.0,3.0,9.0,10.0,15.0,7.0,23,4.0,2.0,3.0,11.0,,1.0,4.0,25.0,57,4.0,15.0,17.0,79,335,3.0,5.0,,1.0,7.0,11.0,26,1.0,6.0,14.0,39.0,16.0,34.0,12.0,4.0,11.0,3.0,6.0,,7.0,8.0,3.0,1.0,3.0,17.0,,5.0,,4.0,13,1.0,18,5.0,23,,1.0,1.0,,4.0,1.0,3.0,3.0,2.0,7.0,,4.0,6,10,,1.0,23.0,1.0,3.0,8.0,4.0,3.0,,4.0,1.0,,39.0,162,1.0,0.32,0.34782608695652173,1.0,0.26666666666666666,0.16666666666666666,0.26666666666666666,0.43859649122807015,0.6,0.4230769230769231,0.4305555555555556,0.6,0.390625,0.47560975609756095,0.5833333333333334,0.47560975609756095,0.20833333333333334,,0.10526315789473684,0.2631578947368421,0.06666666666666667,,20.649651972157773,0.5714285714285714,0.06666666666666667,,0.09558823529411764,0.03205128205128205,0.09523809523809523,,0.09550561797752809,0.02717391304347826,0.04,,0.04838709677419355,,,0.023255813953488372,0.11428571428571428,0.13793103448275862,0.058823529411764705,,0.25,0.2638888888888889,0.42105263157894735,0.5714285714285714,0.375,0.20833333333333334,0.6666666666666666,0.7142857142857143,0.3194444444444444,0.30434782608695654,0.30434782608695654,0.5714285714285714,0.05555555555555555,0.1527777777777778,0.2727272727272727,0.2727272727272727,1.0,1.0,0.6,,,0.28125,0.3333333333333333,0.0625,0.125,0.25,0.4722222222222222,0.2727272727272727,0.46705352112676046,0.61044,0.46251290322580635,0.04054054054054054,0.05084745762711865,0.08860759493670886,0.4936708860759494,10.185964912280701,25.380000000000003,0.44751381215469616,1.0,1.0,,,,0.1,1.0,0.25,1.0,,,,,,,0.25,0.25,1.0,,,,,,,1.0,,,,,,True,,,,,,,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,3895.0,65,4,122,125,52,55,17,247,1.0,3,,,1.0,3.0,1.0,2.0,4.0,10,,,,,,,,6.0,15,,,2.0,14,107,1.0,2.0,,1.0,3.0,2.0,6,,,1.0,5.0,10.0,2.0,,,,,,,1.0,1.0,,,1.0,2.0,,2.0,1.0,2.0,4,3.0,9,3.0,12,,2.0,2.0,,4.0,2.0,,2.0,,4.0,1.0,2.0,5,8,1.0,,4.0,,2.0,,4.0,2.0,2.0,4.0,1.0,,5.0,52,3.0,0.8333333333333334,0.8333333333333334,,,,,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4117647058823529,0.5,0.35714285714285715,,,,,,,14.685314685314687,1.0,0.5,0.2,0.08695652173913043,0.046511627906976744,0.18181818181818182,,0.10526315789473684,0.03636363636363636,,0.09090909090909091,0.05263157894736842,,,0.0625,0.125,0.09090909090909091,0.25,,0.25,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,0.6666666666666666,0.4,0.4,1.0,,,,,,,,,,0.5,0.3333333333333333,,,,0.2,,0.41281999999999996,0.39365,0.44366666666666665,0.11764705882352941,0.11764705882352941,0.21428571428571427,0.35714285714285715,13.053333333333336,,0.4262295081967213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
