EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,OffThreePtRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,LongMidRangeFGM,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassSteals,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedLongMidRange,SecondChanceAtRimPctAssisted,3SecondViolations,on,HeaveMakes,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,2027.0,34,8,70,70,46,45,8,140,4,7,3.0,4,1.0,4,2.0,5,13,8.0,18,53,3.0,3.0,4,9,8.0,16,8.0,2,3.0,2,2,1.0,1.0,4,1.0,1.0,6,1.0,8,1,9,1.0,1.0,1.0,1.0,2.0,1.0,4,1.0,10.0,4.0,1.0,2.0,16,46,0.8,0.8,0.38461538461538464,0.4444444444444444,0.38461538461538464,0.4444444444444444,0.5,0.75,0.5714285714285714,0.23076923076923078,0.14285714285714285,0.5,25.31645569620253,0.5,0.3333333333333333,0.18181818181818182,0.030303030303030304,0.14285714285714285,0.175,0.027777777777777776,0.25,0.14285714285714285,0.16666666666666666,0.2,0.2,0.2,0.5384615384615384,0.5714285714285714,0.6666666666666666,1.0,0.3076923076923077,0.25,0.5,0.15384615384615385,0.4444444444444444,0.75,0.5384615384615384,0.4675384615384615,0.4404222222222222,0.23529411764705882,0.23529411764705882,0.16666666666666666,0.8888888888888888,4.576923076923077,0.6571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,2146.0,36,-13,73,74,46,54,13,147,3,7,2.0,5,2.0,4,4.0,5,15,4.0,14,73,,2.0,3,10,4.0,10,8.0,2,2.0,1,1,,1.0,2,3.0,2.0,2,,4,4,8,,1.0,1.0,3.0,4.0,2.0,3,,4.0,2.0,,,10,46,0.8,0.8,0.3333333333333333,0.3,0.3333333333333333,0.3,0.4117647058823529,0.5,0.4166666666666667,0.13333333333333333,0.2857142857142857,,24.137931034482758,0.25,,0.0625,0.08571428571428572,0.3333333333333333,0.10526315789473684,0.10526315789473684,0.2,,0.09090909090909091,0.07692307692307693,0.4,,0.4666666666666667,0.42857142857142855,0.6,0.6666666666666666,0.26666666666666666,0.5,0.5,0.26666666666666666,0.5,0.4,0.4666666666666667,0.4598933333333334,0.46715,0.11764705882352941,0.11764705882352941,0.14285714285714285,0.7142857142857143,6.726666666666666,0.6301369863013698,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,0.5,0.5,0.3333333333333333,0.09523809523809523,1.0,0.25,1.0,0.5,1.0,0.46965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2080,1610612750,Igor Rakocevic,Igor Rakocevic,2080,MIN,2028.0,34,8,72,75,62,57,5,147,1,5,1.0,5,1.0,1,5.0,3,11,7.0,13,59,1.0,1.0,3,10,4.0,10,4.0,2,4.0,6,8,5.0,1.0,18,2.0,1.0,2,,3,2,5,1.0,1.0,1.0,,1.0,1.0,1,,10.0,2.0,3.0,,10,62,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.3,0.2727272727272727,0.3,0.40625,0.25,0.38461538461538464,0.36363636363636365,0.6,,21.51898734177215,1.0,,0.05714285714285714,0.06451612903225806,0.16666666666666666,0.07317073170731707,0.058823529411764705,,,,0.1,0.16666666666666666,0.25,0.45454545454545453,0.2,0.5,,0.09090909090909091,1.0,1.0,0.45454545454545453,0.5,0.2,0.45454545454545453,0.47824545454545464,0.49210000000000004,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.7692307692307693,8.763636363636364,0.8611111111111112,,,,1.0,,1.0,,,,,,,,,,,,,,,0.14285714285714285,,,1.0,,,0.4002,1.0,2.0,1.0,1.0,1.0,0.2,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2254,1610612750,Loren Woods,Loren Woods,2254,MIN,21058.0,351,-15,699,702,243,211,87,1401,16,29,7.0,10,8.0,27,17.0,28,73,21.0,80,717,8.0,20.0,14,28,6.0,34,40.0,16,8.0,18,19,5.0,8.0,39,24.0,11.0,48,9.0,68,27,95,4.0,13.0,9.0,10.0,23.0,4.0,37,,27.0,12.0,2.0,2.0,34,243,0.7142857142857143,0.9090909090909091,0.3835616438356164,0.5,0.3881578947368421,0.4666666666666667,0.45454545454545453,0.43478260869565216,0.5,0.1095890410958904,0.1724137931034483,0.1111111111111111,13.944723618090451,0.5652173913043478,0.45,0.16551724137931034,0.08275862068965517,0.14285714285714285,0.16076294277929154,0.08074534161490683,0.08333333333333333,0.10126582278481013,0.18421052631578946,0.1925925925925926,0.17543859649122806,0.10810810810810811,0.3815789473684211,0.5517241379310345,0.6666666666666666,0.6875,0.35526315789473684,0.2962962962962963,0.3333333333333333,0.2236842105263158,0.3333333333333333,0.7,0.42105263157894735,0.47276118421052626,0.45189,0.13953488372093023,0.14457831325301204,0.25,0.425,7.3342465753424655,0.34763948497854075,5.0,10.0,6.0,18.0,2.0,10.0,2.0,,6.0,1.0,5.0,21.0,13.0,12.0,1.0,13.0,8.0,0.3333333333333333,0.3333333333333333,0.0625,0.04285714285714286,,0.6153846153846154,0.625,0.5555555555555556,0.5,0.4860352941176471,4.0,1.0,1.0,,8.0,,0.23529411764705882,0.23529411764705882,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,12.0,3.0,1.0,5.0,1.0,4.0,3.0,2.0,2.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.039473684210526314,0.05263157894736842,0.15384615384615385,0.08333333333333333,0.05,0.039473684210526314,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.3333333333333333,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,10958.0,183,-28,366,369,122,112,52,735,4,9,,1,,4,29.0,12,42,1.0,55,378,,14.0,1,9,,14,8.0,16,5.0,15,18,3.0,11.0,39,4.0,7.0,11,,18,4,22,1.0,4.0,1.0,,4.0,3.0,14,,1.0,1.0,,,14,122,0.3333333333333333,0.4444444444444444,0.2857142857142857,0.1111111111111111,0.45,0.3888888888888889,0.4583333333333333,0.7777777777777778,0.3888888888888889,0.11904761904761904,0.3333333333333333,,15.130023640661937,1.0,,0.07236842105263158,0.025157232704402517,0.1794871794871795,0.09424083769633508,0.02247191011235955,0.024390243902439025,0.047619047619047616,0.02702702702702703,0.1095890410958904,0.1724137931034483,0.030303030303030304,0.15,0.4444444444444444,0.6666666666666666,,0.06666666666666667,,,0.48333333333333334,0.05555555555555555,,0.45,0.47999083333333326,0.45649166666666674,0.016666666666666666,0.023809523809523808,0.2545454545454545,0.2545454545454545,13.84285714285714,0.3333333333333333,2.0,2.0,4.0,6.0,,3.0,,,,,1.0,6.0,1.0,1.0,,1.0,1.0,0.6666666666666666,0.7777777777777778,,0.03571428571428571,,1.0,,0.2222222222222222,1.0,0.4784642857142857,8.0,3.0,1.0,2.0,3.0,0.06896551724137931,0.27586206896551724,0.2962962962962963,0.5,9.0,15.0,7.0,10.0,18.0,9.0,27.0,6.0,15.0,9.0,1.0,,3.0,,1.0,,2.0,0.9,0.5555555555555556,0.5555555555555556,0.3,,,,0.2,0.25,0.6,0.6,0.8888888888888888,0.3888888888888889,0.6,24.938888888888886,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,0.6666666666666666,0.4444444444444444,0.05,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5,0.1111111111111111,0.5,0.42857142857142855,,,,,,,,,,,True,,,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,15191.0,253,-22,497,497,136,91,63,994,8,20,2.0,6,7.0,12,48.0,42,80,15.0,129,529,,13.0,10,25,6.0,29,30.0,54,6.0,32,36,11.0,13.0,76,3.0,2.0,13,,15,4,19,,12.0,9.0,10.0,22.0,4.0,11,3.0,16.0,4.0,3.0,,29,136,0.35714285714285715,0.375,0.525,0.4,0.5588235294117647,0.3484848484848485,0.5787037037037037,0.9285714285714286,0.3918918918918919,0.075,0.3,,22.75132275132275,0.5454545454545454,,0.06280193236714976,0.014563106796116505,0.034482758620689655,0.05660377358490566,0.017241379310344827,,0.07017543859649122,0.05172413793103448,0.06521739130434782,0.047619047619047616,,0.19607843137254902,0.4,0.5714285714285714,0.25,0.11764705882352941,0.5833333333333334,0.5833333333333334,0.47058823529411764,0.18181818181818182,0.3333333333333333,0.4117647058823529,0.4868019607843138,0.4587318181818182,0.0380952380952381,0.04819277108433735,0.10077519379844961,0.2248062015503876,13.15,0.27364185110663986,2.0,2.0,5.0,6.0,1.0,3.0,,3.0,1.0,1.0,1.0,2.0,,,,,,0.8333333333333334,0.9285714285714286,0.038461538461538464,0.010416666666666666,0.16666666666666666,,,0.2857142857142857,1.0,0.48493,27.0,4.0,2.0,2.0,3.0,,0.5625,0.5625,0.48148148148148145,8.0,19.0,8.0,10.0,22.0,8.0,27.0,4.0,19.0,8.0,8.0,,3.0,,1.0,,2.0,0.9,0.45454545454545453,0.45454545454545453,0.21568627450980393,,0.038461538461538464,,,0.18627450980392157,0.42105263157894735,0.42105263157894735,0.875,0.24242424242424243,0.42105263157894735,24.95,2.0,3.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,0.125,0.029411764705882353,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.125,1.0,1.0,4.0,0.14285714285714285,1.0,1.0,,,,,True,,,,,,,,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,8726.0,145,3,291,295,133,128,32,586,8,19,3.0,8,1.0,1,34.0,23,54,11.0,66,292,1.0,5.0,7,20,11.0,31,26.0,20,3.0,9,10,1.0,4.0,21,3.0,4.0,14,2.0,20,3,23,,3.0,3.0,6.0,9.0,4.0,12,2.0,13.0,6.0,1.0,,31,133,0.5652173913043478,0.6190476190476191,0.42592592592592593,0.35,0.4583333333333333,0.4166666666666667,0.5,0.8333333333333334,0.5166666666666667,0.05555555555555555,0.15789473684210525,,23.006134969325156,0.3333333333333333,0.2857142857142857,0.12727272727272726,0.025423728813559324,0.1111111111111111,0.1232876712328767,0.023255813953488372,,0.1,0.16,0.12727272727272726,0.07692307692307693,,0.31666666666666665,0.42105263157894735,0.5,0.125,0.016666666666666666,1.0,1.0,0.5666666666666667,0.3333333333333333,0.375,0.4166666666666667,0.49249583333333324,0.49305208333333334,0.09230769230769231,0.1016949152542373,0.07575757575757576,0.4696969696969697,12.596296296296297,0.4570446735395189,2.0,3.0,2.0,3.0,,11.0,5.0,1.0,2.0,1.0,,4.0,1.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,0.018518518518518517,,,1.0,1.0,0.6666666666666666,0.5408333333333334,14.0,1.0,1.0,,6.0,,0.4117647058823529,0.4117647058823529,0.7857142857142857,1.0,2.0,1.0,3.0,6.0,4.0,9.0,4.0,2.0,1.0,4.0,,,,1.0,,3.0,1.0,0.5,0.5,0.1,,0.05405405405405406,,0.2,0.03333333333333333,0.5,0.5,1.0,0.041666666666666664,0.5,23.78333333333333,2.0,4.0,2.0,3.0,,,,,,2.0,,,0.5,0.06666666666666667,0.5,0.5,1.0,,,,0.125,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,16014.0,267,5,528,522,135,105,68,1050,12,21,2.0,3,15.0,35,52.0,48,108,36.0,135,535,8.0,16.0,7,23,9.0,23,54.0,42,2.0,29,36,9.0,11.0,79,10.0,13.0,49,4.0,66,12,78,3.0,9.0,6.0,9.0,18.0,4.0,10,2.0,42.0,21.0,2.0,,23,135,0.5625,0.5869565217391305,0.4444444444444444,0.30434782608695654,0.43805309734513276,0.2916666666666667,0.5113636363636364,0.6666666666666666,0.4107142857142857,0.018518518518518517,0.09523809523809523,,24.916943521594686,0.5,0.3333333333333333,0.22477064220183487,0.045454545454545456,0.203125,0.2198581560283688,0.04878048780487805,0.06557377049180328,0.2222222222222222,0.25396825396825395,0.20652173913043478,0.20454545454545456,0.04918032786885246,0.18584070796460178,0.5714285714285714,0.631578947368421,0.75,0.30973451327433627,0.42857142857142855,0.42857142857142855,0.46017699115044247,0.125,0.6666666666666666,0.23008849557522124,0.4408080357142857,0.4209913043478261,0.16153846153846155,0.168,0.11851851851851852,0.17037037037037037,11.638888888888891,0.2556818181818182,3.0,5.0,4.0,8.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,3.0,7.0,2.0,4.0,7.0,3.0,0.5,0.5,0.07692307692307693,0.038461538461538464,0.14285714285714285,0.42857142857142855,0.4666666666666667,0.625,0.6,0.483,21.0,7.0,6.0,1.0,6.0,,0.40384615384615385,0.40384615384615385,0.5238095238095238,1.0,5.0,1.0,1.0,5.0,1.0,3.0,4.0,4.0,1.0,9.0,,3.0,,4.0,1.0,1.0,1.0,0.2,0.25,0.04424778761061947,,0.03636363636363636,0.05263157894736842,0.2,0.04424778761061947,0.2,0.2,1.0,0.041666666666666664,0.25,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,1701.0,28,-5,56,55,37,22,7,111,1,2,1.0,2,1.0,3,,2,5,,4,64,,4.0,2,4,,4,,4,,1,1,,,2,2.0,2.0,5,,7,2,9,,4.0,2.0,,4.0,2.0,6,,,,,,4,37,,,0.4,0.5,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.4,,,,15.15151515151515,1.0,,0.22727272727272727,0.08695652173913043,0.4,0.25925925925925924,0.08,,0.2,0.5,0.2,0.25,,0.3333333333333333,0.5,0.5,,0.5,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.5,0.48285833333333333,0.50817,,,1.0,1.0,4.54,0.6607142857142857,1.0,2.0,2.0,3.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,,0.09090909090909091,,1.0,,0.6666666666666666,0.5,0.6092666666666666,,,,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,1.0,,1.0,,2.0,,,1.0,,,,,0.16666666666666666,,0.125,,1.0,0.16666666666666666,,,,0.2,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,5271.0,88,-12,180,185,89,100,17,365,7,7,5.0,5,9.0,13,5.0,20,25,6.0,46,199,1.0,9.0,10,14,4.0,24,26.0,14,,4,4,,2.0,8,5.0,2.0,9,1.0,12,6,18,,3.0,2.0,4.0,7.0,4.0,10,,13.0,5.0,2.0,2.0,24,89,0.65,0.7222222222222222,0.8,0.7142857142857143,0.8,0.7142857142857143,0.7419354838709677,0.9,0.6666666666666666,,,,19.0,0.42857142857142855,0.16666666666666666,0.12162162162162163,0.07692307692307693,0.125,0.12222222222222222,0.06944444444444445,0.0625,0.047619047619047616,0.07692307692307693,0.175,0.14285714285714285,,0.28,1.0,1.0,0.5714285714285714,0.52,0.6923076923076923,0.6923076923076923,0.2,0.35714285714285715,1.0,0.28,0.43119999999999997,0.4622071428571428,0.1724137931034483,0.1724137931034483,0.1956521739130435,0.5217391304347826,7.487999999999999,0.49444444444444446,2.0,2.0,4.0,4.0,,3.0,2.0,,,3.0,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.09375,,1.0,0.6666666666666666,0.5,1.0,0.44765,4.0,,,,1.0,,0.8,0.8,0.75,,,,,,,,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,0.25,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
