EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,BlockedAtRim,BlockedLongMidRange,ShortMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,FoulsDrawn,Offensive Fouls Drawn,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedCorner3,Corner3PctBlocked,BlockedArc3,Clear Path Fouls,on
2056,1610612754,Primoz Brezec,Primoz Brezec,2056,IND,49.0,1,3,3,3,3,3,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,88466.0,1474,179,2912,2882,866,691,353,5794,54.0,89.0,2.0,2.0,9.0,23.0,21.0,65.0,29.0,98.0,6.0,20.0,2.0,5.0,29.0,91.0,,2.0,7.0,27.0,104.0,252.0,35.0,111.0,42.0,355.0,2891,6.0,8.0,,4.0,,12.0,28.0,74.0,9.0,32.0,26.0,109.0,86.0,122.0,99.0,6.0,4.0,91.0,29.0,22.0,1.0,321.0,57.0,378.0,44.0,13.0,167.0,61.0,93.0,813.0,6.0,25.0,33.0,92.0,6.0,131.0,33.0,164.0,5.0,85.0,31.0,54.0,75.0,34.0,64.0,54.0,7.0,11.0,2.0,129.0,5.0,42.0,48.0,127.0,6.0,7.0,56.0,6.0,,,19.0,,12.0,8.0,1.0,9.0,7.0,109.0,866,22.0,0.41346153846153844,0.4215686274509804,0.9428571428571428,0.3153153153153153,,0.28125,0.3153153153153153,0.4126984126984127,0.75,0.3783783783783784,0.43112947658402206,0.5,0.3915094339622642,0.4574742268041237,0.5,0.44672131147540983,0.30578512396694213,0.009009009009009009,0.0873015873015873,0.1797752808988764,0.02040816326530612,,15.581675708257986,0.5813953488372093,0.08571428571428572,0.07931034482758621,0.023299161230195712,0.11498257839721254,0.022813688212927757,0.08638562543192813,0.023203592814371257,0.03125,0.029891304347826088,0.01038961038961039,0.02702702702702703,0.01282051282051282,0.07894736842105263,0.054441260744985676,0.09808102345415778,0.1044776119402985,0.02564102564102564,0.7777777777777778,0.24517906336088155,0.6067415730337079,0.7397260273972602,0.42592592592592593,0.1790633608815427,0.3230769230769231,0.3442622950819672,0.2857142857142857,0.2699724517906336,0.29591836734693877,0.3020833333333333,0.4827586206896552,0.05509641873278237,0.3,0.3157894736842105,1.0,0.25068870523415976,0.31868131868131866,0.31868131868131866,0.9310344827586207,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,,,0.2169811320754717,0.391304347826087,0.04716981132075472,0.25471698113207547,0.25925925925925924,0.5509641873278237,0.31868131868131866,0.4919716666666666,0.42775909090909087,0.4592582524271844,0.05053191489361702,0.07169811320754717,,0.03380281690140845,0.30704225352112674,10.171428571428573,25.572972972972973,0.2973901098901099,2.0,2.0,5.0,0.06153846153846154,0.020833333333333332,0.13953488372093023,0.5,,,2.0,,,,,,,0.4,,,1.0,,0.05,1.0,1.0,True
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,1517.0,25,3,47,46,14,6,5,93,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,3.0,4.0,,,,6.0,49,,,,,,,,,,,,,6.0,,,,,,,1.0,,5.0,,5.0,,,1.0,2.0,2.0,10.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,14,1.0,1.0,1.0,,,,,,0.75,,,0.75,,,0.75,,,,,0.25,,,,8.928571428571427,,,,,,,,,,,,,,,,,,,,0.75,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.6082000000000001,,,,,,,,2.0,,0.2978723404255319,,,,1.0,,,,,,,,,,,,,,,,,,,,,True
896,1610612754,Tim Hardaway,Tim Hardaway,896,IND,1084.0,18,2,38,40,18,8,2,78,,,,,,,,,,,,1.0,,1.0,2.0,5.0,,,1.0,2.0,,,2.0,6.0,,6.0,38,,,,,,,,,1.0,3.0,,3.0,,,3.0,3.0,,5.0,2.0,,,4.0,,4.0,,,,1.0,3.0,8.0,,,2.0,2.0,,4.0,,4.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,3.0,18,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.5,,0.5,1.0,,,,,,20.0,0.5,,0.13333333333333333,,0.2857142857142857,,0.18181818181818182,,,,,,,,0.2,0.5,,,,,,,,,,,,,,,,0.16666666666666666,,,,0.8333333333333334,0.4,0.4,0.5,,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,1.0,0.4,0.54477,,0.5852250000000001,,,,,0.5,,27.28333333333333,0.47368421052631576,,,,,,1.0,,,,,,,,,,,,,,,,,,,True
2410,1610612754,Fred Jones,Fred Jones,2410,IND,1148.0,19,-20,33,36,4,12,5,69,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,4.0,42,,,,,1.0,1.0,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,2.0,,1.0,1.0,1.0,1.0,,3.0,,1.0,,3.0,,,2.0,,,,1.0,,,,,,,,4,,,,1.0,1.0,,,1.0,,,,1.5,,,1.0,0.5,,1.0,,,,,,12.82051282051282,0.6666666666666666,,,0.15384615384615385,,,,0.13333333333333333,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.5619,,,0.5,1.0,,0.25,,,25.8,0.12121212121212122,,,,,,,,,,,,,,,,,,,,,,,,,True
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,43056.0,718,4,1361,1350,430,396,179,2711,25.0,41.0,4.0,5.0,6.0,8.0,8.0,27.0,19.0,52.0,8.0,19.0,3.0,6.0,30.0,75.0,3.0,6.0,11.0,22.0,52.0,120.0,38.0,94.0,42.0,260.0,1353,10.0,13.0,6.0,9.0,3.0,41.0,15.0,31.0,13.0,28.0,26.0,95.0,54.0,50.0,105.0,9.0,10.0,74.0,30.0,4.0,2.0,100.0,19.0,119.0,16.0,3.0,37.0,26.0,37.0,257.0,1.0,12.0,18.0,56.0,4.0,78.0,14.0,92.0,1.0,22.0,11.0,11.0,32.0,10.0,22.0,18.0,2.0,10.0,2.0,50.0,4.0,14.0,23.0,70.0,5.0,4.0,54.0,4.0,1.0,3.0,19.0,1.0,8.0,6.0,1.0,6.0,4.0,95.0,430,13.0,0.5192307692307693,0.574468085106383,0.9210526315789473,0.40425531914893614,0.6666666666666666,0.4642857142857143,0.40860215053763443,0.43333333333333335,0.7692307692307693,0.4838709677419355,0.5093457943925234,0.8636363636363636,0.5847457627118644,0.5421940928270043,0.8913043478260869,0.6506849315068494,0.4392523364485981,0.02127659574468085,0.03333333333333333,0.07317073170731707,,0.02666666666666667,18.3152520740268,0.64,0.0784313725490196,0.1001788908765653,0.022304832713754646,0.140625,0.007518796992481203,0.10771470160116449,0.019374068554396422,0.023076923076923078,0.011834319526627219,0.029288702928870293,0.009615384615384616,,0.08284023668639054,0.0972972972972973,0.11707317073170732,0.14,0.008620689655172414,0.6666666666666666,0.19158878504672897,0.6097560975609756,0.6578947368421053,0.48,0.1261682242990654,0.2962962962962963,0.3076923076923077,0.5,0.24299065420560748,0.36538461538461536,0.36538461538461536,0.5789473684210527,0.08878504672897196,0.42105263157894735,0.42105263157894735,0.875,0.35046728971962615,0.4,0.410958904109589,0.9333333333333333,0.22727272727272727,0.8,0.13636363636363635,0.2727272727272727,0.5,1.0,0.13559322033898305,0.75,0.1016949152542373,0.3728813559322034,0.5,0.6308411214953271,0.40540540540540543,0.4928983412322273,0.523695,0.49395,0.08733624454148471,0.14074074074074075,0.010638297872340425,0.1576923076923077,0.36538461538461536,10.447499999999994,25.431914893617027,0.31594415870683323,1.0,3.0,2.0,0.037037037037037035,0.020833333333333332,0.14285714285714285,0.5,,3.0,2.0,1.0,,,,1.0,0.6666666666666666,0.3333333333333333,,,,,,,1.0,False
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,58802.0,980,-21,1835,1850,563,569,254,3685,28.0,52.0,2.0,6.0,4.0,14.0,13.0,38.0,92.0,238.0,,3.0,1.0,1.0,3.0,9.0,,,1.0,5.0,133.0,328.0,3.0,12.0,38.0,313.0,1886,12.0,28.0,,1.0,3.0,27.0,29.0,85.0,1.0,6.0,24.0,85.0,208.0,58.0,6.0,3.0,6.0,7.0,3.0,7.0,,54.0,18.0,72.0,16.0,2.0,23.0,9.0,22.0,162.0,5.0,13.0,11.0,59.0,1.0,71.0,18.0,89.0,4.0,27.0,19.0,8.0,16.0,4.0,10.0,14.0,4.0,6.0,3.0,30.0,1.0,7.0,34.0,79.0,2.0,3.0,47.0,2.0,,5.0,12.0,,10.0,9.0,3.0,9.0,3.0,85.0,563,13.0,0.7819548872180451,0.8,0.6666666666666666,0.25,,0.16666666666666666,0.3,0.4054878048780488,0.42857142857142855,0.3411764705882353,0.40441176470588236,0.41379310344827586,0.33516483516483514,0.4305555555555556,0.45,0.4077669902912621,0.03529411764705882,,0.021341463414634148,0.11538461538461539,,,18.275538894095597,0.5333333333333333,0.014705882352941176,0.08149171270718232,0.016971279373368148,0.06470588235294118,0.03731343283582089,0.07829977628635347,0.02,0.029585798816568046,0.003952569169960474,0.020348837209302327,0.04854368932038835,,0.08438818565400844,0.0945945945945946,0.06792452830188679,0.0546875,0.020942408376963352,0.3333333333333333,0.15294117647058825,0.5384615384615384,0.6086956521739131,0.6071428571428571,0.11176470588235295,0.34210526315789475,0.35135135135135137,0.5384615384615384,0.7,0.3865546218487395,0.3865546218487395,0.8695652173913043,0.008823529411764706,,,,0.026470588235294117,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.20689655172413793,0.3333333333333333,0.034482758620689655,,,,0.15384615384615385,0.2857142857142857,0.01098901098901099,0.054945054945054944,0.2,0.18823529411764706,0.42857142857142855,0.4261276627218934,0.4520673076923077,0.41685505617977525,0.03428571428571429,0.03550295857988166,,0.08626198083067092,0.2715654952076677,14.639939024390246,28.633333333333336,0.3068119891008174,,5.0,1.0,0.02631578947368421,,0.09523809523809523,1.0,,,,2.0,,,,,,,,,,,,,,False
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,31890.0,532,48,996,995,318,242,143,1991,29.0,49.0,7.0,15.0,4.0,8.0,9.0,18.0,18.0,54.0,7.0,19.0,1.0,5.0,15.0,39.0,1.0,2.0,5.0,10.0,56.0,121.0,22.0,58.0,48.0,226.0,982,8.0,18.0,1.0,3.0,6.0,25.0,11.0,30.0,8.0,15.0,14.0,60.0,66.0,46.0,60.0,6.0,14.0,39.0,15.0,11.0,1.0,40.0,8.0,48.0,8.0,,12.0,13.0,15.0,104.0,5.0,30.0,15.0,70.0,9.0,94.0,35.0,129.0,3.0,6.0,4.0,2.0,14.0,,6.0,10.0,1.0,8.0,3.0,24.0,3.0,9.0,26.0,41.0,2.0,4.0,59.0,7.0,,3.0,24.0,,8.0,8.0,3.0,8.0,4.0,60.0,318,5.0,0.5892857142857143,0.673469387755102,0.9090909090909091,0.3793103448275862,0.3333333333333333,0.5333333333333333,0.3793103448275862,0.4628099173553719,0.4444444444444444,0.36666666666666664,0.4972067039106145,0.4523809523809524,0.5111111111111111,0.5465686274509803,0.5,0.5454545454545454,0.3240223463687151,0.017241379310344827,0.09090909090909091,0.14285714285714285,0.018518518518518517,0.02564102564102564,19.570815450643778,0.5833333333333334,0.2903225806451613,0.17587939698492464,0.07575757575757576,0.14423076923076922,0.043478260869565216,0.1693227091633466,0.0684931506849315,0.13725490196078433,0.02702702702702703,0.07103825136612021,0.05813953488372093,,0.16666666666666666,0.171875,0.18840579710144928,0.15476190476190477,0.03409090909090909,0.5,0.2737430167597765,0.5918367346938775,0.6904761904761905,0.4827586206896552,0.1005586592178771,0.5,0.6,0.5555555555555556,0.3016759776536313,0.3333333333333333,0.33962264150943394,0.7777777777777778,0.10614525139664804,0.3684210526315789,0.3684210526315789,1.0,0.21787709497206703,0.38461538461538464,0.39473684210526316,0.8666666666666667,0.7142857142857143,0.4666666666666667,0.047619047619047616,0.09523809523809523,0.5,,0.17777777777777778,0.5,0.1111111111111111,0.2222222222222222,0.5,0.5977653631284916,0.38461538461538464,0.48576648044692733,0.519596875,0.47585111111111095,0.12244897959183673,0.17391304347826086,,0.11061946902654868,0.26548672566371684,10.304132231404957,24.8551724137931,0.3192771084337349,,5.0,,0.16666666666666666,,0.1,,,,3.0,,,,,,,0.6,,,,,,,,False
1733,1610612754,Al Harrington,Al Harrington,1733,IND,76625.0,1277,-17,2385,2388,751,693,319,4773,81.0,160.0,18.0,48.0,27.0,51.0,50.0,144.0,61.0,148.0,1.0,4.0,1.0,1.0,4.0,14.0,,,1.0,6.0,192.0,452.0,5.0,18.0,109.0,508.0,2420,32.0,79.0,,1.0,21.0,85.0,55.0,134.0,1.0,7.0,35.0,148.0,184.0,200.0,15.0,,32.0,13.0,4.0,50.0,,48.0,18.0,66.0,13.0,5.0,28.0,7.0,13.0,150.0,13.0,69.0,29.0,142.0,24.0,195.0,84.0,279.0,14.0,38.0,17.0,21.0,41.0,8.0,16.0,39.0,5.0,25.0,7.0,80.0,9.0,31.0,47.0,139.0,14.0,16.0,145.0,13.0,,,67.0,,12.0,15.0,7.0,16.0,14.0,148.0,751,18.0,0.4791666666666667,0.5227272727272727,1.0,0.2777777777777778,,0.14285714285714285,0.29411764705882354,0.4247787610619469,0.4050632911392405,0.41044776119402987,0.42446808510638295,0.4,0.40070921985815605,0.47388059701492535,0.4427083333333333,0.45121951219512196,0.03829787234042553,,0.11061946902654868,0.23125,,,22.23024178996752,0.5125,0.3,0.15418023887079263,0.0706967213114754,0.12663755458515283,0.06190476190476191,0.14869565217391303,0.06913996627318718,0.10931174089068826,0.06976744186046512,0.046753246753246755,0.06451612903225806,0.05454545454545454,0.16,0.15162454873646208,0.15176151761517614,0.10674157303370786,0.06451612903225806,0.875,0.3404255319148936,0.50625,0.6585365853658537,0.4567901234567901,0.30638297872340425,0.3472222222222222,0.3816793893129771,0.38,0.3148936170212766,0.41216216216216217,0.41216216216216217,0.5901639344262295,0.00851063829787234,0.25,0.25,1.0,0.029787234042553193,0.2857142857142857,0.2857142857142857,1.0,0.6,0.375,0.0125,,,,0.3617021276595745,0.5294117647058824,0.0070921985815602835,0.0425531914893617,0.16666666666666666,0.37872340425531914,0.3076923076923077,0.448455341880342,0.49444428571428584,0.44520575539568347,0.12786259541984732,0.1324110671936759,,0.1673228346456693,0.29133858267716534,9.286283185840706,26.72222222222222,0.3148846960167715,2.0,4.0,4.0,0.09027777777777778,0.02666666666666667,0.19607843137254902,0.16666666666666666,3.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,False
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,48235.0,804,-5,1527,1534,537,475,215,3061,66.0,110.0,14.0,29.0,26.0,45.0,10.0,60.0,14.0,44.0,7.0,16.0,1.0,7.0,17.0,59.0,2.0,5.0,9.0,23.0,90.0,214.0,24.0,75.0,112.0,364.0,1568,18.0,38.0,2.0,6.0,8.0,50.0,34.0,83.0,12.0,30.0,36.0,140.0,84.0,96.0,48.0,24.0,20.0,59.0,17.0,23.0,,48.0,14.0,62.0,8.0,6.0,16.0,8.0,24.0,138.0,2.0,41.0,15.0,63.0,3.0,81.0,43.0,124.0,11.0,55.0,29.0,26.0,26.0,6.0,13.0,29.0,2.0,13.0,7.0,55.0,11.0,24.0,23.0,93.0,11.0,10.0,144.0,12.0,1.0,4.0,67.0,1.0,8.0,19.0,5.0,20.0,11.0,140.0,537,18.0,0.4666666666666667,0.525,0.6666666666666666,0.32,0.3333333333333333,0.4,0.32,0.4205607476635514,0.47368421052631576,0.40963855421686746,0.4359861591695502,0.4772727272727273,0.46017699115044247,0.5127840909090909,0.5,0.5189393939393939,0.25951557093425603,,0.10747663551401869,0.10909090909090909,0.06818181818181818,,22.852330151600228,0.4727272727272727,0.057692307692307696,0.10732538330494037,0.06721311475409836,0.10067114093959731,0.013986013986013986,0.10597826086956522,0.057104913678618856,0.07926829268292683,0.05982905982905983,0.0660377358490566,0.018018018018018018,,0.08152173913043478,0.12048192771084337,0.11814345991561181,0.12612612612612611,0.07692307692307693,0.55,0.3806228373702422,0.6,0.673469387755102,0.4696969696969697,0.20761245674740483,0.16666666666666666,0.19230769230769232,0.4,0.1522491349480969,0.3181818181818182,0.34146341463414637,0.5,0.05536332179930796,0.4375,0.4375,0.8571428571428571,0.2041522491349481,0.288135593220339,0.288135593220339,0.5882352941176471,0.6590909090909091,0.4827586206896552,0.022727272727272728,0.11363636363636363,0.4,0.5,0.39823008849557523,0.5777777777777777,0.061946902654867256,0.20353982300884957,0.391304347826087,0.6401384083044983,0.288135593220339,0.48858519163763087,0.5024410256410256,0.4808405405405406,0.19767441860465115,0.24907063197026022,0.013333333333333334,0.13736263736263737,0.38461538461538464,6.739252336448599,25.668000000000006,0.3516699410609037,,10.0,4.0,0.13333333333333333,,0.02631578947368421,0.14285714285714285,,,3.0,,,,1.0,,,0.42857142857142855,,,1.0,,,1.0,1.0,False
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,39284.0,655,-14,1210,1233,339,375,205,2443,34.0,66.0,17.0,38.0,6.0,9.0,5.0,24.0,12.0,44.0,,,,,,1.0,,,,1.0,51.0,134.0,,1.0,25.0,127.0,1233,17.0,47.0,,,17.0,51.0,10.0,25.0,,1.0,11.0,31.0,54.0,48.0,,,32.0,,,12.0,,27.0,8.0,35.0,7.0,1.0,15.0,4.0,8.0,78.0,12.0,76.0,19.0,89.0,18.0,126.0,91.0,217.0,3.0,20.0,12.0,8.0,12.0,3.0,7.0,10.0,,5.0,1.0,22.0,5.0,6.0,36.0,83.0,12.0,3.0,46.0,6.0,,,20.0,,6.0,19.0,5.0,19.0,12.0,31.0,339,7.0,0.5294117647058824,0.7714285714285715,,,,,,0.3805970149253731,0.3617021276595745,0.4,0.37777777777777777,0.3617021276595745,0.38461538461538464,0.4096774193548387,0.4396551724137931,0.45588235294117646,0.007407407407407408,,0.08955223880597014,0.12121212121212122,0.022727272727272728,,12.156593406593407,0.5454545454545454,0.4090909090909091,0.1934782608695652,0.14205607476635515,0.16521739130434782,0.11009174311926606,0.18782608695652173,0.13664596273291926,0.13636363636363635,0.13580246913580246,0.14937759336099585,0.1,0.13793103448275862,0.14838709677419354,0.20300751879699247,0.22674418604651161,0.1686746987951807,0.04285714285714286,0.631578947368421,0.4888888888888889,0.5151515151515151,0.5862068965517241,0.38235294117647056,0.17777777777777778,0.20833333333333334,0.23809523809523808,0.6,0.32592592592592595,0.2727272727272727,0.27906976744186046,0.9166666666666666,,,,,0.007407407407407408,,,,0.8085106382978723,0.4473684210526316,,,,,0.34615384615384615,0.6666666666666666,,0.038461538461538464,,0.4962962962962963,,0.4653798507462686,0.5104558139534883,0.45268,0.1342281879194631,0.13513513513513514,,0.4015748031496063,0.2440944881889764,7.632089552238806,55.8,0.2801652892561983,3.0,14.0,,0.125,0.06818181818181818,0.15625,0.058823529411764705,2.0,,,1.0,,,,,,,1.0,,,,,,,False
2056,1610612754,Primoz Brezec,Primoz Brezec,2056,IND,6415.0,107,20,213,210,86,98,26,423,8.0,13.0,6.0,9.0,5.0,10.0,6.0,13.0,1.0,11.0,,,,,,1.0,,,,1.0,15.0,37.0,,1.0,12.0,42.0,194,7.0,10.0,,,6.0,20.0,7.0,22.0,,1.0,9.0,23.0,10.0,20.0,,,10.0,,,2.0,,4.0,,4.0,,,2.0,1.0,1.0,8.0,4.0,8.0,2.0,8.0,,10.0,13.0,23.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,,3.0,1.0,7.0,1.0,4.0,6.0,16.0,2.0,,20.0,2.0,,,8.0,,3.0,4.0,1.0,4.0,4.0,23.0,86,8.0,0.3333333333333333,0.5,,,,,,0.40540540540540543,0.7,0.3181818181818182,0.39473684210526316,0.7,0.30434782608695654,0.44680851063829785,0.7142857142857143,0.39655172413793105,0.02631578947368421,,0.05405405405405406,0.15384615384615385,,,22.406639004149376,0.5714285714285714,,0.0963855421686747,0.10526315789473684,0.10526315789473684,0.2857142857142857,0.09803921568627451,0.13333333333333333,0.2777777777777778,0.09523809523809523,0.02702702702702703,0.2,0.5,0.03571428571428571,0.15,0.11428571428571428,0.14285714285714285,0.05,1.0,0.34210526315789475,0.6153846153846154,0.7272727272727273,0.25,0.34210526315789475,0.46153846153846156,0.46153846153846156,0.5,0.2894736842105263,0.09090909090909091,0.09090909090909091,,,,,,0.02631578947368421,,,,0.9,0.6666666666666666,,,,,0.43478260869565216,0.5,,0.043478260869565216,,0.3684210526315789,,0.4221783783783783,0.5265111111111112,0.42926363636363624,0.18181818181818182,0.18604651162790697,,0.47619047619047616,0.5476190476190477,8.713513513513512,40.6,0.40375586854460094,1.0,3.0,,,0.125,,,,,,1.0,,,,,,,,1.0,,,,,,False
