EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FTDefRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,Defensive 3 Seconds Violations,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,on,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Arc3PctBlocked
1038,1610612745,Juaquin Hawkins,Juaquin Hawkins,1038,HOU,7366.0,123,-29.0,228,233,97,79,35,461,5.0,9,1.0,1.0,3.0,5.0,3.0,5.0,16.0,1.0,1.0,2.0,4.0,2.0,10.0,28,3.0,5.0,3.0,32,247,2.0,2.0,2.0,6.0,6.0,14.0,2.0,1.0,13,14.0,6.0,9.0,2.0,4.0,2.0,4.0,10.0,10.0,4.0,2.0,4.0,20.0,1.0,2.0,3.0,8,11,3.0,14,4.0,3.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,9.0,1.0,5.0,3.0,9,6.0,3.0,3.0,2.0,1.0,3.0,1.0,13,97,2.0,0.7,0.7777777777777778,1.0,0.6,0.6,0.35714285714285715,1.0,0.42857142857142855,0.4393939393939394,1.0,0.375,0.4444444444444444,0.75,0.38235294117647056,0.15151515151515152,0.14285714285714285,0.2222222222222222,0.6666666666666666,16.483516483516485,0.4444444444444444,0.09195402298850575,0.020833333333333332,0.12,0.05263157894736842,0.09821428571428571,0.02608695652173913,0.027777777777777776,0.022222222222222223,0.07142857142857142,0.08333333333333333,0.045454545454545456,0.12195121951219512,0.125,0.1111111111111111,0.3333333333333333,0.2727272727272727,0.5555555555555556,0.7142857142857143,0.8,0.09090909090909091,0.48484848484848486,0.3125,0.3125,0.6,0.030303030303030304,1.0,1.0,1.0,0.12121212121212122,0.5,0.5,1.0,0.5,1.0,0.3125,0.6,0.125,0.42424242424242425,0.5,0.4917393939393939,0.415,0.50706875,0.08333333333333333,0.0967741935483871,0.1875,0.40625,12.19642857142857,24.44,0.42543859649122806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,11450.0,191,-20.0,333,334,52,35,45,667,10.0,21,4.0,8.0,2.0,3.0,28.0,16.0,29.0,,,,1.0,,40.0,78,,1.0,20.0,100,348,7.0,15.0,2.0,16.0,2.0,7.0,,4.0,8,34.0,46.0,,6.0,1.0,,8.0,14.0,14.0,10.0,2.0,2.0,28.0,1.0,13.0,2.0,13,17,14.0,31,1.0,,1.0,6.0,1.0,2.0,4.0,4.0,2.0,10.0,2.0,,11.0,20,29.0,15.0,5.0,,1.0,5.0,2.0,8,52,1.0,0.425,0.4594594594594595,,,,0.5128205128205128,0.4666666666666667,0.2857142857142857,0.5063291139240507,0.4666666666666667,0.2857142857142857,0.5376344086021505,0.47058823529411764,0.4444444444444444,0.012658227848101266,0.10256410256410256,0.2857142857142857,0.07142857142857142,26.478149100257067,0.6,0.09701492537313433,0.0896551724137931,0.05263157894736842,0.047619047619047616,0.0872093023255814,0.08433734939759036,0.06666666666666667,0.06153846153846154,0.07692307692307693,0.07142857142857142,0.08108108108108109,0.11594202898550725,0.08333333333333333,,0.4,0.26582278481012656,0.47619047619047616,0.6666666666666666,0.6,0.35443037974683544,0.3670886075949367,0.5517241379310345,0.5517241379310345,0.5,,,,,0.012658227848101266,,,,0.5333333333333333,0.5,0.42857142857142855,0.6666666666666666,,0.27848101265822783,,0.42928481012658226,0.4619538461538462,0.46849999999999997,0.16129032258064516,0.16304347826086957,0.16,0.08,9.755128205128205,24.1,0.15615615615615616,14.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,0.2857142857142857,0.17142857142857143,0.03333333333333333,0.5,0.5384615384615384,0.21428571428571427,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,18882.0,315,-61.0,571,570,171,96,89,1141,33.0,44,6.0,12.0,12.0,14.0,15.0,2.0,6.0,,,,,,40.0,65,,,15.0,95,619,8.0,15.0,8.0,24.0,12.0,18.0,,6.0,30,66.0,14.0,,10.0,,,5.0,6.0,6.0,2.0,1.0,3.0,12.0,10.0,21.0,13.0,59,77,33.0,110,9.0,8.0,1.0,8.0,1.0,1.0,6.0,7.0,1.0,14.0,3.0,1.0,19.0,39,28.0,13.0,20.0,2.0,4.0,20.0,11.0,30,171,1.0,0.825,0.9428571428571428,,,,0.6153846153846154,0.5333333333333333,0.6666666666666666,0.6153846153846154,0.5333333333333333,0.6666666666666666,0.6089743589743589,0.5217391304347826,0.6521739130434783,,0.07692307692307693,0.06818181818181818,0.13333333333333333,13.450292397660819,0.5714285714285714,0.27699530516431925,0.0945945945945946,0.24074074074074073,0.14925373134328357,0.2696629213483146,0.10726643598615918,0.08,0.12087912087912088,0.14583333333333334,0.23333333333333334,0.21818181818181817,0.336734693877551,0.25,0.21428571428571427,0.55,0.676923076923077,0.75,0.8048780487804879,0.8787878787878788,0.23076923076923078,0.09230769230769231,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8,0.5,0.7777777777777778,0.8571428571428571,,0.676923076923077,,0.5138184615384616,0.5283153846153846,0.5184111111111112,0.17105263157894737,0.17105263157894737,0.25263157894736843,0.3157894736842105,3.973846153846153,,0.29947460595446584,5.0,5.0,2.0,4.0,3.0,2.0,14.0,,0.3333333333333333,0.07142857142857142,0.1,0.3333333333333333,0.38461538461538464,0.4,0.3333333333333333,2.0,1.0,2.0,0.1111111111111111,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,24758.0,413,-22.0,746,747,225,189,119,1493,35.0,67,4.0,9.0,9.0,18.0,13.0,19.0,63.0,3.0,7.0,7.0,19.0,8.0,58.0,143,10.0,26.0,61.0,207,799,5.0,16.0,7.0,20.0,17.0,41.0,8.0,32.0,69,34.0,82.0,15.0,2.0,19.0,7.0,12.0,43.0,57.0,21.0,5.0,17.0,128.0,5.0,14.0,5.0,12,17,19.0,36,16.0,10.0,6.0,21.0,4.0,11.0,14.0,10.0,2.0,35.0,4.0,7.0,8.0,30,76.0,29.0,5.0,2.0,3.0,6.0,2.0,69,225,4.0,0.29310344827586204,0.2982456140350877,0.5,0.38461538461538464,0.38461538461538464,0.40559440559440557,0.3125,0.4146341463414634,0.4319526627218935,0.325,0.37755102040816324,0.5074257425742574,0.43478260869565216,0.5149253731343284,0.15384615384615385,0.08391608391608392,0.16417910447761194,0.07692307692307693,26.629213483146067,0.6,0.040268456375838924,0.045454545454545456,0.06756756756756757,0.07462686567164178,0.0456989247311828,0.050666666666666665,0.07216494845360824,0.015267175572519083,0.09090909090909091,,0.0425531914893617,0.05970149253731343,0.0392156862745098,0.13043478260869565,0.3333333333333333,0.39644970414201186,0.5223880597014925,0.625,0.34285714285714286,0.07692307692307693,0.3727810650887574,0.30158730158730157,0.30158730158730157,0.21052631578947367,0.04142011834319527,0.42857142857142855,0.5,1.0,0.11242603550295859,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.45,0.4444444444444444,0.3673469387755102,0.5,0.16326530612244897,0.5502958579881657,0.3684210526315789,0.47662426035502947,0.4990416666666666,0.4597051020408162,0.1518324607329843,0.17575757575757575,0.0966183574879227,0.3333333333333333,9.460839160839164,24.919230769230772,0.30160857908847183,4.0,,4.0,3.0,,7.0,,,,0.0625,0.04878048780487805,0.3076923076923077,0.3333333333333333,0.25,,,3.0,11.0,,0.043478260869565216,1.0,1.0,3.0,1.0,1.0,4.0,1.0,15.0,1.0,14.0,10.0,4.0,3.0,1.0,1.0,0.25,0.125,0.038461538461538464,0.14285714285714285,0.05,0.15,0.3333333333333333,1.0,0.125,,,,,,,,,,,,,True,,,,,
2242,1610612745,Terence Morris,Terence Morris,2242,HOU,37949.0,632,-49.0,1154,1161,378,287,181,2315,32.0,51,13.0,22.0,14.0,19.0,10.0,39.0,83.0,4.0,11.0,3.0,21.0,8.0,75.0,144,7.0,32.0,11.0,182,1222,18.0,32.0,1.0,37.0,26.0,43.0,12.0,1.0,68,120.0,30.0,21.0,20.0,21.0,3.0,6.0,19.0,25.0,11.0,3.0,5.0,56.0,4.0,33.0,18.0,62,88,40.0,128,8.0,6.0,2.0,23.0,,17.0,6.0,6.0,,29.0,7.0,12.0,22.0,35,14.0,7.0,17.0,,7.0,17.0,10.0,68,378,2.0,0.8,0.9230769230769231,1.0,0.21875,0.21875,0.5208333333333334,0.5625,0.6046511627906976,0.48579545454545453,0.5142857142857142,0.6090909090909091,0.49725274725274726,0.5138888888888888,0.6071428571428571,0.18181818181818182,0.041666666666666664,0.0784313725490196,0.1,15.412710007304602,0.7931034482758621,0.13276231263383298,0.07112068965517242,0.15384615384615385,0.03636363636363636,0.136986301369863,0.06445993031358885,0.07692307692307693,0.06896551724137931,0.04,0.09523809523809523,0.11363636363636363,0.1674641148325359,0.14634146341463414,0.17142857142857143,0.5882352941176471,0.2897727272727273,0.6274509803921569,0.6808510638297872,0.625,0.056818181818181816,0.4715909090909091,0.46987951807228917,0.47560975609756095,0.9230769230769231,0.0625,0.36363636363636365,0.36363636363636365,1.0,0.11931818181818182,0.14285714285714285,0.14285714285714285,1.0,0.6285714285714286,0.5909090909090909,0.34545454545454546,0.7368421052631579,0.14545454545454545,0.4715909090909091,0.14285714285714285,0.47124659090909077,0.5157378787878788,0.4865672727272728,0.038461538461538464,0.04666666666666667,0.2032967032967033,0.37362637362637363,12.175694444444442,24.790625000000002,0.3275563258232236,4.0,8.0,5.0,1.0,1.0,1.0,10.0,1.0,0.22857142857142856,0.06779661016949153,0.05747126436781609,0.4,0.4444444444444444,1.0,0.23076923076923078,3.0,4.0,,0.07894736842105263,0.02857142857142857,1.0,,2.0,2.0,,3.0,5.0,,,6.0,3.0,3.0,1.0,,,,0.4166666666666667,,,0.02857142857142857,0.05714285714285714,,,0.25,3.0,4.0,4.0,1.0,0.012048192771084338,0.07272727272727272,0.75,,,,,,True,,,,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,25101.0,418,-32.0,761,765,233,166,118,1526,15.0,36,2.0,3.0,1.0,13.0,15.0,20.0,44.0,1.0,1.0,1.0,15.0,5.0,41.0,95,2.0,16.0,25.0,113,802,6.0,12.0,2.0,14.0,9.0,34.0,5.0,16.0,37,36.0,46.0,6.0,,12.0,1.0,7.0,60.0,74.0,25.0,7.0,28.0,162.0,2.0,8.0,10.0,37,48,10.0,58,14.0,6.0,8.0,17.0,5.0,14.0,9.0,3.0,2.0,26.0,3.0,9.0,8.0,19,37.0,12.0,2.0,,,2.0,1.0,37,233,2.0,0.43902439024390244,0.43902439024390244,1.0,0.125,0.15384615384615385,0.43157894736842106,0.5,0.2647058823529412,0.3963963963963964,0.46153846153846156,0.2692307692307692,0.437984496124031,0.5,0.3854166666666667,0.14414414414414414,0.07368421052631578,0.1388888888888889,0.13333333333333333,17.279821627647713,0.6538461538461539,0.12131147540983607,0.026936026936026935,0.1282051282051282,0.02857142857142857,0.1227154046997389,0.027247956403269755,0.04597701149425287,0.014925373134328358,0.0196078431372549,0.13953488372093023,0.1038961038961039,0.11971830985915492,0.12,0.14285714285714285,0.5,0.32432432432432434,0.4166666666666667,0.4838709677419355,0.2,0.13513513513513514,0.3963963963963964,0.45454545454545453,0.45454545454545453,0.7,0.009009009009009009,1.0,1.0,1.0,0.13513513513513514,0.06666666666666667,0.06666666666666667,1.0,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.07692307692307693,0.1282051282051282,0.46846846846846846,0.08333333333333333,0.4612310185185184,0.42836363636363634,0.4285418918918918,0.09836065573770492,0.11320754716981132,0.12389380530973451,0.3274336283185841,10.109473684210528,29.993750000000002,0.3061760840998686,6.0,1.0,,1.0,1.0,1.0,2.0,1.0,0.04,0.02631578947368421,,0.4,0.46153846153846156,0.16666666666666666,0.5,,1.0,7.0,,0.05263157894736842,,,1.0,1.0,,1.0,1.0,,,14.0,8.0,6.0,,,,,0.2,,,,0.07692307692307693,,,0.2,,,,,,,,3.0,,,,,True,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,20314.0,339,-16.0,611,623,195,162,94,1234,15.0,29,2.0,4.0,7.0,13.0,22.0,21.0,48.0,9.0,20.0,7.0,24.0,8.0,39.0,99,16.0,44.0,28.0,154,653,4.0,11.0,3.0,20.0,14.0,33.0,15.0,12.0,58,24.0,54.0,48.0,6.0,24.0,7.0,8.0,22.0,30.0,11.0,1.0,10.0,68.0,1.0,13.0,3.0,22,25,14.0,39,15.0,6.0,9.0,9.0,5.0,5.0,12.0,4.0,,21.0,3.0,6.0,4.0,15,34.0,10.0,2.0,,2.0,2.0,1.0,58,195,1.0,0.3076923076923077,0.3333333333333333,1.0,0.36363636363636365,0.36363636363636365,0.3939393939393939,0.36363636363636365,0.42424242424242425,0.4405594405594406,0.5,0.4791666666666667,0.48089171974522293,0.5263157894736842,0.5370370370370371,0.3076923076923077,0.08080808080808081,0.1724137931034483,0.09090909090909091,24.653739612188367,0.42857142857142855,0.08661417322834646,0.053497942386831275,0.045454545454545456,0.01639344262295082,0.078125,0.046052631578947366,0.07142857142857142,0.0392156862745098,0.025,0.028985507246376812,0.11538461538461539,0.102803738317757,0.03773584905660377,0.07692307692307693,0.5,0.20279720279720279,0.5172413793103449,0.625,0.3333333333333333,0.15384615384615385,0.3356643356643357,0.4375,0.44680851063829785,0.2857142857142857,0.13986013986013987,0.45,0.45,1.0,0.16783216783216784,0.2916666666666667,0.2916666666666667,1.0,0.23529411764705882,0.5,0.2708333333333333,0.5384615384615384,0.16666666666666666,0.5104895104895105,0.2916666666666667,0.4749188811188811,0.4939392857142857,0.47264270833333333,0.06622516556291391,0.09345794392523364,0.12987012987012986,0.37662337662337664,11.590909090909093,24.611363636363638,0.3191489361702128,3.0,,2.0,,5.0,2.0,,1.0,,0.056338028169014086,0.025974025974025976,0.13636363636363635,0.15,0.3333333333333333,,,2.0,6.0,,,3.0,2.0,3.0,1.0,3.0,6.0,6.0,,,8.0,5.0,3.0,4.0,,,0.5,0.4,,,0.17647058823529413,0.17647058823529413,0.6666666666666666,1.0,0.125,5.0,7.0,,,0.020833333333333332,0.14583333333333334,0.7142857142857143,,1.0,0.3333333333333333,1.0,,True,,,,,
2204,1610612745,Eddie Griffin,Eddie Griffin,2204,HOU,8653.0,144,41.0,265,266,72,77,45,531,5.0,10,4.0,4.0,1.0,1.0,13.0,1.0,12.0,,1.0,8.0,14.0,4.0,12.0,35,8.0,15.0,,48,260,4.0,6.0,,8.0,2.0,7.0,5.0,,10,14.0,10.0,24.0,6.0,14.0,8.0,3.0,5.0,6.0,1.0,2.0,2.0,13.0,,8.0,1.0,11,14,8.0,22,4.0,4.0,,5.0,1.0,1.0,2.0,4.0,1.0,7.0,,1.0,7.0,10,,,11.0,,7.0,11.0,7.0,10,72,3.0,0.5833333333333334,0.7777777777777778,1.0,0.5333333333333333,0.5333333333333333,0.34285714285714286,0.6666666666666666,0.2857142857142857,0.48,0.6666666666666666,0.4166666666666667,0.48,0.6666666666666666,0.4166666666666667,0.3,0.08571428571428572,0.2,0.07692307692307693,18.037974683544302,0.7142857142857143,0.10784313725490197,0.07476635514018691,0.038461538461538464,,0.09375,0.06201550387596899,0.13333333333333333,0.0784313725490196,,0.13793103448275862,0.1724137931034483,0.045454545454545456,0.05555555555555555,,0.6363636363636364,0.2,0.5,0.625,0.4,0.26,0.24,0.08333333333333333,0.08333333333333333,1.0,0.02,,,,0.28,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,1.0,0.08333333333333333,1.0,0.3333333333333333,0.5,0.5714285714285714,0.459521,0.4996833333333333,0.46823333333333333,,,0.16666666666666666,0.20833333333333334,9.648571428571428,25.066666666666666,0.27169811320754716,6.0,2.0,2.0,,,,4.0,,0.2222222222222222,,0.07407407407407407,0.46153846153846156,0.5,0.6666666666666666,0.25,,,,,,,,,2.0,,,2.0,,,1.0,1.0,,,,,,0.4,,,,,,,0.5,,1.0,1.0,,,0.08333333333333333,,,,,,,True,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,13515.0,225,28.0,414,416,167,143,68,830,18.0,31,8.0,12.0,6.0,10.0,49.0,3.0,12.0,,,,,,39.0,92,,,31.0,109,436,11.0,18.0,4.0,26.0,11.0,25.0,,22.0,44,44.0,34.0,,16.0,,,10.0,14.0,16.0,8.0,2.0,4.0,34.0,4.0,17.0,5.0,35,46,21.0,67,1.0,1.0,,7.0,1.0,4.0,5.0,3.0,1.0,12.0,,4.0,18.0,22,39.0,10.0,17.0,,9.0,17.0,10.0,44,167,,0.5641025641025641,0.7096774193548387,,,,0.42391304347826086,0.6111111111111112,0.44,0.42391304347826086,0.6111111111111112,0.44,0.49099099099099097,0.5652173913043478,0.5641025641025641,,0.10869565217391304,0.25806451612903225,0.04081632653061224,25.204918032786885,0.5833333333333334,0.1891891891891892,0.10625,0.13157894736842105,0.12903225806451613,0.17937219730941703,0.1099476439790576,0.16666666666666666,0.08695652173913043,0.1,0.18181818181818182,0.22807017543859648,0.16666666666666666,0.15384615384615385,0.08333333333333333,0.5882352941176471,0.33695652173913043,0.5806451612903226,0.782608695652174,0.5,0.532608695652174,0.13043478260869565,0.25,0.25,0.6666666666666666,,,,,,,,,0.6666666666666666,0.6666666666666666,0.4,0.6,,0.33695652173913043,,0.44603043478260856,0.5047333333333334,0.4512280000000001,0.09900990099009901,0.09900990099009901,0.23853211009174313,0.4036697247706422,6.851086956521739,,0.4033816425120773,18.0,6.0,1.0,2.0,,1.0,8.0,,0.42857142857142855,0.08163265306122448,0.023255813953488372,0.3673469387755102,0.3829787234042553,0.6111111111111112,0.125,,1.0,10.0,,0.18181818181818182,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,True,,,,,
1899,1610612745,James Posey,James Posey,1899,HOU,8606.0,143,-17.0,270,269,107,77,38,539,10.0,17,2.0,5.0,6.0,8.0,4.0,4.0,7.0,2.0,6.0,1.0,6.0,3.0,14.0,28,3.0,12.0,19.0,56,283,2.0,6.0,,4.0,7.0,10.0,4.0,13.0,27,14.0,14.0,9.0,4.0,4.0,1.0,1.0,7.0,9.0,2.0,3.0,2.0,20.0,1.0,7.0,6.0,20,26,8.0,34,2.0,2.0,,1.0,,,3.0,1.0,,4.0,1.0,,7.0,13,20.0,7.0,,,,,,27,107,1.0,0.5,0.5833333333333334,1.0,0.25,0.3,0.5,0.3333333333333333,0.7,0.4625,0.3333333333333333,0.5,0.56,0.3333333333333333,0.6428571428571429,0.3,0.03571428571428571,0.058823529411764705,,17.197452229299362,0.25,0.15625,0.0625,0.20689655172413793,0.03333333333333333,0.16560509554140126,0.056338028169014086,0.07894736842105263,0.09090909090909091,0.05263157894736842,0.2,0.15384615384615385,0.12244897959183673,0.18181818181818182,0.2857142857142857,,0.425,0.5882352941176471,0.625,0.4,0.1,0.175,0.5714285714285714,0.5714285714285714,0.75,0.15,0.3333333333333333,0.3333333333333333,1.0,0.15,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.4,0.5714285714285714,0.75,0.21428571428571427,0.725,0.25,0.5243723684210526,0.5401400000000001,0.570625,0.14893617021276595,0.2,0.07142857142857142,0.48214285714285715,6.189285714285714,30.66666666666666,0.3962962962962963,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,0.07142857142857142,,2.0,,,,,True,,,,,
