EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,on
120,1610612759,Steven Smith,Steven Smith,120,SAS,12513.0,209,-33,395,387,114,122,54,782,5.0,6.0,1.0,1.0,3.0,3.0,8.0,19.0,8.0,18,2.0,9.0,1.0,1.0,7.0,1.0,1.0,1.0,21.0,43,3.0,16.0,19.0,70,422,2.0,4.0,1.0,1.0,3.0,10.0,8.0,12,2.0,7.0,23.0,18.0,24.0,6.0,3.0,2.0,7.0,1.0,2.0,7.0,4.0,11.0,3.0,1.0,3.0,1.0,3.0,26.0,2.0,2.0,2.0,14.0,16,4.0,20,1.0,4.0,2.0,2.0,4.0,1.0,3.0,5.0,1.0,1.0,9.0,1.0,9.0,15,1.0,2.0,22.0,1.0,7.0,5.0,3.0,1.0,1.0,1.0,1.0,23.0,114,2.0,0.42857142857142855,0.45,0.6666666666666666,0.1875,1.0,0.1875,0.4883720930232558,0.5,0.6666666666666666,0.4322033898305085,0.7,0.5714285714285714,0.48484848484848486,0.7142857142857143,0.6176470588235294,0.2711864406779661,0.046511627906976744,0.05263157894736842,0.05555555555555555,16.666666666666668,0.4444444444444444,0.09090909090909091,0.015267175572519083,0.05,0.03508771929824561,0.08247422680412371,0.02127659574468085,0.03773584905660377,0.10526315789473684,0.04,0.10204081632653061,0.12727272727272726,0.038461538461538464,0.07142857142857142,0.03125,1.0,0.1016949152542373,0.8333333333333334,0.8333333333333334,0.2,0.3220338983050847,0.42105263157894735,0.4444444444444444,0.5,0.3050847457627119,0.4444444444444444,0.47058823529411764,0.5,0.15254237288135594,0.2222222222222222,0.2222222222222222,1.0,0.11864406779661017,0.14285714285714285,0.14285714285714285,0.2,1.0,0.2,1.0,0.21428571428571427,1.0,0.07142857142857142,0.07142857142857142,0.3728813559322034,0.14285714285714285,0.46493728813559315,0.4463,0.47758214285714284,0.07936507936507936,0.10638297872340426,0.14285714285714285,0.32857142857142857,12.023255813953488,23.712500000000002,0.28860759493670884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,79873.0,1331,108,2467,2495,575,460,293,4962,28.0,42.0,1.0,3.0,3.0,6.0,15.0,37.0,17.0,37,44.0,92.0,15.0,8.0,24.0,,3.0,4.0,60.0,116,52.0,116.0,19.0,295,2523,2.0,7.0,2.0,8.0,1.0,11.0,11.0,22,19.0,8.0,57.0,90.0,30.0,156.0,,2.0,24.0,8.0,10.0,43.0,19.0,62.0,12.0,7.0,18.0,11.0,14.0,143.0,8.0,18.0,12.0,73.0,87,26.0,113,3.0,27.0,13.0,14.0,20.0,3.0,17.0,11.0,3.0,,31.0,5.0,32.0,102,5.0,5.0,42.0,3.0,,18.0,5.0,15.0,7.0,16.0,7.0,57.0,575,9.0,0.75,0.7627118644067796,1.0,0.4482758620689655,0.25,0.4482758620689655,0.5172413793103449,0.2857142857142857,0.5,0.5948275862068966,0.3333333333333333,0.5975609756097561,0.5853174603174603,0.3235294117647059,0.57,0.5,0.08620689655172414,0.08108108108108109,,10.074759700961197,0.6451612903225806,0.06841611996251172,0.02088167053364269,0.05741626794258373,0.034334763948497854,0.06661442006269593,0.023744292237442923,0.02877697841726619,0.019801980198019802,0.03678929765886288,0.07100591715976332,0.08837209302325581,0.06756756756756757,0.03278688524590164,0.027522935779816515,0.4375,0.1810344827586207,0.6666666666666666,0.8,0.8214285714285714,0.15948275862068967,0.40540540540540543,0.4411764705882353,0.4666666666666667,0.15948275862068967,0.4594594594594595,0.4594594594594595,0.8823529411764706,0.39655172413793105,0.4782608695652174,0.4835164835164835,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.2,,0.14634146341463414,0.5,0.36585365853658536,0.0975609756097561,0.6810344827586207,0.3333333333333333,0.5394637931034482,0.53851,0.5081756097560977,0.0728744939271255,0.13740458015267176,0.03728813559322034,0.19322033898305085,9.06206896551724,23.457758620689653,0.23307661126874746,2.0,5.0,6.0,3.0,9.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,0.47368421052631576,0.008620689655172414,0.16666666666666666,0.010869565217391304,0.04,0.019933554817275746,0.014134275618374558,0.045454545454545456,1.0,0.3333333333333333,0.4,1.0,0.4,0.75,,,,,,,,,,,,,,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,112290.0,1872,204,3507,3495,988,778,443,7002,191.0,275.0,48.0,68.0,41.0,65.0,167.0,363.0,44.0,128,1.0,1.0,,2.0,11.0,,1.0,9.0,402.0,766,3.0,12.0,261.0,1074,3570,67.0,123.0,1.0,2.0,24.0,161.0,93.0,197,9.0,93.0,282.0,370.0,434.0,3.0,6.0,86.0,9.0,2.0,59.0,157.0,36.0,193.0,22.0,14.0,110.0,19.0,28.0,422.0,39.0,96.0,49.0,367.0,447,146.0,593,13.0,34.0,25.0,9.0,75.0,18.0,37.0,58.0,38.0,7.0,133.0,43.0,83.0,132,13.0,18.0,365.0,41.0,1.0,161.0,42.0,130.0,3.0,131.0,75.0,282.0,988,10.0,0.4601990049751244,0.5153203342618384,0.3333333333333333,0.25,0.5,0.3,0.5248041775456919,0.5447154471544715,0.4720812182741117,0.5224935732647815,0.548,0.4587378640776699,0.5712765957446808,0.5629370629370629,0.5183823529411765,0.015424164524421594,0.07702349869451697,0.09366391184573003,0.0390625,26.684904252673462,0.5639097744360902,0.2473045822102426,0.08170212765957446,0.16498316498316498,0.10209424083769633,0.23357664233576642,0.08670520231213873,0.05955334987593052,0.13725490196078433,0.24330900243309003,0.2725409836065574,0.22905982905982905,0.17592592592592593,0.13580246913580246,0.04234527687296417,0.5725190839694656,0.35347043701799485,0.6945454545454546,0.7490196078431373,0.5130890052356021,0.4665809768637532,0.46005509641873277,0.5075987841945289,0.38323353293413176,0.16452442159383032,0.34375,0.35772357723577236,0.5227272727272727,0.0012853470437017994,1.0,1.0,,0.014138817480719794,0.18181818181818182,0.18181818181818182,0.544,0.7058823529411765,0.008,,0.3155339805825243,0.6307692307692307,,0.043689320388349516,0.36889460154241643,0.2222222222222222,0.4391791881443299,0.4765122727272726,0.41662818627450976,0.17928730512249444,0.18171557562076748,0.14990689013035383,0.26256983240223464,7.262402088772848,28.183333333333337,0.28172226974622183,1.0,1.0,,1.0,1.0,,31.0,9.0,18.0,1.0,1.0,81.0,46.0,3.0,0.1111111111111111,,0.07272727272727272,,0.3522727272727273,0.10436893203883495,0.08055555555555556,0.07860262008733625,0.5,0.008,1.0,,,0.1111111111111111,2.0,11.0,1.0,3.0,2.0,0.09243697478991597,0.10416666666666667,,,,,,,True
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,135103.0,2252,205,4276,4255,1238,1040,533,8531,189.0,310.0,24.0,40.0,43.0,73.0,16.0,61.0,56.0,150,36.0,114.0,24.0,59.0,183.0,4.0,16.0,58.0,261.0,521,95.0,297.0,139.0,946,4334,35.0,59.0,7.0,27.0,15.0,106.0,56.0,126,82.0,57.0,247.0,308.0,214.0,252.0,33.0,32.0,183.0,59.0,38.0,148.0,35.0,183.0,16.0,19.0,86.0,29.0,33.0,401.0,8.0,51.0,29.0,174.0,220,66.0,286,10.0,125.0,79.0,46.0,88.0,23.0,55.0,88.0,33.0,14.0,176.0,38.0,86.0,202,7.0,21.0,183.0,17.0,8.0,73.0,20.0,29.0,3.0,30.0,18.0,247.0,1238,25.0,0.5900383141762452,0.6285714285714286,0.8842105263157894,0.31986531986531985,0.25925925925925924,0.31986531986531985,0.5009596928982726,0.5932203389830508,0.4444444444444444,0.4932762836185819,0.5290697674418605,0.4567307692307692,0.5239955357142857,0.5520833333333334,0.5041322314049587,0.363080684596577,0.07293666026871401,0.13114754098360656,0.013333333333333334,21.944728761514842,0.5,0.09914529914529914,0.035515320334261836,0.08192090395480225,0.017817371937639197,0.09625414888572784,0.03129973474801061,0.02494802494802495,0.0056179775280898875,0.09368635437881874,0.09931506849315068,0.10294117647058823,0.09411764705882353,0.050505050505050504,0.023923444976076555,0.6,0.37897310513447435,0.6096774193548387,0.6702127659574468,0.5714285714285714,0.0745721271393643,0.26229508196721313,0.3018867924528302,0.4375,0.18337408312958436,0.37333333333333335,0.3783783783783784,0.6964285714285714,0.1393643031784841,0.3157894736842105,0.3185840707964602,1.0,0.2237163814180929,0.3224043715846995,0.3241758241758242,0.46511627906976744,0.6,0.18604651162790697,0.25,0.35096153846153844,0.589041095890411,0.11538461538461539,0.27884615384615385,0.7420537897310513,0.3224043715846995,0.5382221882640585,0.5436057971014493,0.5168639423076925,0.08561643835616438,0.1265164644714038,0.11205073995771671,0.26109936575052856,7.112092130518232,24.394276094276094,0.28952291861552854,3.0,11.0,5.0,21.0,26.0,2.0,17.0,15.0,16.0,1.0,1.0,11.0,15.0,3.0,0.3170731707317073,0.006734006734006734,0.09032258064516129,0.008771929824561403,0.15178571428571427,0.049689440993788817,0.03177966101694915,0.025830258302583026,0.8135593220338984,0.12790697674418605,0.2727272727272727,1.0,0.20833333333333334,0.3620689655172414,,7.0,1.0,,1.0,0.0472972972972973,0.2916666666666667,2.0,0.00546448087431694,1.0,0.006688963210702341,,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,98680.0,1645,202,3118,3104,895,748,384,6222,131.0,208.0,9.0,15.0,23.0,42.0,67.0,136.0,47.0,140,8.0,24.0,5.0,30.0,104.0,3.0,8.0,45.0,245.0,484,38.0,128.0,146.0,750,3158,22.0,35.0,3.0,9.0,22.0,75.0,51.0,121,50.0,90.0,234.0,144.0,346.0,99.0,15.0,6.0,100.0,30.0,34.0,190.0,60.0,250.0,17.0,43.0,95.0,42.0,53.0,560.0,5.0,15.0,26.0,74.0,101,20.0,121,7.0,30.0,16.0,14.0,60.0,15.0,39.0,48.0,21.0,10.0,108.0,41.0,31.0,86,1.0,13.0,186.0,9.0,17.0,52.0,37.0,1.0,1.0,2.0,2.0,234.0,895,11.0,0.2938775510204082,0.2975206611570248,0.868421052631579,0.296875,0.3333333333333333,0.3064516129032258,0.506198347107438,0.6285714285714286,0.4214876033057851,0.4934640522875817,0.6022727272727273,0.42105263157894735,0.5332369942196532,0.6574074074074074,0.5158371040723982,0.20915032679738563,0.07024793388429752,0.10294117647058823,0.007142857142857143,22.43751755124965,0.5555555555555556,0.05648854961832061,0.014326647564469915,0.09923664122137404,0.015723270440251572,0.06361323155216285,0.014652014652014652,0.011764705882352941,0.015503875968992248,0.03234501347708895,0.05057471264367816,0.07936507936507936,0.08108108108108109,0.14285714285714285,0.024822695035460994,1.0,0.33986928104575165,0.6298076923076923,0.6931216931216931,0.33587786259541985,0.2222222222222222,0.49264705882352944,0.5491803278688525,0.2537313432835821,0.22875816993464052,0.3357142857142857,0.3381294964028777,0.23404255319148937,0.0392156862745098,0.3333333333333333,0.34782608695652173,0.75,0.16993464052287582,0.28846153846153844,0.2912621359223301,0.3409090909090909,0.6,0.18181818181818182,0.375,0.24561403508771928,0.5476190476190477,0.029239766081871343,0.2631578947368421,0.5490196078431373,0.3,0.4925410361842104,0.5140875,0.4651050898203592,0.07938931297709924,0.09867172675521822,0.1,0.312,7.9421487603305785,25.38515625,0.2870429762668377,,1.0,2.0,12.0,14.0,2.0,1.0,8.0,5.0,1.0,1.0,,,1.0,0.28,0.015625,0.09134615384615384,0.041666666666666664,0.013513513513513514,0.010582010582010581,0.02127659574468085,0.015873015873015872,0.9,0.022727272727272728,,,0.4,0.26666666666666666,4.0,,,,,,0.2222222222222222,,0.009615384615384616,1.0,,,,True
2049,1610612759,Speedy Claxton,Speedy Claxton,2049,SAS,10373.0,173,51,315,313,92,70,53,628,13.0,20.0,2.0,4.0,1.0,6.0,,7.0,12.0,24,,1.0,,,4.0,,,3.0,25.0,51,,5.0,9.0,59,310,2.0,4.0,,,2.0,6.0,2.0,16,3.0,4.0,8.0,20.0,30.0,,,,4.0,,4.0,19.0,14.0,33.0,6.0,8.0,7.0,4.0,8.0,80.0,5.0,5.0,5.0,8.0,13,10.0,23,1.0,5.0,3.0,2.0,6.0,1.0,4.0,4.0,2.0,,10.0,2.0,5.0,15,,1.0,16.0,,,4.0,4.0,2.0,,2.0,2.0,8.0,92,2.0,0.4,0.4,,,,,0.49019607843137253,0.5,0.125,0.44642857142857145,0.5,0.10526315789473684,0.4609375,0.5,0.16666666666666666,0.08928571428571429,0.0784313725490196,0.5714285714285714,,19.680851063829788,0.6,0.06722689075630252,0.047619047619047616,0.17857142857142858,0.14285714285714285,0.08843537414965986,0.07142857142857142,0.06060606060606061,0.125,0.05555555555555555,0.02702702702702703,0.10869565217391304,0.23809523809523808,,0.043478260869565216,1.0,0.35714285714285715,0.65,0.65,0.23076923076923078,0.125,,,,0.42857142857142855,0.5,0.5,0.5833333333333334,0.017857142857142856,,,,0.07142857142857142,,,1.0,0.5,,,0.3157894736842105,0.16666666666666666,,0.15789473684210525,0.44642857142857145,,0.4716589285714286,0.50135,0.43415789473684213,0.06666666666666667,0.07272727272727272,0.1016949152542373,0.13559322033898305,10.450980392156861,24.9,0.2920634920634921,,,,,,1.0,,1.0,,,,1.0,1.0,,,0.2,,,,0.0625,0.025,0.15789473684210525,,,,,,,,,,,,,,,0.25,,,,,True
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,28981.0,483,-58,917,917,255,261,123,1834,45.0,62.0,15.0,24.0,11.0,14.0,20.0,59.0,7.0,31,,,,,,,,,72.0,152,,,39.0,183,969,17.0,30.0,,,8.0,42.0,16.0,34,,11.0,43.0,70.0,74.0,,,30.0,,,12.0,12.0,6.0,18.0,6.0,,6.0,1.0,5.0,42.0,13.0,38.0,14.0,55.0,78,54.0,132,3.0,11.0,8.0,3.0,7.0,2.0,4.0,27.0,3.0,1.0,34.0,4.0,25.0,74,6.0,16.0,53.0,4.0,,26.0,3.0,9.0,,9.0,8.0,43.0,255,5.0,0.4861111111111111,0.6140350877192983,,,,,0.47368421052631576,0.5666666666666667,0.47058823529411764,0.47368421052631576,0.5666666666666667,0.47058823529411764,0.5169491525423728,0.6,0.5,,0.07894736842105263,0.1016949152542373,0.06451612903225806,20.13358778625954,0.20588235294117646,0.1608187134502924,0.11343283582089553,0.2153846153846154,0.14444444444444443,0.16953316953316952,0.12,0.11403508771929824,0.12903225806451613,0.22549019607843138,0.10714285714285714,0.15625,0.2,0.25,0.04411764705882353,0.8888888888888888,0.40789473684210525,0.7258064516129032,0.7758620689655172,0.5333333333333333,0.3881578947368421,0.3389830508474576,0.37735849056603776,0.45,0.20394736842105263,0.22580645161290322,0.2413793103448276,0.2857142857142857,,,,,,,,0.8,0.625,,,0.4117647058823529,0.7857142857142857,,,0.40789473684210525,,0.4712421052631579,0.5304080000000001,0.4645205882352942,0.14942528735632185,0.14942528735632185,0.22950819672131148,0.23497267759562843,7.310526315789474,,0.2780806979280262,,,,,,,9.0,2.0,3.0,,,5.0,4.0,3.0,,,0.06451612903225806,,0.3,0.1686746987951807,0.07971014492753623,0.15254237288135594,,,,,,,,3.0,1.0,2.0,3.0,0.10714285714285714,,,,,,,,True
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,28548.0,476,34,931,915,302,259,105,1846,1.0,2.0,,1.0,,,9.0,22.0,21.0,45,9.0,18.0,5.0,16.0,36.0,3.0,8.0,12.0,31.0,69,25.0,54.0,21.0,158,905,2.0,6.0,4.0,9.0,,16.0,11.0,18,17.0,15.0,52.0,32.0,30.0,69.0,6.0,2.0,36.0,16.0,2.0,24.0,8.0,32.0,6.0,2.0,7.0,8.0,9.0,72.0,1.0,3.0,5.0,21.0,26,5.0,31,,15.0,11.0,4.0,12.0,1.0,11.0,4.0,1.0,,16.0,8.0,8.0,28,1.0,1.0,24.0,,7.0,,7.0,1.0,,1.0,,52.0,302,3.0,0.5161290322580645,0.5333333333333333,0.92,0.46296296296296297,0.4444444444444444,0.46296296296296297,0.4492753623188406,0.3333333333333333,0.6111111111111112,0.556910569105691,0.5333333333333333,0.5285714285714286,0.5801526717557252,0.5333333333333333,0.5952380952380952,0.43902439024390244,0.028985507246376812,0.045454545454545456,0.022222222222222223,13.944603629417383,0.75,0.05570291777188329,0.00980392156862745,0.06756756756756757,0.00980392156862745,0.057649667405764965,0.00980392156862745,,,0.08333333333333333,0.035211267605633804,0.05755395683453238,0.08771929824561403,,,,0.016260162601626018,0.5,0.5,1.0,0.17886178861788618,0.4090909090909091,0.42857142857142855,0.3333333333333333,0.36585365853658536,0.4666666666666667,0.4772727272727273,0.5714285714285714,0.14634146341463414,0.5,0.5,0.8888888888888888,0.2926829268292683,0.4444444444444444,0.45714285714285713,0.06666666666666667,,0.5333333333333333,0.375,,,0.14285714285714285,0.34285714285714286,0.45528455284552843,0.4444444444444444,0.47585813008130085,0.4932272727272728,0.4820542857142858,0.008064516129032258,,0.10126582278481013,0.3291139240506329,15.149275362318837,24.56481481481481,0.32438238453276047,1.0,1.0,1.0,4.0,5.0,1.0,,1.0,1.0,,,,1.0,,0.29411764705882354,0.018518518518518517,,,,0.021739130434782608,0.009708737864077669,0.014925373134328358,0.9375,0.06666666666666667,1.0,1.0,0.2,0.3333333333333333,,1.0,,,,0.03125,,1.0,0.027777777777777776,1.0,0.01818181818181818,,,True
990,1610612759,Malik Rose,Malik Rose,990,SAS,63744.0,1062,60,2063,2046,661,576,247,4109,100.0,174.0,26.0,42.0,37.0,63.0,14.0,48.0,48.0,119,,1.0,1.0,1.0,1.0,,,,162.0,341,1.0,2.0,100.0,427,2126,28.0,53.0,,1.0,12.0,68.0,50.0,106,1.0,43.0,143.0,206.0,118.0,,3.0,42.0,1.0,1.0,46.0,52.0,14.0,66.0,10.0,4.0,34.0,12.0,6.0,146.0,13.0,61.0,31.0,153.0,199,81.0,280,13.0,33.0,19.0,14.0,53.0,7.0,30.0,42.0,23.0,9.0,95.0,25.0,54.0,124,15.0,13.0,133.0,11.0,3.0,60.0,11.0,19.0,1.0,19.0,15.0,143.0,661,15.0,0.6358024691358025,0.7304964539007093,,0.5,,0.5,0.4750733137829912,0.5283018867924528,0.4716981132075472,0.47667638483965014,0.5185185185185185,0.4672897196261682,0.5272952853598015,0.5573770491803278,0.5378787878787878,0.0058309037900874635,0.1348973607038123,0.14583333333333334,0.025210084033613446,21.300256629597946,0.5578947368421052,0.1951530612244898,0.09341500765696784,0.17613636363636365,0.06103286384976526,0.19166666666666668,0.08545034642032333,0.10628019323671498,0.06593406593406594,0.13942307692307693,0.23220973782771537,0.20064724919093851,0.176,0.17647058823529413,0.09774436090225563,0.7894736842105263,0.5072886297376094,0.5747126436781609,0.7246376811594203,0.5,0.13994169096209913,0.2916666666666667,0.34146341463414637,0.7857142857142857,0.3469387755102041,0.40336134453781514,0.41379310344827586,0.875,0.0029154518950437317,,,,0.0029154518950437317,1.0,1.0,0.7777777777777778,0.6190476190476191,,,0.5887850467289719,0.5873015873015873,0.009345794392523364,,0.5131195335276968,1.0,0.48047543859649144,0.5000270833333332,0.495985046728972,0.15306122448979592,0.15384615384615385,0.1592505854800937,0.33489461358313816,7.8548387096774155,31.0,0.3204071740184198,,1.0,,,,,15.0,6.0,14.0,,,12.0,6.0,1.0,,,0.20689655172413793,,0.28846153846153844,0.13596491228070176,0.03669724770642202,0.05737704918032787,,0.018518518518518517,,,,,,7.0,1.0,,3.0,0.08974358974358974,0.038461538461538464,,,,,,,True
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,12462.0,208,22,411,396,155,166,52,807,2.0,2.0,1.0,1.0,2.0,2.0,4.0,6.0,5.0,14,3.0,9.0,5.0,3.0,9.0,,1.0,3.0,11.0,22,6.0,18.0,5.0,45,420,3.0,7.0,,2.0,1.0,7.0,4.0,11,8.0,3.0,17.0,14.0,8.0,18.0,,4.0,9.0,3.0,,5.0,6.0,11.0,3.0,3.0,2.0,1.0,2.0,28.0,1.0,9.0,1.0,15.0,19,10.0,29,,3.0,2.0,1.0,9.0,,9.0,1.0,,,10.0,4.0,10.0,23,5.0,1.0,7.0,,1.0,2.0,1.0,5.0,1.0,7.0,4.0,17.0,155,3.0,0.6363636363636364,0.7777777777777778,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.42857142857142855,0.36363636363636365,0.5,0.3333333333333333,0.3684210526315789,0.5116279069767442,0.35,0.40476190476190477,0.45,,,,11.27659574468085,0.9,0.10067114093959731,0.06923076923076923,0.04,0.025,0.09195402298850575,0.058823529411764705,0.045454545454545456,0.07142857142857142,0.125,0.11538461538461539,0.061224489795918366,,0.2,,0.5714285714285714,0.05,1.0,1.0,,0.15,0.6666666666666666,0.6666666666666666,0.75,0.35,0.35714285714285715,0.35714285714285715,0.8,0.225,0.3333333333333333,0.3333333333333333,1.0,0.225,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.1111111111111111,,0.10526315789473684,1.0,0.2631578947368421,0.15789473684210525,0.5,0.3333333333333333,0.4853875,0.4554714285714286,0.482578947368421,0.047619047619047616,0.08333333333333333,0.15555555555555556,0.37777777777777777,14.754545454545456,23.91111111111111,0.3771289537712895,,1.0,2.0,,2.0,,3.0,,,2.0,1.0,3.0,1.0,1.0,0.25,,,,0.1875,0.1,0.07142857142857142,,1.0,0.1111111111111111,,,0.4,,,,,,,,,,,,,1.0,1.0,True
