EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG2M,PtsUnassisted3s,SecondChanceTurnovers,2pt And 1 Free Throw Trips,PenaltyFg2Pct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,HeaveAttempts,Arc3Assists,FTOffRebounds,LostBallTurnovers,Travels,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,Clear Path Fouls
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,8122.0,135,-27,269,261,76,107,43,530,6,14,2.0,9.0,1,6.0,16,1.0,6.0,,,,,,,,,13,36,,,11.0,37,274,2.0,9,,4.0,10,,,4.0,12.0,16.0,10.0,,4.0,,,3.0,7,3.0,10,,3.0,1.0,3.0,23,,12,4.0,17,2.0,23,13,36,2.0,3.0,2.0,1.0,1.0,,1.0,5.0,,6.0,3.0,9,14,1.0,3.0,17.0,7.0,2.0,6.0,5.0,1.0,6.0,5.0,12.0,76,,0.6153846153846154,0.7272727272727273,,,,,0.3611111111111111,0.2222222222222222,0.3611111111111111,0.2222222222222222,0.4,0.42045454545454547,0.2222222222222222,0.46153846153846156,,0.08333333333333333,,15.723270440251572,0.16666666666666666,0.2222222222222222,0.1588785046728972,0.1016949152542373,0.17391304347826086,,0.16153846153846155,0.08108108108108109,0.19230769230769232,0.08771929824561403,,0.1111111111111111,0.16666666666666666,0.2,0.1875,0.14285714285714285,0.1,0.8333333333333334,0.3888888888888889,0.42857142857142855,0.5454545454545454,0.5,0.4444444444444444,0.375,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,0.2222222222222222,,0.1,,,,0.3888888888888889,,0.4729472222222222,0.5893555555555555,0.41224,0.16666666666666666,0.16666666666666666,0.10810810810810811,0.32432432432432434,6.708333333333333,,0.2825278810408922,,,,4.0,,1.0,1.0,0.4,,,,,,3.0,1.0,,2.0,,,,,,0.21428571428571427,0.1111111111111111,0.05714285714285714,,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,3833.0,64,-31,136,136,48,90,19,272,4,10,4.0,8.0,2,1.0,8,,3.0,,,,,,,,,5,21,,,,10,140,4.0,11,,8.0,6,,,,2.0,,10.0,,8.0,,,3.0,2,2.0,4,,1.0,1.0,,10,,8,4.0,6,2.0,12,8,20,2.0,4.0,3.0,1.0,3.0,,2.0,2.0,2.0,5.0,3.0,2,7,2.0,,,,,4.0,3.0,1.0,4.0,2.0,2.0,48,2.0,,,,,,,0.23809523809523808,0.36363636363636365,0.23809523809523808,0.36363636363636365,0.16666666666666666,0.23809523809523808,0.36363636363636365,0.16666666666666666,,0.14285714285714285,0.125,15.568862275449103,0.6,0.3333333333333333,0.13636363636363635,0.12698412698412698,0.2857142857142857,,0.1724137931034483,0.0975609756097561,0.23809523809523808,0.047619047619047616,,0.06666666666666667,0.25,0.11764705882352941,0.3333333333333333,,0.15384615384615385,0.5,0.47619047619047616,0.4,0.5,,0.38095238095238093,0.125,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,0.7272727272727273,0.5,,0.3333333333333333,,,,0.47619047619047616,,0.4721952380952381,0.5343600000000001,0.42393333333333333,,,0.8,0.2,5.671428571428571,,0.35294117647058826,1.0,,,1.0,,,,0.16666666666666666,,0.5,,,,2.0,,1.0,,,,,,,0.2,,0.09523809523809523,,,,,,,,,,,,,,,,,,True,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,9241.0,154,-3,299,297,55,38,39,596,37,52,13.0,20.0,11,8.0,28,,,,,,,,,,,45,80,,,19.0,109,335,13.0,20,,31.0,14,,,6.0,18.0,68.0,22.0,,16.0,,,4.0,13,3.0,16,,6.0,1.0,6.0,35,1.0,21,4.0,24,3.0,31,22,53,10.0,4.0,1.0,3.0,,,,8.0,,8.0,1.0,6,13,1.0,3.0,29.0,16.0,1.0,8.0,2.0,5.0,8.0,5.0,18.0,55,1.0,0.7555555555555555,0.918918918918919,,,,,0.5625,0.65,0.5625,0.65,0.42857142857142855,0.592391304347826,0.7045454545454546,0.5,,0.05,0.10714285714285714,28.81844380403458,,0.375,0.22857142857142856,0.1794871794871795,0.14814814814814814,0.058823529411764705,0.21212121212121213,0.16417910447761194,0.3333333333333333,0.08108108108108109,0.07142857142857142,0.25,0.11764705882352941,0.2909090909090909,0.18181818181818182,,0.3225806451612903,0.625,0.65,0.7115384615384616,0.7254901960784313,0.7297297297297297,0.35,0.2857142857142857,0.32,,,,,,,,,,,,,1.0,0.65,,0.7857142857142857,,,,0.65,,0.51235875,0.5584277777777777,0.5233071428571429,0.17582417582417584,0.17582417582417584,0.28440366972477066,0.1651376146788991,2.6424999999999996,,0.18394648829431437,6.0,,,6.0,,2.0,5.0,0.42857142857142855,,0.5454545454545454,,5.0,,3.0,,,1.0,1.0,3.0,2.0,2.0,,0.019230769230769232,,0.13636363636363635,,0.875,0.23076923076923078,,,,,,,,,,,,,,,True,,,,,,,
2066,1610612747,Soumaila Samake,Soumaila Samake,2066,LAL,1488.0,25,10,48,50,14,29,12,98,5,5,3.0,3.0,2,4.0,6,,,,,,,,,,,9,11,,,2.0,20,41,4.0,4,,10.0,4,,,,6.0,10.0,8.0,,8.0,,,1.0,1,,1,,,,1.0,2,2.0,5,,3,2.0,5,7,12,1.0,,,,,,,,,,,2,2,,,2.0,1.0,,,,,,,6.0,14,,0.5555555555555556,1.0,,,,,0.8181818181818182,1.0,0.8181818181818182,1.0,0.75,0.8333333333333334,1.0,0.75,,0.09090909090909091,0.16666666666666666,18.75,,0.6666666666666666,0.1875,0.21739130434782608,,0.2857142857142857,0.17647058823529413,0.23333333333333334,0.2857142857142857,0.125,0.4,,,0.3,,,1.0,,0.45454545454545453,1.0,1.0,0.4,0.5454545454545454,0.6666666666666666,0.8,,,,,,,,,,,,,0.75,1.0,,0.5,,,,0.45454545454545453,,0.46403636363636364,0.5517666666666666,0.49160000000000004,0.08333333333333333,0.08333333333333333,0.5,0.3,5.054545454545454,,0.2916666666666667,2.0,,,3.0,,,,0.75,,1.0,,2.0,,,,,,,,,,,,,0.25,,0.75,,,,,,,,,,,,,,,,True,,,,,,,
109,1610612747,Robert Horry,Robert Horry,109,LAL,129350.0,2156,203,4161,4151,1436,1382,539,8312,77,130,25.0,54.0,43,19.0,62,29.0,87.0,8.0,43.0,4.0,2.0,14.0,40.0,125.0,38.0,125,279,48.0,168.0,97.0,491,4258,32.0,72,16.0,88.0,73,14.0,52.0,41.0,153.0,146.0,104.0,135.0,40.0,125.0,40.0,12.0,164,52.0,216,10.0,73.0,28.0,63.0,484,29.0,131,45.0,224,30.0,299,171,470,9.0,91.0,53.0,38.0,62.0,18.0,44.0,39.0,5.0,101.0,35.0,113,227,14.0,9.0,126.0,53.0,17.0,54.0,36.0,12.0,56.0,29.0,153.0,1436,31.0,0.584,0.6952380952380952,0.9375,0.2857142857142857,0.2692307692307692,0.2857142857142857,0.44802867383512546,0.4444444444444444,0.4407158836689038,0.4147727272727273,0.448,0.48904382470119523,0.4489795918367347,0.5066225165562914,0.37583892617449666,0.043010752688172046,0.04838709677419355,12.528568460419695,0.6138613861386139,0.22058823529411764,0.1414141414141414,0.08851351351351351,0.11627906976744186,0.06196581196581197,0.13647894469812277,0.08213552361396304,0.0481283422459893,0.09791332263242375,0.05588235294117647,0.11556603773584906,0.16334661354581673,0.1413373860182371,0.12244897959183673,0.0967741935483871,0.03557312252964427,0.5178571428571429,0.29082774049217003,0.5923076923076923,0.6311475409836066,0.5454545454545454,0.13870246085011187,0.3064516129032258,0.3220338983050847,0.19463087248322147,0.3333333333333333,0.3372093023255814,0.7586206896551724,0.09619686800894854,0.18604651162790697,0.19047619047619047,1.0,0.2796420581655481,0.32,0.32,0.925,0.6136363636363636,0.46296296296296297,0.045454545454545456,0.344,0.112,0.14285714285714285,0.304,0.6666666666666666,0.32,0.5020298206278027,0.514045138888889,0.5023943548387096,0.10927835051546392,0.167192429022082,0.17922606924643583,0.31160896130346233,7.532974910394266,24.91488095238095,0.34510934871425136,28.0,12.0,12.0,35.0,9.0,8.0,15.0,0.4794520547945205,0.13636363636363635,0.6511627906976745,0.3157894736842105,15.0,,42.0,11.0,18.0,3.0,6.0,1.0,,1.0,,0.06153846153846154,0.06962025316455696,0.10766045548654245,0.078125,0.47368421052631576,0.12,3.0,3.0,0.1875,0.25,0.6666666666666666,,2.0,1.0,0.011494252873563218,,,,,,False,1.0,1.0,0.005952380952380952,0.023255813953488372,,,
145,1610612747,Tracy Murray,Tracy Murray,145,LAL,7710.0,128,-30,257,256,94,106,30,513,3,4,1.0,2.0,2,3.0,4,4.0,13.0,,5.0,,,4.0,4.0,23.0,8.0,10,21,4.0,28.0,4.0,36,287,2.0,3,1.0,4.0,5,,12.0,,6.0,16.0,4.0,12.0,2.0,22.0,4.0,,7,1.0,8,,4.0,1.0,2.0,17,,3,3.0,11,,14,3,17,,4.0,3.0,1.0,8.0,,6.0,1.0,,9.0,2.0,11,19,2.0,,4.0,1.0,1.0,2.0,,1.0,2.0,2.0,6.0,94,2.0,0.8,0.8888888888888888,1.0,0.14285714285714285,,0.14814814814814814,0.47619047619047616,0.6666666666666666,0.32653061224489793,0.5,0.17647058823529413,0.35294117647058826,0.5,0.17647058823529413,0.5714285714285714,,,20.689655172413794,0.8888888888888888,,0.13095238095238096,0.0375,0.21428571428571427,,0.14285714285714285,0.02654867256637168,0.06666666666666667,,,0.2222222222222222,0.06451612903225806,0.14285714285714285,0.2,0.25,,1.0,0.08163265306122448,0.75,0.75,0.6666666666666666,0.08163265306122448,0.75,0.75,0.2653061224489796,0.3076923076923077,0.3076923076923077,1.0,0.10204081632653061,,,,0.46938775510204084,0.17391304347826086,0.17391304347826086,1.0,0.5,0.5,,0.11764705882352941,0.23529411764705882,,0.47058823529411764,0.6530612244897959,0.18181818181818182,0.4897416666666666,0.45630000000000004,0.5018343749999999,0.02,0.045454545454545456,0.1111111111111111,0.16666666666666666,13.514285714285712,25.571428571428566,0.3657587548638132,2.0,1.0,,3.0,,,,0.6,0.25,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,0.08,,0.6666666666666666,,,,,,,,,,,,,,,,False,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,83519.0,1392,105,2674,2670,920,800,360,5344,56,89,20.0,31.0,15,13.0,49,41.0,131.0,15.0,38.0,6.0,6.0,11.0,30.0,77.0,31.0,110,269,45.0,115.0,71.0,426,2775,24.0,46,12.0,73.0,58,17.0,42.0,43.0,132.0,166.0,54.0,126.0,20.0,75.0,30.0,23.0,60,20.0,80,4.0,24.0,11.0,25.0,180,20.0,56,32.0,107,15.0,154,81,235,11.0,52.0,25.0,27.0,30.0,5.0,18.0,24.0,4.0,54.0,14.0,64,152,9.0,12.0,93.0,24.0,22.0,27.0,11.0,10.0,27.0,17.0,132.0,920,27.0,0.7545454545454545,0.83,0.9333333333333333,0.391304347826087,0.40476190476190477,0.39823008849557523,0.40892193308550184,0.5217391304347826,0.4622395833333333,0.49137931034482757,0.445,0.4976635514018692,0.5447761194029851,0.5196850393700787,0.2994791666666667,0.08550185873605948,0.14285714285714285,15.50836550836551,0.5555555555555556,0.17857142857142858,0.107,0.05870020964360587,0.13793103448275862,0.06666666666666667,0.11282467532467533,0.06060606060606061,0.05829596412556054,0.05176470588235294,0.06086956521739131,0.1111111111111111,0.09415584415584416,0.1136890951276102,0.12921348314606743,0.16666666666666666,0.05555555555555555,0.6296296296296297,0.23177083333333334,0.6292134831460674,0.7368421052631579,0.6428571428571429,0.12760416666666666,0.2653061224489796,0.30952380952380953,0.3411458333333333,0.31297709923664124,0.3203125,0.926829268292683,0.09895833333333333,0.39473684210526316,0.39473684210526316,0.9333333333333333,0.20052083333333334,0.38961038961038963,0.38961038961038963,0.9333333333333333,0.5344827586206896,0.6451612903225806,0.10344827586206896,0.15,0.11,0.5454545454545454,0.31,0.53125,0.4,0.48243070866141735,0.5132122641509435,0.4666142857142857,0.06403940886699508,0.08275862068965517,0.17136150234741784,0.30985915492957744,10.763940520446097,25.537391304347832,0.34405385190725507,8.0,6.0,11.0,19.0,9.0,8.0,3.0,0.3275862068965517,0.10344827586206896,0.5333333333333333,0.3548387096774194,16.0,2.0,16.0,5.0,12.0,2.0,6.0,1.0,,,2.0,0.14606741573033707,0.04716981132075472,0.06862745098039216,0.08571428571428572,0.6923076923076923,0.35,1.0,3.0,0.25,0.16666666666666666,1.0,,,,0.022900763358778626,2.0,2.0,0.3333333333333333,1.0,0.017241379310344827,False,,,,,1.0,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,37167.0,619,-40,1197,1184,335,343,157,2381,14,18,4.0,4.0,6,5.0,31,24.0,53.0,1.0,6.0,1.0,,3.0,25.0,69.0,23.0,43,102,26.0,75.0,8.0,172,1242,5.0,13,9.0,23.0,18,8.0,26.0,6.0,50.0,56.0,30.0,69.0,6.0,67.0,25.0,7.0,47,18.0,65,3.0,24.0,12.0,11.0,148,2.0,13,8.0,54,5.0,67,16,83,1.0,22.0,12.0,10.0,23.0,8.0,20.0,14.0,1.0,37.0,7.0,18,47,2.0,2.0,13.0,5.0,2.0,7.0,2.0,4.0,7.0,2.0,50.0,335,11.0,0.6511627906976745,0.7,0.8846153846153846,0.3466666666666667,0.3076923076923077,0.3561643835616438,0.4215686274509804,0.38461538461538464,0.4632768361581921,0.4318181818181818,0.5,0.46994535519125685,0.46,0.5208333333333334,0.423728813559322,0.06862745098039216,0.22580645161290322,15.918958031837915,0.6216216216216216,0.1111111111111111,0.11842105263157894,0.029545454545454545,0.08695652173913043,0.013071895424836602,0.11313868613138686,0.025295109612141653,0.011111111111111112,0.030303030303030304,0.016260162601626018,0.1015625,0.1476510067114094,0.10614525139664804,0.07142857142857142,0.13636363636363635,0.010416666666666666,0.2857142857142857,0.1016949152542373,0.7777777777777778,0.7777777777777778,0.5,0.1751412429378531,0.16129032258064516,0.20833333333333334,0.2994350282485876,0.4528301886792453,0.4528301886792453,0.8333333333333334,0.03389830508474576,0.16666666666666666,0.16666666666666666,,0.3898305084745763,0.36231884057971014,0.36764705882352944,0.92,0.18181818181818182,1.0,0.045454545454545456,0.13636363636363635,0.06818181818181818,,0.5227272727272727,0.5254237288135594,0.373134328358209,0.47065742857142845,0.46803750000000005,0.46955833333333336,0.027624309392265192,0.04716981132075472,0.13372093023255813,0.29069767441860467,12.758823529411767,26.075999999999993,0.27986633249791143,5.0,8.0,8.0,10.0,9.0,2.0,1.0,0.5555555555555556,0.36363636363636365,0.8333333333333334,0.34782608695652173,4.0,2.0,15.0,1.0,3.0,1.0,1.0,,,,1.0,,0.022727272727272728,0.03783783783783784,,0.2,0.25,3.0,3.0,0.3333333333333333,0.375,1.0,,,,,,,,,,False,1.0,,0.013333333333333334,,,0.014492753623188406,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,39390.0,656,-26,1248,1260,352,374,164,2508,25,37,4.0,9.0,15,8.0,26,24.0,61.0,,8.0,3.0,,4.0,12.0,37.0,8.0,57,124,12.0,45.0,13.0,163,1335,5.0,13,6.0,11.0,34,1.0,12.0,6.0,47.0,86.0,28.0,36.0,4.0,37.0,12.0,6.0,34,11.0,45,2.0,19.0,8.0,7.0,101,4.0,15,6.0,36,1.0,43,19,62,1.0,4.0,2.0,2.0,25.0,10.0,19.0,21.0,,46.0,7.0,25,56,,5.0,17.0,5.0,4.0,8.0,4.0,4.0,9.0,6.0,47.0,352,8.0,0.7543859649122807,0.7818181818181819,1.0,0.26666666666666666,0.08333333333333333,0.26666666666666666,0.4596774193548387,0.38461538461538464,0.4437869822485207,0.2631578947368421,0.44565217391304346,0.4604519774011299,0.275,0.47,0.26627218934911245,0.04838709677419355,0.038461538461538464,15.453915453915455,0.5434782608695652,0.020833333333333332,0.07563025210084033,0.034013605442176874,0.06060606060606061,0.029411764705882353,0.07304347826086957,0.03292894280762565,0.05357142857142857,0.028409090909090908,0.009523809523809525,0.05263157894736842,0.09210526315789473,0.07853403141361257,0.06578947368421052,0.043478260869565216,0.010869565217391304,0.6666666666666666,0.21893491124260356,0.6756756756756757,0.78125,0.72,0.15384615384615385,0.3076923076923077,0.32,0.3609467455621302,0.39344262295081966,0.39344262295081966,0.8333333333333334,0.047337278106508875,,,,0.21893491124260356,0.32432432432432434,0.32432432432432434,1.0,0.47368421052631576,0.4444444444444444,0.15789473684210525,0.32608695652173914,0.08695652173913043,,0.17391304347826086,0.48520710059171596,0.32432432432432434,0.4776988165680473,0.5032718749999999,0.4851771739130436,0.028901734104046242,0.0390625,0.06748466257668712,0.2883435582822086,11.39274193548387,25.27111111111111,0.28205128205128205,13.0,3.0,1.0,19.0,,3.0,1.0,0.5588235294117647,0.15789473684210525,0.8666666666666667,0.125,1.0,,9.0,,6.0,1.0,,,,,,0.13513513513513514,,0.026143790849673203,0.0967741935483871,0.625,0.25,,,,,,,1.0,1.0,,,,,,,False,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,177861.0,2964,265,5731,5726,1896,1712,751,11457,230,364,28.0,55.0,140,139.0,342,284.0,702.0,9.0,27.0,7.0,5.0,13.0,99.0,253.0,116.0,653,1408,108.0,280.0,533.0,2163,5994,48.0,126,26.0,180.0,435,42.0,129.0,284.0,824.0,452.0,854.0,195.0,36.0,243.0,99.0,64.0,319,86.0,405,41.0,167.0,66.0,86.0,896,20.0,62,76.0,309,13.0,398,86,484,23.0,155.0,98.0,57.0,151.0,27.0,93.0,90.0,15.0,241.0,82.0,53,197,6.0,32.0,632.0,234.0,74.0,59.0,26.0,21.0,61.0,35.0,824.0,1896,36.0,0.3460949464012251,0.35590551181102364,0.6018518518518519,0.38571428571428573,0.32558139534883723,0.4,0.4637784090909091,0.38095238095238093,0.4828199052132701,0.4440789473684211,0.4787234042553192,0.5437340153452686,0.5,0.5700280112044818,0.16587677725118483,0.045454545454545456,0.07602339181286549,33.02241612757635,0.6265560165975104,0.07262569832402235,0.1401360544217687,0.029764762361977917,0.1442125237191651,0.03278688524590164,0.14092240117130309,0.030449313033791312,0.04924242424242424,0.021965317919075144,0.0319634703196347,0.10720887245841035,0.12534818941504178,0.17019027484143764,0.15869017632241814,0.1,0.02781136638452237,0.5737704918032787,0.2156398104265403,0.6318681318681318,0.6906906906906907,0.4043478260869565,0.20260663507109006,0.4064327485380117,0.439873417721519,0.4158767772511848,0.4045584045584046,0.40863309352517985,0.35563380281690143,0.015995260663507108,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.14988151658767773,0.391304347826087,0.3944223107569721,0.6060606060606061,0.3618421052631579,0.509090909090909,0.046052631578947366,0.24822695035460993,0.02304964539007092,0.38461538461538464,0.20567375886524822,0.3815165876777251,0.4074074074074074,0.4600827452153111,0.477986475409836,0.4637624319419238,0.12759170653907495,0.14661654135338345,0.08321775312066575,0.38095238095238093,11.466335227272724,26.59714285714286,0.3308323154772291,84.0,19.0,37.0,207.0,129.0,16.0,46.0,0.47586206896551725,0.125,0.6,0.31896551724137934,45.0,10.0,45.0,4.0,58.0,7.0,12.0,2.0,1.0,,2.0,0.08516483516483517,0.017467248908296942,0.02463768115942029,0.03488372093023256,0.2302158273381295,0.21428571428571427,7.0,13.0,0.5,0.3684210526315789,0.7142857142857143,46.0,2.0,,0.009971509971509971,6.0,6.0,0.8571428571428571,0.6666666666666666,0.021052631578947368,False,2.0,2.0,0.007142857142857143,,1.0,0.007905138339920948,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,12897.0,215,-11,415,420,134,125,57,835,4,6,,,3,,5,16.0,34.0,,2.0,1.0,,1.0,5.0,11.0,3.0,20,45,5.0,13.0,4.0,59,453,1.0,2,3.0,5.0,16,2.0,4.0,2.0,22.0,34.0,6.0,12.0,,10.0,5.0,3.0,17,6.0,23,1.0,8.0,4.0,5.0,52,1.0,4,3.0,17,,20,5,25,1.0,7.0,3.0,4.0,8.0,,7.0,1.0,,9.0,5.0,12,30,,,4.0,1.0,1.0,1.0,,,1.0,,22.0,134,4.0,0.85,0.85,0.8,0.38461538461538464,0.5,0.4166666666666667,0.4444444444444444,0.5,0.47413793103448276,0.5,0.5,0.49166666666666664,0.5,0.5238095238095238,0.22413793103448276,0.06666666666666667,0.4,14.110429447852761,0.8888888888888888,,0.12781954887218044,0.02564102564102564,0.05660377358490566,0.022727272727272728,0.10752688172043011,0.025,,0.024390243902439025,0.03125,0.15384615384615385,0.11904761904761904,0.12307692307692308,0.044444444444444446,0.125,0.034482758620689655,,0.10344827586206896,0.6666666666666666,0.8,0.5,0.08620689655172414,,,0.5862068965517241,0.47058823529411764,0.47058823529411764,0.9375,0.034482758620689655,,,,0.1896551724137931,0.45454545454545453,0.45454545454545453,0.8,,,0.2,0.15,0.05,,0.15,0.3275862068965517,0.5,0.4573614035087719,0.5046999999999999,0.4424500000000001,0.01694915254237288,0.021739130434782608,0.0847457627118644,0.3728813559322034,15.464444444444444,26.27692307692307,0.3228915662650602,1.0,2.0,2.0,7.0,3.0,,,0.4375,0.4,0.3333333333333333,0.6666666666666666,,1.0,5.0,,1.0,,1.0,,,,,0.16666666666666666,,0.045454545454545456,,,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,False,,,,,,,
