EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,HeaveMakes,OffensiveGoaltends,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,153372.0,2556,267.0,4820,4815,1752,1574,648,9635,274,397,52.0,82.0,93,133,42,129,139,334,24.0,60.0,3.0,6.0,12.0,23.0,42.0,100.0,5.0,10.0,18.0,42.0,455,860,66.0,160.0,262,1370,4924,63.0,125,8.0,16.0,44.0,194.0,146,265,30.0,65.0,124,506,746,164,195.0,3.0,76.0,100.0,42.0,87,122,11.0,133,9.0,2.0,41,14.0,67.0,277,16.0,163,11.0,64,238,22.0,324,190,514,24.0,72,43.0,29.0,80,19.0,38,81,19.0,42.0,10.0,161,17.0,58.0,68,217,27.0,23.0,331,17.0,15.0,117.0,51,15.0,2.0,2.0,6.0,3.0,6.0,17.0,10.0,7.0,7.0,506,1752,51,0.8197802197802198,0.894484412470024,0.9848484848484849,0.4125,0.5,0.46153846153846156,0.4125,0.5290697674418605,0.504,0.5509433962264151,0.5431372549019607,0.5319148936170213,0.5787878787878787,0.5798462852263023,0.5813253012048193,0.6185185185185185,0.1568627450980392,0.10116279069767442,0.14357682619647355,0.16279069767441862,0.02694610778443114,23.74821173104435,0.4968944099378882,0.13924050632911392,0.055,0.1330352152040246,0.09035476718403547,0.12075471698113208,0.0653061224489796,0.13022854678740836,0.08735968765251342,0.10236220472440945,0.1026252983293556,0.07753705815279362,0.06349206349206349,0.07142857142857142,0.114,0.12627291242362526,0.14912280701754385,0.12919896640826872,0.0979020979020979,0.0594059405940594,0.5882352941176471,0.3892156862745098,0.690176322418136,0.8058823529411765,0.7992700729927007,0.1264705882352941,0.32558139534883723,0.3888888888888889,0.6428571428571429,0.32745098039215687,0.4161676646706587,0.4276923076923077,0.9136690647482014,0.058823529411764705,0.4,0.4,1.0,0.09803921568627451,0.42,0.42,0.9761904761904762,0.5815602836879432,0.6341463414634146,0.2692307692307692,0.0425531914893617,0.5,1.0,0.07092198581560284,0.5,1.0,0.403030303030303,0.6992481203007519,0.0696969696969697,0.5217391304347826,0.12727272727272726,0.42857142857142855,0.546078431372549,0.42,0.5014354411764707,0.5210152671755724,0.503183939393939,0.10446428571428572,0.121875,0.1416058394160584,0.36934306569343067,8.498255813953488,24.125000000000004,0.3634854771784232,,,,,,,,,True,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,58489.0,975,183.0,1897,1891,1141,1013,282,3788,89,126,22.0,33.0,53,76,4,22,20,56,4.0,9.0,,,2.0,5.0,11.0,38.0,2.0,3.0,6.0,21.0,113,204,15.0,47.0,142,413,1910,27.0,43,2.0,3.0,15.0,75.0,66,113,8.0,26.0,87,243,154,72,36.0,9.0,32.0,35.0,11.0,13,54,8.0,62,5.0,3.0,32,8.0,14.0,132,7.0,51,2.0,23,82,9.0,114,60,174,4.0,47,29.0,18.0,38,9.0,24,21,2.0,14.0,3.0,59,4.0,26.0,28,81,5.0,6.0,181,8.0,8.0,66.0,23,73.0,5.0,1.0,41.0,17.0,15.0,78.0,48.0,,,243,1141,26,0.6814159292035398,0.7938144329896907,0.8,0.3191489361702128,0.6666666666666666,0.3076923076923077,0.3409090909090909,0.553921568627451,0.627906976744186,0.584070796460177,0.5398406374501992,0.6521739130434783,0.5611510791366906,0.6111111111111112,0.6727272727272727,0.6342105263157894,0.18725099601593626,0.06372549019607843,0.06349206349206349,0.13636363636363635,0.03571428571428571,17.61006289308176,0.6440677966101694,0.10843373493975904,0.02127659574468085,0.12041116005873716,0.07846153846153846,0.11219512195121951,0.05426356589147287,0.11851015801354402,0.07445442875481387,0.10309278350515463,0.04794520547945205,0.07741935483870968,0.038461538461538464,0.12,0.08636363636363636,0.1411764705882353,0.13402061855670103,0.09933774834437085,0.14814814814814814,0.038461538461538464,0.6153846153846154,0.50199203187251,0.7063492063492064,0.7542372881355932,0.651685393258427,0.08764940239043825,0.18181818181818182,0.21052631578947367,0.5,0.22310756972111553,0.35714285714285715,0.37037037037037035,0.85,0.035856573705179286,0.4444444444444444,0.4444444444444444,1.0,0.15139442231075698,0.2894736842105263,0.2894736842105263,0.7272727272727273,0.717391304347826,0.6666666666666666,0.2727272727272727,,,,0.06521739130434782,0.6666666666666666,0.5,0.5467625899280576,0.6973684210526315,0.03597122302158273,0.4,0.1510791366906475,0.2857142857142857,0.6892430278884463,0.3142857142857143,0.5068165322580646,0.5236712499999999,0.5176558823529411,0.2161290322580645,0.25190839694656486,0.18159806295399517,0.5883777239709443,6.178921568627452,26.385106382978716,0.6014760147601476,3.0,1.0,4.0,1.0,0.020833333333333332,,,,True,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,24867.0,414,57.0,819,805,404,408,119,1624,16,32,7.0,15.0,4,12,2,11,9,33,,2.0,,,,,10.0,46.0,1.0,4.0,4.0,23.0,27,76,10.0,48.0,29,113,807,7.0,22,1.0,4.0,7.0,24.0,11,30,4.0,23.0,22,56,38,16,30.0,,8.0,46.0,10.0,9,28,7.0,35,3.0,4.0,17,1.0,10.0,77,6.0,24,1.0,13,44,5.0,62,31,93,3.0,6,3.0,3.0,7,3.0,7,8,,,3.0,15,1.0,4.0,24,47,2.0,2.0,36,1.0,2.0,11.0,7,6.0,,,5.0,,1.0,6.0,4.0,,,56,404,12,0.7037037037037037,0.8260869565217391,1.0,0.20833333333333334,0.25,0.17391304347826086,0.20833333333333334,0.35526315789473684,0.3181818181818182,0.36666666666666664,0.3387096774193548,0.3269230769230769,0.32075471698113206,0.3971631205673759,0.4,0.4166666666666667,0.3870967741935484,0.11842105263157894,0.15625,0.36363636363636365,,16.149068322981368,0.4666666666666667,0.16129032258064516,0.029411764705882353,0.15017064846416384,0.08602150537634409,0.12037037037037036,0.06896551724137931,0.14214463840399003,0.08196721311475409,0.0379746835443038,0.06451612903225806,0.12318840579710146,0.08571428571428572,,0.13924050632911392,0.15555555555555556,0.1532258064516129,0.11764705882352941,0.125,0.04,0.6666666666666666,0.25806451612903225,0.5,0.5925925925925926,0.625,0.08870967741935484,0.18181818181818182,0.2857142857142857,1.0,0.2661290322580645,0.2727272727272727,0.2727272727272727,0.7777777777777778,0.016129032258064516,,,,0.3709677419354839,0.21739130434782608,0.21739130434782608,1.0,0.5769230769230769,0.4666666666666667,0.2857142857142857,,,,0.15384615384615385,0.25,1.0,0.22641509433962265,0.3333333333333333,,,0.4339622641509434,0.17391304347826086,0.6451612903225806,0.21739130434782608,0.48539596774193555,0.5308454545454545,0.46289339622641507,0.08208955223880597,0.12790697674418605,0.21238938053097345,0.49557522123893805,9.440789473684212,24.962499999999995,0.4932844932844933,,,,,,,,,True,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,11796.0,197,-22.0,384,385,163,223,47,769,7,17,,3.0,3,6,1,7,16,44,,3.0,,,,2.0,,,,,,,24,68,,3.0,18,66,403,3.0,11,,,,6.0,7,23,,2.0,14,28,44,4,,,,,,6,11,2.0,13,1.0,1.0,5,,6.0,28,2.0,3,,5,11,1.0,17,5,22,1.0,3,1.0,2.0,7,2.0,5,4,,2.0,1.0,11,1.0,4.0,6,11,,1.0,23,1.0,,10.0,2,1.0,1.0,,,,1.0,2.0,1.0,,,28,163,3,0.9166666666666666,0.9166666666666666,,,,,,0.35294117647058826,0.2727272727272727,0.30434782608695654,0.3380281690140845,0.2727272727272727,0.28,0.4024390243902439,0.2727272727272727,0.42424242424242425,0.04225352112676056,0.08823529411764706,0.29411764705882354,0.14285714285714285,,21.379310344827587,0.6363636363636364,0.0625,,0.08527131782945736,0.02127659574468085,0.11627906976744186,0.08,0.09302325581395349,0.030120481927710843,0.05,,0.015151515151515152,0.05263157894736842,0.16666666666666666,,0.11428571428571428,0.109375,0.13333333333333333,0.07692307692307693,0.02564102564102564,0.5,0.23943661971830985,0.4117647058823529,0.5833333333333334,0.8571428571428571,0.09859154929577464,0.14285714285714285,0.16666666666666666,,0.6197183098591549,0.36363636363636365,0.36363636363636365,1.0,0.04225352112676056,,,,,,,,0.2727272727272727,,,,,,,,,0.24,0.5,0.08,,,,0.28169014084507044,,0.46121760563380276,0.39703750000000004,0.4592320000000001,0.125,0.12987012987012986,0.09090909090909091,0.42424242424242425,12.604411764705885,22.933333333333334,0.4244791666666667,,,1.0,,,,,,True,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,13438.0,224,-24.0,430,429,202,185,66,859,16,22,3.0,4.0,6,7,4,17,4,12,,,,,,,,1.0,,,,,24,51,,1.0,24,72,451,5.0,8,,,12.0,22.0,8,18,,,17,33,38,10,,,6.0,1.0,,11,6,,6,,,2,1.0,3.0,12,,12,2.0,3,11,3.0,17,14,31,,2,1.0,1.0,1,,1,10,,,1.0,11,,5.0,17,40,6.0,8.0,34,2.0,,12.0,6,4.0,,,3.0,1.0,,4.0,4.0,1.0,,33,202,5,0.7916666666666666,0.9047619047619048,,,,,,0.47058823529411764,0.625,0.4444444444444444,0.46153846153846156,0.625,0.4444444444444444,0.5294117647058824,0.6875,0.5892857142857143,0.019230769230769232,0.21568627450980393,0.18181818181818182,0.4117647058823529,,15.581854043392504,0.09090909090909091,0.17647058823529413,0.13333333333333333,0.06918238993710692,0.06818181818181818,0.06976744186046512,,0.06930693069306931,0.06060606060606061,0.023255813953488372,0.09259259259259259,0.0759493670886076,,,0.0425531914893617,0.08695652173913043,0.07575757575757576,0.0967741935483871,,,1.0,0.4230769230769231,0.7272727272727273,0.8888888888888888,0.75,0.3269230769230769,0.23529411764705882,0.4,0.75,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,0.019230769230769232,,,,0.5,0.75,,,,,,,,0.3888888888888889,0.8571428571428571,,,,,0.4423076923076923,,0.46674519230769224,0.47214285714285714,0.4618222222222223,0.1935483870967742,0.19672131147540983,0.3055555555555556,0.4583333333333333,6.992156862745098,26.0,0.4697674418604651,,,,,,,,,True,,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,3661.0,61,12.0,122,113,59,62,12,235,1,2,,,1,1,1,5,3,8,1.0,1.0,,,,,,2.0,,,,1.0,5,15,1.0,3.0,1,14,108,,2,,,,,2,7,,1.0,1,5,2,8,3.0,,,2.0,,2,12,,12,,,8,1.0,3.0,24,1.0,1,,3,2,,5,2,7,,1,,1.0,5,,3,2,,2.0,1.0,7,1.0,4.0,3,9,,,2,,,,1,1.0,,,1.0,,,1.0,1.0,,,5,59,2,0.2,0.2,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.3611111111111111,,0.25,0.3684210526315789,,0.2777777777777778,0.16666666666666666,0.13333333333333333,,0.4,,19.25925925925926,0.7142857142857143,,,0.05263157894736842,0.02857142857142857,0.17647058823529413,0.09090909090909091,0.09090909090909091,0.043478260869565216,0.14285714285714285,,,0.1111111111111111,,,,0.11764705882352941,0.14285714285714285,0.3333333333333333,,1.0,0.1111111111111111,0.5,0.5,,0.2777777777777778,0.2,0.3333333333333333,1.0,0.4444444444444444,0.375,0.375,,0.05555555555555555,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,0.125,1.0,,,0.125,,0.2777777777777778,,0.4238722222222222,0.3447,0.40463125,,,,0.35714285714285715,13.293333333333333,24.233333333333334,0.48360655737704916,,,,,,,,,True,,,
304,1610612762,John Stockton,John Stockton,304,UTA,103869.0,1731,243.0,3257,3238,966,892,420,6495,89,156,4.0,9.0,30,48,32,71,91,195,2.0,5.0,,,,2.0,20.0,55.0,3.0,6.0,14.0,34.0,212,422,22.0,60.0,191,681,3336,12.0,30,3.0,6.0,19.0,52.0,58,117,14.0,36.0,124,282,216,208,39.0,27.0,4.0,54.0,20.0,27,451,40.0,491,25.0,15.0,227,47.0,177.0,1022,4.0,33,3.0,34,69,2.0,105,40,145,9.0,108,60.0,48.0,76,37.0,60,63,11.0,16.0,2.0,139,13.0,41.0,44,127,2.0,11.0,233,13.0,38.0,49.0,54,12.0,1.0,1.0,3.0,5.0,4.0,13.0,8.0,,1.0,282,966,24,0.5094339622641509,0.5142857142857142,0.5909090909090909,0.36666666666666664,0.5,0.3888888888888889,0.3728813559322034,0.5023696682464455,0.4,0.49572649572649574,0.508298755186722,0.4583333333333333,0.5163398692810458,0.5671902268760908,0.5555555555555556,0.6082949308755761,0.12448132780082988,0.06398104265402843,0.12179487179487179,0.04225352112676056,0.02564102564102564,18.816348195329088,0.5467625899280576,0.018018018018018018,0.023076923076923078,0.05887372013651877,0.026484751203852328,0.09042553191489362,0.027210884353741496,0.0665374677002584,0.02656137832017229,0.027624309392265192,0.014760147601476014,0.03099510603588907,0.019230769230769232,0.046511627906976744,0.04276315789473684,0.045871559633027525,0.07578558225508318,0.11636363636363636,0.019801980198019802,0.04128440366972477,0.6153846153846154,0.3236514522821577,0.5705128205128205,0.6496350364963503,0.42696629213483145,0.14730290456431536,0.4507042253521127,0.47058823529411764,0.25,0.4045643153526971,0.4666666666666667,0.4789473684210526,0.6813186813186813,0.01037344398340249,0.4,0.4,1.0,0.11410788381742738,0.36363636363636365,0.36363636363636365,0.55,0.25,0.4444444444444444,0.25,,,,0.16666666666666666,0.5,1.0,0.3137254901960784,0.625,0.013071895424836602,,0.2222222222222222,0.4117647058823529,0.44813278008298757,0.37037037037037035,0.4766468814968816,0.4534187499999999,0.4775519736842105,0.09633911368015415,0.10698689956331878,0.0763582966226138,0.41409691629955947,10.133886255924171,25.836666666666662,0.29659195578753456,1.0,1.0,,,0.01639344262295082,1.0,,,True,,,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,47286.0,788,30.0,1487,1506,740,629,221,2993,22,42,2.0,5.0,9,22,18,50,22,53,,2.0,,,,,10.0,47.0,2.0,5.0,3.0,28.0,62,145,10.0,49.0,40,194,1514,9.0,23,2.0,5.0,2.0,26.0,29,74,3.0,28.0,32,99,60,64,24.0,6.0,2.0,38.0,9.0,15,192,13.0,205,9.0,4.0,79,20.0,93.0,423,1.0,16,,16,68,1.0,85,17,102,2.0,20,14.0,6.0,54,20.0,45,31,4.0,9.0,,85,10.0,40.0,15,42,3.0,7.0,52,5.0,1.0,18.0,10,2.0,1.0,,1.0,1.0,,3.0,,,,99,740,6,0.4838709677419355,0.4918032786885246,0.8,0.20408163265306123,0.4,0.10714285714285714,0.21951219512195122,0.42758620689655175,0.391304347826087,0.3918918918918919,0.39690721649484534,0.42857142857142855,0.3284313725490196,0.4470046082949309,0.4482758620689655,0.4090909090909091,0.25257731958762886,0.10344827586206896,0.16666666666666666,0.14,0.018867924528301886,17.346352670878805,0.6352941176470588,0.022222222222222223,,0.11428571428571428,0.029684601113172542,0.11188811188811189,0.01098901098901099,0.11382113821138211,0.026984126984126985,0.027777777777777776,0.0425531914893617,0.023622047244094488,0.01282051282051282,,0.11229946524064172,0.14814814814814814,0.09349593495934959,0.10679611650485436,0.125,0.020833333333333332,,0.21649484536082475,0.5238095238095238,0.6285714285714286,0.5454545454545454,0.25773195876288657,0.36,0.4186046511627907,0.1111111111111111,0.27319587628865977,0.41509433962264153,0.4230769230769231,0.7272727272727273,0.010309278350515464,,,,0.2422680412371134,0.2127659574468085,0.2127659574468085,0.8,0.17857142857142858,0.4,0.5,,,,0.17857142857142858,0.4,1.0,0.21568627450980393,0.4090909090909091,,,0.27450980392156865,0.10714285714285714,0.4690721649484536,0.23684210526315788,0.459256182795699,0.4331611111111111,0.45599010416666674,0.08695652173913043,0.11392405063291139,0.13402061855670103,0.5103092783505154,9.796551724137931,30.63469387755102,0.4976462676529926,8.0,,1.0,,,1.0,1.0,,True,,,
384,1610612762,Calbert Cheaney,Calbert Cheaney,384,UTA,89345.0,1489,108.0,2746,2752,566,494,349,5498,83,128,12.0,25.0,16,27,25,63,114,222,7.0,13.0,1.0,3.0,,2.0,,4.0,,,,2.0,222,413,7.0,17.0,23,488,2861,26.0,61,1.0,3.0,1.0,56.0,33,70,,4.0,8,74,354,90,21.0,,22.0,4.0,,23,100,11.0,111,7.0,4.0,34,21.0,45.0,233,3.0,41,,29,105,3.0,137,44,181,12.0,42,23.0,19.0,32,6.0,21,30,9.0,11.0,3.0,62,8.0,14.0,55,139,5.0,9.0,40,4.0,,19.0,3,7.0,,,4.0,1.0,2.0,7.0,3.0,1.0,1.0,74,566,16,0.7972972972972973,0.8388625592417062,1.0,0.4117647058823529,0.3333333333333333,,0.4117647058823529,0.5375302663438256,0.4262295081967213,0.4714285714285714,0.5406976744186046,0.4296875,0.44594594594594594,0.5446428571428571,0.4307692307692308,0.4567901234567901,0.03953488372093023,0.05569007263922518,0.140625,0.031746031746031744,0.013513513513513514,16.068052930056712,0.5161290322580645,0.043478260869565216,,0.10038240917782026,0.03768382352941176,0.09731543624161074,0.0297029702970297,0.09970238095238096,0.03700588730025231,0.06354515050167224,0.027777777777777776,0.027932960893854747,0.04054054054054054,,0.08614232209737828,0.08666666666666667,0.11691022964509394,0.0776255707762557,0.1518987341772152,0.06857142857142857,0.42857142857142855,0.29767441860465116,0.6484375,0.7545454545454545,0.7228915662650602,0.14651162790697675,0.3968253968253968,0.4098360655737705,0.64,0.5162790697674419,0.5135135135135135,0.5205479452054794,0.8859649122807017,0.030232558139534883,0.5384615384615384,0.5384615384615384,1.0,0.009302325581395349,,,,0.390625,0.48,0.16666666666666666,0.046875,0.3333333333333333,1.0,,,,0.36486486486486486,0.5925925925925926,0.02702702702702703,,0.02702702702702703,,0.3372093023255814,,0.4606368604651163,0.47329750000000004,0.4566999999999999,0.04269662921348315,0.04439252336448598,0.11475409836065574,0.15163934426229508,11.556416464891042,24.223529411764705,0.20611798980335033,,,,,,,,,True,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,92739.0,1546,284.0,2834,2839,712,579,374,5673,105,169,51.0,81.0,29,46,15,53,11,25,,,,,,,,,,,,,131,247,,,73,335,2785,53.0,88,,,9.0,115.0,34,61,,,30,98,158,104,,,90.0,,,18,37,6.0,43,5.0,1.0,17,1.0,19.0,92,7.0,119,8.0,58,184,18.0,260,134,394,15.0,18,16.0,2.0,37,12.0,19,50,6.0,18.0,7.0,87,8.0,20.0,138,187,14.0,6.0,145,10.0,,63.0,13,112.0,,,61.0,5.0,46.0,112.0,70.0,14.0,10.0,98,712,9,0.6030534351145038,0.9186046511627907,,,,,,0.5303643724696356,0.6022727272727273,0.5573770491803278,0.5303643724696356,0.6022727272727273,0.5573770491803278,0.5334394904458599,0.5927835051546392,0.550561797752809,,0.0728744939271255,0.08284023668639054,0.07547169811320754,,12.225609756097562,0.42528735632183906,0.23376623376623376,0.06722689075630252,0.16225749559082892,0.11121495327102804,0.17846153846153845,0.06306306306306306,0.1658670322138451,0.10668924640135478,0.12624584717607973,0.10548523206751055,0.10526315789473684,0.05813953488372093,0.08,0.1525974025974026,0.18210862619808307,0.15594541910331383,0.15021459227467812,0.25,0.15625,0.625,0.6842105263157895,0.621301775147929,0.6774193548387096,0.5523809523809524,0.2145748987854251,0.2830188679245283,0.30612244897959184,0.7333333333333333,0.10121457489878542,0.44,0.44,0.9090909090909091,,,,,,,,,0.9204545454545454,0.6296296296296297,0.09803921568627451,,,,,,,0.7540983606557377,0.6304347826086957,,,,,0.6842105263157895,,0.5010417004048584,0.5466875,0.5060754098360656,0.21262458471760798,0.21,0.34328358208955223,0.29253731343283584,3.7012145748987857,,0.2512350035285815,,1.0,,3.0,1.0,,,,True,,,
