EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked2s,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,SelfOReb,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGA,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,HeaveMakes,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,19218.0,320,-43,615,614,158.0,134.0,66.0,1229,9.0,14.0,3.0,5.0,3.0,12.0,26.0,50.0,1.0,4.0,1.0,3.0,38.0,76,1.0,4.0,7.0,86,652,1.0,5.0,2.0,9.0,21.0,1.0,3.0,1.0,22.0,46.0,30.0,3.0,1.0,3.0,1.0,3.0,82.0,9.0,91.0,4.0,5.0,36.0,15.0,31.0,191.0,1.0,2.0,1.0,8.0,18.0,1.0,27.0,4.0,31.0,20.0,5.0,15.0,23.0,3.0,17.0,9.0,2.0,6.0,2.0,32.0,1.0,7.0,16.0,42.0,1.0,14.0,2.0,6.0,2.0,1.0,1.0,1.0,22.0,158.0,6.0,0.6052631578947368,0.6052631578947368,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.2,0.4285714285714285,0.49375,0.2,0.4375,0.5,0.2,0.4230769230769231,0.05,0.0394736842105263,0.0714285714285714,0.0833333333333333,0.02,17.101449275362317,0.71875,0.0714285714285714,0.0434782608695652,0.081081081081081,0.0085470085470085,0.1269841269841269,0.0344827586206896,0.0912280701754386,0.0114068441064638,0.0238095238095238,0.0526315789473684,0.09375,0.0410958904109589,0.1058823529411764,0.0714285714285714,0.238095238095238,0.175,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.15,0.25,0.2727272727272727,0.3333333333333333,0.625,0.52,0.5306122448979592,0.6153846153846154,0.05,0.25,0.25,1.0,0.2083333333333333,0.6,0.125,0.3333333333333333,0.225,0.3333333333333333,0.4276358974358974,0.38775,0.4060347826086956,0.0714285714285714,0.075,0.0232558139534883,0.2558139534883721,13.396052631578948,33.175,0.256910569105691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,MEM,3764.0,63,-15,118,119,20.0,17.0,9.0,237,4.0,7.0,,1.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,6.0,11,4.0,9.0,2.0,26,137,,,,,1.0,2.0,2.0,,6.0,4.0,8.0,12.0,,8.0,3.0,1.0,5.0,,5.0,,,,4.0,1.0,10.0,,,1.0,1.0,3.0,,4.0,1.0,5.0,4.0,4.0,,,,,3.0,,,1.0,3.0,1.0,1.0,3.0,9.0,1.0,2.0,,1.0,,,,1.0,6.0,20.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,1.0,0.4444444444444444,0.5454545454545454,,,0.6,,1.0,0.6190476190476191,,1.0,0.45,0.0909090909090909,0.1428571428571428,,,18.89763779527559,,,0.25,0.073170731707317,,0.0476190476190476,,0.064516129032258,,,,,,0.1875,0.0769230769230769,,0.35,0.5714285714285714,0.6666666666666666,0.25,0.05,1.0,1.0,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.4,0.375,0.375,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.8,0.375,0.5217375000000001,,0.53545,0.0476190476190476,0.0833333333333333,,0.2307692307692307,6.300000000000001,24.811111111111117,0.1694915254237288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,60184.0,1003,-96,1925,1922,546.0,499.0,259.0,3847,89.0,132.0,29.0,41.0,64.0,149.0,23.0,59.0,1.0,5.0,1.0,3.0,176.0,340,1.0,6.0,136.0,491,2126,30.0,48.0,87.0,54.0,101.0,1.0,3.0,58.0,169.0,208.0,144.0,3.0,,5.0,1.0,28.0,63.0,19.0,82.0,17.0,2.0,24.0,15.0,24.0,183.0,15.0,46.0,1.0,34.0,117.0,13.0,164.0,62.0,226.0,14.0,11.0,3.0,49.0,2.0,19.0,25.0,7.0,30.0,4.0,74.0,8.0,16.0,45.0,79.0,10.0,175.0,19.0,75.0,22.0,,,56.0,169.0,546.0,6.0,0.5909090909090909,0.6419753086419753,1.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5176470588235295,0.625,0.5346534653465347,0.5130057803468208,0.6428571428571429,0.5336538461538461,0.5790094339622641,0.6796875,0.599290780141844,0.0173410404624277,0.0823529411764705,0.1439393939393939,0.046979865771812,0.0338983050847457,22.351885098743267,0.6621621621621622,0.2653061224489796,0.0175438596491228,0.1517509727626459,0.0647887323943662,0.206060606060606,0.0785340314136125,0.1613247863247863,0.0677025527192008,0.0601503759398496,0.0833333333333333,0.163716814159292,0.1356589147286821,0.156794425087108,0.226890756302521,0.1521739130434782,0.3815028901734104,0.6742424242424242,0.7876106194690266,0.6404494382022472,0.430635838150289,0.4295302013422818,0.4507042253521127,0.40625,0.1705202312138728,0.3898305084745763,0.4035087719298245,0.9130434782608696,0.0144508670520231,0.2,0.2,1.0,0.3942307692307692,0.7073170731707317,0.0288461538461538,0.3333333333333333,0.3988439306358382,0.2,0.4625117052023121,0.5130115384615385,0.4511538461538462,0.1865671641791045,0.1893939393939394,0.1771894093686354,0.3441955193482688,6.495588235294116,26.28333333333333,0.2836363636363636,,1.0,,,56.0,41.0,37.0,0.6607142857142857,0.0028901734104046,,,,,,22.0,33.0,1.0,1.0,1.0,1.0,24.0,28.0,7.0,6.0,3.0,12.0,2.0,1.0,0.0722222222222222,0.0643939393939393,0.0571428571428571,0.0518518518518518,0.673469387755102,0.6666666666666666,0.2727272727272727,0.0204081632653061,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,26821.0,447,-25,861,855,246.0,222.0,143.0,1716,22.0,29.0,4.0,5.0,1.0,12.0,15.0,34.0,4.0,13.0,2.0,6.0,38.0,75,9.0,26.0,18.0,121,904,11.0,20.0,24.0,9.0,19.0,2.0,9.0,7.0,31.0,50.0,26.0,27.0,,13.0,4.0,5.0,18.0,2.0,20.0,2.0,,8.0,1.0,9.0,42.0,4.0,20.0,,6.0,37.0,1.0,44.0,24.0,68.0,20.0,11.0,9.0,4.0,1.0,1.0,9.0,,3.0,1.0,13.0,1.0,2.0,26.0,44.0,4.0,23.0,4.0,9.0,5.0,1.0,1.0,19.0,31.0,246.0,5.0,0.6578947368421053,0.8064516129032258,1.0,0.3461538461538461,0.2222222222222222,0.3461538461538461,0.5066666666666667,0.55,0.4736842105263157,0.5099009900990099,0.55,0.4285714285714285,0.545045045045045,0.5714285714285714,0.484375,0.2574257425742574,0.0666666666666666,0.0689655172413793,0.25,,12.058823529411766,0.3076923076923077,0.04,,0.0997304582210242,0.0566572237960339,0.0909090909090909,0.0439560439560439,0.0983981693363844,0.054054054054054,0.0827067669172932,0.0294117647058823,0.073394495412844,0.096,0.1240875912408759,0.0625,0.1666666666666666,0.2871287128712871,0.7586206896551724,0.8148148148148148,0.5454545454545454,0.1188118811881188,0.0833333333333333,0.1111111111111111,1.0,0.3366336633663366,0.4411764705882353,0.4411764705882353,0.8,0.1287128712871287,0.3076923076923077,0.3076923076923077,1.0,0.1785714285714285,0.8,0.2142857142857142,0.3333333333333333,0.5445544554455446,0.3076923076923077,0.4918242574257426,0.5140588235294117,0.4580857142857143,0.0849056603773584,0.1125,0.1983471074380165,0.256198347107438,9.414666666666664,24.24615384615385,0.2857142857142857,5.0,13.0,,3.0,18.0,11.0,9.0,0.4736842105263157,0.1287128712871287,0.3846153846153846,0.3846153846153846,1.0,0.1071428571428571,,8.0,13.0,,,,,2.0,14.0,3.0,2.0,2.0,5.0,,,0.0454545454545454,0.0378787878787878,0.0869565217391304,0.0625,0.65,0.6153846153846154,0.125,,,,1.0,,,,,,,,,,,,,,True,,,,,,
2400,1610612763,Drew Gooden,Drew Gooden,2400,MEM,79865.0,1331,-169,2554,2557,701.0,610.0,337.0,5111,87.0,158.0,20.0,48.0,87.0,213.0,67.0,159.0,12.0,40.0,4.0,11.0,241.0,530,14.0,46.0,92.0,616,2786,49.0,94.0,116.0,62.0,143.0,5.0,15.0,27.0,166.0,288.0,194.0,42.0,,40.0,12.0,49.0,51.0,12.0,63.0,9.0,3.0,24.0,11.0,16.0,138.0,21.0,79.0,5.0,26.0,153.0,11.0,190.0,105.0,295.0,38.0,20.0,18.0,60.0,10.0,33.0,45.0,5.0,27.0,6.0,105.0,10.0,29.0,64.0,121.0,13.0,132.0,11.0,60.0,12.0,,,22.0,166.0,701.0,7.0,0.5975103734439834,0.6956521739130435,1.0,0.3043478260869565,0.3333333333333333,0.3043478260869565,0.4547169811320755,0.5212765957446809,0.4335664335664335,0.4548611111111111,0.5104166666666666,0.439873417721519,0.4835164835164835,0.5471698113207547,0.4662921348314606,0.0798611111111111,0.0924528301886792,0.170886075949367,0.0845070422535211,0.0251572327044025,25.212368331634387,0.5714285714285714,0.1774193548387097,0.0675675675675675,0.1526946107784431,0.0830704521556256,0.1125541125541125,0.0867768595041322,0.1451743714517437,0.0838222967309304,0.0722222222222222,0.0824742268041237,0.1413793103448276,0.1726190476190476,0.1436170212765957,0.1165644171779141,0.1029411764705882,0.2743055555555556,0.5506329113924051,0.6641221374045801,0.5172413793103449,0.3697916666666667,0.4084507042253521,0.4461538461538462,0.5747126436781609,0.2760416666666667,0.4213836477987421,0.432258064516129,0.7313432835820896,0.0694444444444444,0.3,0.3,1.0,0.3037974683544304,0.4166666666666667,0.0696202531645569,0.3636363636363636,0.3541666666666667,0.3,0.4573222222222222,0.5053128205128206,0.4592183544303799,0.096,0.1036269430051813,0.1883116883116883,0.2694805194805195,8.808490566037735,24.980434782608693,0.2744714173844949,2.0,6.0,1.0,4.0,22.0,13.0,12.0,0.5454545454545454,0.0104166666666666,0.3333333333333333,0.3333333333333333,1.0,0.0253164556962025,0.25,33.0,55.0,,2.0,,2.0,18.0,68.0,12.0,5.0,4.0,5.0,1.0,,0.1043478260869565,0.0803324099722991,0.1041666666666666,0.0446096654275092,0.5729166666666666,0.6,0.0909090909090909,0.0208333333333333,,,1.0,3.0,1.0,,,,,,,,,,,,True,,,,,,
1921,1610612763,Gordan Giricek,Gordan Giricek,1921,MEM,30337.0,506,-108,971,983,260.0,262.0,143.0,1954,20.0,30.0,3.0,5.0,21.0,45.0,26.0,73.0,12.0,32.0,3.0,7.0,67.0,148,17.0,56.0,31.0,216,1094,7.0,14.0,17.0,15.0,33.0,5.0,12.0,19.0,64.0,76.0,58.0,48.0,,32.0,12.0,9.0,28.0,7.0,35.0,4.0,3.0,9.0,2.0,17.0,77.0,1.0,4.0,,8.0,29.0,,37.0,5.0,42.0,15.0,6.0,9.0,25.0,7.0,16.0,23.0,2.0,9.0,5.0,48.0,2.0,12.0,15.0,46.0,5.0,37.0,2.0,9.0,7.0,,,4.0,64.0,260.0,7.0,0.5671641791044776,0.5757575757575758,0.9411764705882352,0.3035714285714285,0.4166666666666667,0.3035714285714285,0.4527027027027027,0.5,0.4545454545454545,0.4534313725490196,0.4473684210526316,0.5,0.4839449541284403,0.4473684210526316,0.5740740740740741,0.2745098039215686,0.0608108108108108,0.1,0.1111111111111111,0.0136986301369863,23.312883435582823,0.5208333333333334,,,0.0712530712530712,0.0106666666666666,0.1194029850746268,0.0092592592592592,0.0780590717299578,0.010351966873706,0.0070422535211267,0.0119047619047619,0.056910569105691,0.0476190476190476,0.1012658227848101,0.0851063829787234,0.2,0.1470588235294117,0.6666666666666666,0.7407407407407407,0.55,0.2205882352941176,0.4666666666666667,0.525,0.3809523809523809,0.3578431372549019,0.3561643835616438,0.3611111111111111,0.7307692307692307,0.1568627450980392,0.375,0.375,0.9166666666666666,0.1111111111111111,0.6,0.1555555555555555,0.4285714285714285,0.4215686274509804,0.375,0.4840164215686272,0.46576875,0.4594177777777777,0.0426540284360189,0.0580645161290322,0.0787037037037037,0.2962962962962963,12.21418918918919,24.40714285714285,0.2677651905252317,5.0,24.0,2.0,5.0,4.0,2.0,1.0,0.25,0.1176470588235294,0.2083333333333333,0.2083333333333333,1.0,0.1111111111111111,0.4,2.0,2.0,1.0,4.0,1.0,5.0,,2.0,2.0,3.0,,2.0,,0.2,0.0306122448979591,,,0.0181818181818181,0.1052631578947368,1.0,0.5,0.2105263157894736,0.25,1.0,,1.0,,1.0,3.0,6.0,0.0526315789473684,,,,,,,,True,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,27374.0,456,-38,880,873,221.0,182.0,114.0,1753,43.0,74.0,10.0,21.0,15.0,39.0,7.0,18.0,,,,,65.0,131,,,40.0,170,907,16.0,30.0,39.0,15.0,36.0,,,13.0,43.0,76.0,54.0,,,,,10.0,9.0,2.0,11.0,2.0,,3.0,3.0,3.0,24.0,3.0,40.0,1.0,15.0,55.0,10.0,80.0,44.0,124.0,13.0,9.0,4.0,18.0,2.0,6.0,14.0,1.0,12.0,,32.0,4.0,9.0,29.0,50.0,6.0,60.0,2.0,28.0,3.0,1.0,1.0,32.0,43.0,221.0,5.0,0.5846153846153846,0.7307692307692307,,,,,0.4961832061068702,0.5333333333333333,0.4166666666666667,0.4961832061068702,0.5333333333333333,0.4166666666666667,0.53125,0.5416666666666666,0.4673913043478261,,0.0763358778625954,0.0945945945945946,0.0769230769230769,,18.934911242603548,0.5625,0.4347826086956521,0.032258064516129,0.1676829268292683,0.1238390092879257,0.1515151515151515,0.0441176470588235,0.1639344262295081,0.1099744245524296,0.1367521367521367,0.0588235294117647,0.1224489795918367,0.209090909090909,0.1666666666666666,0.140625,0.1714285714285714,0.5648854961832062,0.581081081081081,0.6417910447761194,0.5813953488372093,0.2977099236641221,0.3846153846153846,0.4166666666666667,0.4666666666666667,0.1374045801526717,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,,,0.5833333333333334,0.4761904761904761,,,0.5648854961832062,,0.4983740458015268,0.5395142857142857,0.4825361111111111,0.1783439490445859,0.1783439490445859,0.2294117647058823,0.2529411764705882,4.741221374045801,,0.2511363636363636,,,,,31.0,13.0,15.0,0.46875,,,,,,,16.0,26.0,,,,,7.0,26.0,8.0,,4.0,14.0,2.0,,0.119047619047619,0.1147540983606557,,0.1428571428571428,0.8666666666666667,0.6153846153846154,0.1875,,,,2.0,3.0,,,,,,,,,,,,,True,,,,,,
2471,1610612763,Mike Batiste,Mike Batiste,2471,MEM,16283.0,271,-75,520,521,151.0,116.0,64.0,1041,23.0,36.0,8.0,13.0,9.0,17.0,10.0,34.0,2.0,10.0,1.0,4.0,42.0,87,5.0,17.0,17.0,116,571,13.0,17.0,29.0,12.0,29.0,1.0,6.0,10.0,37.0,50.0,34.0,15.0,,10.0,2.0,8.0,7.0,2.0,9.0,2.0,,3.0,,4.0,20.0,1.0,15.0,2.0,9.0,36.0,3.0,48.0,18.0,66.0,5.0,3.0,2.0,4.0,1.0,2.0,7.0,,2.0,1.0,11.0,,1.0,10.0,27.0,2.0,22.0,4.0,10.0,3.0,,,4.0,37.0,151.0,2.0,0.5952380952380952,0.8064516129032258,1.0,0.2941176470588235,0.1666666666666666,0.2941176470588235,0.4827586206896552,0.7647058823529411,0.4137931034482758,0.4759615384615384,0.7631578947368421,0.3857142857142857,0.5132743362831859,0.7631578947368421,0.4625,0.1634615384615384,0.0919540229885057,0.1666666666666666,0.0588235294117647,0.0294117647058823,20.98138747884941,0.3636363636363636,0.2727272727272727,0.1428571428571428,0.1865284974093264,0.0793650793650793,0.1698113207547169,0.0238095238095238,0.1829268292682926,0.0692640692640692,0.0952380952380952,0.0277777777777777,0.1785714285714285,0.1875,0.1917808219178082,0.1714285714285714,0.1666666666666666,0.3461538461538461,0.6388888888888888,0.7666666666666667,0.5217391304347826,0.1634615384615384,0.5294117647058824,0.5625,0.6666666666666666,0.3269230769230769,0.2941176470588235,0.303030303030303,0.7,0.0961538461538461,0.2,0.2,1.0,0.3714285714285714,0.6153846153846154,0.1142857142857142,0.25,0.5096153846153846,0.2,0.4832125,0.5610833333333333,0.4938614285714285,0.0909090909090909,0.1075268817204301,0.25,0.3189655172413793,9.060919540229884,24.511764705882356,0.2903846153846154,3.0,7.0,,2.0,4.0,2.0,3.0,0.75,0.0673076923076923,0.4285714285714285,0.4285714285714285,1.0,0.0571428571428571,,11.0,13.0,,,1.0,2.0,,22.0,,4.0,,2.0,1.0,0.5,0.1,0.0526315789473684,,,0.6842105263157895,0.8461538461538461,0.0909090909090909,,,,1.0,,,2.0,,,0.1052631578947368,1.0,0.5,1.0,,,,,True,,,,,,
445,1610612763,Wesley Person,Wesley Person,445,MEM,30242.0,504,-53,971,979,285.0,224.0,96.0,1950,6.0,9.0,,2.0,2.0,9.0,20.0,57.0,23.0,53.0,6.0,16.0,28.0,75,32.0,69.0,28.0,180,1042,2.0,7.0,23.0,5.0,14.0,8.0,22.0,13.0,47.0,50.0,6.0,90.0,,53.0,23.0,2.0,22.0,4.0,26.0,3.0,1.0,7.0,7.0,8.0,56.0,4.0,2.0,,8.0,33.0,1.0,42.0,6.0,48.0,11.0,6.0,5.0,8.0,3.0,6.0,5.0,1.0,2.0,,13.0,,1.0,11.0,22.0,1.0,31.0,,7.0,4.0,,,4.0,47.0,285.0,,0.8928571428571429,0.925925925925926,0.9375,0.463768115942029,0.3636363636363636,0.463768115942029,0.3733333333333333,0.2857142857142857,0.3571428571428571,0.5277777777777778,0.7857142857142857,0.4722222222222222,0.5580645161290323,0.7666666666666667,0.5238095238095238,0.4791666666666667,0.0266666666666666,,0.1111111111111111,0.0175438596491228,15.584415584415586,0.6153846153846154,0.0476190476190476,,0.0848329048843187,0.006060606060606,0.0851063829787234,0.0459770114942528,0.0848861283643892,0.014388489208633,0.0071942446043165,0.054054054054054,0.0097087378640776,0.1111111111111111,0.1126760563380281,0.0909090909090909,0.0714285714285714,0.0625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0625,0.2222222222222222,0.25,1.0,0.3958333333333333,0.3508771929824561,0.3571428571428571,0.95,0.3680555555555556,0.4339622641509434,0.4339622641509434,1.0,0.0555555555555555,,0.4444444444444444,0.375,0.5416666666666666,0.4339622641509434,0.4908614583333334,0.4880772727272726,0.5039972222222223,0.0529801324503311,0.0853658536585365,0.1277777777777777,0.2611111111111111,15.142666666666669,24.862318840579714,0.2935118434603501,9.0,16.0,2.0,6.0,4.0,1.0,1.0,0.25,0.1111111111111111,0.5625,0.5625,0.7777777777777778,0.1666666666666666,0.3333333333333333,,,4.0,5.0,6.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,,0.8571428571428571,0.0151515151515151,,,0.0123456790123456,,,,0.3571428571428571,0.8,1.0,,,,2.0,6.0,8.0,0.1428571428571428,2.0,1.0,,1.0,1.0,0.0144927536231884,,True,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,33648.0,561,-99,1061,1065,255.0,221.0,141.0,2126,39.0,62.0,10.0,13.0,22.0,58.0,23.0,47.0,,1.0,,1.0,84.0,167,,2.0,42.0,210,1201,11.0,29.0,30.0,22.0,32.0,,2.0,11.0,55.0,114.0,54.0,,,1.0,,19.0,19.0,,19.0,,,5.0,5.0,9.0,38.0,11.0,39.0,,9.0,74.0,4.0,87.0,50.0,137.0,15.0,6.0,9.0,15.0,3.0,10.0,13.0,4.0,5.0,2.0,28.0,3.0,9.0,25.0,54.0,3.0,59.0,9.0,29.0,5.0,,,13.0,55.0,255.0,5.0,0.6785714285714286,0.76,,,,,0.5029940119760479,0.3793103448275862,0.6875,0.4970414201183432,0.3666666666666666,0.6470588235294118,0.5412371134020618,0.4411764705882353,0.6875,0.0118343195266272,0.1137724550898203,0.1612903225806451,0.1551724137931034,,18.137254901960784,0.5357142857142857,0.1904761904761904,,0.1840796019900497,0.0951219512195122,0.108433734939759,0.1047619047619047,0.1711340206185567,0.0970873786407767,0.0670731707317073,0.0823529411764705,0.1578947368421052,0.2116788321167883,0.1788079470198675,0.1186440677966101,0.0833333333333333,0.3668639053254438,0.6290322580645161,0.75,0.5897435897435898,0.3431952662721893,0.3793103448275862,0.4489795918367347,0.6363636363636364,0.2781065088757396,0.4893617021276595,0.4893617021276595,0.8695652173913043,0.0059171597633136,,,,0.3823529411764705,0.7692307692307693,0.0294117647058823,,0.378698224852071,,0.4739591715976333,0.5379035714285714,0.4625205882352941,0.1534391534391534,0.1550802139037433,0.1428571428571428,0.2619047619047619,7.783832335329341,23.85,0.2403393025447691,,1.0,,1.0,13.0,8.0,9.0,0.6923076923076923,0.0059171597633136,,,,0.0294117647058823,,10.0,20.0,,,,1.0,8.0,18.0,5.0,3.0,,5.0,1.0,,0.1744186046511628,0.08125,0.2,0.0769230769230769,0.6666666666666666,0.5,,,,,,1.0,,1.0,,,0.0333333333333333,,,,,,,,True,,,,,,
