EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,FTOffRebounds,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,3SecondViolations,PenaltyCorner3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FoulsDrawn,Offensive Fouls Drawn,Clear Path Fouls,Corner3PctBlocked,on,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,9433.0,157,-49,294,304,87,101.0,46,598,3.0,10.0,1.0,2.0,1.0,2.0,6.0,9.0,20.0,1.0,5.0,2.0,2.0,8.0,3.0,14.0,36.0,3.0,13.0,4.0,41.0,305.0,1.0,3.0,2.0,1.0,9.0,5.0,2.0,4.0,16.0,12.0,9.0,2.0,6.0,2.0,6.0,9.0,1.0,10.0,1.0,4.0,1.0,4.0,21.0,1.0,2.0,6.0,14.0,3.0,23.0,3.0,26.0,4.0,1.0,3.0,7.0,2.0,6.0,3.0,1.0,1.0,10.0,1.0,8.0,13.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,87,1.0,0.5714285714285714,0.5714285714285714,1.0,0.23076923076923078,0.2727272727272727,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.37755102040816324,0.3333333333333333,0.07142857142857142,0.3942307692307692,0.3333333333333333,0.125,0.2653061224489796,0.16666666666666666,0.2,0.16666666666666666,0.15,17.663817663817664,0.7,0.375,0.11864406779661017,0.017241379310344827,0.1875,0.03225806451612903,0.13333333333333333,0.02040816326530612,0.02127659574468085,0.02857142857142857,0.05,0.12121212121212122,0.07407407407407407,0.13793103448275862,0.2,0.16666666666666666,1.0,0.20408163265306123,0.3,0.375,0.3333333333333333,0.12244897959183673,0.3333333333333333,0.4,1.0,0.40816326530612246,0.45,0.5294117647058824,0.5555555555555556,0.10204081632653061,0.2,0.2,1.0,0.16326530612244897,0.25,0.25,1.0,0.6666666666666666,0.5,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.46938775510204084,0.3333333333333333,0.4565117021276596,0.48596666666666666,0.4219291666666667,0.057692307692307696,0.07692307692307693,0.04878048780487805,0.0975609756097561,11.255555555555556,27.553846153846152,0.29591836734693877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,55478.0,925,-64,1710,1758,606,629.0,246,3468,52.0,95.0,8.0,15.0,36.0,4.0,23.0,15.0,38.0,,,,,3.0,2.0,71.0,156.0,,3.0,38.0,180.0,1760.0,9.0,23.0,23.0,21.0,54.0,2.0,17.0,59.0,90.0,52.0,,1.0,2.0,,22.0,28.0,10.0,38.0,4.0,15.0,4.0,9.0,86.0,17.0,51.0,13.0,63.0,4.0,80.0,73.0,153.0,16.0,12.0,4.0,32.0,6.0,21.0,33.0,3.0,11.0,65.0,22.0,62.0,127.0,79.0,38.0,19.0,13.0,19.0,10.0,59.0,606,10.0,0.6338028169014085,0.6923076923076923,,,,0.4551282051282051,0.391304347826087,0.3888888888888889,0.44654088050314467,0.391304347826087,0.375,0.46632124352331605,0.42592592592592593,0.4097222222222222,0.018867924528301886,0.14102564102564102,0.17894736842105263,0.17391304347826086,0.02631578947368421,12.829438090502238,0.49230769230769234,0.0851063829787234,0.08689655172413793,0.07894736842105263,0.07222222222222222,0.10967741935483871,0.08397790055248619,0.08489388264669163,0.08121827411167512,0.09090909090909091,0.09734513274336283,0.08737864077669903,0.07258064516129033,0.0996309963099631,0.045454545454545456,0.14583333333333334,0.5263157894736842,0.5974842767295597,0.5473684210526316,0.6666666666666666,0.5769230769230769,0.14465408805031446,0.17391304347826086,0.21052631578947367,0.5,0.2389937106918239,0.39473684210526316,0.40540540540540543,0.8666666666666667,,,,,0.018867924528301886,,,,0.6521739130434783,0.5333333333333333,0.6428571428571429,,0.03571428571428571,0.6163522012578616,,0.4913835443037974,0.5319157894736841,0.47651999999999994,0.20430107526881722,0.20765027322404372,0.12777777777777777,0.3277777777777778,5.533333333333332,38.06666666666667,0.3543859649122807,18.0,5.0,12.0,6.0,5.0,4.0,8.0,10.0,3.0,14.0,11.0,7.0,2.0,4.0,1.0,2.0,0.06493506493506493,0.06870229007633588,0.14285714285714285,0.06153846153846154,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,2168.0,36,-4,72,70,33,32.0,11,142,3.0,11.0,2.0,7.0,7.0,,3.0,,,,,,,,,3.0,14.0,,,3.0,9.0,77.0,2.0,7.0,4.0,1.0,9.0,,,2.0,2.0,4.0,,,,,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,,5.0,1.0,5.0,1.0,7.0,5.0,12.0,3.0,3.0,,1.0,,1.0,1.0,,,2.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,,2.0,33,1.0,0.3333333333333333,0.5,,,,0.21428571428571427,0.2857142857142857,0.1111111111111111,0.21428571428571427,0.2857142857142857,0.1111111111111111,0.28125,0.2857142857142857,0.1111111111111111,,0.14285714285714285,0.18181818181818182,,,20.689655172413794,0.5,0.25,0.18518518518518517,0.17857142857142858,0.25,,0.1935483870967742,0.1388888888888889,0.3076923076923077,,,0.25,,0.2,0.3333333333333333,,,0.7857142857142857,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.21428571428571427,,,,,,,,,,,,,,,,1.0,0.2857142857142857,0.7777777777777778,,,0.7857142857142857,,0.5612428571428572,0.6007857142857143,0.5577555555555557,0.125,0.125,0.4444444444444444,0.2222222222222222,0.9928571428571428,,0.4583333333333333,1.0,,2.0,,,3.0,,,,,,,,,,,,0.125,,0.3333333333333333,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,2851.0,48,12,93,92,58,42.0,16,185,,,,,,,,2.0,5.0,2.0,3.0,1.0,,2.0,1.0,2.0,5.0,2.0,5.0,1.0,11.0,76.0,,,,1.0,4.0,2.0,,5.0,,4.0,6.0,,2.0,,,4.0,3.0,7.0,2.0,3.0,,1.0,17.0,,1.0,1.0,3.0,,4.0,1.0,5.0,2.0,2.0,,2.0,,2.0,2.0,2.0,,4.0,3.0,1.0,5.0,1.0,,,,,,5.0,58,2.0,,,1.0,0.4,0.4,0.4,,0.25,0.5,,0.4166666666666667,0.5,,0.4166666666666667,0.5,,,,,12.727272727272727,0.5,,0.07317073170731707,0.027777777777777776,0.3333333333333333,,0.09090909090909091,0.022727272727272728,,0.125,,,0.07692307692307693,0.14285714285714285,0.5,,,,,,,,,,,0.5,0.4,0.4,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.2,,,,,,,0.16666666666666666,0.16666666666666666,0.5,,0.469885,,0.430225,,,,0.45454545454545453,20.599999999999998,24.18,0.6236559139784946,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,23032.0,384,48,704,722,213,211.0,101,1426,27.0,59.0,4.0,7.0,18.0,3.0,12.0,19.0,53.0,1.0,5.0,2.0,13.0,32.0,9.0,49.0,124.0,14.0,37.0,25.0,165.0,698.0,7.0,13.0,26.0,18.0,37.0,11.0,12.0,66.0,40.0,58.0,30.0,,32.0,13.0,14.0,18.0,4.0,22.0,3.0,6.0,4.0,8.0,48.0,1.0,8.0,11.0,32.0,1.0,44.0,9.0,53.0,12.0,4.0,8.0,11.0,3.0,9.0,14.0,,2.0,25.0,6.0,10.0,30.0,33.0,15.0,2.0,1.0,2.0,1.0,66.0,213,3.0,0.40816326530612246,0.425531914893617,0.7142857142857143,0.3783783783783784,0.3783783783783784,0.3951612903225806,0.5384615384615384,0.4864864864864865,0.43478260869565216,0.6764705882352942,0.5625,0.4714285714285714,0.7222222222222222,0.6111111111111112,0.22981366459627328,0.11290322580645161,0.1864406779661017,0.25,,24.213075060532688,0.44,0.05263157894736842,0.10996563573883161,0.03088803088803089,0.1527777777777778,0.013888888888888888,0.1184573002754821,0.027190332326283987,0.04597701149425287,0.027777777777777776,0.018867924528301886,0.09210526315789473,0.14432989690721648,0.09322033898305085,0.13725490196078433,0.19047619047619047,0.5,0.36645962732919257,0.4576271186440678,0.5625,0.37037037037037035,0.07453416149068323,0.25,0.3333333333333333,0.3333333333333333,0.32919254658385094,0.3584905660377358,0.3584905660377358,0.47368421052631576,0.031055900621118012,0.2,0.2,1.0,0.19875776397515527,0.40625,0.41935483870967744,0.6923076923076923,0.4117647058823529,0.5714285714285714,0.375,0.041666666666666664,0.1875,0.5962732919254659,0.40625,0.4931338509316769,0.49228529411764704,0.5013145833333332,0.08771929824561403,0.11194029850746269,0.15757575757575756,0.4,8.849193548387099,25.032432432432437,0.3025568181818182,12.0,3.0,4.0,1.0,,1.0,3.0,1.0,,7.0,5.0,4.0,,1.0,,2.0,,0.02,,0.012048192771084338,0.25,0.6666666666666666,,1.0,6.0,,0.5454545454545454,0.5,3.0,4.0,5.0,3.0,4.0,12.0,1.0,0.75,0.02702702702702703,0.03125,0.23529411764705882,0.75,0.6666666666666666,0.5555555555555556,,,,,,,,,,True,,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,820.0,14,10,24,26,6,4.0,2,50,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,4.0,4.0,1.0,2.0,5.0,16.0,22.0,,,4.0,1.0,1.0,1.0,2.0,4.0,8.0,,3.0,,2.0,1.0,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,6.0,2.0,2.0,2.0,2.0,1.0,4.0,6,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,0.9166666666666666,,0.5,0.8888888888888888,1.0,0.6666666666666666,0.3333333333333333,,,,,38.46153846153846,1.0,,0.14285714285714285,,,0.5,0.13333333333333333,0.1111111111111111,,,0.5,,,0.5,,,0.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,0.5,0.5,0.4649083333333333,,0.42755,0.25,0.3333333333333333,0.25,0.25,10.05,25.3,0.25,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,33508.0,558,-4,1025,1044,360,397.0,147,2069,17.0,34.0,,,14.0,12.0,25.0,39.0,87.0,9.0,26.0,5.0,25.0,75.0,30.0,68.0,146.0,34.0,101.0,48.0,286.0,1072.0,5.0,14.0,27.0,25.0,52.0,35.0,21.0,104.0,46.0,90.0,72.0,1.0,74.0,25.0,9.0,85.0,13.0,98.0,11.0,23.0,15.0,47.0,209.0,2.0,4.0,13.0,25.0,,38.0,6.0,44.0,26.0,18.0,8.0,25.0,9.0,18.0,19.0,3.0,7.0,44.0,20.0,6.0,29.0,53.0,19.0,1.0,1.0,1.0,1.0,104.0,360,6.0,0.3382352941176471,0.3382352941176471,0.7058823529411765,0.33663366336633666,0.34,0.4657534246575342,0.35714285714285715,0.4807692307692308,0.4817813765182186,0.4074074074074074,0.47701149425287354,0.5167910447761194,0.4482758620689655,0.5208333333333334,0.4089068825910931,0.06164383561643835,0.17647058823529413,0.08,0.011494252873563218,25.935162094763093,0.5681818181818182,,0.057208237986270026,0.010752688172043012,0.11304347826086956,0.019801980198019802,0.06884057971014493,0.012684989429175475,0.010309278350515464,0.009345794392523364,0.01282051282051282,0.05343511450381679,0.027586206896551724,0.08695652173913043,0.08139534883720931,0.20689655172413793,1.0,0.13765182186234817,0.5,0.6071428571428571,0.058823529411764705,0.10121457489878542,0.48,0.5217391304347826,0.4166666666666667,0.3522267206477733,0.4482758620689655,0.45348837209302323,0.4358974358974359,0.10526315789473684,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.30364372469635625,0.3333333333333333,0.3333333333333333,0.64,,,0.16091954022988506,0.05747126436781609,0.3448275862068966,0.5465587044534413,0.33783783783783783,0.48179491869918706,0.43888684210526313,0.46741627906976746,0.07196969696969698,0.1165644171779141,0.0944055944055944,0.36363636363636365,12.295890410958906,25.16732673267326,0.35121951219512193,7.0,5.0,,2.0,,2.0,1.0,1.0,,3.0,2.0,4.0,,,,,,0.011904761904761904,0.043478260869565216,0.015151515151515152,,0.5,,,11.0,9.0,0.3142857142857143,,2.0,9.0,11.0,4.0,13.0,30.0,,0.3076923076923077,,,0.3333333333333333,0.2222222222222222,1.0,0.36666666666666664,2.0,4.0,0.14814814814814814,0.5,1.0,,,,,True,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,30819.0,514,-82,953,984,315,325.0,150,1937,35.0,51.0,16.0,23.0,16.0,14.0,45.0,7.0,28.0,,,,,1.0,1.0,56.0,124.0,,1.0,42.0,154.0,1027.0,19.0,38.0,50.0,14.0,40.0,1.0,10.0,38.0,60.0,52.0,,1.0,,,9.0,17.0,,17.0,,8.0,3.0,6.0,34.0,6.0,45.0,18.0,71.0,9.0,98.0,54.0,152.0,15.0,9.0,6.0,12.0,1.0,7.0,9.0,1.0,5.0,21.0,9.0,38.0,58.0,68.0,31.0,13.0,12.0,13.0,10.0,38.0,315,7.0,0.5357142857142857,0.7692307692307693,,,,0.45161290322580644,0.5,0.35,0.448,0.5,0.34146341463414637,0.4873417721518987,0.5319148936170213,0.38,0.008,0.07258064516129033,0.058823529411764705,0.1111111111111111,0.03571428571428571,15.696649029982364,0.5714285714285714,0.34615384615384615,0.19241192411924118,0.1174934725848564,0.16666666666666666,0.07792207792207792,0.18658280922431866,0.1108695652173913,0.13445378151260504,0.12149532710280374,0.07142857142857142,0.20430107526881722,0.21951219512195122,0.16339869281045752,0.17105263157894737,0.15625,0.7692307692307693,0.408,0.6862745098039216,0.7291666666666666,0.4857142857142857,0.36,0.3111111111111111,0.35,0.5714285714285714,0.224,0.25,0.25925925925925924,0.7142857142857143,,,,,0.008,,,,0.6052631578947368,0.6956521739130435,0.3902439024390244,,0.024390243902439025,0.416,,0.4643096774193548,0.4736972222222222,0.45109750000000004,0.20261437908496732,0.20394736842105263,0.3246753246753247,0.24675324675324675,6.7475806451612925,40.8,0.3305351521511018,12.0,12.0,34.0,,3.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,,1.0,2.0,1.0,0.06666666666666667,0.10191082802547771,0.09523809523809523,0.05263157894736842,0.0625,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,28547.0,476,-21,850,871,231,253.0,113,1721,41.0,62.0,9.0,16.0,10.0,23.0,59.0,27.0,68.0,1.0,1.0,,2.0,8.0,1.0,91.0,189.0,3.0,9.0,78.0,269.0,882.0,11.0,26.0,29.0,21.0,40.0,1.0,32.0,74.0,96.0,86.0,9.0,,8.0,2.0,15.0,20.0,15.0,35.0,10.0,10.0,3.0,7.0,85.0,4.0,17.0,20.0,64.0,9.0,93.0,24.0,117.0,11.0,9.0,2.0,18.0,2.0,10.0,18.0,3.0,8.0,36.0,12.0,12.0,34.0,95.0,37.0,8.0,4.0,8.0,2.0,74.0,231,3.0,0.5274725274725275,0.5581395348837209,1.0,0.3333333333333333,0.3333333333333333,0.48148148148148145,0.4230769230769231,0.525,0.4823232323232323,0.4074074074074074,0.5121951219512195,0.553941908713693,0.453125,0.6293103448275862,0.045454545454545456,0.07936507936507936,0.08064516129032258,0.15254237288135594,0.014705882352941176,28.150406504065042,0.5,0.34615384615384615,0.1763085399449036,0.05704697986577181,0.21052631578947367,0.05263157894736842,0.18340611353711792,0.05614973262032086,0.07058823529411765,0.04819277108433735,0.017241379310344827,0.16363636363636364,0.21705426356589147,0.14516129032258066,0.2191780821917808,0.18181818181818182,0.25,0.31313131313131315,0.6612903225806451,0.7192982456140351,0.4878048780487805,0.29797979797979796,0.3898305084745763,0.46,0.2608695652173913,0.3434343434343434,0.39705882352941174,0.40298507462686567,0.8148148148148148,0.005050505050505051,1.0,1.0,1.0,0.04040404040404041,0.25,0.25,1.0,0.5925925925925926,0.5625,0.24390243902439024,,0.024390243902439025,0.35858585858585856,0.25,0.45613560606060605,0.4926354166666666,0.4248792682926829,0.1615720524017467,0.16818181818181818,0.10780669144981413,0.275092936802974,9.405291005291005,25.488888888888894,0.27176470588235296,8.0,7.0,10.0,5.0,3.0,2.0,6.0,5.0,3.0,6.0,6.0,12.0,1.0,3.0,1.0,3.0,0.07894736842105263,0.05384615384615385,0.16666666666666666,0.022727272727272728,0.4444444444444444,0.8,,,,3.0,,,,1.0,,,1.0,,,,,,0.037037037037037035,,,,,,,,,,,,,True,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,13512.0,225,-17,438,446,170,138.0,59,884,11.0,17.0,1.0,1.0,8.0,5.0,16.0,9.0,15.0,3.0,11.0,3.0,7.0,18.0,4.0,25.0,48.0,10.0,29.0,14.0,94.0,439.0,1.0,2.0,14.0,11.0,23.0,7.0,4.0,35.0,12.0,38.0,21.0,,18.0,7.0,2.0,37.0,2.0,39.0,,14.0,9.0,14.0,80.0,,5.0,3.0,11.0,,14.0,5.0,19.0,7.0,3.0,4.0,17.0,3.0,13.0,10.0,2.0,4.0,27.0,9.0,13.0,26.0,16.0,6.0,1.0,,1.0,,35.0,170,4.0,0.24,0.24,0.7,0.3448275862068966,0.3448275862068966,0.5208333333333334,0.5,0.4782608695652174,0.5194805194805194,0.7,0.5166666666666667,0.5529411764705883,0.7,0.5303030303030303,0.37662337662337664,0.041666666666666664,0.058823529411764705,0.0625,,21.78988326848249,0.6296296296296297,,0.06077348066298342,0.030303030303030304,0.07317073170731707,,0.06306306306306306,0.024875621890547265,0.016129032258064516,0.0425531914893617,,,0.0684931506849315,0.09090909090909091,0.06896551724137931,0.08333333333333333,,0.22077922077922077,0.6470588235294118,0.6875,0.2727272727272727,0.2077922077922078,0.3125,0.3333333333333333,0.2,0.19480519480519481,0.6,0.6,0.2222222222222222,0.14285714285714285,0.2727272727272727,0.2727272727272727,1.0,0.23376623376623376,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.1,1.0,0.26666666666666666,0.1,0.13333333333333333,0.5974025974025974,0.3888888888888889,0.4883688311688311,0.5281388888888888,0.4425150000000001,0.07228915662650602,0.1111111111111111,0.14893617021276595,0.3723404255319149,8.656250000000002,24.544827586206896,0.3881278538812785,2.0,,,2.0,,,,,,1.0,,2.0,1.0,,,,,0.03571428571428571,,,,0.25,,,3.0,,0.42857142857142855,,3.0,6.0,3.0,4.0,8.0,9.0,,0.5,,,0.6,0.5,0.6666666666666666,0.75,1.0,2.0,0.2,0.5,1.0,,,,,True,,,,,,
