EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2M,FTOffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Defensive 3 Seconds Violations,SecondChanceFg2Pct,AtRimPctBlocked,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1038,1610612745,Juaquin Hawkins,Juaquin Hawkins,1038,HOU,12503.0,208,46,390,389,128,88,48,779,6,9,1.0,3.0,5.0,3.0,12.0,27.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,18,39,3.0,7.0,4.0,49,360,2.0,1.0,1.0,1.0,4.0,7.0,14.0,2.0,3.0,4.0,24.0,34.0,2,9.0,4.0,3.0,1.0,14.0,4.0,18.0,4.0,9.0,3.0,2.0,40.0,2.0,2.0,7.0,11.0,2.0,20,4.0,24,10.0,4.0,6.0,4.0,1.0,3.0,2.0,1.0,6.0,4.0,12.0,1.0,1.0,9.0,1.0,3.0,2.0,24.0,128,0.9444444444444444,0.9444444444444444,1.0,0.42857142857142855,1.0,0.6666666666666666,0.42857142857142855,0.46153846153846156,0.5,0.4891304347826087,0.5,0.5882352941176471,0.49,0.5,0.5714285714285714,0.15217391304347827,0.02564102564102564,0.3333333333333333,12.527964205816556,0.6666666666666666,0.2,0.06790123456790123,0.014084507042253521,0.16279069767441862,0.05714285714285714,0.08780487804878048,0.022598870056497175,0.029850746268656716,0.07692307692307693,0.11627906976744186,0.025,0.06329113924050633,0.11764705882352941,0.3333333333333333,0.1956521739130435,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.06521739130434782,0.5869565217391305,0.4444444444444444,0.4444444444444444,1.0,0.06521739130434782,0.08695652173913043,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.29411764705882354,0.6,0.058823529411764705,0.11764705882352941,1.0,0.34782608695652173,0.75,0.4710130434782608,0.47475,0.4751852941176471,0.0625,0.07317073170731707,0.08163265306122448,0.4897959183673469,14.556410256410254,24.2,0.3282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,2975.0,50,-3,93,92,27,38,16,185,4,7,2.0,1.0,1.0,4.0,,6.0,,,,,,,,,7,17,,,6.0,20,102,4.0,,,,2.0,1.0,2.0,,,2.0,4.0,8.0,6,,,,2.0,1.0,,1.0,,1.0,,,2.0,1.0,2.0,,4.0,2.0,6,4.0,10,,,,2.0,,,1.0,2.0,3.0,3.0,5.0,1.0,1.0,7.0,1.0,4.0,,4.0,27,0.5714285714285714,0.5714285714285714,,,,,,0.4117647058823529,0.5,0.4117647058823529,0.25,0.5,0.5,0.25,0.6666666666666666,,0.11764705882352941,,20.909090909090907,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.05128205128205128,,0.1,0.10256410256410256,0.061224489795918366,0.08695652173913043,0.125,0.2222222222222222,0.125,0.07692307692307693,,,0.4117647058823529,0.5714285714285714,0.8,0.5,0.23529411764705882,0.35294117647058826,,,,,,,,,0.5,,,,0.5,1.0,,,,0.4117647058823529,,0.44179999999999997,0.4435,0.4539,0.2,0.2,0.1,0.2,7.552941176470589,,0.2903225806451613,3.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2857142857142857,0.2,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,98621.0,1644,109,3101,3104,722,594,396,6205,99,161,14.0,23.0,34.0,83.0,62.0,155.0,58.0,14.0,41.0,115.0,3.0,15.0,11.0,30.0,193,399,65.0,173.0,108.0,689,3109,43.0,5.0,19.0,9.0,62.0,43.0,80.0,17.0,44.0,45.0,182.0,138.0,248,183.0,111.0,40.0,17.0,83.0,28.0,111.0,17.0,45.0,16.0,22.0,250.0,13.0,26.0,23.0,107.0,,130,39.0,169,52.0,31.0,21.0,56.0,21.0,40.0,45.0,16.0,101.0,31.0,101.0,3.0,14.0,131.0,17.0,51.0,15.0,182.0,722,0.35751295336787564,0.3631578947368421,0.9384615384615385,0.37572254335260113,0.2631578947368421,0.38636363636363635,0.3764705882352941,0.48370927318295737,0.5375,0.5078671328671329,0.4274193548387097,0.5524193548387096,0.5426731078904992,0.44776119402985076,0.6122448979591837,0.30244755244755245,0.042606516290726815,0.08433734939759036,20.201737181283274,0.5544554455445545,,0.08081570996978851,0.023402340234023402,0.08394160583941605,0.03439153439153439,0.08135168961201501,0.026192075218267292,0.02304147465437788,0.040955631399317405,0.06702412868632708,0.07671232876712329,0.09215017064846416,0.09223300970873786,0.058823529411764705,0.28146853146853146,0.6149068322981367,0.6513157894736842,0.3939393939393939,0.1451048951048951,0.270979020979021,0.4,0.4025974025974026,0.3870967741935484,0.10139860139860139,0.20104895104895104,0.3565217391304348,0.3565217391304348,0.9024390243902439,0.22580645161290322,0.24193548387096775,0.2,1.0,0.27419354838709675,0.6764705882352942,0.11290322580645161,0.24193548387096775,0.36666666666666664,0.583916083916084,0.36036036036036034,0.507531338028169,0.462568,0.4921772727272727,0.08415841584158416,0.11778290993071594,0.0899854862119013,0.2641509433962264,9.253634085213033,25.14104046242774,0.23282811996130282,32.0,19.0,,5.0,19.0,3.0,0.4418604651162791,0.055900621118012424,,0.3855421686746988,0.42105263157894735,0.1875,10.0,24.0,2.0,4.0,6.0,12.0,6.0,1.0,3.0,11.0,6.0,4.0,3.0,18.0,21.0,6.0,5.0,10.0,21.0,11.0,1.0,14.0,0.0064516129032258064,0.03278688524590164,0.016129032258064516,0.011764705882352941,0.020761245674740483,0.5238095238095238,0.41379310344827586,0.41379310344827586,1.0,0.7142857142857143,0.06451612903225806,0.5,1.0,0.42857142857142855,,,,,,,,,,,True,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,102372.0,1706,177,3209,3215,762,621,408,6424,151,247,34.0,43.0,72.0,53.0,90.0,225.0,16.0,3.0,28.0,110.0,4.0,11.0,9.0,39.0,258,525,38.0,126.0,207.0,837,3188,56.0,4.0,12.0,22.0,82.0,63.0,131.0,10.0,42.0,90.0,246.0,128.0,388,75.0,105.0,28.0,31.0,192.0,85.0,277.0,64.0,111.0,33.0,48.0,639.0,17.0,57.0,40.0,143.0,2.0,185,77.0,262,63.0,37.0,26.0,84.0,21.0,53.0,71.0,31.0,155.0,42.0,137.0,8.0,17.0,265.0,17.0,107.0,32.0,246.0,762,0.24806201550387597,0.25296442687747034,0.6578947368421053,0.30158730158730157,0.3333333333333333,0.23809523809523808,0.3140495867768595,0.49142857142857144,0.48091603053435117,0.4838709677419355,0.4411764705882353,0.4508670520231214,0.5401034928848641,0.5125,0.5418502202643172,0.1935483870967742,0.05904761904761905,0.09433962264150944,25.121951219512194,0.5419354838709678,0.029411764705882353,0.10430342815463166,0.049868766404199474,0.13157894736842105,0.04271356783919598,0.10925373134328359,0.048020765736534715,0.042600896860986545,0.03257328990228013,0.09259259259259259,0.08266666666666667,0.12459546925566344,0.13333333333333333,0.12658227848101267,0.3794162826420891,0.611336032388664,0.6771300448430493,0.33112582781456956,0.08141321044546851,0.3456221198156682,0.4,0.40358744394618834,0.14444444444444443,0.02457757296466974,0.16897081413210446,0.2545454545454545,0.2545454545454545,0.5357142857142857,0.5,0.16176470588235295,0.36363636363636365,0.75,0.4161849710982659,0.5972222222222222,0.017341040462427744,0.2254335260115607,0.23076923076923078,0.5729646697388633,0.26666666666666666,0.49875782945736424,0.5028583333333333,0.48743203592814355,0.14439946018893388,0.17398373983739837,0.0979689366786141,0.2939068100358423,8.991047619047619,26.184920634920633,0.2374571517606731,17.0,24.0,3.0,14.0,47.0,1.0,0.42857142857142855,0.09716599190283401,0.03333333333333333,0.32075471698113206,0.3541666666666667,0.058823529411764705,17.0,10.0,,1.0,1.0,39.0,10.0,,5.0,21.0,16.0,8.0,8.0,5.0,19.0,6.0,4.0,9.0,20.0,10.0,,15.0,0.008888888888888889,0.08176100628930817,0.0316622691292876,0.07692307692307693,0.05228758169934641,0.5,0.625,0.625,1.0,0.5,0.014705882352941176,,,0.3333333333333333,1.0,1.0,1.0,0.17647058823529413,,,,,,,True,,
2204,1610612745,Eddie Griffin,Eddie Griffin,2204,HOU,112947.0,1882,151,3538,3540,847,692,455,7078,85,134,71.0,15.0,26.0,182.0,50.0,170.0,6.0,2.0,63.0,186.0,4.0,13.0,12.0,42.0,207,486,64.0,192.0,58.0,664,3535,115.0,4.0,14.0,7.0,143.0,33.0,88.0,12.0,44.0,16.0,118.0,234.0,180,186.0,186.0,63.0,38.0,65.0,21.0,86.0,15.0,31.0,21.0,13.0,193.0,24.0,110.0,46.0,259.0,18.0,323,138.0,461,52.0,38.0,14.0,51.0,5.0,31.0,25.0,20.0,76.0,86.0,136.0,3.0,9.0,94.0,6.0,44.0,6.0,118.0,847,0.5652173913043478,0.73125,0.96875,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.3333333333333333,0.42592592592592593,0.375,0.4469026548672566,0.5271317829457365,0.38636363636363635,0.4598337950138504,0.5335820895522388,0.4068965517241379,0.2831858407079646,0.07818930041152264,0.10989010989010989,19.58282208588957,0.6710526315789473,0.24,0.17209302325581396,0.08620689655172414,0.14153846153846153,0.056338028169014086,0.16666666666666666,0.07873090481786134,0.07254901960784314,0.05740181268882175,0.14893617021276595,0.17804878048780487,0.18303571428571427,0.16597510373443983,0.07142857142857142,0.1976401179941003,0.6343283582089553,0.7083333333333334,0.47058823529411764,0.26843657817109146,0.25073746312684364,0.29411764705882354,0.30120481927710846,0.8,0.008849557522123894,0.2743362831858407,0.3387096774193548,0.34054054054054056,0.9682539682539683,0.5503875968992248,0.10077519379844961,0.3076923076923077,0.75,0.19696969696969696,0.5769230769230769,0.015151515151515152,0.3181818181818182,0.2857142857142857,0.4808259587020649,0.3387096774193548,0.47373827433628335,0.5088297297297297,0.46878560606060604,0.061452513966480445,0.08396946564885496,0.21536144578313254,0.17771084337349397,9.670987654320989,25.2921875,0.2394007914075749,72.0,62.0,4.0,5.0,18.0,2.0,0.5391304347826087,0.1044776119402985,0.038461538461538464,0.3956043956043956,0.4444444444444444,0.5138888888888888,46.0,1.0,,1.0,,6.0,94.0,,,6.0,18.0,1.0,6.0,,110.0,77.0,3.0,30.0,111.0,71.0,,10.0,0.023529411764705882,0.1168091168091168,0.07710843373493977,0.05263157894736842,0.04945054945054945,0.6396396396396397,0.16666666666666666,0.2,1.0,0.647887323943662,0.007751937984496124,,,,1.0,,,0.08695652173913043,2.0,1.0,5.0,0.010416666666666666,0.16666666666666666,0.005376344086021506,True,,
2242,1610612745,Terence Morris,Terence Morris,2242,HOU,8653.0,144,41,265,266,72,77,45,531,9,13,6.0,2.0,2.0,3.0,6.0,19.0,4.0,1.0,,,,,,,18,35,1.0,4.0,6.0,45,260,10.0,,,1.0,15.0,4.0,10.0,1.0,1.0,,11.0,28.0,8,3.0,,,2.0,5.0,2.0,7.0,1.0,3.0,1.0,1.0,16.0,3.0,10.0,6.0,18.0,1.0,25,13.0,38,3.0,2.0,1.0,5.0,,4.0,,1.0,5.0,7.0,9.0,1.0,,7.0,,3.0,,11.0,72,0.7777777777777778,1.0,1.0,0.25,,1.0,0.25,0.5142857142857142,0.4,0.5,0.7,0.5,0.5238095238095238,0.6818181818181818,0.5,0.10256410256410256,0.05714285714285714,,14.873417721518987,1.0,0.1111111111111111,0.17647058823529413,0.09345794392523364,0.23076923076923078,0.13636363636363635,0.1875,0.10077519379844961,0.0784313725490196,0.125,0.10344827586206896,0.10344827586206896,0.2727272727272727,0.2777777777777778,0.125,0.3333333333333333,0.6923076923076923,0.75,0.5555555555555556,0.07692307692307693,0.48717948717948717,0.3157894736842105,0.3333333333333333,1.0,0.10256410256410256,,,,,0.6,,,,0.18181818181818182,1.0,0.09090909090909091,,,0.4358974358974359,,0.4829961538461539,0.4861111111111111,0.43615454545454535,0.07142857142857142,0.07894736842105263,0.3333333333333333,0.24444444444444444,11.43142857142857,23.05,0.27169811320754716,3.0,7.0,,1.0,2.0,,0.7,0.07692307692307693,,1.0,1.0,1.0,5.0,1.0,,,1.0,,8.0,,,1.0,,,,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,0.05263157894736842,0.03333333333333333,0.19230769230769232,0.16666666666666666,,1.0,0.25,0.25,1.0,0.8333333333333334,,,,1.0,,,,0.2,,,,,,,True,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,22742.0,379,29,696,696,200,180,101,1392,7,25,4.0,1.0,6.0,22.0,17.0,42.0,,,2.0,8.0,,1.0,1.0,1.0,36,89,2.0,8.0,29.0,107,699,7.0,,1.0,1.0,3.0,12.0,27.0,1.0,1.0,13.0,40.0,36.0,36,6.0,7.0,2.0,6.0,36.0,15.0,51.0,13.0,15.0,6.0,15.0,117.0,1.0,7.0,4.0,27.0,,31,8.0,39,18.0,6.0,12.0,11.0,5.0,8.0,5.0,3.0,16.0,5.0,11.0,,,39.0,1.0,15.0,5.0,40.0,200,0.5,0.5,1.0,0.25,,1.0,0.2857142857142857,0.4044943820224719,0.4444444444444444,0.4020618556701031,0.125,0.48214285714285715,0.46120689655172414,0.16666666666666666,0.5555555555555556,0.08247422680412371,0.06741573033707865,,16.216216216216214,0.6875,,0.08571428571428572,0.02527075812274368,0.06779661016949153,0.014705882352941176,0.08288770053475936,0.02318840579710145,0.024390243902439025,0.017543859649122806,0.07291666666666667,0.06666666666666667,0.10852713178294573,0.046511627906976744,0.125,0.25773195876288657,0.28,0.35,0.2857142857142857,0.2268041237113402,0.4329896907216495,0.40476190476190477,0.4146341463414634,0.7647058823529411,,0.08247422680412371,0.25,0.25,1.0,0.5,0.125,,,0.21428571428571427,0.16666666666666666,,0.03571428571428571,1.0,0.3402061855670103,0.2857142857142857,0.42810208333333327,0.43736875000000003,0.39627321428571427,0.13513513513513514,0.14563106796116504,0.028037383177570093,0.37383177570093457,11.076404494382022,27.375,0.28735632183908044,12.0,1.0,,,5.0,,0.14285714285714285,0.2,,0.5454545454545454,0.5454545454545454,0.25,1.0,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,0.023809523809523808,0.04225352112676056,0.012048192771084338,,0.038461538461538464,,,,,0.25,,,,,,,,1.0,,,,,,,True,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,20627.0,344,16,644,656,196,164,91,1300,21,41,12.0,6.0,10.0,21.0,1.0,4.0,,,,2.0,,,,1.0,28,66,,2.0,21.0,77,644,15.0,,,11.0,23.0,8.0,16.0,,1.0,9.0,25.0,46.0,10,,2.0,,5.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,15.0,13.0,26.0,9.0,65.0,6.0,80,41.0,121,13.0,10.0,3.0,7.0,1.0,6.0,7.0,1.0,14.0,26.0,51.0,5.0,3.0,29.0,3.0,13.0,3.0,25.0,196,0.8214285714285714,0.92,,,,,,0.42424242424242425,0.5,0.4117647058823529,0.4,0.47058823529411764,0.47530864197530864,0.5227272727272727,0.5434782608695652,0.029411764705882353,0.07575757575757576,0.047619047619047616,12.549537648612946,0.5,0.4,0.22491349480968859,0.10655737704918032,0.18,0.1625,0.2182890855457227,0.12037037037037036,0.09433962264150944,0.16393442622950818,0.24096385542168675,0.18666666666666668,0.2366412213740458,0.2,0.1,0.6029411764705882,0.5121951219512195,0.5675675675675675,0.8095238095238095,0.3088235294117647,0.058823529411764705,0.25,0.25,1.0,,0.029411764705882353,,,,0.8,,,,0.5882352941176471,0.6,,0.058823529411764705,,0.6323529411764706,,0.4866294117647059,0.5669916666666666,0.46522352941176465,0.16666666666666666,0.17105263157894737,0.2987012987012987,0.3246753246753247,3.716666666666667,32.05,0.30434782608695654,6.0,6.0,2.0,1.0,5.0,1.0,0.4,0.0975609756097561,0.08333333333333333,0.2857142857142857,0.3,0.8333333333333334,4.0,,,,,,6.0,,,,3.0,1.0,1.0,,17.0,14.0,,3.0,17.0,9.0,,5.0,,0.14864864864864866,0.078125,0.15789473684210525,0.09375,0.5294117647058824,,,,0.3333333333333333,,,,,,,1.0,0.5,,,,,,,True,,
779,1610612745,Glen Rice,Glen Rice,779,HOU,33943.0,566,12,1055,1050,310,268,137,2105,10,19,4.0,3.0,8.0,28.0,14.0,34.0,24.0,7.0,20.0,59.0,2.0,4.0,5.0,17.0,36,81,29.0,83.0,17.0,176,1065,13.0,3.0,5.0,2.0,27.0,13.0,27.0,8.0,24.0,9.0,59.0,36.0,36,84.0,59.0,20.0,5.0,17.0,5.0,22.0,4.0,5.0,8.0,4.0,49.0,6.0,7.0,11.0,34.0,2.0,47,13.0,60,10.0,6.0,4.0,16.0,3.0,10.0,4.0,6.0,20.0,19.0,33.0,,1.0,27.0,5.0,11.0,2.0,59.0,310,0.5,0.5294117647058824,0.9655172413793104,0.3493975903614458,0.6,0.3333333333333333,0.3493975903614458,0.4444444444444444,0.48148148148148145,0.4847560975609756,0.6944444444444444,0.49019607843137253,0.5,0.7105263157894737,0.5178571428571429,0.5060975609756098,0.06172839506172839,0.10714285714285714,15.763546798029557,0.8,0.09090909090909091,0.06995884773662552,0.01832460732984293,0.12643678160919541,0.04081632653061224,0.07853403141361257,0.024574669187145556,0.013422818791946308,0.0423728813559322,0.05970149253731343,0.04838709677419355,0.08771929824561403,0.11594202898550725,0.16666666666666666,0.11585365853658537,0.5263157894736842,0.5882352941176471,0.8,0.17073170731707318,0.2073170731707317,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.14634146341463414,0.3597560975609756,0.3389830508474576,0.3389830508474576,0.95,0.2222222222222222,0.2222222222222222,0.5,1.0,0.1568627450980392,0.375,0.13725490196078433,0.3333333333333333,0.29411764705882354,0.6219512195121951,0.3389830508474576,0.5090509146341462,0.49119545454545455,0.4946039215686274,0.06470588235294118,0.12643678160919541,0.1534090909090909,0.3352272727272727,11.222222222222221,24.6433734939759,0.2938388625592417,12.0,8.0,,1.0,6.0,,0.6153846153846154,0.10526315789473684,,0.42857142857142855,0.48,0.16666666666666666,3.0,9.0,1.0,1.0,3.0,3.0,4.0,,,1.0,7.0,,,6.0,2.0,1.0,,1.0,2.0,2.0,,4.0,,0.01904761904761905,0.0234375,0.034482758620689655,0.07446808510638298,1.0,0.375,0.375,1.0,0.75,0.05555555555555555,1.0,1.0,0.42857142857142855,,,,1.0,,,,,,,True,,
2432,1610612745,Tito Maddox,Tito Maddox,2432,HOU,655.0,11,-1,22,23,5,5,2,45,1,1,,,,,1.0,1.0,,,,,,,,,2,2,,,,4,22,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,1.0,,,1,,1,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,5,0.5,0.5,,,,,,1.0,,1.0,,,1.0,,,,,,12.5,,,,,0.25,,0.1111111111111111,,,,,,,,0.5,0.5,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5464,,,,,,,11.05,,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
