EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Travels,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,22260.0,371,-4,732,729,268,325,86,1461,21.0,35.0,2.0,4.0,14.0,19.0,16.0,42.0,32.0,67,6.0,18.0,3.0,3.0,7.0,10.0,26.0,1.0,2.0,6.0,10.0,69,144,16.0,44.0,55.0,241,770,8.0,10.0,1.0,5.0,19.0,26.0,50,9.0,17.0,34.0,113.0,42,96.0,39.0,9.0,6.0,26.0,10.0,4.0,31,9.0,40,8.0,1.0,18,4.0,9.0,89,4.0,8,10.0,15,5.0,30,12,42,6.0,11.0,6.0,5.0,20,3.0,15.0,16,2.0,5.0,36,3.0,18.0,10.0,36,2.0,8.0,67.0,5.0,8.0,19.0,13.0,1.0,1.0,1.0,1.0,1.0,113.0,268,7.0,0.30434782608695654,0.3181818181818182,0.8125,0.36363636363636365,0.2,0.5294117647058824,0.36363636363636365,0.4791666666666667,0.8,0.52,0.4946808510638298,0.6333333333333333,0.5895522388059702,0.5441860465116279,0.6333333333333333,0.6666666666666666,0.23404255319148937,0.027777777777777776,0.05714285714285714,0.047619047619047616,30.350665054413543,0.5555555555555556,0.15151515151515152,0.05905511811023622,0.032520325203252036,0.11764705882352941,0.05555555555555555,0.07374631268436578,0.03773584905660377,0.057971014492753624,0.037037037037037035,0.010416666666666666,0.061224489795918366,0.043478260869565216,0.014084507042253521,0.0547945205479452,0.09090909090909091,0.14516129032258066,0.043478260869565216,0.061855670103092786,1.0,0.18617021276595744,0.6,0.6363636363636364,0.09523809523809523,0.22340425531914893,0.38095238095238093,0.4,0.25,0.35638297872340424,0.47761194029850745,0.47761194029850745,0.46875,0.09574468085106383,0.3333333333333333,0.3333333333333333,1.0,0.13829787234042554,0.38461538461538464,0.38461538461538464,0.7,0.26666666666666666,0.5,0.2,0.13333333333333333,0.5,1.0,0.2835820895522388,0.7368421052631579,0.1044776119402985,0.42857142857142855,0.14925373134328357,0.6,0.42021276595744683,0.38461538461538464,0.46686675531914895,0.5026958333333333,0.48697089552238804,0.09405940594059406,0.12025316455696203,0.07883817427385892,0.46887966804979253,11.030555555555557,24.56590909090909,0.366120218579235,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1594,1610612741,Rick Brunson,Rick Brunson,1594,CHI,2314.0,39,13,68,72,17,26,9,140,2.0,5.0,,,,,1.0,2.0,6.0,8,,,,,,1.0,1.0,,,,,9,15,1.0,1.0,,21,70,,1.0,,,,,1,,,,,8,10.0,3.0,,,1.0,1.0,1.0,7,1.0,8,,1.0,2,3.0,2.0,17,1.0,1,2.0,2,,4,2,6,,,,,1,,1.0,1,,,2,,1.0,3.0,5,,1.0,,,,,,,,,,,,17,,0.4444444444444444,0.4444444444444444,1.0,1.0,,,1.0,0.6,,,0.65625,,,0.65625,,,0.0625,0.06666666666666667,0.2,,23.076923076923077,0.5,,0.08333333333333333,0.043478260869565216,0.2,0.25,0.11764705882352941,0.07407407407407407,,,0.125,0.3333333333333333,,0.16666666666666666,,0.09090909090909091,0.3333333333333333,,,,0.3125,0.4,0.5,1.0,0.125,0.5,0.5,,0.5,0.75,0.75,0.3333333333333333,,,,,0.0625,1.0,1.0,1.0,,,,,,,,,,,,,0.375,1.0,0.4596,,0.3852,,,,,10.513333333333332,25.2,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,14624.0,244,-32,467,463,179,186,42,930,18.0,27.0,4.0,6.0,5.0,8.0,8.0,15.0,1.0,5,,,,,,,,,,,,27,47,,,40.0,94,500,4.0,6.0,,,9.0,8.0,15,,,14.0,30.0,44,10.0,,,4.0,,,3.0,10,1.0,11,1.0,,8,,2.0,23,2.0,9,12.0,25,6.0,43,12,55,1.0,3.0,3.0,,13,,5.0,4,1.0,8.0,17,3.0,6.0,7.0,21,3.0,2.0,57.0,3.0,,22.0,8.0,12.0,3.0,12.0,4.0,1.0,30.0,179,6.0,0.8148148148148148,0.88,,,,,,0.574468085106383,0.6666666666666666,0.5333333333333333,0.574468085106383,0.6666666666666666,0.5333333333333333,0.6351351351351351,0.6428571428571429,0.5769230769230769,,0.06382978723404255,0.07407407407407407,0.06666666666666667,17.669902912621357,0.7647058823529411,0.4,0.13812154696132597,0.054878048780487805,0.2,0.07142857142857142,0.15352697095435686,0.057291666666666664,0.08888888888888889,0.020833333333333332,0.056338028169014086,,0.2857142857142857,0.1111111111111111,0.15555555555555556,0.14634146341463414,0.18181818181818182,0.25,0.058823529411764705,0.3333333333333333,0.574468085106383,0.6666666666666666,0.72,0.8888888888888888,0.3191489361702128,0.5333333333333333,0.5714285714285714,0.625,0.10638297872340426,0.2,0.2,1.0,,,,,,,,,1.0,0.6666666666666666,,,,,0.5333333333333333,0.625,,,,,0.574468085106383,,0.5167255319148936,0.5629799999999999,0.52744,0.3333333333333333,0.3333333333333333,0.09574468085106383,0.3191489361702128,4.534042553191489,,0.38329764453961457,1.0,1.0,8.0,1.0,3.0,0.038461538461538464,0.5,,,,,,,,,,,,,,True,,,,,,
697,1610612741,Fred Hoiberg,Fred Hoiberg,697,CHI,47176.0,786,10,1527,1545,488,547,200,3072,17.0,30.0,2.0,4.0,9.0,13.0,3.0,9.0,24.0,66,1.0,3.0,,,2.0,4.0,18.0,,2.0,1.0,4.0,44,105,5.0,21.0,41.0,144,1551,4.0,9.0,,2.0,17.0,12.0,30,1.0,6.0,26.0,53.0,72,16.0,15.0,,2.0,18.0,4.0,5.0,58,12.0,70,9.0,3.0,21,14.0,23.0,152,,9,25.0,90,11.0,126,11,137,1.0,40.0,20.0,20.0,15,6.0,11.0,10,3.0,4.0,25,1.0,7.0,31.0,59,1.0,1.0,50.0,1.0,9.0,9.0,12.0,4.0,1.0,5.0,4.0,,53.0,488,13.0,0.8181818181818182,0.8372093023255814,1.0,0.23809523809523808,,0.16666666666666666,0.23809523809523808,0.41904761904761906,0.4444444444444444,0.4,0.4087301587301587,0.36363636363636365,0.375,0.4726027397260274,0.53125,0.5098039215686274,0.16666666666666666,0.047619047619047616,0.13333333333333333,,9.710391822827939,0.6,0.1774193548387097,0.1651376146788991,0.015126050420168067,0.13368983957219252,,0.15710382513661203,0.01276595744680851,0.01694915254237288,0.015151515151515152,0.013636363636363636,,,0.16049382716049382,0.21481481481481482,0.14112903225806453,0.12213740458015267,0.16071428571428573,0.014084507042253521,0.8,0.23809523809523808,0.5666666666666667,0.6538461538461539,0.6470588235294118,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.36363636363636365,0.36923076923076925,1.0,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,0.5,,0.18181818181818182,,,0.3611111111111111,0.6923076923076923,0.05555555555555555,,0.1111111111111111,0.25,0.40476190476190477,0.2222222222222222,0.480884126984127,0.5212,0.5133166666666666,0.06716417910447761,0.07964601769911504,0.11805555555555555,0.3680555555555556,13.16761904761905,25.014285714285705,0.3195808775376555,9.0,2.0,2.0,1.0,,0.03076923076923077,0.5,1.0,1.0,1.0,0.015151515151515152,,,,,,,,,,True,,,,,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,23715.0,395,1,765,774,231,290,108,1539,55.0,87.0,20.0,32.0,18.0,22.0,13.0,48.0,11.0,29,2.0,7.0,2.0,,2.0,3.0,6.0,,,1.0,2.0,79,164,5.0,13.0,27.0,200,801,22.0,44.0,1.0,2.0,52.0,25.0,43,1.0,4.0,11.0,64.0,96,62.0,15.0,,34.0,6.0,3.0,13.0,25,4.0,29,2.0,2.0,18,3.0,4.0,62,4.0,37,13.0,53,10.0,76,45,121,4.0,16.0,11.0,5.0,10,1.0,5.0,6,,5.0,16,1.0,5.0,17.0,31,3.0,2.0,34.0,5.0,,15.0,5.0,8.0,5.0,8.0,5.0,1.0,64.0,231,,0.6075949367088608,0.7741935483870968,1.0,0.38461538461538464,0.5,0.25,0.38461538461538464,0.4817073170731707,0.5,0.5813953488372093,0.4887005649717514,0.5108695652173914,0.5638297872340425,0.5208333333333334,0.5416666666666666,0.5925925925925926,0.07344632768361582,0.07926829268292683,0.09195402298850575,0.10416666666666667,23.370786516853933,0.625,0.2857142857142857,0.20075757575757575,0.12131147540983607,0.1566265060240964,0.07142857142857142,0.19020172910662825,0.11357340720221606,0.16483516483516483,0.13636363636363635,0.0673076923076923,0.07142857142857142,0.07142857142857142,0.19480519480519481,0.2028985507246377,0.2033898305084746,0.14285714285714285,0.18518518518518517,0.05063291139240506,0.625,0.4915254237288136,0.632183908045977,0.6962025316455697,0.5636363636363636,0.2711864406779661,0.2708333333333333,0.3023255813953488,0.5384615384615384,0.1638418079096045,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.03954802259887006,0.2857142857142857,0.2857142857142857,1.0,0.03389830508474576,0.5,0.5,1.0,0.6956521739130435,0.625,0.043478260869565216,,,,0.46808510638297873,0.8181818181818182,0.0425531914893617,,0.0425531914893617,0.5,0.5649717514124294,0.5,0.4946742937853108,0.5212880952380953,0.47154893617021265,0.08021390374331551,0.08620689655172414,0.26,0.32,5.53170731707317,24.576923076923077,0.30196078431372547,5.0,4.0,3.0,,,0.18181818181818182,0.15,,,,,1.0,2.0,0.5,1.0,,,,,,True,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,18683.0,311,17,596,613,124,165,88,1209,23.0,32.0,5.0,7.0,6.0,8.0,11.0,23.0,14.0,35,2.0,3.0,,1.0,1.0,,1.0,,,,1.0,48,90,2.0,4.0,18.0,120,593,8.0,13.0,,,18.0,11.0,18,1.0,2.0,2.0,27.0,76,20.0,6.0,,12.0,,,1.0,8,2.0,10,2.0,,4,3.0,1.0,22,5.0,12,10.0,20,,30,17,47,,8.0,5.0,3.0,13,2.0,9.0,3,1.0,4.0,16,,8.0,15.0,29,,,23.0,3.0,,13.0,,1.0,,1.0,1.0,,27.0,124,4.0,0.7916666666666666,0.9047619047619048,1.0,0.5,,0.5,0.6666666666666666,0.5333333333333333,0.6153846153846154,0.6111111111111112,0.5425531914893617,0.6153846153846154,0.625,0.5769230769230769,0.6428571428571429,0.6428571428571429,0.0425531914893617,0.011111111111111112,,,17.094017094017094,0.8125,,0.09803921568627451,0.045283018867924525,0.14285714285714285,0.17857142857142858,0.10948905109489052,0.05802047781569966,0.022988505747126436,0.05263157894736842,0.060240963855421686,0.14285714285714285,0.2857142857142857,0.0967741935483871,0.08,0.10869565217391304,0.13043478260869565,0.16666666666666666,,1.0,0.3404255319148936,0.71875,0.71875,0.6956521739130435,0.24468085106382978,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.3723404255319149,0.4,0.4117647058823529,0.8571428571428571,0.031914893617021274,0.6666666666666666,0.6666666666666666,1.0,0.010638297872340425,,,,0.5384615384615384,0.7142857142857143,,,,,0.4,0.75,0.05,1.0,0.05,,0.3829787234042553,,0.47779247311827955,0.5041363636363636,0.5057184210526315,0.125,0.13,0.15,0.225,9.48111111111111,39.675,0.2080536912751678,2.0,,,1.0,2.0,,,,,,0.02857142857142857,,,,,1.0,,,,,True,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,16090.0,268,-5,523,533,119,166,64,1056,29.0,50.0,7.0,10.0,2.0,6.0,24.0,58.0,14.0,34,,1.0,,,1.0,,,,,,,67,142,,1.0,31.0,165,531,13.0,21.0,,,33.0,10.0,25,,1.0,11.0,31.0,72,62.0,,,14.0,,,11.0,19,4.0,23,2.0,2.0,8,4.0,7.0,50,2.0,23,7.0,19,8.0,34,26,60,3.0,7.0,3.0,4.0,8,1.0,4.0,8,3.0,4.0,16,2.0,1.0,14.0,27,2.0,2.0,50.0,6.0,,24.0,4.0,7.0,,7.0,2.0,,31.0,119,4.0,0.5373134328358209,0.6,,,,,,0.47183098591549294,0.6190476190476191,0.4,0.46853146853146854,0.6190476190476191,0.38461538461538464,0.5,0.6346153846153846,0.484375,0.006993006993006993,0.07746478873239436,0.1,0.10344827586206896,30.201342281879196,0.5,0.38095238095238093,0.10106382978723404,0.10952380952380952,0.1206896551724138,0.04878048780487805,0.10569105691056911,0.099601593625498,0.1694915254237288,0.1038961038961039,0.06756756756756757,,0.15384615384615385,0.05660377358490566,0.09090909090909091,0.1375,0.11627906976744186,0.13333333333333333,0.046875,0.2857142857142857,0.34965034965034963,0.58,0.6444444444444445,0.4827586206896552,0.40559440559440557,0.41379310344827586,0.46153846153846156,0.5,0.23776223776223776,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.006993006993006993,,,,,,,,0.47619047619047616,0.7,,,,,0.23076923076923078,0.3333333333333333,0.038461538461538464,,,,0.35664335664335667,,0.4549611888111889,0.46667058823529406,0.40833269230769226,0.14906832298136646,0.15,0.2,0.18787878787878787,7.5647887323943666,22.7,0.22753346080305928,7.0,1.0,6.0,1.0,1.0,0.05263157894736842,0.14285714285714285,,,,,,,,,,2.0,,,,True,,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,14846.0,247,31,477,488,172,148,62,965,30.0,48.0,7.0,11.0,10.0,15.0,7.0,17.0,2.0,4,,,,,,,,,,,,39,69,,,39.0,117,476,8.0,14.0,,,25.0,12.0,21,,,9.0,33.0,68,10.0,,,6.0,,,9.0,7,,7,,,2,3.0,2.0,14,3.0,15,7.0,28,1.0,36,18,54,4.0,1.0,1.0,,11,,4.0,8,,7.0,19,2.0,5.0,15.0,30,2.0,4.0,63.0,5.0,,33.0,1.0,8.0,,8.0,6.0,1.0,33.0,172,3.0,0.8717948717948718,0.9444444444444444,,,,,,0.5652173913043478,0.5714285714285714,0.5714285714285714,0.5652173913043478,0.5714285714285714,0.5714285714285714,0.5969387755102041,0.5434782608695652,0.5689655172413793,,0.13043478260869565,0.125,0.11764705882352941,21.272727272727273,0.5789473684210527,0.0625,0.16091954022988506,0.08875739644970414,0.109375,0.09090909090909091,0.14705882352941177,0.0891089108910891,0.16393442622950818,0.057692307692307696,0.03571428571428571,0.08695652173913043,0.1,0.10416666666666667,0.07894736842105263,0.22727272727272727,0.0851063829787234,0.17647058823529413,0.2,0.75,0.6956521739130435,0.625,0.7142857142857143,0.8333333333333334,0.2463768115942029,0.4117647058823529,0.4666666666666667,1.0,0.057971014492753624,0.5,0.6666666666666666,1.0,,,,,,,,,0.7857142857142857,0.6363636363636364,,,,,0.7142857142857143,0.6666666666666666,,,,,0.6956521739130435,,0.5242869565217392,0.5596363636363637,0.5170428571428571,0.3402061855670103,0.3402061855670103,0.21367521367521367,0.28205128205128205,3.169565217391304,,0.36058700209643607,9.0,,8.0,,1.0,,0.2857142857142857,,,,0.25,,,,,,2.0,,,,True,,,,,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,12404.0,207,-10,400,411,141,122,57,811,20.0,37.0,9.0,16.0,3.0,9.0,8.0,28.0,,2,,,,,,,,,,,,28,67,,,31.0,87,392,9.0,21.0,,,18.0,7.0,21,,,13.0,27.0,28,28.0,,,14.0,,,14.0,3,,3,,,1,,2.0,6,1.0,16,8.0,26,2.0,36,19,55,2.0,3.0,3.0,,4,1.0,,8,1.0,4.0,12,3.0,1.0,25.0,41,3.0,4.0,44.0,4.0,,19.0,5.0,7.0,2.0,7.0,5.0,,27.0,141,4.0,0.5,0.6666666666666666,,,,,,0.417910447761194,0.42857142857142855,0.3333333333333333,0.417910447761194,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,0.45,,0.208955223880597,0.16216216216216217,0.2857142857142857,21.10874200426439,0.3333333333333333,0.18181818181818182,0.18439716312056736,0.09467455621301775,0.13559322033898305,0.03571428571428571,0.17,0.08629441624365482,0.10416666666666667,0.08928571428571429,0.09230769230769231,0.043478260869565216,,0.24444444444444444,0.17647058823529413,0.14516129032258066,0.19047619047619047,,0.08,0.7142857142857143,0.5522388059701493,0.5405405405405406,0.6451612903225806,0.45,0.417910447761194,0.2857142857142857,0.4,0.625,0.029850746268656716,,,,,,,,,,,,0.7619047619047619,0.5625,,,,,0.42857142857142855,0.3333333333333333,,,,,0.5522388059701493,,0.4916253731343284,0.5309095238095238,0.4640476190476191,0.23170731707317074,0.23170731707317074,0.20689655172413793,0.3103448275862069,3.8999999999999995,,0.3525,,2.0,5.0,,,0.1,0.1111111111111111,,,,,,1.0,,,,2.0,,,,True,,,,,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,10795.0,180,19,340,340,75,135,58,680,6.0,12.0,3.0,7.0,,1.0,4.0,11.0,4.0,13,,,,,,,,,,,,14,36,,,3.0,31,330,3.0,9.0,,,7.0,1.0,3,,,1.0,3.0,20,8.0,,,6.0,,,3.0,11,,11,,,6,4.0,1.0,22,4.0,16,4.0,19,3.0,26,20,46,3.0,9.0,7.0,2.0,6,1.0,4.0,2,1.0,2.0,8,1.0,1.0,10.0,20,1.0,,6.0,2.0,,3.0,1.0,4.0,1.0,4.0,3.0,,3.0,75,4.0,0.7142857142857143,0.9090909090909091,,,,,,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.40789473684210525,0.3888888888888889,0.375,,0.08333333333333333,0.16666666666666666,0.09090909090909091,11.274509803921568,0.75,0.15789473684210525,0.1557377049180328,0.10666666666666667,0.09523809523809523,0.15384615384615385,0.1402439024390244,0.11363636363636363,0.05263157894736842,0.11764705882352941,0.13114754098360656,0.13333333333333333,0.18181818181818182,0.125,0.20833333333333334,0.15517241379310345,0.16,,0.15789473684210525,0.75,0.3333333333333333,0.5,0.6,0.5,0.3055555555555556,0.36363636363636365,0.4,1.0,0.3611111111111111,0.3076923076923077,0.3076923076923077,0.75,,,,,,,,,0.7777777777777778,0.42857142857142855,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.45842499999999986,0.5249375,0.36779999999999996,0.08108108108108109,0.08108108108108109,0.22580645161290322,0.0967741935483871,9.558333333333332,,0.22058823529411764,1.0,,3.0,,,,,,,,,,5.0,,,,,,,,True,,,,,,
