EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Offensive Fouls,SecondChanceAtRimPctAssisted,Travels,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,Defensive 3 Seconds Violations,Clear Path Fouls,on,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceArc3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes
763,1610612762,Tony Massenburg,Tony Massenburg,763,UTA,5119.0,85,-39,176,174,102,117,21,350,9,16,5.0,8.0,7.0,12.0,7.0,9.0,1.0,5.0,,,,,,,,,17,30,,,10.0,44,200,6.0,9.0,,,,12.0,12.0,19,,,4.0,28,20.0,14.0,,10.0,,1.0,4.0,,4.0,,1.0,8.0,,10.0,,1.0,3.0,2.0,6.0,10.0,16,1.0,3.0,1.0,2.0,5.0,1.0,,1.0,6.0,5.0,16.0,20.0,12.0,6.0,1.0,28,102,1.0,0.5882352941176471,0.8333333333333334,,,,,,0.5666666666666667,0.6666666666666666,0.631578947368421,0.5666666666666667,0.6666666666666666,0.631578947368421,0.6285714285714286,0.6666666666666666,0.6666666666666666,,0.03333333333333333,0.0625,20.5,0.8333333333333334,0.25,,0.04838709677419355,0.15384615384615385,0.125,,0.05714285714285714,0.12987012987012986,0.28,0.13333333333333333,0.04,,0.05555555555555555,0.03333333333333333,,0.08333333333333333,0.5333333333333333,0.5625,0.6,0.4444444444444444,0.3,0.7777777777777778,0.7777777777777778,0.16666666666666666,0.2,0.2,1.0,,,,,,0.8888888888888888,0.625,,,,0.631578947368421,0.5833333333333334,,,,0.5333333333333333,0.49706333333333336,0.5740666666666666,0.5342947368421054,0.17647058823529413,0.17647058823529413,0.2727272727272727,0.6363636363636364,5.736666666666666,,0.5795454545454546,,,,,,,,3.0,,4.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,,,,,,,,,,0.7142857142857143,1.0,,,,,0.5,,,True,,,,,,,,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,1039.0,17,14,34,34,16,16,4,68,1,1,,,,,1.0,1.0,,,,,,,,,2.0,2.0,2,2,1.0,2.0,,7,25,,,,,,,1.0,1,1.0,2.0,,5,,4.0,3.0,,2.0,,1.0,1.0,2.0,,,5.0,,1.0,,1.0,1.0,,2.0,1.0,3,,3.0,3.0,,1.0,1.0,,,2.0,2.0,,,,,,5,16,,,,1.0,0.5,,0.5,0.5,1.0,,1.0,0.875,,0.8333333333333334,0.875,,0.8333333333333334,0.5,,,15.384615384615383,0.5,,,0.1111111111111111,0.09090909090909091,0.25,,0.15384615384615385,0.07692307692307693,,,0.25,,,0.25,,,0.25,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,0.6666666666666666,0.75,0.5299875,,0.42055,,,,0.7142857142857143,5.65,24.45,0.47058823529411764,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,0.5,1.0,,,,,,,,1.0,,,True,,,,,,,,,,,,,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,2145.0,36,20,71,68,18,17,10,139,1,1,,,,,,3.0,,2.0,,1.0,,,,,1.0,,1,6,1.0,2.0,1.0,6,50,,2.0,,,,,,1,,,1.0,1,2.0,,,,1.0,,12.0,1.0,13.0,1.0,6.0,27.0,,2.0,,,4.0,,4.0,2.0,6,1.0,,,,4.0,1.0,,,5.0,1.0,1.0,3.0,2.0,,1.0,1,18,,1.0,1.0,,0.5,,,0.5,0.16666666666666666,,,0.3125,,,0.3333333333333333,,0.25,0.25,,,16.666666666666668,0.8,,,0.12903225806451613,0.06060606060606061,,,0.11764705882352941,0.05555555555555555,,0.2222222222222222,,,0.09090909090909091,0.21428571428571427,,0.16666666666666666,0.125,1.0,1.0,1.0,0.375,,,0.25,,,,0.125,,,,0.125,,,,,,,,,,,0.375,0.44210000000000005,0.2784,0.1903,,,,0.16666666666666666,10.583333333333334,24.75,0.2535211267605634,1.0,,,,3.0,1.0,1.0,5.0,1.0,4.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,149711.0,2495,255,4698,4702,1693,1512,636,9400,264,384,51.0,79.0,91.0,128.0,40.0,125.0,137.0,327.0,23.0,59.0,2.0,5.0,11.0,22.0,99.0,41.0,441,836,65.0,158.0,254.0,1331,4816,62.0,122.0,7.0,15.0,42.0,187.0,144.0,257,29.0,63.0,120.0,495,724.0,158.0,192.0,74.0,99.0,86.0,119.0,10.0,129.0,8.0,38.0,268.0,15.0,159.0,10.0,62.0,235.0,21.0,318.0,184.0,502,23.0,70.0,42.0,28.0,78.0,79.0,18.0,40.0,157.0,56.0,67.0,214.0,322.0,113.0,50.0,495,1693,50.0,0.8208616780045351,0.8960396039603961,0.9846153846153847,0.41139240506329117,0.4666666666666667,0.4603174603174603,0.41139240506329117,0.527511961722488,0.5081967213114754,0.5603112840466926,0.5417505030181087,0.5291970802919708,0.5859375,0.5785087719298245,0.577639751552795,0.6234096692111959,0.158953722334004,0.10287081339712918,0.14583333333333334,23.712662635147517,0.4968152866242038,0.13725490196078433,0.05154639175257732,0.1342090234151913,0.08988128886376484,0.12085769980506822,0.0641025641025641,0.13118374558303886,0.08686969545681478,0.10179640718562874,0.10049019607843138,0.07790697674418605,0.06111111111111111,0.1154639175257732,0.14980793854033292,0.128686327077748,0.0583756345177665,0.386317907444668,0.6875,0.8048780487804879,0.7954545454545454,0.12575452716297786,0.32,0.38461538461538464,0.3289738430583501,0.41896024464831805,0.4308176100628931,0.9124087591240876,0.059356136820925554,0.3898305084745763,0.3898305084745763,1.0,0.09959758551307847,0.5766423357664233,0.6455696202531646,0.0364963503649635,0.4,1.0,0.4,0.7109375,0.06875,0.5,0.128125,0.545271629778672,0.5009735915492958,0.5204453125,0.5024978124999998,0.10366972477064221,0.12124463519313304,0.14049586776859505,0.371900826446281,8.553110047846888,24.129113924050632,0.36036611323967643,42.0,5.0,10.0,18.0,3.0,42.0,14.0,67.0,19.0,38.0,17.0,27.0,17.0,15.0,15.0,6.0,3.0,6.0,17.0,10.0,,0.12783505154639174,0.5882352941176471,0.42424242424242425,0.42424242424242425,0.9761904761904762,0.072992700729927,0.5,0.43902439024390244,0.42424242424242425,2.0,0.168,0.675,23.0,0.27450980392156865,10.0,0.027522935779816515,0.07407407407407407,0.1,7.0,,False,2.0,2.0,7.0,1.0,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,122662.0,2044,145,3821,3827,1515,1395,558,7648,195,291,53.0,88.0,72.0,100.0,6.0,47.0,49.0,148.0,6.0,22.0,1.0,4.0,2.0,8.0,78.0,28.0,250,486,31.0,100.0,274.0,867,3896,60.0,105.0,4.0,9.0,37.0,169.0,89.0,151,10.0,36.0,126.0,334,348.0,152.0,84.0,72.0,75.0,34.0,112.0,16.0,128.0,12.0,70.0,272.0,16.0,120.0,3.0,50.0,183.0,24.0,257.0,139.0,396,21.0,100.0,60.0,40.0,72.0,57.0,7.0,31.0,129.0,40.0,82.0,178.0,340.0,132.0,34.0,334,1515,36.0,0.696,0.8130841121495327,0.9032258064516129,0.31,0.4444444444444444,0.2777777777777778,0.31958762886597936,0.51440329218107,0.5714285714285714,0.5894039735099338,0.5059726962457338,0.5789473684210527,0.5561497326203209,0.578125,0.631578947368421,0.6395348837209303,0.17064846416382254,0.06995884773662552,0.08934707903780069,19.29941990182954,0.5581395348837209,0.16216216216216217,0.020689655172413793,0.13052781740370897,0.0837404047452896,0.13054830287206268,0.0642570281124498,0.13053221288515407,0.08085612366230678,0.11678832116788321,0.05167173252279635,0.07936507936507936,0.06341463414634146,0.11363636363636363,0.13380281690140844,0.12186379928315412,0.08045977011494253,0.49658703071672355,0.6701030927835051,0.7358490566037735,0.6564102564102564,0.08020477815699659,0.1276595744680851,0.14285714285714285,0.2525597269624573,0.3310810810810811,0.33793103448275863,0.8571428571428571,0.03754266211604096,0.2727272727272727,0.2727272727272727,1.0,0.13310580204778158,0.7719298245614035,0.6022727272727273,0.03508771929824561,0.25,1.0,0.5347593582887701,0.72,0.0427807486631016,0.25,0.1497326203208556,0.6672354948805461,0.5146800171526588,0.5293348958333332,0.5178095108695652,0.18945868945868946,0.21963394342762063,0.19492502883506344,0.38523644752018454,6.612139917695474,25.377,0.3964930646427637,25.0,3.0,5.0,8.0,9.0,25.0,14.0,28.0,22.0,41.0,9.0,13.0,17.0,21.0,152.0,80.0,32.0,40.0,158.0,102.0,8.0,0.1446700507614213,0.6455696202531646,0.32051282051282054,0.32051282051282054,0.88,0.043859649122807015,0.6,0.2857142857142857,0.3333333333333333,4.0,0.10638297872340426,0.6666666666666666,12.0,0.3018867924528302,6.0,0.02027027027027027,0.06818181818181818,0.15384615384615385,,,False,6.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,0.009900990099009901,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,65640.0,1094,56,2036,2026,535,586,289,4062,49,92,12.0,27.0,12.0,24.0,9.0,39.0,46.0,117.0,1.0,2.0,1.0,1.0,1.0,1.0,114.0,25.0,104,248,41.0,116.0,71.0,402,2002,19.0,44.0,5.0,15.0,12.0,65.0,24.0,53,6.0,26.0,32.0,98,160.0,48.0,120.0,16.0,114.0,25.0,60.0,14.0,74.0,9.0,29.0,162.0,12.0,52.0,3.0,33.0,110.0,12.0,155.0,67.0,222,5.0,34.0,22.0,12.0,36.0,24.0,,8.0,60.0,12.0,55.0,127.0,95.0,40.0,9.0,98,535,18.0,0.7692307692307693,0.8333333333333334,0.975609756097561,0.35344827586206895,0.3333333333333333,0.23076923076923078,0.35344827586206895,0.41935483870967744,0.4318181818181818,0.4528301886792453,0.45467032967032966,0.4491525423728814,0.4177215189873418,0.4926289926289926,0.48507462686567165,0.485,0.31868131868131866,0.10080645161290322,0.16304347826086957,19.564306661080852,0.6,0.19047619047619047,0.047619047619047616,0.14492753623188406,0.06718346253229975,0.1527777777777778,0.06976744186046512,0.14666666666666667,0.06765327695560254,0.04716981132075472,0.06598984771573604,0.07945205479452055,0.07432432432432433,0.125,0.15335463258785942,0.12686567164179105,0.026455026455026454,0.25274725274725274,0.532608695652174,0.6363636363636364,0.7551020408163265,0.10714285714285714,0.23076923076923078,0.2727272727272727,0.32142857142857145,0.39316239316239315,0.40707964601769914,0.7608695652173914,0.005494505494505495,0.5,0.5,1.0,0.3131868131868132,0.4576271186440678,0.4444444444444444,0.01694915254237288,1.0,1.0,0.3037974683544304,0.5,0.012658227848101266,1.0,0.31645569620253167,0.5714285714285714,0.4862513736263736,0.5174581632653061,0.4739512658227848,0.10301507537688442,0.1423487544483986,0.16169154228855723,0.24378109452736318,10.290322580645162,24.880172413793108,0.26277013752455797,40.0,4.0,14.0,5.0,3.0,40.0,5.0,26.0,8.0,28.0,11.0,8.0,7.0,2.0,23.0,14.0,1.0,8.0,23.0,14.0,,0.15126050420168066,0.6086956521739131,0.3508771929824561,0.3508771929824561,0.975,0.23728813559322035,0.2857142857142857,0.2,0.3508771929824561,5.0,0.15384615384615385,0.8888888888888888,7.0,0.3333333333333333,7.0,0.03418803418803419,0.041666666666666664,0.1951219512195122,1.0,,False,,,,1.0,,1.0,,,0.008547008547008548,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,32591.0,543,-133,1016,1033,309,381,152,2049,23,52,2.0,9.0,8.0,15.0,6.0,17.0,46.0,115.0,,3.0,,,,2.0,3.0,1.0,75,184,2.0,6.0,31.0,187,1094,9.0,29.0,1.0,1.0,1.0,22.0,20.0,46,1.0,3.0,19.0,62,112.0,38.0,6.0,2.0,3.0,16.0,23.0,3.0,26.0,2.0,7.0,55.0,4.0,14.0,,15.0,35.0,1.0,51.0,18.0,69,3.0,14.0,8.0,6.0,17.0,11.0,3.0,6.0,28.0,10.0,20.0,39.0,41.0,18.0,3.0,62,309,8.0,0.7466666666666667,0.7567567567567568,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4076086956521739,0.3103448275862069,0.43478260869565216,0.4105263157894737,0.35,0.4387755102040816,0.4452380952380952,0.3548387096774194,0.5166666666666667,0.031578947368421054,0.08695652173913043,0.25,19.70198675496689,0.6071428571428571,0.025,,0.09615384615384616,0.030501089324618737,0.13274336283185842,0.07407407407407407,0.10482180293501048,0.03508771929824561,0.028368794326241134,0.03571428571428571,0.02912621359223301,0.07142857142857142,0.042105263157894736,0.12658227848101267,0.13924050632911392,0.03125,0.2736842105263158,0.4423076923076923,0.5897435897435898,0.6086956521739131,0.08947368421052632,0.35294117647058826,0.4,0.6052631578947368,0.4,0.40350877192982454,0.8695652173913043,0.015789473684210527,,,,0.015789473684210527,0.3,0.2222222222222222,,,,0.30612244897959184,0.5333333333333333,0.04081632653061224,,0.02040816326530612,0.30526315789473685,0.45858578947368434,0.4394388888888888,0.4604989795918368,0.08695652173913043,0.08955223880597014,0.11764705882352941,0.3315508021390374,12.447826086956523,23.650000000000002,0.30413385826771655,2.0,1.0,1.0,1.0,,2.0,,16.0,3.0,11.0,4.0,,1.0,,3.0,1.0,1.0,1.0,4.0,3.0,,0.0990990990990991,0.75,0.6666666666666666,0.6666666666666666,1.0,0.03333333333333333,1.0,1.0,0.6666666666666666,1.0,0.11764705882352941,0.3333333333333333,3.0,,2.0,0.008695652173913044,0.08333333333333333,0.11764705882352941,,,False,1.0,,,1.0,,,1.0,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,23742.0,396,-48,735,735,260,258,111,1470,22,37,5.0,11.0,6.0,9.0,6.0,22.0,6.0,20.0,,,,,,,1.0,,34,79,,1.0,41.0,109,776,7.0,16.0,,,20.0,34.0,8.0,21,,,18.0,34,52.0,16.0,,10.0,1.0,15.0,13.0,,13.0,,7.0,26.0,1.0,26.0,4.0,4.0,19.0,5.0,28.0,31.0,59,1.0,4.0,2.0,2.0,5.0,14.0,,3.0,19.0,5.0,25.0,67.0,59.0,24.0,7.0,34,260,8.0,0.7647058823529411,0.896551724137931,,,,,,0.43037974683544306,0.4375,0.38095238095238093,0.425,0.4375,0.38095238095238093,0.5046296296296297,0.5862068965517241,0.53125,0.0125,0.189873417721519,0.1891891891891892,14.564220183486237,0.2631578947368421,0.16129032258064516,0.15384615384615385,0.07011070110701106,0.08387096774193549,0.06557377049180328,0.02857142857142857,0.06927710843373494,0.0782608695652174,0.05063291139240506,0.0975609756097561,0.09395973154362416,0.03225806451612903,0.05,0.056074766355140186,0.09090909090909091,0.034482758620689655,0.4625,0.5945945945945946,0.7333333333333333,0.7272727272727273,0.275,0.2727272727272727,0.4,0.25,0.3,0.3157894736842105,0.8333333333333334,,,,,0.0125,0.6875,0.45454545454545453,,,,0.42857142857142855,0.6666666666666666,,,,0.475,0.4773493749999999,0.5262666666666667,0.4850571428571429,0.2376237623762376,0.24,0.3119266055045872,0.3119266055045872,6.878481012658229,26.0,0.35374149659863946,,,,,,,1.0,5.0,,2.0,1.0,9.0,3.0,,6.0,3.0,2.0,1.0,6.0,4.0,,0.10714285714285714,0.6666666666666666,,,,,,,,,0.3181818181818182,0.8333333333333334,11.0,,2.0,0.05,,,,,False,,,1.0,,,,,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,135373.0,2256,229,4228,4219,1151,1129,566,8447,114,198,4.0,11.0,36.0,58.0,37.0,87.0,127.0,273.0,3.0,7.0,,,1.0,3.0,71.0,34.0,278,558,28.0,78.0,237.0,877,4355,17.0,41.0,5.0,10.0,21.0,70.0,67.0,141,14.0,37.0,152.0,328,280.0,276.0,51.0,6.0,70.0,35.0,573.0,54.0,627.0,36.0,280.0,1308.0,5.0,42.0,3.0,41.0,105.0,2.0,148.0,50.0,198,12.0,134.0,71.0,63.0,101.0,79.0,13.0,20.0,180.0,49.0,59.0,184.0,287.0,61.0,68.0,328,1151,35.0,0.5035971223021583,0.509090909090909,0.6071428571428571,0.358974358974359,0.5,0.3783783783783784,0.36363636363636365,0.4982078853046595,0.4146341463414634,0.475177304964539,0.5031446540880503,0.4803921568627451,0.4943820224719101,0.5606666666666666,0.5573770491803278,0.5988372093023255,0.12264150943396226,0.06272401433691756,0.11616161616161616,18.844118844118842,0.5611111111111111,0.013888888888888888,0.01818181818181818,0.06935270805812417,0.025439127801332527,0.0870488322717622,0.02702702702702703,0.07355163727959697,0.02559912854030501,0.030612244897959183,0.022598870056497175,0.023543990086741014,0.022388059701492536,0.06030150753768844,0.07600596125186289,0.11174785100286533,0.04152249134948097,0.3113207547169811,0.5757575757575758,0.6514285714285715,0.43859649122807015,0.13679245283018868,0.42528735632183906,0.4625,0.42924528301886794,0.4652014652014652,0.47388059701492535,0.6299212598425197,0.0110062893081761,0.42857142857142855,0.42857142857142855,1.0,0.11163522012578617,0.21568627450980393,0.36363636363636365,,,,0.3258426966292135,0.6206896551724138,0.016853932584269662,0.3333333333333333,0.19101123595505617,0.4339622641509434,0.47205960629921273,0.4570771739130435,0.4782898305084746,0.09090909090909091,0.1011608623548922,0.07981755986316989,0.37400228050171036,10.510752688172044,25.63717948717948,0.27223273415326393,25.0,5.0,10.0,13.0,33.0,25.0,66.0,227.0,47.0,81.0,16.0,4.0,16.0,44.0,15.0,3.0,7.0,5.0,16.0,10.0,,0.06741573033707865,0.625,0.352112676056338,0.35714285714285715,0.56,0.19607843137254902,0.5,0.38235294117647056,0.35714285714285715,18.0,0.08045977011494253,0.2702702702702703,15.0,0.25,2.0,0.018315018315018316,0.0392156862745098,0.01639344262295082,1.0,1.0,False,1.0,1.0,,0.8,1.0,1.0,,,0.012658227848101266,1.0,0.01282051282051282,0.014084507042253521,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,85980.0,1433,-46,2634,2662,964,853,375,5296,44,79,4.0,7.0,13.0,30.0,37.0,96.0,38.0,93.0,2.0,6.0,1.0,1.0,1.0,1.0,87.0,36.0,119,268,26.0,93.0,60.0,376,2691,12.0,33.0,4.0,8.0,4.0,40.0,40.0,98,7.0,37.0,45.0,146,114.0,124.0,63.0,4.0,77.0,24.0,324.0,38.0,362.0,33.0,136.0,762.0,2.0,30.0,,23.0,111.0,4.0,138.0,32.0,170,4.0,48.0,32.0,16.0,94.0,53.0,4.0,18.0,147.0,54.0,22.0,87.0,78.0,27.0,14.0,146,964,11.0,0.4789915966386555,0.48717948717948717,0.8076923076923077,0.27956989247311825,0.5,0.1891891891891892,0.2976190476190476,0.44402985074626866,0.36363636363636365,0.40816326530612246,0.4376731301939058,0.43902439024390244,0.37407407407407406,0.4734848484848485,0.46511627906976744,0.4506172839506173,0.25761772853185594,0.08955223880597014,0.1518987341772152,17.67002928734136,0.6394557823129252,0.04819277108433735,,0.1068334937439846,0.029940119760479042,0.09274193548387097,0.011428571428571429,0.10411810411810411,0.027187765505522515,0.03515625,0.045627376425855515,0.018633540372670808,0.013071895424836602,0.11009174311926606,0.10238095238095238,0.09941520467836257,0.02247191011235955,0.2188365650969529,0.5569620253164557,0.6567164179104478,0.5909090909090909,0.2659279778393352,0.3854166666666667,0.43529411764705883,0.25761772853185594,0.40860215053763443,0.41304347826086957,0.6842105263157895,0.01662049861495845,0.3333333333333333,0.3333333333333333,1.0,0.2409972299168975,0.17073170731707318,0.5714285714285714,0.024390243902439025,1.0,1.0,0.2222222222222222,0.43333333333333335,0.007407407407407408,1.0,0.26666666666666666,0.47645429362880887,0.4638558238636364,0.444624358974359,0.46065503875969005,0.07068062827225131,0.09342560553633218,0.10638297872340426,0.3882978723404255,9.486194029850742,28.15806451612903,0.3659832953682612,24.0,3.0,7.0,6.0,15.0,23.0,32.0,156.0,30.0,76.0,15.0,4.0,6.0,2.0,2.0,1.0,1.0,,3.0,,,0.1095890410958904,,0.27586206896551724,0.27586206896551724,0.7916666666666666,0.17073170731707318,0.42857142857142855,0.16666666666666666,0.2987012987012987,5.0,0.11458333333333333,0.13513513513513514,17.0,0.5,2.0,0.010752688172043012,,0.07792207792207792,,1.0,False,1.0,,,1.0,9.0,,1.0,,,,,,1.0
252,1610612762,Karl Malone,Karl Malone,252,UTA,173599.0,2893,197,5427,5451,1855,1715,740,10878,217,335,31.0,55.0,51.0,84.0,86.0,239.0,278.0,684.0,,,,,,,14.0,6.0,581,1258,3.0,14.0,466.0,1637,5670,63.0,144.0,,1.0,51.0,177.0,158.0,352,3.0,6.0,219.0,544,946.0,216.0,9.0,58.0,14.0,61.0,353.0,20.0,373.0,17.0,194.0,766.0,16.0,94.0,3.0,107.0,321.0,78.0,506.0,113.0,619,23.0,134.0,51.0,83.0,136.0,71.0,8.0,32.0,207.0,56.0,92.0,199.0,611.0,245.0,73.0,544,1855,24.0,0.8141135972461274,0.8568840579710145,1.0,0.21428571428571427,,0.5,0.21428571428571427,0.46184419713831476,0.4375,0.44886363636363635,0.4602987421383648,0.43448275862068964,0.45391061452513964,0.5249513933895009,0.49441340782122906,0.5457317073170732,0.0110062893081761,0.04848966613672496,0.10149253731343283,27.707409753008235,0.6570048309178744,0.4105263157894737,0.013513513513513514,0.16033966033966035,0.04517059106198943,0.18448275862068966,0.06779661016949153,0.16576297443841984,0.047475183426845056,0.0775716694772344,0.026490066225165563,0.034782608695652174,0.05056179775280899,0.14335664335664336,0.17681498829039813,0.20276497695852536,0.03685897435897436,0.26336477987421386,0.6477611940298508,0.7209302325581395,0.8018433179723502,0.1878930817610063,0.3598326359832636,0.39814814814814814,0.5377358490566038,0.4064327485380117,0.4088235294117647,0.8489208633093526,,,,,0.0110062893081761,0.3793103448275862,0.5636363636363636,,,,0.2346368715083799,0.6071428571428571,,,0.01675977653631285,0.27437106918238996,0.4473679638364782,0.46086417910447763,0.4380101955307265,0.16666666666666666,0.16826923076923078,0.10812461820403177,0.3323152107513745,11.536009538950713,24.5,0.341809471162705,3.0,,1.0,3.0,,3.0,32.0,127.0,27.0,104.0,15.0,7.0,47.0,24.0,31.0,15.0,4.0,12.0,31.0,18.0,3.0,0.1527777777777778,0.5806451612903226,0.21428571428571427,0.21428571428571427,1.0,0.006896551724137931,,0.5,0.21428571428571427,3.0,0.09623430962343096,0.7325581395348837,24.0,0.16129032258064516,9.0,0.005847953216374269,0.1206896551724138,0.13013698630136986,6.0,,False,,,3.0,,,,,,,,,,
