EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveMakes,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockedCorner3,on,Clear Path Fouls,Corner3PctBlocked
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,117364.0,1956,-113.0,3670,3660,784,755.0,491.0,7330,53.0,105,8.0,17.0,10.0,26.0,59.0,131.0,143.0,316.0,3.0,6.0,31.0,104.0,5.0,11.0,6.0,21.0,255.0,552,34.0,110.0,134.0,746,3919,27.0,58.0,5.0,11.0,6.0,75.0,56.0,129,6.0,21.0,61.0,191.0,192.0,318.0,45.0,57.0,16.0,104.0,31.0,26.0,260.0,57.0,317.0,33.0,24.0,122.0,36.0,102.0,691.0,9.0,31.0,1.0,19.0,116.0,6.0,141.0,41.0,182,10.0,79.0,48.0,31.0,53.0,17.0,31.0,35.0,7.0,22.0,2.0,88.0,9.0,23.0,68.0,118.0,3.0,5.0,172.0,13.0,18.0,63.0,20.0,15.0,9.0,1.0,5.0,15.0,5.0,191.0,784,12.0,0.3764705882352941,0.38866396761133604,0.4411764705882353,0.3090909090909091,0.45454545454545453,0.2857142857142857,0.3090909090909091,0.46195652173913043,0.46551724137931033,0.43410852713178294,0.4622356495468278,0.5,0.43333333333333335,0.5,0.5068493150684932,0.5164835164835165,0.1661631419939577,0.04710144927536232,0.14285714285714285,0.061068702290076333,0.00949367088607595,19.19831223628692,0.6022727272727273,0.05660377358490566,0.008130081300813009,0.08066759388038942,0.020367936925098553,0.07692307692307693,0.028037383177570093,0.08011869436201781,0.02170374389582203,0.033419023136246784,0.026785714285714284,0.008759124087591242,0.029166666666666667,0.024691358024691357,0.091324200913242,0.07157464212678936,0.08023483365949119,0.0847457627118644,0.05714285714285714,0.029498525073746312,0.3333333333333333,0.15861027190332327,0.5047619047619047,0.5888888888888889,0.2830188679245283,0.19788519637462235,0.45038167938931295,0.4796747967479675,0.23728813559322035,0.4773413897280967,0.4525316455696203,0.45686900958466453,0.46853146853146854,0.00906344410876133,0.5,0.5,0.6666666666666666,0.15709969788519637,0.2980769230769231,0.2980769230769231,0.41935483870967744,0.2463768115942029,0.47058823529411764,0.15942028985507245,0.45454545454545453,0.6,0.17333333333333334,0.38461538461538464,0.14,0.2857142857142857,0.324773413897281,0.2980769230769231,0.4487947885196374,0.4494336363636363,0.4273153333333334,0.08848314606741572,0.10465116279069768,0.10053619302949061,0.25603217158176944,13.111594202898553,25.145454545454545,0.21362397820163487,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1572,1610612761,Nate Huffman,Nate Huffman,1572,TOR,3333.0,56,3.0,111,107,43,44.0,16.0,218,5.0,11,1.0,5.0,2.0,4.0,1.0,6.0,,1.0,,,,,,,,,6.0,18,,,3.0,15,128,1.0,6.0,,,,2.0,2.0,5,,,1.0,5.0,8.0,4.0,,,2.0,,,2.0,4.0,,4.0,,,1.0,,3.0,8.0,1.0,6.0,,,5.0,1.0,6.0,7.0,13,,,,,1.0,,1.0,1.0,,,,2.0,,,5.0,7.0,,,4.0,,,2.0,,3.0,2.0,,1.0,3.0,1.0,5.0,43,1.0,0.6666666666666666,0.8,,,,,,0.3333333333333333,0.16666666666666666,0.4,0.3333333333333333,0.16666666666666666,0.4,0.375,0.16666666666666666,0.4166666666666667,,0.1111111111111111,0.09090909090909091,,1.0,16.793893129770993,0.5,0.25,,0.15625,0.15,,0.1,0.13157894736842105,0.14,0.2857142857142857,,0.10526315789473684,,0.2,0.25,0.14285714285714285,0.1,,,,0.3333333333333333,0.6111111111111112,0.45454545454545453,0.5,0.8,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.05555555555555555,,,,,,,,,,,,0.8333333333333334,0.2,,,,0.8,0.5,,,0.6111111111111112,,0.4801888888888889,0.5357000000000001,0.5263,0.1,0.1,0.13333333333333333,0.3333333333333333,3.611111111111111,,0.38738738738738737,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,176694.0,2945,-290.0,5523,5515,1453,1382.0,740.0,11038,157.0,268,27.0,45.0,33.0,57.0,42.0,142.0,106.0,319.0,50.0,118.0,66.0,226.0,5.0,16.0,18.0,73.0,305.0,729,116.0,344.0,195.0,1153,5854,39.0,77.0,14.0,37.0,25.0,145.0,65.0,155,22.0,99.0,74.0,270.0,342.0,268.0,285.0,63.0,50.0,216.0,65.0,51.0,156.0,32.0,188.0,22.0,10.0,56.0,36.0,64.0,408.0,16.0,75.0,6.0,58.0,202.0,6.0,266.0,97.0,363,16.0,88.0,57.0,31.0,67.0,15.0,47.0,61.0,6.0,20.0,10.0,128.0,13.0,30.0,108.0,232.0,11.0,19.0,247.0,28.0,6.0,110.0,22.0,31.0,21.0,1.0,9.0,32.0,14.0,270.0,1453,30.0,0.5606557377049181,0.6107142857142858,0.8189655172413793,0.3372093023255814,0.3783783783783784,0.2222222222222222,0.34328358208955223,0.41838134430727025,0.5064935064935064,0.41935483870967744,0.44641192917054984,0.5263157894736842,0.3858267716535433,0.4868532654792197,0.56640625,0.45286195286195285,0.320596458527493,0.06995884773662552,0.11567164179104478,0.09859154929577464,0.018808777429467086,20.409119300437226,0.5234375,0.03488372093023256,0.029411764705882353,0.09236396890717878,0.033482142857142856,0.14427860696517414,0.030592734225621414,0.10042487446890691,0.0329352153456388,0.03257328990228013,0.022151898734177215,0.04124748490945674,0.036458333333333336,0.014388489208633094,0.09782608695652174,0.07516778523489932,0.10401002506265664,0.14930555555555555,0.13157894736842105,0.02772963604852686,0.4375,0.24976700838769805,0.585820895522388,0.6624472573839663,0.6178343949044586,0.13233923578751164,0.29577464788732394,0.328125,0.38095238095238093,0.2972972972972973,0.3322884012539185,0.33865814696485624,0.5471698113207547,0.10997204100652376,0.423728813559322,0.423728813559322,0.88,0.21062441752096925,0.2920353982300885,0.29333333333333333,0.7727272727272727,0.39473684210526316,0.6,0.14035087719298245,0.3125,0.6,0.22440944881889763,0.5789473684210527,0.2874015748031496,0.2465753424657534,0.570363466915191,0.30092592592592593,0.4944632518796992,0.5177553921568627,0.47554616935483857,0.09766637856525497,0.13563501849568435,0.12575888985255854,0.2341717259323504,9.998628257887514,25.299418604651162,0.2630816585189209,,,9.0,21.0,4.0,26.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0029069767441860465,0.004424778761061947,0.07407407407407407,0.18421052631578946,0.42857142857142855,0.7777777777777778,0.10236220472440945,0.15384615384615385,0.008670520231213872,,,True,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,51294.0,855,-101.0,1594,1605,424,465.0,225.0,3199,73.0,119,38.0,63.0,14.0,23.0,18.0,54.0,10.0,35.0,,,,4.0,,1.0,,2.0,101.0,208,,4.0,27.0,229,1720,43.0,72.0,,1.0,8.0,94.0,20.0,38,,2.0,16.0,56.0,92.0,110.0,,,66.0,1.0,,8.0,30.0,11.0,41.0,7.0,4.0,17.0,1.0,12.0,93.0,13.0,82.0,5.0,23.0,121.0,23.0,167.0,100.0,267,9.0,8.0,2.0,6.0,26.0,5.0,14.0,22.0,,12.0,4.0,48.0,9.0,15.0,43.0,80.0,5.0,11.0,46.0,6.0,,19.0,7.0,19.0,12.0,,7.0,19.0,12.0,56.0,424,9.0,0.45544554455445546,0.6764705882352942,,,,,,0.4855769230769231,0.5972222222222222,0.5263157894736842,0.47641509433962265,0.589041095890411,0.5,0.49353448275862066,0.6103896103896104,0.5714285714285714,0.018867924528301886,0.038461538461538464,0.06722689075630252,,,15.061861215707369,0.5416666666666666,0.3898305084745763,0.07462686567164178,0.2093425605536332,0.13376835236541598,0.1678832116788321,0.08843537414965986,0.2013986013986014,0.125,0.16574585635359115,0.13690476190476192,0.10984848484848485,0.0970873786407767,0.06818181818181818,0.1712707182320442,0.2694300518134715,0.18627450980392157,0.17391304347826086,0.15555555555555556,0.09574468085106383,0.631578947368421,0.5613207547169812,0.6134453781512605,0.6576576576576577,0.4794520547945205,0.25471698113207547,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.1650943396226415,0.2857142857142857,0.2857142857142857,0.6,,,,,0.018867924528301886,,,,0.863013698630137,0.6031746031746031,0.0136986301369863,,,0.575,0.6086956521739131,0.05,,0.5801886792452831,,0.48293325358851663,0.52638828125,0.4740421052631578,0.08444444444444445,0.08597285067873303,0.4104803493449782,0.2445414847161572,5.332692307692309,44.925000000000004,0.2659974905897114,,,,,,,,3.0,,,,,,2.0,,,0.13157894736842105,,,,,,,1.0,,True,,
283,1610612761,Lindsey Hunter,Lindsey Hunter,283,TOR,24128.0,402,-67.0,745,745,264,261.0,105.0,1490,21.0,39,3.0,3.0,8.0,16.0,3.0,20.0,18.0,50.0,5.0,13.0,14.0,41.0,1.0,4.0,8.0,15.0,42.0,109,19.0,54.0,14.0,155,792,3.0,8.0,1.0,5.0,1.0,10.0,13.0,35,10.0,19.0,8.0,64.0,22.0,62.0,45.0,12.0,2.0,41.0,14.0,3.0,37.0,14.0,51.0,6.0,8.0,21.0,4.0,12.0,116.0,1.0,11.0,,4.0,25.0,2.0,31.0,12.0,43,2.0,20.0,10.0,10.0,25.0,5.0,11.0,15.0,1.0,14.0,3.0,40.0,2.0,14.0,7.0,32.0,,5.0,23.0,2.0,,9.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,64.0,264,6.0,0.2619047619047619,0.2682926829268293,0.7894736842105263,0.35185185185185186,0.2,0.5263157894736842,0.35185185185185186,0.3853211009174312,0.375,0.37142857142857144,0.4325153374233129,0.34615384615384615,0.5185185185185185,0.4479768786127168,0.35714285714285715,0.5333333333333333,0.3312883435582822,0.027522935779816515,0.05128205128205128,,0.02,24.539170506912445,0.625,0.08333333333333333,,0.08833922261484099,0.03806228373702422,0.08,0.012345679012345678,0.08708708708708708,0.032432432432432434,0.022988505747126436,0.0273972602739726,0.05426356589147287,0.01694915254237288,,0.08108108108108109,0.10679611650485436,0.07547169811320754,0.03225806451612903,0.15789473684210525,0.021052631578947368,0.5,0.2392638036809816,0.5384615384615384,0.5675675675675675,0.19047619047619047,0.12269938650306748,0.15,0.15,,0.3067484662576687,0.36,0.3673469387755102,0.3888888888888889,0.07975460122699386,0.38461538461538464,0.38461538461538464,0.8,0.25153374233128833,0.34146341463414637,0.34146341463414637,0.7857142857142857,0.23076923076923078,1.0,0.3076923076923077,0.25,1.0,0.2962962962962963,0.5,0.2777777777777778,0.5333333333333333,0.5705521472392638,0.34146341463414637,0.47866226993865024,0.47117,0.4690064814814815,0.05847953216374269,0.07758620689655173,0.06451612903225806,0.4129032258064516,10.175229357798166,24.94259259259259,0.35436241610738256,,,,1.0,2.0,4.0,,,,,1.0,,,,,,,0.07692307692307693,,,0.07407407407407407,0.5,0.01818181818181818,,,True,,
2423,1610612761,Chris Jefferies,Chris Jefferies,2423,TOR,21413.0,357,-35.0,672,667,208,215.0,87.0,1339,15.0,31,1.0,1.0,7.0,9.0,3.0,11.0,18.0,42.0,2.0,5.0,5.0,20.0,2.0,4.0,1.0,7.0,36.0,84,7.0,25.0,13.0,106,691,2.0,3.0,2.0,4.0,1.0,11.0,12.0,23,1.0,7.0,9.0,36.0,52.0,20.0,21.0,,2.0,20.0,5.0,6.0,10.0,4.0,14.0,3.0,1.0,7.0,,3.0,32.0,1.0,8.0,,3.0,17.0,1.0,21.0,9.0,30,1.0,9.0,3.0,6.0,13.0,1.0,12.0,6.0,,1.0,,19.0,1.0,7.0,23.0,31.0,,1.0,22.0,2.0,,9.0,3.0,8.0,7.0,,1.0,8.0,4.0,36.0,208,2.0,0.7222222222222222,0.7428571428571429,1.0,0.28,0.5,0.14285714285714285,0.28,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.42660550458715596,0.7142857142857143,0.45,0.44537815126050423,0.6875,0.4864864864864865,0.22935779816513763,0.07142857142857142,0.0967741935483871,0.09090909090909091,0.047619047619047616,17.92207792207792,0.6842105263157895,0.058823529411764705,,0.06319702602230483,0.03018867924528302,0.061224489795918366,0.014084507042253521,0.06289308176100629,0.026785714285714284,0.023809523809523808,0.03333333333333333,0.03305785123966942,0.017543859649122806,,0.054945054945054944,0.06329113924050633,0.0707070707070707,0.06060606060606061,0.0625,0.01694915254237288,0.5,0.28440366972477066,0.4838709677419355,0.5357142857142857,0.8,0.10091743119266056,0.2727272727272727,0.3,,0.3853211009174312,0.42857142857142855,0.45,0.7777777777777778,0.045871559633027525,0.4,0.4,1.0,0.1834862385321101,0.25,0.2631578947368421,1.0,0.14285714285714285,1.0,0.5714285714285714,0.5,1.0,0.3,0.7777777777777778,0.23333333333333334,0.14285714285714285,0.5137614678899083,0.25,0.48891055045871556,0.4974833333333333,0.45239499999999994,0.07758620689655173,0.0989010989010989,0.10377358490566038,0.33962264150943394,10.59047619047619,24.924,0.30952380952380953,,,,,,,,,1.0,,,,,,0.04,0.05,,,,,,,,,,True,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,111578.0,1860,-111.0,3468,3472,836,766.0,487.0,6940,148.0,244,44.0,77.0,37.0,61.0,32.0,96.0,42.0,97.0,,1.0,,4.0,,1.0,,3.0,222.0,437,,5.0,116.0,560,3655,51.0,97.0,,2.0,20.0,122.0,46.0,95,,4.0,38.0,130.0,288.0,156.0,,,62.0,3.0,,41.0,64.0,21.0,85.0,15.0,6.0,28.0,8.0,28.0,191.0,29.0,152.0,4.0,38.0,274.0,27.0,339.0,185.0,524,18.0,94.0,53.0,41.0,25.0,7.0,11.0,49.0,8.0,14.0,8.0,74.0,14.0,22.0,55.0,152.0,14.0,18.0,212.0,20.0,,101.0,15.0,18.0,14.0,1.0,3.0,18.0,11.0,130.0,836,23.0,0.6486486486486487,0.7539267015706806,,,,,,0.5080091533180778,0.5257731958762887,0.4842105263157895,0.502262443438914,0.5151515151515151,0.46464646464646464,0.5204460966542751,0.5169491525423728,0.5038759689922481,0.011312217194570135,0.09382151029748284,0.11475409836065574,0.13541666666666666,,15.118577075098816,0.33783783783783783,0.27,0.030534351145038167,0.19515669515669515,0.10681658468025299,0.1557377049180328,0.08734939759036145,0.18932038834951456,0.10313390313390314,0.13659793814432988,0.10025062656641603,0.09276729559748427,0.06504065040650407,0.1511627906976744,0.18990384615384615,0.2109704641350211,0.18482490272373542,0.15846994535519127,0.14754098360655737,0.10526315789473684,0.6111111111111112,0.5520361990950227,0.6065573770491803,0.6851851851851852,0.6148648648648649,0.2171945701357466,0.3333333333333333,0.3855421686746988,0.5,0.21945701357466063,0.4329896907216495,0.4329896907216495,0.8809523809523809,0.0022624434389140274,,,,0.00904977375565611,,,,0.7777777777777778,0.5714285714285714,0.010101010101010102,,,0.6161616161616161,0.6065573770491803,0.030303030303030304,,0.5633484162895928,,0.5028332199546484,0.5210954545454546,0.5085091836734694,0.1931166347992352,0.19498069498069498,0.21785714285714286,0.23214285714285715,5.749427917620138,37.980000000000004,0.24106113033448673,,4.0,,1.0,,1.0,,1.0,1.0,,,,,5.0,0.2,0.25,0.1590909090909091,0.010101010101010102,,,0.010101010101010102,,,,,True,,
702,1610612761,Voshon Lenard,Voshon Lenard,702,TOR,70021.0,1167,-166.0,2211,2202,666,627.0,294.0,4413,44.0,76,9.0,16.0,15.0,25.0,23.0,66.0,84.0,212.0,25.0,62.0,28.0,75.0,3.0,8.0,10.0,27.0,151.0,354,53.0,137.0,112.0,573,2381,17.0,39.0,6.0,14.0,12.0,64.0,35.0,94,15.0,43.0,47.0,162.0,162.0,140.0,150.0,9.0,10.0,75.0,28.0,21.0,74.0,19.0,93.0,14.0,5.0,35.0,17.0,22.0,205.0,7.0,21.0,,18.0,78.0,4.0,100.0,28.0,128,3.0,34.0,21.0,13.0,39.0,7.0,27.0,27.0,3.0,12.0,6.0,66.0,6.0,16.0,47.0,101.0,6.0,11.0,138.0,11.0,15.0,49.0,13.0,10.0,8.0,1.0,1.0,10.0,7.0,162.0,666,14.0,0.5364238410596026,0.5547945205479452,0.9433962264150944,0.38686131386861317,0.42857142857142855,0.3488372093023256,0.38686131386861317,0.4265536723163842,0.4358974358974359,0.3723404255319149,0.4694501018329939,0.49056603773584906,0.4197080291970803,0.5137614678899083,0.5333333333333333,0.4878048780487805,0.2790224032586558,0.059322033898305086,0.07894736842105263,0.09090909090909091,0.04245283018867924,23.75583203732504,0.5909090909090909,0.04597701149425287,,0.0936374549819928,0.023890784982935155,0.11320754716981132,0.030303030303030304,0.0967741935483871,0.025225225225225224,0.034220532319391636,0.024096385542168676,0.01634877384196185,0.03773584905660377,0.013888888888888888,0.07630522088353414,0.09540636042402827,0.10631229235880399,0.09090909090909091,0.18421052631578946,0.011363636363636364,0.7,0.15478615071283094,0.5789473684210527,0.6285714285714286,0.5909090909090909,0.13441955193482688,0.3484848484848485,0.38333333333333336,0.391304347826087,0.4317718940936864,0.39622641509433965,0.41379310344827586,0.5476190476190477,0.12627291242362526,0.4032258064516129,0.4032258064516129,0.96,0.15274949083503056,0.37333333333333335,0.37333333333333335,0.9285714285714286,0.3018867924528302,0.5625,0.1509433962264151,0.375,0.6666666666666666,0.18248175182481752,0.6,0.19708029197080293,0.37037037037037035,0.43380855397148677,0.37333333333333335,0.4679940936863543,0.476603488372093,0.4620408759124087,0.09774436090225563,0.125,0.11169284467713787,0.28272251308900526,12.918926553672314,24.421897810218983,0.3012211668928087,,,3.0,6.0,5.0,16.0,,,,,3.0,,,,,,0.2222222222222222,0.11320754716981132,0.5,1.0,0.11678832116788321,0.3125,0.02142857142857143,,,True,,
1609,1610612761,Art Long,Art Long,1609,TOR,3370.0,56,-43.0,105,111,43,49.0,17.0,216,2.0,5,1.0,2.0,,1.0,2.0,8.0,1.0,4.0,,,,1.0,,,,,5.0,17,,1.0,1.0,11,122,3.0,5.0,,,1.0,7.0,1.0,6,,,1.0,3.0,6.0,4.0,,,4.0,1.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,6.0,,1.0,6.0,1.0,8.0,7.0,15,,3.0,,3.0,3.0,3.0,3.0,6.0,,,,9.0,3.0,4.0,2.0,8.0,1.0,3.0,5.0,1.0,,3.0,,2.0,,,2.0,2.0,1.0,3.0,43,2.0,0.6,1.0,,,,,,0.29411764705882354,0.6,0.16666666666666666,0.2777777777777778,0.6,0.16666666666666666,0.275,0.5833333333333334,0.25,0.05555555555555555,0.058823529411764705,,0.125,,23.015873015873016,0.3333333333333333,0.5,,0.14634146341463414,0.13953488372093023,0.07692307692307693,0.09090909090909091,0.12962962962962962,0.12962962962962962,0.16666666666666666,,0.21052631578947367,0.125,,,0.17391304347826086,0.13333333333333333,0.1,,,0.5,0.2777777777777778,0.4,0.4,0.5,0.4444444444444444,0.25,0.2857142857142857,0.5,0.2222222222222222,0.25,0.25,1.0,,,,,0.05555555555555555,,,,0.4,0.5,,,,0.16666666666666666,,,,0.3333333333333333,,0.4425972222222223,0.47818000000000005,0.43029999999999996,0.15,0.15789473684210525,0.6363636363636364,0.2727272727272727,7.958823529411764,24.2,0.4095238095238095,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,
1741,1610612761,Jelani McCoy,Jelani McCoy,1741,TOR,58240.0,971,-284.0,1805,1806,464,403.0,227.0,3611,100.0,164,31.0,48.0,25.0,38.0,34.0,117.0,3.0,13.0,,,,,,,,,137.0,294,,,49.0,323,1981,34.0,58.0,,,9.0,77.0,32.0,66,,,10.0,74.0,132.0,142.0,,,50.0,,,44.0,22.0,9.0,31.0,6.0,3.0,8.0,4.0,10.0,71.0,7.0,55.0,,18.0,149.0,15.0,182.0,62.0,244,10.0,19.0,18.0,1.0,29.0,3.0,10.0,34.0,3.0,19.0,9.0,63.0,5.0,17.0,54.0,109.0,5.0,15.0,88.0,10.0,,42.0,7.0,41.0,25.0,2.0,14.0,42.0,24.0,74.0,464,8.0,0.48175182481751827,0.5892857142857143,,,,,,0.46598639455782315,0.5862068965517241,0.48484848484848486,0.46598639455782315,0.5862068965517241,0.48484848484848486,0.484984984984985,0.6111111111111112,0.4805194805194805,,0.14965986394557823,0.1951219512195122,0.10256410256410256,,19.08433734939759,0.4603174603174603,0.2830188679245283,,0.19735099337748344,0.07304116865869854,0.16363636363636364,0.041916167664670656,0.1930635838150289,0.06739130434782609,0.13302752293577982,0.07142857142857142,0.030303030303030304,0.042735042735042736,0.04,0.16831683168316833,0.21568627450980393,0.20134228187919462,0.16,0.17142857142857143,0.09090909090909091,0.5714285714285714,0.5578231292517006,0.6097560975609756,0.7575757575757576,0.54,0.3979591836734694,0.2905982905982906,0.3238095238095238,0.29411764705882354,0.04421768707482993,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,,,,,,0.8275862068965517,0.6458333333333334,,,,0.5757575757575758,0.6578947368421053,,,0.5578231292517006,,0.48022482993197285,0.5265596153846153,0.4753621212121212,0.12883435582822086,0.12883435582822086,0.23839009287925697,0.22910216718266255,4.037414965986395,,0.25706371191135735,1.0,4.0,,,,,,,,,,1.0,,1.0,,,0.16129032258064516,,,,,,,4.0,1.0,True,,
