EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Fg3aBlocked,OffTwoPtRebounds,FTOffRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGA,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFGM,PenaltyAtRimFGM,FtPoints,PenaltyFtPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShootingFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,LongMidRangePctBlocked,on,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceFg2Pct,DefFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,3SecondViolations,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceCorner3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,OffensiveGoaltends
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,133.0,2,-3.0,4,4,,,,8,,1.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,25.0,,,,,,,,1.0,1.0,1.0,,,0.3883,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,133.0,2,-3.0,4,4,,,,8,,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,20403.0,340,-66.0,640,653,193.0,207.0,82.0,1293,18.0,13.0,31.0,25.0,59.0,88.0,668.0,24.0,7.0,1.0,25.0,38.0,5.0,43.0,12.0,5.0,28.0,193.0,4.0,0.48,0.5,0.423728813559322,0.4034090909090909,0.4444444444444444,0.11864406779661017,0.1111111111111111,16.87074829931973,0.09225092250922509,0.014492753623188406,0.10119047619047619,0.01730103806228374,,0.10655737704918032,0.20454545454545456,0.3522727272727273,0.41935483870967744,0.4642857142857143,0.46153846153846156,0.5340909090909091,0.4775261627906976,11.008474576271187,0.3015625,10.0,15.0,3.0,29.0,6.0,3.0,15.0,9.0,17.0,,4.0,,,11.0,4.0,25.0,6.0,1.0,1.0,17.0,0.2,0.1875,0.29310344827586204,0.32954545454545453,,0.2,,,0.01818181818181818,0.04477611940298507,,0.11363636363636363,0.17045454545454544,0.125,0.4853500000000001,0.42900000000000005,0.19318181818181818,25.506896551724136,4.0,1.0,2.0,2.0,,2.0,1.0,0.012195121951219513,0.058823529411764705,0.5,0.5714285714285714,0.041666666666666664,9.0,,17.0,8.0,26.0,32.0,4.0,36.0,2.0,13.0,13.0,76.0,9.0,7.0,14.0,11.0,22.0,9.0,2.0,0.56,0.13846153846153847,0.09876543209876543,0.13333333333333333,0.5,0.5625,0.4444444444444444,,0.09278350515463918,0.1323529411764706,3.0,1.0,2.0,14.0,,,,6.0,7.0,,1.0,6.0,1.0,21.0,12.0,2.0,11.0,1.0,0.2413793103448276,,0.1111111111111111,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.3,0.375,0.1590909090909091,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,,,,0.25,,0.16666666666666666,0.06818181818181818,0.0967741935483871,False,3.0,5.0,1.0,3.0,2.0,2.0,2.0,6.0,4.0,5.0,3.0,1.0,0.5,0.17391304347826086,0.020833333333333332,0.15,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,54687.0,911,-68.0,1682,1730,587.0,602.0,241.0,3412,94.0,14.0,37.0,70.0,154.0,178.0,1741.0,88.0,21.0,16.0,62.0,79.0,72.0,151.0,15.0,3.0,126.0,587.0,9.0,0.6285714285714286,0.6875,0.45454545454545453,0.445859872611465,0.46596858638743455,0.13636363636363635,0.1702127659574468,12.962025316455696,0.08647140864714087,0.1038961038961039,0.08370535714285714,0.08556832694763729,0.12195121951219512,0.09848484848484848,0.5987261146496815,0.2356687898089172,0.3783783783783784,0.3888888888888889,0.8571428571428571,0.6178343949044586,0.4920647435897435,5.5097402597402585,0.34898929845422116,23.0,,,3.0,23.0,21.0,54.0,2.0,59.0,,51.0,5.0,4.0,33.0,3.0,65.0,22.0,3.0,14.0,59.0,0.3888888888888889,0.375,0.4097222222222222,0.01910828025477707,,0.17391304347826086,,0.06493506493506493,0.08108108108108109,0.09550561797752809,0.06153846153846154,0.1464968152866242,,,0.5319157894736841,0.47651999999999994,0.33146067415730335,38.06666666666667,15.0,36.0,19.0,13.0,4.0,19.0,10.0,0.08333333333333333,0.07258064516129033,0.5263157894736842,0.6521739130434783,0.6428571428571429,52.0,18.0,38.0,17.0,52.0,28.0,10.0,38.0,4.0,15.0,9.0,86.0,13.0,12.0,32.0,21.0,79.0,38.0,7.0,0.49230769230769234,0.07262569832402235,0.08780487804878048,0.04580152671755725,0.5531914893617021,0.6666666666666666,0.5769230769230769,0.5,0.20652173913043478,0.20994475138121546,4.0,,,3.0,,,,2.0,,,,23.0,,,2.0,,62.0,,,,,,0.391304347826087,0.42592592592592593,0.17391304347826086,0.21052631578947367,0.01910828025477707,,,,,,,,0.03571428571428571,,,0.12921348314606743,0.02702702702702703,False,8.0,,,9.0,12.0,1.0,6.0,4.0,4.0,6.0,11.0,8.0,0.391304347826087,0.08695652173913043,0.09734513274336283,0.14583333333333334,0.5,,,,0.5333333333333333,0.125,,5.0,10.0,11.0,2.0,1.0,2.0,0.0694980694980695,,,,,,,,,,,,,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,4187.0,70,-16.0,135,133,58.0,73.0,20.0,268,14.0,,,4.0,17.0,11.0,142.0,4.0,2.0,,10.0,15.0,7.0,22.0,3.0,,13.0,58.0,3.0,0.5,0.6666666666666666,0.23529411764705882,0.23529411764705882,0.2894736842105263,0.11764705882352941,0.14285714285714285,13.20754716981132,0.18518518518518517,,0.2,0.09722222222222222,,0.18181818181818182,0.8235294117647058,,,,,0.8235294117647058,0.5694411764705883,0.8176470588235293,0.42962962962962964,3.0,,,,8.0,2.0,12.0,,4.0,,7.0,,3.0,1.0,,2.0,2.0,,,4.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,0.1206896551724138,0.0625,0.3,0.17647058823529413,,,0.5946,0.5702416666666668,0.36363636363636365,,8.0,10.0,1.0,1.0,,1.0,,0.2,0.08333333333333333,,1.0,0.8333333333333334,4.0,2.0,3.0,,4.0,4.0,1.0,5.0,1.0,2.0,1.0,11.0,3.0,3.0,1.0,1.0,4.0,2.0,,0.5,0.2727272727272727,0.25,0.375,0.2857142857142857,0.3333333333333333,0.5,0.2,0.10526315789473684,0.10526315789473684,,,,,,,,,,,,6.0,,,,,8.0,,,,,,0.375,0.375,,,,,,,,,,,,,,0.5454545454545454,,False,3.0,,,3.0,2.0,,,1.0,2.0,,,,0.375,0.2857142857142857,,,,,,,0.375,0.3333333333333333,,,,,,,1.0,0.09090909090909091,1.0,,,,,,,,,,,,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,6172.0,103,24.0,190,190,99.0,85.0,31.0,380,,3.0,9.0,3.0,10.0,24.0,189.0,,,,4.0,6.0,1.0,7.0,4.0,,9.0,99.0,3.0,,,0.3,0.42,0.42592592592592593,,,14.285714285714285,0.04938271604938271,,0.06593406593406594,0.011627906976744186,,0.0967741935483871,,0.36,0.3333333333333333,0.3333333333333333,,0.6,0.480608,18.64,0.5210526315789473,1.0,5.0,1.0,15.0,,1.0,6.0,6.0,11.0,,1.0,,,2.0,2.0,5.0,3.0,,,11.0,0.16666666666666666,0.4583333333333333,0.4230769230769231,0.6,,,,,0.014925373134328358,0.058823529411764705,,0.04,0.2,0.08333333333333333,0.4875,0.4583541666666666,0.4583333333333333,24.66,,,,,,,,,0.038461538461538464,,,,,,3.0,,6.0,11.0,6.0,17.0,5.0,4.0,5.0,40.0,2.0,4.0,3.0,3.0,5.0,1.0,1.0,0.6,0.2,,0.2857142857142857,,,,,0.038461538461538464,0.09090909090909091,,1.0,3.0,10.0,1.0,1.0,2.0,5.0,5.0,1.0,2.0,3.0,3.0,12.0,10.0,3.0,3.0,0.8,0.3333333333333333,0.5,0.5,0.3333333333333333,0.75,0.75,,,0.4,0.3,0.3,0.6666666666666666,0.5,0.5,1.0,,0.4166666666666667,0.4,0.3,0.125,,False,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,0.4,0.4,1.0,,,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,113133.0,1886,23.0,3594,3598,826.0,863.0,397.0,7192,242.0,76.0,181.0,221.0,490.0,737.0,3716.0,222.0,47.0,9.0,170.0,220.0,62.0,282.0,71.0,27.0,145.0,826.0,16.0,0.502262443438914,0.5336538461538461,0.45102040816326533,0.470679012345679,0.5118219749652295,0.09591836734693877,0.1322314049586777,20.36489151873767,0.11363636363636363,0.027190332326283987,0.11704422869471413,0.038153846153846156,0.023255813953488372,0.11921708185053381,0.3734567901234568,0.279320987654321,0.4198895027624309,0.42696629213483145,0.5789473684210527,0.6172839506172839,0.5043541795665637,7.959795918367347,0.22982749026154703,67.0,41.0,8.0,158.0,57.0,51.0,114.0,44.0,185.0,1.0,53.0,,14.0,46.0,4.0,108.0,21.0,1.0,18.0,185.0,0.4473684210526316,0.4272151898734177,0.4920212765957447,0.24382716049382716,0.006329113924050633,0.1791044776119403,,,0.04095826893353941,0.02810304449648712,0.044585987261146494,0.10339506172839506,0.06327160493827161,0.05063291139240506,0.5120786885245903,0.4921336538461537,0.2510176390773406,25.179113924050633,38.0,57.0,14.0,9.0,4.0,15.0,7.0,0.06860158311345646,0.1111111111111111,0.4666666666666667,0.5671641791044776,0.36075949367088606,124.0,30.0,127.0,50.0,220.0,105.0,36.0,141.0,16.0,37.0,39.0,318.0,47.0,44.0,62.0,44.0,162.0,68.0,21.0,0.5740740740740741,0.13128491620111732,0.10950413223140495,0.125,0.512396694214876,0.5904761904761905,0.4596774193548387,0.5263157894736842,0.0988538681948424,0.1261595547309833,21.0,2.0,38.0,117.0,4.0,8.0,9.0,36.0,56.0,5.0,10.0,78.0,11.0,144.0,115.0,38.0,58.0,0.8571428571428571,0.35443037974683544,0.5,0.25,0.358974358974359,0.5298507462686567,0.5492957746478874,0.31343283582089554,0.38181818181818183,0.18055555555555555,0.3247863247863248,0.3275862068965517,0.8157894736842105,0.029850746268656716,0.11940298507462686,0.5,0.75,0.22784810126582278,0.25,0.33043478260869563,0.10583446404341927,0.016574585635359115,False,21.0,18.0,2.0,28.0,26.0,2.0,20.0,29.0,3.0,11.0,18.0,10.0,0.49122807017543857,0.027522935779816515,0.02857142857142857,0.14893617021276595,0.47619047619047616,0.43902439024390244,0.43902439024390244,0.9444444444444444,0.5526315789473685,0.14285714285714285,0.25,7.0,6.0,19.0,1.0,,3.0,0.030737704918032786,,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008547008547008548,0.5,0.006289308176100629,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,2285.0,38,-4.0,70,72,13.0,20.0,7.0,142,3.0,3.0,4.0,7.0,10.0,24.0,82.0,10.0,,2.0,3.0,4.0,3.0,7.0,2.0,1.0,7.0,13.0,1.0,0.7142857142857143,0.8333333333333334,0.7,0.6538461538461539,0.7058823529411765,,,24.675324675324674,0.1,0.3333333333333333,0.08333333333333333,0.10344827586206896,,0.2,0.23076923076923078,0.3076923076923077,0.75,0.75,0.6666666666666666,0.46153846153846156,0.45989615384615384,10.41,0.18571428571428572,3.0,,,3.0,2.0,1.0,1.0,2.0,4.0,,1.0,,,,,2.0,,,,4.0,1.0,0.3333333333333333,0.5,0.23076923076923078,,,,,0.043478260869565216,,,0.23076923076923078,,,0.5751,0.48983333333333334,0.16666666666666666,25.3,1.0,,3.0,3.0,,3.0,2.0,0.125,0.16666666666666666,0.6666666666666666,0.5,,2.0,,7.0,2.0,4.0,1.0,,1.0,,,1.0,2.0,,1.0,2.0,1.0,8.0,3.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,0.1875,0.23076923076923078,2.0,,1.0,3.0,,,,2.0,1.0,,,8.0,,3.0,3.0,1.0,3.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,,False,1.0,,,2.0,2.0,,,,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,184907.0,3082,-114.0,5943,5895,1488.0,1516.0,711.0,11838,193.0,168.0,388.0,327.0,709.0,1393.0,6195.0,212.0,46.0,16.0,189.0,242.0,37.0,279.0,126.0,45.0,175.0,1488.0,27.0,0.3241590214067278,0.32515337423312884,0.461212976022567,0.49736842105263157,0.5387965162311956,0.06488011283497884,0.13989637305699482,22.319054652880354,0.0786189683860233,0.02768166089965398,0.07997334221926025,0.01348396501457726,0.03355704697986577,0.09790979097909791,0.1692982456140351,0.34035087719298246,0.4329896907216495,0.4444444444444444,0.35119047619047616,0.5473684210526316,0.48784744493392074,11.428490832157967,0.25037859666834933,128.0,102.0,31.0,431.0,43.0,83.0,185.0,127.0,421.0,,21.0,,14.0,94.0,12.0,249.0,68.0,2.0,15.0,421.0,0.4486486486486487,0.49198717948717946,0.5566037735849056,0.3780701754385965,,0.0703125,,,0.009695290858725761,0.0084985835694051,0.023769100169779286,0.11228070175438597,0.08947368421052632,0.09935897435897435,0.4771572463768116,0.47350792880258913,0.3022254127781766,25.187703016241294,7.0,63.0,14.0,6.0,3.0,14.0,8.0,0.018115942028985508,0.06809078771695594,0.5714285714285714,0.07777777777777778,0.20192307692307693,96.0,31.0,259.0,114.0,442.0,510.0,90.0,600.0,62.0,170.0,226.0,1290.0,51.0,81.0,155.0,108.0,292.0,94.0,38.0,0.6224899598393574,0.08542713567839195,0.06568364611260054,0.08830022075055188,0.49740932642487046,0.5783132530120482,0.21875,0.49206349206349204,0.07673469387755102,0.11838790931989925,63.0,10.0,118.0,329.0,16.0,37.0,38.0,96.0,160.0,21.0,47.0,119.0,47.0,360.0,325.0,118.0,66.0,0.75,0.37122969837587005,0.44680851063829785,0.3700787401574803,0.3747072599531616,0.5722222222222222,0.6030927835051546,0.4921875,0.5294117647058824,0.2885964912280702,0.3586626139817629,0.3586626139817629,0.6864406779661016,0.1111111111111111,0.4111111111111111,0.43243243243243246,0.8125,0.3076923076923077,0.3958333333333333,0.3630769230769231,0.08542713567839195,0.02577319587628866,False,4.0,42.0,9.0,20.0,2.0,4.0,28.0,114.0,2.0,43.0,47.0,9.0,0.46511627906976744,0.011627906976744186,0.02564102564102564,0.0763888888888889,0.4126984126984127,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.5714285714285714,,0.2903225806451613,16.0,7.0,9.0,5.0,,1.0,0.005506607929515419,,120.0,35.0,5.0,1.0,,,,,0.5,,1.0,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,89176.0,1486,-207.0,2820,2819,885.0,965.0,406.0,5639,152.0,22.0,62.0,153.0,322.0,395.0,3035.0,182.0,20.0,23.0,173.0,240.0,155.0,395.0,33.0,12.0,168.0,885.0,19.0,0.5947712418300654,0.8053097345132744,0.4751552795031056,0.4722222222222222,0.509020618556701,0.062111801242236024,0.07894736842105263,13.575757575757576,0.15900735294117646,0.09465020576131687,0.15306859205776174,0.11260253542132737,0.09375,0.14761904761904762,0.4691358024691358,0.19135802469135801,0.3548387096774194,0.36065573770491804,0.8636363636363636,0.47530864197530864,0.47394365325077425,6.135093167701865,0.31382978723404253,108.0,,,2.0,95.0,36.0,85.0,1.0,99.0,,128.0,4.0,11.0,27.0,3.0,61.0,19.0,11.0,7.0,99.0,0.4235294117647059,0.4186046511627907,0.46261682242990654,0.006172839506172839,,0.06481481481481481,,0.047619047619047616,0.11657559198542805,0.12054794520547946,0.07586206896551724,0.3333333333333333,,,0.510094382022472,0.47910470588235293,0.25063291139240507,32.95,67.0,42.0,32.0,26.0,6.0,32.0,21.0,0.15562913907284767,0.17094017094017094,0.65625,0.6979166666666666,0.4883720930232558,100.0,26.0,89.0,27.0,124.0,37.0,4.0,41.0,3.0,19.0,12.0,86.0,39.0,21.0,34.0,21.0,138.0,65.0,10.0,0.5573770491803278,0.13131313131313133,0.1608832807570978,0.125,0.6578947368421053,0.7142857142857143,0.55,0.6190476190476191,0.17195767195767195,0.17287234042553193,31.0,,,2.0,,1.0,,1.0,,,1.0,122.0,,,1.0,,99.0,,,,,,0.5104166666666666,0.5350877192982456,0.28703703703703703,0.3069306930693069,0.006172839506172839,,,,,0.010416666666666666,,,0.011627906976744186,,,0.30886075949367087,0.016129032258064516,False,39.0,,,49.0,80.0,1.0,1.0,6.0,28.0,5.0,13.0,7.0,0.5157894736842106,0.2641509433962264,0.09497206703910614,0.14814814814814814,0.5483870967741935,,,,0.582089552238806,0.02564102564102564,,24.0,11.0,11.0,,2.0,1.0,0.08584686774941995,4.0,,,,,,,,,,,,1.0,1.0,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,184502.0,3075,-173.0,5846,5838,1377.0,1391.0,691.0,11684,399.0,124.0,318.0,545.0,1120.0,1608.0,6202.0,586.0,105.0,38.0,364.0,502.0,175.0,677.0,86.0,24.0,239.0,1377.0,38.0,0.5376146788990825,0.5883534136546185,0.48660714285714285,0.4885593220338983,0.5616678346180799,0.09375,0.15538847117794485,24.62742736715339,0.15568862275449102,0.06859205776173286,0.1540837336993823,0.0642374154770849,0.0945945945945946,0.14852607709750568,0.338135593220339,0.26949152542372884,0.389937106918239,0.3987138263665595,0.8548387096774194,0.3889830508474576,0.4614650551314674,8.15044642857143,0.23554567225453302,403.0,13.0,3.0,60.0,139.0,112.0,232.0,22.0,433.0,1.0,133.0,4.0,15.0,101.0,18.0,210.0,54.0,18.0,33.0,433.0,0.4827586206896552,0.5059055118110236,0.613960113960114,0.05084745762711865,0.016666666666666666,0.08933002481389578,,0.028985507246376812,0.06309297912713473,0.05475504322766571,0.03,0.34152542372881356,0.011016949152542373,0.011811023622047244,0.509775,0.4489717391304347,0.26927860696517414,25.54666666666667,97.0,80.0,38.0,26.0,9.0,38.0,16.0,0.08468468468468468,0.17227456258411844,0.42105263157894735,0.6554054054054054,0.31496062992125984,249.0,53.0,455.0,176.0,504.0,171.0,71.0,242.0,45.0,66.0,73.0,555.0,85.0,62.0,109.0,64.0,541.0,235.0,53.0,0.5190476190476191,0.14756944444444445,0.14726507713884993,0.1506849315068493,0.6240601503759399,0.7388724035608308,0.5261044176706827,0.6625,0.1710334788937409,0.17884322678843226,172.0,2.0,14.0,47.0,3.0,7.0,9.0,19.0,21.0,4.0,9.0,233.0,11.0,63.0,46.0,14.0,95.0,1.0,0.35,0.4444444444444444,0.5,0.3559322033898305,0.5608108108108109,0.6366120218579235,0.4267990074441687,0.46866485013623976,0.03983050847457627,0.2978723404255319,0.30434782608695654,1.0,0.013513513513513514,0.0472972972972973,0.42857142857142855,1.0,0.07480314960629922,0.47368421052631576,0.30434782608695654,0.1449004975124378,0.0220125786163522,False,62.0,7.0,2.0,77.0,94.0,1.0,26.0,32.0,53.0,16.0,45.0,19.0,0.5539568345323741,0.29775280898876405,0.059113300492610835,0.13768115942028986,0.32558139534883723,0.5384615384615384,0.5384615384615384,1.0,0.6391752577319587,0.1935483870967742,0.6666666666666666,67.0,24.0,41.0,3.0,2.0,8.0,0.05587892898719441,5.0,,6.0,1.0,1.0,,,,0.02127659574468085,0.5,,1.0,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,30084.0,501,-134.0,959,962,312.0,268.0,136.0,1921,31.0,19.0,38.0,44.0,101.0,170.0,1087.0,18.0,7.0,1.0,20.0,32.0,8.0,40.0,13.0,6.0,64.0,312.0,12.0,0.20454545454545456,0.21428571428571427,0.43564356435643564,0.471875,0.4941860465116279,0.06930693069306931,0.16129032258064516,19.87577639751553,0.05714285714285714,0.013157894736842105,0.06741573033707865,0.017057569296375266,0.03225806451612903,0.05,0.19375,0.2375,0.5,0.5,0.2631578947368421,0.5625,0.48518875,9.635643564356435,0.32533889468196037,32.0,21.0,6.0,59.0,7.0,17.0,36.0,15.0,58.0,,7.0,,,23.0,3.0,52.0,15.0,,1.0,58.0,0.4722222222222222,0.4803921568627451,0.5,0.36875,,0.0625,,,0.017811704834605598,0.020689655172413793,,0.2,0.13125,0.11764705882352941,0.5316461538461539,0.4820725490196078,0.3411764705882353,24.644067796610166,4.0,17.0,2.0,,1.0,2.0,1.0,0.01680672268907563,0.07857142857142857,0.5,0.26666666666666666,0.3333333333333333,15.0,6.0,19.0,9.0,70.0,72.0,12.0,84.0,7.0,26.0,29.0,180.0,10.0,7.0,29.0,23.0,24.0,7.0,5.0,0.5576923076923077,0.10526315789473684,0.03333333333333333,0.13043478260869565,0.4838709677419355,0.5769230769230769,0.13333333333333333,0.35294117647058826,0.041916167664670656,0.06481481481481481,10.0,1.0,14.0,38.0,4.0,7.0,3.0,9.0,21.0,5.0,8.0,23.0,5.0,54.0,38.0,14.0,26.0,0.8571428571428571,0.3559322033898305,0.625,0.3333333333333333,0.3559322033898305,0.7666666666666667,0.7666666666666667,0.3125,0.3333333333333333,0.2375,0.3684210526315789,0.3684210526315789,0.7857142857142857,0.06666666666666667,0.4666666666666667,0.5714285714285714,0.75,0.17647058823529413,0.3333333333333333,0.3684210526315789,0.13529411764705881,,False,3.0,7.0,2.0,4.0,4.0,,5.0,17.0,2.0,9.0,6.0,2.0,0.5714285714285714,0.06896551724137931,,0.038461538461538464,0.2,0.3333333333333333,0.3333333333333333,1.0,0.75,,0.3333333333333333,,1.0,,1.0,,,0.015503875968992248,,9.0,,1.0,,,,,,1.0,,1.0,,,,
