EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceFG2A,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondChanceShotQualityAvg,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefAtRimReboundPct,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFGM,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Corner3Assists,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,OffShortMidRangeReboundPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,on,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,NonHeaveArc3FGA,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls
133,1610612740,David Wesley,David Wesley,133,NOH,162220.0,2704,151.0,5104,5087,1363.0,752.0,10191,86.0,157.0,64.0,496.0,50.0,117.0,314.0,717.0,133.0,315.0,183.0,1210.0,5209,141.0,458.0,372.0,172.0,235.0,77.0,1363.0,0.7292993630573248,0.7387096774193549,0.9323308270676691,0.4222222222222222,0.42356687898089174,0.43793584379358436,0.49757751937984496,0.5303163444639719,0.30523255813953487,21.238493723849373,0.15213178294573643,0.5477707006369427,0.6564885496183206,0.6046511627906976,0.06201550387596899,0.4806201550387597,0.11337209302325581,0.42735042735042733,0.43103448275862066,0.96,0.4573643410852713,0.49451266990291276,0.4960243181818181,0.07208029197080291,0.09884467265725289,14.021059972106,24.43015873015873,0.26704545454545453,1356.0,58.0,112.0,137.0,175.0,80.0,0.05648008068582955,0.056314699792960665,0.06777493606138107,0.4783666666666667,208.0,251.0,69.0,545.0,0.05082212257100149,39.0,82.0,24.0,109.0,70.0,6.0,2.0,9.0,6.0,0.05439330543933055,0.16560509554140126,0.05555555555555555,0.059602649006622516,0.046153846153846156,0.6666666666666666,203.0,53.0,91.0,311.0,43.0,14.0,42.0,311.0,0.375886524822695,0.497737556561086,0.5575539568345323,0.4092741935483871,0.4142857142857143,0.8275862068965517,0.25702479338842976,4.0,7.0,25.0,115.0,170.0,8.0,21.0,38.0,0.43103448275862066,0.5,0.5227272727272727,0.010189228529839884,0.015103338632750398,0.012216404886561954,0.012861736334405145,0.0673076923076923,0.5714285714285714,0.09504132231404959,0.0036036036036036037,24.0,57.0,132.0,False,20.0,40.0,25.0,16.0,28.0,198.0,52.0,46.0,11.0,80.0,197.0,7.0,29.0,57.0,17.0,1.0,10.0,39.0,75.0,44.0,12.0,31.0,4.0,13.0,34.0,8.0,14.0,15.0,23.0,0.022222222222222223,0.109375,0.012096774193548387,0.030303030303030304,0.5681818181818182,0.007194244604316547,0.03736263736263736,0.05089820359281437,0.046992481203007516,0.018691588785046728,0.390625,0.43859649122807015,0.36,0.19186046511627908,0.15384615384615385,0.18099547511312217,0.5,0.12669683257918551,0.23529411764705882,7.0,10.0,83.0,11.0,30.0,28.0,18.0,38.0,27.0,1.0,83.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,0.391304347826087,0.475,0.008547008547008548,0.41919191919191917,0.4322916666666667,0.9156626506024096,0.4375,0.7142857142857143,0.28846153846153844,0.36666666666666664,0.9090909090909091,0.35714285714285715,0.5384615384615384,0.4213197969543147,0.006309148264984227,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,156982.0,2616,106.0,4889,4877,1354.0,741.0,9766,130.0,221.0,177.0,200.0,,,319.0,598.0,,3.0,194.0,832.0,5071,155.0,462.0,,203.0,232.0,96.0,1354.0,0.7241379310344828,0.8555555555555555,,,,0.5334448160535117,0.5307820299500832,0.5842696629213483,0.004991680532445923,14.06494183017885,0.36772046589018303,0.5882352941176471,0.680628272251309,0.5384615384615384,0.2945091514143095,0.33277870216306155,,,,,0.37271214642262895,0.45843361064891847,0.46194177215189874,0.13994169096209913,0.14055636896046853,8.359030100334449,25.633333333333336,0.27694825117610966,1298.0,136.0,360.0,458.0,701.0,88.0,0.1858544140423335,0.1815450643776824,0.18532818532818532,0.502043103448276,114.0,147.0,42.0,327.0,0.16539050535987748,39.0,46.0,63.0,67.0,49.0,80.0,64.0,80.0,54.0,0.06521739130434782,0.13574660633484162,0.16030534351145037,0.15302491103202848,0.17857142857142858,0.675,108.0,85.0,79.0,249.0,33.0,11.0,26.0,249.0,0.5483870967741935,0.5379746835443038,0.6073170731707317,0.54,0.54,0.8888888888888888,0.29927884615384615,49.0,88.0,75.0,198.0,176.0,98.0,190.0,243.0,0.5514705882352942,0.5514705882352942,0.6111111111111112,0.09495252373813093,0.09510086455331412,0.08288288288288288,0.09896432681242807,0.6470588235294118,0.5568181818181818,0.23798076923076922,0.10051993067590988,5.0,48.0,98.0,False,40.0,68.0,81.0,,,3.0,3.0,,48.0,3.0,3.0,,22.0,26.0,41.0,35.0,14.0,18.0,50.0,29.0,5.0,21.0,6.0,13.0,25.0,27.0,20.0,11.0,30.0,,0.05084745762711865,,,0.5102040816326531,0.2713178294573643,0.09579439252336448,0.09937888198757763,0.21301775147928995,0.058333333333333334,0.4576271186440678,0.48214285714285715,0.8024691358024691,0.004991680532445923,,0.43037974683544306,0.5882352941176471,,0.0189873417721519,,,,,,,,,,,,,,,,,3.0,13.0,,,,,,,,,,,,,,,,12.0,12.0,1.0,9.0,6.0,0.0975609756097561,0.08490566037735849,0.04081632653061224,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,50480.0,841,14.0,1586,1577,493.0,288.0,3163,74.0,133.0,53.0,47.0,,,104.0,233.0,1.0,3.0,57.0,268.0,1571,70.0,124.0,,151.0,88.0,39.0,493.0,0.5961538461538461,0.8611111111111112,,0.3333333333333333,0.3333333333333333,0.44635193133047213,0.4470338983050847,0.48201438848920863,0.012711864406779662,17.151767151767153,0.5635593220338984,0.556390977443609,0.6607142857142857,0.4864864864864865,0.2245762711864407,0.19915254237288135,,,,,0.576271186440678,0.49097415254237287,0.5087368055555556,0.14444444444444443,0.14606741573033707,5.383690987124463,25.3,0.3108448928121059,560.0,83.0,99.0,153.0,261.0,77.0,0.16336633663366337,0.18588873812754408,0.16417910447761194,0.5335219178082193,47.0,50.0,21.0,103.0,0.1568627450980392,25.0,23.0,38.0,45.0,27.0,37.0,26.0,37.0,25.0,0.1072961373390558,0.15789473684210525,0.2900763358778626,0.2967032967032967,0.275,0.6756756756756757,16.0,31.0,18.0,80.0,3.0,1.0,8.0,80.0,0.44285714285714284,0.4305555555555556,0.4819277108433735,0.3404255319148936,0.34782608695652173,0.9375,0.29850746268656714,39.0,68.0,44.0,103.0,84.0,64.0,86.0,108.0,0.5301204819277109,0.5301204819277109,0.5478723404255319,0.11878453038674033,0.12350119904076738,0.15609756097560976,0.08595988538681948,0.8192771084337349,0.5735294117647058,0.3843283582089552,0.1411764705882353,5.0,28.0,53.0,False,25.0,47.0,14.0,,,3.0,2.0,,15.0,2.0,3.0,1.0,2.0,3.0,17.0,16.0,7.0,18.0,25.0,8.0,5.0,17.0,3.0,10.0,9.0,15.0,9.0,5.0,16.0,0.3333333333333333,0.05660377358490566,0.02127659574468085,0.3333333333333333,0.4716981132075472,0.35555555555555557,0.15454545454545454,0.15053763440860216,0.17164179104477612,0.0673076923076923,0.2641509433962264,0.28,0.7857142857142857,0.012711864406779662,,0.6527777777777778,0.5319148936170213,,0.027777777777777776,,,1.0,,,,,,3.0,,1.0,,,,,,1.0,10.0,,,,0.3333333333333333,0.5,,,,,,,,,0.3333333333333333,,5.0,2.0,3.0,3.0,2.0,0.09433962264150944,0.17647058823529413,0.15384615384615385,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,81284.0,1355,-14.0,2546,2541,742.0,365.0,5087,61.0,127.0,74.0,246.0,11.0,22.0,174.0,447.0,19.0,56.0,118.0,523.0,2554,97.0,260.0,57.0,125.0,146.0,60.0,742.0,0.7471264367816092,0.8024691358024691,1.0,0.3392857142857143,0.3392857142857143,0.38926174496644295,0.4025844930417495,0.45869947275922673,0.11133200795228629,21.34003350083752,0.2524850894632207,0.48031496062992124,0.5648148148148148,0.6065573770491803,0.147117296222664,0.48906560636182905,0.0437375745526839,0.5,0.5,1.0,0.36381709741550694,0.46777554671968197,0.46707956521739136,0.11030741410488246,0.12096774193548387,11.622371364653239,24.55535714285715,0.2914375490966222,754.0,58.0,57.0,79.0,117.0,44.0,0.05577299412915851,0.061025223759153785,0.07981220657276995,0.4554368421052632,61.0,79.0,24.0,176.0,0.03363914373088685,32.0,24.0,18.0,31.0,20.0,6.0,5.0,6.0,2.0,0.07158836689038031,0.14960629921259844,0.08695652173913043,0.09154929577464789,0.07692307692307693,0.3333333333333333,83.0,41.0,59.0,165.0,18.0,2.0,16.0,165.0,0.422680412371134,0.4608695652173913,0.565068493150685,0.33739837398373984,0.3472803347280335,0.9156626506024096,0.3154875717017208,10.0,23.0,26.0,70.0,88.0,24.0,33.0,38.0,0.4482758620689655,0.4365079365079365,0.49295774647887325,0.030783582089552237,0.028503562945368172,0.032679738562091505,0.03006012024048096,0.36507936507936506,0.43478260869565216,0.1338432122370937,0.0299625468164794,7.0,31.0,68.0,False,21.0,34.0,30.0,2.0,8.0,34.0,10.0,5.0,15.0,18.0,34.0,3.0,16.0,13.0,3.0,4.0,6.0,11.0,37.0,22.0,7.0,15.0,2.0,4.0,22.0,6.0,10.0,11.0,20.0,0.05357142857142857,0.08108108108108109,0.028455284552845527,0.08823529411764706,0.5441176470588235,0.047058823529411764,0.015706806282722512,0.02040816326530612,0.04460966542750929,0.022388059701492536,0.40540540540540543,0.4411764705882353,0.5666666666666667,0.06759443339960239,0.031746031746031744,0.2956521739130435,0.6176470588235294,0.06956521739130435,0.08695652173913043,1.0,7.0,8.0,,3.0,1.0,1.0,8.0,,,8.0,2.0,1.0,,,,,1.0,0.2,0.4444444444444444,,0.23529411764705882,0.25806451612903225,1.0,0.5,1.0,0.047619047619047616,,,0.875,0.1,0.23529411764705882,0.017543859649122806,2.0,,,,,0.02702702702702703,,0.1,
2213,1610612740,Kirk Haston,Kirk Haston,2213,NOH,3489.0,58,-29.0,119,121,54.0,14.0,240,,1.0,1.0,12.0,,1.0,2.0,14.0,,3.0,2.0,6.0,118,7.0,2.0,,10.0,4.0,2.0,54.0,0.5,0.5,,,,0.14285714285714285,0.11764705882352941,0.15789473684210525,0.17647058823529413,19.548872180451127,0.058823529411764705,,,,0.058823529411764705,0.7058823529411765,0.058823529411764705,,,,0.23529411764705882,0.4321294117647059,0.43963,0.10526315789473684,0.125,17.49285714285714,23.766666666666666,0.453781512605042,72.0,1.0,3.0,7.0,7.0,5.0,0.09090909090909091,0.15217391304347827,0.07692307692307693,0.3604,3.0,3.0,3.0,6.0,,1.0,,4.0,,,3.0,2.0,5.0,5.0,0.07142857142857142,1.0,0.3076923076923077,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,2.0,4.0,,,,4.0,0.14285714285714285,0.1,0.16666666666666666,0.08333333333333333,0.08333333333333333,,0.6666666666666666,,,,,2.0,,,,,,,,,,,,,,,,3.0,7.0,False,,,1.0,,1.0,2.0,2.0,,,3.0,2.0,,,,,,,,4.0,2.0,1.0,2.0,,,4.0,1.0,2.0,,,,,,,0.5714285714285714,,,,0.2222222222222222,,1.0,1.0,1.0,0.11764705882352941,,,,0.1,0.2,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,89220.0,1487,132.0,2781,2772,661.0,432.0,5553,71.0,146.0,43.0,88.0,19.0,40.0,116.0,277.0,28.0,79.0,41.0,357.0,2722,50.0,158.0,72.0,135.0,74.0,30.0,661.0,0.6810344827586207,0.8315789473684211,0.8571428571428571,0.35443037974683544,0.36363636363636365,0.4187725631768953,0.4438202247191011,0.45652173913043476,0.22191011235955055,13.379643612201752,0.4101123595505618,0.4863013698630137,0.6068376068376068,0.5492957746478874,0.12078651685393259,0.24719101123595505,0.11235955056179775,0.475,0.475,0.9473684210526315,0.6320224719101124,0.5136532485875707,0.5038028169014085,0.07853403141361257,0.09900990099009901,7.059927797833935,24.383544303797468,0.23768428622797555,660.0,75.0,168.0,214.0,349.0,71.0,0.14570685169124023,0.14744525547445256,0.1371308016877637,0.5115428571428571,87.0,103.0,35.0,222.0,0.11886304909560723,37.0,38.0,34.0,66.0,39.0,19.0,12.0,19.0,10.0,0.13357400722021662,0.19863013698630136,0.15668202764976957,0.13157894736842105,0.2153846153846154,0.5263157894736842,33.0,20.0,17.0,78.0,16.0,5.0,9.0,78.0,0.4,0.4178082191780822,0.43820224719101125,0.375,0.3793103448275862,0.9393939393939394,0.2184873949579832,28.0,54.0,35.0,89.0,74.0,42.0,111.0,135.0,0.4666666666666667,0.4523809523809524,0.46842105263157896,0.0947098976109215,0.09375,0.11076923076923077,0.08795411089866156,0.6428571428571429,0.5185185185185185,0.24929971988795518,0.08950617283950617,10.0,26.0,52.0,False,13.0,25.0,12.0,7.0,11.0,39.0,12.0,9.0,13.0,23.0,37.0,,11.0,14.0,21.0,12.0,11.0,27.0,26.0,19.0,1.0,7.0,3.0,7.0,8.0,5.0,7.0,4.0,10.0,,0.16279069767441862,0.011363636363636364,,0.5,0.1791044776119403,0.08898305084745763,0.11176470588235295,0.1952054794520548,0.06470588235294118,0.27906976744186046,0.3333333333333333,0.75,0.10955056179775281,0.08333333333333333,0.3424657534246575,0.52,0.1506849315068493,0.1643835616438356,2.0,5.0,9.0,,2.0,2.0,2.0,7.0,12.0,2.0,9.0,,,,,,1.0,6.0,0.2222222222222222,0.30434782608695654,,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.2857142857142857,1.0,0.023809523809523808,,,0.45454545454545453,0.16666666666666666,0.24324324324324326,,3.0,1.0,1.0,1.0,2.0,0.038461538461538464,0.030303030303030304,0.17857142857142858,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,199129.0,3319,153.0,6208,6192,1708.0,921.0,12400,134.0,242.0,425.0,611.0,25.0,63.0,551.0,1278.0,119.0,306.0,313.0,1772.0,6346,377.0,412.0,318.0,196.0,369.0,125.0,1708.0,0.3738656987295826,0.3850467289719626,0.8907563025210085,0.3888888888888889,0.39144736842105265,0.43114241001564946,0.4605429292929293,0.503175519630485,0.19318181818181818,26.898820948724982,0.1527777777777778,0.5537190082644629,0.6871794871794872,0.4701492537313433,0.26830808080808083,0.38573232323232326,0.03977272727272727,0.3968253968253968,0.3968253968253968,0.96,0.34595959595959597,0.44865809102402027,0.431450982532751,0.07458233890214797,0.09124087591240876,11.671596244131454,24.732026143790844,0.27512886597938147,1639.0,141.0,341.0,431.0,497.0,93.0,0.13895680521597392,0.13772253946926435,0.14770459081836326,0.4503710191082806,376.0,461.0,144.0,1007.0,0.1,80.0,154.0,69.0,83.0,62.0,15.0,10.0,17.0,10.0,0.06259780907668232,0.19421487603305784,0.13193116634799235,0.125,0.14838709677419354,0.5882352941176471,226.0,168.0,157.0,580.0,85.0,29.0,56.0,580.0,0.44562334217506633,0.4597826086956522,0.5276752767527675,0.3698854337152209,0.3779264214046823,0.41150442477876104,0.327313769751693,18.0,34.0,60.0,221.0,690.0,32.0,56.0,66.0,0.425531914893617,0.5166666666666667,0.5637755102040817,0.022151898734177215,0.02105604146420473,0.030390738060781478,0.022461814914645103,0.18888888888888888,0.5294117647058824,0.12471783295711061,0.013812154696132596,23.0,85.0,230.0,False,43.0,76.0,191.0,11.0,17.0,243.0,66.0,39.0,35.0,83.0,241.0,1.0,56.0,78.0,9.0,21.0,9.0,21.0,145.0,79.0,16.0,66.0,7.0,16.0,53.0,13.0,30.0,33.0,20.0,0.0032679738562091504,0.047058823529411764,0.02127659574468085,0.00411522633744856,0.6304347826086957,0.12650602409638553,0.016100178890876567,0.02158273381294964,0.17445482866043613,0.01098901098901099,0.44941176470588234,0.47160493827160493,0.2617801047120419,0.1534090909090909,0.06111111111111111,0.16521739130434782,0.5657894736842105,0.03695652173913044,0.14347826086956522,5.0,5.0,94.0,17.0,28.0,24.0,22.0,29.0,39.0,2.0,94.0,40.0,,2.0,2.0,,2.0,3.0,0.5641025641025641,0.3493975903614458,,0.3868312757201646,0.3884297520661157,0.8723404255319149,0.45454545454545453,1.0,0.15555555555555556,0.6071428571428571,0.8235294117647058,0.29411764705882354,0.36363636363636365,0.3900414937759336,,1.0,,,,6.0,0.006024096385542169,,0.1111111111111111,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,51291.0,855,87.0,1609,1606,452.0,217.0,3215,39.0,66.0,59.0,58.0,,1.0,79.0,183.0,,7.0,54.0,212.0,1555,49.0,106.0,,80.0,72.0,31.0,452.0,0.6708860759493671,0.6973684210526315,,,,0.43169398907103823,0.41578947368421054,0.4732142857142857,0.03684210526315789,14.056654195617316,0.3473684210526316,0.5909090909090909,0.6610169491525424,0.7435897435897436,0.3105263157894737,0.30526315789473685,0.005263157894736842,,,,0.38421052631578945,0.4701224867724869,0.44079615384615384,0.14285714285714285,0.14761904761904762,8.562841530054644,27.514285714285712,0.2809198259788689,525.0,19.0,62.0,91.0,117.0,27.0,0.09904153354632587,0.11488250652741515,0.12790697674418605,0.4628444444444444,51.0,69.0,15.0,156.0,0.06829268292682927,13.0,25.0,26.0,27.0,13.0,9.0,4.0,9.0,4.0,0.07103825136612021,0.10606060606060606,0.18571428571428572,0.1836734693877551,0.19047619047619047,0.4444444444444444,15.0,16.0,22.0,54.0,18.0,6.0,7.0,54.0,0.32653061224489793,0.3076923076923077,0.4153846153846154,0.25862068965517243,0.2631578947368421,0.3333333333333333,0.25471698113207547,4.0,7.0,6.0,16.0,52.0,6.0,22.0,26.0,0.3157894736842105,0.2857142857142857,0.3333333333333333,0.03254437869822485,0.032133676092544985,0.028901734104046242,0.03666666666666667,0.3333333333333333,0.5714285714285714,0.07547169811320754,0.029556650246305417,4.0,14.0,39.0,False,6.0,14.0,25.0,,1.0,6.0,2.0,2.0,4.0,3.0,6.0,,12.0,11.0,3.0,3.0,1.0,14.0,25.0,14.0,1.0,11.0,3.0,1.0,8.0,12.0,5.0,4.0,22.0,,0.0847457627118644,0.017241379310344827,,0.6410256410256411,0.0625,0.029411764705882353,0.04,0.09202453987730061,0.010526315789473684,0.423728813559322,0.46296296296296297,0.76,0.031578947368421054,,0.2692307692307692,0.42857142857142855,0.019230769230769232,0.038461538461538464,,,,,2.0,,,,,,,,,,,,1.0,4.0,,,,,,,,,0.09523809523809523,,,,,,,1.0,2.0,,,,0.01639344262295082,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,146524.0,2442,129.0,4547,4542,1095.0,680.0,9089,215.0,358.0,221.0,53.0,,1.0,305.0,632.0,,3.0,231.0,841.0,4654,120.0,370.0,,276.0,322.0,124.0,1095.0,0.6065573770491803,0.74,,,,0.4825949367088608,0.48031496062992124,0.5349872773536896,0.004724409448818898,17.60747663551402,0.5637795275590551,0.6005586592178771,0.6825396825396826,0.5813953488372093,0.3480314960629921,0.08346456692913386,0.0015748031496062992,,,,0.568503937007874,0.49272464454976295,0.5117733333333334,0.16824966078697423,0.16893732970027248,4.208386075949367,40.36666666666667,0.24081812183857487,1057.0,144.0,342.0,463.0,723.0,117.0,0.18436657681940702,0.18710550045085664,0.19633507853403143,0.5169793650793651,67.0,88.0,25.0,197.0,0.16198347107438016,58.0,29.0,73.0,49.0,29.0,109.0,80.0,111.0,65.0,0.09177215189873418,0.12011173184357542,0.20110192837465565,0.2440944881889764,0.10091743119266056,0.5855855855855856,11.0,69.0,99.0,237.0,21.0,8.0,49.0,237.0,0.575,0.5702479338842975,0.6370967741935484,0.20754716981132076,0.21153846153846154,0.8181818181818182,0.28180737217598095,74.0,109.0,85.0,236.0,240.0,110.0,215.0,260.0,0.5902777777777778,0.5902777777777778,0.6378378378378379,0.11596548004314995,0.11380679311865902,0.13953488372093023,0.09328358208955224,0.7569444444444444,0.6788990825688074,0.2806183115338882,0.12734082397003746,9.0,96.0,158.0,False,54.0,78.0,79.0,,,2.0,1.0,,66.0,1.0,,,13.0,13.0,43.0,48.0,27.0,20.0,62.0,31.0,10.0,31.0,16.0,22.0,30.0,41.0,44.0,22.0,24.0,,0.06334841628959276,0.018867924528301886,,0.3924050632911392,0.41379310344827586,0.10411622276029056,0.1016949152542373,0.1934156378600823,0.10037174721189591,0.3574660633484163,0.38164251207729466,0.6455696202531646,0.0031496062992125984,,0.6446280991735537,0.6923076923076923,,0.008264462809917356,,,,,,,,,,2.0,,,,2.0,2.0,,8.0,21.0,,,,,,,,,,,,,,,,2.0,1.0,,16.0,9.0,0.015873015873015872,0.11016949152542373,0.14864864864864866,
922,1610612740,Elden Campbell,Elden Campbell,922,NOH,40579.0,676,-4.0,1239,1241,337.0,132.0,2480,34.0,67.0,104.0,73.0,,1.0,101.0,244.0,,1.0,92.0,294.0,1224,53.0,134.0,,102.0,113.0,52.0,337.0,0.6633663366336634,0.7362637362637363,,,,0.4139344262295082,0.4122448979591837,0.4916387959866221,0.004081632653061225,24.37455325232309,0.27346938775510204,0.5074626865671642,0.5666666666666667,0.4411764705882353,0.42448979591836733,0.2979591836734694,0.004081632653061225,,,,0.27755102040816326,0.427858775510204,0.4254907407407407,0.1780821917808219,0.17869415807560138,8.98360655737705,23.7,0.27199354317998387,331.0,28.0,75.0,105.0,139.0,53.0,0.14563106796116504,0.14992025518341306,0.1553398058252427,0.47000434782608697,33.0,41.0,15.0,90.0,0.11180124223602485,18.0,11.0,19.0,23.0,16.0,30.0,17.0,30.0,17.0,0.07377049180327869,0.1044776119402985,0.16964285714285715,0.16216216216216217,0.18421052631578946,0.5666666666666667,29.0,25.0,28.0,78.0,8.0,1.0,7.0,78.0,0.4716981132075472,0.46296296296296297,0.5652173913043478,0.3972602739726027,0.4084507042253521,1.0,0.2653061224489796,10.0,14.0,18.0,43.0,68.0,20.0,22.0,34.0,0.6428571428571429,0.6428571428571429,0.671875,0.04435483870967742,0.056856187290969896,0.08064516129032258,0.03111111111111111,0.5,0.7142857142857143,0.14625850340136054,0.034013605442176874,4.0,22.0,42.0,False,10.0,15.0,38.0,,1.0,,,,7.0,1.0,,,7.0,7.0,12.0,11.0,6.0,7.0,20.0,10.0,2.0,10.0,2.0,1.0,11.0,9.0,14.0,5.0,4.0,,0.08653846153846154,0.0273972602739726,,0.47619047619047616,0.2972972972972973,0.11764705882352941,0.0821917808219178,0.16891891891891891,0.048,0.36538461538461536,0.4,0.6052631578947368,,,0.2777777777777778,0.6666666666666666,0.018518518518518517,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,1.0,,,5.0,,0.20689655172413793,0.1,1.0
