EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,Clear Path Fouls,PtsUnassisted3s,OffensiveGoaltends,on,BlockedCorner3
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,173745.0,2896,45,5563,5573,1474,1551,729,11136,172.0,264.0,48.0,74.0,53.0,79.0,118.0,304,134.0,336,67.0,156.0,2.0,10.0,17.0,43.0,58.0,167.0,3.0,14.0,14.0,53.0,424,904,125.0,323.0,214.0,1437,5813,73.0,143.0,5.0,24.0,21.0,182.0,108.0,212,31.0,96.0,96.0,405.0,500,348.0,375.0,104.0,2.0,165.0,58.0,44.0,2.0,143.0,24.0,167.0,12.0,12.0,74.0,18.0,51.0,358.0,20.0,146.0,7.0,125.0,312,49.0,486,173.0,659,48.0,159.0,122.0,37.0,67.0,22.0,33.0,62.0,14.0,34.0,7.0,129,10.0,29.0,103.0,187,7.0,10.0,248,18.0,1.0,48.0,78.0,1.0,30.0,81.0,4.0,4.0,44.0,11.0,26.0,85.0,59.0,4.0,1.0,405.0,1474,29.0,0.589622641509434,0.6720430107526881,1.0,0.38699690402476783,0.20833333333333334,0.3229166666666667,0.3894080996884735,0.4690265486725664,0.5104895104895105,0.5094339622641509,0.49837000814995924,0.4820359281437126,0.5016233766233766,0.5299924069855733,0.5113636363636364,0.5550847457627118,0.2632436837815811,0.006191950464396285,0.048672566371681415,0.07954545454545454,0.05921052631578947,0.01488095238095238,0.00641025641025641,0.005988023952095809,22.41860465116279,0.5193798449612403,0.32666666666666666,0.04,0.15530114484818316,0.06706476802939826,0.19349845201238391,0.03745318352059925,0.16459510357815443,0.061232017705643675,0.0917941585535466,0.06574923547400612,0.046019900497512436,0.029069767441860465,0.05263157894736842,0.11352253756260434,0.15925925925925927,0.18160919540229886,0.19008264462809918,0.2037037037037037,0.0768,0.6941176470588235,0.21515892420537897,0.6515151515151515,0.7078189300411523,0.6046511627906976,0.24775876120619397,0.3881578947368421,0.4125874125874126,0.4576271186440678,0.27383863080684595,0.39880952380952384,0.40483383685800606,0.6865671641791045,0.1271393643031785,0.42948717948717946,0.432258064516129,1.0,0.1361043194784026,0.3473053892215569,0.3493975903614458,1.0,0.4431137724550898,0.6486486486486487,0.08333333333333333,0.059880239520958084,0.2,1.0,0.08383233532934131,0.21428571428571427,1.0,0.2564935064935065,0.6708860759493671,0.1396103896103896,0.3953488372093023,0.17207792207792208,0.2641509433962264,0.47840260798696005,0.3515151515151515,0.4873848571428573,0.48918464052287575,0.4893155228758167,0.061383061383061384,0.08091286307053942,0.0030959752321981426,0.1266527487821851,0.2818371607515658,9.716261061946902,24.239938080495357,0.26496494697105877,,,,,True,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,28206.0,470,-79,902,907,144,89,126,1809,32.0,64.0,6.0,19.0,4.0,8.0,15.0,44,5.0,8,,,,,,,,,,,,,52,116,,,37.0,141,929,9.0,24.0,,,12.0,30.0,7.0,14,,,10.0,24.0,82,22.0,,14.0,,,,22.0,,12.0,,12.0,,,8.0,,4.0,24.0,10.0,30.0,,10.0,55,3.0,68,40.0,108,2.0,5.0,2.0,3.0,6.0,4.0,4.0,16.0,1.0,2.0,2.0,22,1.0,3.0,34.0,73,8.0,5.0,55,5.0,,,28.0,,2.0,14.0,,,9.0,,5.0,14.0,8.0,,4.0,24.0,144,3.0,0.7884615384615384,0.9111111111111111,,,,,,0.4482758620689655,0.375,0.5,0.4482758620689655,0.375,0.5,0.5,0.45454545454545453,0.5714285714285714,,,0.1896551724137931,0.265625,0.11363636363636363,,,,15.406427221172022,0.2727272727272727,0.11538461538461539,,0.15492957746478872,0.07389162561576355,0.15384615384615385,0.15873015873015872,0.15476190476190477,0.08528784648187633,0.07575757575757576,0.0703125,0.07534246575342465,0.13953488372093023,0.2,0.125,0.20408163265306123,0.1437908496732026,0.2,,0.047619047619047616,0.5714285714285714,0.5517241379310345,0.5,0.6808510638297872,0.8125,0.3793103448275862,0.3409090909090909,0.38461538461538464,0.7333333333333333,0.06896551724137931,0.625,0.625,0.8,,,,,,,,,0.7916666666666666,0.3157894736842105,,,,,,,,0.5714285714285714,0.5,,,,,0.5517241379310345,,0.4933862068965518,0.5141954545454545,0.4809571428571429,0.2014388489208633,0.2014388489208633,,0.2127659574468085,0.1702127659574468,4.017241379310345,,0.15964523281596452,3.0,,,,True,
2061,1610612756,Dan Langhi,Dan Langhi,2061,PHX,20118.0,335,91,651,636,225,250,95,1287,6.0,11.0,2.0,4.0,1.0,2.0,3.0,9,35.0,78,4.0,11.0,1.0,1.0,,3.0,3.0,15.0,,1.0,1.0,4.0,44,98,7.0,26.0,7.0,116,626,6.0,11.0,1.0,2.0,,15.0,14.0,31,1.0,7.0,4.0,35.0,68,20.0,21.0,6.0,,15.0,3.0,4.0,,12.0,4.0,16.0,2.0,2.0,5.0,5.0,2.0,36.0,6.0,5.0,,9.0,29,3.0,41,11.0,52,,11.0,6.0,5.0,1.0,,,5.0,2.0,1.0,1.0,6,1.0,,17.0,42,2.0,,14,,,,5.0,,2.0,6.0,,,3.0,,3.0,6.0,2.0,,,35.0,225,8.0,0.7727272727272727,0.8292682926829268,1.0,0.2692307692307692,0.5,0.14285714285714285,0.2692307692307692,0.4489795918367347,0.5454545454545454,0.45161290322580644,0.43951612903225806,0.5769230769230769,0.40789473684210525,0.44274809160305345,0.5769230769230769,0.4268292682926829,0.20967741935483872,,0.04081632653061224,0.18181818181818182,0.1111111111111111,0.01282051282051282,,,18.21808510638298,0.16666666666666666,0.21428571428571427,,0.12831858407079647,0.02092050209205021,0.11688311688311688,0.06896551724137931,0.1254125412541254,0.03374233128834356,0.060240963855421686,,,0.07272727272727272,0.0625,0.13636363636363635,0.09090909090909091,0.14893617021276595,0.10909090909090909,0.13636363636363635,,0.3333333333333333,0.08870967741935484,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.07258064516129033,0.3333333333333333,0.375,0.6666666666666666,0.6290322580645161,0.44871794871794873,0.45454545454545453,0.8,0.08870967741935484,0.36363636363636365,0.36363636363636365,1.0,0.12096774193548387,0.2,0.2,1.0,0.3076923076923077,0.5,,0.07692307692307693,1.0,1.0,0.07692307692307693,,,0.05263157894736842,0.5,0.07894736842105263,,0.10526315789473684,0.25,0.29838709677419356,0.2,0.4439290322580647,0.4368136363636363,0.41176447368421054,0.03875968992248062,0.04854368932038835,,0.12931034482758622,0.3017241379310345,15.498979591836738,24.276923076923083,0.3456221198156682,,,,,True,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,102367.0,1706,72,3259,3251,938,970,435,6510,55.0,108.0,10.0,22.0,16.0,31.0,31.0,83,80.0,209,44.0,104.0,3.0,4.0,8.0,29.0,24.0,66.0,7.0,12.0,11.0,25.0,166,400,68.0,170.0,69.0,605,3425,26.0,57.0,10.0,16.0,9.0,91.0,42.0,97,19.0,54.0,39.0,180.0,166,166.0,204.0,14.0,1.0,65.0,24.0,25.0,2.0,111.0,25.0,136.0,18.0,7.0,48.0,26.0,37.0,297.0,5.0,35.0,,41.0,107,5.0,153,40.0,193,15.0,40.0,28.0,12.0,43.0,5.0,26.0,28.0,5.0,17.0,8.0,71,2.0,22.0,38.0,112,4.0,7.0,91,6.0,,1.0,32.0,,16.0,14.0,1.0,1.0,6.0,2.0,6.0,15.0,9.0,,,180.0,938,15.0,0.5,0.5220125786163522,1.0,0.4,0.625,0.35185185185185186,0.40236686390532544,0.415,0.45614035087719296,0.4329896907216495,0.47017543859649125,0.5616438356164384,0.46688741721854304,0.494281045751634,0.5833333333333334,0.5172413793103449,0.2982456140350877,0.011764705882352941,0.0625,0.16666666666666666,0.07228915662650602,0.004784688995215311,0.019230769230769232,,18.078348332451032,0.6056338028169014,0.050505050505050504,,0.0904480135249366,0.02764612954186414,0.10224438902743142,0.014164305949008499,0.09343434343434344,0.02470660901791229,0.02112676056338028,0.03409090909090909,0.028688524590163935,0.014084507042253521,0.014285714285714285,0.0893371757925072,0.06060606060606061,0.11067193675889328,0.1,0.10891089108910891,0.05016722408026756,0.6,0.18947368421052632,0.5092592592592593,0.6111111111111112,0.4727272727272727,0.1456140350877193,0.37349397590361444,0.4025974025974026,0.22580645161290322,0.36666666666666664,0.3827751196172249,0.38461538461538464,0.625,0.1824561403508772,0.4230769230769231,0.43137254901960786,1.0,0.11578947368421053,0.36363636363636365,0.36363636363636365,1.0,0.3013698630136986,0.45454545454545453,0.3,0.0547945205479452,0.75,1.0,0.1643835616438356,0.5833333333333334,1.0,0.2052980132450331,0.5161290322580645,0.19205298013245034,0.27586206896551724,0.16556291390728478,0.44,0.48771929824561405,0.36923076923076925,0.4856231107205622,0.4812017543859649,0.4704593333333335,0.053691275167785234,0.07511737089201878,,0.15041322314049588,0.2975206611570248,11.627500000000003,24.151764705882353,0.28781834918686716,,1.0,,,True,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,194909.0,3248,104,6242,6236,1654,1751,820,12478,305.0,566.0,31.0,54.0,78.0,151.0,112.0,250,165.0,418,5.0,23.0,1.0,4.0,2.0,8.0,84.0,273.0,6.0,15.0,28.0,104.0,582,1234,89.0,296.0,375.0,1806,6449,44.0,90.0,7.0,19.0,24.0,133.0,153.0,309,30.0,112.0,189.0,585.0,342,822.0,108.0,12.0,7.0,266.0,84.0,94.0,2.0,477.0,177.0,654.0,77.0,100.0,226.0,61.0,190.0,1485.0,10.0,43.0,,62.0,144,4.0,210,53.0,263,17.0,108.0,56.0,52.0,161.0,37.0,111.0,102.0,13.0,50.0,11.0,263,22.0,63.0,56.0,200,10.0,29.0,467,41.0,1.0,8.0,181.0,2.0,67.0,20.0,,,9.0,4.0,7.0,20.0,10.0,,1.0,585.0,1654,36.0,0.29381443298969073,0.296875,0.4044943820224719,0.30067567567567566,0.3684210526315789,0.26785714285714285,0.3079584775086505,0.47163695299837927,0.4888888888888889,0.49514563106796117,0.4676470588235294,0.5,0.47030878859857483,0.5178365937859609,0.5368852459016393,0.5501893939393939,0.1934640522875817,0.006756756756756757,0.07617504051863858,0.1254416961130742,0.084,0.004784688995215311,,0.007326007326007326,27.68017706460091,0.6121673003802282,0.021739130434782608,,0.06354810238305383,0.017594108019639936,0.08516483516483517,0.01644736842105263,0.06880427521710086,0.017365661861074706,0.024271844660194174,0.015341701534170154,0.013289036544850499,0.0076726342710997444,0.03225806451612903,0.06489675516224189,0.05872756933115824,0.06564102564102564,0.09124087591240876,0.06666666666666667,0.022911051212938006,0.5,0.36993464052287583,0.5388692579505301,0.6161616161616161,0.31475409836065577,0.16339869281045752,0.448,0.4890829694323144,0.16071428571428573,0.27320261437908494,0.39473684210526316,0.39663461538461536,0.34545454545454546,0.015032679738562092,0.21739130434782608,0.21739130434782608,0.8,0.1784313725490196,0.3076923076923077,0.30996309963099633,0.38095238095238093,0.4954128440366973,0.5740740740740741,0.22580645161290322,0.03669724770642202,0.25,,0.13761467889908258,0.4,0.5,0.3586698337292161,0.5165562913907285,0.019002375296912115,0.25,0.24703087885985747,0.2692307692307692,0.5633986928104575,0.3157894736842105,0.4959568002628122,0.48168620689655184,0.48458361445783116,0.10951526032315978,0.13173216885007277,0.006734006734006734,0.07364341085271318,0.3239202657807309,8.098946515397078,25.980743243243243,0.2649791733418776,,,159.0,,True,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,85823.0,1430,49,2754,2748,561,642,345,5502,54.0,95.0,12.0,21.0,14.0,26.0,30.0,86,88.0,198,5.0,13.0,,,1.0,3.0,16.0,44.0,,3.0,6.0,14.0,172,379,21.0,57.0,64.0,471,2812,20.0,45.0,,3.0,16.0,56.0,34.0,76,7.0,17.0,26.0,115.0,188,156.0,57.0,18.0,,44.0,16.0,17.0,,159.0,22.0,181.0,8.0,14.0,86.0,32.0,41.0,384.0,6.0,38.0,,32.0,119,6.0,157,44.0,201,4.0,54.0,31.0,23.0,66.0,14.0,53.0,39.0,9.0,13.0,6.0,105,10.0,18.0,61.0,120,2.0,9.0,80,4.0,,7.0,25.0,1.0,12.0,24.0,,,12.0,5.0,7.0,24.0,14.0,,2.0,115.0,561,15.0,0.5465116279069767,0.5766871165644172,0.9047619047619048,0.3684210526315789,,0.4117647058823529,0.3684210526315789,0.45382585751978893,0.4444444444444444,0.4473684210526316,0.46674311926605505,0.4166666666666667,0.478494623655914,0.4957446808510638,0.49122807017543857,0.5280373831775701,0.13073394495412843,,0.044854881266490766,0.08421052631578947,0.06976744186046512,0.015151515151515152,,,18.138801261829652,0.6285714285714286,0.06818181818181818,,0.11983887210473314,0.03551401869158879,0.1032258064516129,0.02510460251046025,0.11588641596316193,0.03361344537815126,0.03389830508474576,0.0473186119873817,0.02756892230576441,0.025,0.02531645569620253,0.08823529411764706,0.13953488372093023,0.13053613053613053,0.1,0.1125,0.017857142857142856,0.5833333333333334,0.21788990825688073,0.5684210526315789,0.6206896551724138,0.4444444444444444,0.19724770642201836,0.3488372093023256,0.375,0.43333333333333335,0.4541284403669725,0.4444444444444444,0.4512820512820513,0.6477272727272727,0.02981651376146789,0.38461538461538464,0.38461538461538464,1.0,0.10091743119266056,0.36363636363636365,0.36363636363636365,0.875,0.4375,0.5714285714285714,0.25,,,,0.0625,,,0.27956989247311825,0.5384615384615384,0.03225806451612903,0.3333333333333333,0.15053763440860216,0.42857142857142855,0.3486238532110092,0.36363636363636365,0.4619638761467891,0.4821768292682927,0.46676827956989253,0.056768558951965066,0.0625,0.017241379310344827,0.11889596602972399,0.24416135881104034,11.5401055408971,24.503508771929827,0.2037037037037037,,,6.0,,True,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,130495.0,2175,18,4202,4157,970,931,564,8359,244.0,414.0,83.0,144.0,56.0,101.0,73.0,241,10.0,32,,2.0,,,,1.0,,4.0,,,,3.0,327,687,,6.0,254.0,908,4366,91.0,175.0,,,50.0,232.0,68.0,141,,4.0,82.0,218.0,362,292.0,,130.0,2.0,2.0,,82.0,,54.0,5.0,59.0,4.0,1.0,31.0,14.0,9.0,123.0,33.0,181.0,5.0,84.0,276,39.0,399,219.0,618,25.0,47.0,27.0,20.0,78.0,10.0,25.0,84.0,5.0,53.0,16.0,162,16.0,28.0,84.0,231,28.0,41.0,389,61.0,,1.0,200.0,,25.0,72.0,1.0,1.0,61.0,2.0,9.0,73.0,40.0,17.0,6.0,218.0,970,22.0,0.5535168195718655,0.6908396946564885,,,,,,0.4759825327510917,0.52,0.48226950354609927,0.47186147186147187,0.52,0.4689655172413793,0.5297549591598599,0.5471698113207547,0.5505050505050505,0.008658008658008658,,0.11935953420669577,0.1280193236714976,0.11618257261410789,0.03125,,,20.876869493956157,0.48148148148148145,0.3482142857142857,0.036231884057971016,0.1814595660749507,0.10799522673031026,0.16535433070866143,0.08967391304347826,0.17742730409068508,0.10469667318982387,0.15053763440860216,0.08921933085501858,0.08448275862068966,0.08620689655172414,0.09558823529411764,0.16981132075471697,0.20398009950248755,0.17601246105919002,0.16321243523316062,0.1721311475409836,0.08928571428571429,0.547945205479452,0.5974025974025974,0.5893719806763285,0.6759002770083102,0.5860655737704918,0.3477633477633478,0.3029045643153527,0.3427230046948357,0.410958904109589,0.046176046176046176,0.3125,0.3225806451612903,0.8,0.002886002886002886,,,,0.005772005772005772,,,,0.8228571428571428,0.5763888888888888,0.18072289156626506,,,,,,,0.696551724137931,0.5544554455445545,0.006896551724137931,,0.020689655172413793,,0.6060606060606061,,0.5050286541244574,0.5382089171974522,0.5191739583333335,0.2403846153846154,0.24213075060532688,,0.2555066079295154,0.24008810572687225,3.480786026200873,33.01666666666667,0.23084245597334602,5.0,,,,True,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,40888.0,681,88,1350,1332,526,574,187,2682,26.0,57.0,5.0,6.0,9.0,19.0,4.0,11,4.0,12,25.0,60.0,3.0,6.0,9.0,25.0,11.0,50.0,5.0,14.0,4.0,11.0,34,80,36.0,110.0,42.0,218,1341,6.0,9.0,8.0,20.0,2.0,38.0,13.0,27,13.0,36.0,23.0,88.0,38,30.0,108.0,6.0,1.0,49.0,11.0,16.0,1.0,24.0,8.0,32.0,4.0,4.0,11.0,5.0,8.0,72.0,4.0,13.0,1.0,4.0,25,1.0,30,18.0,48,2.0,20.0,16.0,4.0,15.0,,11.0,15.0,1.0,4.0,,30,3.0,6.0,15.0,63,5.0,11.0,62,8.0,,,28.0,,7.0,3.0,,,,,3.0,3.0,3.0,,1.0,88.0,526,15.0,0.5588235294117647,0.6129032258064516,1.0,0.32727272727272727,0.4,0.3611111111111111,0.3302752293577982,0.425,0.6666666666666666,0.48148148148148145,0.4631578947368421,0.6206896551724138,0.5158730158730159,0.5023041474654378,0.6129032258064516,0.5789473684210527,0.5789473684210527,0.00909090909090909,0.2,0.24561403508771928,0.18181818181818182,,,0.02,15.752551020408163,0.5,0.022222222222222223,0.02,0.05411255411255411,0.0273109243697479,0.025157232704402517,0.020512820512820513,0.04669887278582931,0.02533532041728763,0.02030456852791878,0.031746031746031744,0.032679738562091505,0.03125,,0.07633587786259542,0.0364963503649635,0.05154639175257732,0.025,0.02564102564102564,0.019801980198019802,1.0,0.3,0.45614035087719296,0.6046511627906976,0.5384615384615384,0.05789473684210526,0.36363636363636365,0.4444444444444444,0.5,0.06315789473684211,0.3333333333333333,0.3333333333333333,0.75,0.3157894736842105,0.4166666666666667,0.4166666666666667,1.0,0.2631578947368421,0.22,0.22448979591836735,1.0,0.20689655172413793,0.8333333333333334,0.2,0.20689655172413793,0.5,1.0,0.4827586206896552,0.35714285714285715,1.0,0.30158730158730157,0.47368421052631576,0.3968253968253968,0.36,0.1746031746031746,0.36363636363636365,0.8789473684210526,0.22448979591836735,0.554433597883598,0.54055,0.5462738095238096,0.13333333333333333,0.28,,0.1743119266055046,0.4036697247706422,4.41,24.274545454545464,0.3896296296296296,,1.0,,,True,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,20525.0,342,-56,647,647,163,149,85,1294,11.0,19.0,3.0,9.0,4.0,5.0,10.0,13,28.0,77,,,,,,,,,,,,,49,109,,,5.0,103,691,5.0,14.0,,,,10.0,11.0,26,,,3.0,25.0,74,24.0,,8.0,,,,2.0,,14.0,5.0,19.0,4.0,1.0,10.0,2.0,2.0,43.0,2.0,18.0,2.0,6.0,47,7.0,60,22.0,82,4.0,10.0,9.0,1.0,13.0,7.0,10.0,11.0,,3.0,1.0,24,,6.0,23.0,32,1.0,1.0,5,1.0,,,2.0,,1.0,2.0,,,2.0,,,2.0,2.0,,3.0,25.0,163,3.0,0.7551020408163265,0.8222222222222222,,,,,,0.44954128440366975,0.35714285714285715,0.4230769230769231,0.44954128440366975,0.35714285714285715,0.4230769230769231,0.46396396396396394,0.35714285714285715,0.46296296296296297,,,0.01834862385321101,0.05263157894736842,,0.012987012987012988,,,17.97603195739015,0.5416666666666666,0.3333333333333333,0.13333333333333333,0.19183673469387755,0.0625,0.08823529411764706,0.0425531914893617,0.16932907348242812,0.05970149253731343,0.06930693069306931,0.05,0.06299212598425197,0.07142857142857142,,0.11940298507462686,0.20967741935483872,0.22413793103448276,0.08,0.1111111111111111,0.06896551724137931,1.0,0.1743119266055046,0.5789473684210527,0.6111111111111112,0.45454545454545453,0.11926605504587157,0.7692307692307693,0.7692307692307693,0.6,0.7064220183486238,0.36363636363636365,0.3684210526315789,0.9285714285714286,,,,,,,,,0.6428571428571429,0.3333333333333333,,,,,,,,0.19230769230769232,0.8,,,,,0.1743119266055046,,0.43439449541284403,0.5304000000000001,0.42778846153846156,0.01818181818181818,0.01818181818181818,,0.0970873786407767,0.24271844660194175,13.811926605504583,,0.25193199381761977,2.0,,,,True,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,83261.0,1388,165,2619,2639,802,803,326,5258,100.0,168.0,29.0,47.0,21.0,42.0,17.0,36,5.0,16,,1.0,,,,,,1.0,,,,1.0,122,220,,2.0,54.0,298,2656,34.0,56.0,,,10.0,78.0,26.0,57,,1.0,19.0,71.0,166,78.0,,46.0,1.0,,,17.0,,74.0,15.0,89.0,9.0,6.0,44.0,7.0,23.0,193.0,21.0,85.0,,34.0,119,16.0,169,106.0,275,11.0,40.0,23.0,17.0,30.0,5.0,17.0,22.0,1.0,13.0,4.0,52,6.0,13.0,76.0,162,17.0,6.0,88,12.0,,,44.0,,7.0,56.0,,,41.0,4.0,11.0,56.0,33.0,7.0,15.0,71.0,802,19.0,0.680327868852459,0.8383838383838383,,,,,,0.5545454545454546,0.6071428571428571,0.45614035087719296,0.5495495495495496,0.6071428571428571,0.4482758620689655,0.5708812260536399,0.6190476190476191,0.4863013698630137,0.009009009009009009,,0.07727272727272727,0.09523809523809523,0.027777777777777776,,,,10.360807679576299,0.5769230769230769,0.19753086419753085,,0.11852589641434264,0.08966244725738397,0.10240963855421686,0.07894736842105263,0.11452095808383234,0.08731466227347612,0.1178343949044586,0.05747126436781609,0.08847184986595175,0.08743169398907104,0.060240963855421686,0.09904153354632587,0.13147410358565736,0.125,0.109375,0.07894736842105263,0.1375,0.5892857142857143,0.7567567567567568,0.5952380952380952,0.6578947368421053,0.68,0.16216216216216217,0.4722222222222222,0.4857142857142857,0.6470588235294118,0.07207207207207207,0.3125,0.3125,0.8,0.0045045045045045045,,,,0.0045045045045045045,,,,0.8392857142857143,0.6170212765957447,0.2413793103448276,,,,,,,0.7241379310344828,0.5,,,0.017241379310344827,,0.7657657657657657,,0.5190658371040724,0.5235936170212766,0.5045105263157894,0.1732283464566929,0.1746031746031746,,0.26174496644295303,0.23825503355704697,2.6231818181818185,39.0,0.3062237495227186,3.0,,,,True,
