EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,HeaveAttempts,ThreePtAssists,Arc3Assists,BadPassSteals,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,Corner3Frequency,SelfOReb,BlockedShortMidRange,RecoveredBlocks,SelfORebPct,BlocksRecoveredPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Frequency,Blocked3s,BlockedArc3,PtsUnassisted3s,on,Corner3Assists,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,OffensiveGoaltends,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,5586.0,93,-9,180,178,65,75,20,358,8.0,13.0,1.0,3.0,6.0,7.0,2.0,9.0,1.0,5,11.0,27,8.0,30.0,167,1.0,4.0,2.0,4.0,7.0,13.0,2.0,16.0,16.0,6.0,2.0,2.0,5.0,5.0,2.0,1.0,2.0,10.0,5.0,4.0,9.0,13.0,5.0,18.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,8.0,13.0,2.0,15.0,1.0,7.0,1.0,16.0,65,0.7272727272727273,0.8,0.4074074074074074,0.25,0.5384615384615384,0.4074074074074074,0.25,0.5384615384615384,0.4411764705882353,0.3333333333333333,0.5333333333333333,0.07407407407407407,0.15384615384615385,19.11764705882353,0.6,0.16071428571428573,0.060240963855421686,0.26666666666666666,0.18309859154929578,0.05263157894736842,0.045454545454545456,0.125,0.02702702702702703,0.25,0.14285714285714285,0.11538461538461539,0.26666666666666666,0.48148148148148145,0.6153846153846154,0.7272727272727273,0.75,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5,0.18518518518518517,0.2,0.2,1.0,0.75,0.3333333333333333,0.5384615384615384,0.8571428571428571,0.48148148148148145,0.47645185185185185,0.52315,0.4778461538461538,0.21212121212121213,0.21212121212121213,0.13333333333333333,0.5333333333333333,6.103703703703703,0.3611111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,1389.0,23,-6,48,50,17,29,4,98,1.0,1.0,,,,,1.0,2.0,2.0,4,4.0,7,2.0,13.0,48,,,,,1.0,2.0,,5.0,4.0,4.0,,,1.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,3.0,,,2.0,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,,2.0,,1.0,,5.0,17,0.5,0.5,0.5714285714285714,,0.5,0.6111111111111112,,0.625,0.65,,0.625,,,25.0,0.6666666666666666,0.16666666666666666,0.058823529411764705,,0.125,0.05,,,0.09090909090909091,,,0.25,,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,,0.4444444444444444,0.5,0.5,1.0,,,,,0.3333333333333333,0.4020666666666667,,0.40759999999999996,0.1,0.125,,0.38461538461538464,12.785714285714286,0.3541666666666667,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.5,0.5,0.5,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1610612751,Chris Childs,Chris Childs,164,NJN,6323.0,105,-4,207,208,78,90,23,415,,2.0,,,,1.0,,1.0,5.0,11,5.0,14,2.0,15.0,191,1.0,2.0,,2.0,1.0,4.0,1.0,3.0,4.0,6.0,,1.0,15.0,16.0,8.0,1.0,6.0,33.0,3.0,1.0,1.0,2.0,3.0,5.0,8.0,5.0,2.0,1.0,4.0,1.0,6.0,1.0,4.0,10.0,17.0,1.0,3.0,,,1.0,3.0,78,0.4,0.4,0.35714285714285715,0.5,0.25,0.325,0.5,0.14285714285714285,0.3333333333333333,0.5,0.1875,0.07142857142857142,0.5,11.538461538461538,0.3333333333333333,0.015873015873015872,0.033707865168539325,0.05,0.024096385542168676,0.028846153846153848,,,0.07142857142857142,,,0.03571428571428571,,0.1,,,,0.05,,,,0.55,0.45454545454545453,0.45454545454545453,0.4,,,0.14285714285714285,,0.4,0.42255833333333337,0.2853,0.41563,,,0.13333333333333333,0.2,15.014285714285714,0.37681159420289856,1.0,5.0,,3.0,1.0,6.0,,3.0,3.0,3.0,1.0,2.0,1.0,0.16666666666666666,,0.25,0.3,0.25,0.2,0.2,1.0,0.42857142857142855,,0.3333333333333333,36.15,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,2358.0,39,13,76,75,35,41,12,151,3.0,6.0,,1.0,2.0,2.0,2.0,8.0,,4,5.0,18,1.0,11.0,60,1.0,4.0,,2.0,2.0,7.0,1.0,5.0,8.0,2.0,,2.0,3.0,3.0,2.0,,1.0,6.0,2.0,3.0,8.0,11.0,2.0,13.0,1.0,,2.0,,,2.0,2.0,,,2.0,3.0,,4.0,,1.0,1.0,5.0,35,0.8,0.8,0.2777777777777778,0.25,0.2857142857142857,0.2777777777777778,0.25,0.2857142857142857,0.275,0.25,0.3125,0.1111111111111111,0.3333333333333333,24.444444444444443,1.0,0.24242424242424243,0.06060606060606061,0.3333333333333333,0.2619047619047619,0.05405405405405406,,0.1,0.08333333333333333,0.08333333333333333,0.25,0.38461538461538464,0.375,0.3333333333333333,0.5,0.75,0.6666666666666666,0.4444444444444444,0.25,0.25,1.0,0.2222222222222222,,,,0.25,,0.2857142857142857,1.0,0.3333333333333333,0.45176666666666665,0.415075,0.4463142857142857,0.05263157894736842,0.05263157894736842,0.18181818181818182,0.45454545454545453,7.427777777777779,0.4605263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,0.09090909090909091,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,3340.0,56,5,110,112,31,31,9,222,6.0,9.0,,,,2.0,2.0,6.0,6.0,13,14.0,28,5.0,33.0,104,1.0,1.0,,2.0,1.0,5.0,3.0,5.0,14.0,14.0,,,4.0,4.0,1.0,1.0,2.0,8.0,2.0,5.0,7.0,16.0,2.0,18.0,3.0,1.0,1.0,1.0,4.0,,5.0,,1.0,,3.0,1.0,6.0,,1.0,2.0,5.0,31,0.5,0.5,0.5,1.0,0.2,0.5,1.0,0.2,0.532258064516129,1.0,0.35714285714285715,,,29.75206611570248,0.2,0.30434782608695654,0.046511627906976744,0.38461538461538464,0.3333333333333333,0.038461538461538464,0.1111111111111111,,0.045454545454545456,0.16666666666666666,0.2,0.4166666666666667,0.4166666666666667,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.4642857142857143,0.46153846153846156,0.46153846153846156,0.6666666666666666,,,0.4,,0.32142857142857145,0.4518071428571429,0.2723,0.39618,0.034482758620689655,0.034482758620689655,0.06060606060606061,0.15151515151515152,11.089285714285714,0.2818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,2.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,1242.0,21,-13,35,38,11,10,5,73,2.0,2.0,,,,,,1.0,3.0,6,5.0,9,3.0,16.0,48,,,,3.0,2.0,4.0,1.0,5.0,4.0,6.0,,,1.0,1.0,,1.0,,2.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,4.0,,1.0,1.0,5.0,11,0.4,0.4,0.5555555555555556,,0.5,0.65,1.5,0.5,0.6666666666666666,1.5,0.5,,,34.146341463414636,0.5,0.25,,,0.18181818181818182,0.047619047619047616,,,,,0.3333333333333333,0.25,,0.2,1.0,1.0,0.5,0.1,,,,0.6,0.5,0.5,0.3333333333333333,,,,,0.3,0.446275,0.58605,0.37912500000000005,0.09090909090909091,0.1,0.1875,0.3125,12.988888888888887,0.3142857142857143,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,0.1,1.0,1.0,1.0,,,1.0,23.9,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3986.0,66,-6,131,130,49,62,18,261,5.0,9.0,1.0,2.0,3.0,6.0,,3.0,2.0,5,7.0,17,4.0,18.0,116,1.0,3.0,2.0,4.0,3.0,7.0,,6.0,6.0,8.0,2.0,3.0,2.0,4.0,1.0,,1.0,10.0,6.0,1.0,3.0,6.0,7.0,13.0,1.0,1.0,2.0,2.0,2.0,,4.0,,,4.0,9.0,,4.0,,1.0,1.0,6.0,49,0.42857142857142855,0.5,0.4117647058823529,0.3333333333333333,0.42857142857142855,0.3684210526315789,0.3333333333333333,0.375,0.42857142857142855,0.5,0.375,0.17647058823529413,0.3333333333333333,16.44736842105263,0.5,0.07692307692307693,0.09375,0.1,0.08163265306122448,0.08,0.1111111111111111,0.05555555555555555,0.10714285714285714,,0.08333333333333333,0.13333333333333333,0.1,0.47368421052631576,0.5555555555555556,0.8333333333333334,0.2,0.15789473684210525,,,,0.2631578947368421,0.4,0.4,1.0,0.6666666666666666,0.5,0.75,0.5,0.5789473684210527,0.5147157894736841,0.5012333333333333,0.6382374999999999,0.05,0.05555555555555555,0.2222222222222222,0.3333333333333333,6.988235294117647,0.37404580152671757,,1.0,,,,2.0,,1.0,,1.0,,1.0,,,,,0.10526315789473684,0.05263157894736842,,,,,,,23.549999999999997,1.0,,2.0,2.0,,,1.0,1.0,1.0,2.0,,0.05263157894736842,,,1.0,,1.0,2.0,,1.0,2.0,0.3333333333333333,,,,,,,,,,,,1.0,1.0,0.5,0.125,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,1165.0,19,-5,41,41,17,28,5,82,2.0,3.0,1.0,1.0,2.0,3.0,,,,3,2.0,6,4.0,8.0,41,1.0,2.0,,2.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.0,2.0,4.0,1.0,5.0,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,,4.0,,1.0,1.0,6.0,17,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.2857142857142857,0.5,0.6666666666666666,0.4444444444444444,0.5,0.75,0.16666666666666666,0.3333333333333333,23.913043478260867,1.0,0.25,0.0625,0.3333333333333333,0.2727272727272727,0.05263157894736842,0.5,,,0.5,,0.2,0.3333333333333333,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,0.42857142857142855,,,,0.5,1.0,1.0,0.6666666666666666,0.5714285714285714,0.5428071428571429,0.53115,0.7144333333333334,0.125,0.14285714285714285,0.25,0.75,8.450000000000001,0.4146341463414634,,1.0,,,,1.0,,,,1.0,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,23.8,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,2268.0,38,-1,73,73,23,25,5,146,2.0,4.0,,1.0,1.0,1.0,,1.0,3.0,7,5.0,12,7.0,17.0,66,1.0,2.0,,2.0,3.0,6.0,2.0,8.0,8.0,2.0,,,3.0,4.0,1.0,,2.0,9.0,1.0,,7.0,7.0,1.0,8.0,,,1.0,1.0,1.0,,2.0,,,,,,9.0,,3.0,1.0,8.0,23,0.8,0.8,0.4166666666666667,0.5,0.5,0.35714285714285715,0.5,0.42857142857142855,0.4444444444444444,0.5,0.4375,,,25.64102564102564,0.5,0.21875,0.038461538461538464,,0.175,0.03571428571428571,0.2,,,0.08333333333333333,0.125,0.4166666666666667,,0.2857142857142857,0.5,0.5,0.5,0.07142857142857142,,,,0.5,0.42857142857142855,0.42857142857142855,1.0,0.5,,0.14285714285714285,1.0,0.42857142857142855,0.47084642857142855,0.4931,0.44193571428571427,0.17647058823529413,0.2,0.11764705882352941,0.47058823529411764,11.233333333333334,0.3150684931506849,,2.0,,1.0,,2.0,,1.0,,2.0,,1.0,,,,,0.14285714285714285,0.14285714285714285,,,,0.14285714285714285,,,24.9,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,655.0,11,2,24,25,15,10,2,49,,,,,,,,1.0,1.0,1,1.0,2,,2.0,18,,,,,,1.0,,,,2.0,,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,15,,,0.5,,,0.5,,,0.5,,,,,7.692307692307692,,,,0.25,0.07692307692307693,,,,,,,,0.25,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,0.37305,,0.3992,,,,,13.9,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
