EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,HeaveMakes
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,83861.0,1398,150.0,2558,2545,665.0,728.0,316,5103,34.0,77.0,2.0,7.0,12.0,26.0,8.0,33.0,40.0,113.0,29.0,81.0,5.0,12.0,3.0,8.0,57.0,161.0,4.0,17.0,9.0,46.0,82.0,223.0,86.0,242.0,40.0,462.0,2464,5.0,19.0,9.0,29.0,2.0,39.0,24.0,65.0,12.0,54.0,26.0,110.0,66.0,98.0,234.0,24.0,2.0,8.0,153.0,57.0,16.0,130.0,45.0,175.0,34.0,11.0,53.0,27.0,50.0,395.0,10.0,11.0,16.0,58.0,1.0,75.0,21.0,96.0,3.0,27.0,10.0,17.0,45.0,10.0,37.0,32.0,7.0,8.0,2.0,77.0,9.0,17.0,28.0,108.0,1.0,3.0,8.0,49.0,3.0,3.0,15.0,1.0,8.0,4.0,3.0,1.0,4.0,3.0,1.0,110.0,665.0,12.0,0.4024390243902439,0.4074074074074074,0.9069767441860465,0.35537190082644626,0.3103448275862069,0.2222222222222222,0.36752136752136755,0.36771300448430494,0.2631578947368421,0.36923076923076925,0.45376344086021503,0.3854166666666667,0.35294117647058826,0.4732510288065844,0.3979591836734694,0.41044776119402987,0.5204301075268817,0.07174887892376682,0.14285714285714285,0.09090909090909091,0.017699115044247787,19.13664174031271,0.5844155844155844,0.010416666666666666,0.055449330783938815,0.01245753114382786,0.09411764705882353,0.026737967914438502,0.06085526315789474,0.016706443914081145,0.011320754716981131,0.014084507042253521,0.011976047904191617,0.03125,0.01694915254237288,0.05574912891986063,0.0380952380952381,0.06756756756756757,0.12403100775193798,0.011538461538461539,0.75,0.16559139784946236,0.44155844155844154,0.5151515151515151,0.2647058823529412,0.07096774193548387,0.24242424242424243,0.26666666666666666,0.25,0.24301075268817204,0.35398230088495575,0.36036036036036034,0.55,0.17419354838709677,0.35802469135802467,0.35802469135802467,0.9655172413793104,0.34623655913978496,0.35403726708074534,0.35403726708074534,0.8771929824561403,0.14583333333333334,0.2857142857142857,0.25,0.4166666666666667,1.0,0.3541666666666667,0.23529411764705882,1.0,0.2184873949579832,0.46153846153846156,0.06722689075630252,0.375,0.3865546218487395,0.1956521739130435,0.6860215053763441,0.37254901960784315,0.4934319078947367,0.5086161290322581,0.4611400900900899,0.03347280334728033,0.06382978723404255,0.00411522633744856,0.08441558441558442,0.23809523809523808,10.796860986547086,25.935950413223143,0.2599687255668491,,,,,,,,,,,,,,,,True,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,52275.0,871,127.0,1567,1573,459.0,466.0,212,3140,46.0,82.0,18.0,34.0,14.0,22.0,10.0,23.0,5.0,18.0,,,,,,,,2.0,,,,2.0,61.0,123.0,,2.0,23.0,145.0,1501,20.0,40.0,,,4.0,44.0,19.0,33.0,,2.0,12.0,50.0,72.0,50.0,,,26.0,1.0,1.0,,7.0,24.0,11.0,35.0,8.0,3.0,7.0,4.0,13.0,81.0,26.0,70.0,29.0,206.0,32.0,267.0,96.0,363.0,4.0,28.0,16.0,12.0,16.0,5.0,12.0,17.0,3.0,4.0,3.0,33.0,8.0,11.0,33.0,58.0,,5.0,2.0,53.0,5.0,,21.0,,8.0,68.0,6.0,24.0,71.0,43.0,,50.0,459.0,9.0,0.5901639344262295,0.75,,,,,,0.4959349593495935,0.5,0.5757575757575758,0.488,0.5,0.5428571428571428,0.4865771812080537,0.5,0.5208333333333334,0.016,0.056910569105691054,0.07317073170731707,0.043478260869565216,,9.967141292442497,0.48484848484848486,0.5423728813559322,0.3159509202453988,0.12411347517730496,0.25663716814159293,0.12935323383084577,0.30718954248366015,0.12549019607843137,0.13142857142857142,0.1569767441860465,0.09216589861751152,0.13380281690140844,0.11864406779661017,0.2616279069767442,0.32,0.3464285714285714,0.27058823529411763,0.07142857142857142,0.6056338028169014,0.656,0.5609756097560976,0.6052631578947368,0.5652173913043478,0.184,0.43478260869565216,0.45454545454545453,0.5,0.144,0.2777777777777778,0.2777777777777778,1.0,,,,,0.016,,,,0.85,0.5294117647058824,,,,,,,0.6285714285714286,0.6363636363636364,,,0.05714285714285714,,0.672,,0.4969770161290322,0.5137114285714286,0.5077926470588237,0.14893617021276595,0.1510791366906475,,0.30344827586206896,0.3448275862068966,4.379674796747967,43.7,0.2929164007657945,3.0,3.0,38.0,1.0,1.0,1.0,0.21428571428571427,,,,,,,,,True,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,13771.0,230,46.0,422,423,96.0,104.0,38,845,22.0,28.0,3.0,3.0,5.0,5.0,19.0,38.0,6.0,10.0,,,,,,,,,,,,,47.0,76.0,,,17.0,111.0,397,4.0,6.0,,,3.0,11.0,12.0,15.0,,,9.0,33.0,74.0,20.0,,,2.0,,,,6.0,2.0,2.0,4.0,2.0,,2.0,,,10.0,2.0,8.0,2.0,24.0,4.0,30.0,10.0,40.0,,3.0,3.0,,1.0,1.0,,8.0,,1.0,1.0,9.0,1.0,5.0,17.0,38.0,,4.0,4.0,23.0,3.0,,10.0,,3.0,8.0,,3.0,8.0,6.0,,33.0,96.0,5.0,0.7872340425531915,0.8043478260869565,,,,,,0.618421052631579,0.6666666666666666,0.8,0.618421052631579,0.6666666666666666,0.8,0.6453488372093024,0.6875,0.868421052631579,,0.07894736842105263,0.10714285714285714,0.07894736842105263,,20.386266094420602,0.1111111111111111,0.26666666666666666,0.13333333333333333,0.0625,0.08695652173913043,0.046511627906976744,0.12807881773399016,0.05847953216374269,0.07142857142857142,,0.11627906976744186,0.04,0.05555555555555555,0.12244897959183673,0.07407407407407407,0.18181818181818182,0.058823529411764705,,0.75,0.3684210526315789,0.7857142857142857,0.88,0.7727272727272727,0.5,0.5,0.5428571428571428,0.7894736842105263,0.13157894736842105,0.6,0.6,0.8333333333333334,,,,,,,,,0.5,1.0,,,,,,,0.3333333333333333,1.0,,,,,0.3684210526315789,,0.4344249999999999,0.45751666666666674,0.40945333333333334,0.12048192771084337,0.12048192771084337,,0.0990990990990991,0.2972972972972973,6.940789473684211,,0.22748815165876776,,,5.0,1.0,,2.0,0.16666666666666666,0.6666666666666666,,,,,,,,True,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,33862.0,564,27.0,1064,1049,411.0,413.0,101,2113,45.0,72.0,3.0,7.0,18.0,27.0,21.0,49.0,50.0,125.0,5.0,16.0,,1.0,,4.0,5.0,19.0,,3.0,2.0,8.0,116.0,246.0,10.0,35.0,97.0,359.0,1048,11.0,27.0,,4.0,6.0,28.0,38.0,81.0,2.0,12.0,55.0,137.0,122.0,110.0,27.0,3.0,12.0,1.0,18.0,5.0,20.0,35.0,16.0,51.0,10.0,6.0,21.0,7.0,7.0,118.0,4.0,8.0,5.0,40.0,3.0,48.0,14.0,62.0,3.0,16.0,9.0,7.0,25.0,4.0,9.0,27.0,4.0,16.0,5.0,52.0,1.0,19.0,20.0,61.0,,1.0,13.0,115.0,7.0,6.0,36.0,,22.0,4.0,2.0,1.0,4.0,2.0,,137.0,411.0,10.0,0.5258620689655172,0.5545454545454546,0.9,0.2857142857142857,,0.16666666666666666,0.29411764705882354,0.4715447154471545,0.4074074074074074,0.4691358024691358,0.46619217081850534,0.3548387096774194,0.44086021505376344,0.5346385542168675,0.4117647058823529,0.54,0.12455516014234876,0.08130081300813008,0.1527777777777778,0.08163265306122448,0.04,32.56997455470738,0.4807692307692308,0.07692307692307693,0.09259259259259259,0.02373887240356083,0.07936507936507936,0.032520325203252036,0.09090909090909091,0.02608695652173913,0.058823529411764705,0.02197802197802198,0.006211180124223602,,0.09302325581395349,0.10714285714285714,0.08275862068965517,0.09142857142857143,0.041666666666666664,0.022727272727272728,0.5,0.25622775800711745,0.625,0.7377049180327869,0.4222222222222222,0.17437722419928825,0.42857142857142855,0.4666666666666667,0.5714285714285714,0.44483985765124556,0.4,0.4166666666666667,0.6,0.05693950177935943,0.3125,0.3125,1.0,0.06761565836298933,0.2631578947368421,0.2631578947368421,0.8,0.22580645161290322,0.42857142857142855,0.03225806451612903,,,0.0967741935483871,,,0.2903225806451613,0.6666666666666666,0.043010752688172046,,0.08602150537634409,0.25,0.3807829181494662,0.2777777777777778,0.4580057142857142,0.4367038461538461,0.4541010869565217,0.11612903225806452,0.13090909090909092,,0.07799442896935933,0.3816155988857939,11.092276422764227,25.22857142857143,0.38627819548872183,,,1.0,,,,0.2,,2.0,0.05405405405405406,,,,,,True,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,14913.0,249,-35.0,463,465,87.0,105.0,53,928,10.0,15.0,3.0,3.0,1.0,1.0,3.0,13.0,4.0,13.0,3.0,9.0,,,,2.0,12.0,19.0,2.0,2.0,2.0,3.0,17.0,41.0,15.0,28.0,7.0,86.0,485,5.0,7.0,2.0,2.0,2.0,18.0,1.0,5.0,2.0,5.0,3.0,11.0,16.0,18.0,42.0,3.0,4.0,,19.0,12.0,4.0,11.0,3.0,14.0,1.0,2.0,3.0,3.0,5.0,31.0,1.0,3.0,2.0,22.0,4.0,28.0,4.0,32.0,,5.0,4.0,1.0,7.0,1.0,3.0,6.0,,4.0,2.0,13.0,1.0,3.0,10.0,16.0,,,2.0,11.0,1.0,,4.0,,2.0,8.0,1.0,3.0,9.0,6.0,,11.0,87.0,1.0,0.47058823529411764,0.5333333333333333,0.9333333333333333,0.5357142857142857,1.0,0.4,0.5357142857142857,0.4146341463414634,0.7142857142857143,0.2,0.572463768115942,0.8888888888888888,0.4,0.581081081081081,0.9,0.4583333333333333,0.4057971014492754,0.0975609756097561,0.13333333333333333,0.15384615384615385,,16.634799235181642,0.5384615384615384,0.25,0.1111111111111111,0.01875,0.08695652173913043,0.013888888888888888,0.1085972850678733,0.017241379310344827,0.05555555555555555,,0.012987012987012988,0.020833333333333332,,0.14035087719298245,0.14754098360655737,0.0625,,,0.6666666666666666,0.21739130434782608,0.6666666666666666,0.7692307692307693,0.4,0.18840579710144928,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.18840579710144928,0.3076923076923077,0.3076923076923077,0.75,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.2753623188405797,0.631578947368421,0.631578947368421,0.9166666666666666,0.3333333333333333,1.0,,,,0.2222222222222222,1.0,0.5,0.1,1.0,0.2,,0.3,0.6666666666666666,0.6231884057971014,0.631578947368421,0.4836282608695651,0.49763125,0.455005,0.05555555555555555,0.09090909090909091,,0.20930232558139536,0.12790697674418605,9.04390243902439,25.21428571428571,0.1879049676025918,1.0,1.0,4.0,,,,0.5,0.3333333333333333,,,,,,,,True,,
468,1610612765,Jon Barry,Jon Barry,468,DET,51256.0,854,205.0,1551,1540,320.0,362.0,213,3091,17.0,37.0,2.0,5.0,3.0,6.0,3.0,16.0,41.0,80.0,18.0,47.0,3.0,5.0,3.0,5.0,33.0,82.0,5.0,13.0,4.0,15.0,61.0,133.0,51.0,129.0,53.0,328.0,1452,6.0,16.0,8.0,18.0,3.0,39.0,14.0,22.0,7.0,20.0,22.0,71.0,54.0,68.0,99.0,54.0,4.0,,82.0,33.0,5.0,103.0,33.0,136.0,21.0,12.0,46.0,35.0,22.0,305.0,9.0,14.0,11.0,72.0,8.0,91.0,24.0,115.0,10.0,36.0,25.0,11.0,40.0,5.0,32.0,12.0,2.0,8.0,,52.0,4.0,5.0,27.0,60.0,,,3.0,66.0,6.0,12.0,22.0,,8.0,6.0,3.0,1.0,6.0,3.0,,71.0,320.0,8.0,0.4426229508196721,0.4576271186440678,0.6470588235294118,0.3953488372093023,0.4444444444444444,0.35,0.3953488372093023,0.45864661654135336,0.375,0.6363636363636364,0.5248091603053435,0.5294117647058824,0.5833333333333334,0.5594405594405595,0.5428571428571428,0.6509433962264151,0.49236641221374045,0.03759398496240601,0.08108108108108109,0.0625,0.0125,18.591859185918594,0.7692307692307693,0.12121212121212122,0.11538461538461539,0.025974025974025976,0.102803738317757,0.034482758620689655,0.11354309165526676,0.02875,0.017241379310344827,0.02127659574468085,0.03954802259887006,0.0446927374301676,0.012195121951219513,0.1206896551724138,0.09195402298850575,0.12681159420289856,0.10126582278481013,0.07092198581560284,0.5,0.14122137404580154,0.4594594594594595,0.5,0.23529411764705882,0.061068702290076333,0.1875,0.2,0.6666666666666666,0.3053435114503817,0.5125,0.5189873417721519,0.5121951219512195,0.17938931297709923,0.3829787234042553,0.3829787234042553,0.8333333333333334,0.31297709923664124,0.4024390243902439,0.4125,0.5454545454545454,0.14705882352941177,0.4,0.14705882352941177,0.6,0.3333333333333333,0.38235294117647056,0.38461538461538464,0.4,0.14285714285714285,0.5,0.11904761904761904,0.6,0.35714285714285715,0.26666666666666666,0.6335877862595419,0.4024390243902439,0.5002778625954198,0.5061625,0.4840321428571428,0.07913669064748201,0.1476510067114094,,0.11890243902439024,0.21646341463414634,12.304511278195488,24.986046511627908,0.2063185041908446,,,2.0,,,,0.10714285714285714,,1.0,0.023809523809523808,2.0,0.015503875968992248,0.024390243902439025,,,True,,
688,1610612765,Michael Curry,Michael Curry,688,DET,7891.0,132,-30.0,245,249,90.0,100.0,20,494,,2.0,,,,,,,1.0,7.0,1.0,3.0,,,1.0,2.0,3.0,5.0,,,,,1.0,9.0,4.0,8.0,2.0,16.0,231,,1.0,,,,,1.0,3.0,1.0,2.0,2.0,7.0,2.0,,12.0,,,,5.0,3.0,,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,20.0,,,1.0,14.0,1.0,16.0,,16.0,,7.0,3.0,4.0,2.0,,,2.0,,2.0,1.0,4.0,,,2.0,11.0,,,1.0,6.0,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,7.0,90.0,2.0,1.0,1.0,1.0,0.5,,0.5,0.5,0.1111111111111111,,0.3333333333333333,0.4117647058823529,,0.5,0.4,,0.5,0.47058823529411764,,,,,8.98876404494382,0.5,0.3333333333333333,0.1320754716981132,,0.06666666666666667,,0.12396694214876033,,,,,,,0.17857142857142858,0.20588235294117646,0.045454545454545456,0.1,,1.0,0.11764705882352941,,,,,,,,0.4117647058823529,0.14285714285714285,0.14285714285714285,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.6,0.6,1.0,,,,,,,,,,,0.4,0.5,,,0.5882352941176471,0.6,0.46763529411764704,0.3362,0.454,0.05555555555555555,0.1,,,0.4375,14.433333333333334,25.2875,0.3673469387755102,,,,,,,,,,,,,,,,True,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,61917.0,1032,171.0,1861,1853,411.0,460.0,246,3714,106.0,185.0,21.0,47.0,23.0,43.0,70.0,168.0,15.0,66.0,2.0,4.0,1.0,1.0,1.0,2.0,,3.0,,1.0,,2.0,191.0,419.0,2.0,7.0,117.0,505.0,1763,28.0,68.0,1.0,2.0,10.0,69.0,40.0,90.0,1.0,4.0,31.0,114.0,242.0,140.0,6.0,,34.0,2.0,1.0,,34.0,32.0,31.0,63.0,22.0,9.0,15.0,6.0,11.0,157.0,17.0,52.0,11.0,91.0,9.0,111.0,70.0,181.0,19.0,25.0,8.0,17.0,30.0,3.0,20.0,42.0,6.0,10.0,5.0,72.0,7.0,14.0,48.0,126.0,,8.0,21.0,144.0,12.0,,66.0,,12.0,12.0,1.0,6.0,13.0,9.0,2.0,114.0,411.0,11.0,0.6335078534031413,0.6954022988505747,1.0,0.2857142857142857,0.5,0.25,0.4,0.45584725536992843,0.4117647058823529,0.4444444444444444,0.45539906103286387,0.42142857142857143,0.44148936170212766,0.5132113821138211,0.44805194805194803,0.5,0.01643192488262911,0.081145584725537,0.10270270270270271,0.07738095238095238,0.030303030303030304,26.02676511305953,0.4166666666666667,0.1267605633802817,0.11802853437094682,0.07772795216741404,0.08270676691729323,0.06319702602230483,0.11283185840707964,0.07356076759061833,0.12149532710280374,0.06493506493506493,0.049107142857142856,0.06417112299465241,0.06097560975609756,0.09433962264150944,0.08771929824561403,0.1540785498489426,0.06862745098039216,0.09743589743589744,0.6923076923076923,0.43427230046948356,0.572972972972973,0.6385542168674698,0.6792452830188679,0.39436619718309857,0.4166666666666667,0.45161290322580644,0.5428571428571428,0.15492957746478872,0.22727272727272727,0.234375,0.7333333333333333,0.009389671361502348,0.5,0.5,1.0,0.007042253521126761,,,,0.6714285714285714,0.44680851063829785,0.014285714285714285,1.0,1.0,0.014285714285714285,,,0.4574468085106383,0.5348837209302325,0.02127659574468085,0.5,0.02127659574468085,,0.4507042253521127,,0.46465436320754716,0.5184446428571429,0.4649016304347826,0.1375,0.13953488372093023,,0.13663366336633664,0.22574257425742575,6.2398568019093075,32.92857142857143,0.22084900591080064,1.0,,5.0,,1.0,4.0,0.12903225806451613,0.23809523809523808,1.0,0.018867924528301886,,,,1.0,,True,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,3516.0,59,2.0,118,112,71.0,66.0,16,230,1.0,4.0,,1.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,7.0,,,2.0,5.0,3.0,4.0,,1.0,2.0,2.0,3.0,12.0,6.0,11.0,9.0,33.0,124,,1.0,,1.0,,,1.0,6.0,4.0,7.0,6.0,20.0,4.0,2.0,12.0,6.0,,,4.0,3.0,,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,1.0,1.0,1.0,4.0,,5.0,2.0,7.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,6.0,,1.0,,10.0,,,5.0,,,,,,,,,20.0,71.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5454545454545454,,0.5714285714285714,0.5454545454545454,0.25,,0.16666666666666666,0.5217391304347826,,0.5384615384615384,0.5892857142857143,,0.625,0.4782608695652174,,,,,21.16788321167883,,,0.13793103448275862,0.02702702702702703,0.125,0.043478260869565216,0.13513513513513514,0.03333333333333333,0.0625,,,0.07692307692307693,,,0.3076923076923077,,0.16666666666666666,0.08333333333333333,,0.17391304347826086,0.25,0.25,1.0,0.17391304347826086,0.25,0.25,,0.17391304347826086,0.25,0.25,1.0,0.30434782608695654,0.42857142857142855,0.5,1.0,0.17391304347826086,0.75,0.75,0.3333333333333333,0.5,,,,,0.5,,,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.4,0.15384615384615385,1.0,0.6521739130434783,0.75,0.4812565217391304,0.453675,0.4829461538461538,0.17857142857142858,0.29411764705882354,,,0.6060606060606061,9.924999999999999,24.154545454545453,0.6016949152542372,,,,,,,,,,,1.0,0.09090909090909091,,,0.14285714285714285,True,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,37017.0,617,62.0,1115,1104,199.0,254.0,145,2219,36.0,61.0,15.0,24.0,5.0,8.0,11.0,43.0,14.0,38.0,1.0,3.0,,,,,19.0,56.0,,1.0,3.0,10.0,61.0,142.0,20.0,59.0,33.0,215.0,1058,20.0,38.0,,1.0,7.0,47.0,12.0,24.0,3.0,10.0,4.0,37.0,72.0,50.0,57.0,3.0,22.0,1.0,55.0,19.0,14.0,20.0,19.0,39.0,14.0,5.0,9.0,4.0,7.0,97.0,14.0,44.0,15.0,86.0,9.0,110.0,58.0,168.0,7.0,12.0,9.0,3.0,9.0,1.0,4.0,22.0,2.0,5.0,5.0,31.0,3.0,1.0,52.0,81.0,,4.0,9.0,48.0,6.0,,23.0,,4.0,17.0,2.0,6.0,17.0,11.0,2.0,37.0,199.0,3.0,0.5901639344262295,0.72,0.95,0.3389830508474576,,0.3,0.3448275862068966,0.4295774647887324,0.5263157894736842,0.5,0.4527363184079602,0.5128205128205128,0.4852941176470588,0.48423423423423423,0.5595238095238095,0.5,0.2935323383084577,0.09859154929577464,0.11475409836065574,0.13953488372093023,0.02631578947368421,19.446579554189086,0.2903225806451613,0.21428571428571427,0.18859649122807018,0.10945273631840796,0.18518518518518517,0.07608695652173914,0.18808193668528864,0.09897610921501707,0.14049586776859505,0.1076923076923077,0.08609271523178808,0.06716417910447761,0.1,0.13636363636363635,0.22627737226277372,0.19786096256684493,0.15,0.0673076923076923,0.6470588235294118,0.3034825870646766,0.5901639344262295,0.6666666666666666,0.5555555555555556,0.21393034825870647,0.2558139534883721,0.2972972972972973,0.45454545454545453,0.1890547263681592,0.3684210526315789,0.3783783783783784,0.7857142857142857,0.014925373134328358,0.3333333333333333,0.3333333333333333,1.0,0.27860696517412936,0.3392857142857143,0.3392857142857143,0.9473684210526315,0.6153846153846154,0.625,,,,0.02564102564102564,,,0.23529411764705882,0.625,,,0.29411764705882354,0.3,0.5970149253731343,0.34545454545454546,0.4784717499999999,0.49706290322580654,0.45631212121212117,0.10550458715596331,0.14465408805031446,,0.2186046511627907,0.17209302325581396,7.650704225352113,25.63728813559322,0.17847533632286997,,,9.0,2.0,,3.0,0.2857142857142857,0.2,,,,,,,,True,,
