EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Offensive Fouls,Technical Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyArc3FGM,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,on,Travels,Clear Path Fouls,BlockedArc3
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,13023.0,217,2.0,400,403,141.0,168.0,58,803,11.0,22.0,1.0,5.0,3.0,6.0,4.0,16.0,8.0,22.0,1.0,1.0,1.0,7.0,1.0,2.0,23.0,60,2.0,8.0,14.0,66.0,389,3.0,10.0,1.0,3.0,9.0,7.0,16.0,2.0,6.0,20.0,24.0,22.0,6.0,2.0,1.0,6.0,1.0,7.0,19.0,2.0,21.0,1.0,1.0,8.0,5.0,6.0,44.0,2.0,6.0,6.0,22.0,28.0,8.0,36,3.0,13.0,11.0,2.0,9.0,5.0,3.0,1.0,4.0,12.0,2.0,1.0,8.0,13.0,18.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,20.0,141.0,3.0,0.5217391304347826,0.5454545454545454,1.0,0.25,0.2857142857142857,0.38333333333333336,0.3,0.4375,0.38235294117647056,0.2727272727272727,0.3888888888888889,0.4342105263157895,0.34615384615384615,0.47619047619047616,0.11764705882352941,0.11666666666666667,0.18181818181818182,0.125,0.045454545454545456,18.76332622601279,0.75,0.16058394160583941,0.0335195530726257,0.12,0.07407407407407407,0.1497326203208556,0.038834951456310676,0.043478260869565216,0.04081632653061224,0.023809523809523808,0.05555555555555555,0.1111111111111111,0.06666666666666667,0.1702127659574468,0.2,0.11764705882352941,0.125,0.08571428571428572,1.0,0.3235294117647059,0.5,0.6111111111111112,0.45454545454545453,0.23529411764705882,0.25,0.2857142857142857,0.25,0.3235294117647059,0.36363636363636365,0.38095238095238093,0.75,0.014705882352941176,1.0,1.0,1.0,0.10294117647058823,0.14285714285714285,0.14285714285714285,1.0,0.45454545454545453,0.2,0.09090909090909091,0.3333333333333333,0.5,0.1111111111111111,0.4411764705882353,0.16666666666666666,0.48757537313432836,0.4780749999999999,0.5003088235294118,0.10810810810810811,0.12121212121212122,0.13636363636363635,0.30303030303030304,9.76,27.8,0.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,14065.0,234,-14.0,409,415,111.0,144.0,57,824,7.0,8.0,,,1.0,1.0,3.0,10.0,15.0,33.0,1.0,6.0,4.0,18.0,1.0,4.0,25.0,51,5.0,24.0,8.0,73.0,431,,2.0,3.0,,,10.0,16.0,8.0,4.0,27.0,4.0,46.0,12.0,,,18.0,4.0,3.0,27.0,4.0,31.0,3.0,1.0,6.0,6.0,15.0,66.0,2.0,4.0,2.0,6.0,8.0,6.0,14,3.0,6.0,1.0,5.0,7.0,3.0,1.0,,4.0,8.0,,4.0,5.0,14.0,13.0,,2.0,3.0,,,,,,,,27.0,111.0,1.0,0.08,0.08,0.8,0.20833333333333334,0.20833333333333334,0.49019607843137253,,0.625,0.43333333333333335,,0.4791666666666667,0.4375,,0.46296296296296297,0.32,0.058823529411764705,0.125,0.1,0.030303030303030304,18.565400843881857,0.875,0.04081632653061224,0.024844720496894408,0.05,0.04,0.0427807486631016,0.02843601895734597,,0.02564102564102564,0.030303030303030304,0.05555555555555555,,0.034482758620689655,0.03773584905660377,0.046153846153846156,0.034482758620689655,0.09090909090909091,0.07894736842105263,,0.10666666666666667,0.875,1.0,,0.13333333333333333,0.3,0.3333333333333333,0.3333333333333333,0.44,0.45454545454545453,0.46875,0.06666666666666667,0.08,0.16666666666666666,0.2,1.0,0.24,0.2222222222222222,0.23529411764705882,0.75,,,0.2,0.041666666666666664,1.0,0.16666666666666666,0.4266666666666667,0.2222222222222222,0.46900866666666674,0.48877000000000004,0.4177520833333334,0.025974025974025976,0.03773584905660377,,0.3698630136986301,13.796078431372552,25.016666666666666,0.2713936430317848,2.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,0.125,0.08333333333333333,0.16666666666666666,0.05555555555555555,0.4,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,1662.0,28,-6.0,49,48,14.0,26.0,10,97,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,4,,,4.0,6.0,47,1.0,1.0,,1.0,3.0,,1.0,,3.0,3.0,,2.0,,2.0,,,,1.0,,,,,,,,,,1.0,2.0,,2.0,3.0,3.0,6,,,,,2.0,,1.0,1.0,2.0,3.0,,,1.0,3.0,8.0,,3.0,1.0,,,,,,,,3.0,14.0,1.0,,,,,,0.25,1.0,,0.25,1.0,,0.375,0.75,0.5,,0.25,0.5,,,18.333333333333336,0.6666666666666666,0.11764705882352941,0.07407407407407407,,0.14285714285714285,0.08695652173913043,0.08823529411764706,,,0.125,0.25,,,,0.16666666666666666,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.49877499999999997,0.6581,0.3851,0.42857142857142855,0.42857142857142855,0.5,0.5,4.425,,0.2857142857142857,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,
891,1610612764,Charles Oakley,Charles Oakley,891,WAS,30929.0,515,15.0,918,919,278.0,340.0,132,1837,6.0,12.0,4.0,6.0,2.0,3.0,2.0,4.0,15.0,39.0,,,,,,,23.0,55,,,28.0,74.0,914,4.0,7.0,,9.0,17.0,8.0,14.0,,16.0,32.0,38.0,8.0,,8.0,,,,2.0,30.0,10.0,40.0,5.0,5.0,10.0,1.0,19.0,90.0,7.0,29.0,12.0,47.0,70.0,37.0,107,2.0,13.0,3.0,10.0,10.0,10.0,11.0,,,21.0,2.0,4.0,42.0,90.0,34.0,,10.0,7.0,6.0,,2.0,,4.0,6.0,3.0,32.0,278.0,14.0,0.8260869565217391,1.0,,,,0.41818181818181815,0.5714285714285714,0.5714285714285714,0.41818181818181815,0.5714285714285714,0.5714285714285714,0.5138888888888888,0.7083333333333334,0.6956521739130435,,0.03636363636363636,0.16666666666666666,,,8.683473389355742,0.47619047619047616,0.15112540192926044,0.07651715039577836,0.11538461538461539,0.07526881720430108,0.14216867469879518,0.07627118644067797,0.09876543209876543,0.044444444444444446,0.08173076923076923,0.046875,0.13793103448275862,0.13333333333333333,0.23478260869565218,0.08823529411764706,0.14705882352941177,0.05555555555555555,0.06666666666666667,0.5,0.21818181818181817,0.5,0.6,0.3333333333333333,0.07272727272727272,0.5,0.5,1.0,0.7090909090909091,0.38461538461538464,0.38461538461538464,1.0,,,,,,,,,0.8571428571428571,0.6666666666666666,,0.21428571428571427,0.6666666666666666,,0.21818181818181817,,0.4350345454545454,0.5876428571428571,0.4423928571428572,0.15384615384615385,0.15384615384615385,0.22972972972972974,0.43243243243243246,13.585454545454542,,0.3028322440087146,,,,,,,5.0,,,,,,,,,11.0,6.0,0.3235294117647059,1.0,5.0,5.0,0.029411764705882353,,,,,,,,,,,,,,,,,,True,,,
893,1610612764,Michael Jordan,Michael Jordan,893,WAS,26026.0,434,50.0,770,768,238.0,292.0,111,1538,29.0,46.0,5.0,8.0,10.0,20.0,22.0,55.0,68.0,155.0,,,2.0,9.0,2.0,5.0,119.0,256,2.0,9.0,56.0,300.0,756,8.0,19.0,2.0,15.0,31.0,36.0,81.0,5.0,21.0,99.0,118.0,120.0,3.0,6.0,,9.0,2.0,6.0,28.0,6.0,34.0,3.0,3.0,10.0,6.0,12.0,74.0,2.0,13.0,18.0,38.0,56.0,16.0,72,6.0,21.0,8.0,13.0,15.0,13.0,9.0,1.0,2.0,24.0,2.0,8.0,14.0,27.0,67.0,6.0,30.0,6.0,6.0,,2.0,,3.0,6.0,3.0,99.0,238.0,5.0,0.4957983193277311,0.5086206896551724,0.5,0.2222222222222222,0.2222222222222222,0.46484375,0.42105263157894735,0.4444444444444444,0.46037735849056605,0.38095238095238093,0.45348837209302323,0.5067796610169492,0.5535714285714286,0.5051020408163265,0.033962264150943396,0.0234375,0.021739130434782608,0.05454545454545454,0.012903225806451613,35.56298773690078,0.625,0.14901960784313725,0.041935483870967745,0.19148936170212766,0.02531645569620253,0.16045845272206305,0.038560411311053984,0.047619047619047616,0.07142857142857142,0.02824858757062147,0.037037037037037035,,0.1276595744680851,0.12244897959183673,0.18181818181818182,0.2033898305084746,0.17142857142857143,0.04477611940298507,0.5,0.17358490566037735,0.6304347826086957,0.6444444444444445,0.3793103448275862,0.20754716981132076,0.4,0.4230769230769231,0.45454545454545453,0.5849056603773585,0.43870967741935485,0.4444444444444444,0.5588235294117647,,,,,0.033962264150943396,0.2222222222222222,0.2222222222222222,0.5,0.38095238095238093,0.625,0.09523809523809523,0.23255813953488372,0.5,0.05813953488372093,0.20754716981132076,0.2222222222222222,0.42228560606060606,0.4729625,0.4338261627906975,0.10380622837370242,0.10714285714285714,0.10333333333333333,0.33,12.983984375,27.299999999999997,0.3090909090909091,,,,2.0,3.0,,3.0,1.0,0.4,,,,,,,,,,1.0,3.0,,0.038461538461538464,2.0,1.0,1.0,0.4,0.4,,,,,,,,,,,,,True,,,
935,1610612764,Bryon Russell,Bryon Russell,935,WAS,10786.0,180,10.0,314,315,78.0,86.0,49,629,6.0,10.0,2.0,5.0,2.0,3.0,,3.0,5.0,15.0,6.0,14.0,3.0,7.0,1.0,2.0,11.0,28,9.0,21.0,10.0,59.0,323,3.0,7.0,4.0,2.0,14.0,2.0,7.0,6.0,4.0,14.0,18.0,4.0,27.0,,,7.0,3.0,3.0,6.0,1.0,7.0,1.0,,2.0,2.0,2.0,15.0,2.0,5.0,2.0,15.0,18.0,9.0,27,,11.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,,,4.0,8.0,13.0,1.0,3.0,3.0,,,,,,,,14.0,78.0,,0.8181818181818182,0.8181818181818182,1.0,0.42857142857142855,0.42857142857142855,0.39285714285714285,0.42857142857142855,0.2857142857142857,0.5,0.5454545454545454,0.38461538461538464,0.5363636363636364,0.5833333333333334,0.4666666666666667,0.42857142857142855,0.10714285714285714,0.2,,0.06666666666666667,15.675675675675675,0.6666666666666666,0.14563106796116504,0.03731343283582089,0.08,0.06666666666666667,0.1328125,0.042682926829268296,,0.03225806451612903,0.05128205128205128,0.1,,0.047619047619047616,0.15625,0.18,0.0625,0.1111111111111111,,,0.20408163265306123,0.6,0.75,0.6666666666666666,0.061224489795918366,,,,0.30612244897959184,0.3333333333333333,0.35714285714285715,1.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0,0.45454545454545453,0.4,0.09090909090909091,0.23076923076923078,0.6666666666666666,0.15384615384615385,0.6326530612244898,0.42857142857142855,0.5286204081632653,0.5822299999999999,0.5538153846153846,0.07692307692307693,0.1,0.23728813559322035,0.23728813559322035,11.192857142857141,24.071428571428573,0.2484076433121019,3.0,1.0,4.0,2.0,,,,,0.3333333333333333,,,,0.2727272727272727,0.3076923076923077,0.25,1.0,,0.08333333333333333,2.0,,,0.25,1.0,,,1.0,0.5,2.0,2.0,1.0,0.5,0.6666666666666666,1.0,0.045454545454545456,,,,,,True,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,8891.0,148,-11.0,256,261,45.0,67.0,36,517,15.0,25.0,6.0,11.0,3.0,3.0,5.0,14.0,2.0,5.0,,,,,,,22.0,44,,,9.0,53.0,274,7.0,14.0,,4.0,18.0,4.0,5.0,,,8.0,26.0,18.0,,6.0,,,,4.0,3.0,,3.0,,,,,3.0,6.0,,13.0,2.0,15.0,21.0,13.0,34,1.0,5.0,4.0,1.0,4.0,2.0,1.0,,2.0,5.0,,,7.0,19.0,12.0,2.0,7.0,,5.0,,1.0,,4.0,5.0,2.0,8.0,45.0,2.0,0.5909090909090909,0.6842105263157895,,,,0.5,0.5,0.8,0.5,0.5,0.8,0.5408163265306123,0.5625,0.8,,0.09090909090909091,0.12,0.07142857142857142,,18.30508474576271,0.8,0.17045454545454544,0.11926605504587157,0.1,,0.1574074074074074,0.1,0.16,0.03225806451612903,0.1509433962264151,,,0.2,0.029411764705882353,0.28205128205128205,0.07692307692307693,0.14285714285714285,0.058823529411764705,0.4,0.5681818181818182,0.6,0.6818181818181818,0.5333333333333333,0.3181818181818182,0.35714285714285715,0.38461538461538464,0.6,0.11363636363636363,0.4,0.4,1.0,,,,,,,,,0.7857142857142857,0.5454545454545454,,0.6,1.0,,0.5681818181818182,,0.49126363636363646,0.5331928571428571,0.5256399999999999,0.14285714285714285,0.14285714285714285,0.33962264150943394,0.1509433962264151,4.968181818181818,,0.17578125,,,,,,,1.0,,,,,,,,,4.0,2.0,0.4444444444444444,,,2.0,,,,,0.16666666666666666,,,,,,,,,2.0,,,,,True,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,7787.0,130,,229,229,39.0,74.0,27,458,5.0,10.0,,1.0,1.0,4.0,1.0,7.0,6.0,17.0,2.0,6.0,3.0,19.0,3.0,5.0,12.0,34,5.0,25.0,5.0,44.0,220,,2.0,3.0,,,1.0,5.0,6.0,3.0,11.0,14.0,10.0,12.0,,,19.0,3.0,3.0,8.0,,8.0,,,2.0,1.0,5.0,16.0,,1.0,4.0,5.0,10.0,1.0,11,1.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,7.0,,1.0,4.0,14.0,9.0,,2.0,1.0,2.0,,,,1.0,2.0,1.0,11.0,39.0,4.0,0.5833333333333334,0.5833333333333334,0.8,0.2,0.2,0.35294117647058826,,0.2,0.3305084745762712,,0.36363636363636365,0.3492063492063492,,0.4230769230769231,0.423728813559322,0.08823529411764706,0.2,0.14285714285714285,,26.717557251908396,0.5714285714285714,0.06666666666666667,0.011363636363636364,0.18181818181818182,,0.09278350515463918,0.008403361344537815,0.058823529411764705,,,,,0.09090909090909091,0.03125,0.09375,0.14285714285714285,0.25,0.02702702702702703,0.5,0.1694915254237288,0.5,0.625,0.4,0.11864406779661017,0.14285714285714285,0.16666666666666666,,0.288135593220339,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.1016949152542373,0.3333333333333333,0.3333333333333333,1.0,0.3220338983050847,0.15789473684210525,0.16666666666666666,0.6666666666666666,0.2,,0.6,0.36363636363636365,0.25,0.45454545454545453,0.5932203389830508,0.15789473684210525,0.473064406779661,0.4765,0.48973181818181816,0.04838709677419355,0.05555555555555555,,0.25,11.86764705882353,25.184,0.1703056768558952,,1.0,1.0,2.0,3.0,1.0,,,0.3333333333333333,0.04,,0.05263157894736842,,0.09090909090909091,1.0,1.0,,0.1111111111111111,,2.0,,,1.0,1.0,,,0.2,,,1.0,,,,0.038461538461538464,,,,,,True,,,
711,1610612764,Jerry Stackhouse,Jerry Stackhouse,711,WAS,21504.0,358,14.0,646,646,220.0,266.0,97,1292,16.0,24.0,2.0,2.0,8.0,15.0,9.0,20.0,19.0,46.0,3.0,13.0,7.0,27.0,8.0,7.0,44.0,90,10.0,40.0,58.0,176.0,637,6.0,8.0,11.0,3.0,24.0,9.0,25.0,11.0,39.0,63.0,42.0,46.0,27.0,4.0,,27.0,7.0,4.0,27.0,4.0,31.0,1.0,3.0,9.0,2.0,16.0,66.0,2.0,5.0,8.0,14.0,24.0,8.0,32,1.0,2.0,2.0,,10.0,4.0,8.0,1.0,6.0,18.0,4.0,5.0,2.0,13.0,72.0,3.0,17.0,18.0,5.0,,1.0,,4.0,5.0,4.0,63.0,220.0,4.0,0.4772727272727273,0.5,0.9,0.25,0.25,0.4888888888888889,0.75,0.36,0.45384615384615384,0.5526315789473685,0.3333333333333333,0.5339506172839507,0.575,0.5254237288135594,0.3076923076923077,0.044444444444444446,0.125,,0.021739130434782608,23.778071334214,0.5555555555555556,0.0639269406392694,0.01893939393939394,0.0963855421686747,0.029850746268656716,0.0728476821192053,0.021148036253776436,0.015151515151515152,0.06153846153846154,,0.022727272727272728,0.043478260869565216,0.15217391304347827,0.012048192771084338,0.06666666666666667,0.09259259259259259,0.10344827586206896,0.014084507042253521,0.8,0.18461538461538463,0.6666666666666666,0.7619047619047619,0.5,0.15384615384615385,0.45,0.45,0.3333333333333333,0.35384615384615387,0.41304347826086957,0.4222222222222222,0.5263157894736842,0.1,0.23076923076923078,0.23076923076923078,1.0,0.2076923076923077,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.10526315789473684,1.0,0.42105263157894735,0.4166666666666667,0.5333333333333333,0.19444444444444445,0.49230769230769234,0.25925925925925924,0.4728876923076923,0.5066468749999999,0.5357958333333334,0.11805555555555555,0.16346153846153846,0.13636363636363635,0.35795454545454547,11.383333333333333,24.722500000000004,0.34055727554179566,3.0,1.0,4.0,2.0,3.0,,3.0,5.0,0.18181818181818182,,,,0.15789473684210525,0.1111111111111111,0.25,2.0,1.0,0.09523809523809523,1.0,4.0,,0.037037037037037035,1.0,,,,0.14285714285714285,,3.0,,0.2727272727272727,,,,,3.0,0.375,0.6666666666666666,,True,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,6715.0,112,3.0,201,204,69.0,49.0,26,405,8.0,13.0,1.0,6.0,4.0,8.0,,2.0,,1.0,,,,,,,8.0,16,,,19.0,35.0,198,1.0,6.0,,9.0,11.0,4.0,10.0,,7.0,15.0,12.0,4.0,,2.0,,,,1.0,,,,,,,,,,2.0,10.0,5.0,6.0,11.0,12.0,23,,,,,3.0,2.0,1.0,,1.0,4.0,,,7.0,15.0,31.0,1.0,14.0,2.0,6.0,,3.0,,3.0,6.0,2.0,15.0,69.0,2.0,0.75,0.8571428571428571,,,,0.5,0.16666666666666666,0.4,0.5,0.16666666666666666,0.4,0.5645161290322581,0.4583333333333333,0.46875,,0.0625,,0.5,,14.705882352941178,0.75,0.08823529411764706,0.12345679012345678,0.19230769230769232,0.08695652173913043,0.11702127659574468,0.11538461538461539,0.21428571428571427,0.1,0.10638297872340426,0.058823529411764705,0.16666666666666666,,0.09090909090909091,0.11764705882352941,0.23529411764705882,0.1111111111111111,,0.3333333333333333,0.8125,0.6153846153846154,0.6153846153846154,0.75,0.125,,,,0.0625,,,,,,,,,,,,1.0,0.16666666666666666,,0.8,0.5,,0.8125,,0.57235625,0.54402,0.53217,0.4827586206896552,0.4827586206896552,0.3142857142857143,0.42857142857142855,2.58125,,0.34328358208955223,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,
