EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsPutbacks,ThreePtAssists,Arc3Assists,SelfOReb,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3Assists,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,2pt And 1 Free Throw Trips,PenaltyFg3Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,LostBallSteals,NonShootingFoulsDrawn,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceArc3Frequency,Clear Path Fouls,HeaveAttempts,BlockedLongMidRange,SecondChanceCorner3FGA,Travels,SecondChanceCorner3Frequency,on,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,FTOffRebounds,BlockedShortMidRange,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,Corner3PctBlocked
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,1890.0,32,-15,59,59,26.0,36,12.0,118,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,8.0,1.0,3.0,11.0,66,1.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,26.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.2727272727272727,0.125,0.2,17.333333333333332,1.0,0.3333333333333333,0.043478260869565216,0.06666666666666667,0.03571428571428571,0.05128205128205128,0.0625,0.2,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.6,0.75,0.6666666666666666,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,1.0,0.25,0.25,0.5454545454545454,0.5,0.49811818181818185,0.556,0.4696875,10.3,24.433333333333337,0.4406779661016949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1610612737,Darvin Ham,Darvin Ham,1032,ATL,2168.0,36,-4,72,70,33.0,32,11.0,142,,,,,,2.0,,,,,1.0,5.0,,,2.0,77,,3.0,,,2.0,,,,,3.0,3.0,1.0,,6.0,2.0,1.0,,2.0,3.0,5.0,1.0,1.0,2.0,1.0,5.0,3.0,33.0,1.0,,,,,,0.2,0.2,0.2,,,,11.494252873563218,0.4,,0.037037037037037035,0.07142857142857142,0.06451612903225806,0.08333333333333333,0.15384615384615385,,0.1,,,,0.4,,,,,,,,,,,,,,0.38202,,0.38480000000000003,12.620000000000001,,0.4583333333333333,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.25,0.125,0.2,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,1610612737,Amal McCaskill,Amal McCaskill,1043,ATL,4187.0,70,-16,135,133,58.0,73,20.0,268,4.0,14.0,8.0,10.0,,,,,,,4.0,17.0,,,11.0,142,8.0,12.0,,4.0,4.0,,,,2.0,4.0,5.0,2.0,1.0,11.0,7.0,10.0,2.0,15.0,7.0,22.0,3.0,3.0,1.0,1.0,2.0,13.0,58.0,3.0,0.5,0.6666666666666666,,,,0.23529411764705882,0.23529411764705882,0.2894736842105263,,0.11764705882352941,,13.20754716981132,0.5,0.2857142857142857,0.18518518518518517,0.1206896551724138,0.2,0.09722222222222222,0.2,0.0625,0.18181818181818182,0.8235294117647058,0.2857142857142857,0.3333333333333333,,,,,,,,,,1.0,0.8333333333333334,,0.8235294117647058,,0.5694411764705883,0.5946,0.5702416666666668,0.8176470588235293,,0.42962962962962964,,3.0,1.0,,3.0,1.0,,,,2.0,,0.2727272727272727,,,0.375,0.17647058823529413,,,3.0,2.0,3.0,3.0,6.0,2.0,4.0,2.0,1.0,1.0,3.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.375,0.16666666666666666,0.375,0.16666666666666666,0.375,0.16666666666666666,0.14285714285714285,0.09090909090909091,0.25,0.08333333333333333,0.3,0.5,0.375,0.3333333333333333,0.2,0.10526315789473684,0.10526315789473684,0.5454545454545454,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,733.0,12,13,24,22,11.0,5,4.0,46,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,14,,,,,2.0,,1.0,,,2.0,4.0,2.0,,10.0,1.0,,,,1.0,1.0,,,,,,1.0,11.0,,,,,,,1.0,0.5,0.5,0.5,,,7.142857142857142,,,,0.1111111111111111,,0.09090909090909091,,0.25,,,,,0.5,1.0,1.0,,,0.5,,,,,,,0.5,,0.4754,,,16.9,25.3,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,2570.0,43,1,81,81,31.0,37,11.0,162,6.0,11.0,,3.0,1.0,5.0,1.0,1.0,1.0,3.0,7.0,19.0,2.0,4.0,23.0,79,1.0,7.0,2.0,8.0,6.0,3.0,3.0,1.0,3.0,1.0,2.0,,1.0,5.0,,2.0,,3.0,,3.0,,,,,,,31.0,,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.3684210526315789,0.43478260869565216,0.4791666666666667,0.17391304347826086,0.15789473684210525,,25.0,,,0.05555555555555555,,0.07142857142857142,,,,0.07692307692307693,0.4782608695652174,0.5454545454545454,0.6666666666666666,0.21739130434782608,0.2,0.2,,0.043478260869565216,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.1111111111111111,0.6521739130434783,0.3333333333333333,0.5064891304347826,0.3892,0.47546111111111106,6.663157894736842,24.975,0.38271604938271603,,3.0,,,1.0,,,,,,,0.16666666666666666,,,,0.13043478260869565,,,,2.0,3.0,,2.0,3.0,15.0,,1.0,1.0,,,3.0,2.0,,,,,,15.0,,0.42857142857142855,,0.6666666666666666,0.5,0.75,0.18181818181818182,,0.0625,,,0.6666666666666666,,,0.6666666666666666,0.08333333333333333,0.1,0.08695652173913043,0.6521739130434783,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,1040.0,17,9,31,33,6.0,4,2.0,64,1.0,1.0,,,1.0,1.0,,,1.0,2.0,4.0,5.0,1.0,2.0,16.0,25,,1.0,1.0,8.0,,3.0,2.0,1.0,,,,,,,,2.0,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8,0.7857142857142857,0.8,0.2857142857142857,,,36.36363636363636,1.0,,0.11764705882352941,,0.1,0.07692307692307693,,,0.4,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,0.42857142857142855,0.5,0.4482214285714286,,0.42755,10.66,25.3,0.1935483870967742,2.0,3.0,,1.0,,,,1.0,,,,,0.5,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,5.0,,4.0,1.0,4.0,,,,,,6.0,2.0,3.0,3.0,3.0,,,4.0,,1.0,,0.5,1.0,0.6666666666666666,,,,,,1.0,,,,0.2222222222222222,0.2857142857142857,0.25,0.25,,,,,1.0,4.0,,2.0,,,,,,,,,,0.5,,1.0,1.0,2.0,0.6666666666666666,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,1423.0,24,-16,49,46,26.0,33,7.0,95,1.0,1.0,,,2.0,2.0,2.0,2.0,,2.0,4.0,5.0,1.0,4.0,17.0,60,2.0,2.0,3.0,4.0,4.0,3.0,2.0,,,3.0,3.0,,,6.0,1.0,,,1.0,2.0,3.0,,,1.0,1.0,1.0,,26.0,,0.5,0.5,1.0,0.25,0.25,0.8,0.6111111111111112,0.6666666666666666,0.4444444444444444,,,23.21428571428571,1.0,,,0.05263157894736842,0.05555555555555555,0.08333333333333333,,,,0.1111111111111111,1.0,1.0,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.2222222222222222,,,,,,0.4,0.5555555555555556,,0.5166888888888889,0.4093,0.47682,10.48,23.9,0.5306122448979592,1.0,2.0,3.0,1.0,1.0,,,,,,,0.3333333333333333,0.2,0.25,0.3333333333333333,0.2222222222222222,0.5,0.5,,,6.0,1.0,2.0,1.0,7.0,,,,1.0,,7.0,2.0,1.0,1.0,1.0,,,7.0,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,,0.1,,,0.3333333333333333,1.0,,,,0.18181818181818182,0.2857142857142857,0.11764705882352941,0.4117647058823529,,1.0,1.0,,1.0,,1.0,2.0,,,0.3333333333333333,,,0.5,0.5,1.0,0.5,0.2,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,1553.0,26,-5,51,50,26.0,32,9.0,101,2.0,4.0,1.0,1.0,,1.0,,,,,2.0,7.0,,,7.0,49,2.0,4.0,,2.0,2.0,,,,1.0,,,,,,2.0,5.0,,5.0,3.0,8.0,1.0,,,,1.0,2.0,26.0,,0.5,1.0,,,,0.2857142857142857,0.2857142857142857,0.3888888888888889,,0.14285714285714285,,16.39344262295082,,,0.21739130434782608,0.07142857142857142,0.16129032258064516,0.1,0.1111111111111111,,0.1111111111111111,0.5714285714285714,0.5,0.6666666666666666,0.14285714285714285,,,,,,,,,0.5,0.25,,0.5714285714285714,,0.5048571428571428,0.52015,0.434025,4.014285714285714,,0.5098039215686274,,2.0,,1.0,,1.0,,,,,,,0.5,1.0,,0.2857142857142857,,,1.0,,3.0,1.0,3.0,,1.0,2.0,,,,2.0,4.0,2.0,2.0,2.0,2.0,,,1.0,0.5,,0.5,,0.5,0.1,0.25,0.07692307692307693,0.42857142857142855,0.14285714285714285,,0.5,1.0,,,0.2222222222222222,0.2222222222222222,0.42857142857142855,0.14285714285714285,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,1324.0,22,-15,40,40,8.0,20,6.0,80,1.0,1.0,,,,1.0,,,,,2.0,5.0,,,4.0,49,,2.0,,2.0,2.0,,,,1.0,1.0,1.0,,,2.0,,4.0,3.0,7.0,,7.0,1.0,1.0,2.0,,2.0,1.0,8.0,,0.5,0.5,,,,0.4,0.4,0.4,,0.2,,14.583333333333334,1.0,1.0,0.3333333333333333,,0.3076923076923077,,,,0.14285714285714285,0.2,1.0,1.0,0.2,,,,,,,,,,,,0.2,,0.44374,,0.3801,9.28,,0.2,1.0,3.0,1.0,,,,,2.0,,,,,,,,0.6,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,653.0,11,-5,24,24,13.0,16,1.0,48,,,,,,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,3.0,6.0,26,,,2.0,,,3.0,2.0,2.0,,2.0,2.0,2.0,,4.0,,,,,,,,,,,1.0,2.0,13.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,,0.6,0.6,0.6,,,23.076923076923077,,,,,,,,,,,,,0.4,,,,0.2,0.4,1.0,1.0,0.5,,,0.5,0.6,1.0,0.45693,,0.516525,15.55,24.73333333333333,0.5416666666666666,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,3.0,,,,0.75,,0.75,,,,,,,,,,,,,0.5,,,,1.0,1.0,,1.0,,3.0,,0.5,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
