EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,FTDefRebounds,Steals,BadPassSteals,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,DeadBallTurnovers,Travels,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffAtRimReboundPct,DefShortMidRangeReboundPct,Offensive Fouls,on,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,485.0,8,4.0,15,17,9,17,4.0,32,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,6.0,12,1.0,2.0,3.0,2.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,5.0,2.0,1.0,6.0,9,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6,0.75,26.31578947368421,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,1.0,0.5,0.5925,0.6295333333333334,0.2,0.2,1.0,8.649999999999999,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,861.0,14,12.0,30,32,24,32,6.0,62,1.0,1.0,,,1.0,1.0,2.0,3.0,2.0,6.0,25,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,5.0,,,,,2.0,,4.0,24,0.5,0.5,0.6666666666666666,1.0,0.5,0.5,0.6,0.6666666666666666,16.666666666666668,,,,,,,,0.25,1.0,1.0,1.0,0.25,0.25,,,0.5,0.4758875,0.391775,,,0.6666666666666666,9.466666666666667,0.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.5,0.3556,0.3333333333333333,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612764,Brian Cardinal,Brian Cardinal,2073,WAS,861.0,14,12.0,30,32,24,32,6.0,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,25,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,24,,,0.3333333333333333,0.5,0.25,0.3333333333333333,0.4,0.5,16.666666666666668,0.1,0.16666666666666666,0.125,,0.16666666666666666,0.3333333333333333,,0.25,1.0,1.0,,0.25,0.25,0.3333333333333333,1.0,0.5,0.5016,0.5371666666666667,0.2,0.25,1.0,9.200000000000001,0.8,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,0.5,0.5,0.25,1.0,,,0.25,0.3333333333333333,0.45,0.5,25.6,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.125,0.6666666666666666,0.2727272727272727,0.2,0.6666666666666666,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,674.0,11,10.0,23,25,17,25,5.0,48,3.0,3.0,3.0,3.0,2.0,,3.0,5.0,4.0,10.0,17,,3.0,5.0,2.0,8.0,4.0,,,,,2.0,1.0,5.0,5.0,4.0,2.0,8.0,17,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.7142857142857143,0.6666666666666666,28.57142857142857,0.125,0.3333333333333333,0.21428571428571427,0.5,,0.3333333333333333,0.3333333333333333,0.6,1.0,1.0,0.6666666666666666,0.4,,0.6,1.0,0.6,0.52,0.52,0.2857142857142857,0.2857142857142857,0.8,3.7,0.7391304347826086,,,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,596.0,10,9.0,21,22,15,22,4.0,43,,1.0,,1.0,,,,1.0,,3.0,14,,,1.0,,3.0,,1.0,1.0,1.0,2.0,,,,,,,3.0,15,,,,,0.5,0.75,0.5,0.75,16.0,,,,,,,,0.3333333333333333,,,,,,0.5,,1.0,0.44778333333333337,0.4304,,,1.0,3.2,0.7142857142857143,,2.0,1.0,2.0,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,0.6666666666666666,,,,0.6666666666666666,0.5,,,25.85,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,1610612764,Bobby Simmons,Bobby Simmons,2250,WAS,265.0,4,3.0,9,10,9,10,2.0,19,,,,,,,,,4.0,4.0,11,,,,4.0,4.0,,,,,,,,,,4.0,1.0,4.0,9,,,,,,,1.0,1.0,18.181818181818183,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1610612764,Bryon Russell,Bryon Russell,935,WAS,108.0,2,,2,3,2,3,1.0,5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,266.0,4,6.0,11,11,11,11,2.0,22,2.0,2.0,2.0,2.0,,,2.0,2.0,,4.0,11,2.0,2.0,2.0,,4.0,,,,,,,1.0,1.0,3.0,,,4.0,11,,,1.0,1.0,1.0,1.0,1.0,1.0,15.384615384615383,0.5,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.66785,0.66785,,,1.0,0.45,1.0,,,,,2.0,4.0,,4.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.66785,1.0,,2.0,2.0,,,4.0,,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,189.0,3,4.0,9,8,9,8,,17,,,,,,,,,,,6,,,,,,,,,,,,1.0,1.0,1.0,,,,9,,,,,,,,,11.11111111111111,0.3333333333333333,,0.25,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,127729.0,2129,-57.0,3968,3967,1197,904,506.0,7935,119.0,192.0,34.0,57.0,156.0,310.0,315.0,658.0,134.0,851.0,4109,90.0,81.0,166.0,50.0,239.0,352.0,184.0,203.0,84.0,425.0,56.0,175.0,236.0,303.0,184.0,90.0,239.0,1197,0.5587301587301587,0.584717607973422,0.4787234042553192,0.4879518072289157,0.4864314789687924,0.4921875,0.5214460784313726,0.5407239819004525,20.84063047285464,0.11467889908256881,0.1362530413625304,0.11925658234383067,0.06725146198830409,0.14328358208955225,0.12794612794612795,0.15789473684210525,0.26051560379918587,0.6197916666666666,0.7083333333333334,0.42857142857142855,0.21166892808683854,0.4206241519674355,0.296875,0.5964912280701754,0.3677069199457259,0.477566462585034,0.48352473684210545,0.1133250311332503,0.12448132780082988,0.2808460634547591,11.091641337386019,0.3016633064516129,146.0,66.0,24.0,79.0,44.0,105.0,26.0,278.0,65.0,19.0,11.0,89.0,61.0,136.0,33.0,63.0,149.0,13.0,0.4888888888888889,0.4739583333333333,0.5,0.10719131614654002,0.6544117647058824,0.47096774193548385,0.48344370860927155,0.08955223880597014,0.125,0.4993189655172414,0.12338425381903642,25.588607594936708,22.0,42.0,6.0,6.0,28.0,5.0,61.0,67.0,0.036813518406759206,0.0211864406779661,0.03486529318541997,0.0367504835589942,0.018404907975460124,0.4375,0.5238095238095238,0.0625,5.0,86.0,56.0,28.0,16.0,0.052083333333333336,23.0,7.0,29.0,9.0,78.0,23.0,51.0,47.0,3.0,0.896551724137931,0.3670886075949367,0.34615384615384615,0.3717948717948718,0.07750759878419453,0.125,0.3484848484848485,0.3484848484848485,0.8695652173913043,0.2916666666666667,0.35384615384615387,0.05434782608695652,0.10894941634241245,15.0,False,50.0,6.0,13.0,2.0,2.0,1.0,1.0,14.0,9.0,1.0,8.0,23.0,77.0,1.0,14.0,30.0,10.0,11.0,12.0,1.0,8.0,25.0,1.0,21.0,3.0,2.0,8.0,1.0,3.0,10.0,24.0,14.0,1.0,0.16666666666666666,0.12179487179487179,0.025806451612903226,0.007575757575757576,0.02849740932642487,0.0273972602739726,0.041916167664670656,0.5833333333333334,0.32051282051282054,0.36496350364963503,0.36,0.7328767123287672,0.017639077340569877,0.46153846153846156,0.46153846153846156,1.0,0.22727272727272727,0.16666666666666666,1.0,0.010416666666666666,1.0,0.0125,,,,,,,,,,,,,
