EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FG3APct,Usage,LiveBallTurnoverPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,PenaltyFG2A,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,Arc3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Technical Free Throw Trips,DefFTReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,SecondChanceFg2Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,2pt And 1 Free Throw Trips,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,Travels,PenaltyFg3Pct,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,386.0,6,2.0,14,14,3.0,28,3.0,3.0,12.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,23.52941176470588,1.0,1.0,1.0,0.59595,25.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,1610612765,Pepe Sanchez,Pepe Sanchez,2143,DET,2148.0,36,5.0,74,72,11.0,146,,,67.0,,,8.0,,16.0,2.0,1.0,2.0,,,8.23529411764706,1.0,,0.2,0.41723999999999994,,27.0,37.0,1.0,1.0,3.0,5.0,1.0,8.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,27.0,1.0,0.1111111111111111,0.09090909090909091,0.09523809523809523,0.08,0.09302325581395349,0.14285714285714285,0.08333333333333333,0.13333333333333333,0.2857142857142857,0.2,0.2,0.2,0.6,0.3356,12.780000000000001,0.36486486486486486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1506.0,25,1.0,54,54,7.0,108,5.0,8.0,47.0,5.0,,,,,,,,,0.6153846153846154,26.229508196721312,,0.38461538461538464,0.8461538461538461,0.4839538461538462,25.887500000000003,26.0,36.0,3.0,,2.0,5.0,3.0,,,,,,,2.0,3.0,,3.0,,,,,,,2.0,26.0,,0.15384615384615385,,,0.15789473684210525,,,,,,,0.23076923076923078,,0.15384615384615385,0.46564999999999995,7.340000000000001,0.48148148148148145,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,12.0,1.0,2.0,2.0,2.0,8.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.5,0.25,1.0,0.25,0.2,0.3076923076923077,1.0,0.375,1.0,0.08333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2,0.5,0.3333333333333333,0.5,1.0,0.23076923076923078,0.4,0.4,0.5,0.6666666666666666,1.0,0.5,0.4,0.2,0.2,0.4,0.442225,0.13333333333333333,0.2857142857142857,0.6666666666666666,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,1443.0,24,7.0,49,48,8.0,97,7.0,10.0,44.0,7.0,2.0,5.0,1.0,12.0,,,2.0,,0.9090909090909091,24.56140350877193,,0.6363636363636364,0.9090909090909091,0.5279818181818181,25.17,16.0,13.0,,,1.0,1.0,,3.0,1.0,,2.0,1.0,,1.0,2.0,1.0,3.0,,,,,,,,16.0,,0.09090909090909091,,0.058823529411764705,0.06666666666666667,0.037037037037037035,,,0.08333333333333333,,,,,0.09090909090909091,0.5237625,22.0,0.32653061224489793,,,3.0,1.0,1.0,,1.0,3.0,1.0,2.0,3.0,11.0,,,1.0,,,4.0,2.0,2.0,2.0,6.0,,1.0,,,,3.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,0.2,,0.2,1.0,0.36363636363636365,,0.4166666666666667,,0.2,,,,,,,,,,0.2727272727272727,0.14285714285714285,0.14285714285714285,1.0,1.0,,,,0.25,0.75,0.14285714285714285,,0.08333333333333333,0.5,,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1610612765,Hubert Davis,Hubert Davis,93,DET,1372.0,23,-1.0,49,50,7.0,99,5.0,5.0,45.0,5.0,1.0,2.0,,5.0,,,,,0.45454545454545453,19.642857142857142,,0.45454545454545453,0.45454545454545453,0.46010909090909086,26.04,21.0,36.0,,,6.0,6.0,2.0,1.0,,,1.0,,,2.0,3.0,,3.0,,,,,,,1.0,21.0,1.0,0.15384615384615385,,,0.1111111111111111,,,,,0.25,,,,0.5454545454545454,0.45276249999999996,19.46666666666667,0.42857142857142855,,,,,1.0,,,2.0,3.0,1.0,,9.0,,,,,,2.0,,4.0,6.0,3.0,,1.0,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,0.2,,0.2,0.5,0.4090909090909091,,0.4090909090909091,,0.5,,,,0.16666666666666666,,,,,,,0.2,0.2,1.0,,,,,,0.5,0.2,,,,,0.4444444444444444,3.0,,1.0,1.0,,,,0.5,,0.5,0.5,1.0,,,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,555.0,9,-1.0,17,15,4.0,32,,,18.0,,,,,,,,,,,23.80952380952381,,,0.4,0.44852,,1.0,1.0,2.0,2.0,1.0,5.0,,,,,,,2.0,2.0,3.0,2.0,5.0,1.0,,,,,,,1.0,,0.5,0.4,,0.6,0.2,1.0,,,,0.5,0.4,0.4,0.2,,7.94,0.058823529411764705,2.0,,,,,,,,3.0,,,6.0,3.0,,,,4.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,0.6,0.6,0.6666666666666666,0.6,0.6666666666666666,,,,1.0,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,0.4877,,,0.6666666666666666,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,59.0,1,,2,1,,3,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1610612765,Michael Curry,Michael Curry,688,DET,185.0,3,-9.0,7,6,,13,,,9.0,,,,,,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,897.0,15,10.0,29,27,4.0,56,,,26.0,,,,,,,,,,,24.242424242424242,,,0.8,0.60106,,8.0,6.0,4.0,,1.0,5.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,8.0,,0.125,,,0.09090909090909091,,,,,0.3333333333333333,,0.8,,0.2,0.7046,3.6,0.27586206896551724,2.0,1.0,,,,,,,2.0,,6.0,10.0,,,,,,,1.0,1.0,4.0,,,,,,,8.0,5.0,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,0.4,0.4,,0.625,,0.25,,,,,,,0.5,0.5,1.0,,,,,,,,1.0,,,,,0.625,0.625,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,1401.0,23,1.0,46,44,6.0,90,1.0,3.0,47.0,1.0,,,,,,,1.0,,0.3333333333333333,23.076923076923077,,0.1111111111111111,0.5555555555555556,0.4735833333333333,23.733333333333334,20.0,27.0,2.0,1.0,3.0,6.0,3.0,,,,,2.0,,4.0,4.0,2.0,6.0,,,,,,,1.0,20.0,,0.36363636363636365,,0.15384615384615385,0.26666666666666666,0.08,,,0.2222222222222222,0.75,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.5020375,10.700000000000001,0.43478260869565216,2.0,2.0,2.0,,1.0,,,1.0,4.0,2.0,5.0,19.0,1.0,,,1.0,3.0,1.0,5.0,14.0,6.0,3.0,3.0,1.0,1.0,,1.0,5.0,2.0,1.0,,,,,,,,,14.0,0.75,1.0,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.7777777777777778,1.0,0.8636363636363636,1.5,1.1666666666666667,0.16666666666666666,,,,,,1.0,1.0,0.5,0.2222222222222222,1.0,1.0,,,,,0.5,,0.25,1.0,,0.2,0.2857142857142857,0.15789473684210525,0.7368421052631579,1.0,1.0,,,,1.0,,,0.5,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,3.0,1.0,1.125,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
