EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,BlockedArc3,SecondChanceArc3FGM,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
123,1610612740,Robert Pack,Robert Pack,123,NOH,9462.0,158,-25.0,291,287,81,59,44,578,9.0,16.0,1.0,2.0,3.0,6.0,1.0,6.0,9.0,20,1.0,1.0,19,42,1.0,18.0,56,301,1.0,4.0,3.0,5.0,6.0,15,1.0,3.0,15,20.0,18.0,1.0,3.0,21.0,5.0,26,3.0,2.0,7.0,3.0,11.0,57,7.0,2.0,10.0,12.0,7.0,19.0,1.0,7.0,3.0,4.0,12.0,2.0,5.0,7.0,7.0,2.0,19.0,2.0,3.0,1.0,9.0,2.0,22.0,7.0,4.0,15,81,3.0,0.5263157894736842,0.5263157894736842,0.4523809523809524,0.25,0.4,0.4418604651162791,0.25,0.375,0.5185185185185185,0.4166666666666667,0.4166666666666667,0.023255813953488372,0.07142857142857142,0.0625,0.3333333333333333,21.47058823529412,0.631578947368421,0.07633587786259542,0.056,0.09090909090909091,0.0784313725490196,0.04964539007092199,0.034482758620689655,0.14285714285714285,0.04,0.10526315789473684,0.027777777777777776,0.08771929824561403,0.07142857142857142,0.125,0.047619047619047616,0.37209302325581395,0.5625,0.6,0.3333333333333333,0.13953488372093023,0.16666666666666666,0.25,0.46511627906976744,0.45,0.45,0.7777777777777778,0.023255813953488372,0.5,0.5,0.375,0.5,0.0625,0.3953488372093023,0.4641802325581396,0.47185,0.454990625,0.14,0.14285714285714285,0.08928571428571429,0.26785714285714285,10.58095238095238,24.8,0.27835051546391754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,15138.0,252,46.0,469,471,120,163,62,940,8.0,17.0,,1.0,3.0,6.0,1.0,3.0,23.0,46,13.0,4.0,32,66,27.0,20.0,120,431,5.0,10.0,,16.0,5.0,13,9.0,11.0,30,38.0,26.0,13.0,3.0,25.0,1.0,26,,1.0,8.0,2.0,15.0,53,1.0,,16.0,16.0,4.0,20.0,1.0,8.0,2.0,6.0,7.0,5.0,5.0,7.0,2.0,,14.0,,3.0,7.0,16.0,,23.0,9.0,3.0,30,120,4.0,0.59375,0.59375,0.48484848484848486,0.5,0.38461538461538464,0.5376344086021505,0.5714285714285714,0.4318181818181818,0.5769230769230769,0.5714285714285714,0.5172413793103449,0.2903225806451613,0.045454545454545456,0.17647058823529413,,21.65137614678899,0.5,0.08791208791208792,0.00546448087431694,,0.07048458149779736,0.01834862385321101,,,0.010752688172043012,0.09803921568627451,0.058823529411764705,0.1,,,0.022222222222222223,0.1827956989247312,0.47058823529411764,0.5714285714285714,0.375,0.03225806451612903,0.3333333333333333,0.3333333333333333,0.4946236559139785,0.5,0.5,0.6956521739130435,0.13978494623655913,0.07142857142857142,,0.2727272727272727,0.5,0.18181818181818182,0.4731182795698925,0.4980467741935484,0.44636363636363635,0.5190727272727274,0.0891089108910891,0.12162162162162163,0.13333333333333333,0.25,13.862121212121211,23.94074074074074,0.255863539445629,6.0,14.0,2.0,3.0,2.0,5.0,6.0,1.0,1.0,12.0,2.0,4.0,3.0,33.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9166666666666666,0.4444444444444444,0.5,0.3333333333333333,0.4444444444444444,0.037037037037037035,0.07692307692307693,0.08571428571428572,0.11538461538461539,0.5,0.15053763440860216,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.46153846153846156,0.5,1.0,0.21428571428571427,0.6666666666666666,0.5,0.07142857142857142,0.22727272727272727,0.4,0.25,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,18620.0,310,38.0,586,582,116,132,102,1168,28.0,48.0,10.0,17.0,7.0,12.0,5.0,15.0,9.0,27,1.0,,42,90,1.0,21.0,108,530,11.0,21.0,4.0,26.0,9.0,17,,6.0,24,56.0,28.0,1.0,12.0,14.0,1.0,15,1.0,,10.0,,4.0,31,23.0,15.0,38.0,58.0,33.0,91.0,2.0,22.0,14.0,8.0,10.0,2.0,5.0,10.0,5.0,1.0,20.0,2.0,2.0,22.0,44.0,3.0,30.0,13.0,3.0,24,116,3.0,0.6666666666666666,0.8235294117647058,0.4666666666666667,0.5238095238095238,0.5294117647058824,0.47802197802197804,0.5238095238095238,0.5294117647058824,0.5142857142857142,0.5416666666666666,0.6,0.01098901098901099,0.13333333333333333,0.20833333333333334,0.06666666666666667,17.780938833570413,0.5,0.1557377049180328,0.08679245283018867,0.3488372093023256,0.18466898954703834,0.09868421052631579,0.1095890410958904,0.14,0.056338028169014086,0.15714285714285714,0.14754098360655737,0.1592920353982301,0.3225806451612903,0.4166666666666667,0.05555555555555555,0.5274725274725275,0.5833333333333334,0.7368421052631579,0.5714285714285714,0.16483516483516483,0.3333333333333333,0.35714285714285715,0.2967032967032967,0.3333333333333333,0.34615384615384615,0.8888888888888888,0.01098901098901099,0.8095238095238095,0.5882352941176471,0.7058823529411765,0.5833333333333334,,0.5384615384615384,0.49300494505494513,0.5329,0.5264411764705882,0.12745098039215685,0.12871287128712872,0.24074074074074073,0.2222222222222222,6.703333333333334,25.0,0.19795221843003413,,,,,,,1.0,,,1.0,,,,,3.0,1.0,,7.0,2.0,2.0,12.0,,,,12.0,8.0,,1.0,,,1.0,,,0.1794871794871795,0.1875,0.6666666666666666,,,,,1.0,1.0,,,,,,,,,1.0,16.0,3.0,5.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,0.037037037037037035,0.35714285714285715,0.15789473684210525,0.14285714285714285,0.8,0.2,,,,,,True,,,,,
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,38145.0,636,16.0,1185,1180,264,305,178,2365,60.0,85.0,21.0,34.0,14.0,19.0,16.0,38.0,13.0,48,,,89,171,,27.0,205,1129,25.0,42.0,8.0,58.0,17.0,38,,5.0,39,128.0,50.0,,6.0,17.0,5.0,22,3.0,2.0,6.0,1.0,10.0,49,49.0,22.0,87.0,120.0,58.0,178.0,5.0,19.0,12.0,7.0,29.0,4.0,15.0,17.0,14.0,3.0,46.0,5.0,13.0,46.0,87.0,7.0,41.0,21.0,2.0,39,264,7.0,0.7191011235955056,0.9014084507042254,0.52046783625731,0.5952380952380952,0.4473684210526316,0.52046783625731,0.5952380952380952,0.4473684210526316,0.5423280423280423,0.6170212765957447,0.4431818181818182,,0.03508771929824561,0.058823529411764705,0.02631578947368421,16.845878136200717,0.6304347826086957,0.17827868852459017,0.09683794466403162,0.22,0.18537414965986396,0.09847198641765705,0.1044776119402985,0.11926605504587157,0.08365019011406843,0.1773049645390071,0.2265625,0.1506849315068493,0.17391304347826086,0.3225806451612903,0.06666666666666667,0.49707602339181284,0.7058823529411765,0.75,0.6666666666666666,0.2222222222222222,0.42105263157894735,0.43243243243243246,0.2807017543859649,0.2708333333333333,0.2708333333333333,0.8461538461538461,,0.8095238095238095,0.6176470588235294,0.5,0.7368421052631579,,0.49707602339181284,0.4765245614035086,0.5318894736842106,0.4651526315789473,0.11229946524064172,0.11229946524064172,0.28292682926829266,0.1902439024390244,6.691812865497077,,0.22278481012658227,,,,,,,,,,,,,,,,,,9.0,1.0,5.0,44.0,,,1.0,44.0,20.0,,,,,,,,0.10843373493975904,0.09090909090909091,0.45454545454545453,,,,,,,,,,,,,,,,36.0,,11.0,2.0,24.0,19.0,1.0,1.0,1.0,1.0,,0.3793103448275862,,0.17647058823529413,0.8125,0.19047619047619047,,,,,,True,,,,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,21824.0,364,3.0,686,685,131,148,103,1371,19.0,44.0,4.0,9.0,5.0,10.0,10.0,19.0,21.0,78,9.0,2.0,50,141,14.0,23.0,138,621,7.0,16.0,2.0,19.0,6.0,20,4.0,6.0,24,72.0,28.0,9.0,8.0,24.0,5.0,29,4.0,1.0,7.0,6.0,11.0,63,9.0,3.0,21.0,25.0,10.0,35.0,2.0,10.0,8.0,2.0,10.0,2.0,4.0,8.0,6.0,,18.0,,1.0,12.0,35.0,2.0,27.0,13.0,2.0,24,131,3.0,0.72,0.782608695652174,0.3546099290780142,0.4375,0.3,0.3709677419354839,0.5,0.375,0.41317365269461076,0.5277777777777778,0.4444444444444444,0.09032258064516129,0.05673758865248227,0.13636363636363635,0.05263157894736842,23.009950248756223,0.5555555555555556,0.07317073170731707,0.0297029702970297,0.04918032786885246,0.06896551724137931,0.028735632183908046,0.023255813953488372,0.01818181818181818,0.037037037037037035,0.024691358024691357,0.06578947368421052,0.1076923076923077,0.04878048780487805,0.05,0.022222222222222223,0.2838709677419355,0.4318181818181818,0.5,0.5263157894736842,0.12258064516129032,0.5263157894736842,0.5555555555555556,0.5032258064516129,0.2692307692307692,0.2727272727272727,0.9523809523809523,0.05806451612903226,0.5294117647058824,0.4444444444444444,0.4166666666666667,0.5,0.08333333333333333,0.3741935483870968,0.47824419354838704,0.4834466666666667,0.5037729166666667,0.07878787878787878,0.08609271523178808,0.13768115942028986,0.17391304347826086,11.706382978723406,24.321428571428573,0.19096209912536444,4.0,5.0,1.0,1.0,2.0,2.0,1.0,,,5.0,1.0,1.0,2.0,15.0,,1.0,1.0,1.0,3.0,3.0,,,,,,,1.0,0.35714285714285715,1.0,0.5,0.35714285714285715,0.07142857142857142,0.1111111111111111,0.022222222222222223,0.027777777777777776,,0.03225806451612903,0.8,0.8,1.0,0.1111111111111111,0.125,1.0,0.058823529411764705,1.0,1.0,,0.08333333333333333,1.0,,0.1111111111111111,8.0,,1.0,2.0,,,,,,,0.01282051282051282,0.06666666666666667,,,0.6,,,,,,,True,,,,,
2213,1610612740,Kirk Haston,Kirk Haston,2213,NOH,2099.0,35,-21.0,75,74,37,42,7,149,,,,,,,,,1.0,7,2.0,2.0,1,7,3.0,2.0,4,74,,1.0,,,,3,3.0,2.0,2,,2.0,2.0,,2.0,,2,,,2.0,,,4,,3.0,3.0,6.0,,6.0,,,,,3.0,,1.0,2.0,2.0,,5.0,,3.0,3.0,6.0,2.0,4.0,2.0,,2,37,,,,0.14285714285714285,,,0.1,,,0.16666666666666666,,0.125,0.3,,,,20.98765432098765,0.6,0.1111111111111111,,0.42857142857142855,0.17647058823529413,,,,,,0.2222222222222222,0.1,0.5,0.3333333333333333,,,,,,,,,0.7,0.14285714285714285,0.14285714285714285,,0.2,,,,,0.3333333333333333,0.3,0.43521,0.3604,0.4632833333333333,0.16666666666666666,0.2222222222222222,,0.5,19.642857142857142,23.766666666666666,0.49333333333333335,,1.0,,,,1.0,,,,,,,,,,,,,,,3.0,1.0,,,4.0,4.0,,,,,,,,,,1.0,0.1,,,,,,,,,,,0.16666666666666666,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,True,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,10317.0,172,,327,322,67,92,41,649,7.0,13.0,4.0,6.0,1.0,1.0,,3.0,4.0,8,7.0,2.0,11,24,12.0,5.0,39,298,4.0,6.0,1.0,9.0,1.0,1,3.0,,2,14.0,8.0,7.0,1.0,15.0,1.0,16,1.0,,10.0,2.0,3.0,33,14.0,1.0,13.0,14.0,14.0,28.0,2.0,10.0,6.0,4.0,2.0,1.0,2.0,3.0,,,5.0,,,11.0,14.0,,9.0,5.0,,2,67,,0.6363636363636364,0.7777777777777778,0.4583333333333333,0.6666666666666666,1.0,0.4722222222222222,0.5,0.25,0.4875,0.5,0.25,0.3333333333333333,0.041666666666666664,0.07692307692307693,,11.936339522546419,0.4,0.09027777777777778,0.10071942446043165,0.07142857142857142,0.08860759493670886,0.0875,0.1,0.125,0.08955223880597014,0.10810810810810811,0.11627906976744186,0.0625,0.09090909090909091,,0.1,0.3611111111111111,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.08333333333333333,,,0.2222222222222222,0.5,0.5,1.0,0.19444444444444445,0.75,0.6666666666666666,0.25,1.0,0.5,0.6944444444444444,0.5278305555555556,0.567875,0.5495625,0.125,0.17857142857142858,0.23076923076923078,0.05128205128205128,7.595833333333334,24.066666666666666,0.20489296636085627,3.0,5.0,,1.0,,1.0,1.0,1.0,,4.0,,2.0,,12.0,,1.0,,,1.0,1.0,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,0.1388888888888889,0.6,0.6,1.0,0.14285714285714285,0.14285714285714285,1.0,0.125,,,0.125,0.25,,,0.14285714285714285,4.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,21233.0,354,28.0,650,652,143,183,89,1302,7.0,13.0,1.0,2.0,,1.0,17.0,35.0,22.0,67,37.0,10.0,46,115,41.0,30.0,161,633,4.0,15.0,,11.0,11.0,25,11.0,9.0,40,26.0,66.0,37.0,,37.0,6.0,43,4.0,2.0,15.0,7.0,15.0,92,4.0,10.0,33.0,44.0,4.0,48.0,,9.0,5.0,4.0,18.0,3.0,10.0,9.0,8.0,2.0,27.0,2.0,6.0,8.0,15.0,1.0,35.0,12.0,2.0,40,143,1.0,0.2826086956521739,0.28888888888888886,0.4,0.26666666666666666,0.44,0.4198717948717949,0.3235294117647059,0.4305555555555556,0.4556213017751479,0.3235294117647059,0.47560975609756095,0.26282051282051283,,,,25.823451910408433,0.6666666666666666,0.12452830188679245,0.015748031496062992,0.16666666666666666,0.13230769230769232,0.012987012987012988,0.03225806451612903,,0.015037593984962405,0.05813953488372093,0.16666666666666666,0.1504424778761062,0.17073170731707318,0.15789473684210525,,0.08333333333333333,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.22435897435897437,0.4857142857142857,0.4857142857142857,0.42948717948717946,0.3283582089552239,0.3283582089552239,0.3181818181818182,0.23717948717948717,0.11764705882352941,0.5,0.027777777777777776,,0.2777777777777778,0.34615384615384615,0.44265480769230764,0.4090107142857143,0.43025277777777776,0.0718562874251497,0.09523809523809523,0.06832298136645963,0.2484472049689441,13.115652173913043,24.773170731707314,0.22,2.0,4.0,,,1.0,1.0,11.0,2.0,2.0,13.0,1.0,2.0,3.0,36.0,3.0,11.0,,,1.0,1.0,2.0,,,,2.0,2.0,0.9230769230769231,0.3170731707317073,0.5,0.2727272727272727,0.3170731707317073,,,,,1.0,0.02564102564102564,0.5,0.5,1.0,0.2972972972972973,0.2972972972972973,0.9090909090909091,,,,0.11764705882352941,0.027777777777777776,1.0,0.2,0.2972972972972973,2.0,,1.0,2.0,1.0,1.0,,,,1.0,,0.058823529411764705,,,0.11764705882352941,,,1.0,8.0,0.5,1.0,True,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,9566.0,159,-7.0,295,290,66,87,43,585,9.0,16.0,4.0,5.0,3.0,3.0,3.0,13.0,2.0,9,,,14,38,,21.0,49,294,4.0,7.0,7.0,15.0,3.0,6,,8.0,14,18.0,10.0,,4.0,5.0,1.0,6,1.0,,2.0,2.0,1.0,13,16.0,1.0,21.0,25.0,20.0,45.0,,4.0,1.0,3.0,5.0,2.0,3.0,5.0,2.0,1.0,10.0,3.0,3.0,8.0,12.0,,28.0,11.0,4.0,14,66,1.0,0.6428571428571429,0.75,0.3684210526315789,0.5714285714285714,0.5,0.3684210526315789,0.5714285714285714,0.5,0.4803921568627451,0.625,0.6363636363636364,,0.10526315789473684,0.125,0.15384615384615385,17.579250720461093,0.5,0.16666666666666666,0.13559322033898305,0.043478260869565216,0.1476510067114094,0.1347517730496454,0.14705882352941177,0.11538461538461539,0.13793103448275862,0.12903225806451613,0.23076923076923078,0.14285714285714285,0.05555555555555555,,,0.42105263157894735,0.5625,0.6428571428571429,0.5555555555555556,0.34210526315789475,0.23076923076923078,0.2727272727272727,0.23684210526315788,0.2222222222222222,0.2222222222222222,1.0,,0.7142857142857143,0.8,0.5,1.0,,0.42105263157894735,0.4928947368421053,0.5483,0.5281,0.23404255319148937,0.23404255319148937,0.30612244897959184,0.2857142857142857,6.918421052631579,,0.22372881355932203,,,,,,,,,,,,,,,,,,3.0,,2.0,6.0,,,2.0,6.0,4.0,,,,,,,,0.13043478260869565,0.11764705882352941,0.6666666666666666,,,,,,,,,,,,,,,,4.0,1.0,3.0,2.0,4.0,,,,1.0,,,0.375,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.5,,,,,,True,,,,,
922,1610612740,Elden Campbell,Elden Campbell,922,NOH,7403.0,123,8.0,222,223,46,37,22,445,8.0,11.0,3.0,3.0,2.0,4.0,,12.0,8.0,17,,,16,40,,19.0,51,204,3.0,5.0,,6.0,3.0,8,,6.0,12,22.0,10.0,,2.0,8.0,1.0,9,1.0,,3.0,5.0,,19,4.0,6.0,15.0,24.0,7.0,31.0,2.0,5.0,4.0,1.0,5.0,,1.0,2.0,4.0,,7.0,,1.0,6.0,16.0,2.0,23.0,10.0,2.0,12,46,1.0,0.6875,0.8461538461538461,0.4,0.6,0.375,0.4,0.6,0.375,0.5,0.6,0.5454545454545454,,0.05,0.09090909090909091,0.08333333333333333,23.29317269076305,0.7142857142857143,0.16304347826086957,0.04395604395604396,0.21428571428571427,0.175,0.06666666666666667,,0.043478260869565216,0.06,0.18518518518518517,0.23809523809523808,0.11363636363636363,0.23529411764705882,0.18181818181818182,0.09090909090909091,0.275,0.7272727272727273,0.8,0.375,0.3,,,0.425,0.47058823529411764,0.47058823529411764,1.0,,0.6,1.0,0.5,0.5,,0.275,0.43911249999999996,0.47145,0.47392500000000004,0.20408163265306123,0.20408163265306123,0.11764705882352941,0.23529411764705882,10.515,,0.2072072072072072,,,,,,,,,,,,,,,,,,3.0,,1.0,6.0,,,,6.0,4.0,,,,,,,,0.21428571428571427,0.18181818181818182,0.6666666666666666,,,,,,,,,,,,,,,,6.0,,3.0,2.0,3.0,3.0,1.0,,,,,0.6,,0.3333333333333333,,,,,,,,True,,,,,
