EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangePctBlocked,ShortMidRangePctAssisted,PenaltyCorner3FGM,Travels,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,on,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,14089.0,235,-69,429,439,79,117,56,868,9.0,16,3.0,7.0,1.0,1.0,8,16,4.0,8.0,,,,,,1.0,,,,21,40,,1.0,11.0,53,481,5.0,10,,2.0,12.0,3.0,4.0,,,6.0,12.0,28,14,,,8.0,1.0,,5.0,11,2.0,13,2.0,,6.0,,5,28,1.0,15.0,1.0,8.0,31,4.0,43,17,60,2.0,3.0,1.0,2.0,4,,2.0,6.0,,2.0,10,2.0,1,10,25,3.0,3.0,18.0,,7.0,14.0,9.0,,5.0,14.0,10.0,12.0,79,1,0.6666666666666666,0.8235294117647058,,,,,0.525,0.5,0.75,0.5121951219512195,0.5,0.75,0.53,0.5,0.75,0.024390243902439025,0.125,0.1875,11.976047904191617,0.4,0.23529411764705882,0.06666666666666667,0.1834319526627219,0.08620689655172414,0.21621621621621623,0.024390243902439025,0.18932038834951456,0.07441860465116279,0.16216216216216217,0.05084745762711865,0.07692307692307693,0.034482758620689655,,0.18333333333333332,0.12,0.23728813559322035,0.18518518518518517,0.3,0.13333333333333333,0.7142857142857143,0.3902439024390244,0.5625,0.6923076923076923,0.6666666666666666,0.3902439024390244,0.5,0.5714285714285714,0.1951219512195122,0.5,0.5,1.0,,,,,0.024390243902439025,,,,0.7,0.42857142857142855,,,,0.25,1.0,,,,0.4146341463414634,,0.4717353658536585,0.5394222222222221,0.43595,0.14583333333333334,0.14893617021276595,0.22641509433962265,0.22641509433962265,6.697500000000001,27.4,0.18414918414918416,0.125,0.5,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,
2066,1610612747,Soumaila Samake,Soumaila Samake,2066,LAL,1080.0,18,3,36,37,9,24,9,73,2.0,4,1.0,2.0,,,2,4,,,,,,,,,,,,4,8,,,2.0,10,32,1.0,2,,2.0,4.0,,,,,,,6,2,,,2.0,,,1.0,1,,1,,,,,1,2,,4.0,,,2,2.0,4,4,8,1.0,,,,1,,,,,1.0,1,1.0,1,1,3,,,2.0,,1.0,,,,,,,,9,1,0.75,1.0,,,,,0.5,0.5,,0.5,0.5,,0.5555555555555556,0.6666666666666666,,,0.125,,21.73913043478261,1.0,1.0,,0.15384615384615385,0.23529411764705882,,,0.14285714285714285,0.19047619047619047,0.3333333333333333,0.25,0.14285714285714285,,,,,0.2857142857142857,,,0.3333333333333333,,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,1.0,0.5,,,,,,,,,0.5,,0.48940000000000006,0.58335,,0.1111111111111111,0.1111111111111111,0.4,,4.4875,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,13082.0,218,-63,436,442,92,207,60,878,23.0,39,9.0,15.0,9.0,14.0,11,26,9.0,29.0,,,,,,,,,,43,94,,,13.0,99,459,14.0,23,,3.0,31.0,9.0,21.0,,,3.0,21.0,48,38,,,20.0,,,5.0,3,2.0,5,1.0,1.0,1.0,,2,12,5.0,20.0,,1.0,26,2.0,29,25,54,8.0,5.0,4.0,1.0,5,2.0,2.0,12.0,1.0,3.0,17,2.0,1,18,40,3.0,5.0,19.0,3.0,9.0,3.0,2.0,1.0,,3.0,3.0,21.0,92,2,0.5581395348837209,0.7272727272727273,,,,,0.4574468085106383,0.6086956521739131,0.42857142857142855,0.4574468085106383,0.6086956521739131,0.42857142857142855,0.4852941176470588,0.6458333333333334,0.4375,,0.05319148936170213,0.05128205128205128,23.017408123791103,0.29411764705882354,0.10526315789473684,,0.1452513966480447,0.10695187165775401,0.02564102564102564,0.10204081632653061,0.12385321100917432,0.1059322033898305,0.1509433962264151,0.1016949152542373,0.08,0.0625,0.17647058823529413,0.15384615384615385,0.11538461538461539,0.16129032258064516,0.030303030303030304,,0.17391304347826086,1.0,0.4148936170212766,0.5897435897435898,0.6216216216216216,0.5652173913043478,0.2765957446808511,0.4230769230769231,0.4782608695652174,0.30851063829787234,0.3103448275862069,0.3103448275862069,0.4444444444444444,,,,,,,,,0.6521739130434783,0.6,0.1111111111111111,,,0.6666666666666666,0.6428571428571429,,,,0.4148936170212766,,0.48218723404255326,0.5244263157894737,0.5250238095238094,0.09,0.09,0.31313131313131315,0.21212121212121213,7.9180851063829785,,0.21100917431192662,0.11538461538461539,0.6363636363636364,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,10768.0,179,-7,352,356,115,133,46,708,5.0,15,2.0,5.0,2.0,4.0,1,6,5.0,12.0,2.0,5.0,1.0,1.0,1.0,9.0,,1.0,5.0,11,33,3.0,14.0,4.0,35,344,3.0,7,1.0,1.0,10.0,3.0,11.0,2.0,6.0,1.0,13.0,12,10,9.0,,4.0,9.0,1.0,3.0,19,2.0,21,1.0,1.0,12.0,4.0,3,44,,5.0,1.0,6.0,20,5.0,31,6,37,1.0,4.0,4.0,,6,2.0,6.0,2.0,,,8,1.0,3,9,14,,,5.0,1.0,2.0,2.0,,,2.0,2.0,1.0,13.0,115,2,0.5454545454545454,0.6666666666666666,1.0,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.2727272727272727,0.32978723404255317,0.5625,0.35294117647058826,0.35714285714285715,0.625,0.38235294117647056,0.2978723404255319,0.09090909090909091,0.06666666666666667,13.902439024390246,0.75,0.38461538461538464,0.07142857142857142,0.14492753623188406,0.036231884057971016,0.1935483870967742,,0.15384615384615385,0.028409090909090908,0.04878048780487805,,0.06666666666666667,,,0.058823529411764705,0.16326530612244897,0.18181818181818182,0.08695652173913043,0.5,0.03225806451612903,0.5,0.3191489361702128,0.3333333333333333,0.35714285714285715,0.2,0.1276595744680851,0.16666666666666666,0.25,0.2553191489361702,0.4166666666666667,0.4166666666666667,0.8,0.10638297872340426,0.4,0.4,1.0,0.19148936170212766,0.1111111111111111,0.1111111111111111,1.0,0.625,0.4,,0.125,,0.23529411764705882,0.5,0.058823529411764705,0.29411764705882354,0.2,0.6170212765957447,0.1111111111111111,0.5044244680851064,0.524275,0.5042588235294118,0.041666666666666664,0.058823529411764705,0.2857142857142857,0.37142857142857144,8.284848484848485,24.507142857142856,0.32670454545454547,0.3333333333333333,1.0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,True,,,,
109,1610612747,Robert Horry,Robert Horry,109,LAL,109119.0,1819,215,3532,3499,1285,1248,458,7031,62.0,109,19.0,46.0,22.0,35.0,16,52,29.0,81.0,6.0,36.0,5.0,16.0,31.0,105.0,11.0,11.0,35.0,107,242,37.0,141.0,83.0,408,3580,23.0,61,16.0,13.0,68.0,29.0,62.0,14.0,51.0,41.0,141.0,134,80,105.0,6.0,32.0,105.0,31.0,12.0,139,40.0,179,31.0,9.0,61.0,25.0,53,398,25.0,113.0,7.0,43.0,176,23.0,242,145,387,9.0,72.0,40.0,32.0,54,18.0,38.0,37.0,5.0,16.0,91,7.0,36,99,191,11.0,7.0,109.0,13.0,42.0,41.0,25.0,5.0,11.0,43.0,20.0,141.0,1285,24,0.6261682242990654,0.7362637362637363,0.9459459459459459,0.2624113475177305,0.27450980392156865,0.2624113475177305,0.44214876033057854,0.3770491803278688,0.46774193548387094,0.42428198433420367,0.35714285714285715,0.4424778761061947,0.4733178654292343,0.3953488372093023,0.5035714285714286,0.3681462140992167,0.049586776859504134,0.06422018348623854,12.769080234833659,0.5934065934065934,0.20535714285714285,0.05303030303030303,0.13262999246420498,0.08848864526233359,0.12427745664739884,0.06281407035175879,0.13090257023311416,0.08238805970149254,0.050955414012738856,0.09903381642512077,0.10200364298724955,0.059233449477351915,0.07207207207207207,0.10746268656716418,0.14719626168224298,0.13652482269503546,0.1297709923664122,0.10714285714285714,0.04090909090909091,0.46511627906976744,0.2845953002610966,0.5688073394495413,0.6078431372549019,0.5806451612903226,0.13577023498694518,0.3076923076923077,0.3333333333333333,0.21148825065274152,0.35802469135802467,0.3625,0.7586206896551724,0.09399477806788512,0.16666666666666666,0.17142857142857143,1.0,0.2741514360313316,0.29523809523809524,0.29523809523809524,0.9354838709677419,0.5974025974025974,0.41304347826086957,0.05263157894736842,0.06493506493506493,0.14285714285714285,0.30973451327433627,0.6285714285714286,0.1415929203539823,0.30973451327433627,0.3142857142857143,0.6527415143603134,0.29523809523809524,0.5004745406824147,0.5191926229508197,0.5031763392857143,0.10194174757281553,0.15498154981549817,0.16666666666666666,0.34558823529411764,7.851239669421488,24.95106382978723,0.36381653454133633,0.07692307692307693,0.5625,3.0,3.0,,19.0,,0.012345679012345678,0.1875,,3.0,3.0,,1.0,0.1875,0.0070921985815602835,,0.2727272727272727,0.6666666666666666,,2.0,1.0,,,,1.0,1.0,,False,1.0,0.027777777777777776,,
145,1610612747,Tracy Murray,Tracy Murray,145,LAL,6118.0,102,-43,203,205,73,88,25,408,,1,,1.0,,,3,4,3.0,10.0,,5.0,,4.0,2.0,11.0,1.0,,3.0,6,15,2.0,16.0,4.0,22,229,,1,1.0,,,1.0,3.0,,7.0,,2.0,8,4,6.0,,,10.0,2.0,,4,1.0,5,,1.0,3.0,,1,11,,2.0,,4.0,7,,11,2,13,,4.0,3.0,1.0,8,1.0,6.0,2.0,,2.0,10,1.0,1,6,15,2.0,,5.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,73,2,0.6666666666666666,0.6666666666666666,1.0,0.125,,0.13333333333333333,0.4,,0.3333333333333333,0.2903225806451613,,0.1,0.3333333333333333,,0.1,0.5161290322580645,,,18.220338983050848,0.8,,,0.1111111111111111,0.02631578947368421,0.3076923076923077,,0.14473684210526316,0.02040816326530612,0.0625,,0.027777777777777776,,,0.17647058823529413,0.045454545454545456,0.125,0.3333333333333333,0.25,,0.6666666666666666,0.03225806451612903,,,,0.12903225806451613,0.75,0.75,0.3225806451612903,0.3,0.3,1.0,0.16129032258064516,,,,0.3548387096774194,0.18181818181818182,0.18181818181818182,1.0,0.5,,,,0.5,,,0.4,0.3,,0.5483870967741935,0.2,0.46241833333333343,0.5521,0.45895555555555556,0.0625,0.125,,0.09090909090909091,14.993333333333332,25.962500000000002,0.35960591133004927,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,62748.0,1046,146,2041,2013,825,691,293,4054,38.0,66,16.0,26.0,7.0,16.0,11,44,32.0,95.0,11.0,28.0,4.0,10.0,19.0,55.0,7.0,12.0,30.0,81,205,30.0,83.0,60.0,312,2059,19.0,38,11.0,10.0,57.0,16.0,51.0,17.0,40.0,41.0,124.0,126,36,84.0,6.0,20.0,53.0,19.0,14.0,38,11.0,49,10.0,1.0,14.0,7.0,17,109,13.0,43.0,6.0,29.0,87,11.0,127,62,189,9.0,38.0,17.0,21.0,27,3.0,14.0,16.0,4.0,13.0,43,7.0,13,48,107,6.0,7.0,76.0,3.0,20.0,23.0,9.0,4.0,10.0,23.0,15.0,124.0,825,22,0.7777777777777778,0.8873239436619719,0.9333333333333333,0.3614457831325301,0.425,0.37037037037037035,0.3951219512195122,0.5,0.3137254901960784,0.4375,0.47959183673469385,0.45604395604395603,0.48148148148148145,0.5181818181818182,0.5344827586206896,0.2881944444444444,0.06829268292682927,0.12121212121212122,15.323590814196242,0.627906976744186,0.16923076923076924,0.06976744186046512,0.116,0.05740987983978638,0.15508021390374332,0.056768558951965066,0.12379935965848453,0.05725971370143149,0.07428571428571429,0.06302521008403361,0.044642857142857144,0.06896551724137931,0.01818181818181818,0.11290322580645161,0.10572687224669604,0.12462908011869436,0.16083916083916083,0.13636363636363635,0.05732484076433121,0.6521739130434783,0.22916666666666666,0.5757575757575758,0.6551724137931034,0.6578947368421053,0.1527777777777778,0.25,0.28205128205128205,0.3298611111111111,0.3368421052631579,0.3404255319148936,0.9375,0.09722222222222222,0.39285714285714285,0.39285714285714285,1.0,0.1909722222222222,0.34545454545454546,0.34545454545454546,0.8947368421052632,0.5306122448979592,0.6153846153846154,0.25,0.08163265306122448,0.14285714285714285,0.17582417582417584,0.4375,0.10989010989010989,0.32967032967032966,0.4,0.5173611111111112,0.3584905660377358,0.4751092657342658,0.5106818181818181,0.4694376404494382,0.06885245901639345,0.09009009009009009,0.18269230769230768,0.3974358974358974,10.445365853658535,25.716867469879517,0.4042136207741303,0.11363636363636363,0.7272727272727273,5.0,1.0,1.0,19.0,1.0,0.010526315789473684,0.5,0.012048192771084338,1.0,3.0,2.0,,0.2727272727272727,,,0.14285714285714285,1.0,2.0,,,0.5,1.0,,1.0,,,False,,,1.0,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,36964.0,616,-7,1173,1165,369,354,165,2338,9.0,17,3.0,3.0,5.0,6.0,8,30,21.0,47.0,1.0,6.0,,4.0,26.0,71.0,11.0,12.0,28.0,38,94,27.0,77.0,6.0,163,1187,4.0,11,11.0,2.0,22.0,12.0,18.0,12.0,32.0,4.0,64.0,54,22,72.0,9.0,6.0,69.0,26.0,5.0,50,17.0,67,13.0,4.0,20.0,11.0,19,151,2.0,11.0,,10.0,50,6.0,66,13,79,1.0,22.0,14.0,8.0,18,4.0,16.0,9.0,1.0,2.0,27,1.0,8,22,48,2.0,2.0,11.0,1.0,5.0,8.0,3.0,1.0,4.0,8.0,2.0,64.0,369,11,0.7105263157894737,0.7714285714285715,0.8888888888888888,0.35064935064935066,0.375,0.36,0.40425531914893614,0.36363636363636365,0.6666666666666666,0.4590643274853801,0.45454545454545453,0.6,0.4630681818181818,0.4583333333333333,0.6037735849056604,0.4502923976608187,0.05319148936170213,0.058823529411764705,14.817518248175183,0.6666666666666666,0.13953488372093023,,0.11286681715575621,0.023965141612200435,0.1,0.013422818791946308,0.11049723756906077,0.02138157894736842,,0.04,0.021164021164021163,0.016666666666666666,,0.07272727272727272,0.13725490196078433,0.11666666666666667,0.09210526315789473,0.125,0.010309278350515464,0.25,0.09941520467836257,0.5294117647058824,0.5625,0.5555555555555556,0.17543859649122806,0.26666666666666666,0.3076923076923077,0.27485380116959063,0.44680851063829785,0.44680851063829785,0.9523809523809523,0.03508771929824561,0.16666666666666666,0.16666666666666666,,0.4152046783625731,0.36619718309859156,0.36619718309859156,0.9230769230769231,0.13636363636363635,1.0,,,0.5,0.12,0.8333333333333334,0.08,0.56,0.42857142857142855,0.5497076023391813,0.37681159420289856,0.46732928994082834,0.47773235294117655,0.47146354166666676,0.02857142857142857,0.05102040816326531,0.13496932515337423,0.39263803680981596,12.234042553191491,26.1038961038961,0.3145780051150895,0.13333333333333333,0.25,,1.0,,1.0,1.0,,,,4.0,4.0,2.0,,0.36363636363636365,,,0.36363636363636365,1.0,,,,,,,,,,False,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,175480.0,2925,300,5672,5633,1848,1670,747,11305,232.0,358,29.0,55.0,80.0,127.0,135,327,269.0,671.0,9.0,27.0,6.0,10.0,99.0,247.0,21.0,39.0,121.0,636,1356,108.0,274.0,509.0,2105,5879,53.0,130,27.0,43.0,182.0,198.0,421.0,42.0,131.0,268.0,790.0,470,802,201.0,123.0,40.0,239.0,99.0,63.0,327,91.0,418,49.0,42.0,167.0,71.0,89,927,19.0,66.0,4.0,80.0,303,7.0,390,89,479,23.0,160.0,104.0,56.0,157,32.0,94.0,94.0,17.0,63.0,251,16.0,84,51,190,6.0,29.0,607.0,43.0,227.0,57.0,26.0,12.0,19.0,59.0,33.0,790.0,1848,32,0.3694968553459119,0.3814935064935065,0.6203703703703703,0.39416058394160586,0.32061068702290074,0.40601503759398494,0.4690265486725664,0.4076923076923077,0.47030878859857483,0.48957055214723927,0.4426751592356688,0.47282608695652173,0.5484639830508474,0.49719101123595505,0.5610632183908046,0.16809815950920245,0.046460176991150445,0.08659217877094973,32.48252810695838,0.6254980079681275,0.04142011834319527,0.01809954751131222,0.13963133640552997,0.031578947368421054,0.149812734082397,0.03204047217537943,0.14164201183431951,0.03168095415579575,0.04734848484848485,0.027142857142857142,0.025522041763341066,0.03044496487119438,0.03614457831325301,0.09090909090909091,0.1359773371104816,0.16987179487179488,0.16791979949874686,0.0962962962962963,0.029150823827629912,0.559322033898305,0.2196319018404908,0.6480446927374302,0.709480122324159,0.41810344827586204,0.20061349693251534,0.41284403669724773,0.4470198675496689,0.4116564417177914,0.4008941877794337,0.40512048192771083,0.3828996282527881,0.016564417177914112,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.15153374233128836,0.4008097165991903,0.4024390243902439,0.6161616161616161,0.3503184713375796,0.5272727272727272,0.1724137931034483,0.03821656050955414,0.1337579617834395,0.23007246376811594,0.6299212598425197,0.018115942028985508,0.21920289855072464,0.32231404958677684,0.38773006134969323,0.41422594142259417,0.4615094502779494,0.4734748062015503,0.46002767527675276,0.1280923584387026,0.1474025974025974,0.08646080760095012,0.3752969121140142,11.367625368731563,26.365693430656933,0.32581100141043723,0.0764525993883792,0.25925925925925924,3.0,7.0,6.0,69.0,1.0,0.010432190760059613,0.3,0.021505376344086023,6.0,11.0,8.0,1.0,0.4074074074074074,0.0036496350364963502,0.004048582995951417,0.2857142857142857,0.8333333333333334,5.0,2.0,,0.8333333333333334,0.6,42.0,1.0,,1.0,False,2.0,,1.0,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,13048.0,217,-12,410,409,110,112,65,819,,1,,,,1.0,1,5,13.0,32.0,,3.0,1.0,,,6.0,1.0,,1.0,14,38,,9.0,4.0,32,429,1.0,3,2.0,,2.0,7.0,12.0,,1.0,2.0,16.0,24,4,,,,5.0,,1.0,19,5.0,24,4.0,1.0,9.0,2.0,8,53,1.0,6.0,,3.0,11,,14,7,21,1.0,4.0,1.0,3.0,10,2.0,8.0,3.0,,2.0,13,,6,11,28,,,4.0,,1.0,1.0,,1.0,,1.0,,16.0,110,4,0.8571428571428571,0.8571428571428571,,,,,0.3684210526315789,0.3333333333333333,0.5833333333333334,0.2978723404255319,0.2,0.5384615384615384,0.32653061224489793,0.2,0.5714285714285714,0.19148936170212766,0.02631578947368421,,12.704918032786885,0.7692307692307693,,,0.08208955223880597,0.03592814371257485,0.06,0.02127659574468085,0.07608695652173914,0.03271028037383177,0.030303030303030304,0.06976744186046512,0.02197802197802198,0.02857142857142857,,0.10526315789473684,0.08163265306122448,0.07575757575757576,0.02564102564102564,0.18181818181818182,0.03225806451612903,,0.02127659574468085,,,,0.10638297872340426,0.2,0.25,0.6808510638297872,0.40625,0.40625,0.9230769230769231,0.06382978723404255,,,,0.1276595744680851,,,,,,,0.2,0.2,0.07692307692307693,,,0.07692307692307693,,0.2127659574468085,,0.4285989130434782,0.5046999999999999,0.42151153846153844,0.020833333333333332,0.02564102564102564,0.0625,0.5,17.481578947368423,26.633333333333333,0.2682926829268293,0.2,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,157156.0,2619,306,5105,5061,1715,1464,656,10166,50.0,100,2.0,9.0,15.0,33.0,25,57,160.0,369.0,40.0,88.0,6.0,29.0,37.0,105.0,17.0,14.0,38.0,235,526,77.0,193.0,94.0,795,5300,16.0,38,23.0,4.0,72.0,80.0,169.0,29.0,67.0,55.0,302.0,302,168,225.0,6.0,6.0,104.0,37.0,17.0,204,68.0,272,54.0,14.0,104.0,41.0,59,612,11.0,24.0,3.0,29.0,137,11.0,177,38,215,8.0,83.0,45.0,38.0,43,18.0,33.0,37.0,3.0,10.0,80,5.0,21,58,180,7.0,10.0,118.0,10.0,36.0,12.0,3.0,4.0,5.0,13.0,9.0,302.0,1715,41,0.6425531914893617,0.6508620689655172,0.974025974025974,0.39896373056994816,0.43283582089552236,0.4010416666666667,0.4467680608365019,0.42105263157894735,0.47337278106508873,0.4874826147426982,0.5573770491803278,0.5233050847457628,0.5136540962288687,0.5625,0.5599250936329588,0.26842837273991654,0.03231939163498099,0.12,14.39471007121058,0.5375,0.0738255033557047,0.015151515151515152,0.0701484895033282,0.01309328968903437,0.05918367346938776,0.02071563088512241,0.06794924273434302,0.014805414551607445,0.018789144050104383,0.011419249592169658,0.010796221322537112,0.02617801047120419,0.006711409395973154,0.048728813559322036,0.06998444790046657,0.08233890214797136,0.05585106382978723,0.07017543859649122,0.020887728459530026,0.6923076923076923,0.13908205841446453,0.5,0.5681818181818182,0.4,0.07927677329624479,0.43859649122807015,0.45454545454545453,0.5132127955493742,0.43360433604336046,0.4371584699453552,0.7375,0.12239221140472879,0.45454545454545453,0.45454545454545453,0.975,0.14603616133518776,0.3523809523809524,0.3523809523809524,0.972972972972973,0.14754098360655737,0.2222222222222222,0.5,0.09836065573770492,0.2786885245901639,0.13983050847457626,0.45454545454545453,0.1228813559322034,0.16101694915254236,0.3684210526315789,0.40751043115438107,0.3557692307692308,0.4764660167130919,0.4894591836734693,0.4629053191489362,0.05213903743315508,0.06521739130434782,0.09056603773584905,0.379874213836478,14.378707224334596,24.53471502590674,0.33594515181194906,0.03508771929824561,0.52,15.0,,3.0,21.0,1.0,0.008130081300813009,0.5172413793103449,0.015306122448979591,8.0,12.0,1.0,,0.5217391304347826,,,0.47058823529411764,1.0,4.0,1.0,1.0,0.6666666666666666,1.0,5.0,,,,False,,,,
