EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,SecondChanceTurnovers,Technical Free Throw Trips,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,29746.0,496,-13,955,964,229,224,117,1919,24,54,5.0,16.0,6.0,11,15.0,49.0,11.0,40,2.0,5.0,1.0,1.0,1.0,1.0,1.0,50,143,2.0,6.0,44,150,973,12.0,28.0,1.0,1.0,3.0,30.0,9,29,2.0,16.0,34,44.0,56,6.0,16.0,1.0,20.0,43,17.0,60,13.0,4.0,24.0,5.0,14.0,137,3.0,28.0,1.0,12.0,54,6.0,72,32.0,104,6.0,21.0,13.0,8.0,27.0,7.0,12.0,16.0,1.0,15.0,1.0,43,10.0,25,47,7.0,3.0,59,7.0,27.0,6.0,21.0,13.0,1.0,7.0,21.0,11.0,4.0,2.0,34,229,5.0,0.44,0.5238095238095238,1.0,0.3333333333333333,1.0,0.3333333333333333,0.34965034965034963,0.42857142857142855,0.3103448275862069,0.35570469798657717,0.46551724137931033,0.2903225806451613,0.42857142857142855,0.4838709677419355,0.4146341463414634,0.040268456375838924,0.13986013986013987,0.12962962962962962,0.2653061224489796,20.055197792088318,0.627906976744186,0.23076923076923078,0.04,0.13267813267813267,0.07216494845360824,0.15789473684210525,0.030927835051546393,0.13664596273291926,0.06391752577319587,0.1188118811881188,0.09523809523809523,0.03296703296703297,0.038461538461538464,0.022222222222222223,0.10526315789473684,0.14728682170542637,0.13366336633663367,0.18032786885245902,0.06666666666666667,0.07792207792207792,0.5238095238095238,0.3624161073825503,0.4444444444444444,0.5106382978723404,0.4583333333333333,0.3288590604026846,0.30612244897959184,0.4166666666666667,0.2,0.2684563758389262,0.275,0.275,0.7272727272727273,0.03355704697986577,0.4,0.4,1.0,0.006711409395973154,0.5517241379310345,0.3125,0.2,0.034482758620689655,1.0,1.0,0.3548387096774194,0.5454545454545454,0.03225806451612903,0.03225806451612903,0.40268456375838924,0.4710184563758389,0.49361481481481484,0.47487258064516136,0.15976331360946747,0.1656441717791411,0.2,0.22666666666666666,8.01958041958042,23.733333333333334,0.23979057591623038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,7955.0,133,-27,270,266,125,163,36,536,11,19,3.0,3.0,4.0,9,5.0,11.0,6.0,19,,,,,,,,22,49,,,5,49,291,5.0,7.0,,,,10.0,10,26,,3.0,23,22.0,22,,6.0,,5.0,4,1.0,5,1.0,,,1.0,3.0,11,1.0,6.0,1.0,2.0,10,3.0,15,8.0,23,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2,,4,11,1.0,,9,1.0,4.0,1.0,8.0,5.0,,3.0,8.0,7.0,,1.0,23,125,2.0,0.5,0.5789473684210527,,,,,0.4489795918367347,0.7142857142857143,0.38461538461538464,0.4489795918367347,0.7142857142857143,0.38461538461538464,0.46226415094339623,0.7142857142857143,0.4107142857142857,,0.10204081632653061,0.15789473684210525,0.18181818181818182,17.741935483870968,0.5,0.21428571428571427,0.1,0.08849557522123894,0.05714285714285714,0.08333333333333333,0.045454545454545456,0.08759124087591241,0.05511811023622047,0.07692307692307693,0.05555555555555555,0.04918032786885246,,0.09090909090909091,0.09523809523809523,0.14285714285714285,0.04,0.11764705882352941,,,0.875,0.3877551020408163,0.5789473684210527,0.6875,0.6363636363636364,0.22448979591836735,0.45454545454545453,0.5555555555555556,0.4,0.3877551020408163,0.3157894736842105,0.3157894736842105,0.3333333333333333,,,,,,0.42857142857142855,1.0,,,,,0.34615384615384615,0.4444444444444444,,,0.3877551020408163,0.4634959183673468,0.45065,0.45443076923076925,0.07692307692307693,0.07692307692307693,0.20408163265306123,0.46938775510204084,8.383673469387755,,0.46296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,32255.0,538,-24,1035,1041,269,270,128,2076,38,63,3.0,5.0,10.0,15,9.0,27.0,23.0,63,11.0,35.0,,4.0,11.0,30.0,11.0,70,153,22.0,65.0,48,254,1048,6.0,15.0,2.0,8.0,7.0,25.0,14,34,22.0,19.0,68,74.0,66,51.0,4.0,30.0,14.0,45,13.0,58,8.0,5.0,24.0,3.0,18.0,129,6.0,15.0,,15.0,33,2.0,50,21.0,71,3.0,21.0,12.0,9.0,18.0,3.0,13.0,15.0,7.0,5.0,1.0,33,7.0,15,35,4.0,4.0,52,3.0,21.0,6.0,2.0,1.0,,1.0,2.0,,,,68,269,4.0,0.5285714285714286,0.5441176470588235,0.7727272727272727,0.3384615384615385,0.25,0.3384615384615385,0.45751633986928103,0.4,0.4117647058823529,0.4724770642201835,0.391304347826087,0.4375,0.5227272727272727,0.4444444444444444,0.5230769230769231,0.2981651376146789,0.0915032679738562,0.14285714285714285,0.18518518518518517,23.051131601005867,0.5454545454545454,0.06060606060606061,,0.075,0.03571428571428571,0.15789473684210525,0.0594059405940594,0.08971962616822429,0.04030710172744722,0.03773584905660377,0.06422018348623854,0.01951219512195122,0.06666666666666667,0.04878048780487805,0.07368421052631578,0.05625,0.0918918918918919,0.19117647058823528,0.07407407407407407,0.028037383177570093,,0.2889908256880734,0.6031746031746031,0.7037037037037037,0.6052631578947368,0.12385321100917432,0.3333333333333333,0.4090909090909091,0.3333333333333333,0.2889908256880734,0.36507936507936506,0.36507936507936506,0.4782608695652174,0.16055045871559634,0.3142857142857143,0.3142857142857143,0.7272727272727273,0.13761467889908258,0.21739130434782608,0.6,,0.17391304347826086,,,0.26785714285714285,0.6666666666666666,0.19642857142857142,0.19642857142857142,0.5871559633027523,0.5052270642201834,0.49285238095238104,0.48931071428571427,0.08898305084745763,0.12280701754385964,0.0984251968503937,0.2677165354330709,9.312418300653594,24.252307692307692,0.2599033816425121,3.0,11.0,2.0,4.0,4.0,7.0,15.0,11.0,3.0,1.0,0.3181818181818182,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.17391304347826086,0.5,1.0,0.2727272727272727,0.36363636363636365,0.36666666666666664,,,,,,,,,,,,True,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,70682.0,1178,-58,2310,2322,584,626,298,4632,47,86,4.0,10.0,4.0,16,22.0,62.0,67.0,165,2.0,12.0,,1.0,6.0,66.0,23.0,136,313,29.0,78.0,88,447,2347,18.0,40.0,4.0,9.0,5.0,53.0,24,60,29.0,31.0,100,132.0,140,84.0,6.0,65.0,18.0,65,22.0,87,10.0,12.0,30.0,6.0,29.0,196,8.0,26.0,1.0,24.0,114,15.0,153,35.0,188,6.0,25.0,14.0,11.0,30.0,5.0,24.0,20.0,3.0,6.0,1.0,50,12.0,61,125,5.0,8.0,110,4.0,48.0,9.0,11.0,3.0,2.0,6.0,12.0,8.0,,1.0,100,584,8.0,0.4852941176470588,0.49624060150375937,0.9655172413793104,0.3717948717948718,0.4444444444444444,0.37662337662337664,0.43450479233226835,0.45,0.4,0.45907928388746805,0.4897959183673469,0.38764044943820225,0.5033783783783784,0.5,0.46296296296296297,0.19948849104859334,0.05750798722044728,0.11627906976744186,0.12903225806451613,18.627450980392158,0.6,0.19736842105263158,0.015873015873015872,0.1165644171779141,0.027807486631016044,0.11214953271028037,0.035555555555555556,0.11577181208053691,0.029310344827586206,0.008733624454148471,0.035856573705179286,0.03296703296703297,0.02142857142857143,0.058823529411764705,0.08241758241758242,0.1282798833819242,0.12141280353200883,0.11875,0.09259259259259259,0.029411764705882353,0.6666666666666666,0.21994884910485935,0.5465116279069767,0.618421052631579,0.46808510638297873,0.1585677749360614,0.3548387096774194,0.4074074074074074,0.4090909090909091,0.4219948849104859,0.40606060606060607,0.40606060606060607,0.5223880597014925,0.030690537084398978,0.16666666666666666,0.16666666666666666,1.0,0.16879795396419436,0.20408163265306123,0.4,,0.02040816326530612,,,0.1797752808988764,0.25,0.06741573033707865,0.25842696629213485,0.4194373401534527,0.4698746153846154,0.45886071428571434,0.46590852272727284,0.1103448275862069,0.13445378151260504,0.1185682326621924,0.22371364653243847,11.720127795527159,25.025641025641026,0.2528138528138528,1.0,27.0,4.0,8.0,6.0,7.0,3.0,27.0,3.0,,0.2413793103448276,0.4090909090909091,0.4090909090909091,0.9629629629629629,0.16326530612244897,0.5,1.0,0.16666666666666666,0.2608695652173913,0.4153846153846154,1.0,1.0,1.0,,,,,,,,,True,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,13730.0,229,-9,474,470,175,231,68,944,23,39,6.0,8.0,10.0,12,4.0,9.0,10.0,33,1.0,2.0,,,1.0,1.0,,37,81,1.0,3.0,16,93,464,10.0,14.0,,,3.0,23.0,16,28,1.0,8.0,40,54.0,20,3.0,10.0,,3.0,3,5.0,8,3.0,2.0,2.0,,1.0,21,2.0,11.0,,10.0,23,3.0,36,13.0,49,3.0,10.0,9.0,1.0,7.0,3.0,1.0,10.0,3.0,6.0,,17,8.0,10,26,1.0,2.0,35,1.0,15.0,3.0,6.0,3.0,1.0,2.0,6.0,2.0,,,40,175,3.0,0.7297297297297297,0.84375,1.0,0.3333333333333333,,0.5,0.4567901234567901,0.7142857142857143,0.5714285714285714,0.4583333333333333,0.7142857142857143,0.5517241379310345,0.4603960396039604,0.6388888888888888,0.5405405405405406,0.03571428571428571,0.037037037037037035,0.05128205128205128,0.1111111111111111,21.532846715328464,0.4117647058823529,0.15789473684210525,,0.115,0.05641025641025641,0.19607843137254902,0.04878048780487805,0.13147410358565736,0.05508474576271186,0.05357142857142857,0.04878048780487805,0.061224489795918366,0.06896551724137931,,0.04878048780487805,0.1267605633802817,0.13636363636363635,0.19047619047619047,0.2222222222222222,0.07142857142857142,0.3333333333333333,0.4642857142857143,0.5897435897435898,0.6216216216216216,0.6521739130434783,0.10714285714285714,0.4444444444444444,0.5,0.75,0.39285714285714285,0.30303030303030304,0.30303030303030304,0.9,0.023809523809523808,0.5,0.5,1.0,0.011904761904761904,0.5714285714285714,0.75,0.3333333333333333,,,,0.41379310344827586,0.8333333333333334,0.034482758620689655,,0.5,0.5079228915662651,0.5110727272727273,0.4852362068965518,0.15306122448979592,0.15789473684210525,0.24731182795698925,0.43010752688172044,8.264197530864196,29.03333333333333,0.3691983122362869,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,True,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,26012.0,434,-51,855,877,222,201,97,1732,15,21,3.0,6.0,2.0,2,3.0,9.0,10.0,27,6.0,10.0,,,1.0,22.0,5.0,28,57,15.0,32.0,33,134,920,4.0,11.0,1.0,1.0,1.0,12.0,3,9,6.0,20.0,32,30.0,26,39.0,4.0,20.0,5.0,46,9.0,55,4.0,5.0,22.0,7.0,17.0,119,2.0,7.0,,12.0,38,1.0,51,9.0,60,,28.0,22.0,6.0,10.0,8.0,5.0,14.0,1.0,5.0,2.0,24,6.0,8,28,2.0,3.0,40,1.0,7.0,9.0,5.0,1.0,4.0,,6.0,2.0,,1.0,32,222,3.0,0.5357142857142857,0.5769230769230769,0.8666666666666667,0.46875,1.0,0.5,0.49122807017543857,0.36363636363636365,0.3333333333333333,0.5674157303370787,0.4583333333333333,0.4,0.6105769230769231,0.4583333333333333,0.58,0.3595505617977528,0.08771929824561403,0.14285714285714285,0.1111111111111111,13.146997929606625,0.4166666666666667,0.038461538461538464,,0.12025316455696203,0.021604938271604937,0.15789473684210525,0.025,0.12755102040816327,0.022277227722772276,0.012658227848101266,0.023255813953488372,0.025157232704402517,0.04081632653061224,,0.06349206349206349,0.1111111111111111,0.14935064935064934,0.14035087719298245,0.21052631578947367,,0.3333333333333333,0.23595505617977527,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.10112359550561797,0.3333333333333333,0.375,0.3333333333333333,0.30337078651685395,0.37037037037037035,0.38461538461538464,0.9,0.11235955056179775,0.6,0.6,0.8333333333333334,0.24719101123595505,0.5,0.5,,,,,0.13333333333333333,1.0,0.06666666666666667,0.3333333333333333,0.5955056179775281,0.5248770114942528,0.486975,0.4598769230769231,0.07368421052631578,0.1111111111111111,0.08955223880597014,0.23880597014925373,10.328070175438597,26.093749999999996,0.2596491228070175,1.0,9.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,10.0,0.3333333333333333,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.08333333333333333,1.0,1.0,1.0,0.2,0.45,2.0,1.0,1.0,1.0,0.037037037037037035,,,,,,,True,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,23900.0,398,-7,801,799,235,213,94,1600,31,40,3.0,4.0,10.0,10,11.0,27.0,13.0,47,4.0,20.0,1.0,3.0,7.0,57.0,18.0,55,114,24.0,77.0,34,216,810,3.0,8.0,4.0,12.0,6.0,24.0,18,34,25.0,15.0,78,62.0,48,51.0,2.0,53.0,10.0,19,3.0,22,3.0,,6.0,4.0,9.0,47,,9.0,,12.0,42,4.0,58,9.0,67,,9.0,5.0,4.0,12.0,1.0,8.0,8.0,1.0,4.0,1.0,20,6.0,9,19,1.0,2.0,42,5.0,16.0,3.0,,,,,,,,1.0,78,235,4.0,0.5636363636363636,0.5740740740740741,0.7083333333333334,0.3116883116883117,0.3333333333333333,0.3108108108108108,0.4824561403508772,0.375,0.5294117647058824,0.47643979057591623,0.45,0.5338983050847458,0.5097560975609756,0.5217391304347826,0.5746268656716418,0.4031413612565445,0.08771929824561403,0.15,0.1111111111111111,24.86187845303867,0.6,0.18181818181818182,,0.1276595744680851,0.02912621359223301,0.16,,0.13366336633663367,0.022167487684729065,0.02702702702702703,0.012987012987012988,0.0379746835443038,,,0.0847457627118644,0.14545454545454545,0.13125,0.14545454545454545,0.2,,,0.2094240837696335,0.775,0.9117647058823529,0.6451612903225806,0.14136125654450263,0.4074074074074074,0.4583333333333333,0.36363636363636365,0.24607329842931938,0.2765957446808511,0.2826086956521739,0.5384615384615384,0.10471204188481675,0.2,0.2,1.0,0.29842931937172773,0.2,0.75,,0.15,0.3333333333333333,1.0,0.1694915254237288,1.0,0.11864406779661017,0.3050847457627119,0.612565445026178,0.5126388297872342,0.5424352941176471,0.49142543859649124,0.07920792079207921,0.128,0.1111111111111111,0.3611111111111111,9.71754385964912,25.56233766233766,0.2933832709113608,,20.0,3.0,9.0,9.0,9.0,21.0,19.0,1.0,9.0,0.36,0.3508771929824561,0.3508771929824561,0.65,0.45,0.3333333333333333,0.6666666666666666,,0.5,0.3584905660377358,3.0,,,,0.02127659574468085,1.0,,,,,,True,,,,
1800,1610612758,Damon Jones,Damon Jones,1800,SAC,21104.0,352,-6,693,690,146,200,94,1383,3,9,,,,2,2.0,3.0,4.0,22,14.0,28.0,2.0,4.0,2.0,39.0,9.0,9,34,28.0,67.0,13,115,710,2.0,2.0,4.0,9.0,2.0,18.0,1,7,11.0,2.0,22,6.0,12,69.0,,39.0,5.0,33,9.0,42,5.0,4.0,14.0,3.0,16.0,93,,3.0,,6.0,25,,31,3.0,34,,9.0,7.0,2.0,3.0,3.0,,6.0,,3.0,1.0,9,,7,21,,2.0,16,,7.0,1.0,2.0,,2.0,,2.0,1.0,,2.0,22,146,1.0,0.3333333333333333,0.3333333333333333,0.8214285714285714,0.417910447761194,0.4444444444444444,0.417910447761194,0.2647058823529412,1.0,0.14285714285714285,0.504950495049505,0.7272727272727273,0.5555555555555556,0.5275229357798165,0.75,0.5789473684210527,0.6633663366336634,0.14705882352941177,0.4444444444444444,,14.842767295597485,0.3333333333333333,,,0.08223684210526316,0.010830324909747292,0.10344827586206896,,0.0856353591160221,0.008547008547008548,0.015873015873015872,0.01282051282051282,0.007352941176470588,,,0.125,0.035398230088495575,0.10596026490066225,0.09615384615384616,0.16666666666666666,,0.5,0.0891089108910891,0.3333333333333333,0.6,0.6666666666666666,0.0297029702970297,0.6666666666666666,0.6666666666666666,,0.21782178217821782,0.18181818181818182,0.19047619047619047,0.25,0.27722772277227725,0.5,0.5185185185185185,0.9285714285714286,0.38613861386138615,,,,0.36363636363636365,0.5,1.0,0.1111111111111111,,0.1111111111111111,0.5,0.7524752475247525,0.5346430693069308,0.5294222222222222,0.5239583333333333,0.06481481481481481,0.17073170731707318,0.1565217391304348,0.19130434782608696,13.270588235294117,24.443283582089556,0.2106782106782107,,14.0,2.0,5.0,6.0,6.0,15.0,14.0,,,0.5454545454545454,0.358974358974359,0.358974358974359,0.7142857142857143,0.45454545454545453,0.4,1.0,,0.6666666666666666,0.358974358974359,,,,,0.045454545454545456,,1.0,0.014925373134328358,0.03571428571428571,,,True,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,18504.0,308,-26,619,621,168,159,79,1240,18,24,1.0,1.0,4.0,5,9.0,20.0,29.0,68,2.0,10.0,,,1.0,10.0,3.0,56,112,7.0,20.0,23,156,648,5.0,9.0,1.0,1.0,,13.0,13,28,4.0,14.0,46,56.0,56,18.0,4.0,9.0,5.0,23,7.0,30,5.0,2.0,14.0,5.0,4.0,67,3.0,5.0,,4.0,17,,21,8.0,29,1.0,14.0,10.0,4.0,15.0,2.0,10.0,9.0,3.0,5.0,1.0,24,7.0,9,20,1.0,3.0,29,2.0,7.0,8.0,1.0,1.0,,,1.0,,,,46,168,4.0,0.5,0.5185185185185185,0.8571428571428571,0.35,1.0,0.3684210526315789,0.5,0.5555555555555556,0.4642857142857143,0.5037878787878788,0.65,0.5,0.5344827586206896,0.65,0.575,0.15151515151515152,0.044642857142857144,0.041666666666666664,0.05,24.074074074074076,0.625,,,0.07203389830508475,0.020242914979757085,0.0625,0.046153846153846156,0.07,0.02564102564102564,0.016666666666666666,0.015384615384615385,0.02459016393442623,0.05,0.04,0.0425531914893617,0.05970149253731343,0.09016393442622951,0.07142857142857142,0.045454545454545456,0.015625,,0.18181818181818182,0.75,0.782608695652174,0.5555555555555556,0.15151515151515152,0.45,0.47368421052631576,0.3333333333333333,0.5151515151515151,0.4264705882352941,0.4461538461538462,0.5172413793103449,0.07575757575757576,0.2,0.2,1.0,0.07575757575757576,0.1,1.0,1.0,,,,0.15625,0.8,0.03125,0.09375,0.3333333333333333,0.47122862595419845,0.39690000000000003,0.46186718750000005,0.051094890510948905,0.05982905982905983,0.08333333333333333,0.2948717948717949,13.014285714285714,25.085000000000004,0.27140549273021003,,5.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,0.5,0.5,0.5,0.8,0.1,1.0,1.0,,0.6666666666666666,0.5555555555555556,1.0,,,,0.04411764705882353,,,,,,,True,,,,
1721,1610612758,Keon Clark,Keon Clark,1721,SAC,40018.0,667,-2,1299,1302,276,282,172,2601,57,79,15.0,20.0,11.0,13,21.0,51.0,16.0,50,,,,,,1.0,,94,180,,1.0,32,220,1286,19.0,25.0,,,1.0,39.0,18,29,,8.0,44,108.0,80,,28.0,,10.0,24,6.0,30,4.0,2.0,12.0,3.0,9.0,66,17.0,39.0,3.0,22.0,91,14.0,127,59.0,186,4.0,13.0,7.0,6.0,22.0,4.0,11.0,10.0,3.0,11.0,1.0,32,3.0,63,91,5.0,2.0,43,5.0,21.0,3.0,68.0,26.0,5.0,37.0,68.0,35.0,,2.0,44,276,2.0,0.574468085106383,0.675,,,,,0.5222222222222223,0.76,0.6206896551724138,0.5193370165745856,0.76,0.6206896551724138,0.55,0.78,0.6285714285714286,0.0055248618784530384,0.05555555555555555,0.05063291139240506,0.09803921568627451,15.508021390374331,0.6875,0.2978723404255319,0.08571428571428572,0.1558219178082192,0.0745697896749522,0.18032786885245902,0.13821138211382114,0.16005665722379603,0.08668730650154799,0.06140350877192982,0.11585365853658537,0.053061224489795916,0.14473684210526316,0.1276595744680851,0.10204081632653061,0.1774891774891775,0.1568627450980392,0.14444444444444443,0.28125,0.05263157894736842,0.5147058823529411,0.43646408839779005,0.7215189873417721,0.76,0.6491228070175439,0.281767955801105,0.4117647058823529,0.45652173913043476,0.38095238095238093,0.27624309392265195,0.32,0.32653061224489793,0.5625,,,,,0.0055248618784530384,0.8,0.75,0.2,,,,0.4482758620689655,0.8461538461538461,,,0.4419889502762431,0.46588499999999994,0.5325714285714286,0.4857448275862069,0.1065989847715736,0.10714285714285714,0.17727272727272728,0.2,7.0533333333333355,71.9,0.21247113163972287,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,2.0,0.02,,,,,,,True,,,,
