EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Technical Free Throw Trips,LongMidRangePctBlocked,SelfORebPct,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Clear Path Fouls,on,Corner3PctBlocked,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,41764.0,696,-43.0,1286,1293,238,281,151,2579,59.0,98,8.0,16.0,9.0,15.0,14.0,44,16.0,34.0,16.0,48.0,1.0,4.0,2.0,5.0,6.0,13.0,2.0,2.0,1.0,4.0,89,176,22.0,61.0,61,305,1352,11.0,27.0,3.0,6.0,4.0,35.0,14.0,25,3.0,9.0,11.0,48,110.0,68.0,66.0,6.0,13.0,6.0,7.0,27.0,6.0,33,4.0,2.0,9.0,5.0,13.0,72,4.0,12.0,1.0,21.0,59.0,1.0,81,17.0,98,32.0,16.0,16.0,29.0,4.0,16.0,22.0,4.0,13.0,1.0,51.0,3.0,7.0,32,75,3.0,10.0,1.0,1.0,83,11.0,40.0,7.0,10.0,1.0,1.0,7.0,1.0,2.0,11.0,2.0,1.0,48,238,7,0.6179775280898876,0.6395348837209303,1.0,0.36065573770491804,0.5,0.3333333333333333,0.36065573770491804,0.5056818181818182,0.4074074074074074,0.56,0.5147679324894515,0.4696969696969697,0.5441176470588235,0.5586080586080586,0.47297297297297297,0.5853658536585366,0.25738396624472576,0.03977272727272727,0.061224489795918366,0.022727272727272728,22.21458046767538,0.5686274509803921,0.02,0.05263157894736842,0.1138996138996139,0.025210084033613446,0.19626168224299065,0.02857142857142857,0.128,0.025974025974025976,0.024193548387096774,0.023076923076923078,0.02702702702702703,0.022222222222222223,0.04,0.08396946564885496,0.09375,0.15384615384615385,0.17721518987341772,0.25,0.18181818181818182,0.41350210970464135,0.6020408163265306,0.6413043478260869,0.6610169491525424,0.18565400843881857,0.3181818181818182,0.32558139534883723,0.35714285714285715,0.14345991561181434,0.47058823529411764,0.47058823529411764,0.6875,0.20253164556962025,0.3333333333333333,0.3333333333333333,1.0,0.05485232067510549,0.46153846153846156,0.46153846153846156,1.0,0.48484848484848486,0.5,0.5,0.12121212121212122,0.25,1.0,0.06060606060606061,1.0,1.0,0.4411764705882353,0.6,0.14705882352941177,0.4,0.11764705882352941,0.25,0.6708860759493671,0.46153846153846156,0.5340968354430381,0.5392166666666666,0.53175,0.15037593984962405,0.1951219512195122,0.11475409836065574,0.15737704918032788,6.08465909090909,23.71475409836065,0.18506998444790046,,,,,,,,,,,,True,,,,
1720,1610612752,Michael Doleac,Michael Doleac,1720,NYK,62400.0,1040,-92.0,1951,1965,519,625,219,3916,32.0,66,15.0,25.0,14.0,23.0,33.0,81,81.0,196.0,,,,,,,,,,,,,146,343,,,36,328,2105,24.0,46.0,,,14.0,62.0,39.0,90,,,15.0,93,260.0,32.0,,26.0,,,14.0,19.0,23.0,42,18.0,5.0,9.0,4.0,6.0,107,18.0,46.0,1.0,19.0,113.0,22.0,154,65.0,219,16.0,11.0,5.0,24.0,7.0,14.0,25.0,5.0,10.0,3.0,49.0,8.0,13.0,108,150,10.0,8.0,,,46,1.0,16.0,7.0,16.0,,,9.0,2.0,5.0,16.0,10.0,7.0,93,519,5,0.8904109589041096,0.9774436090225563,,,,,,0.42565597667638483,0.5217391304347826,0.43333333333333335,0.42565597667638483,0.5217391304347826,0.43333333333333335,0.44794520547945205,0.5740740740740741,0.465,,0.04081632653061224,0.10606060606060606,0.024691358024691357,18.826739427012278,0.4897959183673469,0.28205128205128205,0.02857142857142857,0.1547945205479452,0.06451612903225806,0.11377245508982035,0.08333333333333333,0.14715719063545152,0.0688912809472551,0.08379888268156424,0.06796116504854369,0.051829268292682924,0.0625,0.125,0.17222222222222222,0.14181818181818182,0.15636363636363637,0.14173228346456693,0.025,0.625,0.1924198250728863,0.48484848484848486,0.5423728813559322,0.5625,0.23615160349854228,0.4074074074074074,0.4177215189873418,0.9393939393939394,0.5714285714285714,0.413265306122449,0.42408376963350786,1.0,,,,,,,,,0.5434782608695652,0.6,0.06666666666666667,,,,,,,0.25555555555555554,0.6086956521739131,,,,,0.1924198250728863,,0.4224565597667637,0.4643894736842106,0.4235822222222222,0.0446927374301676,0.0446927374301676,0.18902439024390244,0.28353658536585363,12.272594752186588,,0.26601742696053304,7.0,1.0,0.025510204081632654,0.03825136612021858,,,,,,,,True,,,,
1924,1610612752,Lee Nailon,Lee Nailon,1924,NYK,7448.0,124,16.0,236,236,83,49,30,472,14.0,20,4.0,6.0,7.0,9.0,6.0,19,3.0,15.0,,,,,,,,,,,,,23,54,,,12,58,222,4.0,8.0,,,1.0,9.0,7.0,19,,,4.0,18,22.0,24.0,,4.0,,,3.0,10.0,1.0,11,1.0,,7.0,1.0,2.0,23,1.0,4.0,,,12.0,1.0,13,5.0,18,3.0,3.0,,6.0,1.0,2.0,4.0,,4.0,1.0,10.0,,3.0,1,14,1.0,2.0,,,13,1.0,7.0,,1.0,,,,,1.0,1.0,1.0,,18,83,2,0.4782608695652174,0.5238095238095238,,,,,,0.42592592592592593,0.5,0.3684210526315789,0.42592592592592593,0.5,0.3684210526315789,0.48333333333333334,0.5,0.42857142857142855,,0.05555555555555555,0.05,0.05263157894736842,26.022304832713754,0.6,0.3333333333333333,,0.12631578947368421,0.043478260869565216,,0.07692307692307693,0.1,0.047619047619047616,0.08333333333333333,0.03571428571428571,0.025,0.125,,0.18181818181818182,0.12121212121212122,0.1,,,1.0,0.37037037037037035,0.7,0.7368421052631579,0.6428571428571429,0.35185185185185186,0.3157894736842105,0.3333333333333333,,0.2777777777777778,0.2,0.21428571428571427,0.6666666666666666,,,,,,,,,0.75,0.6666666666666666,0.25,,,,,,,0.47368421052631576,0.7777777777777778,,,,,0.37037037037037035,,0.46114814814814814,0.5254571428571428,0.49156315789473687,0.11666666666666667,0.11666666666666667,0.15517241379310345,0.3103448275862069,8.096296296296297,,0.3516949152542373,,,0.06666666666666667,,,,,,,,,True,,,,
2068,1610612752,Lavor Postell,Lavor Postell,2068,NYK,3309.0,55,27.0,111,108,51,34,12,219,2.0,3,1.0,1.0,,1.0,2.0,3,4.0,13.0,,1.0,,,,1.0,2.0,5.0,,,2.0,4.0,8,19,2.0,6.0,10,32,91,1.0,1.0,,,,2.0,2.0,8,2.0,5.0,4.0,14,10.0,6.0,6.0,2.0,5.0,2.0,,2.0,,2,,,1.0,,1.0,4,,1.0,,,2.0,,2,1.0,3,,,,3.0,,,1.0,,3.0,1.0,4.0,,3.0,4,6,1.0,,,,11,,4.0,1.0,,,,,,,,,,14,51,1,0.625,0.7142857142857143,1.0,0.3333333333333333,,0.4,0.3333333333333333,0.42105263157894735,1.0,0.25,0.44,1.0,0.38461538461538464,0.5166666666666667,1.0,0.43333333333333335,0.24,,,,27.868852459016395,0.75,,,0.04,0.02702702702702703,,,0.03225806451612903,0.02127659574468085,0.14285714285714285,,,,,,0.058823529411764705,0.05,,,,0.12,0.6666666666666666,0.6666666666666666,0.5,0.12,0.6666666666666666,0.6666666666666666,0.5,0.52,0.3076923076923077,0.3076923076923077,0.75,0.04,,,,0.2,0.4,0.4,1.0,1.0,1.0,,,,,,,,0.07692307692307693,,0.07692307692307693,,0.3076923076923077,0.5,0.36,0.4,0.455946,0.5529,0.46174615384615386,0.13793103448275862,0.17391304347826086,0.0625,0.4375,12.936842105263159,24.75,0.4594594594594595,,1.0,,,,,,,,,,True,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,4492.0,75,-22.0,136,140,28,35,20,276,1.0,2,,,,,,4,1.0,2.0,1.0,1.0,,,,,3.0,7.0,,1.0,,1.0,2,8,4.0,8.0,1,17,150,,1.0,,1.0,,,,1,,1.0,1.0,1,,4.0,12.0,,7.0,3.0,1.0,11.0,3.0,14,3.0,,2.0,1.0,8.0,31,,2.0,,,9.0,,9,2.0,11,1.0,,1.0,6.0,,4.0,2.0,,2.0,,8.0,1.0,2.0,3,8,,1.0,,,2,,,1.0,,,,,,,,,,1,28,1,,,1.0,0.5,,,0.5,0.25,,,0.5,,,0.5,,0.16666666666666666,0.5,0.125,,0.25,15.822784810126581,0.75,,,0.13846153846153847,0.03389830508474576,,,0.12,0.02631578947368421,,,0.06451612903225806,,,0.14285714285714285,0.17391304347826086,0.09523809523809523,,,,0.125,0.5,0.5,,0.25,,,,0.125,0.5,0.5,,0.0625,1.0,1.0,1.0,0.4375,0.42857142857142855,0.42857142857142855,1.0,,,,,,,0.5,,,,,,,0.5,,0.625,0.42857142857142855,0.49901875000000007,0.45640000000000003,0.450175,,,,0.058823529411764705,8.4375,24.549999999999997,0.20588235294117646,1.0,,,0.1111111111111111,,,,,,,,True,,,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,35574.0,593,-29.0,1110,1114,219,246,133,2224,11.0,22,1.0,1.0,4.0,7.0,2.0,8,11.0,28.0,5.0,10.0,,1.0,1.0,3.0,33.0,77.0,3.0,4.0,7.0,15.0,24,58,38.0,87.0,8,170,1166,4.0,4.0,3.0,5.0,,17.0,5.0,13,8.0,18.0,3.0,37,10.0,38.0,84.0,2.0,76.0,33.0,2.0,109.0,24.0,133,15.0,9.0,41.0,13.0,55.0,290,1.0,10.0,,13.0,45.0,2.0,60,11.0,71,30.0,11.0,19.0,18.0,6.0,17.0,15.0,2.0,1.0,2.0,33.0,1.0,6.0,30,51,,3.0,,,12,,4.0,2.0,3.0,,,1.0,1.0,1.0,3.0,3.0,,37,219,3,0.20833333333333334,0.21739130434782608,0.7368421052631579,0.4367816091954023,0.6,0.4444444444444444,0.4418604651162791,0.41379310344827586,1.0,0.38461538461538464,0.5586206896551724,0.9444444444444444,0.5483870967741935,0.5629139072847682,0.9444444444444444,0.5606060606060606,0.6,0.034482758620689655,0.09090909090909091,,14.603174603174603,0.5454545454545454,0.05555555555555555,,0.10392609699769054,0.023980815347721823,0.12871287128712872,0.008547008547008548,0.10861423220973783,0.020599250936329586,0.027777777777777776,0.008130081300813009,0.03225806451612903,,0.02564102564102564,0.05825242718446602,0.12804878048780488,0.10843373493975904,0.14102564102564102,0.08695652173913043,1.0,0.15172413793103448,0.5,0.55,0.18181818181818182,0.05517241379310345,0.25,0.25,,0.19310344827586207,0.39285714285714285,0.39285714285714285,0.2727272727272727,0.06896551724137931,0.5,0.5,1.0,0.5310344827586206,0.42857142857142855,0.4342105263157895,0.696969696969697,0.1111111111111111,1.0,,0.1111111111111111,,,0.4444444444444444,0.75,0.6666666666666666,0.22580645161290322,0.5714285714285714,0.0967741935483871,0.3333333333333333,0.4838709677419355,0.4666666666666667,0.7517241379310344,0.4342105263157895,0.5132146853146854,0.5508416666666666,0.5106137931034482,0.026845637583892617,0.06451612903225806,0.1,0.21764705882352942,10.606896551724137,25.087356321839078,0.1972972972972973,3.0,,,0.03896103896103896,30.0,1.0,1.0,0.011494252873563218,0.012987012987012988,,,True,,,,
221,1610612752,Clar. Weatherspoon,Clar. Weatherspoon,221,NYK,34029.0,567,-92.0,1054,1069,222,279,130,2123,33.0,67,7.0,18.0,5.0,13.0,11.0,30,8.0,18.0,,,,,,,,,,,,,52,115,,,48,152,1150,9.0,28.0,,,16.0,34.0,9.0,23,,,18.0,36,84.0,20.0,,8.0,,,15.0,20.0,4.0,24,3.0,1.0,9.0,4.0,7.0,52,10.0,45.0,,18.0,94.0,22.0,134,55.0,189,16.0,14.0,2.0,9.0,3.0,5.0,12.0,1.0,4.0,1.0,21.0,3.0,3.0,31,45,4.0,2.0,,,59,3.0,27.0,4.0,9.0,,,6.0,,3.0,9.0,4.0,,36,222,1,0.8076923076923077,0.875,,,,,,0.45217391304347826,0.32142857142857145,0.391304347826087,0.45217391304347826,0.32142857142857145,0.391304347826087,0.5314685314685315,0.4473684210526316,0.5625,,0.13043478260869565,0.16417910447761194,0.13333333333333333,13.632585203657523,0.42857142857142855,0.5116279069767442,,0.22596153846153846,0.11138613861386139,0.20689655172413793,0.08264462809917356,0.22266401590457258,0.10476190476190476,0.10091743119266056,0.10434782608695652,0.12222222222222222,0.06493506493506493,0.11363636363636363,0.12612612612612611,0.2980132450331126,0.22727272727272727,0.18840579710144928,0.2777777777777778,0.4444444444444444,0.5826086956521739,0.4925373134328358,0.5892857142857143,0.8181818181818182,0.2608695652173913,0.36666666666666664,0.4230769230769231,0.8181818181818182,0.1565217391304348,0.4444444444444444,0.4444444444444444,0.75,,,,,,,,,0.6428571428571429,0.3888888888888889,0.42857142857142855,,,,,,,0.5652173913043478,0.38461538461538464,,,,,0.5826086956521739,,0.4794878260869566,0.5050045454545454,0.47574347826086955,0.19424460431654678,0.19424460431654678,0.2236842105263158,0.23684210526315788,5.096521739130435,,0.21062618595825428,5.0,,,0.10416666666666667,,,,,,4.0,,True,,,,
458,1610612752,Howard Eisley,Howard Eisley,458,NYK,20944.0,349,-39.0,663,670,268,336,61,1333,6.0,11,,,2.0,5.0,3.0,9,12.0,19.0,4.0,13.0,1.0,2.0,2.0,8.0,15.0,48.0,,,5.0,20.0,21,39,19.0,61.0,21,120,742,,1.0,1.0,2.0,,3.0,7.0,15,7.0,28.0,19.0,54,6.0,36.0,39.0,,45.0,15.0,3.0,59.0,15.0,74,12.0,3.0,10.0,17.0,32.0,163,,3.0,,4.0,20.0,2.0,26,3.0,29,11.0,6.0,5.0,21.0,4.0,12.0,9.0,2.0,9.0,,30.0,1.0,9.0,10,38,1.0,2.0,,,26,,5.0,8.0,4.0,,,,1.0,3.0,4.0,1.0,,54,268,11,0.14285714285714285,0.14285714285714285,0.6842105263157895,0.3114754098360656,0.5,0.25,0.3275862068965517,0.5384615384615384,,0.4666666666666667,0.495,0.5,0.4069767441860465,0.5309734513274337,0.5,0.5,0.61,0.07692307692307693,0.18181818181818182,0.1111111111111111,19.482288828337875,0.7,0.05714285714285714,,0.09345794392523364,0.013333333333333334,0.0784313725490196,,0.09056603773584905,0.009966777408637873,0.03508771929824561,,0.009523809523809525,,,0.09090909090909091,0.08641975308641975,0.10256410256410256,0.0975609756097561,,0.25,0.11,0.5454545454545454,0.6666666666666666,,0.09,0.3333333333333333,0.375,0.3333333333333333,0.19,0.631578947368421,0.631578947368421,0.16666666666666666,0.13,0.3076923076923077,0.3076923076923077,0.75,0.48,0.3125,0.3125,0.6666666666666666,,,,0.6666666666666666,0.5,1.0,,,,0.11627906976744186,0.4,0.18604651162790697,0.25,0.46511627906976744,0.25,0.72,0.3333333333333333,0.48922783505154643,0.46465,0.48674999999999996,0.047619047619047616,0.11363636363636363,0.025,0.45,11.112820512820514,25.82295081967213,0.4042232277526395,,,,,18.0,3.0,,,,,,True,,,,
84,1610612752,Latrell Sprewell,Latrell Sprewell,84,NYK,37737.0,629,-129.0,1186,1206,326,466,130,2392,23.0,34,,1.0,4.0,6.0,21.0,54,30.0,92.0,6.0,20.0,,1.0,2.0,8.0,18.0,51.0,4.0,9.0,4.0,15.0,74,180,24.0,71.0,44,264,1338,4.0,9.0,4.0,10.0,4.0,24.0,17.0,41,6.0,23.0,13.0,65,38.0,110.0,60.0,2.0,50.0,18.0,9.0,61.0,26.0,87,19.0,7.0,21.0,15.0,25.0,200,3.0,4.0,,15.0,29.0,,44,7.0,51,28.0,23.0,5.0,24.0,7.0,14.0,15.0,3.0,10.0,4.0,39.0,1.0,12.0,17,27,1.0,1.0,,,57,4.0,19.0,10.0,,,,,,,,,,65,326,5,0.25675675675675674,0.2602739726027397,0.8333333333333334,0.3380281690140845,0.4,0.2608695652173913,0.34285714285714286,0.4111111111111111,0.4444444444444444,0.4146341463414634,0.43824701195219123,0.5263157894736842,0.40625,0.47101449275362317,0.5714285714285714,0.4383561643835616,0.28286852589641437,0.05,0.14705882352941177,0.037037037037037035,23.53823088455772,0.6153846153846154,,,0.07090464547677261,0.009259259259259259,0.15151515151515152,0.02027027027027027,0.08661417322834646,0.01206896551724138,,,0.020833333333333332,0.0196078431372549,0.021739130434782608,0.045454545454545456,0.05921052631578947,0.10204081632653061,0.16883116883116883,0.09090909090909091,,0.13545816733067728,0.6764705882352942,0.7931034482758621,0.34782608695652173,0.2151394422310757,0.3888888888888889,0.40384615384615385,,0.3665338645418327,0.32608695652173914,0.3333333333333333,0.36666666666666664,0.0796812749003984,0.3,0.3,0.8333333333333334,0.20318725099601595,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.05263157894736842,,,0.05263157894736842,,,0.47368421052631576,0.4444444444444444,0.75,0.09375,0.6666666666666666,0.125,0.25,0.234375,0.26666666666666666,0.41832669322709165,0.36,0.463237,0.49050909090909084,0.4534714285714285,0.07142857142857142,0.09743589743589744,0.09090909090909091,0.24621212121212122,12.188333333333334,24.79718309859155,0.2748735244519393,2.0,4.0,0.021739130434782608,0.014184397163120567,12.0,1.0,,,,,1.0,True,,,,
970,1610612752,Othella Harrington,Othella Harrington,970,NYK,13625.0,227,9.0,425,430,146,182,42,855,13.0,25,3.0,8.0,3.0,8.0,12.0,20,1.0,5.0,,,,,,,,,,,,,26,50,,,23,75,480,5.0,10.0,,,6.0,16.0,8.0,18,,,18.0,34,40.0,12.0,,4.0,,,6.0,6.0,4.0,10,2.0,2.0,1.0,2.0,3.0,24,3.0,12.0,,3.0,28.0,7.0,38,15.0,53,1.0,1.0,,7.0,1.0,6.0,8.0,,1.0,3.0,15.0,1.0,4.0,9,31,5.0,3.0,,,25,2.0,5.0,9.0,5.0,,,5.0,,,5.0,4.0,,34,146,8,0.7692307692307693,0.8333333333333334,,,,,,0.52,0.5,0.4444444444444444,0.52,0.5,0.4444444444444444,0.6048387096774194,0.5714285714285714,0.6071428571428571,,0.12,0.16,0.1,16.0337552742616,0.4666666666666667,0.30434782608695654,,0.19310344827586207,0.08888888888888889,0.08333333333333333,0.06976744186046512,0.1712707182320442,0.08426966292134831,0.14285714285714285,0.09302325581395349,0.05263157894736842,0.03333333333333333,0.15384615384615385,0.16216216216216217,0.22033898305084745,0.1836734693877551,0.1111111111111111,,0.8,0.5,0.52,0.6190476190476191,0.6923076923076923,0.4,0.6,0.6666666666666666,0.8333333333333334,0.1,0.2,0.2,1.0,,,,,,,,,0.8,0.375,,,,,,,,0.4444444444444444,0.375,,,,,0.5,,0.4522920000000001,0.5067,0.45146111111111104,0.09433962264150944,0.09433962264150944,0.21333333333333335,0.4533333333333333,4.728,,0.34352941176470586,1.0,,,0.058823529411764705,,,,,,,,True,,,,
