EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,Corner3FGM,Loose Ball Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTDefRebounds,Travels,SecondChanceTurnovers,DefFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,HeaveAttempts,on,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,15972.0,266,25,526,528,215.0,226.0,76.0,1054,27.0,41.0,5.0,7.0,12.0,19.0,3.0,11,18.0,62.0,1.0,24.0,59.0,3.0,8.0,10.0,23.0,48.0,114,24.0,60.0,66.0,234.0,542,7.0,13.0,3.0,8.0,5.0,28.0,18.0,53.0,10.0,23.0,32.0,98.0,32.0,64.0,27.0,45.0,4.0,59.0,24.0,6.0,3.0,24.0,10.0,34.0,7.0,3.0,13.0,2.0,9.0,78.0,6.0,1.0,10.0,30.0,40,7.0,47,4.0,11.0,9.0,2.0,13.0,3.0,7.0,6.0,2.0,6.0,19.0,5.0,7.0,11.0,1.0,85.0,5.0,1.0,33.0,1.0,10.0,7.0,3.0,1.0,3.0,7.0,4.0,98.0,215.0,1.0,0.3333333333333333,0.34782608695652173,0.375,0.4,0.375,0.43478260869565216,0.4,0.42105263157894735,0.5384615384615384,0.33962264150943394,0.4827586206896552,0.5476190476190477,0.4342105263157895,0.5492957746478874,0.5833333333333334,0.5157894736842106,0.3448275862068966,0.05,0.05263157894736842,0.07317073170731707,0.09090909090909091,0.03225806451612903,0.05084745762711865,37.785016286644954,0.6842105263157895,0.04,0.136986301369863,0.03571428571428571,0.19607843137254902,0.14814814814814814,0.023255813953488372,0.047619047619047616,0.03333333333333333,0.02666666666666667,0.02564102564102564,0.16393442622950818,0.225,0.18181818181818182,0.2222222222222222,0.043010752688172046,0.5714285714285714,0.23563218390804597,0.6585365853658537,0.7105263157894737,0.4444444444444444,0.06321839080459771,0.2727272727272727,0.3,0.3563218390804598,0.2903225806451613,0.3,0.2222222222222222,0.005747126436781609,0.3390804597701149,0.4067796610169492,0.42857142857142855,0.375,0.3333333333333333,0.7142857142857143,0.4,0.38095238095238093,0.375,0.6666666666666666,0.25,0.631578947368421,0.3026315789473684,0.43478260869565216,0.5804597701149425,0.4067796610169492,0.4922336206896552,0.49911388888888886,0.4811835526315789,0.16748768472906403,0.2323943661971831,0.01639344262295082,0.11965811965811966,0.4188034188034188,11.13859649122807,25.398333333333333,0.40874524714828897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,10586.0,176,34,332,342,108.0,119.0,38.0,674,8.0,13.0,,,2.0,3.0,1.0,6,6.0,16.0,3.0,,,,,,,15.0,35,,3.0,7.0,37.0,317,,2.0,,,,,6.0,10.0,,2.0,1.0,13.0,14.0,16.0,,,,,,4.0,,18.0,6.0,24.0,5.0,1.0,9.0,2.0,7.0,54.0,,,2.0,10.0,12,1.0,13,,7.0,2.0,5.0,4.0,7.0,2.0,8.0,,2.0,12.0,4.0,7.0,15.0,,9.0,1.0,,4.0,,1.0,,,,,,,13.0,108.0,3.0,0.4666666666666667,0.4666666666666667,,,,,,0.42857142857142855,,0.6,0.39473684210526316,,0.5,0.44047619047619047,,0.5,0.07894736842105263,,0.11428571428571428,0.23076923076923078,,0.0625,,14.516129032258064,0.3333333333333333,,0.0625,,0.06060606060606061,0.06217616580310881,0.006711409395973154,,,,0.04838709677419355,0.0851063829787234,0.058823529411764705,0.07142857142857142,,,,0.34210526315789475,0.6153846153846154,0.8,0.25,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.42105263157894735,0.375,0.4,0.6666666666666666,0.07894736842105263,,,,,,,,,,,0.25,0.6666666666666666,,,0.42105263157894735,,0.48004342105263165,,0.45160416666666664,0.0975609756097561,0.10526315789473684,,,0.35135135135135137,10.271428571428572,23.03333333333333,0.3253012048192771,2.0,1.0,0.023809523809523808,0.029411764705882353,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,9694.0,162,-20,321,322,122.0,162.0,35.0,643,1.0,3.0,,,,,1.0,2,11.0,22.0,3.0,9.0,25.0,,1.0,2.0,7.0,13.0,27,10.0,28.0,2.0,58.0,358,,2.0,,1.0,,,4.0,8.0,2.0,8.0,1.0,15.0,22.0,4.0,27.0,3.0,,25.0,9.0,1.0,,4.0,5.0,9.0,4.0,1.0,2.0,2.0,,23.0,4.0,1.0,4.0,15.0,19,6.0,25,,2.0,1.0,1.0,2.0,,2.0,1.0,,,3.0,1.0,8.0,13.0,1.0,3.0,1.0,,1.0,,1.0,,,,,,,15.0,122.0,2.0,0.8461538461538461,0.8461538461538461,0.9,0.35714285714285715,,0.25,0.35714285714285715,0.48148148148148145,,0.5,0.509090909090909,,0.4375,0.5178571428571429,,0.4411764705882353,0.509090909090909,,0.037037037037037035,0.3333333333333333,,,,16.208791208791208,0.6666666666666666,0.06666666666666667,0.12605042016806722,0.041237113402061855,0.12121212121212122,0.125,0.03333333333333333,0.05128205128205128,0.07142857142857142,0.022727272727272728,0.11627906976744186,0.1111111111111111,0.15,0.1111111111111111,0.16666666666666666,,,0.05454545454545454,0.3333333333333333,0.5,1.0,0.03636363636363636,0.5,0.5,0.4,0.5,0.5,0.8181818181818182,0.05454545454545454,0.45454545454545453,0.36,0.36,0.8888888888888888,,,,0.3333333333333333,,,,,0.4375,0.2857142857142857,0.5636363636363636,0.36,0.4968754545454546,0.46313333333333334,0.48529687499999996,0.01818181818181818,0.037037037037037035,,,0.25862068965517243,15.55925925925926,25.260714285714283,0.38006230529595014,1.0,1.0,0.018867924528301886,0.022727272727272728,1.0,0.0625,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,11492.0,192,37,385,381,126.0,143.0,47.0,766,11.0,18.0,,,6.0,8.0,6.0,10,5.0,13.0,9.0,3.0,15.0,,3.0,,6.0,22.0,41,6.0,24.0,16.0,78.0,367,3.0,3.0,2.0,5.0,,12.0,10.0,16.0,2.0,8.0,9.0,35.0,22.0,22.0,18.0,,,15.0,3.0,4.0,1.0,16.0,4.0,20.0,4.0,,10.0,1.0,5.0,44.0,4.0,,7.0,18.0,29,4.0,33,2.0,13.0,11.0,2.0,6.0,2.0,2.0,6.0,,4.0,12.0,2.0,5.0,10.0,,21.0,3.0,,10.0,,2.0,,,,,,,35.0,126.0,2.0,0.5,0.5,1.0,0.25,0.4,0.25,0.25,0.5365853658536586,1.0,0.625,0.47692307692307695,0.75,0.5416666666666666,0.527027027027027,0.75,0.603448275862069,0.36923076923076925,0.041666666666666664,0.0975609756097561,0.16666666666666666,,0.07692307692307693,0.06666666666666667,19.634703196347033,0.5,,0.12,0.036036036036036036,0.20588235294117646,0.1358695652173913,0.023121387283236993,,0.043478260869565216,0.05555555555555555,0.07017543859649122,0.19047619047619047,0.11764705882352941,0.16,0.3333333333333333,0.0625,,0.27692307692307694,0.6111111111111112,0.7333333333333333,0.36363636363636365,0.15384615384615385,0.6,0.6,0.2,0.38461538461538464,0.4166666666666667,0.8,0.13846153846153847,0.23076923076923078,0.2,0.21428571428571427,1.0,,,,0.375,,,0.3333333333333333,0.75,0.25,,0.6461538461538462,0.2,0.5134053846153847,0.4607916666666667,0.52594375,0.1388888888888889,0.20833333333333334,,0.15384615384615385,0.44871794871794873,8.1,24.695833333333336,0.32727272727272727,2.0,,,,0.5,0.08333333333333333,3.0,,0.3333333333333333,0.3333333333333333,1.0,2.0,2.0,2.0,4.0,1.0,3.0,0.3076923076923077,0.25,1.0,1.0,1.0,,,,,,,,True,,,,,
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,26833.0,447,21,856,865,300.0,335.0,118.0,1721,43.0,72.0,13.0,22.0,25.0,40.0,11.0,28,2.0,3.0,,,,,,,,56.0,103,,,18.0,130.0,863,15.0,26.0,,,3.0,33.0,30.0,47.0,,,5.0,65.0,72.0,40.0,,,24.0,,,16.0,,4.0,2.0,6.0,2.0,,1.0,1.0,2.0,14.0,21.0,1.0,9.0,36.0,55,38.0,93,4.0,9.0,5.0,4.0,7.0,1.0,5.0,8.0,1.0,2.0,15.0,3.0,33.0,56.0,3.0,44.0,5.0,,24.0,,1.0,35.0,28.0,,7.0,36.0,19.0,65.0,300.0,6.0,0.6428571428571429,0.8181818181818182,,,,,,0.5436893203883495,0.5769230769230769,0.6382978723404256,0.5436893203883495,0.5769230769230769,0.6382978723404256,0.5284552845528455,0.5892857142857143,0.6372549019607843,,,0.1553398058252427,0.16666666666666666,0.14285714285714285,,,13.925327951564077,0.4666666666666667,0.027777777777777776,0.09863013698630137,0.07167235494880546,0.1,0.0989010989010989,0.08980582524271845,0.0967741935483871,0.045454545454545456,0.06716417910447761,0.07575757575757576,0.1188118811881188,0.10606060606060606,0.10606060606060606,0.08333333333333333,0.12903225806451613,0.5277777777777778,0.6990291262135923,0.5972222222222222,0.7166666666666667,0.627906976744186,0.27184466019417475,0.39285714285714285,0.4583333333333333,0.02912621359223301,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.8461538461538461,0.5909090909090909,0.07692307692307693,,,,0.851063829787234,0.625,,,0.6990291262135923,,0.5185436893203883,0.541885,0.5548829787234042,0.19672131147540983,0.19672131147540983,,0.25384615384615383,0.5,2.9553398058252425,,0.35046728971962615,,16.0,0.13445378151260504,0.1326530612244898,0.7272727272727273,,,5.0,,,,,,,10.0,,3.0,0.3333333333333333,,,,,1.0,1.0,5.0,2.0,1.0,0.14285714285714285,,True,,,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,3849.0,64,-4,118,117,46.0,56.0,15.0,235,4.0,8.0,1.0,1.0,,3.0,2.0,5,2.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,3.0,8.0,18,4.0,9.0,3.0,31.0,125,1.0,2.0,1.0,1.0,,5.0,1.0,5.0,1.0,3.0,,5.0,10.0,6.0,12.0,,,8.0,3.0,4.0,,7.0,1.0,8.0,,1.0,6.0,,1.0,17.0,,,,5.0,6,1.0,7,,2.0,2.0,,,1.0,,3.0,,,3.0,,2.0,6.0,2.0,3.0,1.0,,2.0,,,1.0,1.0,,,1.0,,5.0,46.0,2.0,0.625,0.625,1.0,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5,0.2,0.5185185185185185,0.8333333333333334,0.3125,0.5535714285714286,0.8333333333333334,0.3125,0.3333333333333333,,0.2222222222222222,0.5,,,,22.962962962962962,,,0.07692307692307693,,,0.06493506493506493,0.017543859649122806,,,,0.03571428571428571,0.06666666666666667,0.13636363636363635,,,,,0.2962962962962963,0.5,1.0,0.75,0.18518518518518517,0.4,0.4,0.18518518518518517,0.4,0.4,1.0,0.037037037037037035,0.2962962962962963,0.375,0.375,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.375,,0.375,0.3333333333333333,0.6296296296296297,0.375,0.5001833333333333,0.5347,0.5148624999999999,0.07142857142857142,0.10526315789473684,,0.16129032258064516,0.16129032258064516,8.33888888888889,25.244444444444444,0.3898305084745763,,1.0,0.08333333333333333,0.08333333333333333,,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,0.2,,,,,,,,,,,,True,,,,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,12443.0,207,-12,375,387,116.0,127.0,64.0,762,2.0,12.0,1.0,5.0,1.0,3.0,4.0,11,3.0,13.0,3.0,2.0,10.0,,1.0,2.0,8.0,9.0,36,2.0,13.0,8.0,32.0,380,2.0,7.0,,1.0,1.0,5.0,1.0,6.0,2.0,8.0,4.0,12.0,8.0,10.0,3.0,3.0,2.0,9.0,2.0,4.0,,15.0,,15.0,,,4.0,2.0,9.0,30.0,11.0,,5.0,26.0,31,13.0,44,1.0,10.0,9.0,1.0,3.0,2.0,2.0,5.0,,1.0,8.0,3.0,10.0,16.0,2.0,12.0,,,5.0,,1.0,,,,,,,12.0,116.0,1.0,0.4444444444444444,0.5,0.5,0.15384615384615385,,0.25,0.16666666666666666,0.25,0.2857142857142857,0.16666666666666666,0.24489795918367346,0.25,0.2857142857142857,0.2909090909090909,0.2777777777777778,0.35294117647058826,0.2653061224489796,,0.1111111111111111,0.3333333333333333,,,,14.062499999999998,0.375,,0.1625,0.07432432432432433,0.10638297872340426,0.1497584541062802,0.06532663316582915,0.09302325581395349,0.029411764705882353,0.08450704225352113,0.1111111111111111,0.20454545454545456,0.1774193548387097,0.14285714285714285,,0.03225806451612903,,0.24489795918367346,0.16666666666666666,0.25,0.5,0.22448979591836735,0.36363636363636365,0.36363636363636365,0.2653061224489796,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.061224489795918366,0.20408163265306123,0.2,0.2,0.5,0.625,0.2,,0.125,,,0.21428571428571427,0.3333333333333333,0.5714285714285714,0.25,0.5102040816326531,0.2222222222222222,0.44540104166666666,0.5187928571428572,0.46131153846153844,0.09259259259259259,0.12195121951219512,,0.15625,0.375,9.777777777777779,28.607692307692307,0.30933333333333335,,2.0,0.0392156862745098,0.023809523809523808,0.25,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.1111111111111111,1.0,True,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,16574.0,276,13,530,533,204.0,214.0,76.0,1063,10.0,14.0,,1.0,2.0,4.0,3.0,6,22.0,36.0,5.0,11.0,27.0,1.0,6.0,3.0,8.0,35.0,56,12.0,32.0,28.0,134.0,550,2.0,5.0,1.0,7.0,,7.0,8.0,17.0,3.0,10.0,15.0,40.0,28.0,42.0,18.0,18.0,2.0,26.0,11.0,3.0,,29.0,6.0,35.0,5.0,1.0,14.0,4.0,11.0,76.0,7.0,,4.0,20.0,25,8.0,33,3.0,16.0,12.0,4.0,19.0,4.0,15.0,8.0,1.0,4.0,27.0,8.0,8.0,20.0,2.0,30.0,,8.0,4.0,,7.0,1.0,,,1.0,1.0,1.0,40.0,204.0,3.0,0.4,0.4117647058823529,0.5,0.375,0.14285714285714285,0.3,0.3870967741935484,0.625,0.4,0.47058823529411764,0.6022727272727273,0.2916666666666667,0.46296296296296297,0.6414141414141414,0.2916666666666667,0.5714285714285714,0.36363636363636365,,0.05357142857142857,0.21428571428571427,,,,20.28985507246377,0.7037037037037037,,0.09174311926605505,0.03888888888888889,0.07407407407407407,0.08823529411764706,0.03125,0.018867924528301886,0.02631578947368421,0.056179775280898875,0.06944444444444445,0.08955223880597014,0.11392405063291139,0.08333333333333333,0.05555555555555555,0.08108108108108109,1.0,0.1590909090909091,0.7142857142857143,0.9090909090909091,0.5,0.06818181818181818,0.5,0.5,0.4090909090909091,0.6111111111111112,0.6111111111111112,0.4090909090909091,0.056818181818181816,0.3068181818181818,0.4074074074074074,0.4074074074074074,0.5454545454545454,0.08333333333333333,,,0.5,0.16666666666666666,1.0,0.14814814814814814,0.5,0.2962962962962963,0.375,0.5227272727272727,0.4230769230769231,0.49343965517241384,0.5379666666666666,0.4885576923076923,0.043478260869565216,0.06666666666666667,,0.05223880597014925,0.29850746268656714,12.526785714285714,26.559374999999996,0.3849056603773585,2.0,1.0,0.013157894736842105,0.016129032258064516,,0.07407407407407407,1.0,,0.2,0.2,,,1.0,,1.0,1.0,2.0,0.05555555555555555,0.08333333333333333,,,,,,,,,,1.0,True,,,,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,2464.0,41,4,89,90,47.0,56.0,12.0,179,4.0,5.0,2.0,3.0,3.0,4.0,3.0,7,2.0,3.0,,,,,,,,9.0,15,,,1.0,19.0,94,2.0,5.0,,,,4.0,6.0,8.0,,,,12.0,8.0,10.0,,,2.0,,,2.0,,,,,,,,,,,3.0,,1.0,3.0,5,4.0,9,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,3.0,2.0,1.0,2.0,,4.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,12.0,47.0,,0.4444444444444444,0.5,,,,,,0.6,0.4,0.75,0.6,0.4,0.75,0.5588235294117647,0.4,0.6666666666666666,,,0.13333333333333333,0.2,0.14285714285714285,,,19.41747572815534,0.3333333333333333,,0.10344827586206896,0.0967741935483871,0.25,0.12121212121212122,0.09302325581395349,0.09090909090909091,0.14285714285714285,0.07692307692307693,0.07142857142857142,0.14285714285714285,0.125,0.25,,0.25,1.0,0.3333333333333333,0.8,1.0,0.25,0.4666666666666667,0.42857142857142855,0.5,0.2,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6,0.6666666666666666,,,,,0.5,0.75,,,0.3333333333333333,,0.44869333333333333,0.49019999999999997,0.4798125,0.0625,0.0625,,0.21052631578947367,0.631578947368421,8.293333333333333,,0.5280898876404494,,1.0,0.08333333333333333,,0.3333333333333333,,,,,,,,,,1.0,,,1.0,,,,,,,2.0,1.0,,0.3333333333333333,,True,,,,,
2469,1610612753,Pat Burke,Pat Burke,2469,ORL,5088.0,85,3,157,161,46.0,45.0,23.0,318,8.0,12.0,4.0,6.0,1.0,2.0,4.0,7,5.0,17.0,,,2.0,,,,1.0,17.0,36,,2.0,3.0,37.0,155,4.0,9.0,,,,8.0,4.0,11.0,,1.0,,8.0,14.0,20.0,,,6.0,2.0,,2.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,7.0,,1.0,6.0,8,10.0,18,1.0,1.0,1.0,,5.0,,1.0,2.0,1.0,4.0,7.0,1.0,7.0,10.0,,8.0,,,3.0,,1.0,4.0,3.0,,1.0,4.0,1.0,8.0,46.0,1.0,0.4117647058823529,0.5,,,,,,0.4722222222222222,0.4444444444444444,0.36363636363636365,0.4473684210526316,0.4444444444444444,0.3333333333333333,0.44047619047619047,0.4,0.3076923076923077,0.05263157894736842,,0.05555555555555555,0.08333333333333333,,0.058823529411764705,,26.486486486486484,0.7142857142857143,,0.08955223880597014,0.1076923076923077,0.05555555555555555,0.08235294117647059,0.12658227848101267,0.1875,0.0625,0.09090909090909091,0.11538461538461539,0.17647058823529413,,0.08333333333333333,,0.05555555555555555,0.25,0.3157894736842105,0.6666666666666666,0.7272727272727273,0.125,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.4473684210526316,0.29411764705882354,0.3125,1.0,,0.05263157894736842,,,,0.6666666666666666,0.6666666666666666,,,,,0.16666666666666666,0.5,0.08333333333333333,,0.3684210526315789,,0.4579013513513513,0.4994714285714286,0.42088181818181825,0.07317073170731707,0.07692307692307693,,0.21621621621621623,0.21621621621621623,10.886111111111113,30.75,0.2929936305732484,,3.0,0.21428571428571427,0.18181818181818182,0.25,,,,,,,,,,1.0,1.0,1.0,0.125,,,,,,,,,1.0,0.3333333333333333,,True,,,,,
