EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,HeaveMakes,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,91373.0,1523,-34.0,2850,2857,691.0,696.0,369,5707,38.0,73.0,6.0,11.0,8.0,23.0,43.0,95.0,123.0,262.0,4.0,8.0,1.0,2.0,20.0,73.0,4.0,10.0,3.0,15.0,204,430,24.0,81.0,92.0,572,3029,20.0,43.0,4.0,10.0,2.0,54.0,50.0,117.0,4.0,17.0,43.0,155.0,150.0,258.0,33.0,39.0,10.0,1.0,72.0,20.0,16.0,223.0,40.0,263.0,26.0,14.0,90.0,36.0,97.0,566.0,10.0,16.0,1.0,19.0,90.0,3.0,112.0,27.0,139,9.0,69.0,42.0,27.0,51.0,15.0,34.0,23.0,2.0,17.0,1.0,74.0,8.0,22.0,67.0,108.0,5.0,3.0,116.0,10.0,12.0,40.0,17.0,12.0,8.0,4.0,12.0,4.0,1.0,155.0,691.0,15.0,0.36764705882352944,0.3768844221105528,0.4583333333333333,0.2962962962962963,0.4,0.23529411764705882,0.3,0.4744186046511628,0.46511627906976744,0.42735042735042733,0.46966731898238745,0.49056603773584906,0.417910447761194,0.5044802867383512,0.5,0.49044585987261147,0.15851272015655576,0.037209302325581395,0.0958904109589041,0.06315789473684211,0.011450381679389313,19.10828025477707,0.6891891891891891,0.033707865168539325,0.010101010101010102,0.07765314926660914,0.013628620102214651,0.09268292682926829,0.04201680672268908,0.07991202346041056,0.018413597733711047,0.023728813559322035,0.018867924528301886,0.0053475935828877,0.05056179775280899,0.016666666666666666,0.08398950131233596,0.07397959183673469,0.07512953367875648,0.09333333333333334,0.09090909090909091,0.03474903474903475,0.3333333333333333,0.14285714285714285,0.5205479452054794,0.5757575757575758,0.2894736842105263,0.18590998043052837,0.45263157894736844,0.48314606741573035,0.13953488372093023,0.512720156555773,0.46946564885496184,0.4749034749034749,0.4715447154471545,0.015655577299412915,0.5,0.5,0.5,0.14285714285714285,0.273972602739726,0.273972602739726,0.45,0.20754716981132076,0.5454545454545454,0.18867924528301888,0.4,0.5,0.17164179104477612,0.34782608695652173,0.014925373134328358,0.5,0.11194029850746269,0.2,0.3013698630136986,0.2777777777777778,0.4473281372549019,0.45915125,0.4404999999999999,0.07393715341959335,0.08695652173913043,0.0944055944055944,0.270979020979021,13.701627906976748,25.276543209876543,0.2424561403508772,,,,,,,,,,,,,,,,,,,,True,,,
1609,1610612761,Art Long,Art Long,1609,TOR,1820.0,30,-21.0,57,57,28.0,30.0,9,114,2.0,4.0,1.0,2.0,,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,4,9,,,1.0,9,65,2.0,3.0,,,1.0,5.0,2.0,5.0,,,1.0,5.0,4.0,4.0,,,4.0,,,,,2.0,,2.0,,,2.0,,,4.0,1.0,4.0,,1.0,1.0,1.0,3.0,5.0,8,,1.0,,1.0,1.0,1.0,1.0,3.0,,,,4.0,,3.0,1.0,6.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,,5.0,28.0,1.0,0.5,1.0,,,,,,0.4444444444444444,0.6666666666666666,0.4,0.4444444444444444,0.6666666666666666,0.4,0.45,0.625,0.5,,,,,,20.28985507246377,0.25,0.3333333333333333,,0.043478260869565216,0.19047619047619047,0.3333333333333333,0.2,0.07692307692307693,0.19230769230769232,0.16666666666666666,,0.3333333333333333,,0.5,,0.08333333333333333,,,1.0,,,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.5,,,,0.4,,,,,,0.4444444444444444,,0.4865666666666667,0.49515,0.45020000000000004,0.2,0.2,0.5555555555555556,0.5555555555555556,6.155555555555555,,0.49122807017543857,,,,,,,,,,,,,,,,,,,,True,,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,20735.0,346,-66.0,633,633,231.0,235.0,100,1266,14.0,24.0,4.0,5.0,6.0,12.0,7.0,17.0,12.0,30.0,3.0,8.0,,3.0,13.0,29.0,3.0,6.0,4.0,11.0,33,71,16.0,37.0,10.0,124,709,5.0,10.0,3.0,7.0,2.0,21.0,14.0,28.0,4.0,14.0,4.0,44.0,10.0,56.0,45.0,3.0,4.0,,29.0,13.0,4.0,51.0,11.0,62.0,8.0,3.0,25.0,6.0,20.0,135.0,,6.0,1.0,3.0,16.0,,19.0,7.0,26,1.0,9.0,2.0,7.0,21.0,7.0,16.0,12.0,1.0,5.0,2.0,33.0,2.0,9.0,19.0,46.0,2.0,1.0,14.0,2.0,,8.0,,3.0,1.0,1.0,3.0,,,44.0,231.0,6.0,0.15151515151515152,0.16129032258064516,0.9375,0.43243243243243246,0.42857142857142855,0.2857142857142857,0.43243243243243246,0.4647887323943662,0.5,0.5,0.5277777777777778,0.5588235294117647,0.47619047619047616,0.543859649122807,0.5833333333333334,0.5,0.3425925925925926,0.056338028169014086,0.16666666666666666,,,19.81132075471698,0.6363636363636364,,0.04,0.07048458149779736,0.023809523809523808,0.046153846153846156,,0.06506849315068493,0.0189873417721519,0.027777777777777776,0.01639344262295082,0.025210084033613446,,,0.017241379310344827,0.10126582278481013,0.07777777777777778,0.061224489795918366,,0.018518518518518517,,0.2222222222222222,0.5833333333333334,0.7,0.14285714285714285,0.1574074074074074,0.4117647058823529,0.4117647058823529,,0.2777777777777778,0.4,0.4,0.25,0.07407407407407407,0.375,0.375,1.0,0.26851851851851855,0.4482758620689655,0.4482758620689655,0.9230769230769231,0.29411764705882354,0.8,0.35294117647058826,0.5,1.0,0.2857142857142857,0.5,0.07142857142857142,,0.2619047619047619,0.36363636363636365,0.5648148148148148,0.4482758620689655,0.48093333333333343,0.5223766666666666,0.48280714285714293,0.07017543859649122,0.1038961038961039,0.1693548387096774,0.3548387096774194,10.04225352112676,24.99459459459459,0.36492890995260663,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,True,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,86097.0,1435,-11.0,2681,2674,695.0,610.0,347,5355,95.0,153.0,12.0,24.0,25.0,35.0,22.0,69.0,46.0,137.0,27.0,59.0,4.0,15.0,31.0,98.0,2.0,7.0,6.0,32.0,163,359,58.0,157.0,93.0,593,2772,17.0,37.0,7.0,18.0,13.0,68.0,40.0,81.0,10.0,47.0,38.0,148.0,196.0,130.0,150.0,24.0,20.0,3.0,94.0,30.0,25.0,80.0,15.0,95.0,11.0,4.0,26.0,17.0,37.0,205.0,10.0,37.0,1.0,23.0,119.0,4.0,146.0,48.0,194,8.0,47.0,27.0,20.0,32.0,7.0,25.0,29.0,3.0,7.0,3.0,61.0,8.0,15.0,41.0,107.0,9.0,8.0,121.0,14.0,,55.0,12.0,15.0,10.0,4.0,16.0,7.0,,148.0,695.0,16.0,0.6012269938650306,0.6405228758169934,0.8620689655172413,0.36942675159235666,0.3888888888888889,0.2127659574468085,0.37012987012987014,0.45403899721448465,0.4594594594594595,0.49382716049382713,0.4844961240310077,0.5,0.4296875,0.5201754385964912,0.5483870967741935,0.48366013071895425,0.30426356589147285,0.06963788300835655,0.10457516339869281,0.08695652173913043,0.021897810218978103,20.420711974110034,0.5245901639344263,0.043478260869565216,0.010638297872340425,0.10759493670886076,0.03363636363636364,0.12105263157894737,0.04219409282700422,0.1095679012345679,0.035153328347045626,0.02112676056338028,0.02702702702702703,0.04423076923076923,0.05027932960893855,0.017241379310344827,0.10682492581602374,0.09840425531914894,0.11704834605597965,0.13432835820895522,0.08928571428571429,0.030418250950570342,0.4375,0.29651162790697677,0.6209150326797386,0.6934306569343066,0.6736842105263158,0.13372093023255813,0.3188405797101449,0.3492063492063492,0.36363636363636365,0.2655038759689923,0.3357664233576642,0.34328358208955223,0.5652173913043478,0.11434108527131782,0.4576271186440678,0.4576271186440678,0.9259259259259259,0.18992248062015504,0.3163265306122449,0.31958762886597936,0.8064516129032258,0.43636363636363634,0.5,0.12727272727272726,0.2857142857142857,0.5,0.2734375,0.7142857142857143,0.1171875,0.26666666666666666,0.25,0.1875,0.6007751937984496,0.3191489361702128,0.50257261208577,0.5211684782608694,0.4850416666666667,0.1003584229390681,0.1375,0.11467116357504216,0.24957841483979765,8.881894150417827,25.085350318471342,0.25923162998881016,11.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006369426751592357,0.01020408163265306,0.08333333333333333,0.45454545454545453,0.8,0.006329113924050633,,,,True,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,113868.0,1898,-112.0,3539,3545,970.0,944.0,475,7084,106.0,208.0,33.0,58.0,24.0,49.0,76.0,197.0,79.0,236.0,,,,,,,,,,,261,641,,,216.0,738,3763,45.0,93.0,,,30.0,120.0,61.0,146.0,,,75.0,197.0,342.0,180.0,,,46.0,,,,62.0,102.0,29.0,131.0,17.0,12.0,44.0,12.0,46.0,291.0,19.0,107.0,4.0,41.0,227.0,39.0,307.0,130.0,437,8.0,23.0,14.0,9.0,62.0,4.0,32.0,56.0,11.0,30.0,8.0,118.0,8.0,34.0,69.0,150.0,13.0,27.0,280.0,7.0,1.0,112.0,31.0,62.0,51.0,10.0,62.0,38.0,5.0,197.0,970.0,15.0,0.6551724137931034,0.7184873949579832,,,,,,0.40717628705148207,0.4838709677419355,0.4178082191780822,0.40717628705148207,0.4838709677419355,0.4178082191780822,0.47425997425997424,0.5263157894736842,0.5051282051282051,,0.0967238689547582,0.20673076923076922,0.06598984771573604,0.025423728813559324,21.807992202729046,0.5254237288135594,0.3277310924369748,0.031007751937984496,0.1590749824807288,0.0737422467263956,0.15018315018315018,0.06070287539936102,0.15764705882352942,0.07142857142857142,0.08870967741935484,0.07772020725388601,0.06349206349206349,0.07391304347826087,0.024096385542168676,0.1145374449339207,0.15702479338842976,0.20245398773006135,0.1407035175879397,0.17567567567567569,0.02572347266881029,0.6129032258064516,0.3244929797191888,0.5096153846153846,0.6424242424242425,0.660377358490566,0.3073322932917317,0.38578680203045684,0.41304347826086957,0.47368421052631576,0.36817472698907955,0.3347457627118644,0.34347826086956523,0.8227848101265823,,,,,,,,,0.6236559139784946,0.5689655172413793,,,,0.3356164383561644,0.4897959183673469,,,,,0.3244929797191888,,0.44390577223088884,0.4959783132530121,0.44025890410958884,0.15013404825737264,0.15013404825737264,0.16260162601626016,0.2669376693766938,9.195319812792512,,0.2740887256287087,,1.0,,,,,,,,5.0,,,0.24242424242424243,,,,2.0,,,True,,,
2245,1610612761,Damone Brown,Damone Brown,2245,TOR,4412.0,74,-23.0,135,137,43.0,37.0,20,272,2.0,4.0,,,1.0,2.0,3.0,10.0,3.0,12.0,,1.0,,1.0,,,,,,,8,26,,1.0,4.0,20,140,,2.0,,,2.0,2.0,3.0,8.0,,1.0,2.0,8.0,10.0,6.0,,,,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,,3.0,,1.0,6.0,,7.0,3.0,10,,1.0,1.0,,2.0,1.0,2.0,2.0,,,,4.0,,1.0,7.0,9.0,,1.0,5.0,1.0,,2.0,1.0,,,,,,,8.0,43.0,1.0,0.625,0.625,,,,,,0.3076923076923077,,0.375,0.2962962962962963,,0.3333333333333333,0.3448275862068966,0.3333333333333333,0.4,0.037037037037037035,0.07692307692307693,,0.1,0.08333333333333333,21.019108280254777,0.5,,,0.08823529411764706,0.05084745762711865,0.14285714285714285,,0.09333333333333334,0.043478260869565216,,0.1111111111111111,0.03225806451612903,,,0.05555555555555555,0.12,0.08,,0.3333333333333333,,,0.14814814814814814,0.5,0.5,0.5,0.37037037037037035,0.3,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,0.2727272727272727,1.0,0.037037037037037035,,,,,,,,,,,,,0.2222222222222222,0.5,0.1111111111111111,,,,0.18518518518518517,,0.4356111111111111,0.4206,0.45744444444444443,0.07142857142857142,0.07407407407407407,0.1,0.4,12.134615384615385,23.5,0.31851851851851853,,,,,,,,,,,,,,,,,,,,True,,,
2423,1610612761,Chris Jefferies,Chris Jefferies,2423,TOR,8657.0,144,-35.0,263,264,66.0,68.0,38,527,4.0,8.0,,,2.0,2.0,1.0,1.0,9.0,14.0,,3.0,,,2.0,5.0,,1.0,1.0,1.0,14,23,2.0,8.0,5.0,39,281,,,,1.0,,,4.0,5.0,1.0,1.0,3.0,14.0,20.0,8.0,6.0,,,,5.0,2.0,,1.0,,1.0,,,,,1.0,2.0,,3.0,,1.0,7.0,,8.0,3.0,11,,2.0,1.0,1.0,5.0,,4.0,2.0,,1.0,1.0,7.0,,2.0,11.0,13.0,1.0,1.0,7.0,1.0,,3.0,1.0,5.0,3.0,1.0,5.0,4.0,,14.0,66.0,,0.7142857142857143,0.7142857142857143,1.0,0.25,,1.0,0.25,0.6086956521739131,,0.8,0.5483870967741935,,0.9166666666666666,0.5735294117647058,,0.875,0.25806451612903225,,,,,13.621262458471762,0.7142857142857143,,,0.061946902654867256,0.02857142857142857,0.07142857142857142,,0.06299212598425197,0.023076923076923078,0.09090909090909091,,0.01639344262295082,,,0.06060606060606061,0.10810810810810811,0.023255813953488372,,0.3333333333333333,,0.8,0.25806451612903225,0.5,0.5,0.5,0.03225806451612903,1.0,1.0,,0.45161290322580644,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.0967741935483871,,,,0.16129032258064516,0.4,0.4,1.0,,,1.0,,,0.3333333333333333,1.0,,,0.16666666666666666,1.0,0.5161290322580645,0.4,0.48212580645161285,0.57975,0.447125,0.09090909090909091,0.12,,0.358974358974359,12.14782608695652,24.7,0.2509505703422053,,1.0,,,,,,,,,,,,,,,,,,True,,,
283,1610612761,Lindsey Hunter,Lindsey Hunter,283,TOR,9688.0,161,-8.0,295,299,123.0,111.0,44,594,7.0,13.0,1.0,1.0,2.0,4.0,1.0,7.0,7.0,21.0,,3.0,,1.0,4.0,15.0,,1.0,1.0,4.0,15,41,4.0,18.0,2.0,44,279,1.0,4.0,,1.0,,2.0,5.0,15.0,1.0,5.0,1.0,14.0,8.0,22.0,12.0,,,,15.0,4.0,3.0,15.0,4.0,19.0,3.0,1.0,6.0,1.0,8.0,42.0,,1.0,,2.0,5.0,,7.0,1.0,8,,10.0,5.0,5.0,7.0,2.0,4.0,3.0,,3.0,,10.0,,6.0,6.0,11.0,,1.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,,,14.0,123.0,,0.26666666666666666,0.26666666666666666,1.0,0.2222222222222222,,0.2,0.2222222222222222,0.36585365853658536,0.25,0.3333333333333333,0.3559322033898305,0.2,0.325,0.36065573770491804,0.2,0.3333333333333333,0.3050847457627119,0.07317073170731707,0.07692307692307693,0.14285714285714285,0.047619047619047616,20.63953488372093,0.7,,,0.03968253968253968,0.008849557522123894,0.08333333333333333,,0.04666666666666667,0.00684931506849315,,,0.019230769230769232,,,0.0625,0.025,0.037037037037037035,,0.2857142857142857,,,0.22033898305084745,0.5384615384615384,0.5833333333333334,0.2857142857142857,0.11864406779661017,0.14285714285714285,0.16666666666666666,1.0,0.3559322033898305,0.3333333333333333,0.35,0.14285714285714285,0.05084745762711865,,,,0.2542372881355932,0.26666666666666666,0.26666666666666666,1.0,0.2,1.0,0.2,,,0.2,0.5,0.05,,0.2,0.25,0.5254237288135594,0.26666666666666666,0.4717245762711864,0.4430625,0.4357525,0.016666666666666666,0.023809523809523808,0.045454545454545456,0.3181818181818182,11.070731707317073,25.177777777777774,0.41694915254237286,,,,,,,,,,,,,,,,,,,,True,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,61323.0,1022,11.0,1934,1934,459.0,481.0,260,3868,65.0,100.0,15.0,28.0,22.0,32.0,52.0,92.0,99.0,237.0,6.0,15.0,2.0,3.0,24.0,72.0,2.0,6.0,3.0,8.0,216,429,30.0,87.0,88.0,610,2045,32.0,60.0,2.0,6.0,10.0,80.0,50.0,99.0,5.0,11.0,53.0,168.0,226.0,206.0,72.0,18.0,24.0,,72.0,24.0,12.0,84.0,19.0,103.0,7.0,12.0,51.0,8.0,25.0,225.0,2.0,35.0,1.0,16.0,65.0,2.0,83.0,38.0,121,4.0,36.0,24.0,12.0,29.0,5.0,22.0,16.0,3.0,7.0,3.0,45.0,5.0,10.0,40.0,84.0,4.0,5.0,108.0,9.0,10.0,30.0,24.0,27.0,15.0,10.0,28.0,14.0,3.0,168.0,459.0,13.0,0.5231481481481481,0.553921568627451,0.8,0.3448275862068966,0.3333333333333333,0.45454545454545453,0.3448275862068966,0.5034965034965035,0.5333333333333333,0.5050505050505051,0.5058139534883721,0.5303030303030303,0.5227272727272727,0.535650623885918,0.5555555555555556,0.6029411764705882,0.1686046511627907,0.027972027972027972,0.05,0.05434782608695652,0.008438818565400843,26.87694358063083,0.6444444444444445,0.0392156862745098,0.017543859649122806,0.08248730964467005,0.042839657282741736,0.09815950920245399,0.012658227848101266,0.08517350157728706,0.03794871794871795,0.035175879396984924,0.0625,0.03553299492385787,0.01680672268907563,,0.07450980392156863,0.08540925266903915,0.0873015873015873,0.1111111111111111,0.06521739130434782,0.01556420233463035,0.5,0.1937984496124031,0.65,0.6842105263157895,0.5384615384615384,0.17829457364341086,0.5652173913043478,0.5977011494252874,0.4423076923076923,0.45930232558139533,0.4177215189873418,0.42127659574468085,0.5555555555555556,0.029069767441860465,0.4,0.4,1.0,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.75,0.42424242424242425,0.5357142857142857,0.09090909090909091,0.3333333333333333,1.0,0.2909090909090909,0.6875,0.02727272727272727,0.6666666666666666,0.07272727272727272,0.375,0.3624031007751938,0.3333333333333333,0.4647387596899224,0.47940819672131146,0.4646031818181819,0.055865921787709494,0.06666666666666667,0.13114754098360656,0.2754098360655738,12.238694638694637,24.798850574712645,0.23733195449844882,,2.0,,,,,,1.0,,,,,0.13333333333333333,,,,1.0,1.0,,True,,,
1741,1610612761,Jelani McCoy,Jelani McCoy,1741,TOR,19768.0,329,-69.0,609,610,164.0,139.0,75,1219,24.0,50.0,10.0,21.0,6.0,12.0,5.0,28.0,,1.0,,,,,,,,,,,29,79,,,7.0,65,662,11.0,24.0,,,1.0,23.0,7.0,18.0,,,2.0,16.0,20.0,38.0,,,20.0,,,,20.0,6.0,2.0,8.0,1.0,1.0,1.0,2.0,3.0,18.0,2.0,26.0,,9.0,55.0,5.0,69.0,28.0,97,4.0,3.0,3.0,,6.0,1.0,,12.0,1.0,6.0,6.0,18.0,1.0,6.0,22.0,43.0,5.0,3.0,21.0,3.0,,9.0,3.0,13.0,7.0,5.0,14.0,8.0,2.0,16.0,164.0,4.0,0.3448275862068966,0.5263157894736842,,,,,,0.3670886075949367,0.4583333333333333,0.3888888888888889,0.3670886075949367,0.4583333333333333,0.3888888888888889,0.3693181818181818,0.46,0.36363636363636365,,0.25316455696202533,0.32,0.14285714285714285,,15.035460992907801,0.3333333333333333,0.29411764705882354,,0.2037037037037037,0.09848484848484848,0.24324324324324326,0.04,0.20846905537459284,0.08917197452229299,0.16216216216216217,0.12345679012345678,0.03669724770642202,,0.15384615384615385,0.18309859154929578,0.20689655172413793,0.21428571428571427,0.23076923076923078,0.2727272727272727,0.13793103448275862,0.5714285714285714,0.6329113924050633,0.48,0.7058823529411765,0.3333333333333333,0.35443037974683544,0.17857142857142858,0.20833333333333334,0.4,0.012658227848101266,,,,,,,,,,,,0.875,0.47619047619047616,,,,0.6666666666666666,0.5,,,,,0.6329113924050633,,0.49149113924050647,0.5376000000000001,0.501261111111111,0.10588235294117647,0.10588235294117647,0.35384615384615387,0.24615384615384617,3.164556962025317,,0.26929392446633826,,1.0,,,,,,1.0,,1.0,,,,,,,2.0,1.0,,True,,,
