EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg3aBlocked,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FG2A,PenaltyFG2A,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,LongMidRangeFrequency,Avg2ptShotDistance,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFGM,AtRimFGA,FG2M,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,BadPassTurnovers,Fg2Pct,EfgPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,PtsAssisted2s,Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,OffensiveGoaltends,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,HeaveMakes,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,26.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,376.0,13,26,6.0,-7.0,13.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,11.0,0.25,0.25,1.0,1.0,1.0,21.428571428571427,1.0,1.0,1.0,0.5217,0.5217,1.0,24.0,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,91.0,4,7,2.0,-4.0,3.0,3.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,33.333333333333336,,,,0.3871,0.3871,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1610612751,Donny Marshall,Donny Marshall,681,NJN,376.0,13,26,6.0,-7.0,13.0,11.0,3.0,1.0,1.0,1.0,1.0,,,13.0,1.0,,,1.0,,,,1.0,,1.0,,,,11.0,,,0.3333333333333333,,,28.57142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42441666666666666,0.42441666666666666,,24.9,0.8461538461538461,2.0,2.0,2.0,,,,0.6666666666666666,17.4,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.42857142857142855,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,224.0,8,16,4.0,-1.0,8.0,6.0,,1.0,,,,,2.0,7.0,,,,,,,,1.0,,1.0,,,,6.0,1.0,,,,,22.22222222222222,,,1.0,0.5271,,,,0.75,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.25,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,87.0,2,4,1.0,-2.0,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,,50.0,,,1.0,0.5625,0.5625,,22.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,350.0,12,25,6.0,-7.0,13.0,11.0,3.0,1.0,,,,1.0,1.0,13.0,,,,,,,,,,,1.0,1.0,,11.0,0.5,,,,,,,,,,,,,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,87.0,2,4,1.0,-2.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,263.0,10,21,4.0,-5.0,11.0,9.0,3.0,1.0,,,,,2.0,11.0,,,,,,1.0,,1.0,,1.0,,,,9.0,1.0,,,,,16.666666666666668,,,,0.3669,,,,0.8181818181818182,1.0,1.0,,,,,1.0,20.3,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,96060.0,3033,6057,1601.0,52.0,3024.0,905.0,1028.0,397.0,1.0,,1.0,102.0,500.0,2999.0,,39.0,163.0,1.0,,34.0,5.0,85.0,10.0,18.0,130.0,10.0,163.0,905.0,0.5030241935483871,0.5827338129496403,0.002277904328018223,,,16.657110091743117,0.002277904328018223,,0.4988610478359909,0.478219020501139,0.48268974358974365,0.326,29.5,0.29927248677248675,68.0,438.0,117.0,46.0,0.1050228310502283,0.04411764705882353,0.1548974943052392,5.6189497716895,35.0,144.0,194.0,331.0,51.0,20.0,0.6,0.12151898734177215,0.12237762237762238,0.12168592794017676,0.11912225705329153,0.13253012048192772,0.12307692307692308,115.0,218.0,199.0,150.0,72.0,88.0,30.0,192.0,31.0,0.454337899543379,0.4533029612756264,0.10869565217391304,0.49658314350797267,0.5275229357798165,0.625,,,,,22.0,248.0,206.0,15.0,18.0,0.6231155778894473,0.779874213836478,0.3235294117647059,0.3384615384615385,0.8636363636363636,False,40.0,74.0,40.0,67.0,62.0,152.0,52.0,102.0,19.0,123.0,62.0,80.0,16.0,11.0,5.0,32.0,10.0,28.0,105.0,4.0,15.0,137.0,16.0,27.0,16.0,11.0,6.0,5.0,118.0,9.0,15.0,1.0,62.0,56.0,1.0,1.0,44.0,12.0,57.0,29.0,1.0,2.0,2.0,0.5098039215686274,0.5299145299145299,0.5098039215686274,0.5299145299145299,0.5347826086956522,0.1559633027522936,0.05921052631578947,0.13157894736842105,0.0449438202247191,0.08757297748123437,0.1076923076923077,0.09115832762165867,0.09703504043126684,0.09872611464968153,0.07392996108949416,0.10476190476190476,0.12,0.12217194570135746,0.08290155440414508,0.5087719298245614,0.5565217391304348,0.3462414578587699,0.40789473684210525,0.43356643356643354,0.6612903225806451,0.7254901960784313,0.5405405405405406,0.1,0.5726495726495726,0.5970149253731343,0.49576741573033706,0.12757201646090535,0.12783505154639174,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
